"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"167","2020-12-21 16:43:17-03","MBM","MBM","252389","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Smith, L.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","2435",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"MBM252389",NA,NA,NA,"Southern America","Pilões",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:43:17-03","MBM","MBM","106703","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J.","2009","07",NA,"Heringer, E.P.; et al.; et al.","2236",NA,NA,NA,"Brazil","Goiás","Alto Paraíso",NA,NA,NA,NA,"MBM106703","MBM106703",NA,NA,"Southern America","Alto Paraíso",NA,NA,NA,"Árvore com 4m de altura, 5 cm de diâmetro, folhas coriáceas, botão floral verde folhas brancas, fruto jovem verde. Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:43:17-03","MBM","MBM","138701","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Smith, S.F.","1991",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54576","1990","10","15","Brazil","Goiás",NA,NA,NA,NA,NA,"MBM138701","MBM138701",NA,NA,"Southern America","Rod. GO-327, 2-5 Km Oeste de Alto Paraíso","1200","1200",NA,"Arbusto 3m, flores alvas odoríferas. Campo rupestre da Chapada dos Veadeiros, mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:43:17-03","MBM","MBM","138707","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Smith, S.F.","1991",NA,NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","54659",NA,NA,NA,"Brazil","Goiás","Alto Paraíso",NA,NA,NA,NA,"MBM138707","MBM138707",NA,NA,"Southern America","Rod. GO-327, Rio das Cobras","1200","1200",NA,"Árvore 5m, flores alvas odorífera. Campo rupestre da Chapada dos Veadeiros, mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:43:17-03","MBM","MBM","81084","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Kirkbride, J.H.","1982",NA,NA,"Chagas; Silva, F.","289",NA,NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,"MBM081084","MBM081084",NA,NA,"Southern America","Taguatinga Norte",NA,NA,NA,"Árvore de mata ciliar com 8m de altura, 12cm diâmetro, folhas coriaceas, fruto imaturo verde",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:43:17-03","MBM","MBM","351999","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, D.C.","2007",NA,NA,"Harley, R.M.; et al.; et al.","26209","1988","11","19","Brazil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"MBM351999","MBM351999",NA,NA,"Southern America","Pico das Almas, Vertente leste. Margem leste do Campo do Queiroz","1500","1500",NA,"Campo rupestre e mata seca com afloramentos de rocha. Numa fenda profunda entre rochas, em local sombreado.","49773","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:43:17-03","MBM","MBM","206657","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J.","2009","07",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66237",NA,NA,NA,"Brazil","Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"MBM206657","MBM206657",NA,NA,"Southern America","Serra do Cabral, Córrego Veado Esfolado",NA,NA,NA,"Árvore, 5m, campo rupestre; afloramentos rochosos","37503","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:43:17-03","MBM","MBM","156136","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","(Muell. Arg.) Huber","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","58379",NA,NA,NA,"Brazil","Goiás","Alto Paraíso",NA,NA,NA,NA,"MBM156136","MBM156136",NA,NA,"Southern America","Rodovia para Colinas, Rio das Cobras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-04 15:00:31-03","MNHN","RECOLNAT_MNHN_P","P03815742","PreservedSpecimen",NA,"Rubiaceae","Faramea","lagoensis","Faramea lagoensis","Müll.Arg.",NA,NA,NA,NA,"Warming, E.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P03815742","P03815742_01",NA,NA,NA,"Barbacena.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815742' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-09-04 14:59:09-03","MNHN","RECOLNAT_MNHN_P","P03814457","PreservedSpecimen",NA,"Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,NA,NA,NA,"Allemão, F.|Cysneiros, M.",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"P03814457","P03814457_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814457' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"817",NA,NA
"177","2015-09-04 14:59:09-03","MNHN","RECOLNAT_MNHN_P","P03814459","PreservedSpecimen",NA,"Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,"1886","8","20","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03814459","P03814459_01",NA,NA,NA,"Brésil (Rio de Janeiro), Laranjeiras prés Cantagallo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814459' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"16117 b",NA,NA
"178","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815467","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1844","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815467","P03815467_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815467' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"1145",NA,NA
"179","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815468","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,"10",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815468","P03815468_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815468' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"14897",NA,NA
"180","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815469","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen",NA,"1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815469","P03815469_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815469' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"666",NA,NA
"181","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815470","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815470","P03815470_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815470' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"666",NA,NA
"182","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815471","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen",NA,"1841","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815471","P03815471_01",NA,NA,NA,"Brésil (Minas Geraes).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815471' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"1346 7",NA,NA
"183","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815455","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P03815455","P03815455_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815455' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815456","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Irwin, H.S.|Wasshausen, D.C.",NA,"1968","2","25","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815456","P03815456_01",NA,NA,NA,"At Lapinha, Minas Gerais, ca. 21 km N of Serro on road (MG 2) to Diamantina.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815456' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"20870",NA,NA
"185","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815457","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.",NA,"1966","7","21","Brasil","Goiás",NA,NA,NA,NA,NA,"P03815457","P03815457_01",NA,NA,NA,"50km N of Planaltina, df, on road to Veadeiros.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815457' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"18316",NA,NA
"186","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815459","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","11","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815459","P03815459_01",NA,NA,NA,"Serra d´ Ouro Branco.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815459' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"14898",NA,NA
"187","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815460","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1844","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815460","P03815460_01",NA,NA,NA,"Brésil, Minas Geares.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815460' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"1145",NA,NA
"188","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815472","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815472","P03815472_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815472' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815474","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen",NA,"1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815474","P03815474_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815474' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815475","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen",NA,"1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P03815475","P03815475_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815475' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815476","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P03815476","P03815476_01",NA,NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815476' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815461","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Regnell, A.F.",NA,"1865","6","14","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"P03815461","P03815461_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815461' target='other'> <mi>dwc_moreinfo</mi></a>","25710","auto",NA,NA,NA,"02 133",NA,NA
"193","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815473","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Claussen, P.",NA,"1838","1","1","Brasil","Minas Gerais","Curvelo","-44.4308013916016","-18.7563991546631",NA,NA,"P03815473","P03815473_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815473' target='other'> <mi>dwc_moreinfo</mi></a>","57661","auto",NA,NA,NA,"666",NA,NA
"194","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815465","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Warming",NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"P03815465","P03815465_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815465' target='other'> <mi>dwc_moreinfo</mi></a>","12338","auto",NA,NA,NA,NA,NA,NA
"195","2015-09-04 14:58:29-03","MNHN","RECOLNAT_MNHN_P","P03815466","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Warming, E.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"P03815466","P03815466_01",NA,NA,NA,"Brésil, ad Lagoa Santa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815466' target='other'> <mi>dwc_moreinfo</mi></a>","12338","auto",NA,NA,NA,NA,NA,NA
"196","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815464","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Regnell",NA,"1869","10","15","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"P03815464","P03815464_01",NA,NA,NA,"Brésil, Caldas.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815464' target='other'> <mi>dwc_moreinfo</mi></a>","25710","auto",NA,NA,NA,"02 133",NA,NA
"197","2015-09-04 14:58:28-03","MNHN","RECOLNAT_MNHN_P","P03815458","PreservedSpecimen",NA,"Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","11","10","Brasil","Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"P03815458","P03815458_01",NA,NA,NA,"Brésil (minas) Serra d´Ouro Branco.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815458' target='other'> <mi>dwc_moreinfo</mi></a>","13809","auto",NA,NA,NA,"14898",NA,NA
"198","2020-10-01 14:21:11-03","JBB","HEPH","33023","S","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Kuhlmann, MP","2014","07","01","Kuhlmann, MP","294","2014","07","01","Brasil","Distrito Federal","Planaltina","-47.590003","-15.568581","-47.590003","-15.568581",NA,NA,"Dicotyledon","Gentianales","Southern America","Estação Ecológica de Águas Emendadas",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:40:49-03","UFMG","BHCB","199483","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,"2007",NA,NA,"Grippa, CR; Godoy, MB; Souza, NL","537","2007","05","13","Brasil","Santa Catarina","Indaial","-49.170506","-26.996783","-49.170506","-26.996783","BHCB199483",NA,"Dicotyledon",NA,"Southern America","Encano Alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:40:49-03","UFMG","BHCB","72155","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,"1942",NA,NA,"Magalhães, GM","2706","1942","11","23","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"BHCB043928","BHCB043928","Dicotyledon",NA,"Southern America","Córrego do Marimbondo",NA,NA,NA,"Arbusto; 2,00 metros; flor violácea; pouco frequente; Mata","22051","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:40:49-03","UFMG","BHCB","42555","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:40:49-03","UFMG","BHCB","48309","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:40:49-03","UFMG","BHCB","1550","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,"Arbusto","22051","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:40:49-03","UFMG","BHCB","144106","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,"2011","01","10","Carmo, FF","4508","2009","04","22","Brasil","Minas Gerais","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"BHCB036041",NA,"Dicotyledon",NA,"Southern America","Marinho da Serra/GR1","1135","1135",NA,"Coletado afloramento gnaisse","14750","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:40:49-03","UFMG","BHCB","144070","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,"2011","01","10","Carmo, FF","2964","2008","03","20","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"BHCB036059",NA,"Dicotyledon",NA,"Southern America","PE Rola Moça/C2","1430","1430",NA,"Coletado em capão. Afloramento de canga","29211","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:40:49-03","UFMG","BHCB","144102","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,"2011","01","10","Carmo, FF","4285","2009","02","10","Brasil","Minas Gerais","Igarapé","-44.301700592041","-20.0702991485596",NA,NA,"BHCB036060",NA,"Dicotyledon",NA,"Southern America","Pico Itatiaiuçu/C1","1340","1340",NA,"Coletado em capão. Afloramento de canga","8870","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:40:49-03","UFMG","BHCB","39194","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America","Serra da Moeda",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA
"208","2021-03-24 17:18:31-03","UFMA","MAR","6428","S","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,"2012",NA,NA,"N. M. Castro, N. S. Chukr, A. M. Giulietti, N. L. Menezes, T. B. Cavalcanti, J. C. C. Gonçalves, M. Meguro.","9407","1985","11","01","Brasil","Minas Gerais","Santana do Riacho","-43.714722","-19.169444","43º42'53W","19º10'10S",NA,NA,NA,NA,NA,"ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro",NA,NA,NA,"árvore com ca. 6m de altura na beira da mata ciliar, próximo ao cerrado da estrada da usina, flores roxas",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:21:32-03","UFPR","UPCB","32115","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Silva, S.M.","1996","01",NA,"Silva, S.M.",NA,"1996","01","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Ilha do Mel, Estação Ecológica",NA,NA,NA,"Arvoreta de 5m, flores brancas. Em subosque de floresta paludosa da planície litorânea..","24916","auto",NA,NA,NA,NA,NA,NA
"210","2012-01-20 05:01:00-02","MO","MOBOT","3016285","PreservedSpecimen","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis","Müll. Arg.","C. M. Taylor (MO)",NA,NA,NA,"Wilson Quizhpe","Quizhpe 2240","2006","4","12","Ecuador","Zamora-Chinchipe","El Pangui","-78.4619444","-3.6163889",NA,NA,NA,NA,NA,NA,"South America","Vertiente occidental de la Cordillera del Cóndor. Cuenca del Río Tundayme, afluyente del Río Quimi. Carretera hacia el destacamento militar Condor Mirador. Bosque muy húmedo pre-montano, suelo arcilloso, pendiente fuerte.","1200.00000000",NA,NA,NA,NA,NA,NA,NA,"4","71",NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","1417216","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","M.Sobral",NA,NA,NA,"Marcos Sobral","Sobral 2078","1983","6","1","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2018-01-04 15:01:00-02","MO","MOBOT","3120222","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","C.M. Taylor (MO)",NA,NA,NA,"T.S.M. Grandi","Grandi 653","1981","5","2","Peru","Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Água Limpa",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"213","2018-01-04 15:06:00-02","MO","MOBOT","3120917","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","C.M. Taylor (MO)",NA,NA,NA,"Ezechias P. Heringer","Heringer 1924","1979","8","8","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Becia do Rio São Bartolemeu;",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"214","2018-01-04 15:18:00-02","MO","MOBOT","3121177","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","C.M. Taylor (MO)",NA,NA,NA,"R.M. Harley|Renato de Mello-Silva|I. Cordeiro|Lucia Rossi","Harley 26648","1988","11","28","Brazil","Bahia",NA,"-41.9666667","-13.5166667",NA,NA,NA,NA,NA,NA,"South America","Rio de Contas; Pica das Almas; Campo e mata ao NW do Campo do Queiroz;","1500.00000000","1550.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
