"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","eventTime","fieldNumber"
"288","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U 0222322","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington TD",NA,NA,NA,"Billiet F; Jadin B",NA,"1981","10","30","French Guiana",NA,NA,"Riviere Comte, a proximite de la route N2",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200222322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0222322",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"289","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U 0222328","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Sabatier D",NA,NA,NA,"Skog LE; Feuillet CPGA; Rossman A",NA,"1986","11","20","French Guiana",NA,NA,"St. Laurent region: logging trail off Piste de Paul Isnard, c. 20 km SE of St. Laurent.[Route de Paul-Isnard, Bassin de la Mana]","-54","5.166667","-54.0","5.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200222328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0222328",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"290","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U 0222342","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Maas PJM; Kubitzki K; Steward WC; Ramos JF; Pinheiro WS; Lima JF",NA,"1971","05","17","Brazil","Acre",NA,"Plants of Brazilian Amazonia. Estado do Acre, Cruzeiro do Sul, Rio Jurua & Rio MoaVicinity of Porangaba, Rio Jurua-Mirim. Varzea",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200222342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0222342",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"291","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U 0222343","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Lindeman JC",NA,"1954","12","10","Surinam","Para",NA,"Jodensavanne - Mapane Kreek area (Suriname R). N of line 8 p. 10-11, block 829",NA,NA,NA,NA,NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200222343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0222343",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"292","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593503","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington TD",NA,NA,NA,"Saldías-Paz M; M; et al.",NA,"1993","10","25","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593503","NL-U1593503",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0141720",NA,NA,NA,NA
"293","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593504","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Jardim A",NA,NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593504","NL-U1593504",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0020083",NA,NA,NA,NA
"294","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593505","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Pennington TD; Ruiz J",NA,"1989","02","23","Peru",NA,NA,"Peru, loreto, iquitos, rio nanay, mana camiri, SW0373.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593505","NL-U1593505",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"295","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593506","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Liesner RL; Holst BK",NA,"1987","03","10","Venezuela",NA,NA,"Terr. fed. amazonas: dpto. Atures. 5 to 8 km NW of settlement of Yutaje. Sandstone stream on S slope below plateau. stream flowing S from E side of unnamed peak, 3 km W of Rio Coro - Coro, W of Serrania de Yutaje.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593506","NL-U1593506",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"296","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593507","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Berti LM; Salcedo; Zapata F",NA,"1977","01","27","Venezuela",NA,NA,"Cano arature, depto. Antonio Diaz, Terr. Federal Delta Amacuro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593507","NL-U1593507",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"297","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593508","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Pennington TD; Grandes C; Criollo G",NA,"1989","02","18","Peru",NA,NA,"Peru, loreto, iquitos, caserio paparo, SW0372.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593508","NL-U1593508",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"298","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593509","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Breteler FJ",NA,"1964","01","30","Venezuela",NA,NA,"Delta Amacuro. Near I. Tigre, fresh water area.","-62.416667","9.666667","-62.416667","9.666667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593509","NL-U1593509",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"299","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593510","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Breteler FJ",NA,"1966","03","10","Venezuela",NA,NA,"Venezuela the border ( = rio grande o toro) between estado Bolivar and territorio Delta Amacuro.","-61.733333","8.066667","-61.733333","8.066667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593510","NL-U1593510",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"300","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593516","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Krukoff BA",NA,"1939","09","12","Bolivia",NA,NA,"South America, bolivia: department of La Paz: province of Larecaja: Tuiri (near Mapiri, on left bank of Rio Mapiri).",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593516","NL-U1593516",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"301","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593517","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Idrobo JM; Cleef AM; Salamanca S",NA,"1980","08","09","Colombia",NA,NA,"Departamento del tolima: municipio de Venadillo, verada la plamada. Vuelta El Papaye Cordillera Central, vertiente oriental.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593517","NL-U1593517",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"302","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593518","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Battjes J",NA,"1986","09","19","Colombia",NA,NA,"Amazonas, Aduche, trocha al puerto Caquete.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593518 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593518","NL-U1593518",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"303","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1593519","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Battjes J; Castro B",NA,"1986","08","04","Colombia",NA,NA,"Amazonas, Araracuara, rastrojo Bartolome castro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593519","NL-U1593519",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"304","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1730545","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Krukoff BA",NA,"1931","11","01","Brazil",NA,NA,"State of Matto Grosso: near Tabajara, upper Machado River region.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730545 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730545","NL-U1730545",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0222335",NA,NA,NA,NA
"305","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1730546","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Krukoff BA",NA,"1934","09","14","Brazil","Amazonas",NA,"Basin of Rio Madeira, State of Amazonas, Municipality Humayta, near Tres Casas, On low terra firma.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730546 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730546","NL-U1730546",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"306","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730547","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Gomes BA; Luschnath B",NA,NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro, Copocabana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730547 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730547","NL-U1730547",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"307","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730548","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Lindeman JC","1952","11","26","Lanjouw J; Lindeman JC",NA,"1949","03","16","Surinam",NA,NA,"In montibus qui dicuntur Nassau.",NA,NA,NA,NA,NA,NA,"In forest in valley between plateau A and B, near km 11.6<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730548","NL-U1730548",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0244895",NA,NA,NA,NA
"308","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730551","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Prance GT; Pennington TD; Ramos JF; Monteiro OP",NA,"1974","09","20","Brazil",NA,NA,"Brazilian Amazonia, State of Amazonas, Manaus-Caracarai Highway, km 159, BR 174, Manaus-Caracarai Road.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730551 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730551","NL-U1730551",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"309","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730552","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Handro O",NA,"1935","04","25","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730552 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730552","NL-U1730552",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038345",NA,NA,NA,NA
"310","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730554","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Krukoff BA",NA,"1931","11","01","Brazil",NA,NA,"On varzea land, river-shore, State of Mato Grosso, near Tabajata, upper Machado River region.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730554 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730554","NL-U1730554",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"311","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730556","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Prance GT; Steward WC; Ramos JF; Monteiro OP",NA,"1971","03","13","Brazil",NA,NA,"Brazilian Amazonia, Territorio do Roraima, Posto Mucajai, Rio Mucajai, Vicinity of Mucajai airstrip.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730556","NL-U1730556",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"312","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730557","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Prance GT; Steward WC; Ramos JF; Pinheiro WS",NA,"1971","01","26","Brazil",NA,NA,"Brazilian Amazonia, Estado do Amazonas, Vicinity of Manaus, Manaus-Igarape Leao Road, 5 kmfrom Manaus-Caracarai Road.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730557","NL-U1730557",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"313","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730558","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Maas PJM; Kubitzki K; Steward WC; Ramos JF; Pinheiro WS; Lima JF",NA,"1971","05","17","Brazil","Acre",NA,"Plants of Brazilian Amazonia. Estado do Acre, Cruzeiro do Sul, Rio Jurua & Rio MoaVicinity of Porangaba, Rio Jurua-Mirim. Varzea",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730558","NL-U1730558",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"314","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730559","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Prance GT; et al.",NA,"1968","08","05","Brazil",NA,NA,"Brazilian Amazonia, Territory of Rondonia, Basin of Rio Madeira, Rio Bananeiras at crossing with road Guajara-Mirim to Abunda, Varzea forest.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730559","NL-U1730559",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"315","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730560","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Prance GT; et al.",NA,"1971","04","22","Brazil",NA,NA,"Brazilian Amazonia, Estado do Acre, Cruzeiro do Sul, Rio Jurua & Rio Moa, Vicinity of Serra da Moa, Forest on terra firme.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730560","NL-U1730560",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"316","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730564","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington TD",NA,NA,NA,"UVS; Teunissen PA",NA,"1981","11","19","Surinam","Paramaribo",NA,NA,"-55.159049","5.846517","-55.159049","5.846517",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730564","NL-U1730564",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132904",NA,NA,NA,NA
"317","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730565","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Andel TR van",NA,NA,NA,"Andel TR van; Abraham C; Rebeiro L; Groenewegen S",NA,"1997","08","21","Guyana","North West District",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730565 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730565","NL-U1730565",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0087697",NA,NA,NA,NA
"318","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730567","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington TD","2001","01","01","Evans RJ; Koemar S; Raghoenandan UPD",NA,"1997","03","16","Surinam","Sipaliwini",NA,NA,"-56.866667","4.75","-56.866667","4.75",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730567 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730567","NL-U1730567",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0096850",NA,NA,NA,NA
"319","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730568","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Aubréville A",NA,"1961","05","07","Brazil","Pará",NA,"Brésil, Belem.","-48.470614","-1.437281","-48.470614","-1.437281",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730568","NL-U1730568",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0229207",NA,NA,NA,NA
"320","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1731511","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Ratter JA; Sette Silva EL; Lima J",NA,NA,NA,NA,"Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731511","NL-U1731511",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0026886",NA,NA,NA,NA
"321","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1731512","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington TD","1991","12","01","Gonçalves P",NA,"1932","04","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731512","NL-U1731512",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038366",NA,NA,NA,NA
"322","2020-02-08 09:04:28-03","NBC","NL-BOTANY","WAG.1829371","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Croat TB",NA,"1972","09","01","Peru",NA,NA,"Department of Loreto, Rio Mamón near Rio Nanay.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829371 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829371","NL-WAG1829371",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"323","2020-02-08 09:04:28-03","NBC","NL-BOTANY","WAG.1829372","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Breteler FJ",NA,"1964","01","30","Venezuela",NA,NA,"Delta Amacuro. Near I. Tigre, fresh water area.","-62.416667","9.666667","-62.416667","9.666667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829372","NL-WAG1829372",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"324","2020-02-08 09:04:28-03","NBC","NL-BOTANY","WAG.1829373","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Breteler FJ",NA,"1966","03","10","Venezuela",NA,NA,"Venezuela the border ( = rio grande o toro) between estado Bolivar and territorio Delta Amacuro.","-61.733333","8.066667","-61.733333","8.066667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829373 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829373","NL-WAG1829373",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"325","2020-02-08 09:04:28-03","NBC","NL-BOTANY","U.1730566","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington TD",NA,NA,NA,"Andel TR van; Roberts N; Roberts E; Ford G",NA,"1996","11","05","Guyana","North West District",NA,NA,"-59.5","7.75","-59.5","7.75",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1730566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1730566","NL-U1730566",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0087701",NA,NA,NA,NA
