"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"449","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Neto, O","2017","11","08","Southern America","Brasil",NA,NA,"Conglomerado BA-446. Subunidade 4. Subparcela 1. Indivíduo 1-RN. F8; Árvore, altura 1,8m, Base reta. Casca de cor externa cinza, cor interna amarela, grossa, áspera, sem odor; Mata seca","UB0127454","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-4467704.1","Bahia",NA,"-44.820278","-10.883056",NA,NA,"UB0127454","Formosa do Rio Preto",NA,NA,NA,"-44.820278","-10.883056","2018","05",NA,NA,NA,NA,NA
"450","2019-11-01 15:00:28-03","UnB","UB","31861","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Hatschbach, G","1993","06",NA,"Southern America","Brasil",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lewis, GP","59538","Goiás","Niquelândia","-48.4597","-14.4739",NA,NA,NA,"Niquelândia",NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:00:28-03","UnB","UB","10076","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Farias, R; Sampaio, AB; Milhomens, LC; Simpson Júnior, PL","2001","05","03","Southern America","Brasil",NA,NA,"Inflorescência verde dourada.; Cerrado senso stricto. Solo: Solo arenoso acinzentado.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Farias, R","369","Tocantins","Mumbuca","-46.574167","-10.346667","411","411",NA,"Mateiros",NA,NA,NA,"-46.574167","-10.346667",NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:00:28-03","UnB","UB","102093","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Mendonça, RC","2004","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Walter, BMT","5704","Tocantins","RPPN da Fazenda Minnehaha","-47.122306","-11.138444",NA,NA,NA,"Almas",NA,NA,NA,"-47.122306","-11.138444",NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:00:28-03","UnB","UB","107560","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Couto, D","2002","11","27","Southern America","Brasil",NA,NA,"Latitude e longitude da sede municipal. Material doado pela Rede de Sementes do Cerrado (Profa. Linda Caldas) .; Árvore. Flor presente; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Souza, IM","33","Goiás","São Miguel do Araguaia, Fazenda Araguia - Povoado Luís Alves","-50.274444","-13.463889",NA,NA,NA,"São Miguel do Araguaia",NA,NA,NA,"-50.274444","-13.463889","2013","03","18",NA,NA,NA,NA
"454","2019-11-01 15:00:28-03","UnB","UB","106655","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Pinto, JRR; Lenza, E","2006","07","07","Southern America","Brasil",NA,NA,"Árvore 1.8m x 4.9cm. Fruto verde (imaturo).; Cerrado Rupestre. Solo: Solo litólico.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Pinto, JRR; Lenza, E","365","Goiás","Parque Estadual da Serra de Caldas Novas","-48.706389","-14.729722","690","690",NA,"Caldas Novas",NA,NA,NA,"-48.706389","-14.729722",NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:00:28-03","UnB","UB","127926","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Anderson, WR","1972","03","02","Southern America","Brasil",NA,NA,"Petals and stamens white.; Tree 3m.; Cerrado or cerradão",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Souza, IM","36415","Bahia","34km W of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","03","18",NA,NA,NA,NA
"456","2019-11-01 15:00:28-03","UnB","UB","127927","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Anderson, WR","1972","03","09","Southern America","Brasil",NA,NA,"Petals greenish white; stamens white.; Tree 3m.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Souza, IM","36882","Bahia","Ca. 10km N of Rio Roda Velha, ca. 100km WSW of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","03","18",NA,NA,NA,NA
"457","2019-11-01 15:00:28-03","UnB","UB","128005","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter, JA","1998","08","05","Southern America","Brasil",NA,NA,"Slender, arching, little-branched shrub 2,5m.; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.",NA,"8068","Minas Gerais","Área called Invernada, 70km from Arinos on the road to Vila dos Gaúchos","-45.783333","-15.466667",NA,NA,NA,NA,NA,NA,NA,"-45.783333","-15.466667",NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:00:28-03","UnB","UB","128006","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Irwin, HS","1971","03","04","Southern America","Brasil",NA,NA,"Flowers malodorous.; Slender tree 3,5m.; Cerrado",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lee, YT","31466","Bahia","Ca. 5km NW of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:00:28-03","UnB","UB","128007","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Felfili, JM","2004","04","21","Southern America","Brasil",NA,NA,"Campo sujo",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Mendonça, RC","545","Tocantins","RPPN-Fazenda Minehaha","-47.145278","-11.148333",NA,NA,NA,"Almas",NA,NA,NA,"-47.145278","-11.148333","2004",NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:00:28-03","UnB","UB","121041","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Solórzano, A; Farias, RRS","2008","07",NA,"Southern America","Brasil",NA,NA,"Coletado na parcela 2, indivíduo número 122, com 3,2 de D30; Arvoreta 4m; Cerradão.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Vaz, AMSF","157","Piauí","Parque Nacional Sete Cidades","-41.724722","-4.097778","210","210",NA,"Piripiri",NA,NA,NA,"-41.724722","-4.097778",NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:00:28-03","UnB","UB","128010","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Anderson, WR","1972","03","08","Southern America","Brasil",NA,NA,"Petals white.; Slender shrub 1,3m.; Cerrado",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Silva, MJ","36869","Bahia","Ca. 100km WSW of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","18",NA,NA,NA,NA
"462","2019-11-01 15:00:28-03","UnB","UB","163923","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Zanatta, MRV; Faria, JEQ; Oliveira, DR","2010","05","15","Southern America","Brasil",NA,NA,"Árvore, fruto seco castanho.; Cerrado denso.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Zanatta, MRV","430","Goiás","Fazenda Vereda","-51.557222","-15.901111",NA,NA,NA,"Montes Claros de Goiás",NA,NA,NA,"-51.557222","-15.901111","2010","05","15",NA,NA,NA,NA
"463","2019-11-01 15:00:28-03","UnB","UB","181102","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Pereira, BAS; Alvarenga, D","2009","12","01","Southern America","Brasil",NA,NA,"Árvore heliófila, 6 altura e 15 cm DAP; rãmulos marrons, lenticelados; casca relativamente espessa; fissurada. Botões florais brancacentos, pilosos.; Floresta de galeria em solo bem drenado (margem); &nf;relevo suave ondulado; solo aparentemente distró",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Pereira, BAS","3661","Goiás","Bacia do rio Tocantins. Rodovia para Alto paríso de Goiás. Sítio de águas termais na Fazenda Morro Vermelho.","-47.922222","-14.226944","549","549",NA,"Colinas do Sul",NA,NA,NA,"-47.922222","-14.226944","2009","12","01",NA,NA,NA,NA
"464","2019-11-01 15:00:28-03","UnB","UB","212226","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","22","Southern America","Brasil",NA,NA,"Cerrado denso. Solo arenoso, marrom",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Zanatta, MRV","RE270","Goiás","Fazenda Canadá (RECD01)","-50.0943","-17.7147","487","487",NA,"Edéia",NA,NA,NA,"-50.0943","-17.7147","2012",NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:00:28-03","UnB","UB","27042","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Haidar, RF; Pereira, BAS; Matos, MQ; Vale, GD; Felfili, JM","2006","08","22","Southern America","Brasil",NA,NA,"Nome popular de literatura (não é local); Árvore 17m x 27,21cm. Fruto marrom.; Floresta Estacional Semidecidual. Solo: Litossolo Quartzarênico.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Pereira, BAS","31","Piauí",NA,"-41.671111","-4.101944","182","182",NA,"Piracuruca",NA,NA,NA,"-41.671111","-4.101944",NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:00:28-03","UnB","UB","31831","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP","1972","08","10","Southern America","Brasil",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Incógnito","12175","Goiás","Caldas Novas","-48.625","-17.7417",NA,NA,NA,"Caldas Novas",NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:00:28-03","UnB","UB","31865","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Simon, MF",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Sampaio, A","82","Goiás",NA,"-48.316667","-13.866667",NA,NA,NA,"Minaçu",NA,NA,NA,"-48.316667","-13.866667",NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:00:28-03","UnB","UB","31857","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP","1972","11","02","Southern America","Brasil",NA,NA,"Árvore. Flor flores em penânculos terminais; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Incógnito","12216","Goiás","Caldas Novas","-48.625","-17.7417",NA,NA,NA,"Caldas Novas",NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:00:28-03","UnB","UB","31858","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP","1972","08","10","Southern America","Brasil",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Incógnito","12175","Goiás","Caldas Novas","-48.625","-17.7417",NA,NA,NA,"Caldas Novas",NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:00:28-03","UnB","UB","31859","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter, JA","1977","01",NA,"Southern America","Brasil",NA,NA,"Árvore. Flor pétalas creme; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Incógnito","4137","Mato Grosso","Barra do Garças","-52.25","-15.883333",NA,NA,NA,"Barra do Garças",NA,NA,NA,"-52.25","-15.883333",NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:00:28-03","UnB","UB","31862","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Pereira, BAS","1996","07",NA,"Southern America","Brasil",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Pereira, BAS","3094","Goiás",NA,"-48.333333","-14.333333",NA,NA,NA,"Niquelândia",NA,NA,NA,"-48.333333","-14.333333",NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:00:28-03","UnB","UB","31864","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Irwin, HS","1968","03","15","Southern America","Brasil",NA,NA,"Árvore. Flor corola e estames brancos; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Arroyo, MTK","21219","Goiás",NA,NA,NA,NA,NA,NA,"Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:00:28-03","UnB","UB","31867","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Anderson, WR","1973","05","05","Southern America","Brasil",NA,NA,"Arbusto; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Silva, MJ","9729","Mato Grosso","Barra do Garças","-52.25","-15.883333",NA,NA,NA,"Barra do Garças",NA,NA,NA,"-52.25","-15.883333","2012","10","18",NA,NA,NA,NA
"474","2019-11-01 15:00:28-03","UnB","UB","31868","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP","1974","02","28","Southern America","Brasil",NA,NA,"Árvore. Flor flores alvas; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Silva, MJ","13147","Goiás","Caldas Novas","-48.625","-17.7417",NA,NA,NA,"Caldas Novas",NA,NA,NA,"-48.625","-17.7417","2012","10","18",NA,NA,NA,NA
"475","2019-11-01 15:00:28-03","UnB","UB","31870","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP; Eiten, G","1974","12","18","Southern America","Brasil",NA,NA,"Árvore. Flor botão floral; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Souza, IM","14065","Goiás",NA,"-48.75","-17.8",NA,NA,NA,"Caldas Novas",NA,NA,NA,"-48.75","-17.8","2013","03","18",NA,NA,NA,NA
"476","2019-11-01 15:00:28-03","UnB","UB","31871","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP; Eiten, G","1974","12","20","Southern America","Brasil",NA,NA,"Árvore. Flor pétalas e filamentos brancos,; .",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Silva, MJ","14102","Goiás",NA,"-48.75","-17.8",NA,NA,NA,"Caldas Novas",NA,NA,NA,"-48.75","-17.8","2012","10","18",NA,NA,NA,NA
"477","2019-11-01 15:00:28-03","UnB","UB","9952","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Soares-Silva, LH; Proença, CEB; Sampaio, AB; Simon, MF","2001","05","09","Southern America","Brasil",NA,NA,"Estipete do ovário circundado por circulo vermelho, ovário verde, folhas glabas.; Arbusto 1,3m. Flor verde-cinzento; Campo sujo. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.",NA,"975","Tocantins","Estrada Rio Nova - Mateiros","-46.6","-10.6","469","469",NA,"Mateiros",NA,NA,NA,"-46.6","-10.6",NA,NA,NA,NA,NA,NA,NA
"478","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, G","2018","03","27","Southern America","Brasil",NA,NA,"Conglomerado MT-2310. Subunidade 1. Subparcela 5. Indivíduo 32. F6; Árvore, 8,6m de altura, DAP 5,6cm.Base reta. Casca cor externa cinza escuro, cor interna verde clara, grossa, reticulada, desprendimento em placas lenhosas, odor do corte vagem; Flor",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Souza, VC","IFN-23101811.5","Mato Grosso",NA,"-54.72","-17.46",NA,NA,NA,"Itiquira",NA,NA,NA,"-54.72","-17.46","2018","09","15",NA,NA,NA,NA
"479","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Gabriel, CS","2018","08","01","Southern America","Brasil",NA,NA,"Conglomerado MT-1937. Subunidade 2. Subparcela 1. Indivíduo 3. F8; Árvore.Base reta. Casca cor externa cinza, cor interna roxo, grossa, fissurada, desprendimento em placas lenhosas; Solo arenoso, formação florestal de Cerrado distrófico",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-193711902.1","Mato Grosso",NA,"-51.84","-15.48",NA,NA,NA,"Araguaiana",NA,NA,NA,"-51.84","-15.48","2018","11","14",NA,NA,NA,NA
"480","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, RM","2018","07","12","Southern America","Brasil",NA,NA,"Conglomerado MA-810. Extra; Árvore; base reta; Área de cerrado com terreno acidentado",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-8101874","Maranhão",NA,"-46.079551","-9.004476",NA,NA,NA,"Alto Parnaíba",NA,NA,NA,"-46.079551","-9.004476","2018","11",NA,NA,NA,NA,NA
"481","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ebling, M","2018","08","27","Southern America","Brasil",NA,NA,"Conglomerado MT-950. Subunidade 2. Subparcela 10. Indivíduo 41. F6; Árvore, 8m de altura, DAP 42,1cm.Base reta. Casca cor externa marrom, cor interna branca, grossa, fissurada, desprendimento em placas lenhosas, odor do corte vagem; Cerrado alto, sol",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-9509302.10","Mato Grosso",NA,"-51.12","-12.06",NA,NA,NA,"Serra Nova Dourada",NA,NA,NA,"-51.12","-12.06","2018","11","14",NA,NA,NA,NA
"482","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Soares, AS","2017","07","04","Southern America","Brasil",NA,NA,"Conglomerado BA_635. Subunidade 2. Subparcela 10. Indivíduo 3.&nf;F8 - Avaliação da regeneração natural; Arbusto 2m. Base do tipo reta; Campo sujo em solo arenoso","UB0038510","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-6351332.10","Bahia",NA,"-45.127789","-12.060019",NA,NA,"UB0038510","Barreiras",NA,NA,NA,"-45.127789","-12.060019","2018","05",NA,NA,NA,NA,NA
"483","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Almeida, AB","2018","09","26","Southern America","Brasil",NA,NA,"Conglomerado MA-97. Subunidade 4. Subparcela 1. indivíduo 4. F8; Arbusto; altura em m: 2,20; base reta; casca parda, branca e cinza por fora, parda e creme por dentro, fina, estriada, lenticelada, pouco aromático; Cerrado denso em estágio inicial de",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-975504.1","Maranhão","Povoado Vargem Grande","-43.379997","-2.700006","34","34",NA,"Primeira Cruz",NA,NA,NA,"-43.379997","-2.700006","2018","11","16",NA,NA,NA,NA
"484","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, RM","2018","07","13","Southern America","Brasil",NA,NA,"Conglomerado MA-821. Extra; Árvore; DAP em cm: 7,8; altura em m: 8,40; base reta; casca amarelada por fora, amarela por dentro, fina, lisa; Área de vegetação antropizada",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC; Horstmann, N","IFN-8211889","Maranhão",NA,"-45.899786","-9.360856","325","325",NA,"Alto Parnaíba",NA,NA,NA,"-45.899786","-9.360856","2018","11","16",NA,NA,NA,NA
"485","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Pacheco, MACM","2018","08","02","Southern America","Brasil",NA,NA,"Conglomerado MT-898. Subunidade 1. Subparcela 7. Indivíduo 23. F6; Árvore, 6m de altura, DAP 5cm.Base reta. Casca cor externa cinza, cor interna vermelho, grossa, fendida, desprendimento em placas lenhosas, odor do corte vagem; Cerrado em regeneração",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC; Neto, NEO","IFN-898821.7","Mato Grosso",NA,"-51.12","-11.88",NA,NA,NA,"São Félix do Araguaia",NA,NA,NA,"-51.12","-11.88","2018","11","14",NA,NA,NA,NA
"486","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Moura, EO","2017","07","07","Southern America","Brasil",NA,NA,"Conglomerado BA_733. &nf;Coleta não registrada em formulários anteriores; Arbusto 2,5m. Fruto maduro de cor externa marrom claro, consistência externa seca; Campo sujo secundário","UB0038820","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Faria, JEQ","IFN-7331270extr","Bahia",NA,"-44.819731","-12.420006",NA,NA,"UB0038820","São Desidério",NA,NA,NA,"-44.819731","-12.420006","2017","11","09",NA,NA,NA,NA
"487","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Almeida, AB","2018","08","27","Southern America","Brasil",NA,NA,"Conglomerado MA-177. Subunidade 2. Subparcela 10. indivíduo 14. F8; Arbusto; altura em m: 3,00; base reta; casca marrom por fora, amarela por dentro, fina, áspera cheiro adocicado; Fragmento antropizado de cerrado em estágio inicial de regeneração,co",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-1772192.10","Maranhão","Povoado Fortaleza","-43.380002","-3.24","48","48",NA,"Urbano Santos",NA,NA,NA,"-43.380002","-3.24","2018","11","16",NA,NA,NA,NA
"488","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Marinho, MAO","2018","10","06","Southern America","Brasil",NA,NA,"Conglomerado MA-120. Subunidade 3. Subparcela 1. indivíduo 6. F6; Árvore; DAP em cm: 6,9; altura em m: 8,00; base reta; casca marrom acinzatado por fora, bege por dentro, fina, áspera; Floresta secundária avançada, solo arenoso",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-12017433.1","Maranhão","Recanto do Monte Verde","-43.920003","-2.879999","58","58",NA,"Morros",NA,NA,NA,"-43.920003","-2.879999","2018","11","16",NA,NA,NA,NA
"489","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Soares, AS","2017","07","12","Southern America","Brasil",NA,NA,"Conglomerado BA_682. Subunidade 2. Subparcela 10. Indivíduo 5.&nf;F8 - Avaliação da regeneração natural; Arbusto 1,3m. Base do tipo reta. Fruto maduro de 5cm de dimensões, forma alado, consisitência externa seca; Campo limpo em solo aren","UB0038509","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Bijos, NR","IFN-6821822.10","Bahia",NA,"-45.539733","-12.240003",NA,NA,"UB0038509","Barreiras",NA,NA,NA,"-45.539733","-12.240003","2017","10","11",NA,NA,NA,NA
"490","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, KF","2017","08","16","Southern America","Brasil",NA,NA,"Conglomerado MA-416. Subunidade 2. Subparcela 1. indivíduo 13. F6; Árvore; DAP em cm: 8,6; altura em m: 5,50; base sapopemas; casca amarelo por fora, bege por dentro, fina, fissurada, odor doce; Cerrado, solo argiloso",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-4163452.1","Maranhão","Fazenda Ramires","-43.200011","-4.860003","136","136",NA,"Caxias",NA,NA,NA,"-43.200011","-4.860003","2018","11","16",NA,NA,NA,NA
"491","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Pacheco, MACM","2018","08","02","Southern America","Brasil",NA,NA,"Conglomerado MT-898. Subunidade 1. Subparcela 10. Indivíduo 13. F8; Árvore.Base reta. Casca cor externa marrom, cor interna amarela, grossa, áspera, desprendimento esfoliante; Cerrado em regeneração",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-898701.10","Mato Grosso",NA,"-51.12","-11.88",NA,NA,NA,"São Félix do Araguaia",NA,NA,NA,"-51.12","-11.88","2018","11","14",NA,NA,NA,NA
