"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"703","2020-02-10 17:53:35-03","UNICAMP","UEC","47320","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Shepherd, GJ; Kinoshita, LS; Miotto, STS; Sales, MF; Torres, RB; Miranda, AMCG","1987","06","30",NA,"Brazil",NA,NA,"flor, Arbusto de 40 a 50 cm. Flores amarelas.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"19061","Minas Gerais","Tiradentes","Serra de São José.","-44.1781005859375","-21.1103000640869",NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-02-10 17:53:35-03","UNICAMP","UEC","83387","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Silva, SM","1994","11","22",NA,"Brazil",NA,NA,"flor, Herbácea. Flores amarelas.",NA,"Magnoliopsida",NA,"(L.) A.DC.","Silva, SM","s.n.","Paraná","Tibagi","Quartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA
"705","2020-02-10 17:53:35-03","UNICAMP","UEC","21239","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Freitas Filho, F","1979","12","31",NA,"Brazil",NA,NA,"flor, Solo cremoso. Pequena árvore. Flores amarelas.","UEC037343","Magnoliopsida",NA,"(L.) A.DC.","Francener, A","11078","Rio Grande do Norte","Natal","Região do Tabuleiro.","-35.209400177002","-5.79500007629395",NA,NA,NA,"12751","auto",NA,NA,NA,NA,"2013","09","24",NA,NA,NA,NA,NA
"706","2020-02-10 17:53:35-03","UNICAMP","UEC","9802","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Leitão Filho, HF; Martins, FR","1977","09","17",NA,"Brazil",NA,NA,"flor, Arbusto de 1,5 m. flores amarelo-alaranjados.","UEC037673","Magnoliopsida",NA,"(L.) A.DC.","Mamede, MCH","5960","São Paulo","Altinópolis","Nativo em cerrado da Reserva Estadual de","-47.3699989318848","-21.0200004577637",NA,NA,NA,"30403","auto",NA,NA,NA,NA,"1982","08",NA,NA,NA,NA,NA,NA
"707","2020-02-10 17:53:35-03","UNICAMP","UEC","113126","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pinheiro, MHO","1997","01","09",NA,"Brazil",NA,NA,"fruto, Arbusto de 2,0 m de alt. Frutos imaturos, esverdeados.",NA,"Magnoliopsida",NA,"(L.) A.DC.","Mamede, MCH","257","São Paulo","Bauru","Jardim Botânico Municipal de Bauru.","-49.060001373291","-22.3099994659424",NA,NA,NA,"29186","auto",NA,NA,NA,NA,"1998","10",NA,NA,NA,NA,NA,NA
"708","2021-03-01 16:33:27-03","UNICAMP","UEC","167777","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Weiser, VL; Oliveira, IG","2004","11","24",NA,"Brazil",NA,NA,"Árvore ca. 4,5 m alt. Folhas simples e pubescentes. Flores de pétalas amarelo-alaranjadas reunidas em inflorescências; cálice em cinco pares de glândulas.","UEC040176","Magnoliopsida",NA,"(L.) A.DC.","Mamede, MCH","549","São Paulo","Bauru","Jardim Botânico Municipal de Bauru, Trilha para Antiga Raia.&nf;Cerradão.","-49.060001373291","-22.3099994659424","UEC040176",NA,NA,"29186","auto",NA,NA,NA,NA,"2006","02","16",NA,NA,NA,NA,NA
"709","2020-02-10 17:53:35-03","UNICAMP","UEC","44318","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","11",NA,NA,"Brazil",NA,NA,"flor, 4 m de altura - 15 cm de circunferência do tronco a 30 cm do solo - glândulas amarelas na base da corola - corola amarelo-ouro - androceu amarelo- palha sem odor.",NA,"Magnoliopsida",NA,"(L.) A.DC.","Bicudo, LRH; Campos, CJ","1642","São Paulo","Botucatu","À Margem da Rodovia Municipal (Estrada d","-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-02-10 17:53:35-03","UNICAMP","UEC","44811","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Amaral Jr, A; DC, A; Hernandes-Bicudo, LR; Campos, CJ","1985","10","24",NA,"Brazil",NA,NA,"flor, 1 m de altura. Flores amarelas e laranjas. Sem odor.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"96","São Paulo","Botucatu","Cerrado à margem da rodovia sem paviment","-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-11-11 16:43:52-03","UNICAMP","UEC","88176","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Ivanauskas, NM; Damasceno Junior, GA; Gabrielli","1996","11","26",NA,"Brazil",NA,NA,"fruto, Árvore de 2m. Flores alaranjadas. Frutos imaturos.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"1531","São Paulo","Campinas","Aeroporto de Viracopos.","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-02-10 17:53:35-03","UNICAMP","UEC","60526","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Tamashiro, JY; Martins, FR","1992","02","12",NA,"Brazil",NA,NA,"flor, Cerrado.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"27049","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2021-03-01 16:33:27-03","UNICAMP","UEC","178378","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Godoy, SMA; Sassaki, RM","1989","11","29",NA,"Brazil",NA,NA,"Arbórea, flores amarelas.","UEC031854","Magnoliopsida",NA,"(L.) A.DC.",NA,"21979","São Paulo","Itirapina","A.P.A.","-47.8199996948242","-22.25","UEC031854",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-02-10 17:53:35-03","UNICAMP","UEC","120955","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Dechoum, MS","2001","09","19",NA,"Brazil",NA,NA,"flor, Arvoreta de 1,5 m. flores róseas.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"8","São Paulo","Itirapina","Área da FEPASA.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-02-10 17:53:35-03","UNICAMP","UEC","68049","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Tamashiro, JY; Galvão, JC","1994","02","04",NA,"Brazil",NA,NA,"fruto, Arvoreta de 3m. Frutos imaturos de cor verde.","UEC037326","Magnoliopsida",NA,"(L.) A.DC.","Francener, A","T 404","São Paulo","Itirapina","Cerrado de Ubá.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,"2013","09","24",NA,NA,NA,NA,NA
"716","2020-02-10 17:53:35-03","UNICAMP","UEC","117445","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Santos, FAM; Tomasetto, F; Constantino, R; Weiser, VL","2001","02","02",NA,"Brazil",NA,NA,"fruto, Árvore de 2 m. frutos vermelhos.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"46","São Paulo","Itirapina","FEPASA.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-02-10 17:53:35-03","UNICAMP","UEC","145339","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Guedes, R","1994","02","03",NA,"Brazil",NA,NA,"Arbusto ca. 2 m., ramos cinzas; folhas verdes glaucescentes na face abaxial; raque da infrutescência alvo-tomentosa; glandulas pardas; cálice e frutos imaturos verdes.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"2358","São Paulo","Itirapina","Graúna.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-02-10 17:53:35-03","UNICAMP","UEC","121297","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Dechoum, MS","2001","10","10",NA,"Brazil",NA,NA,"flor, Arvoreta de 1m de altura. Murici.",NA,"Magnoliopsida",NA,"(L.) A.DC.","Tamashiro, JY","17","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-02-10 17:53:35-03","UNICAMP","UEC","80120","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pinto, AP; Goldenberg, R","1993","04","07",NA,"Brazil",NA,NA,"fruto, Árvore, frutos submaduros esverdeados.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"31166","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-02-10 17:53:35-03","UNICAMP","UEC","9745","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Makino, H","1977","09","12",NA,"Brazil",NA,NA,"flor, Árvore, até 4,0 m de altura. Flores amarelas. Cerrado.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"s.n.","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-02-10 17:53:35-03","UNICAMP","UEC","9746","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Frederico, MS","1978","02","27",NA,"Brazil",NA,NA,"flor, Árvore 4,0 m de altura. Folhas pilosas.",NA,"Magnoliopsida",NA,"(L.) A.DC.","Mamede, MCH","9146","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,"1982","05",NA,NA,NA,NA,NA,NA
"722","2020-02-10 17:53:35-03","UNICAMP","UEC","9754","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","?","1978","02","27",NA,"Brazil",NA,NA,"fruto, Árvore de 4 m. flores alaranjadas em cachos pilosos, fruto drupa. Folhas densamente pilosas em ambas as faces, nos ramos novos dispostos em tubos.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"s.n.","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-02-10 17:53:35-03","UNICAMP","UEC","9767","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Morais, HC","1977","08","17",NA,"Brazil",NA,NA,"flor, Nativo em cerrado. Árvore. Flores amarelas.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"5682","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-02-10 17:53:35-03","UNICAMP","UEC","9771","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gibbs, PE; Leitão Filho, HF","1977","01","21",NA,"Brazil",NA,NA,"flor, Cerrado-cerradão. Arbnusto tortuoso até 3m. Flores laranja-avermelhada.",NA,"Magnoliopsida",NA,"(L.) A.DC.",NA,"4315","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-03-01 16:33:27-03","UNICAMP","UEC","78668","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR","1995","07","12",NA,"Brazil",NA,NA,"Arbusto ca. 1,8m, flores amarelas e avermelhadas.; Campo rupestre com alguns arbustos e arvoretas e bastante <em>Vellozias</em>",NA,"Magnoliopsida",NA,"(L.) A.DC.","Elias, SI","1203","São Paulo","Pedregulho","Estreito, Próximo a Fazenda 3 Irmãos","-47.4700012207031","-20.25",NA,NA,NA,"27552","auto",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"726","2019-11-19 14:08:18-03","UFRPE","PEUFR","51623","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R.S.Sousa; M.C.Cavalcanti; C.Crepaldi; R.Domingos; A.Lozano; L.G.S.Nascimento","2011","10","11",NA,"Brasil",NA,NA,"Árvore com aproximadamente 4m de altura com flores amarelas.","PEUFR051623",NA,NA,"(L.) Rich. ex Juss.","R.S.Sousa","263","Ceará",NA,NA,"-39.333167","-7.398306",NA,NA,NA,NA,NA,NA,NA,"39º19'59,4W","7º23'53,9S",NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-19 14:08:18-03","UFRPE","PEUFR","51568","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R.S. Sousa; L.G.S. Nascimento","2012","08","31",NA,"Brasil",NA,NA,"Árvore com aproximadamente 2m de altura.","PEUFR051568",NA,NA,"(L.) Rich. ex Juss.","R.S. Sousa","196","Ceará","Jardim",NA,"-39.367389","-7.493583",NA,"848","848",NA,NA,NA,NA,"39°22'2,6''W","7°29'36,9''S",NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-19 14:08:18-03","UFRPE","PEUFR","51717","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L.Z.O. Campos; R.S. Souza; Dona Inês","2012","02","06",NA,"Brasil",NA,NA,"arbusto de 1,80 de altura, com frutos verdes. Folha pilosa e caule preto","PEUFR051717",NA,NA,"(L.) Rich. ex Juss.","O.Cano","67","Ceará","Jardim","Floresta Nacional do Araripe","-39.367389","-7.493583",NA,"848","848",NA,NA,NA,NA,"39°22'02,6W","07°29'36,9S","2013","06","05",NA,NA,NA,NA,NA
"729","2020-11-13 12:29:28-03","UFRPE","PEUFR","51766","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","M.C. Cavalcanti; Pedro Cheque","2012","05","27",NA,"Brasil",NA,NA,"Árvore. Parte abaxial da folha aveludada","PEUFR051766",NA,NA,"(L.) Rich. ex Juss.","A. Laurênio","12","Ceará","Barbalha",NA,"-39.394444","-7.347417",NA,"920","920",NA,NA,NA,NA,"39°23'40W","07°20'50,7S","2012","08","11",NA,NA,NA,NA,NA
"730","2020-04-22 16:21:26-03","UFPB","JPB","1357","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Xavier, LP","1947","02","12","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"JPB1357","Paraíba","Areia",NA,"-35.691389","-6.963333",NA,"618","618",NA,NA,NA,NA,"-35.691389","-6.963333",NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-04-22 16:21:26-03","UFPB","JPB","1724","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Garcia, J","1951","11","06","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"JPB1724","Paraíba","Mamanguape",NA,"-35.125833","-6.838889",NA,"35","35",NA,NA,NA,NA,"-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-04-22 16:21:26-03","UFPB","JPB","17751","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Moura, OT","1900","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.","Mendes, D.L.","653","Paraíba","Conde",NA,"-34.9075","-7.26",NA,"112","112",NA,NA,NA,NA,"-34.9075","-7.26","2018",NA,NA,NA,NA,NA,NA,NA
"733","2020-06-26 20:32:21-03","UFPB","JPB","19210","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Agra, MF; Góis, G","1992","12","12","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"1504","Paraíba","Santa Rita",NA,"-34.978056","-7.114167",NA,"16","16",NA,NA,NA,NA,"-34.978056","-7.114167",NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-06-27 18:41:49-03","UFPB","JPB","19669","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Agra, MF; et al.","1992","02","05","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"1504","Paraíba","Santa Rita",NA,"-34.978056","-7.114167",NA,"16","16",NA,NA,NA,NA,"-34.978056","-7.114167",NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-07-02 18:00:32-03","UFPB","JPB","22569","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Moura, OT","1994","12","04","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.","Mendes, D.L.","1458","Paraíba","Conde",NA,"-34.9075","-7.26",NA,"112","112",NA,NA,NA,NA,"-34.9075","-7.26","2018","06",NA,NA,NA,NA,NA,NA
"736","2020-07-07 12:09:17-03","UFPB","JPB","24610","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pontes, AF; et al.","1999","02","06","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.","Mendes, D.L.","49","Paraíba","Santa Rita",NA,"-34.978056","-7.114167",NA,"16","16",NA,NA,NA,NA,"-34.978056","-7.114167","2018",NA,NA,NA,NA,NA,NA,NA
"737","2020-07-14 17:17:13-03","UFPB","JPB","28414","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Dionísio, GO","2001","01","17","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"82","Paraíba","Sapé",NA,"-35.2325","-7.096389",NA,"123","123",NA,NA,NA,NA,"-35.2325","-7.096389",NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-04-22 16:21:26-03","UFPB","JPB","31585","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Barbosa, MR; Thomas, WW; Perreira, MS; Donísio, GO; Freitas, GL","2003","03","03","Southern America","Brasil",NA,NA,"; DESC: Árvore, flores amarelo-alaranjado, frutos imaturos verdes.",NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"2759","Paraíba","Rio Tinto","Tabuleiro do Miriri, falésia costeira bem próxima ao mar, solo arenoso.","-34.916667","-6.837778",NA,"40","50",NA,NA,NA,NA,"-34.916667","-6.837778",NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-04-22 16:21:26-03","UFPB","JPB","31678","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Barbosa, MR; Lima, JR; Brasil, RNA; Melo, AS de","2003","02","02","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"2625","Paraíba","Mamanguape","Reserva Biológica Guaribas, Área 1. Caiana, Tabuleiro.","-35.166111","-6.697778",NA,"165","165",NA,NA,NA,NA,"-35.166111","-6.697778",NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-04-22 16:21:26-03","UFPB","JPB","44329","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pontes, RA; Pereira, LA","2010","10","21","Southern America","Brasil",NA,NA,"; DESC: Árvore com ramos retorcidos em solo arenoso. Folhas coriáceas, árperas. Flores alaranjadas.",NA,"Angiosperma","Dicotyledon","(L.) DC.","Pontes, RA","622","Paraíba","Mamanguape","Reserva Biológica Guaribas, Tabuleiro Campo Grande.","-35.016111","-6.378333",NA,"49","49",NA,NA,NA,NA,"-35.016111","-6.378333","2010","10","25",NA,NA,NA,NA,NA
"741","2020-04-22 16:21:26-03","UFPB","JPB","37177","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gadelha Neto, PC; Pontes, RA","2004","12","22","Southern America","Brasil",NA,NA,"; DESC: Árvores de folhas pubescentes; flores de tonalidades variando do amarelo ao alaranjado ao longo do dia.",NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"1320","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Arenoso","-34.977103","-6.502464",NA,"46","46",NA,NA,NA,NA,"-34.977103","-6.502464",NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-04-22 16:21:26-03","UFPB","JPB","50857","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","2012","04","20","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Arbusto com ca. de 3m. Flores amarelas. Frutos imaturos.","JPB0050857","Angiosperma","Dicotyledon","(L.) DC.","Gomes, LA","442","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco, Solo arenoso. Borda da Trilha.","-37.051389","-10.519472",NA,NA,NA,NA,NA,NA,NA,"-37.051389","-10.519472","2012","05",NA,NA,NA,NA,NA,NA
"743","2020-04-22 16:21:26-03","UFPB","JPB","53313","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gomes, LA; Santos, E; Fonseca, JAR","2012","12","07","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica; DESC: Arbusto com cerca de 3m. Botões florais amarelos. Flores com corola branca passando a alaranjada.","JPB0053313","Angiosperma","Dicotyledon","(L.) DC.","Gomes, LA","935","Sergipe","Siriri","Mata do Cipó, Borda de mata.","-37.100417","-10.507944",NA,NA,NA,NA,NA,NA,NA,"-37.100417","-10.507944","2012","12","18",NA,NA,NA,NA,NA
"744","2020-04-22 16:21:26-03","UFPB","JPB","54382","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Silva, AF","1978","02","27","Southern America","Brasil",NA,NA,"; HABITAT: Planta terrestre de cerrado.; DESC: Árvore com 4 m, flores alaranjadas com cachos pilosos, fruto drupa, folhas densamente pilosas em ambas as faces, no ramos novos dispostos em tufos, folhas avermelhadas quando novas, depoi","JPB0054382","Angiosperma","Dicotyledon","(L.) DC.","Silva, AF","VIC5104","São Paulo","Mogi-Guaçu","Fazenda Campininha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","02","27",NA,NA,NA,NA,NA
"745","2020-06-05 22:41:58-03","UFPB","JPB","6301","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Agra, MF; Viegas","1980","03","17","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"867","Alagoas","Corupipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-04-22 16:21:26-03","UFPB","JPB","6312","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Agra, MF; Viegas","1900","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(L.) DC.",NA,"867","Alagoas","Corupipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-04-22 16:21:26-03","UFPB","JPB","54387","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Mota, ALP; et al.","1991","12","02","Southern America","Brasil",NA,NA,"; HABITAT: Cerrado.; DESC: Casca lisa a ligeiramente gretada, cinza amarronzada; casca interna rosada, alburno creme. Com frutos.","JPB0054387","Angiosperma","Dicotyledon","(L.) DC.",NA,"1031","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata de Cerrado - Zé Costa.","-48.187198638916","-18.6471996307373",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-04-22 16:21:26-03","UFPB","JPB","54385","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Mota, ALP; et al.","1992","02","28","Southern America","Brasil",NA,NA,"; DESC: Casca cinza-amarronzada na base + em cima, cinza com depressões circulares formando cintura; casca interna vermelho-clara-rósea, alburno bege. Frutos imaturos amarelados. Cap. 34 + 39 cm H. 6,0 m.","JPB0054385","Angiosperma","Dicotyledon","(L.) DC.",NA,"1101","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata Pontezinha.","-48.187198638916","-18.6471996307373",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
