"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"387","2021-02-08 12:53:40-03","UFRGS","ICN","080251","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Longhi-Wagner, H; Cavalheiro, E","1989","01","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Pelos densos.; Beira de água.",NA,NA,"Monocotyledon",NA,"1948","América do Sul","Ilha dos Marinheiros.",NA,NA,NA,"2005","05","29946","auto",NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:53:40-03","UFRGS","ICN","010019","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Valls, J; LIndeman, J; Girardi, AM","1971","12","05","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Forma grande touceira.; Próxima à beira do rio.",NA,NA,"Monocotyledon",NA,"1897","América do Sul","Vale do Rio Ibitiria.",NA,NA,NA,"2005","05","63451","auto",NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:53:40-03","UFRGS","ICN","133434","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Krieger, L","1988","02","02","Brasil","MG","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"doação UFJF.",NA,NA,"Monocotyledon",NA,"23818","América do Sul","São Pedro",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:53:40-03","UFRGS","ICN","142281","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","C.A.C.","1983","04","11","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Doação COR, 220; &nf;Margem da lagoa.",NA,NA,"Monocotyledon",NA,"1354-b","América do Sul",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:53:40-03","UFRGS","ICN","137759","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Longhi-Wagner, HM","do Carmo, MRB","2004","03","05","Brasil","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Doação Herbário HUPG.; Erva com 1,35m; inflorescência verde.; Dentro do riacho do Pedregulho, próximo aos panelões.",NA,NA,"Monocotyledon",NA,"806","América do Sul","Parque Estadual do Guartelá",NA,NA,NA,"2005","10","56988","auto","05",NA,NA,NA,NA,NA
"392","2021-02-08 12:53:40-03","UFRGS","ICN","034856","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Longhi-Wagner, H; Born; Butignol; Bins; Toffoli","1977","05","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Ilha do Cipriano.",NA,NA,NA,"2005","05","29946","auto",NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:53:40-03","UFRGS","ICN","024809","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Valls, J; Pott, A; Longhi-Wagner, H","1973","12","05","Brasil","RS","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"Muito frequente.",NA,NA,"Monocotyledon",NA,"3051","América do Sul","Em baixada entre as duas pontes sobre o rio Ibicui.",NA,NA,NA,"1998","08","93142","auto",NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:53:40-03","UFRGS","ICN","188649","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Longhi-Wagner, HM","Torres, RB; dos Santos, RF","1999","12","02","Brasil","SP","Cotia","-46.9099998474121","-23.6000003814697",NA,NA,"Doação do Herbário IAC.; erva, ca. De 2m altura, inflorescências esverdeadas.",NA,NA,"Monocotyledon",NA,"1005","América do Sul","mata ciliar do rio Cotia no lago",NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:53:40-03","UFRGS","ICN","191241","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Longhi-Wagner, HM","Rodrigues, MEF; Macedo, C","2006","11","29","Brasil","SP","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"Doação ESA 116085; Erva cespitosa, ereta, 200cm, espiquetas",NA,NA,"Monocotyledon",NA,"76","América do Sul","Represa Billings",NA,NA,NA,"2016","09","31119","auto","03",NA,NA,NA,NA,NA
"396","2021-02-08 12:53:57-03","UFRGS","ICN","131045","S","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.",NA,"Guglieri, A; et al.","2004","02","08","Brasil","MG","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"grande porte, ereta, margem do Rio Preto, dentro d'água",NA,NA,"Monocotyledon",NA,"299","América do Sul","Parque Estadual do Rio Preto",NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"397","2021-02-18 17:09:09-03","FEPAGRO","BLA","9498","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","E. M. Cavalheiro","J. R. Mattos","1977","01","12","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"Habitat: Num banhado, no interior da mata.","BLA009498",NA,"Spermatophyta",NA,"16556",NA,"Parque Estadual do Turvo, junto da Sede.",NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"398","2020-12-29 16:52:42-03","FEPAGRO","BLA","8975","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","E. M. Cavalheiro","M. Kuhlmann","1942","12","16","Brasil","São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,"Data de determinação: 02/1989","BLA008975",NA,"Spermatophyta",NA,"82",NA,"Estação Esperimental",NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA
"399","2020-11-10 11:06:44-03","FEPAGRO","BLA","3565","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","B. Rosengurtt","1950","03","05","Paraguai","Guairá","Villarrica",NA,NA,NA,NA,"Habitat: CuairátivaGu","BLA003565",NA,"Spermatophyta",NA,"B 5912",NA,"Colônia Independência",NA,NA,NA,"1989","04",NA,NA,"13",NA,NA,NA,NA,NA
"400","2021-02-18 17:09:15-03","FEPAGRO","BLA","14642","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","A. C. Cavalheiro","1989","02","16","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em local inundado","BLA014642",NA,"Spermatophyta",NA,NA,NA,"Arroio da divisa com Caçapava do Sul",NA,NA,NA,"1989","01","71201","auto","01",NA,NA,NA,NA,NA
"401","2021-02-18 17:09:15-03","FEPAGRO","BLA","14652","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","A. C. Cavalheiro","1989","02","16","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em local inundado","BLA014652",NA,"Spermatophyta",NA,NA,NA,"Arroio da divisa com Caçapava do Sul",NA,NA,NA,"1989","01","71201","auto","01",NA,NA,NA,NA,NA
"402","2021-02-18 17:09:15-03","FEPAGRO","BLA","14581","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","E. M. Cavalheiro & A. C. Cavalheiro","1989","01","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em banhado","BLA014581",NA,"Spermatophyta",NA,"895",NA,"Próximo aos quartéis",NA,NA,NA,"1989","01","71201","auto","01",NA,NA,NA,NA,NA
"403","2021-02-18 17:09:15-03","FEPAGRO","BLA","14577","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","E. M. Cavalheiro & A. C. Cavalheiro","1989","01","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em banhado","BLA014577",NA,"Spermatophyta",NA,"891",NA,"Próximo aos quartéis",NA,NA,NA,"1989","01","71201","auto","01",NA,NA,NA,NA,NA
"404","2021-02-18 17:09:15-03","FEPAGRO","BLA","14584","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","E. M. Cavalheiro & A. C. Cavalheiro","1989","01","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em beira de banhado, frequente","BLA014584",NA,"Spermatophyta",NA,"900",NA,"Várzea do Castagnino",NA,NA,NA,"1989","01","71201","auto","01",NA,NA,NA,NA,NA
"405","2021-02-18 17:09:15-03","FEPAGRO","BLA","14583","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","E. M. Cavalheiro & A. C. Cavalheiro","1989","01","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em lagoa, próximo a lavoura de arroz. Formando manchas densas em ambos os lados da estrada Cachoeira BR 290","BLA014583",NA,"Spermatophyta",NA,"898",NA,"Várzea do Castagnino",NA,NA,NA,"1989","01","71201","auto","01",NA,NA,NA,NA,NA
"406","2021-03-22 16:23:40-03","FEPAGRO","BLA","14643","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","L. A. Arzivenco","1972","01","07","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Cultivado","BLA014643",NA,"Spermatophyta",NA,"295",NA,"Praia da Alegria",NA,NA,NA,"1989","01","28343","auto","01",NA,NA,NA,NA,NA
"407","2021-02-18 17:09:15-03","FEPAGRO","BLA","6771","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","A. Guglieri","A. Kappel","1966","04","18","Brasil","Rio Grande do Sul","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,NA,"BLA006771",NA,"Spermatophyta",NA,NA,NA,"Fonte Ijuí",NA,NA,NA,"2000","03","36807","auto","01",NA,NA,NA,NA,NA
"408","2021-02-18 17:09:15-03","FEPAGRO","BLA","12012","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","A. Guglieri","A. Kappel","1966","04","18","Brasil","Rio Grande do Sul","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"Habitat: Barranco do rio ijuí","BLA012012",NA,"Spermatophyta",NA,NA,NA,"Fonte Ijuí",NA,NA,NA,"2000","03","36807","auto","01",NA,NA,NA,NA,NA
"409","2021-02-18 17:09:15-03","FEPAGRO","BLA","11079","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","A. Guglieri","H. Longhi-Wagner et alii",NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Data de Coleta: 05/1977.Habitat: Em banhado","BLA011079",NA,"Spermatophyta",NA,NA,NA,"Ilha Maria Conga",NA,NA,NA,"2004","03","29946","auto","01",NA,NA,NA,NA,NA
"410","2021-03-22 16:23:40-03","FEPAGRO","BLA","14644","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. M. Cavalheiro","L. A. Arzivenco","1970","12","22","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Habitat: Cultivado","BLA014644",NA,"Spermatophyta",NA,"292",NA,"Rio Santana - 3ª Companhia",NA,NA,NA,"1989","01","63451","auto","01",NA,NA,NA,NA,NA
"411","2020-04-30 16:07:40-03","UFMT","CNMT","8870","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Córdova, M.O.","Córdova, M.O.; Keffer, J.F.; Souza, P.","2017","09","12","Brasil","Mato Grosso","Sinop","-55.728611","-11.722778","55°43'43W","11°43'22S","Inflorescência esverdeada. Inclinada. Pouco frequente.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008870",NA,"Angiosperma",NA,"840",NA,"Rio Teles Pires, Lagoa da Ceramica. A 4 km SD daSede Marina. Área de Influência UHE Sinop.","376","376",NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-21 10:15:42-03","IBt","SP","415441","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Furlan, N","2009","08","27","Brasil","São Paulo","Rio Grande da Serra","-46.341","-23.7585","-46.341","-23.7585",NA,"SP033495","SP033495",NA,NA,"s.n.",NA,"Rio Grande, Alto Tietê.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-21 10:15:42-03","IBt","SP","180241","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Sendulsky, T","1982","03","22","Paraguai","Baixo Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1864",NA,"Próximo ao rio Acaraí.",NA,NA,NA,"2013","12",NA,NA,"05",NA,NA,NA,NA,NA
"414","2019-11-21 10:15:42-03","IBt","SP","221045","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Sendulsky, T","1985","01","27","Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,"SP033488","SP033488",NA,NA,"1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-21 10:15:42-03","IBt","SP","441358","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Filgueiras, TS","Rodrigues, MEF; Macedo, CCL","2007","05","03","Brasil","São Paulo","São Paulo","-46.795111","-23.791806","-46.795111","-23.791806",NA,"SP033457","SP033457",NA,NA,"124",NA,"Represa Guarapiranga.",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-21 10:15:42-03","IBt","SP","475600","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Valls, JFM; Reis, JCL; Gomes, KE","1991","03","11","Brasil","Rio Grande do Sul","Rio Grande","-52.316667","-31.85","-52.316667","-31.85",NA,"SP033486","SP033486",NA,NA,"12721",NA,"Km 51.2 da rodovia Rio Grande - Pelotas (entre a pontre sobre o rio São Gonçalo e Povo Novo)","5","5",NA,"2014","11",NA,NA,"10",NA,NA,NA,NA,NA
"417","2019-11-21 10:15:42-03","IBt","SP","488096","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Shirasuna, RT","Shirasuna, RT","2014","02","12","Brasil","São Paulo","Guarulhos","-46.45325","-23.393944","-46.45325","-23.393944",NA,NA,NA,NA,NA,"3225",NA,"Lote 6 OEA 606-607","797","797",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-11-21 10:15:42-03","IBt","SP","263017","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Cordeiro, I; et al.","1992","11","20","Brasil","Mato Grosso do Sul","Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,NA,"SP033487","SP033487",NA,NA,"988",NA,NA,NA,NA,NA,"2013","12","65610","auto","05",NA,NA,NA,NA,NA
"419","2019-11-21 10:15:42-03","IBt","SP","159451","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Davidse, G; D'Arcy, WG","1976","02","25","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,"SP033494","SP033494",NA,NA,"10563",NA,"9 km NE of Camanducaia.","1100","1100",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"420","2019-11-21 10:15:42-03","IBt","SP","160653","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Davidse, G; D'Arcy, WG","1976","03","30","Brasil","Minas Gerais","Medina","-41.4768981933594","-16.2224998474121",NA,NA,NA,"SP033492","SP033492",NA,NA,"11597",NA,"21 km N of Medina along highway BR-116.","670","670",NA,"2013","12","44236","auto","05",NA,NA,NA,NA,NA
"421","2019-11-21 10:15:42-03","IBt","SP","159565","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Davidse, G; D'Arcy, WG","1976","02","25","Brasil","Minas Gerais","São Gonçalo do Sapucaí","-45.5952987670898","-21.8922004699707",NA,NA,NA,"SP033491","SP033491",NA,NA,"10594",NA,"Ca. 19 km of the intersection of highways 381 and 459 ( ca. 12 km SW of São Gonçalo do Sapucaí).","870","870",NA,"2013","12","18245","auto","05",NA,NA,NA,NA,NA
"422","2019-11-21 10:15:42-03","IBt","SP","253359","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Krieger, L","1988","02","09","Brasil","Minas Gerais","São João del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,"SP033496","SP033496",NA,NA,"21859",NA,"Benge.",NA,NA,NA,"2013","12","39093","auto","05",NA,NA,NA,NA,NA
"423","2019-11-21 10:15:42-03","IBt","SP","159873","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Davidse, G; D'Arcy, WG","1976","03","27","Brasil","Minas Gerais","São João do Manhuaçu","-42.1514015197754","-20.3936004638672",NA,NA,NA,NA,NA,NA,NA,"11435",NA,"Ca. 19 km of the intersection of highway BR-116 & BR-262 just N of the village of São João do Manhuaçu.","800","800",NA,NA,NA,"12399","auto",NA,NA,NA,NA,NA,NA
"424","2019-11-21 10:15:42-03","IBt","SP","179698","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Sendulsky, T","1982","03",NA,"Brasil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,"SP033485","SP033485",NA,NA,"1821",NA,"Parque Nacional de Sete Quedas, Ilhas dos Saltos",NA,NA,NA,"2013","12","33984","auto","05",NA,NA,NA,NA,NA
"425","2019-11-21 10:15:42-03","IBt","SP","193098","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Sendulsky, T","1982","03",NA,"Brasil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,"SP033455","SP033455",NA,NA,"1771",NA,"Parque Nacional de Sete Quedas, Ilhas dos Saltos",NA,NA,NA,"2013","12","33984","auto","05",NA,NA,NA,NA,NA
"426","2019-11-21 10:15:42-03","IBt","SP","179707","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Sendulsky, T","1982","03",NA,"Brasil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,"1833",NA,"Parque Nacional de Sete Quedas, Ilhas dos Saltos",NA,NA,NA,"2013","12","33984","auto","05",NA,NA,NA,NA,NA
"427","2019-11-21 10:15:42-03","IBt","SP","161254","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Davidse, G; D'Arcy, WG","1976","03","14","Brasil","Paraná","Guaraniaçu","-52.878101348877","-25.1007995605469",NA,NA,NA,"SP033493","SP033493",NA,NA,"11275",NA,"9 km E of Guaraniaçu along highway BR-277 to Curitiba.","950","950",NA,"2013","12","38806","auto","05",NA,NA,NA,NA,NA
"428","2019-11-21 10:15:42-03","IBt","SP","47882","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Kuhlmann, M","1942","12","16","Brasil","São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,"82",NA,"Monte Alegre, Estação Experimental.",NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA
"429","2019-11-21 10:15:42-03","IBt","SP","35134","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Veillerot, G","1936","01","07","Brasil","São Paulo","Jacareí","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Nº 8 Secção Vigilancia Sanitaria Vegetal.",NA,NA,NA,"2013","12","19066","auto","05",NA,NA,NA,NA,NA
"430","2020-10-29 10:01:47-03","IBt","SP","225682","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Nogueira, F","1987","12",NA,"Brasil","São Paulo","Luís Antônio","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Estação Ecológica do Jataí",NA,NA,NA,"2013","12","26872","auto","05",NA,NA,NA,NA,NA
"431","2019-11-21 10:15:42-03","IBt","SP","9802","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","s.col.","1899","12","02","Brasil","São Paulo","Paranapanema","-48.7200012207031","-23.3799991607666",NA,NA,NA,"SP033489","SP033489",NA,NA,"s.n.",NA,NA,NA,NA,NA,"2013","12","29740","auto","05",NA,NA,NA,NA,NA
"432","2019-11-21 10:15:42-03","IBt","SP","1164","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Hoehne, FC","1917","12","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Butantã.",NA,NA,NA,"2013","12","53584","auto","05",NA,NA,NA,NA,NA
"433","2019-11-21 10:15:42-03","IBt","SP","9801","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Luederwaldt, H","1913","02",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SP033490","SP033490",NA,NA,"s.n.",NA,"Ipiranga. Ex. Herv. do Museu Paulista, nº 6732. Origem: Cristina, Minas Gerais.",NA,NA,NA,"2013","12","53584","auto","05",NA,NA,NA,NA,NA
"434","2019-11-21 10:15:42-03","IBt","SP","129928","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Skvortzov, B","1964","10","21","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"326",NA,"Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica, Parque do Estado.",NA,NA,NA,"2013","12","53584","auto","05",NA,NA,NA,NA,NA
"435","2019-11-21 10:15:42-03","IBt","SP","9800","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Usteri, A","1908","01","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Sant'Ana.",NA,NA,NA,"2013","12","53584","auto","05",NA,NA,NA,NA,NA
