"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","typeStatus"
"516","2020-02-11 18:26:21-03","UFMG","BHCB-SL","160743","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","05","24","Cadorin, TJ; Grosch, B; Lopes, CP","1133","2010","02","02","Brasil","Santa Catarina","Joinville","Rio Manso, Floresta Ombrófila Densa.","-49.14","-26.28","-49.14","-26.28","770","770","Epífita de Cyathea.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-02-11 18:26:21-03","UFMG","BHCB-SL","30166","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1997","04",NA,"Salino, A","s.n.","1993","03","26","Brasil","Paraná","Três Barras","Cannion do Guarani",NA,NA,NA,NA,NA,NA,"Epífita em xaxim (Alsophila setosa). Interior de mata.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-02-11 18:26:21-03","UFMG","BHCB-SL","85143","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2003","10",NA,"Salino, A; Mota, RC; Mota, NFO; Melo, PHA","9063","2003","10","05","Brasil","Minas Gerais","Bandeira","Mata do Boi Rajado, A ca. 14km da sede de Bandeira, na divisa com a Bahia. Floresta Ombrófila Densa Submontana.","-40.526444","-15.798806","-40.526444","-15.798806","620","800","Epífita em Alsophila sternbergii crescendo a 1m de altura.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-02-11 18:26:21-03","UFMG","BHCB-SL","163079","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2013","03","26","Salino, A; Almeida, TE; Cabral, FN; Potascheff, CM; Fagundes, IC; Libon, AP","15600","2013","03","26","Brasil","São Paulo","Miracatu","Reserva Votorantim, Curso Taxonomia de Campo. USP/ESALQ - UNICAMP. Complexo Juquiá, trilha entre a Caixa d'água e a Vila de Moradores - UHE Barra. Floresta Ombrófila Densa.","-47.315","-24.023333","-47.315","-24.023333","566","566","Erva epífita em samambaiaçu, no interior de floresta. Prensado em álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-02-11 18:26:21-03","UFMG","BHCB-SL","154081","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE","2011","09","18","Almeida, TE; Giacomin, LL","3053","2011","09","18","Brasil","São Paulo","Jundiaí","Reserva Biológica da Serra do Japi, Estrada para o Mirante.","-46.936111","-23.239167","-46.936111","-23.239167","1052","1052","Erva epífita em Alsophila setosa, no interior de floresta, à beira de córrego a 2m de altura. Prensado em álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-02-11 18:26:21-03","UFMG","BHCB-SL","10717","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Smith, AR","1994",NA,NA,"Cordeiro, J; Barbosa, E","1154","1994","03","09","Brasil","Mato Grosso do Sul","Quatro Barras","Estrada dos Jesuítas, Recanto Eng. Lacerda",NA,NA,NA,NA,NA,NA,"Epífita, mata pluvial.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-02-11 18:26:21-03","UFMG","BHCB-SL","163739","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Assis, FC",NA,NA,NA,"Souza, JF; Salino, A","117","2012","06","12","Brasil","Minas Gerais","Simonésia","Mata do Sossego, Trilha das Hortênsias e Trilha 2.","-42.076944","-20.069722","-42.076944","-20.069722","1298","1298",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148096","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE; Mota, NFO; Lau, BL; Ramalho, AJ","2011","03","16","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Salino, A","2828","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança; Trilha do Marlon Floresta Ombrófila Densa em regeneração","-45.322222","-22.574167","-45.322222","-22.574167","1317","1317","Erva epífita em Alsophila, até 3m de altura. Beira de trilha no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148587","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","11","27","Stival-Santos, A; Legal, E; Silveira, S","1079","2009","10","28","Brasil","Santa Catarina","Guabiruba","Aymoré, epífita de xaxim; Floresta Ombrófila Densa Submontana","-49.049444","-27.09","-49.049444","-27.09","256","256",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-02-11 18:26:21-03","UFMG","BHCB-SL","136160","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price",NA,NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","217","2010","03","02","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Vale Verde.","-41.8425","-20.419444","-41.8425","-20.419444","1251","1251","Epífita à 2,0m de altura.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-02-11 18:26:21-03","UFMG","BHCB-SL","95636","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE","2005","09",NA,"Mendes, MS; Werneck, MS; Rezende, SG","844","2005","08","23","Brasil","Minas Gerais","Congonhas","Entre Congonhas e Ouro Preto. Floresta Estacional Semidecidual.","-49.863667","-20.443611","-49.863667","-20.443611","1100","1100","Herbáceo",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-01-12 15:24:34-03","UFMG","BHCB-SL","125113","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE","2008","12","12","Almeida, TE; Kamino, LHY; Giacomin, LL","1600","2008","10","31","Brasil","Minas Gerais","Paraisópolis","Parque Ecológico do Brejo Grande, Floresta Ombrófila Densa","-45.814444","-22.579722","-45.814444","-22.579722","1265","1265","Epífita em <em>Alsophila setosa</em>, no interior de mata",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-02-11 18:26:21-03","UFMG","BHCB-SL","165129","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Michelon, C","2013","03","27","Michelon, C; Mazziero, FFF; Canestraro, BK; Engels, ME","18551","2013","03","20","Brasil","Paraná","Carambeí","Fazenda São Daniel.","-50.099444","-24.883056","-50.099444","-24.883056","1100","1100","Epífita em Alsophila setosa, interior de floresta.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-01-12 15:24:34-03","UFMG","BHCB-SL","148584","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2010","04","19","Verdi, M; Tomazi, AL; Klemenz, G","3052","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento, epífita de xaxim; Floresta Ombrófila Densa","-49.59","-28.62","-49.59","-28.62","479","479",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"530","2021-01-12 15:24:34-03","UFMG","BHCB-SL","137044","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Souza, FS","2011","08",NA,"Costa, IR da; Borsali, EF; Miranda, MD; Toledo, MM; Salino, A","353","2010","03","09","Brasil","Minas Gerais","Alto Caparaó","Mata na base da Mata do Coração","-41.854167","-20.433889","-41.854167","-20.433889","1180","1180","Epífita em Alsophila cetosa.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-01-12 15:24:34-03","UFMG","BHCB-SL","57555","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6158","2001","03","04","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha da Pirapitinga. Floresta Ombrófila Densa Montana.","-45.146667","-23.341389","-45.146667","-23.341389","900","950","Epífita em caule de Cyathea, a 1,5m de altura, no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148581","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","11","27","Schimitt, JL; Cristofolini, C; Caglioni, E","143","2009","11","02","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco, epífita; mata ciliar; Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa","-49.497778","-26.90975","-49.497778","-26.90975","788","788",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-02-11 18:26:21-03","UFMG","BHCB-SL","57701","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6283","2001","03","08","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Nas trilhas da Estação e da Pedra Vermelha. Floresta Ombrófila Densa Montana.","-44.366111","-22.819444","-44.366111","-22.819444","1130","1350","Epífita a 2m de altura, sobre caule de Cyathea, no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-02-11 18:26:21-03","UFMG","BHCB-SL","90670","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2006",NA,NA,"Mota, NFO; Morais, PO; Almeida, TE","82","2004","11","20","Brasil","Minas Gerais","Catas Altas","RPPN da Serra do Caraça, Mata do Engenho.","-43.45","-20.116667","-43.45","-20.116667",NA,NA,"Erva epífita a 2m de altura. Mata de galeria.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-02-11 18:26:21-03","UFMG","BHCB-SL","160650","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2012","10","22","Salino, A; Rocha, LCF; Veiga, EB; Kanotczyk, RMG","15515","2012","10","22","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra do Órgãos, Trilha suspensa.","-43","-22.487222","-43","-22.487222","1156","1156","Epífita, próximo a Alsophila. Prensado álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148583","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2011","03","30","Korte, A; Kniess, A","972","2009","11","12","Brasil","Santa Catarina","Apiúna","Salão, epífita; Floresta Ombrófila Densa","-49.320556","-27.180278","-49.320556","-27.180278","647","647",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-02-11 18:26:21-03","UFMG","BHCB-SL","124389","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2008","09",NA,"Salino, A; Heringer, G; Megale, ME","13835","2008","09","12","Brasil","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, /RPPN Águas do Caparaó - Cachoeira Alta. Floresta Ombrófila Densa Montana ao longo do córrego do Veadinho.","-41.78125","-20.597","-41.78125","-20.597","1000","1050","Epífita em Alsophila setoda (feto Arborescente) no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148582","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","11","27","Korte, A; Kniess, A","818","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo, epífita; Floresta Ombrófila Densa","-49.230556","-27.180278","-49.230556","-27.180278","617","617",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-02-11 18:26:21-03","UFMG","BHCB-SL","62198","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2001","08",NA,"Melo, LCN; Salino, A; Dittrich, VAO","126","2001","08","19","Brasil","Minas Gerais","Sapucaí-Mirim","Bairro Juncal, Sítio Queda d'água. Floresta Ombrófila Densa Montana.","-45.909417","-22.730639","-45.909417","-22.730639","1535","1535","Epífita em caule de Dicksonia sellowiana, interior de mata úmida.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-02-11 18:26:21-03","UFMG","BHCB-SL","125073","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE","2008","12","12","Almeida, TE; Kamino, LHY; Giacomin, LL","1560","2008","10","30","Brasil","Minas Gerais","Brazópolis","Estrada que vai para o Cantagalo, na divisa com o estado de São Paulo. Floresta Ombrófila Densa","-45.661667","-22.59","-45.661667","-22.59","1265","1265","Epífita em <em>Alsophila setosa</em>, no interior de mata. Prensado em álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-02-11 18:26:21-03","UFMG","BHCB-SL","196587","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A",NA,NA,NA,"Dittrich, VAO","1293","2003","10","11","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.992778","-24.061111","-47.992778","-24.061111","800","800","Holoepífito preferencial sobre Cyatheaceae a ca. 2m de altura em Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148085","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE; Mota, NFO; Lau, BL; Ramalho, AJ","2011","03","16","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Salino, A","2817","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança; Trilha do Marlon, Floresta Ombrófila Densa em regeneração","-45.322139","-22.574139","-45.322139","-22.574139","1317","1317","Erva epífita a 1,5m de altura. Beira de trilha; interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-02-11 18:26:21-03","UFMG","BHCB-SL","108660","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2008","04","16","Kollmann, RL; Kollmann, RL","8069","2005","07","15","Brasil","Espírito Santo","Castelo","Rio Manso","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"Epífita na sombra.",NA,NA,NA,NA,"América",NA,"23588","auto",NA,NA,NA,NA,NA
"544","2020-02-11 18:26:21-03","UFMG","BHCB-SL","108382","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, VAO","2007","09",NA,"Demuner, V; Bausen, E; Pizziolo, W","1478","2000","10","25","Brasil","Espírito Santo","Santa Teresa","Alto São Lourenço, Sítio da Cachoeira ( Lídio)","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Epífita a 2m de altura, esporângios amarelados. Terreno íngreme, meio sol.",NA,NA,NA,NA,"América",NA,"23813","auto",NA,NA,NA,NA,NA
"545","2020-02-11 18:26:21-03","UFMG","BHCB-SL","108658","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2008","04","16","Krause, RA; Pereira, M","23","2002","12","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Epífita no interior de mata.",NA,NA,NA,NA,"América",NA,"23813","auto",NA,NA,NA,NA,NA
"546","2020-02-11 18:26:21-03","UFMG","BHCB-SL","108659","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Arruda, AJ; Salino, A","2008","04",NA,"Vervloet, RR; Bausen, E; Pizziolo, W","737","2002","08","27","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia, trilha da divisa, sentido norte, terreno do Vanildo Bragacha.","-40.6002998352051","-19.9356002807617",NA,NA,"840","840","Epífita, a 1m do solo, meia encosta, dossel 18m.",NA,NA,NA,NA,"América",NA,"23813","auto",NA,NA,NA,NA,NA
"547","2020-02-11 18:26:21-03","UFMG","BHCB-SL","108350","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, VAO","2007","09",NA,"Kollmann, RL; Bausen, E; Pizziolo, W","5087","2001","11","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia. Valão direita da sede velha.","-40.6002998352051","-19.9356002807617",NA,NA,"800","800","Rupícola na sombra. Soros marrons.",NA,NA,NA,NA,"América",NA,"23813","auto",NA,NA,NA,NA,NA
"548","2020-02-11 18:26:21-03","UFMG","BHCB-SL","48206","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1999","09",NA,"Salino, A","s.n.","1999","07","10","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Nas proximidade da Sede.","-42.5208015441895","-20.6667003631592",NA,NA,"1400","1400","Epífita crescendo a 1,7m de altura, no interior de floresta.",NA,NA,NA,NA,"América",NA,"16385","auto",NA,NA,NA,NA,NA
"549","2020-02-11 18:26:21-03","UFMG","BHCB-SL","48207","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1999","09",NA,"Salino, A","s.n.","1999","07","10","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Nas proximidade da Sede.","-42.5208015441895","-20.6667003631592",NA,NA,"1400","1400","Epífita crescendo a 1,7m de altura, no interior de floresta.",NA,NA,NA,NA,"América",NA,"16385","auto",NA,NA,NA,NA,NA
"550","2020-02-11 18:26:21-03","UFMG","BHCB-SL","48142","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1999","07",NA,"Salino, A","4897","1999","07","10","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Nas proximidades da Sede.","-42.5208015441895","-20.6667003631592",NA,NA,"1400","1400","Epífita crescendo em xaxim, no interior de floresta.",NA,NA,NA,NA,"América",NA,"16385","auto",NA,NA,NA,NA,NA
"551","2020-02-11 18:26:21-03","UFMG","BHCB-SL","60248","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A",NA,NA,NA,"Salino, A","6938","2001","06","02","Brasil","Minas Gerais","Camanducaia","Paraisópolis, Paraisópolis, Floresta Ombrófila Densa, ca. 1650m de altitude.","-46.1446990966797","-22.7553005218506",NA,NA,"1650","1650","Epífita crescendo a 2m de altura, em caule de Dicksonia sellowiana.",NA,NA,NA,NA,"América",NA,"22140","auto",NA,NA,NA,NA,NA
"552","2021-01-12 15:24:34-03","UFMG","BHCB-SL","11362","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1997","04",NA,"Leoni, LS","78","1987","09","11","Brasil","Minas Gerais","Carangola","Serra da Grama;, Fazenda Neblina.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Herbáceo. Sobre troncos em meio às briófitas e liquens a mais ou menos 2m do solo.",NA,NA,NA,NA,"América",NA,"21913","auto",NA,NA,NA,NA,NA
"553","2020-02-11 18:26:21-03","UFMG","BHCB-SL","57077","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2000","12",NA,"Salino, A","5955","2000","09","17","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, Gruta do Padre Caio.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Epífita em xaxim a 1,8m de altura.",NA,NA,NA,NA,"América",NA,"11966","auto",NA,NA,NA,NA,NA
"554","2020-02-11 18:26:21-03","UFMG","BHCB-SL","51588","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2000","04",NA,"Salino, A","5234","1980","04","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Gruta do Padre Caio.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Epífita em caule de feto arborescente, no interior de mata.",NA,NA,NA,NA,"América",NA,"11966","auto",NA,NA,NA,NA,NA
"555","2021-01-12 15:24:34-03","UFMG","BHCB-SL","73955","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A",NA,NA,NA,"Mota, RC; Silva, CR; Viana, PL; Carvalho, A","1551","2002","08","01","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"Planta coletada em mata de galeria. Epífita.",NA,NA,NA,NA,"América",NA,"60318","auto",NA,NA,NA,NA,NA
