"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"1104","2020-05-08 11:11:18-03","UEFS","HUEFS","142293","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lima-Verde, L.W.","432","1997","02","25",NA,"Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba.","-40.1236000061035","-6.57360982894897",NA,"Caatinga arbórea.","HUEFS0142293","HUEFS0142293","(Bong.) Steud.",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1105","2020-05-08 11:11:17-03","UEFS","HUEFS","17997","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Dutra, E.de A.","39","1994","11","07",NA,"Brasil","Bahia","Ipirá","Fazenda Macambira.","-39.7372016906738","-12.1583003997803",NA,NA,"HUEFS0017997","HUEFS0017997","(Bong.) Steud.","A.M.S.F.Vaz",NA,NA,"44834","auto","2000","02",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1106","2020-05-08 11:11:17-03","UEFS","HUEFS","125708","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Fernandes, A.","EAC29050","2000","04","07",NA,"Brasil","Ceará","Sobral","Fazenda Macapá - Taberoaba.","-40.3497009277344","-3.68611001968384",NA,"Caatinga.","HUEFS0125708","HUEFS0125708","(Bong.) Steud.",NA,NA,NA,"84289","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1107","2020-05-08 11:11:18-03","UEFS","HUEFS","142295","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Barros, E.de O.","136","1997","06","17",NA,"Brasil","Ceará","Quixeré","Fazenda Mato Alto, Manga do Cedro.","-37.9886016845703","-5.07417011260986",NA,"Caatinga.","HUEFS0142295",NA,"(Bong.) Steud.","L.P.de Queiroz",NA,NA,"31262","auto","2011","12",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1108","2020-05-08 11:11:18-03","UEFS","HUEFS","212700","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Miranda, A.M.","6705","2014","06","14",NA,"Brasil","Alagoas","Água Branca","Margem da estrada. Área antropizada.","-37.9361000061035","-9.26082992553711",NA,NA,"HUEFS0212700","HUEFS0212700","(Bong.) Steud.",NA,NA,NA,"18309","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1109","2020-05-08 11:11:18-03","UEFS","HUEFS","178829","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, D.G.","148","2011","04","18",NA,"Brasil","Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu. Próximo a trilha principal do fragmento.","-37.2783012390137","-9.91722011566162",NA,"Caatinga.","HUEFS0178829","HUEFS0178829","(Bong.) Steud.",NA,NA,NA,"57869","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1110","2020-05-08 11:11:17-03","UEFS","HUEFS","52724","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Cordeiro, L.M.","105","2000","07","20",NA,"Brasil","Alagoas","Piranhas","Reserva da Chesf.","-37.7566986083984","-9.62360954284668",NA,NA,"HUEFS0052724","HUEFS0052724","(Bong.) Steud.","L.P.de Queiroz",NA,NA,"32231","auto","2001","04",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1111","2020-05-08 11:11:17-03","UEFS","HUEFS","111796","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lacerda, A.C.","409","2005","04","18",NA,"Brasil","Paraíba","São João do Cariri","Riacho Salgado.","-36.5327987670898","-7.39083003997803",NA,NA,"HUEFS0111796","HUEFS0111796","(Bong.) Steud.",NA,NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1112","2020-05-08 11:11:17-03","UEFS","HUEFS","112322","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lacerda, A.V.","78","2004","03","09",NA,"Brasil","Paraíba","São João do Cariri","Riacho Salgado.","-36.5327987670898","-7.39083003997803",NA,NA,"HUEFS0112322","HUEFS0112322","(Bong.) Steud.",NA,NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1113","2020-05-08 11:11:17-03","UEFS","HUEFS","111762","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lacerda, A.C.","457","2005","05","26",NA,"Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Rio do Cardoso.","-36.8078002929688","-7.39083003997803",NA,NA,"HUEFS0111762","HUEFS0111762","(Bong.) Steud.",NA,NA,NA,"22592","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1114","2020-05-08 11:11:18-03","UEFS","HUEFS","137010","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Pereira, R.","2589","2006","02","21",NA,"Brasil","Pernambuco","Arcoverde","Serra das Varas. Mata da Torre - na subida da mata.","-37.0539016723633","-8.41888999938965",NA,"Caatinga.","HUEFS0137010","HUEFS0137010","(Bong.) Steud.","A.L.du Bocage Lima","938","938","23066","auto","2006","09",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1115","2020-05-08 11:11:17-03","UEFS","HUEFS","67346","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Araújo, E.L.","434","2002","04","05",NA,"Brasil","Pernambuco","Betânia","Vale do Pajeú.","-38.0341987609863","-8.27472019195557",NA,NA,"HUEFS0067346","HUEFS0067346","(Bong.) Steud.",NA,NA,NA,"32317","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1116","2020-05-08 11:11:18-03","UEFS","HUEFS","227011","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, M.","6338","2016","02","19",NA,"Brasil","Pernambuco","Salgueiro","VPR Negreiros, Caatinga arbustiva aberta, PM VPR 02 Ind. 21/lenhosas.","-39.1192016601562","-8.07417011260986",NA,"Savana Estépica. Neossolo Litólico Eutrófico","HUEFS0227011",NA,"(Bong.) Steud.",NA,"437","437","37784","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1117","2019-09-04 19:54:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"1118","2020-03-23 16:18:11-03","F","FMNH-SEEDPLANTS","V0100180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. A. Oliveira","18465","1941","4","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100180F","V0100180F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1119","2020-03-25 14:04:10-03","F","FMNH-SEEDPLANTS","V0100181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","T. J. Killeen","2225","1986","11","25","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0100181F","V0100181F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1120","2020-03-23 16:19:59-03","F","FMNH-SEEDPLANTS","V0100182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","R. de Cássia Araújo Pereira","549","1990","9","13","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100182F","V0100182F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1121","2020-03-25 14:04:13-03","F","FMNH-SEEDPLANTS","V0100183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","T. J. Killeen","1161","1985","9","6","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0100183F","V0100183F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1122","2020-03-23 16:21:40-03","F","FMNH-SEEDPLANTS","V0100184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. de F. Agra","2950","1994","4","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100184F","V0100184F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1123","2020-03-23 16:22:57-03","F","FMNH-SEEDPLANTS","V0100185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","H. S. Irwin & T. R. Soderstrom","6411","1964","9","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100185F","V0100185F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1124","2015-03-07 08:37:52-03","F","FMNH-SEEDPLANTS","V0100186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0100186F","V0100186F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1125","2015-03-07 08:37:52-03","F","FMNH-SEEDPLANTS","V0100187F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0100187F","V0100187F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1126","2020-03-24 11:57:34-03","F","FMNH-SEEDPLANTS","V0100188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","G. O. A. Malme","2627","1902","11","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100188F","V0100188F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1127","2019-01-25 15:40:23-02","IAC","IAC","52272","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","J. Paula-Souza; F.M.A. Peixoto; S.A. Lieberg; R. Tsuji & J.C.S. Monteiro","9977","2009","07","10",NA,"Brasil","Bahia","Sobradinho","Arredores da barragem de Sobradinho","-40.814722","-9.486111",NA,"Coordenadas originais do material: 40º48#?#53,1W , 09º29#?#10,5S",NA,NA,"(Bong.) Steud.","J. Paula-Souza",NA,NA,NA,NA,"2009","08","10","-40.814722","-9.486111",NA,NA,NA,NA,NA,NA
"1128","2020-07-23 12:01:27-03","CEPLAC","CEPEC","32821","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Grupo Pedra do Cavalo","356","1980","07","05",NA,"Brasil","Bahia","CACHOEIRA","Barragem de Bananeiras. Vale dos Rios Paraguacu & Jacuipe.","-39.083333","-12.533333",NA,"<ll>dwc_commonname:</ll> Mao-de-vaca, Unha-de-vaca, miroró",NA,NA,NA,"A. M. S. da F. Vaz",NA,NA,NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,NA,NA,"03/05/1996"
"1129","2020-07-23 12:01:27-03","CEPLAC","CEPEC","113657","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Nunes, T.S.","1057","2004","04","17",NA,"Brasil","Bahia","CAMPO ALEGRE DE LOURDES","ca. 57Km de Campo Alegre de Lourdes. Estrada para Remanso.","-42.7","-9.616667",NA,"DNA.",NA,NA,NA,"Sem Informação","484","484",NA,NA,NA,NA,NA,"42W42'","9S37'",NA,NA,NA,NA,NA,NA
"1130","2020-07-23 12:01:27-03","CEPLAC","CEPEC","29540","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","G. P. Lewis","1105","1980","08","20",NA,"Brasil","Piauí","SÃO RAIMUNDO NONATO","Vitorino.12Km a E da Fundação Ruralista,ca. 220Km a ENE de Petrolina,Faz. Laboratorio","-42","-9",NA,"<ll>dwc_commonname:</ll> Miroró, unha-de-vaca",NA,NA,NA,"A. M. S. da F. Vaz",NA,NA,NA,NA,NA,NA,NA,"42W0'","9S0'",NA,NA,NA,NA,NA,"30/05/1998"
"1131","2020-07-23 12:01:27-03","CEPLAC","CEPEC","97966","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","R. M. Harley","54288","2001","04","25",NA,"Brasil","Sergipe","CANINDÉ DO SÃO FRANCISCO","Faz. Xingó, perto de Xingozinho, 3Km da divisa com a Bahia.","-38.0175","-9.563333",NA,NA,NA,NA,NA,"R. M. Harley",NA,NA,NA,NA,NA,NA,NA,"38W1'3","9S33'48",NA,NA,NA,NA,NA,"30/05/2001"
"1132","2020-07-23 12:01:27-03","CEPLAC","CEPEC","83777","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","O. S. Ribas","2419","1998","02","01",NA,"Brasil","Mato Grosso","BONITO","Margem do Rio Formoso.",NA,NA,NA,NA,NA,NA,NA,"A. M. S. da F. Vaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"1133","2020-07-23 12:01:27-03","CEPLAC","CEPEC","92705","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","T. S. Nunes","434","2001","06","15",NA,"Brasil","Bahia","CAMPO ALEGRE DE LOURDES","Ca. 12Kmda cidade. Estrada para Remanso.","-42.904167","-9.586111",NA,NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,NA,NA,NA,NA,NA,"42W54'15","9S35'10",NA,NA,NA,NA,NA,"30/08/2001"
"1134","2020-07-23 12:01:27-03","CEPLAC","CEPEC","42229","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","G. C. P. Pinto","127","1981","05","18",NA,"Brasil","Bahia","GLÓRIA","Prox. ao Povoado de Jua.","-38.2546997070312","-9.33806037902832",NA,"<ll>dwc_commonname:</ll> Miroro",NA,NA,NA,"A. M. S. da F. Vaz",NA,NA,"51769","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,"03/05/1996"
"1135","2020-07-23 12:01:27-03","CEPLAC","CEPEC","48321","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","H. C. de Lima","3878","1990","09","07",NA,"Brasil","Bahia","IPIRÁ","Serra Preta, BA-052, 35Km antes de Ipira.","-39.7372016906738","-12.1583003997803",NA,NA,NA,NA,NA,"A. M. S. da F. Vaz",NA,NA,"44834","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1990"
"1136","2020-07-23 12:01:27-03","CEPLAC","CEPEC","48381","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","H. C. de Lima","3984","1990","09","12",NA,"Brasil","Bahia","LENÇÓIS","Chapada Diamantina. BR-242, 10Km apos Lencois.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,"A. M. S. da F. Vaz",NA,NA,"47385","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1990"
"1137","2020-07-23 12:01:27-03","CEPLAC","CEPEC","137655","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Martinelli, G.","16175",NA,NA,NA,NA,"Brasil","Piauí","CURIMATÁ",NA,"-44.3060989379883","-10.0363998413086",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"Vaz, A.",NA,NA,"45330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","16","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Fotius, G.","F. 3760","1984","02","10",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127","Álcool","<ll>dwc_commonname:</ll> Mororó",NA,NA,"(Bong.) Steud.",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2020-11-19 14:06:11-03","Unimontes","MCMG","3964","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2020-11-19 14:06:11-03","Unimontes","MCMG","3095","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Santana da serra","Santana da Serra",NA,NA,NA,"Mata seca",NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2020-11-19 14:06:11-03","Unimontes","MCMG","3101","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Santana da serra","Santana da Serra",NA,NA,NA,"Mata seca",NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2020-11-19 14:06:11-03","Unimontes","MCMG","3100","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Santana da serra","Santana da Serra",NA,NA,NA,"Mata seca",NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2020-11-19 14:06:11-03","Unimontes","MCMG","3104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Santana da serra","Santana da Serra",NA,NA,NA,"Mata seca",NA,NA,"(Bong.) Steud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2020-11-19 14:06:11-03","Unimontes","MCMG","5686","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Rosiele,R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Jaíba","Reserva Biológica da Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"(Bong.) Steud.","Santos, R.M",NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2020-11-19 14:06:11-03","Unimontes","MCMG","470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Ávila, M.A. | Mota, N.M. | Silva, M.A.P.","24","2009","08","05",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosÀgua Doce","-44.3616981506348","-15.4881000518799",NA,"Árvore; 3 m de altura; 1,8 DAS",NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-11-19 14:06:11-03","Unimontes","MCMG","77","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","31","2008","05","11",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2020-11-19 14:06:11-03","Unimontes","MCMG","372","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","204","2008","07","30",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosCatulé","-44.3616981506348","-15.4881000518799",NA,"Regeneração Natural",NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2020-11-19 14:06:11-03","Unimontes","MCMG","1510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |",NA,"2009","10","27",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2020-11-19 14:06:11-03","Unimontes","MCMG","1679","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |",NA,"2009","03","21",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 1","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2020-11-19 14:06:11-03","Unimontes","MCMG","1815","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 2","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2020-11-19 14:06:11-03","Unimontes","MCMG","1927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 4","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Bong.) Steud.","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2020-11-19 14:06:11-03","Unimontes","MCMG","1992","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 6","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Bong.) Steud","Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-11-19 14:06:11-03","Unimontes","MCMG","1180","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,"(Bong.) Steud.","Santos, R. M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
