"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"182","2019-08-16 08:40:15-03","UTFPR","HCF","16258","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","E. Barboza","E.L. Siqueira","2015","01","27","Brasil","PR","Entre Rios do Oeste","-54.235056","-24.6915","54°14'06,2 W","24°41'29,4 S",NA,NA,NA,NA,NA,"árvore ca. 6 m, semi-ciófila. Flores alvas. Frutos arroxeados.",NA,NA,"1343","Fecularia Caçava","229","229","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-08-16 08:40:15-03","UTFPR","HCF","27464","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","E. Barboza","J.M. Silva","2009","09","17","Brasil","PR","Cantagalo","-52.1263999938965","-25.3743991851807",NA,NA,NA,NA,NA,NA,NA,"árvore, 4 m, flor alvacenta. Mata ciliar.",NA,NA,"7363","Sítio Cachoeira",NA,NA,"2010",NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA
"184","2020-06-29 09:31:31-03","UFRRJ","RBR","12226","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"A.L. Melo","2000","09","16","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012226","RBR00012226",NA,NA,NA,NA,NA,NA,"4","Barra de Guratiba, Campo de provas do exército, linha 4 .",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"185","2020-06-29 09:31:31-03","UFRRJ","RBR","12217","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L.F.T. Menezes","2002","01","19","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012217","RBR00012217",NA,NA,NA,NA,NA,NA,"927","Ilha da Marambaia, Praia da Armação.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"186","2020-06-29 09:31:31-03","UFRRJ","RBR","12218","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L.F.T. Menezes","2002","09","15","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012218","RBR00012218",NA,NA,NA,NA,NA,NA,"1083","Ilha da Marambaia, Praia da Armação, área de moitas.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"187","2020-06-29 09:31:31-03","UFRRJ","RBR","12219","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L.F.T. Menezes","1999","11","20","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012219","RBR00012219",NA,NA,NA,NA,NA,NA,"683","Ilha da Marambaia, Praia da Armação, formação florestal que se desenvolve sobre feixes de cordões arenosos .",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"188","2020-06-29 09:31:32-03","UFRRJ","RBR","4630","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C. Souza",NA,"1993","05","26","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004630","RBR00004630",NA,NA,NA,NA,NA,NA,"s.n.","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,"2006","10","09","25743","auto",NA,NA,NA,NA,NA,NA
"189","2020-06-29 09:31:32-03","UFRRJ","RBR","36706","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"D.A. Folli","1978","10","05","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00036706","RBR00036706",NA,NA,NA,NA,NA,NA,"41","Reserva Florestal da CRVD, Estrada 161 - km 1,100 lado esquerdo.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"190","2020-06-29 09:31:32-03","UFRRJ","RBR","43637","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","T.P.P. Alverga","T.P.P. Alverga","2014","04","08","Brasil","Rio de Janeiro","Itaguaí","-43.61","-23.048056","43º36'36''W","23º2'53''S","RBR00043637",NA,NA,NA,NA,NA,NA,NA,NA,"Marambaia. Inventário complementar R20-12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-19 17:01:49-03","UFRRJ","RBR","55109","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","L.F. Gonçalves","L.F. Gonçalves","2017","10","07","Brasil","Rio de Janeiro","Teresópolis","-43.014167","-22.450556","43º0'51''W","22º27'2''S","RBR00055109","RBR00055109",NA,NA,NA,NA,NA,NA,"463","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","1622","1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-29 09:31:32-03","UFRRJ","RBR","35798","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C. Souza","A.C.M.S. Gouvêa","2012","12","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00035798","RBR00035798",NA,NA,NA,NA,NA,NA,"s.n.","Barra da Tijuca, Condomínio Pedras de Itaúna.",NA,NA,"2013","08","20","57442","auto",NA,NA,NA,NA,NA,NA
"193","2020-06-29 09:31:32-03","UFRRJ","RBR","5365","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"M.C. Souza","1998","04","21","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00005365","RBR00005365",NA,NA,NA,NA,NA,NA,"2","Barra de Guaratiba, Campo de provas do exército.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"194","2020-06-29 09:31:31-03","UFRRJ","RBR","12222","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"M.C. Souza","1999","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012222","RBR00012222",NA,NA,NA,NA,NA,NA,"120","Barra de Guaratiba, Floresta sobre duna , linha 4.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"195","2020-06-29 09:31:31-03","UFRRJ","RBR","12221","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"M.C. Souza","2000","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012221","RBR00012221",NA,NA,NA,NA,NA,NA,"140","Barra de Guaratiba, Floresta sobre duna , linha 4.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"196","2020-06-29 09:31:31-03","UFRRJ","RBR","12223","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"M.C. Souza","1999","01","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012223","RBR00012223",NA,NA,NA,NA,NA,NA,"67","Barra de Guaratiba, Floresta sobre duna, linha 4 .",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"197","2020-06-29 09:31:31-03","UFRRJ","RBR","12220","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"M.C. Souza","2000","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012220","RBR00012220",NA,NA,NA,NA,NA,NA,"142","Barra de Guaratiba, Floresta sobre duna, linha 4.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"198","2020-06-29 09:31:31-03","UFRRJ","RBR","12225","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"M.C. Souza","1998","07","03","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012225","RBR00012225",NA,NA,NA,NA,NA,NA,"29","Barra de Guratiba, Campo de provas do exército, linha 4 .",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"199","2020-06-29 09:31:32-03","UFRRJ","RBR","17004","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"D. Hottz","2005","10","25","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00017004","RBR00017004",NA,NA,NA,NA,NA,NA,"19","Ilha da Marambaia, Bravo VI, no caminho para lagoa vermelha.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"200","2020-06-29 09:31:32-03","UFRRJ","RBR","12229","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L.F.T. Menezes","1999","10","24","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012229","RBR00012229",NA,NA,NA,NA,NA,NA,"507","Ilha da Marambaia, Praia da Armação.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"201","2020-06-29 09:31:31-03","UFRRJ","RBR","12224","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L.F.T. Menezes","2002","10","12","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012224","RBR00012224",NA,NA,NA,NA,NA,NA,"994","Ilha da Marambaia, Praia do Sino.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"202","2013-04-01 09:17:19-03","IPT","BCTW","19950","S","Plantae",NA,"Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Lorenzi, H.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"203","2013-04-01 09:17:19-03","IPT","BCTW","19132","S","Plantae",NA,"Eugenia","sulcata","Eugenia sulcata","Spring ex Martius",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Reserva Florestal da Cia Vale do Rio Doce (CVRD)",NA,NA,NA,NA,NA,"48094","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"204","2013-04-01 09:19:54-03","IPT","BCTW","8749","S","Plantae",NA,"Stenocalyx","sulcatus","Stenocalyx sulcatus","(Spring ex Martius) O. Berg.",NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"205","2021-03-21 19:37:35-03","UFC","EAC","39157","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Castro, A.S.F.","Castro, A.S.F.","2006","02","05","Brasil","Ceará","São Gonçalo do Amarante","-38.9682998657227","-3.6072199344635",NA,NA,"EAC0039157",NA,"Southern America",NA,NA,"Arbustiva. Flor Branca; Tabuleiro litorâneo","Dicotyledon",NA,"1686","Jacarecora. Substrato arenoso",NA,NA,"2011","05","02","39107","auto",NA,NA,NA,NA,NA,NA
"206","2021-03-21 19:37:35-03","UFC","EAC","59279","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Bünger, M.","Negreiros, A.P.N.; Ribeiro, R.T.M.; Rocha, M.","2016","03","04","Brasil","Ceará","Aquiraz","-38.279222","-3.973889","-38.279222","-3.973889","EAC0059279","EAC0059279","Southern America",NA,NA,"Potencial de uso de recursos vegetais na comunidade indígena Jenipapo-Kanindé em Aquiraz, CE, Brasil.; Arbusto, ca. 2 m, fanerófito, fruto vermelho.","Dicotyledon",NA,"37","próximo a Lagoa Encantada, substrato arenoso.",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:36:44-03","MBM","MBM","7683","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Hatschbach, G.","1968","10","03","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM007683","MBM007683","Southern America",NA,NA,NA,NA,NA,"19888","Colônia Floresta",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:36:44-03","MBM","MBM","29515","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Barroso, G.M.","Duarte, A.P.","1959","09","14","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"MBM029515",NA,"Southern America",NA,NA,NA,NA,NA,"5011","Jacarepaguá",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:36:44-03","MBM","MBM","227741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1961","09","26","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM227741",NA,"Southern America",NA,NA,NA,NA,NA,"8283","Antonina",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:36:44-03","MBM","MBM","228032","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Kuniyoshi, Y.S.","1979","10","03","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM228032","MBM228032","Southern America",NA,NA,NA,NA,NA,"4563","Antonina",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:36:44-03","MBM","MBM","148496","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Hatschbach, G.","1991","12","06","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM148496","MBM148496","Southern America",NA,NA,NA,NA,NA,"56147","Paruquara",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:36:44-03","MBM","MBM","148506","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1991","12","06","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM148506","MBM148506","Southern America",NA,NA,NA,NA,NA,"56143","Rio Guaraqueçaba, próximo a barra",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:36:44-03","MBM","MBM","267163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Silva, J.M.","2001","11","04","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM267163","MBM267163","Southern America",NA,NA,NA,NA,NA,"3499","Balneário Coroado",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:36:44-03","MBM","MBM","47334","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Hatschbach, G.","Hatschbach, G.","1963","09","21","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM047334","MBM047334","Southern America",NA,NA,NA,NA,NA,"20243","Guaratuba",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:36:44-03","MBM","MBM","48836","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Hatschbach, G.","Kummrow, R.","1975","11","12","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM048836","MBM048836","Southern America",NA,NA,NA,NA,NA,"987","Ilha do Malha",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:36:44-03","MBM","MBM","313379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Fábio","2004","11","04","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"MBM313379","MBM313379","Southern America",NA,NA,NA,NA,NA,"492","Ilha de Mangidituba",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:36:44-03","MBM","MBM","314779","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Berger, J.Z.","2005","11","06","Brazil","Santa Catarina","Vila da Glória",NA,NA,NA,NA,"MBM314779","MBM314779","Southern America",NA,NA,NA,NA,NA,"333","Vila da Glória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:36:44-03","MBM","MBM","405077","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza, M.","Uller, H.F.; Terra, G.; Terra, G.","2013","09",NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","-42.12","-22.7925","-42.12","-22.7925","MBM405077","MBM405077","Southern America",NA,NA,"Árvore. Flor branca. Fruto verde claro (imaturo).",NA,NA,"375","Conglomerado 151-Ex34",NA,NA,"2013","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:36:44-03","MBM","MBM","419096","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Brotto, M.L.","Antoniuk-Bonato, R.G.","2018","10","25","Brazil","Paraná","Curitiba","-49.238611","-25.441944","-49.238611","-25.441944","MBM419096",NA,"Southern America",NA,NA,"Árvore. Bracteas brancas com ápice avermelhados, flores alvas. Odor agradável.",NA,NA,"69","Jardim Botânico Municipal, Coleção Floresta Atlântica","935","935","2018","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:36:44-03","MBM","MBM","227738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Saito, Y.","1964","10","11","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM227738",NA,"Southern America",NA,NA,NA,NA,NA,"289","Antonina",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:36:44-03","MBM","MBM","47331","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1961","09","26","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM047331","MBM047331","Southern America",NA,NA,NA,NA,NA,"8283","Antonina",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:36:44-03","MBM","MBM","59023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Hatschbach, G.","Hatschbach, G.","1977","08","10","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM059023","MBM059023","Southern America",NA,NA,NA,NA,NA,"40164","Rio São Joãozinho",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:36:44-03","MBM","MBM","358218","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Barboza, E.","Silva, J.M.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2009","09","17","Brazil","Paraná","Cantagalo","-52.1263999938965","-25.3743991851807",NA,NA,"MBM358218","MBM358218","Southern America",NA,NA,"ÁRvore, 4m, flor alvacenta. Mata ciliar",NA,NA,"7363","Sítio Cachoeira",NA,NA,"2010",NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:36:44-03","MBM","MBM","265309","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Hatschbach, G.; Barboza, E.; Lorenzi, H.; Barboza, E.; Lorenzi, H.","2001","11","28","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM265309","MBM265309","Southern America",NA,NA,NA,NA,NA,"72730","Paruquara",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:36:44-03","MBM","MBM","210098","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Chagas, F.; et al.; et al.","1985","09","18","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"MBM210098","MBM210098","Southern America",NA,NA,"L.H. Soares-Silva",NA,NA,"873","Floresta dos Irmãos Godoy",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:36:44-03","MBM","MBM","227742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Imaguire, N.","1967","11","03","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM227742",NA,"Southern America",NA,NA,NA,NA,NA,"302","Caiobá",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:36:44-03","MBM","MBM","47335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1951","11","02","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM047335","MBM047335","Southern America",NA,NA,NA,NA,NA,"2548","Matinhos",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:36:44-03","MBM","MBM","47330","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1959","10","30","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM047330","MBM047330","Southern America",NA,NA,NA,NA,NA,"6408","Matinhos",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:36:44-03","MBM","MBM","227739","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1959","10","30","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM227739",NA,"Southern America",NA,NA,NA,NA,NA,"6408","Matinhos",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:36:44-03","MBM","MBM","1072","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1965","11","01","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM001072","MBM001072","Southern America",NA,NA,NA,NA,NA,"13069","Morro do Boi, Caiobá",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:36:44-03","MBM","MBM","116648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Britez, R.M.","1986","10","19","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM116648","MBM116648","Southern America",NA,NA,NA,NA,NA,"1004","Ilha do Mel",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:36:44-03","MBM","MBM","116650","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Britez, R.M.","1986","10","24","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM116650","MBM116650","Southern America",NA,NA,NA,NA,NA,"1007","Ilha do Mel",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:36:44-03","MBM","MBM","64894","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Hatschbach, G.","Kummrow, R.","1980","01","19","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM064894","MBM064894","Southern America",NA,NA,NA,NA,NA,"1330","Ilha do Mel",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:36:44-03","MBM","MBM","75803","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Tessmann, G.","1953","09","14","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM075803","MBM075803","Southern America",NA,NA,NA,NA,NA,"1210","Ilha do Mel",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:36:44-03","MBM","MBM","41","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Hatschbach, G.","Hatschbach, G.","1965","08","09","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM000041","MBM000041","Southern America",NA,NA,NA,NA,NA,"12745","Pontal do Sul",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
