"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","maximumDepthInMeters","fieldNumber"
"909","2008-05-27 22:02:00-03","MO","MOBOT","2901670","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.L. Liesner",NA,NA,NA,"Isabel Basualdo","1989","3","17","Paraguay","Caazapá",NA,"Tavai. Prop de la Flia Centurion.","-55.33333","-26.16666",NA,NA,NA,NA,NA,"Basualdo 002261",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2013-01-28 05:13:00-02","MO","MOBOT","2296259","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Múlgura de Romero, M. E., //",NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|M. Rodríguez|René Guillén V.","1995","11","14","Argentina","Misiones","San Pedro","Parque Provincial Moconá, costa del río Uruguay","-53.88333","-27.15",NA,NA,NA,NA,NA,"Guaglianone 2850","150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2013-08-23 04:12:00-03","MO","MOBOT","100302759","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","O. Kosovsky",NA,NA,NA,"W. Wayt Thomas","1985","9","17","Brazil","Mato Grosso","Sinop","3-6 km E of BR163 on road N of Rio Celeste (MT225), 51 km S of Sinop.","-55.5666667","-12.3",NA,NA,NA,NA,NA,"Thomas 3841",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"912","2020-06-22 14:18:16-03","UNESP-IBILCE","SJRP","21625","PreservedSpecimen","Plantae","Acanthaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","M.C. Dias",NA,NA,NA,"U.A. Brigatto",NA,NA,NA,"Brasil","Paraná","Tibagi","canyon guartela","-50.4136009216309","-24.5093994140625",NA,NA,"Borda da mata, arvoreta, 3,5 m, flores violeta com branco;",NA,NA,NA,NA,NA,"56988","auto","América do Sul",NA,NA,"Tracheophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"913","2020-06-22 14:18:27-03","UNESP-IBILCE","SJRP","33957","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Gonzatti, F., Demeda, C.; Gaio, J.","2015","11","21","Brasil","Rio Grande do Sul","Osório","Lagoa do Peixoto - margem oste","-50.2696990966797","-29.8866996765137",NA,NA,"Flores rosadas; arvoreta em bordo de mata de restinga seca ca. 3 m de altura.",NA,NA,"2199.0",NA,NA,"27350","auto","America do Sul",NA,NA,"Tracheophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"914","2020-06-22 14:18:16-03","UNESP-IBILCE","SJRP","21691","PreservedSpecimen","Plantae","Acanthaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","A.L. Cavalheiro",NA,NA,NA,"A.L. Cavalheiro",NA,NA,NA,"Brasil","Paraná","Ventania","sítio pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,"Árvore 4 m, frutos imaturos verdes e maduros vinho;",NA,NA,NA,NA,NA,"32424","auto","América do Sul",NA,NA,"Tracheophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"915","2019-03-29 10:41:28-03","UFSM","HDCF","4041","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.",NA,NA,NA,NA,"Machado, P. F. S.","1990","02","02","Brasil","Rio Grande do Sul",NA,"Jacaquá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-03-29 10:41:28-03","UFSM","HDCF","7076","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Figueira, M.","2015","11","24","Nicolini, G.","2015","10","09","Brasil","Rio Grande do Sul","Santana da Boa Vista",NA,"-52.92","-30.96","-52.92","-30.96","Altura de 9 m, RS-650-4-1-5",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-03-29 10:41:28-03","UFSM","HDCF","4234","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Longhi, S. J.","2000","02","20","Araújo, M. M.","2000","01","08","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,"Seringa. Mata ciliar. Tese da coletora (Araujo 048)",NA,NA,NA,NA,NA,"71201","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-03-29 10:41:28-03","UFSM","HDCF","23","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Marchiori, J. N. C.","1980","11","20","Marchiori, J. N. C.","1980","11","20","Brasil","Rio Grande do Sul","Jaguari","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,"Material florido. Coletada na várzea do Rio Jaguari",NA,NA,NA,NA,NA,"27649","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019-03-29 10:41:28-03","UFSM","HDCF","4039","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.",NA,NA,NA,NA,"Machado, P. F. S.","1990","02","02","Brasil","Rio Grande do Sul",NA,"Jacaquá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-03-29 10:41:28-03","UFSM","HDCF","5800","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Redin, C. G.","2007","11","07","Redin, C. G.","2007","11","07","Brasil","Rio Grande do Sul","Santa Maria","Campus- UFSM","-53.717086","-29.717328","-53.717086","-29.717328",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2016-09-05 16:02:47-03","UFSM","HDCF","3160","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Marchiori, J. N. C.","1987","04","30","Marchiori, J. N. C.","1987","04","30","Brasil","Rio Grande do Sul","Jaguari",NA,"-54.689998626709","-29.4974994659424",NA,NA,"Madeira coletada",NA,NA,"780",NA,NA,"27649","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2019-03-29 10:41:28-03","UFSM","HDCF","1516","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Marchiori, J. N. C.","1984","05","29","Marchiori, J. N. C.","1984","05","15","Brasil","Rio Grande do Sul","Pinheiro Machado","Cerro da Guarda, Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,"Material estéril, árvore da matinha dos morros graníticos da região",NA,NA,NA,NA,NA,"70026","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2019-03-29 10:41:28-03","UFSM","HDCF","762","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Marchiori, J. N. C.","1982","10","21","Marchiori, J. N. C.","1982","10","21","Brasil","Rio Grande do Sul","Santiago","Pilão d'água","-54.8671989440918","-29.1916999816895",NA,NA,"Crescendo em fendas de rochas - heliófita e xerófita. Material com flores",NA,NA,NA,NA,NA,"56006","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2019-03-29 10:41:28-03","UFSM","HDCF","5482","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Kilca, R. V.",NA,NA,NA,"Kilca, R. V.","2002","11","02","Brasil","Rio Grande do Sul","Passo Fundo","Coleção botânica da barragem Fazenda. Corsan","-52.4067001342773","-28.2628002166748",NA,NA,"Borda da mata",NA,NA,NA,NA,NA,"25060","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019-03-29 10:41:28-03","UFSM","HDCF","5815","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Telmo","1999","10","28","Telmo","1999","10","28","Brasil","Rio Grande do Sul","Gramado Xavier","Fazenda São Roque","-52.5788993835449","-29.2681007385254",NA,NA,"Inventário Florestal, amostra 1.308, árvore 11",NA,NA,NA,NA,NA,"14221","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2016-09-05 16:02:47-03","UFSM","HDCF","981","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Longhi, S. J.","1982","01","19","Longhi, S. J.","1982","01","19","Brasil","Rio Grande do Sul","Rio Pardo","Pantano Grande","-52.378101348877","-29.9897003173828",NA,NA,"Inventário de nativas (am. 6). Fazenda Santa Rita. Com frutos",NA,NA,"252",NA,NA,"46320","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2016-09-05 16:02:47-03","UFSM","HDCF","436","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","Longhi, S. J.","1976","11","13","Longhi, S. J.","1976","11","13","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Material estéril",NA,NA,"89",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2019-08-29 16:18:56-03","UNIOESTE","UNOP","8717","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Temponi, L.G.","2017","04","07","Lopes, G.F.","2016","10","27","Brasil","Paraná","Francisco Beltrão","Propriedade rural, não fragmento.","-53.049586","-26.122778","-53.049586","-26.122778","Altura de aproximadamente 2,5m. Flor lilás.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2018-09-12 14:48:14-03","UNIOESTE","UNOP","3016","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Caxambu, M.G.","2015","12","09","Caxambu, M.G.; Siqueira, E.L.; Pommer, J.; Siqueira, E.L.; Pommer, J.","2015","10","29","Brasil","Paraná","Serranópolis do Iguaçu","Parque Nacional do Iguaçu","-53.925567","-25.573333","-53.925567","-25.573333","arvoreta ca. 2,5 m, ripária, heliófita. flores alvo-azuladas. - Relevo: suave ondulado - Vegetação: Floresta Estacional Semidecidual Aluvial.",NA,NA,"7071","203","203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2018-09-12 14:48:15-03","UNIOESTE","UNOP","4749","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Snak, C.","2008","10",NA,"Snak, C.; Snak, A.; Snak, A.","2008","02","25","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.403889","-24.937222","-53.403889","-24.937222","Árvore ca. 3 m alt. Lâmina discolor, cartácea. Fruto imaturo roxo, maduro enegrecido, carnoso.",NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2018-09-12 14:48:15-03","UNIOESTE","UNOP","4745","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Snak, C.","2007","11",NA,"Snak, C.; Bortoli, Q.C.; Bortoli, Q.C.","2007","10","19","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222","Árvore ca. 4 m alt. Lâmina discolor, cartácea. Botão floral arroxeado. Cálice amarelo, persistente. Na corola pétalas alvas com estrias roxas, uma das pétalas moficadas, lilás com tricomas amarelos.",NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2018-09-12 14:48:14-03","UNIOESTE","UNOP","2264","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Aguiar, O.T.; Jesus, J.M.","2015","01","29","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","2014","11","05","Brasil","Paraná","Matelândia","Estrada Matelândia-Marquesita","-53.957778","-25.296111","-53.957778","-25.296111","Árvore, 8m, flor roxa e branca.",NA,NA,"64","360","360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10546","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Conceição, L.H.S.M.","2020","01","28","Conceição, L.H.S.M.; Rabelo, K.Z.; Wink, J.G.; Rabelo, K.Z.; Wink, J.G.","2020","01","28","Brasil","Paraná","Ceú Azul","Parque Nacional do Iguaçu, trilha da Cachoeira Rio Azul, ao lado da cachoeira","-53.795694","-25.155306","-53.795694","-25.155306","Árvore, cerca de 10 metros, folhas discolores, levemente cartáceas, frutos maduros vináceos.",NA,NA,"240","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2018-09-12 14:48:16-03","UNIOESTE","UNOP","9389","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Silva, D.R. da","2018","03","09","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","2018","03","06","Brasil","Paraná","Capanema","Área do futuro reservatório a UHE Baixo Iguaçu, próximo a foz do Rio Capanema.","-53.607167","-25.563222","-53.607167","-25.563222","Árvore perfilhada 10 m de altura. Folhas verde-discolores, cartáceas. Frutos carnosos verde-avermelhados, imaturos e enegrecidos quando maduros.",NA,NA,"676","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1676","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Borges, J.P.","2013","02","15","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea, cerca de 3m. Flores lilases. Área 1 , 85º indivíduo.",NA,NA,"72",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1665","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Borges, J.P.","2013","02","15","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea, cerca de 2,5m. Flores lilases. Área 1 , 128º indivíduo.",NA,NA,"61",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2017-05-22 15:13:19-03","UNIOESTE","UNOP","3998","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Caxambu, M.G.","2004","12","11","Caxambu, M.G.","2004","11","07","Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"Árvore em beira de rio, com folhas compostas digitadas, opostas, cruzadas e glabras. Flores azuis",NA,NA,"672",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2015-10-22 10:02:55-02","UNIOESTE","UNOP","5093","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Hatschbach, G.","2000","02",NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","1999","12","14","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"Árvore, 6 m, flor alvacenta, nervura lilases. Mata de galeria.",NA,NA,"3108",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2015-10-22 10:02:55-02","UNIOESTE","UNOP","1811","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Borges, J.P.","2013","02","15","Borges, J.P.; Antunes, N.; Antunes, N.","2012","12","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea. Frutos vináceos. Área 1, 128º indivíduo.",NA,NA,"132",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2017-05-22 15:13:19-03","UNIOESTE","UNOP","1526","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Cervi, A.C.","2000",NA,NA,"Cervi, A.C.; et al.; et al.","2000","10","26","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,"Árvore ca. 8m. Flores azuladas, em beira de rio.",NA,NA,"7057",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2019-08-29 16:18:56-03","UNIOESTE","UNOP","8718","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Temponi, L.G.","2017","04","07","Lopes, G.F.","2016","10","24","Brasil","Paraná","Vera Cruz do Oeste","Propriedade rural, não fragmento.","-53.838911","-25.054058","-53.838911","-25.054058","Altura de aproximadamente 3,5m. Flor lilás.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2018-09-12 14:48:15-03","UNIOESTE","UNOP","5281","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Caxambu, M.G.","2007","12","11","Caxambu, M.G.","2007","11","02","Brasil","Paraná","Ponta Grossa","Buraco do padre.","-49.97025","-25.177056","-49.97025","-25.177056","Árvore ca. 6 m. Flores alvas. Orla da floresta. Relevo: ondulado. Vegetação: Estepe (campos gerais).",NA,NA,"1764","894","894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2018-05-28 17:23:58-03","UNIOESTE","UNOP","9041","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Hammes, J.K.; Hentz Junior, E.J.","2018","05","03","Paulus, F.A.O.","2017","11","01","Brasil","Paraná","Cascavel","Nas proximidades do Centro de Ciências Biológicas e da Saúde da Universidade Estadual do Oeste do Paraná","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea de 4m, cálice verde, corola branca com estrias roxas na parte interna e estandarte lilás. Anteras, filete e estigma roxo.",NA,NA,"01",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1677","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Borges, J.P.","2013","02","15","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea, cerca de 3m. Flores lilases. Área 1 , 73º indivíduo.",NA,NA,"73",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2015-10-22 10:02:55-02","UNIOESTE","UNOP","1833","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Borges, J.P.","2013","03","06","Borges, J.P.; Simão, P.C.; Simão, P.C.","2013","03","06","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea. Área 2, 1176º indivíduo.",NA,NA,"154",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1645","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Borges, J.P.","2013","02","15","Borges, J.P.; Tiscoski, T.L.; Boff, L.; Tiscoski, T.L.; Boff, L.","2012","09","23","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea, cerca de 3m. Área 2, 975º indivíduo.",NA,NA,"41",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2016-06-16 10:16:52-03","UNIOESTE","UNOP","3221","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Caxambu, M.G.","2012","02","14","Silva, C.Z.","2011","10","31","Brasil","Paraná","Cascavel","Zoológico Municipal de Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"Árvore com flores azuladas, em orla de floresta.",NA,NA,"s.n.",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2015-10-22 10:02:55-02","UNIOESTE","UNOP","1387","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Toderke, M.L.","2014","02",NA,"Maciel, A.A.","2014","02","18","Brasil","Paraná","Vera Cruz do Oeste","Propriedade particular.","-53.8768997192383","-25.0578002929688",NA,NA,NA,NA,NA,"01",NA,NA,"24506","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2018-12-03 15:35:24-02","UNIOESTE","UNOP","678","S","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Baitello, J.B.","2013","12","12","Cielo-Filho, R.; Oliveira, J.N.; Oliveira, J.N.","2013","11","01","Brasil","Paraná","Matelândia","Mata da Antiga Fazenda Leão","-53.887222","-25.355556","-53.887222","-25.355556","Árvore, 6 m, flor lilás, casca esfoliante.",NA,NA,"1229","530","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2015-05-20 10:37:35-03","UFERSA","MOSS","11001","S","Plantae","Verbenaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Paiva, F.C.","2008","09","16","Jesus, F.P.R. de","2008","06","19","Brasil","Distrito Federal","Brasília","Cidade Satélite do Núcleo dos Bandeirantes.","-47.9297","-15.7797",NA,NA,"árvore 8m; flor lilás claro, com frutos verdes e imaturos.",NA,NA,"287",NA,NA,"70570","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-08-31 08:59:36-03","INPA","INPA","128001","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Sobral, MEG","1985","01",NA,"Sobral, MEG","1985","01","13","Brasil","Rio Grande do Sul","Viamão","Itapuã, Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,"INPA0128001","INPA0128001 INPA0128001_e","3687",NA,NA,"41667","auto","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-08-31 08:59:36-03","INPA","INPA","109893","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Hatschbach, GG","1982",NA,NA,"Kummrow, R","1981","12","16","Brasil","Paraná","Tijuca do Sul","Ribeirão do Mel. Capão.",NA,NA,NA,NA,NA,"INPA0109893","INPA0109893 INPA0109893_e INPA0109893_e2","1605",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-08-31 08:59:36-03","INPA","INPA","266948","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Konopczyk, RMG","2013","09","24","Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, Dique marginal do rio Mogi Guaçu.","-47.435147","-21.857131","-47.435147","-21.857131",NA,"INPA0266948",NA,"s.n.","531","531",NA,NA,"Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-08-31 08:59:36-03","INPA","INPA","105936","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Hatschbach, GG","1980",NA,NA,"Hatschbach, GG","1980","11","12","Brasil","Paraná","Balsa Nova","Tamandua. Capão.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"INPA0105936","INPA0105936 INPA0105936_e","43338",NA,NA,"27346","auto","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-07-10 09:49:40-03","MBML","MBML-HERBARIO","34225",NA,"Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"M. Simonelli; et al","2008","04","12","Brasil","Espírito Santo","Santa Leopoldina","Suiça","-40.574722","-20.082778","40W34'29","20S4'58","3 m. de altura, frutos negros","MBML034225",NA,"1489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-07-10 09:49:40-03","MBML","MBML-HERBARIO","3709",NA,"Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","M. Sobral/1997",NA,NA,NA,"H. Q. Boudet Fernandes","1988","04","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Arvoreta 9m, fuste 5m X 12cm, casca cinza, esfoliada em tiras de até 2cm de largura. Ao sol. Capoeirão ralo à margem do rio Timbuí, frutos pretos com cálice verde.","MBML003709",NA,"2444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-07-10 09:49:40-03","MBML","MBML-HERBARIO","4231",NA,"Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Mold.","M. Sobral/1997",NA,NA,NA,"W. Boone","1985","12","11","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20","Árvore 7m, flores com cálice verde e corola lilás, com mancha amarela e pilosa na base do labelo, frutos verdes, heliófila e capoeira rupestre, escarpa.","MBML004231",NA,"982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
