"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","previousCatalogNumber"
"133","2015-09-25 06:28:12-03","MNHN","RECOLNAT_MNHN_P","P00645934","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Moritiba (Bahia)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645934' target='other'> <mi>dwc_moreinfo</mi></a>","P00645934","P00645934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3539",NA,NA,NA,NA
"134","2015-10-01 06:18:44-03","MNHN","RECOLNAT_MNHN_P","P00645935","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Morillo","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Moritiba (Bahia)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645935' target='other'> <mi>dwc_moreinfo</mi></a>","P00645935","P00645935_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3539",NA,NA,NA,NA
"135","2015-10-01 06:19:45-03","MNHN","RECOLNAT_MNHN_P","P00645936","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini","Glaziou, A.",NA,"1881","9","9",NA,"Brésil",NA,NA,"Parahyba do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645936' target='other'> <mi>dwc_moreinfo</mi></a>","P00645936","P00645936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12959",NA,NA,NA,NA
"136","2015-09-25 06:31:39-03","MNHN","RECOLNAT_MNHN_P","P00645937","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini","Glaziou, A.",NA,"1881","9","9",NA,"Brésil",NA,NA,"Parahyba do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645937' target='other'> <mi>dwc_moreinfo</mi></a>","P00645937","P00645937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12959",NA,NA,NA,NA
"137","2015-09-25 08:02:58-03","MNHN","RECOLNAT_MNHN_P","P00645954","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Morillo","Smith, H.H.",NA,NA,NA,NA,NA,"Colombie",NA,NA,"Santa Marta",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645954' target='other'> <mi>dwc_moreinfo</mi></a>","P00645954","P00645954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2094",NA,NA,NA,NA
"138","2020-10-01 14:20:49-03","JBB","HEPH","17864","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Hatschbach, G","51554","1987","10","22","Southern America","Brasil","Mato Grosso do Sul","Bela Vista","BR 642","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:20:49-03","JBB","HEPH","17861","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Hatschbach, G","63440","1995","10","17","Southern America","Brasil","Mato Grosso do Sul","Rio Negro","BR 469 próximo de Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:31:54-03","UFMG","BHCB","84664","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Queiroz, LP de; Silva, MM; Rios, L","6207","2000","05","21","Southern America","Brasil","Bahia","Campo Alegre de Lourdes","Barra, ca. 23 km NW de Campo Alegre de Lourdes.","-43.238611","-9.513333",NA,"Trepadeira, volúvel, latescente. Folhas papiráceas. Frutos marrom-esverdeados.; Caatinga arbórea sobre solo argiloso claro (barro branco).",NA,NA,"516","516","2002","11",NA,"-43.238611","-9.513333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:31:54-03","UFMG","BHCB","39209","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Alvares, ESS","s.n.","1997","10","26","Southern America","Brasil","Minas Gerais","Prudente de Morais",NA,"-44.1549987792969","-19.4818992614746",NA,"Liana com látex, flores verdes.; Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14061","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:31:54-03","UFMG","BHCB","32722","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Brina, AE; Costa, LV","s.n.","1995","10","18","Southern America","Brasil","Minas Gerais","Lagoa Santa","APA Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,"Liana.; Afloramentos rochosos, afloramento de calcário.","BHCB003598",NA,NA,NA,"2006","08",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:31:54-03","UFMG","BHCB","143793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Miranda, AM; Silva, C","5505","2007","09","18","Southern America","Brasil","Bahia","Ituaçu","Pé do Morro","-41.2966995239258","-13.8133001327515",NA,"Ocasional.; Trepadeira, áfila, caule marrom, látex branco, flores com cálice verde, corola intensamente vinácea.; Caatinga arbustiva densa.","BHCB004499",NA,NA,NA,"2008","02",NA,NA,NA,NA,"36625","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:31:54-03","UFMG","BHCB","71195","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Hatschbach, G; Silva, JM","51554","1987","10","22","Southern America","Brasil","Mato Grosso do Sul","Bela Vista","Rod. BR-642.","-56.5210990905762","-22.1089000701904",NA,"Volúvel, látex alvo, flor verde.; Dos pastos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:31:54-03","UFMG","BHCB","71181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Hatschbach, G; Pott, A; Pott, V; Barbosa, E","63440","1995","10","17","Southern America","Brasil","Mato Grosso do Sul","Rio Negro","Rodovia Transfrangeli, BR-469, próximo de Rio Negro.","-54.9869003295898","-19.4493999481201",NA,"Volúvel, látex alvo, flor amarela.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:31:54-03","UFMG","BHCB","52296","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","Dugand",NA,"Kawasaki, ML; Pirani, JR; Furlan, A; Cordeiro, I","CFSC7577","1981","10","07","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Atalho para Morro do Calcário.","-43.7144012451172","-19.1688995361328",NA,"Arbusto escandente. Botões verdes, interior da corola vinho. Com muito látex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-03-11 09:00:13-03","URCA","HCDAL","5610","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A.","Miranda, A.M.; Et Silva. C","5505","2007","09","18",NA,"Brasil","Bahia","Ituaçu","Pé do morro","-41.2966995239258","-13.8133001327515",NA,"Trepadeira; áfila; caule marrom; látex branco; flores com cálice verde; corola intensamente vinácea. Ocasional.; Caatinga arbustiva densa.",NA,NA,NA,NA,"2008","02",NA,NA,NA,NA,"36625","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-03-27 18:20:00-03","MO","MOBOT","2824945","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Gilberto Morillo","Amaro Macedo","Macedo 580","1944","11","7","South America","Brazil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,"1",NA,NA,NA
"149","2011-04-26 21:49:00-03","MO","MOBOT","2825403","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Gilberto Morillo","Armando Dugand","Dugand G. 5682","1961","4","15","South America","Colombia","Magdalena",NA,"Valle del Río Cesare (parte occidental), bosque subserial tropofitico cerca del Caño Sagarriga, al oeste de Los Venados","-73.75","10",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-03-29 14:15:00-03","MO","MOBOT","1553476","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","José Campos de la Cruz","Campos de la Cruz 6092","1999","6","30","South America","Peru","Amazonas","Bagua","Lonya Grande. El Avispero. Calpón. Bosque secundario","-78.46666","-6.16666",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","1205279","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","José Campos de la Cruz|Pacifico Díaz","Campos de la Cruz 2973","1996","7","16","South America","Peru","Cajamarca","San Ignacio","Distrito Huarango: Zapotal.","-78.2","-5.33333",NA,NA,NA,NA,"600.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","5",NA,NA,NA
"152","2011-03-01 12:21:00-03","MO","MOBOT","2825440","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","R. Romero Castañeda","Romero Castañeda 1027","1948","4","21","South America","Colombia","Magdalena","Santa Marta","Don Jaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-09-10 14:36:00-03","MO","MOBOT","100294106","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 2991","2005","11","6","South America","Bolivia","Santa Cruz","Florida","Bella Vista, Camino entre la escuela y el Sendero Cola de Mono. Bosque semideciduo.","-63.6730556","-18.3119444",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"154","2019-09-19 16:58:00-03","MO","MOBOT","100514722","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. A. Parada (USZ)","G.A. Parada|M. Betancur|M.T. Martinez|H. Fernandez","Parada-Gutierrez 4766","2012","8","17","South America","Bolivia","Santa Cruz","Vallegrande","Camino entre Pampas y La Junta.","-63.7036111","-18.4533333",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-26","1",NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","1091688","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","T. Killeen (USZ, MO)","Timothy J. Killeen|M. Toledo G.","Killeen 7925","1996","5","2","South America","Bolivia","Santa Cruz","Chiquitos","Concesión Minera Don Mario, 100 km al NE de San Juan; cerca al atajado llamado la señorita .","-59.6825","-17.33833",NA,NA,NA,NA,"280.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1127246","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Elsa M. Zardini|W. Cardozo","Zardini 44952","1996","6","12","South America","Paraguay","Amambay",NA,"Estancia Don Juancito:Cerro Ysau (grupo cerros AQUA). Scrub on cliffs of table mountain.","-56.15972","-22.67",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1061","4",NA,NA,NA
"157","2012-03-18 05:12:00-03","MO","MOBOT","1195900","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","J.R. Abbott (BEREA)","J. Richard Abbott|Fabiana Mamani M.","Abbott 16253","1995","2","20","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road; tall subhumid forest.","-61.88333","-16.5",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2013-03-09 05:41:00-03","MO","MOBOT","1322235","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Fuentes","Alfredo F. Fuentes|G. Navarro","Fuentes Claros 2050","1997","8","27","South America","Bolivia","Santa Cruz","Chiquitos","25 km al S de San José, camino a las Salinas. Bosques de cerrado sobre arenas (Abayoy), con Magonia, Luehea y Schinopsis cornuta.","-60.366667","-18.216667",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-04-02 11:17:00-03","MO","MOBOT","1373291","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26092","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"825","2",NA,NA,NA
"160","2011-06-10 16:05:00-03","MO","MOBOT","1375215","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","William R. Anderson","Anderson 9140","1973","4","19","South America","Brazil","Minas Gerais",NA,"13 km by road W of Januária on road to Serra das Araras",NA,NA,NA,NA,NA,NA,"575.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-06-21 11:39:00-03","MO","MOBOT","1375299","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo","Martín Cárdenas","Cárdenas Hermosa 3017","1934","10",NA,"South America","Bolivia",NA,NA,"Roboré",NA,NA,NA,NA,NA,NA,"416.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1375302","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","T. Killeen","Timothy J. Killeen","Killeen 2202","1986","10","20","South America","Bolivia","Santa Cruz","Nuflo de Chavez","10 km S of Concepción on road to Lomerio","-62","-16.21666",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1375304","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Michael H. Nee","Nee 38647","1990","9","7","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Airport, 5 km SE of Ascención de Guarayos","-63.06472","-15.76777",NA,NA,NA,NA,"249.93600000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1375305","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo","Émile Hassler","Hassler 11118","1912","10",NA,"South America","Paraguay","Amambay",NA,"In altaplanitie, Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1375306","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo","Émile Hassler","Hassler 7625",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1375308","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Calaway H. Dodson|Alvin Embree","Dodson 13137","1982","7","1","South America","Ecuador","Guayas",NA,"Capeira, Km 21 Guayaquil-Daule, El Limonal, below La Toma",NA,NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1375319","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Milton G. da Silva|Carlos S. Rosário","Silva 4832","1979","6","8","South America","Brazil","Mato Grosso",NA,"Km 330 da Rod. BR-174, acampamento da Betomarce, Rio Tucunâzinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1375322","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Howard S. Irwin|et al.","Irwin 16690","1966","6","6","South America","Brazil","Mato Grosso",NA,"Serra do Roncador, ca 35 km N of Xavatina",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-08-29 08:07:00-03","MO","MOBOT","1474375","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Elsa M. Zardini|Leongino Guerrero","Zardini 54080","2000","5","8","South America","Paraguay","Amambay",NA,"Trail to Arroyo Estrella.","-56.4380555","-22.1211111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203","4",NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","1761443","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","S. Ortiz","Ortiz S. 14","1994","5","7","South America","Bolivia","Santa Cruz","Andrés Ibáñez","9 km al O del centro de Santa Cruz, cercanías del Río Piraí (Laguna Noel Kempff)","-63.22666","-17.76166",NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","1796435","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Alwyn H. Gentry","Gentry 10996","1974","3","30","South America","Venezuela","Lara",NA,"Near Centro Comercial Los Leones, Barquisimeto, dry deciduous thorny scrub.","-69.32277","10.07388",NA,NA,NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3523",NA,NA,NA,NA
"172","2011-03-22 14:29:00-03","MO","MOBOT","2207346","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Juan Perea","Perea 0286","2003","9","17","South America","Peru","Pasco","Oxapampa","Distrito Villa Rica. Localidad Centro Bocaz. Bosque de carretera","-75.16666","-10.63333",NA,NA,NA,NA,"1280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"173","2012-04-12 05:10:00-03","MO","MOBOT","2692326","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Alfredo F. Fuentes","Fuentes Claros 21CER-28","1995","12","29","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, puesto Montana, 5 km ES. Cerrado","-61.81861","-16.80777",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2016-12-17 05:24:00-02","MO","MOBOT","2704141","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","Fernández Choque 82","2005","5","26","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas al Norte de Apolo.","-68.6926389","-14.5473611",NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-06","3",NA,NA,NA
"175","2009-06-27 14:40:00-03","MO","MOBOT","2824917","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Gilberto Morillo","Louis O. Williams","Williams 8204","1944","9","18","South America","Brazil","Minas Gerais",NA,"Rio Verde, 20km est of Montes Claros. In small dry forest near Rio Verde",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-12-04 16:24:00-02","MO","MOBOT","2825007","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","Gert G. Hatschbach|J.M. Silva","Hatschbach 51554","1987","10","22","South America","Brazil","Mato Grosso do Sul",NA,"Rod. BR-642 (Mun. Bela Vista)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-12-05 05:17:00-02","MO","MOBOT","2825094","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 74231","2002","11","14","South America","Brazil","Mato Grosso do Sul",NA,"Rodovia Bonito-Campo dos Índios, Rio Aquidaban (Mun. Porto Murtinho)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2010-01-26 15:33:00-02","MO","MOBOT","2825218","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","S.V. Juzepczuk","Juzepczuk 4154","1926","4","2","South America","Colombia","Bolívar","Cartagena","Cartagea, Cerro de La Popa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2011-03-01 12:21:00-03","MO","MOBOT","2825306","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Gilberto Morillo","R. Romero Castañeda","Romero Castañeda 10675","1966","12","15","South America","Colombia","Magdalena",NA,"San Pedro de La Sierra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
