"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","year","month","day","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"1193","2021-03-04 15:46:45-03","IF","SPSF","48963","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & T. Lisboa & W. Bloger","1473","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 3m, flor branca.; GEOGRAFIA: Linha Bananal, mata dos Biazuz I, Floresta Estacional Semidecidual, floresta primária alterada.;",NA,NA,"2014","03","13","PR","Magnoliophyta","Solanales",NA,"Vell.","-53.961667","-25.310556",NA,"G.A.D.C.Franco","Matelândia","421","421",NA,NA,"2014","08","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1194","2021-03-04 15:46:45-03","IF","SPSF","49269","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"F. Periotto & R.Cielo-Filho","68","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 6m, flor branca, fruto i,aturo verde.; GEOGRAFIA: Beira de estrada;",NA,"Estrada Matelândia-Marquezita","2014","11","18","PR","Magnoliophyta","Solanales",NA,"Vell.","-53.996389","-25.356111",NA,"G.A.D.C.Franco","Matelândia","281","281",NA,NA,"2014","11","18",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1195","2021-03-04 15:46:45-03","IF","SPSF","49764","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & G. Fouto & F. Nascimento & L. Lima & C. Farias","1684","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 5m; Fruto imaturo verde.; GEOGRAFIA: PARNA Iguaçu, Floresta Estacional Semidecidual, floresta secundária, borda.;",NA,"Antiga estrada de Guarapuava","2015","06","03","PR","Magnoliophyta","Solanales",NA,"Vell.","-53.900556","-25.415",NA,"G.A.D.C.Franco","Matelândia","283","283",NA,NA,"2015","06","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1196","2021-03-04 15:46:45-03","IF","SPSF","51459","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. Maruyama & L. Cicco","614","América do Sul","Brasil",NA,NA,"COLETA: Arbusto ca. 3,0 m de altura com flores com pétalas de coloração branca.; GEOGRAFIA: Floresta aluvial;",NA,NA,"2016","11","11","SP","Magnoliophyta","Solanales",NA,"(Vell.)","-45.013889","-23.229722",NA,"L.L. Giacomin","Cunha","1103","1103",NA,NA,"2016","11","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1197","2021-03-04 15:46:45-03","IF","SPSF","37928","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"O.S.Ribas & J.M.Silva","7301","América do Sul","Brasil",NA,NA,"COLETA: Floresta estacional semidecídua.&nf;Arvoreta 4m., fruto maduro verde amarelado.;",NA,"Parque Estadual Vila Rica do Espírito Santo","2006","06","30","PR","Magnoliophyta","Solanales",NA,"Vell.","-51.9791984558105","-23.9160995483398",NA,"O.S.Ribas","Fênix",NA,NA,"16297","auto","2006","01","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1198","2021-03-04 15:46:45-03","IF","SPSF","15141","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"V.Stranghetti & P.Guimaraes","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Borda de mata.;",NA,"E.Ecol.Instituto Florestal","1991","05","03","SP","Magnoliophyta","Solanales",NA,"Vell.","-49.3800010681152","-20.0300006866455",NA,"J.R.Stehmann","Paulo de Faria",NA,NA,"29574","auto","2009","03","06",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1199","2021-03-04 15:46:45-03","IF","SPSF","26029","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L.H.Soares Silva & F.Chagas Silva","59","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"mata ciliar do rio Iviema","1987","01","18","MS","Magnoliophyta","Solanales",NA,NA,"-54.3025016784668","-22.4818992614746",NA,NA,"Jatei",NA,NA,"85335","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1200","2021-03-04 15:46:45-03","IF","SPSF","20161","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"V.Stranghetti","255","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"E.Ecol.Instituto Florestal","1994","01","12","SP","Magnoliophyta","Solanales",NA,NA,"-49.3800010681152","-20.0300006866455",NA,NA,"Paulo de Faria",NA,NA,"29574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1201","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","bassovia","Solanum bassovia",NA,"?","s.n.",NA,"?",NA,NA,"Dun. Herb. Rich.",NA,"In Guiana",NA,NA,NA,NA,NA,NA,NA,"Dunal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","bassovia","Solanum bassovia",NA,"Sprengel, CPJ","s.n.","Southern America","Brazil",NA,NA,NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,NA,"Dunal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Schott, HW","s.n.",NA,"?",NA,NA,NA,NA,"Praeterea circa Sebastianopolin lectum a Harrison",NA,NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,"P10P0N0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Burchell, WJ","1078","Southern America","Brazil",NA,NA,NA,NA,"IBB/Morro N. Sra. do Livramento, Rio de Janeiro, R, Hill of N. Sa. (Nossa Senhora) do Livramento, to the English Burial Ground and to Matoporcos (Morro do Livramento is north of Mataporco, northwest of Morro do Castello).","1825","09","26","Rio de Janeiro",NA,NA,NA,"Vell.","-43.2","-22.925","P10P0N0008","Knapp, S","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"-43.2","-22.925",NA,NA,NA,NA,NA,NA
"1205","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ackermann, ?","s.n.","Southern America","Brazil",NA,NA,NA,NA,"Praeterea circa Sebastianopolin lectum a Harrison",NA,NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,"P10P0N0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Sellow, F","s.n.","Southern America","Brazil",NA,NA,NA,NA,"in Brasilia australiore",NA,NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,"P10P0N0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Meyen, FJF","s.n.","Southern America","Brazil",NA,NA,NA,NA,"Praeterea circa Sebastianopolin lectum a Harrison",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"Vell.","-43.2075","-22.9028","P10P0N0008",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Blanchet, JS","203","Southern America","Brazil",NA,NA,NA,NA,"in Bahia",NA,NA,NA,"Bahia",NA,NA,NA,"Vell.",NA,NA,"P10P0N0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Burchell, WJ","898","Southern America","Brazil",NA,NA,NA,NA,"IBB/Convento de Santa Teresa, Along the aqueduct from the Convent of Santa Teresa to the spot where it crosses the ridge in sight of the valley of Laranjeiras","1825","09","15","Rio de Janeiro",NA,NA,NA,"Vell.","-43.19","-22.919","P10P0N0008","Knapp, S","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"-43.19","-22.919",NA,NA,NA,NA,NA,NA
"1210","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,"ubi Majo floret",NA,"in sylvis ad Corcovado montem prope Sebastianopolin, Cabo Frio, Ilheos et in campis provinciae Piauhiensis",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"Vell.",NA,NA,"P10P0N0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2021-02-08 12:45:45-03","UFRGS","ICN","063865","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Araújo, D; Maciel, NC","4224","América do Sul","Brasil",NA,NA,"Arbusto ca. 0,5m alt., heliófilo, flores brancas.; Restinga próximo às casas.","ICN00035717","Praia das Pedrinhas","1981","02","09","RJ","Dicotyledon",NA,NA,"Vell.","-41.7868995666504","-22.3708000183105",NA,"Grativol, D","Macaé",NA,NA,"47209","auto","1985","01","19",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2021-02-08 12:45:45-03","UFRGS","ICN","115708","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Sobral, M","8042","América do Sul","Brasil",NA,NA,"montanha, mata ombrófila densa","ICN00035718",NA,NA,NA,NA,"ES","Dicotyledon",NA,NA,"Vell.","-40.6002998352051","-19.9356002807617",NA,"Stehmann, JR","Santa Teresa",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2021-02-08 12:45:45-03","UFRGS","ICN","195041","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM; Pavão, OC; Alves, J","13","América do Sul","Brasil",NA,NA,"Doação Herbário FUEL 27084; Árvore 4m, flores brancas.; Dentro da mata.","ICN00035720","Fazenda Horizonte.","2000","03","09","PR","Dicotyledon",NA,NA,"Vell.","-51.190601348877","-22.9967002868652",NA,"Stehmann, JR","Bela Vista do Paraíso",NA,NA,"15605","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2021-02-08 12:45:45-03","UFRGS","ICN","195042","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Pavão, OC","s.n.","América do Sul","Brasil",NA,NA,"Doação Herbário FUEL 27519; Arbusto 2m, flores brancas, frutos imaturos verdes.; Borda de mata.","ICN00035721","Fazenda Congonhas.","2000","03","21","PR","Dicotyledon",NA,NA,"Vell.","-50.9131011962891","-23.0699996948242",NA,"Stehmann, JR","Rancho Alegre",NA,NA,"11419","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2021-02-08 12:45:45-03","UFRGS","ICN","195043","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM","s.n.","América do Sul","Brasil",NA,NA,"Doação Herbário FUEL 27154; Arvoreta 1,5m; pedicelo, cálice e corola brancos.; Beira da mata.","ICN00035722","Fazenda Conquista.","1999","04","06","PR","Dicotyledon",NA,NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"Stehmann, JR","Rolândia",NA,NA,"19311","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2021-02-08 12:45:45-03","UFRGS","ICN","084896","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Furtado, PP","167","América do Sul","Brasil",NA,NA,"Árvore 4m alt., 20cm circunferência, 3m circunferência da copa, caule cinza-escuro, folhas verdes, frutos jovens de coloração verde, freq. Densa; Nas margens do rio Ivaí, Floresta Estacional Semi-decidual, latossolo de textura média.","ICN00035716","23°35'S 52°18'W","1982","04","20","PR","Dicotyledon",NA,NA,"Vell.","-52.3","-23.583333",NA,"Mentz, LA","Fazenda Palmital",NA,NA,NA,NA,"1995","09","04","-52.3","-23.583333",NA,NA,NA,NA,NA,NA
"1217","2021-02-08 12:45:45-03","UFRGS","ICN","111332","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Sobral, M; et al.","6753","América do Sul","Brasil",NA,NA,"Arbusto 1-2m alt., flores brancas.; Interior de mata, região de Mata Atlântica.","ICN00035715","Itororó",NA,NA,NA,"BA","Dicotyledon",NA,NA,"Vell.",NA,NA,NA,"Sobral, M","Rio do Meio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2021-02-08 12:45:45-03","UFRGS","ICN","170087","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Marestoni; T.M.; Cervigne, NS; Francisco, EM","131","América do Sul","Brasil",NA,NA,"Permuta FUEL 42805; Arvoreta, 1.5m altura, flores e botões brancos.","ICN00035719","Fazenda Doralice","2007","02","13","PR","Dicotyledon",NA,NA,"Vell.","-51.05","-23.266667",NA,"Cervigne, NS","Ibiporã",NA,NA,NA,NA,"2007","03","23","-51.05","-23.266667",NA,NA,NA,NA,NA,NA
"1219","2021-02-08 12:45:46-03","UFRGS","ICN","085139","S","Plantae","Solanaceae","Solanum","cf. caavurana","Solanum cf. caavurana",NA,"Sobral, M; et al.","s.n.","América do Sul","Brasil",NA,NA,"Arvoreta 2-3m alt., flores brancas.; Beira de mata litorânea.","ICN00035724",NA,NA,NA,NA,"BA","Dicotyledon",NA,NA,"Vell.","-39.0494003295898","-14.7889003753662",NA,"Santos, TS","Ilhéus",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2021-02-08 12:45:46-03","UFRGS","ICN","111333","S","Plantae","Solanaceae","Solanum","cf. caavurana","Solanum cf. caavurana",NA,"Sobral, M","6734","América do Sul","Brasil",NA,NA,"Arvoreta 2-3m alt., flores brancas.; Interior de mata, região de Mata Atlântica.","ICN00035726","Resera do CEPEC",NA,NA,NA,"BA","Dicotyledon",NA,NA,"Vell.","-39.0494003295898","-14.7889003753662",NA,"Sobral, M","Ilhéus",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2021-02-08 12:45:46-03","UFRGS","ICN","115713","S","Plantae","Solanaceae","Solanum","cf. caavurana","Solanum cf. caavurana",NA,"Sobral, M; et al.","6734","América do Sul","Brasil",NA,NA,"mata atlântica, arvoreta 2 - 3m, interior de mata, flores brancas","ICN00035725","Reserva do CEPEC",NA,NA,NA,"BA","Dicotyledon",NA,NA,"Vell.","-39.0494003295898","-14.7889003753662",NA,"Sobral, M","Ilhéus",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2021-02-08 12:45:46-03","UFRGS","ICN","115712","S","Plantae","Solanaceae","Solanum","cf. caavurana","Solanum cf. caavurana",NA,"Sobral, M; et al.","6753","América do Sul","Brasil",NA,NA,"mata atlântica, arbusto 1 - 2m, em interior de mata, flores brancas","ICN00035723","Rio do Meio",NA,NA,NA,"BA","Dicotyledon",NA,NA,"Vell.","-40.0703010559082","-15.1169004440308",NA,"Sobral, M","Itororó",NA,NA,"20588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-09-17 10:41:42-03","UEPA","MFS","003409","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Lucas, F.C.A.","974",NA,"Brasil",NA,NA,"Arbusto de 2m de altura com fruto imaturo verde.","MFS003409",NA,NA,NA,NA,"Pará",NA,NA,NA,"Vell.","-47.555697","-2.134386","MFS003409 MFS003409_e",NA,"Aurora do Pará",NA,NA,NA,NA,NA,NA,NA,"-47.555697","-2.134386",NA,NA,NA,NA,NA,NA
"1224","2020-08-26 10:50:58-03","MCN-FZBRS","HAS","29069","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Cristóbal, C.L.","2162",NA,"Argentina",NA,NA,"Em picada de selva; Arbusto 2 metros de altura; Flores blancas.","HAS0029069","Ruta 11, riacho Pilagá.Parque Botánico do Ing. Lucas Tortorelli","1987","04",NA,"Formosa","Magnoliophyta",NA,NA,"Vell.",NA,NA,NA,"Giacomin, L.L.","Formosa",NA,NA,NA,NA,"2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"1225","2014-09-23 11:02:21-03","G","G-DC","G00145555","S","Plantae","Solanaceae","Solanum","acuminatum","Solanum acuminatum var. viridiflorum","HOLOTYPUS of Solanum acuminatum var. viridiflorum Dunal","Blanchet, J. S.","48","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144815&base=img&lang=en","G00145555",NA,"1831",NA,"00","Bahia",NA,NA,"var. viridiflorum","Dunal","-41.99722222","-12.18305556","G00145555","CAT.HERB.PRODR.",NA,NA,NA,NA,NA,"2008","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA
"1226","2014-09-23 11:02:21-03","G","G-DC","G00145561","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Vauthier, A.-C.","532","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144829&base=img&lang=en","G00145561",NA,"1833",NA,"00","Rio de Janeiro",NA,NA,NA,"Vell.","-42.9125","-22.48222222","G00145561","Knapp, S. D.",NA,NA,NA,NA,NA,"1983","01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA
"1227","2014-09-23 11:02:21-03","G","G-DC","G00145565","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Gaudichaud-Beaupré, C.","516","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144827&base=img&lang=en","G00145565",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"Vell.","-42.9125","-22.48222222","G00145565","Knapp, S. D.",NA,NA,NA,NA,NA,"1983","01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA
"1228","2014-09-23 11:02:21-03","G","G-DC","G00145564","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Martius, C. F. P.","259","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144817&base=img&lang=en","G00145564",NA,"1841",NA,"00",NA,NA,NA,NA,"Vell.","-42.502442","-22.14666667","G00145564","Knapp, S. D.",NA,NA,NA,NA,NA,"2009","01","01","-42.502442","-22.14666667",NA,NA,NA,NA,NA,NA
"1229","2014-09-23 11:02:21-03","G","G-DC","G00301651","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana","ISOLECTOTYPUS of Solanum leucocarpon var. multiflorum Dunal","Blanchet, J. S.","3537","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00301651",NA,"1842",NA,"00",NA,NA,NA,NA,"Vell.","-53.08972222","-10.77305556",NA,"Knapp, S. D.",NA,NA,NA,NA,NA,"2012","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA
"1230","2014-09-23 11:02:23-03","G","G-DC","G00145569","S","Plantae","Solanaceae","Solanum","leucocarpon","Solanum leucocarpon var. multiflorum","LECTOTYPUS of Solanum leucocarpon var. multiflorum Dunal","Blanchet, J. S.","3537","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144837&base=img&lang=en","G00145569",NA,"1842",NA,"00",NA,NA,NA,"var. multiflorum","Dunal","-53.08972222","-10.77305556","G00145569","CAT.HERB.PRODR.",NA,NA,NA,NA,NA,"2008","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA
"1231","2014-09-23 11:02:23-03","G","G-DC","G00145570","S","Plantae","Solanaceae","Solanum","leucocarpon","Solanum leucocarpon var. multiflorum","SYNTYPUS of Solanum leucocarpon var. multiflorum Dunal","Salzmann, P.","385","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144841&base=img&lang=en","G00145570",NA,"1830",NA,"00","Bahia",NA,NA,"var. multiflorum","Dunal","-41.99722222","-12.18305556","G00145570","CAT.HERB.PRODR.",NA,NA,NA,NA,NA,"2008","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA
"1232","2019-12-05 09:46:16-03","IBt","SP","234745","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hahn, W","690",NA,"Paraguai",NA,NA,NA,"SP116121","Estancia Golondrina","1982","09","09","Presidente Hayes",NA,NA,NA,"Vell.","-57.666667","-24.916667","SP116121",NA,"Villa Hayes",NA,NA,NA,NA,NA,NA,NA,"-57.666667","-24.916667",NA,NA,NA,NA,NA,NA
"1233","2021-02-04 09:02:38-03","IBt","SP","2698","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-02-06 10:42:04-03","IBt","SP","314284","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Correa Gomes Jr, J","1603",NA,"Paraguai",NA,NA,NA,"SP116125","Fazenda Cerro-Cora","1964","02","15","Central",NA,NA,NA,"Vell.",NA,NA,"SP116125",NA,"Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-02-06 10:42:04-03","IBt","SP","85065","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Woolston, AL","326",NA,"Paraguai",NA,NA,NA,"SP116124",NA,"1954","09","20","Alto Paraguay",NA,NA,NA,"Vell.",NA,NA,"SP116124","Smith, LB","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-02-06 10:42:04-03","IBt","SP","8580","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Blanchet","s.n.",NA,"Brasil",NA,NA,NA,"SP116118",NA,NA,NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,"SP116118","Agra, MF",NA,NA,NA,NA,NA,"1996","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"1237","2020-02-06 10:42:04-03","IBt","SP","119175","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, W","5518",NA,"Brasil",NA,NA,NA,"SP116123",NA,"1964","01","23","Espírito Santo",NA,NA,NA,"Vell.","-40.5110015869141","-20.6580009460449","SP116123","Agra, MF","Guarapari",NA,NA,"28401","auto","1996","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-02-06 10:42:04-03","IBt","SP","370807","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribas, OS; et al.","5660",NA,"Brasil",NA,NA,NA,"SP116119","Fazenda Barbacena","2003","12","19","Paraná",NA,NA,NA,"Vell.","-51.8563995361328","-23.8652992248535","SP116119","Ribas, OS","São Pedro do Ivaí",NA,NA,"16604","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-02-06 10:42:04-03","IBt","SP","119181","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, W","5844",NA,"Brasil",NA,NA,NA,"SP116126","Barra da Tijuca","1964","10","21","Rio de Janeiro",NA,NA,NA,"Vell.","-43.2075004577637","-22.9027996063232","SP116126","Agra, MF","Rio de Janeiro",NA,NA,"57442","auto","1996","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-02-06 10:42:04-03","IBt","SP","119180","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, W","5928",NA,"Brasil",NA,NA,NA,"SP116127","Barra da Tijuca","1964","12","19","Rio de Janeiro",NA,NA,NA,"Vell.","-43.2075004577637","-22.9027996063232","SP116127","Agra, MF","Rio de Janeiro",NA,NA,"57442","auto","1996","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-02-06 10:42:04-03","IBt","SP","30093","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,"SP116128","Meyer","1910","09",NA,"Rio de Janeiro",NA,NA,NA,"Vell.","-43.2075004577637","-22.9027996063232","SP116128","Morton, CV","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-02-06 10:42:04-03","IBt","SP","30091","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,"SP116120","Morro da Babilônia","1914","11",NA,"Rio de Janeiro",NA,NA,NA,"Vell.","-43.2075004577637","-22.9027996063232","SP116120","Morton, CV","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-02-06 10:42:04-03","IBt","SP","82521","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Gomes, JC","3679",NA,"Brasil",NA,NA,NA,"SP116122","Ilha da Vitória. Litoral Norte","1965","04","06","São Paulo",NA,NA,NA,"Vell.","-45.3499984741211","-23.7700004577637","SP116122","Aranha, C","Ilhabela",NA,NA,"23719","auto","1987","01","30",NA,NA,NA,NA,NA,NA,NA,NA
