"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex","typeStatus"
"751","2021-02-08 12:41:17-03","UFRGS","ICN","193181","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Santos, WTCC","EG134","2016","03","14","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029721","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","AL","Pilar","Fazenda Lamarão, na borda do fragmento que fica próximo a casa da fazenda, na estrada em direção ao início da trilha que passa por dentro da mata.","-35.9566993713379","-9.5972204208374",NA,NA,NA,"24196","auto","2016",NA,NA,"03","14",NA,NA,NA,NA,NA,NA
"752","2021-02-08 12:41:17-03","UFRGS","ICN","193904","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Fernandes, A; Matos","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"doação RB 460697","ICN00029680","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Fernandes, A","BA","Andaraí","entre Andaraí e Mucugi","-41.3314018249512","-12.8072004318237",NA,NA,NA,"58558","auto","2002",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"753","2021-02-08 12:41:17-03","UFRGS","ICN","193897","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Harley, RM; Hind, DJN; Cavalcanti, TB","26500","1988","11","17","América do Sul","Brasil",NA,NA,"doação; campo e cerrado, solo branco pedregoso","ICN00029690","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Barra da Estiva","19-26km ao NE da cidade, estrada para o povoado Sincorá da Serra (Sincorá Velho).","-41.3269004821777","-13.6260995864868",NA,"870","870","61861","auto","2017",NA,NA,"05","30",NA,NA,NA,NA,NA,NA
"754","2021-02-08 12:41:17-03","UFRGS","ICN","082925","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Sobral, M; Silva, LAM","5863",NA,NA,NA,"América do Sul","Brasil",NA,NA,"arvoreta 3-4 m; frutos maduros, castanhos.; em beira de estrada na entrada da cidade, ca. 13°30'S, 40°30'W.","ICN00016774","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Igance, JRV","BA","Maracás",NA,"-40.4308013916016","-13.4411001205444","ICN00016774 ICN00016774_1",NA,NA,"50558","auto","2006",NA,NA,"11","13",NA,NA,NA,NA,NA,NA
"755","2021-02-08 12:41:17-03","UFRGS","ICN","193894","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Nunes, E; Fernandes, A","s.n.","1996","09","05","América do Sul","Brasil",NA,NA,"doação RB 460712; Árvore.; capão","ICN00029687","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Mansano, VF; Lima, JR","BA","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,"20767","auto","2008",NA,NA,"01","30",NA,NA,NA,NA,NA,NA
"756","2021-02-08 12:41:17-03","UFRGS","ICN","193186","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG151","2016","03","24","América do Sul","Brasil",NA,NA,"Árvore, aprox. 9 m de altura. Casca com cicatriz de raspagem. Foliólulos membranáceos. Vários indivíduos agrupados.; Em borda de mata.","ICN00029650","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Salvador","Parque Metropolitano do Pituaçu, entre o km 2 e km 2,5 da trilha","-38.510799407959","-12.9710998535156",NA,NA,NA,"26018","auto","2016",NA,NA,"03","24",NA,NA,NA,NA,NA,NA
"757","2021-02-08 12:41:17-03","UFRGS","ICN","193899","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Folli, DA","4931","2004","09","14","América do Sul","Brasil",NA,NA,"doação CVRD 8873; Porte arbóreo, 12m de altura, botão verde, flor branca.; área plantada","ICN00029672","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Folli, DA","ES","Linhares","Reserva Natural Vale, estrada municipal Canto Grande","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2004",NA,NA,"09","14",NA,NA,NA,NA,NA,NA
"758","2021-02-08 12:41:17-03","UFRGS","ICN","193886","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Spada, J","6/77","1977","11","07","América do Sul","Brasil",NA,NA,"doação CVRD 95; Porte arbóreo, 20m de altura, botão verde, flor branca.; Mata de tabuleiro","ICN00029667","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Queiroz, LP","ES","Linhares","Reserva Natural Vale, Talhão 605","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2009",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"759","2021-02-08 12:41:17-03","UFRGS","ICN","193885","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Luz, AA","235","2004","09","29","América do Sul","Brasil",NA,NA,"doação CVRD 8905; Porte arbóreo, 15m de altura.; capoeira","ICN00029692","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Folli, DA","MG","Itueta","estrada do Córrego a com. Do Rosário","-41.1702995300293","-19.3941993713379",NA,NA,NA,"29671","auto","2004",NA,NA,"09","29",NA,NA,NA,NA,NA,NA
"760","2021-02-08 12:41:17-03","UFRGS","ICN","193880","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Fernandes, A; Matos","s.n.","1979","09","12","América do Sul","Brasil",NA,NA,"doação RB 460695","ICN00029666","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Lima, HC","PB","Bayeux","Margem da estrada Natal-João Pessoa","-34.932201385498","-7.125",NA,NA,NA,"5601","auto","2008",NA,NA,"01","31",NA,NA,NA,NA,NA,NA
"761","2021-02-08 12:41:17-03","UFRGS","ICN","193890","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Fernandes, AG; Matos","s.n.","1982","09","27","América do Sul","Brasil",NA,NA,"doação RB 460693","ICN00029675","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Lima, JR","PB","Campina Grande","estrada João Pessoa-Campina Grande (40km)","-35.8810997009277","-7.23055982589722",NA,NA,NA,"41577","auto","2008",NA,NA,"01","31",NA,NA,NA,NA,NA,NA
"762","2021-02-08 12:41:17-03","UFRGS","ICN","193166","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR; Lima, IB; Queiroz, RT","EG119","2016","02","28","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura. Caule com marcas de raspagem. Folíolos e foliólulos com variação no tamanho e quantidade. Populações agrupadas.; Mata de tabuleiro, borda de mata.","ICN00029709","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PB","Conde","Tambaba, nas bordas das estradas internas do loteamento.","-34.9075012207031","-7.25971984863281",NA,NA,NA,"17858","auto","2016",NA,NA,"02","28",NA,NA,NA,NA,NA,NA
"763","2021-02-08 12:41:17-03","UFRGS","ICN","193163","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR; Lima, IB; Queiroz, RT","EG116","2016","02","28","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura. Frutos senescentes.; Terreno em área antropizada.","ICN00029710","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PB","João Pessoa","Bairro Bancários.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2016",NA,NA,"02","28",NA,NA,NA,NA,NA,NA
"764","2021-02-08 12:41:17-03","UFRGS","ICN","193165","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR; Lima, IB; Queiroz, RT","EG118","2016","02","28","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura. Caule delgado com cicatrizes de corte para uso medicinal.; Borda de mata de tabuleiro.","ICN00029647","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PB","João Pessoa","Entre João Pessoa e Coqueirinhos, borda de estrada.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2016",NA,NA,"02","28",NA,NA,NA,NA,NA,NA
"765","2021-02-08 12:41:17-03","UFRGS","ICN","193164","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR; Lima, IB; Queiroz, RT","EG117","2016","02","28","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura. Variação no tamanho, formato e quantidade de folíolos e foliólulos. Troncos com muitas cicatrizes de raspagem para uso medicinal. Vários indivíduos agrupados.; Borda de mata de tabuleiro.","ICN00029656","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PB","João Pessoa","Parque dos Sonhos, borda de estrada.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2016",NA,NA,"02","28",NA,NA,NA,NA,NA,NA
"766","2021-02-08 12:41:17-03","UFRGS","ICN","193879","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Castro, AJ; Martins, P; Nunes, E","s.n.","1979","09","17","América do Sul","Brasil",NA,NA,"doação RB 460694; Árvore, 5-6m de altura. Flor branca.; cerrrado","ICN00029663","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Lima, HC","PB","Mamanguape","BR-101, próximo ao km 60.","-35.1260986328125","-6.83861017227173",NA,NA,NA,"36853","auto","2002",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"767","2021-02-08 12:41:17-03","UFRGS","ICN","193898","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Freitas, GB; Miranda, CAB; Aguiar, FB; Lima, R","187","2006","05","18","América do Sul","Brasil",NA,NA,"doação RB 608273; Arbusto. Flores com corola e estames alvos. Uso medicinal.","ICN00029671","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Freitas, GB","PB","Marcação","Aldeia Lagoa Grande","-35.0147018432617","-6.76999998092651",NA,NA,NA,"9905","auto","2007",NA,NA,"01","17",NA,NA,NA,NA,NA,NA
"768","2021-02-08 12:41:17-03","UFRGS","ICN","193172","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR","EG125","2016","03","01","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, 15 cm de DAP. População agrupada, os indivíduos da borda menores.; Interior de mata, em borda da trilha.","ICN00029654","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PB","Santa Rita","Usina Miriri","-34.978099822998","-7.11389017105103",NA,NA,NA,"25560","auto","2016",NA,NA,"03","01",NA,NA,NA,NA,NA,NA
"769","2021-02-08 12:41:17-03","UFRGS","ICN","172411","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Lira, OC","162","1967","12","21","América do Sul","Brasil",NA,NA,"Doação IPA 15244; Árvore 6m altura.","ICN00016775","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Iganci, J","PE","Goiana","Estrada Tejucupapo - Pontas de Pedra","-35.002498626709","-7.56056022644043","ICN00016775",NA,NA,"22853","auto","2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"770","2021-02-08 12:41:17-03","UFRGS","ICN","193173","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG126","2016","03","07","América do Sul","Brasil",NA,NA,"Árvore, aprox. 7 m de altura, tronco delgado.; Mata em estágio secundário de regeneração, solo arenoso, borda de plantação de cana-de-açúcar.","ICN00029716","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata da Zambana","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","07",NA,NA,NA,NA,NA,NA
"771","2021-02-08 12:41:17-03","UFRGS","ICN","193178","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG131","2016","03","07","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029655","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata Dedo de Deus","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","07",NA,NA,NA,NA,NA,NA
"772","2021-02-08 12:41:17-03","UFRGS","ICN","193175","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG128","2016","03","07","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029729","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata Dedo de Deus","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","07",NA,NA,NA,NA,NA,NA
"773","2021-02-08 12:41:17-03","UFRGS","ICN","193177","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG130","2016","03","07","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029715","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata Dedo de Deus","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","07",NA,NA,NA,NA,NA,NA
"774","2021-02-08 12:41:17-03","UFRGS","ICN","193176","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG129","2016","03","07","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029730","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata Dedo de Deus","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","07",NA,NA,NA,NA,NA,NA
"775","2021-02-08 12:41:17-03","UFRGS","ICN","193174","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG127","2016","03","07","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029714","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata Dedo de Deus","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","07",NA,NA,NA,NA,NA,NA
"776","2021-02-08 12:41:17-03","UFRGS","ICN","193179","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Córdula, E; Pereira, MJC; Alcântara, C","EG132","2016","03","08","América do Sul","Brasil",NA,NA,"Árvore, aprox. 11 m de altura, DAP aprox. 20 cm. Na borda do fragmento indivíduos menores.; Interior de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029718","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","PE","Igarassu","Usina São José, Mata dos Macacos","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2016",NA,NA,"03","08",NA,NA,NA,NA,NA,NA
"777","2021-02-08 12:41:17-03","UFRGS","ICN","172414","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Pereira, R; Belo, D","187","1988","03","16","América do Sul","Brasil",NA,NA,"Doação IPA 50969; Capoeira.","ICN00016776","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Iganci, J","PE","Itamaracá","Ao longo da estrada para a Enseada dos Golfinhos.","-34.8255996704102","-7.74777984619141","ICN00016776",NA,NA,"9347","auto","2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"778","2021-02-08 12:41:17-03","UFRGS","ICN","193889","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Falcão, JLA; Eglere, WA; Pereira, E","1207","1959","09","23","América do Sul","Brasil",NA,NA,"doação RB 89267; Flor branco-amareladas, árvores 8m de altura.","ICN00029685","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Barneby; Grimes","PE","Rio Formoso","Horto Florestal de Saltinho","-35.1585998535156","-8.66361045837402",NA,NA,NA,"21734","auto","1989",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"779","2021-02-08 12:41:17-03","UFRGS","ICN","193154","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Iganci, J","EG107","2015","11","17","América do Sul","Brasil",NA,NA,"Árvore, aprox. 25 m de altura. Tronco retorcido, bastante ramificada. Frutos senescentes.; Interior de mata.","ICN00029720","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RJ","Arraial do Cabo","Ilha de Cabo Frio, na parte baixa, antes de chegar no farol velho, na mata fechada.","-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto","2015",NA,NA,"11","17",NA,NA,NA,NA,NA,NA
"780","2021-02-08 12:41:17-03","UFRGS","ICN","193155","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Iganci, J","EG108","2015","11","17","América do Sul","Brasil",NA,NA,"Árvore, aprox. 20 m de altura. Frutos senescentes.; Interior de mata.","ICN00029651","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RJ","Arraial do Cabo","Ilha de Cabo Frio, na parte baixa, antes de chegar no farol velho, na mata fechada.","-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto","2015",NA,NA,"11","17",NA,NA,NA,NA,NA,NA
"781","2021-02-08 12:41:17-03","UFRGS","ICN","193153","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Iganci, J","EG106","2015","11","17","América do Sul","Brasil",NA,NA,"Arbusto, aprox. 2 m de altura. Tronco retorcido, estreito, bastante ramificações. Foliólulos discolores, membranáceos, nervuras marcadas.; Topo da ilha.","ICN00029719","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RJ","Arraial do Cabo","Ilha de Cabo Frio, no Lageado após o farol velho.","-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto","2015",NA,NA,"11","17",NA,NA,NA,NA,NA,NA
"782","2021-02-08 12:41:17-03","UFRGS","ICN","193152","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Iganci, J","EG105","2015","11","17","América do Sul","Brasil",NA,NA,"Arbusto, aprox. 2 m de altura. Tronco retorcido, estreito, bastante ramificações. Foliólulos discolores, membranáceos, nervuras marcadas.; Topo da ilha.","ICN00029652","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RJ","Arraial do Cabo","Ilha de Cabo Frio, no Lageado após o farol velho.","-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto","2015",NA,NA,"11","17",NA,NA,NA,NA,NA,NA
"783","2021-02-08 12:41:17-03","UFRGS","ICN","193884","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Farney, C; Gomes, JC; Souza, MO","4413","2001","11","22","América do Sul","Brasil",NA,NA,"doação RB 393699; Árvore, 7m; copa muito ramificada; tronco com casca de sulcos profundos; folhas discolores verdes; estames amarelos; flores muito perfumadas.; Floresta Estacional Semidecídua. Mata de encosta.","ICN00029668","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes",NA,"RJ","Arraial do Cabo","Ilha de Cabo Frio. Vertente N.","-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-02-08 12:41:17-03","UFRGS","ICN","193902","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ramos, MCL","1112","1996","04","03","América do Sul","Brasil",NA,NA,"doação RB 328091; árvore de 10,2m de altura, fuste de 3,6m e DAS de 31,8m. Copa exposta. Substrato argilo-arenoso.; mata baixa em topo de tabuleiro","ICN00029679","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Oliveira, ALR","RJ","Maricá","Ponta do Fundão, margem da Lagoa da Barra","-42.8185997009277","-22.9193992614746",NA,NA,NA,"20726","auto","2005",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"785","2021-02-08 12:41:17-03","UFRGS","ICN","193908","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Machado, OXB","s.n.","1947","10","10","América do Sul","Brasil",NA,NA,"doação RB 76099; Arbusto de 3m de altura, flores amareladas, frutos retorcidos, sementes aparentando a metade junto ao bulo, branca, e a outra negra.","ICN00029698","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Barneby; Grimes","RJ","Rio de Janeiro","Chácara do Guimarães, Leblon","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","1989",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"786","2021-02-08 12:41:17-03","UFRGS","ICN","193900","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Jesus, JA","2036","1972","10","16","América do Sul","Brasil",NA,NA,"doação RB 168916; Árvore, 5m de altura. Flores em capítulos amarelos, verde em botões.","ICN00029669","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Barneby; Grimes","RJ","Rio de Janeiro","estrada de acesso ao Corcovado, entrada do Sumaré, parte alta.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","1989",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
