"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"192","2019-08-20 09:59:50-03","UNICAMP","UEC","94140","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Belinello, R","96355","1996","08","07","Brazil","São Paulo","Itatinga","Rodovia Castelo Branco. Lago no trevo.","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"Até cerca de 5 cm de altura.","UEC025398","UEC025398","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA
"193","2019-08-20 09:59:50-03","UNICAMP","UEC","94053","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Belinello, R","96352","1996","08","07","Brazil","São Paulo","Itatinga","Rodovia Castelo Branco. Lago no trevo.","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"Cerca de 30 cm de altura.","UEC025490","UEC025490","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA
"194","2019-08-20 09:59:50-03","UNICAMP","UEC","94157","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R","97461","1997","03",NA,"Brazil","São Paulo","Itirapina","Estrada de terra Itirapina/Itapeí","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"UEC025482","UEC025482","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"195","2019-08-20 09:59:50-03","UNICAMP","UEC","94051","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K","97/42","1997","01","14","Brazil","São Paulo","Ituverava","Estrada sentido Ituverava - Jeriquara.","-47.7799987792969","-20.3299999237061",NA,NA,NA,NA,NA,"UEC025458","UEC025458","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"25831","auto",NA,NA,NA,NA,NA,NA
"196","2019-08-20 09:59:50-03","UNICAMP","UEC","94093","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Pansarin, ER","122","1997","01","10","Brazil","São Paulo","Jundiaí","Serra do Japí, Início da Estrada Eloy Chaves - Serra do Japí, lado direito da estrada.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"UEC025438","UEC025438","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"197","2019-08-20 09:59:50-03","UNICAMP","UEC","93905","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Aona, LYS","96/416","1996","10","09","Brazil","São Paulo","Jundiaí","Serra do Japí, Margens de lagoa.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"UEC025448","UEC025448","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"198","2019-08-20 09:59:50-03","UNICAMP","UEC","148297","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Dinato, DO","Dahlström, L","126","2008","04","09","Brazil","São Paulo","Luís Antônio","Área aberta com canas altas na água","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,"UEC025437","UEC025437","2008",NA,NA,"Liliopsida",NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA
"199","2020-02-18 09:32:01-03","UNICAMP","UEC","94167","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Aona, LYS; Matsumoto, K; Pansarin, ER; Feres, FR","97236","1997","01",NA,"Brazil","São Paulo","Mococa","Estrada Mococa-São Benedito das Areias., Brejo ao lado da estrada.","-47","-21.4599990844727",NA,NA,NA,NA,NA,"UEC025474","UEC025474","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"24370","auto",NA,NA,NA,NA,NA,NA
"200","2019-08-20 09:59:50-03","UNICAMP","UEC","94026","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Joly, CA","6783","1977","06","09","Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Herbáceo até 50 cm, área de brejo.","UEC025436","UEC025436","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"201","2019-08-20 09:59:50-03","UNICAMP","UEC","16371","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Joly, CA; et al.","s.n.","1977","06","09","Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha, Brejo.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Herbáceo até 50 cm.","UEC025466","UEC025466","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"202","2019-08-20 09:59:50-03","UNICAMP","UEC","94027","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Kuhlmann, M","1913","1949","07","28","Brazil","São Paulo","Monte Alegre do Sul","Estação Experimental","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"UEC025421","UEC025421","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"203","2019-08-20 09:59:50-03","UNICAMP","UEC","94165","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Kuhlmann, M; Kuhn, E","1866","1949","07","25","Brazil","São Paulo","Monte Alegre do Sul","Várzea do Rio Camanducaia, Brejos.","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"UEC025424","UEC025424","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"204","2019-08-20 09:59:50-03","UNICAMP","UEC","94024","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Aona, LYS","97/538","1997","03","24","Brazil","São Paulo","Nova Odessa","Borda de lago e brejo na Fazenda Pau Pintado","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,"UEC025445","UEC025445","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"205","2019-08-20 09:59:50-03","UNICAMP","UEC","94034","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","9773","1997","01","14","Brazil","São Paulo","Pedregulho","Rodovia Antônio Giolo, Acesso a Estreito, solo encharcado próximo a uma cachoeira.","-47.4700012207031","-20.25",NA,NA,NA,NA,"Solo encharcado.","UEC025473","UEC025473","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA
"206","2019-08-20 09:59:50-03","UNICAMP","UEC","94050","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","9669","1996","07","09","Brazil","São Paulo","Pereira Barreto","SP 563, Lago ao lado equerdo da pista no sentido Pereira Barreto - Andradina, depois da Ponte do Rio Tietê.","-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,NA,"UEC025400","UEC025400","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"36734","auto",NA,NA,NA,NA,NA,NA
"207","2019-08-20 09:59:50-03","UNICAMP","UEC","94243","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K; Feres, FR","96/489","1996","12","15","Brazil","São Paulo","Piedade","Lago localizado no Bairro dos Pintos","-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,NA,"UEC025459","UEC025459","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"30307","auto",NA,NA,NA,NA,NA,NA
"208","2019-08-20 09:59:50-03","UNICAMP","UEC","94237","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Catharino, ELM","167","1984","10","14","Brazil","São Paulo","Piracicaba","Monte Branco.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Erva, aproximadamente 30 cm de altura; beira d'água, beira da represa perto do Morro Branco, solo arenoso, vegetação semelhante ao cerrado, pasto.","UEC025430","UEC025430","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"209","2019-08-20 09:59:50-03","UNICAMP","UEC","95138","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R","96373","1996","08",NA,"Brazil","São Paulo","Piraju","Faz. Santo Antônio, Brejo.","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,NA,"UEC025475","UEC025475","1998","08",NA,"Liliopsida",NA,NA,NA,NA,"20806","auto",NA,NA,NA,NA,NA,NA
"210","2019-08-20 09:59:50-03","UNICAMP","UEC","94001","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R","97441","1997","03","03","Brazil","São Paulo","Pirassununga","Fazenda Toquinho, Brejo em estrada de terra no sentido Pirassununga - Analândia.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"UEC025480","UEC025480","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"211","2019-08-20 09:59:50-03","UNICAMP","UEC","94144","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Barbosa, A","97/757","1997","10",NA,"Brazil","São Paulo","Presidente Venceslau","Brejo ao lado da estrada.","-51.8400001525879","-21.8700008392334",NA,NA,NA,NA,NA,"UEC025451","UEC025451","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"32901","auto",NA,NA,NA,NA,NA,NA
"212","2019-08-20 09:59:50-03","UNICAMP","UEC","94152","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","97404","1997","02","25","Brazil","São Paulo","Ribeirão Branco","Fazenda Alecrim","-48.7599983215332","-24.2199993133545",NA,NA,NA,NA,NA,"UEC025487","UEC025487","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"25319","auto",NA,NA,NA,NA,NA,NA
"213","2019-08-20 09:59:50-03","UNICAMP","UEC","94248","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","97439","1997","02","27","Brazil","São Paulo","Ribeirão Grande","Fazenda Intervales, Bairro Boa Vista, em brejo na saída da trilha da Cachoeira no Mirante.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"UEC025486","UEC025486","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"214","2019-08-20 09:59:50-03","UNICAMP","UEC","94035","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","97437","1997","02","27","Brazil","São Paulo","Ribeirão Grande","Fazenda Intervales, Bairro Boa Vista, estrada de terra de acesso à fazenda, em lago na margem da estrada.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"UEC025483","UEC025483","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"215","2019-08-20 09:59:50-03","UNICAMP","UEC","94025","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K","97/13B","1997","01",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Rodovia Anhanguera, km 239, Sítio Aubiri, margem de lago.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,"UEC025455","UEC025455","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"216","2019-08-20 09:59:50-03","UNICAMP","UEC","94054","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K","97/30","1997","01",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Rodovia Anhanguera, km 239, Sítio Aubiri, margem de lago.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,"UEC025456","UEC025456","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"217","2020-02-18 09:32:01-03","UNICAMP","UEC","94023","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Aona, LYS; Matsumoto, K; Feres, FR","97594","1997","07",NA,"Brazil","São Paulo","São Bernardo do Campo","Rodovia Santos - São Bernardo do Campo, km 40, Perto da rodoviária.","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"UEC025471","UEC025471","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"218","2019-08-20 09:59:50-03","UNICAMP","UEC","94156","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","97153","1997","01","16","Brazil","São Paulo","São José da Bela Vista","Fazenda Santa Maria, Rodovia Fábio Talarico, km 51, em brejo.","-47.6399993896484","-20.5900001525879",NA,NA,NA,NA,NA,"UEC025476","UEC025476","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"12507","auto",NA,NA,NA,NA,NA,NA
"219","2019-08-20 09:59:50-03","UNICAMP","UEC","94057","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Aona, LYS; Matsumoto, K; Pansarin, ER; Feres, FR","97/222","1997","01","22","Brazil","São Paulo","São José do Rio Pardo","Brejo. Barirro Ribeirinha.","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,NA,"UEC025441","UEC025441","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA
"220","2019-08-20 09:59:50-03","UNICAMP","UEC","94150","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Belinello, R; Aona, LYS; Matsumoto, K; Feres, FR; Pansarin, ER","97/210A","1997","01","22","Brazil","São Paulo","São José do Rio Pardo","SP 350, Sítio N.S. das Graças, Brejo.","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,NA,"UEC025461","UEC025461","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA
"221","2019-08-20 09:59:50-03","UNICAMP","UEC","95274","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Hoehne, W","2681","1948","08","27","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC025420","UEC025420","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"222","2019-08-20 09:59:50-03","UNICAMP","UEC","94238","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Hoehne, W","792","1941","11","13","Brazil","São Paulo","São Paulo","Campo Congonhas, Brejo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC025419","UEC025419","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"223","2019-08-20 09:59:50-03","UNICAMP","UEC","95300","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Hoehne, W","848","1941","11","19","Brazil","São Paulo","São Paulo","Horto Fac. de Farmácia, Brejo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cultivado procedente do Alto da Lapa.","UEC025417","UEC025417","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"224","2019-08-20 09:59:50-03","UNICAMP","UEC","94030","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96197","1996","07","11","Brazil","São Paulo","Tupã","Rodovia Comandante João Ribeiro de Barros., Do lado direito da pista no sentido Tupã-Herculândia, cerca de 1 km de Varpa Juliana Queiroz.","-50.5099983215332","-21.9300003051758",NA,NA,NA,NA,NA,"UEC025399","UEC025399","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"21791","auto",NA,NA,NA,NA,NA,NA
"225","2019-08-20 09:59:50-03","UNICAMP","UEC","94055","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD; Amaral, MCE; Galvão, JC; Belinello, R","97512","1997","04",NA,"Brazil","São Paulo","Vargem Grande do Sul","Brejo ao lado da estrada, Ca. 2 km da entrada da cidade.","-46.8899993896484","-21.8299999237061",NA,NA,NA,NA,NA,"UEC025410","UEC025410","1998","01",NA,"Liliopsida",NA,NA,NA,NA,"18222","auto",NA,NA,NA,NA,NA,NA
"226","2020-04-22 16:26:17-03","UFPB","JPB","31104","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Thomas, WW","Milton; Costa Júnior, IM","5","2002","07","05","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: ERVA DE ÁREA INUNDADA","JPB0031104","JPB0031104","2003",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-04-22 16:26:17-03","UFPB","JPB","31110","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Thomas, WW","Gonçalves, SA","1","2002","07","05","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.863056","-7.115","-34.863056","-7.115","47","47","; HABITAT: Herbáceo; DESC: Planta encontrada em lugar bem úmido, tem flores muito pequenas e pouco vistosas","JPB0031110","JPB0031110","2003",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-04-22 16:26:17-03","UFPB","JPB","31112","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Thomas, WW","Oliveira, AGP","12","2002","09","01","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.863056","-7.115","-34.863056","-7.115","47","47","; HABITAT: Herbáceo; DESC: Erva de área inundada","JPB0031112","JPB0031112",NA,NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-04-22 16:26:17-03","UFPB","JPB","32284","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Costa-Santos, M","77","2002","07","15","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Erva. Coletada em paul.","JPB0032284","JPB0032284","2004","09","29","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-04-22 16:26:17-03","UFPB","JPB","32285","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Costa-Santos, M","108","2002","08","09","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Substrato arenoso encharcado. Erva. Planta de ca. de 45cm de altura.","JPB0032285","JPB0032285","2004","09","29","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-04-22 16:26:17-03","UFPB","JPB","32286","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Costa-Santos, M","109","2002","08","09","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Substrato arenoso encharcado. Erva. Planta com ca. de 0,15m de altura.","JPB0032286","JPB0032286","2004","09","30","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-04-22 16:26:17-03","UFPB","JPB","32287","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Costa-Santos, M","91","2002","07","15","Brasil","Paraíba","João Pessoa","Jardim Botânico.Substrato arenoso encharcado alagado perto da margem do açude do Buraquinho.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Erva palustre.","JPB0032287","JPB0032287","2004","09","29","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-04-22 16:26:17-03","UFPB","JPB","32288","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Costa-Santos, M","79","2002","07","15","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Erva palustre.","JPB0032288","JPB0032288","2004","09","29","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-04-22 16:26:17-03","UFPB","JPB","33446-2","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Pontes, RA","JPB33446","1900","01","01","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"2004","09","30","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-04-22 16:26:17-03","UFPB","JPB","33557","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, EA","Pontes, RA","JPB33557","2004","09","30","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,"JPB0033557","JPB0033557","2004","09","30","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-04-22 16:26:17-03","UFPB","JPB","38529","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Thomas, WW","Lima, IB; Gomes-Costa, GA; Lima, JR; Pessoa, MC; Lourenço, CEL","754","2007","09","21","Brasil","Paraíba","Cabaceiras","Próximo ao Hotel Pai Mateus. Mata ciliar do rio, solo arenoso.","-36.287222","-7.489167","-36.287222","-7.489167","388","388","; HABITAT: Caatinga.; DESC: Erva ca. de 10-15cm de altura. flores marrons claro.","JPB0038529","JPB0038529","2007",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
