"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"389","2012-04-30 12:54:00-03","MO","MOBOT","1837288","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Stephan G. Beck","Beck 1583","1979","4","4","South America","Bolivia","Cochabamba",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","1837291","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Renate Seidel","Seidel 2040","1987","7","21","South America","Bolivia","La Paz","Puente Sapecho, 9 km toward San Antonio",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","1837295","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Stephan G. Beck","Beck 17047","1988","10","16","South America","Bolivia","Pando",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"Nicolas Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2016-11-15 05:15:00-02","MO","MOBOT","1837304","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 30986","1977","4","7","South America","Bolivia","Tarija","30 km N of Yacuiba, Campo de la Tapia, near Caiza, 2 km E of route to Villa Montes","-63.53333","-21.75","600.00000000",NA,NA,NA,NA,NA,NA,"Gran Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2013-10-05 06:33:00-03","MO","MOBOT","1844191","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18420","1980","6","22","South America","Venezuela","Zulia","Distrito Perijá; ca. 13 airline km NE of the intersection of the Maracaibo-La Fria Hwy. (Hwy. 6) and the Río Aricuaisá of LAGOVEN picas 80-2 and 19). Forest on hummocks, the chanels between hummocks subject to inundation.","-72.48333","9.43333","40.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1409",NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","1921510","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Georges Cremers","Cremers 8008","1983","2","15","South America","French Guiana",NA,"Plage des Hattes, Nord de Mana",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","1921512","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8895","1980","2","18","South America","Brazil","Pará","Mun. Santana do Araguaia: 100 km south of Redencão on road (PA-150) to Barreiras dos Campos. Fazenda Inajaporã between Rio Inajazinho and Rio Inajá. In waste ground along road","-50.41666","-8.75","210.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","1921513","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","John James Pipoly, III","Pipoly 8319","1986","8","7","South America","Guyana",NA,"Barima-Waini Region: Barima River Head; Eclipse Falls, 5 mi W of Arakaka; secondary growth. Tall, moist forest and construction camp at dam site","-60.06666","7.63333","20.00000000","80.00000000",NA,NA,NA,NA,"E.J. Judziewicz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2014-04-24 11:24:00-03","MO","MOBOT","217352","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Gerrit Davidse|James S. Miller","Davidse 26676","1984","6","26","South America","Venezuela","Amazonas","Solano, along the Brazo Casiquiare.","-66.95","1.95","75.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse","Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-49","3",NA
"398","2013-08-23 04:12:00-03","MO","MOBOT","223892","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Baltasar Trujillo","Trujillo 19964","1986","3","28","South America","Venezuela","Mérida","Malezas arvenses en cultivos de: tomate, repollo, vainitas, lechuga, caraotas, pepino, papa, a mas o menos 1320 m en Playón de la Playa de Bailadores.",NA,NA,"1320.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","2",NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","224035","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Baltasar Trujillo|G. Correa","Trujillo 17859","1981","9","17","South America","Venezuela","Guárico","Dtto. Ribas. Adventicias en selva de galería alterada, en el sitio Puente Río Tamanaco, alrededores de Tucupido.",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-81","1",NA
"400","2009-09-04 15:21:00-03","MO","MOBOT","228897","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Calaway H. Dodson|Alwyn H. Gentry","Dodson 9848","1980","3","24","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.","-79.7","-1.2666667","100.00000000",NA,NA,NA,NA,NA,"G. Davidse","Vinces",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","1",NA
"401","2020-01-25 04:33:00-03","MO","MOBOT","231320","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Francico Guánchez M.","Guánchez Meza 32",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2010-05-20 16:12:00-03","MO","MOBOT","231330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 16807","1979","4","27","South America","Venezuela","Amazonas","Departamento Atures: near Capuana, E bank of the Río Orinoco.","-67.8","4.7833333","90.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-51","1",NA
"403","2011-09-19 12:57:00-03","MO","MOBOT","231351","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Franciso Delascio C.","Delascio Chitty 7817",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2011-09-19 12:57:00-03","MO","MOBOT","231361","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Franciso Delascio C.","Delascio Chitty 8066",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2011-09-19 12:57:00-03","MO","MOBOT","231371","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Franciso Delascio C.","Delascio Chitty 8178",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","231381","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Julian A. Steyermark","Steyermark 88228",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","231391","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Julian A. Steyermark|Sven Nilssen","Steyermark 800",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","231401","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Francisco Tamayo","Tamayo 2884",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","231411","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Peña","Peña 757",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","231421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Mauricio Ramia","Ramia 2093",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","231441","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Baltasar Trujillo","Trujillo 11666",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","231451","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Baltasar Trujillo","Trujillo 11722",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2013-10-05 06:31:00-03","MO","MOBOT","231461","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Gerrit Davidse|Ángel C. González","Davidse 16398","1979","3","28","South America","Venezuela","Delta Amacuro","Departamento Tucupita; 5-14 km ESE of Los Castillos de Guayana.","-62.2833333","8.4666667","50.00000000","200.00000000",NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-36","1",NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","231471","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Francisco Tamayo","Tamayo 3636",NA,NA,NA,"South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","231481","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Baltasar Trujillo","Trujillo 12888",NA,NA,NA,"South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2015-05-11 20:40:00-03","MO","MOBOT","232532","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","T.S. da Silva","Silva 95","1973","6","12","South America","Brazil","Mato Grosso do Sul","Miranda, faz. Bodoquena, Serra da Bodoquena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","232541","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Michael H. Nee","Nee 42298","1992","1","22","South America","Brazil","Amazonas","Mpio. Manaus, SUFRAMA, Faz. Esteio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2015-05-11 20:40:00-03","MO","MOBOT","232550","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","T.S. da Silva","Silva 244","1976","3","15","South America","Brazil","São Paulo","Cananeia, Ilha do Cardoso, Praia do Pereirinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2015-08-13 05:50:00-03","MO","MOBOT","232560","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","R.M. Harley","Harley 15203","1974","1","17","South America","Brazil","Bahia","12-14 Km N Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","232569","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Howard S. Irwin|et al.","Irwin 11275","1965","12","14","South America","Brazil","Distrito Federal","25 km N Brasilia, calcareous outcrop.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","232578","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Howard S. Irwin|et al.","Irwin 10989","1965","12","3","South America","Brazil","Goiás","Ca. 5 km S Corumba de Goias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2014-09-11 10:45:00-03","MO","MOBOT","232586","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17692","1980","3","31","South America","Brazil","Pará","Ca. 9 km SE of Vigia along Highway (PA-140) to Belém. Campinas de Palha.","-48.0666667","-0.9166667","50.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)","Vigia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-5","1",NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","232596","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Benedito V. Rabelo|et al.","Rabelo 3093","1984","12","29","South America","Brazil","Amapá","Mpio. Macapa, Faz. Sucupira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","232604","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","George Eiten|Liene T. Eiten","Eiten 10580","1970","2","11","South America","Brazil","Maranhão","Mpio. Loreto, Ilha de Balsas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","233622","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Edmonston, Thomas","Edmonston s.n.",NA,NA,NA,"South America","Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2010-04-24 08:31:00-03","MO","MOBOT","2344194","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Osvaldo Morrone|Norma B. Deginani|Sandra S. Aliscioni","Morrone 4028","2001","11","23","South America","Argentina","Salta","16 km por la Ruta Prov. 18 desde el desvío de la Ruta Nac. 50 y 2 km al NW en senda petrolera abandonada",NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar, Z. E., jun-","Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","235487","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Franklin Ayala","Ayala Flores 1756","1979","4","7","South America","Peru","Loreto",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"G. Davidse","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","238968","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","David N. Smith","Smith 6687","1984","4","3","South America","Peru","Pasco","Gran Pajonal, northwest of Chequitavo. Second growth and cropland.","-74.38333","-10.75","1200.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse (MO)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-202","6",NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","239915","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Jens E. Madsen","Madsen 63068","1987","4","17","South America","Ecuador","Guayas","Isla Puná. El Placer, km 0-3 inland along path. Beach, lagune and semi-deciduous forest. Sea level.","-80","-2.8","0E8",NA,NA,NA,NA,NA,"S. Lægaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","239924","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Jens E. Madsen","Madsen 63098","1987","4","17","South America","Ecuador","Guayas","Isla Puná. El Placer, km 0-3 inland along path. Beach, lagune and semi-deciduous forest. Sea level.","-80","-2.8","0E8",NA,NA,NA,NA,NA,"S. Lægaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","239935","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Jens E. Madsen","Madsen 63819","1987","7","8","South America","Ecuador","Guayas","Isla Puná. Vicinity of Río Hondo. Semi-deciduous forest.","-80.13333","-2.81666","0E8",NA,NA,NA,NA,NA,"S. Lægaard, (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2015-08-23 05:45:00-03","MO","MOBOT","239945","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Simon Lægaard|S.A. Renvoize","Lægaard 70604","1988","3","6","South America","Ecuador","Bolívar","Km 45 Guaranda - Puebloviejo.","-79.25","-1.58333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","242341","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Elsa M. Zardini|R. Velázquez","Zardini 20896","1990","6","9","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a hill. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"343","4",NA
"434","2012-04-13 08:57:00-03","MO","MOBOT","2478411","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Roberto M. Klein|A. Bresolin","Klein 9233","1970","11","18","South America","Brazil","Santa Catarina","Garopaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2012-06-20 16:32:00-03","MO","MOBOT","249990","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","William J. Hahn","Hahn 2076","1984","2","15","South America","Paraguay","Canindeyú","15 km SE of Katueté. Isolated pond in middle of cultivated field. Soil sandy around pond but red clay in field. Pond dominated by grasses with a zone of agricultural weeds next to soy bean field.","-54.6666667","-24.2833333",NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-6","6",NA
"436","2015-03-19 08:49:00-03","MO","MOBOT","250975","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Alwyn H. Gentry|Douglas C. Daly","Gentry 18938","1977","3","31","South America","Peru","Loreto","Distr. Coronel Portillo: Yarinacocha, near Pucallpa.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)","Ucayali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1048","1",NA
"437","2009-10-24 07:52:00-02","MO","MOBOT","2514048","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 7287","2001","5","6","South America","Paraguay","Amambay","Camino de Ruta 5 a Bella Vista, 10 km de Ruta 5",NA,NA,"300.00000000",NA,NA,NA,NA,NA,"Vega, A. S., 07-09-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2009-12-23 06:59:00-02","MO","MOBOT","2514094","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Karl Fiebrig","Fiebrig 5369",NA,NA,NA,"South America","Paraguay","Concepción","Zwischen Río Apa und Río Aquidabán","-57.0009","-23.0009667",NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar, Z. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2013-02-18 13:02:00-03","MO","MOBOT","2647869","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","F.C.A. Oliveira|Marina L. Fonseca|M.A. da Silva|E. Cardoso","Oliveira 1120","2000","10","28","South America","Brazil","Goiás","Mun. de São Domingos. Fazenda do Sr. Rivaldo; próximo à fazenda Mata Serena. Solo arenoso; Relevo: ondulado. Mata ciliar do rio Paranã","-46.82416","-13.81194","420.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2009-06-27 16:39:00-03","MO","MOBOT","2654842","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Simon Lægaard","Lægaard 22408","2003","3","29","South America","Ecuador","Galapagos","Puerto Ayora","-90.3","-0.75","0E8","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2009-06-27 16:39:00-03","MO","MOBOT","2654856","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Simon Lægaard","Lægaard 22413","2003","3","30","South America","Ecuador","Galapagos","At Los Gemelos","-90.38333","-0.63333","615.00000000",NA,NA,NA,NA,NA,"Laegaard, S. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2009-06-27 16:39:00-03","MO","MOBOT","2655028","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Simon Lægaard","Lægaard 22474","2003","4","20","South America","Ecuador","Galapagos","Sta Rosa","-90.4","-0.65","400.00000000",NA,NA,NA,NA,NA,"Laegaard, S. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2015-08-23 05:45:00-03","MO","MOBOT","2666549","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Simon Lægaard|S.A. Renvoize","Lægaard 70700","1988","3","9","South America","Ecuador","Manabí","Ca 12 km W of Jipijapa. Roadside.","-80.63333","-1.36666","350.00000000",NA,NA,NA,NA,NA,"Vega & Rugolo (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2012-10-11 13:18:00-03","MO","MOBOT","2849766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil","Bahia","In salulosi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"445","2009-08-22 07:05:00-03","MO","MOBOT","2849779","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Manuel Rimachi Y.","Rimachi Y. 7263","1984","1","18","South America","Peru","Loreto","Dtto. Iquitos. Carretera de Peña Negra, ca 3 km de Quisto Cocha, en chacra, terreno arcilloso,",NA,NA,"140.00000000",NA,NA,NA,NA,NA,"S, McDaniel","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
