"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"767","2011-02-10 10:41:00-02","MO","MOBOT","1516682","PreservedSpecimen","Plantae","Lauraceae","Ocotea","organensis","Ocotea organensis","(Meisn.) Mez",NA,NA,NA,NA,"George Gardner","Gardner 27622","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2010-08-24 09:46:00-03","MO","MOBOT","2459038","PreservedSpecimen","Plantae","Lauraceae","Ocotea","organensis","Ocotea organensis","(Meisn.) Mez",NA,NA,NA,NA,"F. Sellow","Sellow 1366","1814",NA,NA,"Brazil","Paraná",NA,"Serra da Antonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2382.0","2007","04","11","Brasil","São Paulo","Planalto (G3)","Fazenda Taperão","-49.97388889","-21.00138889","-49.97388889","-21.00138889",NA,NA,"Árvore, 2m, fruto verde esverdeado. Biota",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"770","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","34176","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Soares-Silva, J. P.","2018","05","10","Soares-Silva, J.P.","129.0","2018","04","20","Brasil","São Paulo","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544458","-20.77694458","-49.3544458","-20.77694458",NA,NA,"Árvore de 2 metros, sem látex.",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"771","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","29587","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"A.A. Rezende","736.0","2000","10","09","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, 15m, vegetativa",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"772","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","00394","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. Mattos",NA,NA,NA,"Giorgio de Marinis & E.M.P.Martins",NA,NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Fazenda Bela Vista","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Árvore 7 m, flores pequenas brancas;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"773","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","02509","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. Mattos",NA,NA,NA,"Giorgio de Marinis & E.M.P.Martins",NA,NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Árvore 7 m, flores pequenas brancas;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"774","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","24978","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J.G. Rohwer",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,NA,"Brasil","Santa Catarina","Campo Alegre","Subida à Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Árvore 5 m, flor creme. Capão.;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales","37493","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"775","2016-08-26 09:16:54-03","UFSM","HDCF","69","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Hatschbach, G.","1979","11","18","Longhi, S. J.","31","1979","10","13","Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Floresta de Araucária",NA,NA,NA,"América",NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA
"776","2016-08-26 09:16:54-03","UFSM","HDCF","641","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Hatschbach, G.","1979","11","18","Longhi, S. J.","140","1979","09","20","Brasil","Paraná","São João do Triunfo","Vila Palmira","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Floresta de Araucária",NA,NA,NA,"América",NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA
"777","2019-03-29 10:41:28-03","UFSM","HDCF","1069","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Longhi, S. J.","1985","07","08","Elesbão, L. E. G.; Luiza, M.",NA,"1975","01","16","Brasil","Rio Grande do Sul","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Floresta de araucária",NA,NA,NA,"América",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"778","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3088","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Caxambu, M.G.","2011","12","19","Caxambu, M.G.; et al.; et al.","3633","2011","11","03","Brasil","Paraná","Turneiras do Oeste","Cerrado alterado.","-52.756667","-23.918081","-52.756667","-23.918081","493","493","Árbusto heliófito ca. 1.80 m. Flores com cálice verde e corola alvo-esverdeada. Solo: Neossolo Quartzênico não hidromórfico - Relevo: suave-ondulado - Vegetação: Formação Pioneira com Influência Flúvio-lacustre (várzeas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2016-06-16 10:16:52-03","UNIOESTE","UNOP","3087","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Caxambu, M.G.","2012","02","14","Sanches, F.F.","s.n.","2011","11","13","Brasil","Paraná","Sebaudia","PR-218, Km 239.",NA,NA,NA,NA,NA,NA,"Árvore ca. 6 m, heliófita. Botões florais esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-08-31 09:11:26-03","INPA","INPA","214637","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","1998","03",NA,"Pinheiro, MHO","580","1997","11","24","Brasil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru. Mata mesófila.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"INPA0214637","INPA0214637 INPA0214637_e INPA0214637_e1",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","29186","auto",NA,NA,NA,NA,NA,NA,NA
"781","2020-08-31 09:11:26-03","INPA","INPA","217224","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Werff, HH van der","2003",NA,NA,"Hatschbach, GG","72808","2002","05","10","Brasil","Mato Grosso do Sul","Eldorado","Arredores. Cerrado.","-54.2835998535156","-23.7868995666504",NA,NA,NA,NA,NA,"INPA0217224","INPA0217224 INPA0217224_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","27119","auto",NA,NA,NA,NA,NA,NA,NA
"782","2020-08-31 09:11:26-03","INPA","INPA","171864","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Werff, HH van der","1988",NA,NA,"Hatschbach, GG","51507","1987","10","21","Brasil","Mato Grosso do Sul","Iguatemi","Rodovia MT-642","-54.5611000061035","-23.6802997589111",NA,NA,"400","400",NA,"INPA0171864","INPA0171864 INPA0171864_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","71460","auto",NA,NA,NA,NA,NA,NA,NA
"783","2020-08-31 09:11:26-03","INPA","INPA","78025","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, PLR de","2004","01","29","Leitão Filho, HF","4635","1977","03","20","Brasil","São Paulo","Porto Ferreira","Estação Experimental de Porto Ferreira.","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"INPA0078025","INPA0078025 INPA0078025_e INPA0078025_e1",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","13859","auto",NA,NA,NA,NA,NA,NA,NA
"784","2020-08-31 09:11:26-03","INPA","INPA","152660","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Werff, HH van der","1987",NA,NA,"Hatschbach, GG","50331","1985","12","09","Brasil","Paraná","Cerro Azul","Estrela","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"INPA0152660","INPA0152660 INPA0152660_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","32006","auto",NA,NA,NA,NA,NA,NA,NA
"785","2021-01-10 20:48:29-03","INPA","INPA","105006","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, PLR de","2004","01","27","Teixeira, LOA","1269","1982","06","21","Brasil","Amazonas","Humaitá","Humaitá-Jacarecanga, km 150, a 62 km ao Sul, Estrada Humaitá, estrada Humaitá-Jacarecanga, km 150 a 60 km ao Sul. Campo natural, solo arenoso.","-63.035403","-7.850297","-63.035403","-7.850297",NA,NA,NA,"INPA0105006","INPA0105006 INPA0105006_e INPA0105006_e1",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-08-31 09:11:26-03","INPA","INPA","105080","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, PLR de","2004","01",NA,"Teixeira, LOA","1343","1982","06","23","Brasil","Amazonas","Humaitá","Humaitá-Jacarecanga, km 150, a 62 km ao Sul, Estrada Humaitá-Jacarecanga, Km 150 a 64 Km ao Sul","-63.0206","-7.5061","-63.0206","-7.5061",NA,NA,NA,"INPA0105080","INPA0105080 INPA0105080_e INPA0105080_e1",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2020-08-31 09:11:26-03","INPA","INPA","161241","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Rohwer, JG","1986",NA,NA,"Furtado, PP","15","1980","08","20","Brasil","Mato Grosso do Sul",NA,"Estrada que liga Fátima do Sul a Naviraí",NA,NA,NA,NA,NA,NA,NA,"INPA0161241","INPA0161241 INPA0161241_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","40744",NA,"Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J.B. Baitello/01-09-2009",NA,NA,NA,"R.S. Almeida; O.T. Aguiar & J.B. Baitello","32","2008","12","18","Brasil","São Paulo","Itapeva","Estação Ecológica, aceiro em frente ao banhado","-49.081667","-24.073056","49W4'54","24S4'23","750","750","Árvore 8m alt., flores em fase inicial","MBML040744","MBML040744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","40901",NA,"Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J.B. Baitello/1998",NA,NA,NA,"L. C. Souza","182","1997","12","07","Brasil","São Paulo","Itapetininga","Estação Experimental . Mata","-48.05","-23.573889","48W2'60","23S34'26",NA,NA,"Árvore 8m alt., flores amarelas. canelinha","MBML040901","MBML040901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","7039",NA,"Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meissn.) Mez","J. B. Baitello/18-10-1993",NA,NA,NA,"P. M. Andrade","864","1986","12","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca","-43.807778","-21.846667","43W48'28","21S50'48",NA,NA,"Habitat mata ciliar. Habitus arbóreo, 7.0m. Flores claras.","MBML007039","MBML007039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","7527",NA,"Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Quinet/02-08-2006",NA,NA,NA,"L. D. Thomaz","932","1995","01","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 16m, PAP 69cm, caule interno creme, odor de manga, líquido transparente no tronco, com botões verdes. A2P46N1225","MBML007527","MBML007527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-01-04 11:29:50-03","UEMA","SLUI","3583","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"L. H. Soares; Silva",NA,"1993","08","01","Brasil","São Paulo","Itararí","Campo de Aviação",NA,NA,NA,NA,NA,NA,"Doação","SLUI003583","SLUI003583",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0070","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","05","16","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000070",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"794","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5589","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","671","2009","05","19","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B2 P2 F4; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"795","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5591","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","01","2009","07","21","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B17 P1 F1; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"796","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5776","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","641","2009","04","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B1 P4 F1; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"797","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5590","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","511","2009","06","19","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B2 P4 F2; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"798","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0066","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","01","18","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000066",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"799","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0064","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","05","16","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000064",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"800","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0149","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","03","24","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000149",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"801","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0065","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","05","16","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000065",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"802","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0091","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Silva, S.M.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","05","16","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000091",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"803","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0067","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","03","23","Brasil","Paraná","Jaguariaíva","Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista, Ambiente de várzea - ilha; HABITAT: Vegetação Floresta Ombrófila Mista, Ambiente de várzea - ilha","HUCO000067",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"804","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0068","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","03","23","Brasil","Paraná","Jaguariaíva","Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000068",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"805","2021-01-09 21:48:35-03","UNICENTRO","HUCO","6111","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Saueressig, D.",NA,NA,NA,"Albuquerque, J. .M.; et al.","s.n.","2014","08","12","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA
"806","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5434","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Quinet A.","2010","09","15","Verdi M.; Souza N. L.; Klemz G.","3847","2010","03","09","Brasil","Santa Catarina","Rio Fortuna",NA,"-49.1053009033203","-28.1310997009277",NA,NA,NA,NA,"FURB 22843; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,"26317","auto",NA,NA,NA,NA,NA,NA,NA
"807","2021-03-04 11:05:32-03","UFRB","HURB","3128","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J.B. Baitello","2003","10","24","Oliveira, N.M.","4","2003","09","18","Brasil","Mato Grosso do Sul","Iguatemi","borda da mata;","-54.5611000061035","-23.6802997589111",NA,NA,NA,NA,NA,"HURB000003128",NA,NA,NA,NA,NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA,NA
"808","2021-03-04 11:05:32-03","UFRB","HURB","3172","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","P.L.R. de Moraes","1997","03","30","Pinheiro, M.H.O.; Pinheiro, G.H.O.","247","1996","12","30","Brasil","São Paulo","Bauru","Jardim Botânico Municipal;","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"HURB000003172",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA
"809","2020-06-15 15:30:55-03","UNESP-RC","HRCB","2327","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Cesar",NA,NA,NA,NA,"Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA
"810","2020-06-15 15:30:55-03","UNESP-RC","HRCB","29859","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, P.L.R. de","1997","03",NA,"Pinheiro, M.H.O.","292","1997","05","08","Brasil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Arboreta de 5m de altura; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA
"811","2020-06-15 15:30:55-03","UNESP-RC","HRCB","18668","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Tamashiro",NA,NA,NA,NA,"Brasil","São Paulo","Cerqueira César","Arandú","-49.1599998474121","-23.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25405","auto",NA,NA,NA,NA,NA,NA,NA
"812","2020-06-15 15:30:55-03","UNESP-RC","HRCB","20119","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Pirani",NA,NA,NA,NA,"Brasil","São Paulo","Gália","Estação Ecológica de Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA
"813","2020-06-15 15:30:55-03","UNESP-RC","HRCB","36040","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.","1998","03","27","Ivanauskas, N.M.","40",NA,NA,NA,"Brasil","São Paulo","Itatinga","Fazenda Santa Irene - Propriedade da EUCATEX Ltda.","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"Árvore de 12m de altura. <ll>dwc_commonname:</ll> canelinha",NA,NA,NA,NA,NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA
"814","2020-06-15 15:30:55-03","UNESP-RC","HRCB","60751","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, P.","2013","08",NA,"Mendes, O.T.","181","1938","11","22","Brasil","São Paulo","Pindorama","Mato 2, Estação Experimental","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,"Árvore. Folhas no herbário. <ll>dwc_commonname:</ll> Canela preta",NA,NA,NA,NA,NA,NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA,NA,NA
"815","2020-06-15 15:30:55-03","UNESP-RC","HRCB","30978","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, P.L.R. de",NA,NA,NA,"Fina, B.G.","19","1996","11","28","Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"Arvoreta ca. 3m de altura, flores brancas, perfumadas.",NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"816","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56459","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, P.","2011","11","12","Moraes, P.L.R.","3390","2011","11","12","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.6599998474121","-22.7999992370605",NA,NA,NA,NA,"Árvore 15 m, início de florescimento, botões esbranquiçados",NA,NA,NA,NA,NA,NA,NA,NA,"14688","auto",NA,NA,NA,NA,NA,NA,NA
