"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"565","2013-10-09 05:40:00-03","MO","MOBOT","295547","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13869","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Peró, near Destacamento Tororo, camino a Cerro Polilla. Forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"129","4",NA
"566","2008-05-27 22:02:00-03","MO","MOBOT","295625","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 32538","1992","7","10","Paraguay",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 2 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.26666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"701","4",NA
"567","2013-10-09 05:40:00-03","MO","MOBOT","295635","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 9773","1989","1","13","Paraguay",NA,"Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"13","4",NA
"568","2013-10-09 05:40:00-03","MO","MOBOT","295720","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13985","1989","9","9","Paraguay",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"132","4",NA
"569","2011-06-09 17:28:00-03","MO","MOBOT","295763","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 32653","1992","7","10","Paraguay",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 8 km S of Melgarejo. Forest on slopes.","-56.26666","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"703","4",NA
"570","2013-10-09 05:40:00-03","MO","MOBOT","295893","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 12034","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Trail to Mirador and Mirador. Forest.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85","2",NA
"571","2013-10-09 05:40:00-03","MO","MOBOT","296136","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 12137","1989","5","28","Paraguay",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 5 kms S of Melgarejo. Forest on mountain slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"88","4",NA
"572","2012-05-19 05:10:00-03","MO","MOBOT","296148","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Hugh H. Iltis|Myron Frankman","Iltis E-214",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,"Manabí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2011-06-09 17:28:00-03","MO","MOBOT","296161","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 35044","1993","2","10","Paraguay",NA,"National Park Ybycu'í. Northwestern corner of park. Cerrado scrub.","-56.86666","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"806","5",NA
"574","2013-08-23 04:12:00-03","MO","MOBOT","296197","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Baltasar Trujillo","Trujillo 19383","1985","6","15","Venezuela",NA,"Maracay. Cultivada en el Jardín Botánico, Facultad de Agronomía, UCV.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aragua",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"79","3",NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","296311","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|et al.","Zardini 12264","1989","5","28","Paraguay",NA,"Cordillera de Ybytyruzú. 10 kms E of Melgarejo. Forest on plains.","-56.5","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"89","4",NA
"576","2013-10-09 05:40:00-03","MO","MOBOT","296343","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 12301","1989","5","28","Paraguay",NA,"Cordillera de Ybytyruzú. Gallery forest 5 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"91","4",NA
"577","2013-10-09 05:40:00-03","MO","MOBOT","296373","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 12368","1989","5","28","Paraguay",NA,"Cordillera de Ybytyruzú. Forest, 10 kms S of Melgarejo on road to the Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"92","4",NA
"578","2009-07-10 17:57:00-03","MO","MOBOT","3163035","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Troels M. Pedersen","Pedersen 13372","1982",NA,NA,"Argentina","Mburucuyá","Estancia Santa Maria. Near the side of an abandoned house, almost certain a relict of former cultivation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2008-05-27 22:02:00-03","MO","MOBOT","3163086","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","W. Thomas","W. Wayt Thomas","Thomas 10407","1994","5","20","Brazil",NA,"Mun. Urucuca. Urucuca, Escola Media de Agropecuaria de Região Cacaueria Reserva Gregório Bondar. Disturbed southern Bahian wet forest.","-39.26666","-14.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2008-10-16 03:33:00-03","MO","MOBOT","3163211","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","João Geraldo Kuhlmann","Kuhlmann 290","1934",NA,NA,"Brazil",NA,"Colatina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2008-05-27 22:02:00-03","MO","MOBOT","3163246","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","João Geraldo Kuhlmann","Kuhlmann 2748","1941",NA,NA,"Brazil",NA,"Foz do Iguassú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2011-02-22 09:59:00-03","MO","MOBOT","3163316","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"R.M. Pizziolo","Pizziolo 220","1984","8","1","Brazil",NA,"Fundáo, Três Barras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2008-05-27 22:02:00-03","MO","MOBOT","3163380","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Wilson Boone","Boone 1173","1988","5","5","Brazil",NA,"Santa Teresa, Rio 5 de Novembro, barra do córrego Valsugana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2008-05-27 22:02:00-03","MO","MOBOT","3163447","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"H.Q. Boudet Fernandes","Boudet Fernandes 2550","1988","9","22","Brazil",NA,"Santa Teresa, Rio Cinco de Novembro, en frente a pedra da estrada para Valsngorna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2011-09-28 16:18:00-03","MO","MOBOT","3163505","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","B.E. Leuenberger|H. Silva Brito","Leuenberger 3103","1983","4","25","Brazil",NA,"Municipio de IIheus, km . 22 da estrada sobre rochas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"586","2008-05-27 22:02:00-03","MO","MOBOT","3163937","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Marín, José Manuel","Marín 727","1997","10","6","Paraguay",NA,"Karapa, a 3 km del Puesto en el límite de la Reserva. Borde de bosuqe y área desmontada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2013-05-07 06:03:00-03","MO","MOBOT","3164192","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","Ynés Mexia","Mexia 4129","1929","12","19","Brazil",NA,"Vicosa, Agricultura College lands. Experimental Garden; brought in from hills close by.",NA,NA,NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2013-05-07 06:03:00-03","MO","MOBOT","3164269","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","Ynés Mexia","Mexia 4129","1929","12","19","Brazil",NA,"Vicosa, Agricultural College lands.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2013-05-07 06:03:00-03","MO","MOBOT","3164389","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","Ynés Mexia","Mexia 4804","1930","6","27","Brazil",NA,"Vicosa. Road to São Miguel, km. 4.5; tall woods on slope; northeast border woods in partail shade.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2012-04-12 12:00:00-03","MO","MOBOT","3164842","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Troels M. Pedersen","Pedersen 13372",NA,NA,NA,"Argentina","Mburucuyá","Ea. Sta. María, Ea. Sta. María.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"591","2010-05-16 08:12:00-03","MO","MOBOT","3164891","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","Aurelio Schinini","Schinini Cacace 6165","1973",NA,NA,"Paraguay",NA,"Dep. Asunción.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2010-04-02 20:17:00-03","MO","MOBOT","3164892","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","A. Schinini","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 25135","1986",NA,NA,"Paraguay",NA,"Colonia Independencia.","-56.21666","-25.75",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","3164948","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","João Geraldo Kuhlmann","Kuhlmann 15850","1925",NA,NA,"Brazil",NA,"Jardm Botânico (cult.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2018-09-07 09:50:00-03","MO","MOBOT","3165015","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J.C. Solomon","Bruno J. Manara","Manara s.n.","1977","7",NA,"Venezuela",NA,"Parque Nacional El Avila. Qda. Seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distrito Federal",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"595","2008-05-27 22:02:00-03","MO","MOBOT","3165416","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","João Geraldo Kuhlmann","Kuhlmann 15850","1925","4","4","Brazil",NA,"Jardim Botânico, (In cultia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","3165484","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","G.J. Schwarz","Schwarz 10463","1950",NA,NA,"Argentina","Cainguás","Puerto Tabáy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2008-05-27 22:02:00-03","MO","MOBOT","3164792","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","Nélida Soria","Soria Rey 003875","1989","5","18","Paraguay",NA,"Tavai de Y-hovy.","-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2012-03-20 17:24:00-03","MO","MOBOT","3165518","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J.C. Solomon","Wilmer A. Díaz","Díaz 486","1991","7","20","Venezuela",NA,"Municipio Autonomo Mora, Cuenca hidrográfica del rio Morón, El dique, Al este de Morón, Bosque de galeria intervenido.","-68.17111","10.29111",NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,"Carabobo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2010-01-04 20:43:00-02","MO","MOBOT","3165570","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Paul E. Berry","Berry 1009","1975","8","16","Venezuela",NA,"Morros de la Guairita.",NA,NA,NA,NA,"900.00000000","950.00000000",NA,NA,NA,NA,NA,NA,"Miranda",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2009-08-24 12:06:00-03","MO","MOBOT","3165689","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","Itaipú Binacional","Itaipú Binacional 214","1979","3","8","Paraguay",NA,"Rva. Itabó. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2008-05-27 22:02:00-03","MO","MOBOT","3165691","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","A. Aguayo","Aguayo 121","1989","5","13","Paraguay",NA,"Parque Nacional Ybycu'í. Matorral al borde del camino de la Administración.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2008-05-27 22:02:00-03","MO","MOBOT","3165768","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","A. Aguayo","Aguayo 484","1989","6","18","Paraguay",NA,"A 7 km de Melgarejo sobre camino que va al cerro Acatí. Sobre borde del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2009-08-21 06:56:00-03","MO","MOBOT","3166112","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N. Taylor","Keiichi Mizoguchi","Mizoguchi 1697","1981","5","30","Brazil",NA,"Municipio de Bastos, Cecão de Gloria.",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2008-05-27 22:02:00-03","MO","MOBOT","3166215","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N. Taylor","Gert G. Hatschbach","Hatschbach 47549","1984","2","10","Brazil",NA,"Horto Guabirotuba (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2011-09-18 11:49:00-03","MO","MOBOT","3166426","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N. Taylor","Dimitri Sucre|Pedro I.S. Braga","Sucre 2623","1968","3","31","Brazil",NA,"Ilha Furtada, Bahia de Sepetiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2008-05-27 22:02:00-03","MO","MOBOT","3166549","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","Keiichi Mizoguchi","Mizoguchi 1016","1979","3","6","Brazil",NA,"Near Oomoto Aizendo, Jandira, Municipio Jandira.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2008-05-27 22:02:00-03","MO","MOBOT","3166660","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. Leuenberger","Leandro Aristeguieta","Aristeguieta 4726","1961",NA,NA,"Venezuela",NA,"Pto. de Hierro, serconias de Platao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2011-02-22 17:15:00-03","MO","MOBOT","3166891","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"H.Q. Boudet Fernandes","Boudet Fernandes 2550","1989",NA,NA,"Brazil",NA,"Santa Teresa, Rio Cinco de Novembro, em frente á pedra da estrada para Valsugana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2008-05-27 22:02:00-03","MO","MOBOT","3166967","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N. Taylor","Lima","Lima 2917","1987","5","4","Brazil",NA,"Estrada Rodovia do Sol, entroncamento p/Marataizes, próx. a Pontal. Vegetacão: Restinga arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","3167022","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","L. Scheinvar","Gert G. Hatschbach","Hatschbach 21070","1969","2","8","Brazil",NA,"Rod. BR-277 (mun. Matelandia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2012-04-18 11:43:00-03","MO","MOBOT","3167085","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","Lidia Pérez de Molas","Pérez de Molas 757","1986","7","19","Paraguay",NA,"Parque Nacional Caaguazú. Orilla del bosque, cerca del Ao. Cristal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","807643","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|P. Aquino","Zardini 32581","1992","7","10","Paraguay",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 4 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.26666","-25.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"702","4",NA
"613","2019-06-19 10:44:00-03","MO","MOBOT","885835","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J.C. Solomon (MO)","Elsa M. Zardini|et al.","Zardini 40647","1994","8","17","Paraguay",NA,"Estancia Río Bonito on Monday River. Forest III. Tall forest.","-54.8125","-25.6361111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"939","2",NA
"614","2008-05-27 22:02:00-03","MO","MOBOT","885840","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|M. Vera","Zardini 40648","1994","8","29","Paraguay",NA,"Estancia Río Bonito. Forest I (along the entrance). Tall forest.","-54.8125","-25.64722",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"940","4",NA
"615","2016-03-08 11:12:00-03","MO","MOBOT","987109","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 42536","1995","5","25","Paraguay",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1000","3",NA
"616","2020-03-27 11:48:00-03","MO","MOBOT","3164719","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J. Kallunki","M.G.A. Lobo|Edith L. Taylor|Nelson A. Rosa|M.R. dos Santos|J.B.F. da Silva|T. Rebbeck","Lobo 337","1983","4","2","Brazil","Santa Luzia do Paruá","Faz. Agripec da Varig. margem esquerda do Rio Pindaré.","-45.7750015258789","-2.50056004524231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maranhão",NA,NA,"South America",NA,"94303","auto",NA,NA,NA,NA,"1",NA
"617","2008-05-27 22:02:00-03","MO","MOBOT","3165940","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","Mirtha Ortiz","Ortiz 001295","1989","5","18","Paraguay",NA,"Tavai-Cia Toranso.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","294984","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","William J. Hahn","Hahn 2297","1984","4","20","Paraguay",NA,NA,"-55.16666","-26.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2016-08-26 09:16:15-03","UFSM","HDCF","2858","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Sobral, M.","Marchiori, J. N. C.","478","1986","08","18","Brasil","Planalto",NA,"-53.0586013793945","-27.3288993835449",NA,NA,NA,NA,"Parque Estadual de Nonoai. Com frutos",NA,NA,"1986","10","05","Rio Grande do Sul",NA,NA,"América",NA,"14684","auto",NA,NA,NA,NA,NA,NA
