"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"723","2020-12-21 16:22:18-03","MBM","MBM","111833","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Davidse, G.",NA,"Foster, R.","1984","08","16","Peru",NA,NA,"Madre de Dios, Prov. Manu",NA,NA,NA,NA,NA,"MBM111833","MBM111833",NA,NA,"9863",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-12-21 16:22:18-03","MBM","MBM","116873","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Araujo, A.C.",NA,"Kubitzki, K.; et al.; et al.","1979","09","04","Brazil","Amazonas",NA,"Rio Negro",NA,NA,NA,NA,NA,"MBM116873","MBM116873",NA,NA,"114",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-12-21 16:22:18-03","MBM","MBM","141871","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","McDaniel, S.",NA,"McDaniel, S.","1965","08","28","Panama",NA,NA,"Prov. Panamá",NA,NA,NA,NA,NA,"MBM141871","MBM141871",NA,NA,"6838",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-12-21 16:22:18-03","MBM","MBM","141872","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","McDaniel, S.",NA,"Rimachi, M. .Y.","1978","06","10","Peru",NA,NA,"Loreto",NA,NA,NA,NA,NA,"MBM141872","MBM141872",NA,NA,"3736",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-12-21 16:22:18-03","MBM","MBM","145754","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Meyer, S.T.",NA,"Pedralli, G.; et al.; et al.","1989","06","28","Brazil","Minas Gerais","Santa Rita","Rio Araçuaí",NA,NA,NA,NA,NA,"MBM145754","MBM145754",NA,NA,"3190",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-12-21 16:22:18-03","MBM","MBM","16553","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"Hatschbach, G.","1970","10","24","Brazil","Mato Grosso","Rio Brilhante","Rio Vacaria",NA,NA,NA,NA,NA,"MBM016553","MBM016553",NA,NA,"25163",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-12-21 16:22:18-03","MBM","MBM","16565","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"Hatschbach, G.","1971","01","27","Brazil","Mato Grosso","Rio Brilhante","Rio Brilhante",NA,NA,NA,NA,NA,"MBM016565","MBM016565",NA,NA,"26164",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-12-21 16:22:18-03","MBM","MBM","177698","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Manríquez, G.I.; et al.; et al.","1991","11","15","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM177698","MBM177698",NA,NA,"3640",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-12-21 16:22:18-03","MBM","MBM","184644","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R.",NA,"Kral, R.","1993","08","23","USA",NA,NA,"Georgia",NA,NA,NA,NA,NA,"MBM184644","MBM184644",NA,NA,"84119",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-12-21 16:22:18-03","MBM","MBM","184645","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R.",NA,"Kral, R.","1994","08","25","USA",NA,NA,"Georgia",NA,NA,NA,NA,NA,"MBM184645","MBM184645",NA,NA,"84131",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-12-21 16:22:18-03","MBM","MBM","184647","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R.",NA,"Kral, R.; Kral, K.; Kral, K.","1994","07","07","USA",NA,NA,NA,NA,NA,NA,NA,NA,"MBM184647","MBM184647",NA,NA,"83690",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-12-21 16:22:18-03","MBM","MBM","190110","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"Wiersema, J.; et al.; et al.","1980","07","28","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"MBM190110","MBM190110",NA,NA,"2000",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-12-21 16:22:18-03","MBM","MBM","250049","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Pedersen, T.M.","1972","03",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM250049","MBM250049",NA,NA,"10083",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-12-21 16:22:18-03","MBM","MBM","202168","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","López, M.G.",NA,"Schinini, A.; et al.; et al.","1995","04","19","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM202168","MBM202168",NA,NA,"29350",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-12-21 16:22:18-03","MBM","MBM","203622","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Araujo, A.C.",NA,"Dombrowski, L.T.","1967","02","17","Brazil","Paraná",NA,"Estrada do Xisto, km 15, Curitiba - Lapa",NA,NA,NA,NA,NA,"MBM203622","MBM203622",NA,NA,"2476",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-12-21 16:22:18-03","MBM","MBM","217508","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"López, M.G.; et al.; et al.","1993","03","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM217508","MBM217508",NA,NA,"36",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-12-21 16:22:18-03","MBM","MBM","217517","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"Dematteis, M.","1997","04","06","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM217517","MBM217517",NA,NA,"663",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-12-21 16:22:18-03","MBM","MBM","22563","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Barros, M.",NA,"Pabst, G.","1961","04","11","Brazil","São Paulo",NA,"Rodovia Via Dutra, km 367",NA,NA,NA,NA,NA,"MBM022563","MBM022563",NA,NA,"5532",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-12-21 16:22:18-03","MBM","MBM","22797","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Krapovickas, A.; et al.; et al.","1971","12","11","Argentina",NA,NA,"Prov. Corrientes, Depto. Ituzaingó",NA,NA,NA,NA,NA,"MBM022797","MBM022797",NA,NA,"18144",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-12-21 16:22:18-03","MBM","MBM","250035","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2008","Pedersen, T.M.","1978","02","12","Brazil","Mato Grosso",NA,"BR 60 10 km N of Campo Grande",NA,NA,NA,NA,"Wet ground, partly flooded","MBM250035","MBM250035","09","10","12243",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-12-21 16:22:18-03","MBM","MBM","250038","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Pedersen, T.M.","1982","10",NA,"Argentina",NA,NA,"Corrientes",NA,NA,NA,NA,NA,"MBM250038","MBM250038",NA,NA,"13425",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-12-21 16:22:18-03","MBM","MBM","250053","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Pedersen, T.M.","1994","01",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM250053","MBM250053",NA,NA,"15884",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-12-21 16:22:18-03","MBM","MBM","250056","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Pedersen, T.M.","1994","02",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM250056","MBM250056",NA,NA,"16038",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-12-21 16:22:18-03","MBM","MBM","250064","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Pedersen, T.M.","1969","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM250064","MBM250064",NA,NA,"9469",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-12-21 16:22:18-03","MBM","MBM","250626","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R.",NA,"Kral, R.","1977","09","23","USA",NA,NA,"Georgia",NA,NA,NA,NA,NA,"MBM250626","MBM250626",NA,NA,"61100",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-12-21 16:22:18-03","MBM","MBM","250628","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Prata, A.P.; et al.; et al.","1998","01","18","Brazil","Roraima",NA,"Serra do Surucucu, 4º PEF",NA,NA,NA,NA,NA,"MBM250628","MBM250628",NA,NA,"502",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-12-21 16:22:18-03","MBM","MBM","250633","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R.",NA,"Koyama, T.; et al.; et al.","1970","02","21","Brazil","Paraná",NA,"Rodovia Uraí - Cornélio Procópio",NA,NA,NA,NA,NA,"MBM250633","MBM250633",NA,NA,"13739",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-12-21 16:22:18-03","MBM","MBM","250636","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R.",NA,"Hoehne; et al.; et al.","1926","04",NA,"Brazil","Minas Gerais","Turvo","Turvo",NA,NA,NA,NA,NA,"MBM250636","MBM250636",NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-12-21 16:22:18-03","MBM","MBM","250645","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.",NA,"Hashimoto, G.","1986","07","24","Brazil","Amazonas","Efigênio de Sales","Sítio Vista Alegre",NA,NA,NA,NA,NA,"MBM250645","MBM250645",NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-12-21 16:22:18-03","MBM","MBM","252815","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Diego, N.",NA,"Martínez, E.M.; et al.; et al.","1997","10",NA,"Mexico",NA,NA,"Campeche",NA,NA,NA,NA,NA,"MBM252815","MBM252815",NA,NA,"28730",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-12-21 16:22:18-03","MBM","MBM","267377","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Martínez, E.M.",NA,"Sinaca, S.; et al.; et al.","1999","05","25","Mexico",NA,NA,"Chiapas",NA,NA,NA,NA,NA,"MBM267377","MBM267377",NA,NA,"2625",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-12-21 16:22:18-03","MBM","MBM","391170","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Delfini, C.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Souza, V.C.; Rodrigues, R.R.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Souza, V.C.; Rodrigues, R.R.","2013","04","02","Brazil","São Paulo","Tapiraí","UHE Serraria, trilha da igrejinha","-47.546944","-24.155556","-47.546944","-24.155556","Erva, ca. 30cm alt.; espiguetas marrom.; Floresta Ombrófilan Densa bem conservada.","MBM391170","MBM391170",NA,NA,"982","29","29",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-12-21 16:22:18-03","MBM","MBM","290491","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2008","Longhi-Wagner, H.M.; et al.; et al.","2004","01","13","Brazil","Paraná","Camambeí","PR 151 Ponta Grossa para Castro",NA,NA,NA,NA,"Beira PR arenoso úmido","MBM290491","MBM290491","09","10","8905",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-12-21 16:22:18-03","MBM","MBM","29294","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"Hatschbach, G.","1974","02","09","Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,"MBM029294","MBM029294",NA,NA,"33978",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-12-21 16:22:18-03","MBM","MBM","344662","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,"2007","Guocheng-yong","2006","08","17","China",NA,NA,"Datianzhuangzhen, Feixian Co., Shandong Prov.",NA,NA,NA,NA,NA,"MBM344662","MBM344662","02","22","200643054","250","250",NA,NA,"Asia-Temperate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-12-21 16:22:18-03","MBM","MBM","344663","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,"2007","Guocheng-yong","2006","08","19","China",NA,NA,"Shilaizhen, Xintai Co., Shandong Prov.",NA,NA,NA,NA,NA,"MBM344663","MBM344663","02","22","200613487","250","250",NA,NA,"Asia-Temperate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-12-21 16:22:18-03","MBM","MBM","384018","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Barboza, E.","2013","Bonazza, M.","2013","04","24","Brazil","Paraná","Foz do Jordão",NA,"-52.200003","-25.740006","-52.200003","-25.740006","Herbácea.","MBM384018","MBM384018","06","10","53",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2020-12-21 16:22:18-03","MBM","MBM","400196","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Cordeiro, J.","2015","Motta, J.T.; Silva, J.M.; Silva, J.M.","2015","02","11","Brazil","Paraná","Curitiba","CIC","-49.326944","-25.553333","-49.326944","-25.553333","Herbácea.; Em campo limpo.","MBM400196","MBM400196","07",NA,"4579","906","906",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-12-21 16:22:18-03","MBM","MBM","410396","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Barboza, E.","2016","Domahovski, A.C.","2014","10","02","Brazil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.266667","-24.566667","-50.266667","-24.566667","Herbácea.; Área aberta.","MBM410396","MBM410396","02","17","5","1100","1100",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-12-21 16:22:18-03","MBM","MBM","414998","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Cordeiro, J.","2018","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","10","06","Brazil","Paraná","Tibagi","Rio Tibagi, Cerrado Bowman","-50.406111","-24.5525","-50.406111","-24.5525","Erva 0,5 m alt.; inflorescência amarronzada com estames alvos; fisionomia herbáceo-arbustiva em solo arenoso com lajeados de pedra.; Savana/Estepe.","MBM414998","MBM414998","10","11","1820","720","720",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-12-21 16:22:18-03","MBM","MBM","423176","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Demeda, C.","2015","Gonzatti, F.","2015","05","10","Brazil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 do Leopoldina","-51.625833","-29.169444","-51.625833","-29.169444","Erva cespitosa.; Solo úmido.","MBM423176",NA,"05","10","1904","470","470",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-12-21 16:22:18-03","MBM","MBM","418761","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Marinero, F.","2019","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2018","11","17","Brazil","Minas Gerais","Sem peixe","Rio Doce","-42.786389","-20.063056","-42.786389","-20.063056","Herbácea cespitosa 30 cm; espiguetas castanho-amareladas.; Várzea","MBM418761",NA,"03","20","1021","278","278",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2020-12-21 16:22:18-03","MBM","MBM","48284","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Santos, S.V.","1944","08","20","Mexico",NA,NA,"Plants of Mexico",NA,NA,NA,NA,NA,"MBM048284","MBM048284",NA,NA,"3317",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2020-12-21 16:22:18-03","MBM","MBM","52506","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Araujo, A.C.",NA,"Shepherd, G.J.; et al.; et al.","1976","11","27","Brazil","Goiás","São João da Aliança","Estrada São João da Aliança - Paraíso, 80km",NA,NA,NA,NA,NA,"MBM052506","MBM052506",NA,NA,"3680",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-12-21 16:22:18-03","MBM","MBM","55562","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Araujo, A.C.",NA,"Holm-Nielsen, L.; et al.; et al.","1973","04","30","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"MBM055562","MBM055562",NA,NA,"2757",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2020-12-21 16:22:18-03","MBM","MBM","61053","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Koyama, T.",NA,"Balslev, H.; et al.; et al.","1976","11","05","Ecuador",NA,NA,"Puerto Francisco de Orellana, Prov. Napo",NA,NA,NA,NA,NA,"MBM061053","MBM061053",NA,NA,"10600",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-12-21 16:22:18-03","MBM","MBM","82939","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Pedersen, T.M.","1979","12","28","Argentina",NA,NA,"Dep. Empedrado, Prov. Corrientes",NA,NA,NA,NA,NA,"MBM082939","MBM082939",NA,NA,"12747",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-12-21 16:22:18-03","MBM","MBM","93398","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Davidse, G.",NA,"Knapp, S.","1981","09","30","Panama",NA,NA,"Prov. Panamá, El Llano - Cantí road",NA,NA,NA,NA,NA,"MBM093398","MBM093398",NA,NA,"1370",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-12-21 16:22:18-03","MBM","MBM","285492","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, M.V.",NA,"Clara, M.; et al.; et al.","1996","05","30","Brazil","Bahia","Conde","Fazenda do Bu","-37.6105995178223","-11.8135995864868",NA,NA,NA,"MBM285492","MBM285492",NA,NA,"1014",NA,NA,NA,NA,"Southern America",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA
"772","2020-12-21 16:22:18-03","MBM","MBM","152730","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Simpson, D.; Mayo",NA,"Noblick, L.R.","1982","10","11","Brazil","Bahia","Feira de Santana","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,"MBM152730","MBM152730",NA,NA,"2090",NA,NA,NA,NA,"Southern America",NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA
"773","2020-12-21 16:22:18-03","MBM","MBM","268440","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Koyama, T.",NA,"Noblick, L.R.","1985","03","13","Brazil","Bahia","Iaçu","Fazenda Suibra","-40.2117004394531","-12.7672004699707",NA,NA,NA,"MBM268440","MBM268440",NA,NA,"3660",NA,NA,NA,NA,"Southern America",NA,"50006","auto",NA,NA,NA,NA,NA,NA,NA
"774","2020-12-21 16:22:18-03","MBM","MBM","56928","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Muniz, C.F.S.",NA,"Shepherd, G.J.; et al.; et al.","1977","03","12","Brazil","Bahia","Ilhéus","Estrada Ilhéus - Uruçuca","-39.0494003295898","-14.7889003753662",NA,NA,"Bis","MBM056928","MBM056928",NA,NA,"4521",NA,NA,NA,NA,"Southern America",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"775","2020-12-21 16:22:18-03","MBM","MBM","54373","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Muniz, C.F.S.",NA,"Shepherd, G.J.; et al.; et al.","1977","03","12","Brazil","Bahia","Ilhéus","Estrada Ilhéus - Uruçuca","-39.0494003295898","-14.7889003753662",NA,NA,"Bis","MBM054373","MBM054373",NA,NA,"4521",NA,NA,NA,NA,"Southern America",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"776","2020-12-21 16:22:18-03","MBM","MBM","273583","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Thomas, W.W.; et al.; et al.","2002","03","11","Brazil","Bahia","Morro do Chapéu","Rodovia para Jacobina","-41.1561012268066","-11.5500001907349",NA,NA,NA,"MBM273583","MBM273583",NA,NA,"12920",NA,NA,NA,NA,"Southern America",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"777","2020-12-21 16:22:18-03","MBM","MBM","175180","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Pedersen, T.M.",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1995","05","02","Brazil","Mato Grosso do Sul","Anastácio","Rod. BR-262, 10-15km O do trevo para Anastácio","-55.8069000244141","-20.4836006164551",NA,NA,NA,"MBM175180","MBM175180",NA,NA,"62149",NA,NA,NA,NA,"Southern America",NA,"80799","auto",NA,NA,NA,NA,NA,NA,NA
