"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","sex"
"1211","2018-06-28 11:44:17-03","F","FMNH-SEEDPLANTS","V0122257F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"P. Jörgensen","3680","1931","2",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122257F",NA,"V0122257F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1212","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122267F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122267F",NA,"V0122267F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1213","2018-06-28 11:43:16-03","F","FMNH-SEEDPLANTS","V0122258F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"E. Hassler","11520","1913","2",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122258F",NA,"V0122258F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1214","2018-06-28 11:43:34-03","F","FMNH-SEEDPLANTS","V0122259F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"E. Hassler","6848","1902","12",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122259F",NA,"V0122259F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1215","2018-06-28 11:43:52-03","F","FMNH-SEEDPLANTS","V0122260F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"E. Hassler","3057","1900",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122260F",NA,"V0122260F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1216","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122261F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122261F",NA,"V0122261F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1217","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122262F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"South America",NA,NA,"V0122262F",NA,"V0122262F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1218","2018-06-28 11:42:40-03","F","FMNH-SEEDPLANTS","V0122263F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"E. M. Zardini","8914","1988","12","17","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122263F",NA,"V0122263F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1219","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122264F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122264F",NA,"V0122264F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1220","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122265F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122265F",NA,"V0122265F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1221","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122269F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"South America",NA,NA,"V0122269F",NA,"V0122269F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1222","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122270F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122270F",NA,"V0122270F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1223","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122271F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122271F",NA,"V0122271F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1224","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122272F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122272F",NA,"V0122272F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1225","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122273F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122273F",NA,"V0122273F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1226","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122274F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"South America",NA,NA,"V0122274F",NA,"V0122274F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1227","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122275F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"South America",NA,NA,"V0122275F",NA,"V0122275F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1228","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122276F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"South America",NA,NA,"V0122276F",NA,"V0122276F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1229","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122277F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122277F",NA,"V0122277F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1230","2018-06-28 11:47:48-03","F","FMNH-SEEDPLANTS","V0122278F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"K. Fiebrig","563","1902","12","7","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122278F",NA,"V0122278F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1231","2019-09-04 18:35:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum collinum",NA,NA,NA,NA,NA,"P. Salzmann","379",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,"collinum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1232","2019-09-04 18:38:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum evolutum",NA,NA,NA,NA,NA,"J. B. A. Guillemin","18",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,"evolutum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1233","2018-12-19 15:06:47-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum puberulum",NA,NA,NA,NA,NA,"J. S. Blanchet","1201","1840","9",NA,"Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"puberulum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1234","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122266F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum puberulum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122266F",NA,"V0122266F_01",NA,NA,"puberulum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1235","2019-01-23 10:13:22-02","F","FMNH-SEEDPLANTS","V0361083F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum puberulum",NA,NA,NA,NA,NA,"J. S. Blanchet",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0361083F","Isotype","V0361083F_01",NA,NA,"puberulum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1236","2019-09-04 18:35:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum collinum",NA,NA,NA,NA,NA,"P. Salzmann","379",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,"collinum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1237","2019-09-04 18:38:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum evolutum",NA,NA,NA,NA,NA,"J. B. A. Guillemin","18",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,"evolutum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1238","2018-12-19 15:06:47-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum puberulum",NA,NA,NA,NA,NA,"J. S. Blanchet","1201","1840","9",NA,"Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"puberulum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1239","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122266F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum puberulum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122266F",NA,"V0122266F_01",NA,NA,"puberulum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1240","2019-01-23 10:13:22-02","F","FMNH-SEEDPLANTS","V0361083F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum puberulum",NA,NA,NA,NA,NA,"J. S. Blanchet",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0361083F","Isotype","V0361083F_01",NA,NA,"puberulum",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1241","2020-04-07 16:32:45-03","IAC","IAC","10685","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","20","C. Pacheco","s/nº","1949","05","20","Brasil","São Paulo","Campinas","ao lado do Ginásio do Estado","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
"1242","2020-04-07 16:32:45-03","IAC","IAC","22095","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","28","L.A.F. Matthes","5","1971","07","28","Brasil","São Paulo",NA,"rodovia Descalvado - Porto Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-04-07 16:32:45-03","IAC","IAC","23393","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","19","J. Almeida","1468","1972","04","19","Brasil","Rio de Janeiro",NA,"Estado da Guanabara",NA,NA,NA,NA,"doação do Jardim Botânico do Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-04-07 16:32:45-03","IAC","IAC","23396","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","13","I.A. Rodrigues","48","1977","04","13","Brasil","Rio de Janeiro","Rio de Janeiro","Praia Vermelha, encostado ao Morro do Pão de Açúcar","-43.2075","-22.9028",NA,NA,"doação do Jardim Botânico do Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"1245","2020-04-07 16:32:45-03","IAC","IAC","23400","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","13","I.A. Rodrigues","48","1977","04","13","Brasil","Rio de Janeiro","Rio de Janeiro","Praia Vermelha, encostado ao Morro Pão de Açúcar","-43.2075","-22.9028",NA,NA,"doação do Jardim Botânico do Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"1246","2020-04-07 16:32:45-03","IAC","IAC","23401","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","10","D. Sucre","8074","1971","12","10","Brasil","Rio de Janeiro",NA,"Estado da Guanabara, Restinga da Tijuca",NA,NA,NA,NA,"doação do Jardim Botânico do Rio de Janeiro número 160042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-04-07 16:32:45-03","IAC","IAC","23403","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","13","I.A. Rodrigues","48","1977","04","13","Brasil","Rio de Janeiro","Rio de Janeiro","Praia Vermelha, encostado ao Morro do Pão de Açúcar","-43.2075","-22.9028",NA,NA,"doação do Jardim Botânico do Rio de Janeiro número 178902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"1248","2020-04-07 16:32:45-03","IAC","IAC","23406","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","20","E. Guimarães & D. Sucre","64","1966","10","20","Brasil","Rio de Janeiro",NA,"Estado da Guanabara, estrada Restinga da Marambaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-04-07 16:32:45-03","IAC","IAC","23407","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","15","D. Sucre","1206","1966","11","15","Brasil","Rio de Janeiro",NA,"Estado da Guanabara, Morro do Leme",NA,NA,NA,NA,"doação do Jardim Botânico do Rio de Janeiro n° 133498.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-04-07 16:32:45-03","IAC","IAC","23413","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","25","A.P. Duarte","8055","1963","11","25","Brasil","Bahia","Porto Seguro","Arraial da Ajuda","-39.0647","-16.4497",NA,NA,"Planta de comunidade ruderal, doação do Jardim Botânico do Rio de Janeiro número 119583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.0647","-16.4497",NA,NA,NA,NA,NA
"1251","2020-04-07 16:32:45-03","IAC","IAC","23417","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","06","30","O.X.B. Machado","s/nº","1944",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075","-22.9028",NA,NA,"doação do Jardim Botânico do Rio de Janeiro número 75378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"1252","2020-04-07 16:32:45-03","IAC","IAC","23424","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","07","D. Sucre","3147","1968","06","07","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186","-22.8794",NA,NA,"doação do Jardim Botânico número 140109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.0186","-22.8794",NA,NA,NA,NA,NA
"1253","2020-04-07 16:32:45-03","IAC","IAC","24280","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","25","Döbereiner & Tokarnia","472","1968","08","25","Brasil","São Paulo","Presidente Prudente",NA,"-51.3889","-22.1256",NA,NA,"Nome popular:coerana. Material recebido do Jardim Botânico do Rio de Janeiro número 143804, suspeita como tóxica para o gado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.3889","-22.1256",NA,NA,NA,NA,NA
"1254","2020-04-07 16:32:45-03","IAC","IAC","24286","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","28","C. Aranha","s/nº","1971","10","28","Brasil","São Paulo","Botucatu",NA,"-48.445","-22.8858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.445","-22.8858",NA,NA,NA,NA,NA
"1255","2020-04-07 16:32:45-03","IAC","IAC","24287","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","08","D. Sucre","3148","1968","06","08","Brasil","Rio de Janeiro",NA,"Cabo Frio",NA,NA,NA,NA,"Material recebido do jardim Botânico do Rio de Janeiro número 140220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-04-07 16:32:45-03","IAC","IAC","24291","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","19","D. Sucre","1939","1967","11","19","Brasil","Rio de Janeiro","Rio de Janeiro","Cabo Frio","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"1257","2020-04-07 16:32:45-03","IAC","IAC","24412","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","20","D. Sucre","3732","1968","09","20","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186","-22.8794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.0186","-22.8794",NA,NA,NA,NA,NA
"1258","2020-04-07 16:32:45-03","IAC","IAC","2452","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","16","A.P. Viégas & H.P. Krug","s/nº","1938","10","16","Brasil","Rio de Janeiro","Rio de Janeiro","Praia do Cabo Frio","-43.2075","-22.9028",NA,NA,"Não localizado no acervo!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"1259","2020-04-07 16:32:45-03","IAC","IAC","25476","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","10","Savina","192","1984","08","10","Brasil","São Paulo","Campinas","Parque Portugal","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
"1260","2020-04-07 16:32:45-03","IAC","IAC","25546","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","10","Savina","299","1985","08","10","Brasil","São Paulo","Campinas","Parque Portugal","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
"1261","2020-04-07 16:32:45-03","IAC","IAC","30796","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","13","L.C. Bernacci & P.R.P. Andrade","1928","1995","08","13","Brasil","São Paulo","Campinas","Parque Jambeiro","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
"1262","2020-04-07 16:32:45-03","IAC","IAC","30801","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","13","L.C. Bernacci & P.R.P. Andrade","1933","1995","08","13","Brasil","São Paulo","Campinas","Parque Jambeiro","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
"1263","2020-04-07 16:32:45-03","IAC","IAC","32450","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","12","A.D. Faria et al.","96201","1996","07","12","Brasil","São Paulo","Duartina","lado direito da estrada Comandante João R. de Barros - S/ Marília","-49.4039","-22.4144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.4039","-22.4144",NA,NA,NA,NA,NA
"1264","2020-04-07 16:32:45-03","IAC","IAC","38949","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","27","M.F. Gouvea","s/nº","1990","04","27","Brasil","Paraná","Londrina","Parque Arthur Thomas","-51.1628","-23.3103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.1628","-23.3103",NA,NA,NA,NA,NA
"1265","2020-04-07 16:32:45-03","IAC","IAC","39885","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2009","03","23","S.S. Constancio; T. Spinelli & Y.J. Ahn","127","1999","08","23","Brasil","São Paulo","Campinas","Sítio São Francisco","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
"1266","2020-04-07 16:32:45-03","IAC","IAC","39886","S","Plantae",NA,NA,"Solanaceae-4.Cestroideae","Cestrum","axillare","Cestrum axillare","Vell.","J.R. Stehmann","2011","09","14","Y.J. Ahn; S.S. Constancio & T. Spinelli","91","1999","06","02","Brasil","São Paulo","Campinas","Sítio São Francisco","-47.0608","-22.9056",NA,NA,"Identificação apud UEC 107131 (SpLink)!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA
