"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"977","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169573F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169573F","V0169573F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"978","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169574F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169574F","V0169574F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"979","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169575F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169575F","V0169575F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"980","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169576F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169576F","V0169576F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"981","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169577F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169577F","V0169577F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"982","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169578F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169578F","V0169578F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"983","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169579F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169579F","V0169579F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"984","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169580F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169580F","V0169580F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"985","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169581F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169581F","V0169581F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"986","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169582F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169582F","V0169582F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"987","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169583F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169583F","V0169583F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"988","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169584F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169584F","V0169584F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"989","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169585F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169585F","V0169585F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"990","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169586F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169586F","V0169586F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"991","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169587F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169587F","V0169587F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"992","2020-10-14 16:35:24-03","UFVJM","HDJF","7603","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer J.G",NA,"Paixão, FA","2018","11","13","Brasil","Minas Gerais","Marliéria","-42.48","-19.750833","-42.48","-19.750833","262","262",NA,"HDJF007603","HDJF007603_01",NA,NA,NA,"31P24","Rio Doce, Margem Esquerda","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-10-14 16:35:24-03","UFVJM","HDJF","7656","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer J.G",NA,"Paixão, FA","2019","12","01","Brasil","Minas Gerais","Mariana","-43.266528","-20.290833","-43.266528","-20.290833","592","592",NA,"HDJF007656","HDJF007656_01",NA,NA,NA,"318P36","Rio Gualaxo do Norte, Margem Direita","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-04-29 16:29:59-03","UFVJM","HDJF","5942","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer J.G","Machado, ELM","Santos, LAG; Otoni, TJO; Machado, ELM","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","-43.194167","-19.0025","-43.194167","-19.0025","738","738",NA,"HDJF005942","HDJF005942_01","2013",NA,NA,"66","Zona Rural","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2019-01-25 15:41:53-02","IAC","IAC","18235","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","J. Vinicius","1956","09","26","Brasil","São Paulo","Cosmópolis","-47.1961","-22.6458","-47.1961","-22.6458",NA,NA,"nome popular: canela sassafraz",NA,NA,"1998","03","26","s/nº","Fazenda São Francisco da Companhia Rhodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-01-25 15:41:53-02","IAC","IAC","12919","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","T.D.M. Barbosa","E.P. Heringer","1950","10","15","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","08","21","s/nº","Água Limpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-01-25 15:35:13-02","IAC","IAC","19974","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","H.M. Souza","1967","11","02","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Ident. ant.: o. pretiosa (Nees) L. barroso, por i.v. gil em 1968",NA,NA,"1998","03","26","s/nº","próximo da Lagoa do Taquaral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-01-25 15:35:13-02","IAC","IAC","2557","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C. Bernacci","J.E. Rombouts","1938","06","16","Brasil","Minas Gerais","Pouso Alegre","-45.9364","-22.23","-45.9364","-22.2300",NA,NA,"Seção de Solos 43; nome popular: casca preciosa, canela sassafrás, louro cheiroso, passafrazinho, canelinha",NA,NA,"2002","05","23","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2019-01-25 15:35:13-02","IAC","IAC","29711","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","L.C. Bernacci et al.","1995","01","10","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,"1998","03","26","968","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2019-01-25 15:41:53-02","IAC","IAC","33693","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","S.L. Jung-Mendaçolli et al.","1997","05","16","Brasil","São Paulo","Jundiaí","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,NA,NA,NA,"1998","03","26","672","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2019-01-25 15:41:53-02","IAC","IAC","35277","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","S.L. Jung-Mendaçolli et al.","1997","10","24","Brasil","São Paulo","Jundiaí","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,NA,NA,NA,"1998","03","26","777","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019-01-25 15:41:53-02","IAC","IAC","38613","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","R.B. Torres; E.V. Franceschinelli; G.F. Árbocz & C.S. Figueiredo","1999","10","14","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,"2002","05","28","849","Mata dos Mota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2019-01-25 15:41:53-02","IAC","IAC","39436","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","R.B. Torres; J.B. Paula; C.A. Pereira & P.R.P. Ferreira","2000","04","20","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 391925 L, 7488708 N, 1140 m.s.m.",NA,NA,"2002","05","28","1234","Mata do Rômulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-01-25 15:41:53-02","IAC","IAC","40023","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","R.B. Torres; J.B. Paula & C.A. Pereira","2000","09","12","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 396464 E e 7485792 N, 1.595 m.s.m.",NA,NA,"2002","05","28","1314","Fragmento do Alivercino da Cunha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-01-25 15:41:53-02","IAC","IAC","40027","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","R.B. Torres; J.B. Paula & C.A. Pereira","2000","09","12","Brasil","Minas Gerais","Camanducaia","-46.008229","-22.731733","-46.008229","-22.731733",NA,NA,"UTM(23)= 396464 E, 7485792 N, 1595 m.s.m.",NA,NA,"2002","05","28","1318","Fragmento do Alivercino da Cunha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2019-01-25 15:41:53-02","IAC","IAC","40353","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","R.B. Torres; J.B. Paula & C.A. Pereira","2001","03","22","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 388730 E e 7.483.010 N, 1.395 m.s.m.; nome popular: sassafrás",NA,NA,"2002","05","28","1423","Mata do Chico Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2019-01-25 15:35:13-02","IAC","IAC","43152","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C. Bernacci et al.","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","2001","01","09","Brasil","São Paulo","Ibiúna","-47.092403","-23.689749","-47.092403","-23.689749",NA,NA,NA,NA,NA,"2001","01","09","3445","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 47.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2019-01-25 15:41:53-02","IAC","IAC","44090","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","F.M. Alves","S.L. Jung-Mendaçolli","2003","10","09","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,"2011","04","07","1130","IAC, Av. Barão de Itapura, Parque, próximo à caixa d#?#água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-01-25 15:41:53-02","IAC","IAC","45761","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","2005","06","30","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"indivíduo 621 da fitossociologia",NA,NA,"2005","06","30","87","Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019-01-25 15:41:53-02","IAC","IAC","46451","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","2003","11","27","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 269 fitossoc.",NA,NA,"2003","11","27","88","Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-01-25 15:41:53-02","IAC","IAC","46452","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","2004","03","25","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 851 fitossoc.",NA,NA,"2004","03","25","89","Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-01-25 15:41:53-02","IAC","IAC","47274","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","R.B. Torres et al.","R.B. Torres; A.S. Oliveira; A.C. Lorandi & A.P. Mendonça","2006","07","25","Brasil","São Paulo","Pariquera-Açu","-47.880212","-24.613451","-47.880212","-24.613451",NA,NA,"Nome popular: Canela",NA,NA,"2006","07","25","1747","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-01-25 15:41:53-02","IAC","IAC","49420","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","T.D.M. Barbosa","L.C. Bernacci & R. Tsuji","2008","02","26","Brasil","Minas Gerais","Descoberto","-42.937778","-21.438889","-42.937778","-21.438889",NA,NA,"coordenadas do material: 21°26#?#20S, 42°56#?#16W",NA,NA,"2008","08","21","4457","a partir de Itamarati de Minas, na estrada para a Reserva Biológica do Grama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-06-24 08:12:59-03","IAC","IAC","50324","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","10","11","Brasil","São Paulo","Ubatuba","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 38, indivíduo I 0750.",NA,NA,"2007","10","11","499","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-01-25 15:41:53-02","IAC","IAC","54521","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","T.D.M. Barbosa","T.D.M. Barbosa & F.M. Alves","2008","11","09","Brasil","Espírito Santo","Santa Teresa","-40.6003","-19.9356","-40.6003","-19.9356",NA,NA,NA,NA,NA,"2008","11","09","1009","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-01-25 15:41:53-02","IAC","IAC","56904","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","R.A. Antoniuk-Bonato","E. Barboza & M.L. Brotto","2018","03","15","Brasil","Paraná","Morretes","-48.9469444","-25.6077778","-48.9469444","-25.6077778",NA,NA,"Coordenadas do material: 25°36#?#28S, 48°56#?#49W. Entretanto, é indicado que a coleta teria sido em São José dos Pinhais/PR",NA,NA,"2018","03","20","4671A","Rio Pequeno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-06-24 08:12:59-03","IAC","IAC","56940","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C. Bernacci","D.A. Rodrigues; L.C. Bernacci & E.G. Fabri","2019","02","13","Brasil","São Paulo","Campinas","-47.077171","-22.87025","-47.077171","-22.87025",NA,NA,NA,NA,NA,"2019","02","13","32","IAC - Fazenda Santa Elisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2019-01-25 15:35:13-02","IAC","IAC","7545","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","M. Koscinski","1936","09","15","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Ident. ant.: o. pretiosa Meisn., por f.C. Hoehne",NA,NA,"1998","03","26","147","Horto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2019-01-25 15:35:13-02","IAC","IAC","7785","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","A.S. Lima","1942","08","20","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"Ident. ant.: Myrsinaceae",NA,NA,"1998","03","26","s/nº","Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-01-25 15:35:13-02","IAC","IAC","8005","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J.B. Baitello","R. Goés","1945","08","04","Brasil","São Paulo","Monte Alegre do Sul","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,"Ident. ant.: o. pretiosa Meisn., por d.M. dedecca em 1949",NA,NA,"1998","03","26","126","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2019-01-25 15:41:53-02","IAC","IAC","18049","S","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees & Mart.) Mez","D.M. Dedecca","C. Pacheco","1955","09","10","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1955","09","25","s/nº","Chapadão, Campinas-SP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-07-23 12:09:39-03","CEPLAC","CEPEC","152944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"Sem Informação","P.L.R. de Moraes",NA,NA,NA,"Brasil","Bahia","ALMADINA","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"4547",NA,NA,NA,NA,NA,NA,NA,NA,"14289","auto",NA,NA,NA,NA
"1023","2020-07-23 12:09:39-03","CEPLAC","CEPEC","120238","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"R. C. Forzza","R. C. Forzza","2004","03","10","Brasil","Minas Gerais","LIMA DUARTE","-43.883333","-21.7","43W53'","21S42'",NA,NA,NA,NA,NA,NA,NA,NA,"3132","Parque Estadual da Serra do Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA,NA
"1024","2020-07-23 12:09:39-03","CEPLAC","CEPEC","138284","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"A. Quinet","S. J. S. Neto","1999","11","18","Brasil","Rio de Janeiro","DUQUE DE CAXIAS","-43.233333","-22.519444","43W14'0","22S31'10",NA,NA,NA,NA,NA,NA,NA,NA,"1348","Reserva da Petrobrás. Trilha ao redor da barragem, lado direito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/11/1999",NA,NA
"1025","2020-07-23 12:09:39-03","CEPLAC","CEPEC","152930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,"P.L.R. de Moraes",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-07-23 12:09:39-03","CEPLAC","CEPEC","141056","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"Sem Informação","Lopes, L.C.M.","2012","07","24","Brasil","Bahia","UNA","-39.097222",NA,"39W5'50","15S10'83",NA,NA,NA,NA,NA,NA,NA,NA,"355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-07-23 12:09:39-03","CEPLAC","CEPEC","16102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"P. L. R. de Moraes","T. S. dos Santos","1979","04","18","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Louro-cravo",NA,NA,NA,NA,NA,"3496","Quadra H do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/09/2008",NA,NA
"1028","2020-07-23 12:09:39-03","CEPLAC","CEPEC","54431","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"P. L. R. de Moraes","S. C. de Sant'Ana","1992","02","18","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Louro-cravo",NA,NA,NA,NA,NA,"204","Quadra H do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/09/2008",NA,NA
"1029","2020-07-23 12:09:39-03","CEPLAC","CEPEC","146786","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"A. Quinet","R. C. Forzza","2007","01","24","Brasil","Minas Gerais","LIMA DUARTE","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela-sassafras",NA,NA,NA,NA,NA,"4421","Sem informação.",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,"30/12/2007",NA,NA
"1030","2020-07-23 12:09:39-03","CEPLAC","CEPEC","136664","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"A. Quinet","S. V. A. Pessoa",NA,NA,NA,"Brasil","Rio de Janeiro","DUQUE DE CAXIAS","-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"1032",NA,NA,NA,NA,NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA
"1031","2020-07-23 12:09:39-03","CEPLAC","CEPEC","6004","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"P. Moraes","T. S. dos Santos","1970","08","19","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011","Estrada ao Japu. Cururupe.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"02/08/1982",NA,NA
