"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"161","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará",NA,"Árvore com 30m alt. x 2m CAP; base digitada; fuste reto com 20m alt.; ritidoma rugoso, marrom-claro, com leves estrias em linhas verticais, lenticelas grandes espocadas de cor marrom-escura em sentido verticais, presença de líquens, esbranquiçado; ca",NA,NA,"Cordeiro, MR","2002","06","14","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA,NA
"162","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ferreira, AM; Soler, JG","s.n.","Southern America","Brasil","Pará",NA,"Árvore com 30m alt. x 2m CAP; base digitada; fuste reto com 20m alt.; ritidoma rugoso, marrom-claro, com leves estrias em linhas verticais, lenticelas grandes espocadas de cor marrom-escura em sentido verticais, presença de líquens, esbranquiçado; ca",NA,NA,"Cordeiro, MR","2002","06","14","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA,NA
"163","2021-04-08 17:41:00-03","EAO","IAN","164874","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ribeiro, BGS; Oliveira, JCL de","2386","Southern America","Brasil","Pará",NA,"Árvore de 25m de altura, estéril.","IAN164874",NA,"Pinto, RB","1997","03","25","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,"2014","09","22",NA,NA,NA,NA
"164","2021-04-08 17:41:00-03","EAO","IAN","164876","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ribeiro, BGS; Oliveira, JCL de","2388","Southern America","Brasil","Pará",NA,"Árvore de 23m de altura, estéril.","IAN164876",NA,"Pinto, RB","1997","03","25","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,"2014","09","22",NA,NA,NA,NA
"165","2021-04-08 17:41:00-03","EAO","IAN","37162","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Pires, JM","1373","Southern America","Brasil","Pará",NA,NA,"IAN037162","IAN037162 IAN037162_e IAN037162_e1","Lee, Y-T","1948","11","08","Monte Alegre","Campo arenoso.","-54.0691986083984","-2.00778007507324",NA,NA,"279177","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"166","2021-04-08 17:41:02-03","EAO","IAN","80880","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Lima, AD","1351","Southern America","Brasil","Pará",NA,NA,"IAN080880",NA,"Lee, Y-T","1953","05","05","Monte Alegre","Coberto do início da estrada para C.A.N.P.","-54.0691986083984","-2.00778007507324",NA,NA,"279177","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"167","2021-04-08 17:41:00-03","EAO","IAN","80639","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","30497","Southern America","Brasil","Pará",NA,NA,"IAN080639",NA,"Lee, Y-T","1953","09","30","Monte Alegre","Região da Colônia da Mulata, terra firme, mata virgem.","-54.0691986083984","-2.00778007507324",NA,NA,"279177","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"168","2021-04-08 17:41:00-03","EAO","IAN","169906","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Cordeiro, MR; Baider, C","3085","Southern America","Brasil","Pará",NA,"A 210. Árvore de 40m, 73.5 estéril.","IAN169906",NA,NA,"1999","02",NA,"Ourilândia do Norte","Projeto Pinkaiti. Aldeia Aúkre.","-51.0839004516602","-6.75472021102905",NA,NA,"209767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-04-08 17:41:02-03","EAO","IAN","XILO6796X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","sc","s.n.","Southern America","Brasil","Pará",NA,NA,"IANXILO6796X",NA,NA,"2002","09",NA,"Paragominas",NA,"-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-04-08 17:41:02-03","EAO","IAN","XILO6796X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","sc","s.n.","Southern America","Brasil","Pará",NA,NA,"IANXILO6796X",NA,NA,"2002","09",NA,"Paragominas",NA,"-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Nascimento, MP do; Ferreira, GC","s.n.","Southern America","Brasil","Pará",NA,"Árvore de 30m x 47cm de DAP. Base com sapopemas assimétrica com 1m de altura. Fuste com 18m de altura. Ritidoma marrom-avermelhado aspero com estrias leves em linhas verticais com bastate lenticelas elípticas em linhas verticais; casca morta fina com",NA,NA,"Cordeiro, MR","2002","04","17","Paragominas",NA,"-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA
"172","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Nascimento, MP do; Ferreira, GC","s.n.","Southern America","Brasil","Pará",NA,"Árvore de 30m x 47cm DAP. Base com sapopemas assimétrica com 1m alt.. Fuste com 18m alt.. Ritidoma marrom-avermelhado aspero com estrias leves em linhas verticais com bastate lenticelas elípticas em linhas verticais; casca morta fina com 1cm espess.",NA,NA,"Cordeiro, MR","2002","04","17","Paragominas",NA,"-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA
"173","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Nascimento, MP do; Ferreira, GC","s.n.","Southern America","Brasil","Pará",NA,"Árvore de 30m x 47cm de DAP. Base com sapopemas assimétrica com 1m de altura. Fuste com 18m de altura. Ritidoma marrom-avermelhado aspero com estrias leves em linhas verticais com bastate lenticelas elípticas em linhas verticais; casca morta fina com",NA,NA,"Cordeiro, MR","2002","04","17","Paragominas",NA,"-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA
"174","2021-04-08 17:41:02-03","EAO","IAN","XILO7248X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","sc","s.n.","Southern America","Brasil","Pará",NA,NA,"IANXILO7248X",NA,NA,"2003","06","11","Paragominas","Fazenda Rio Capim","-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-08 17:41:02-03","EAO","IAN","XILO7248X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","sc","s.n.","Southern America","Brasil","Pará",NA,NA,"IANXILO7248X",NA,NA,"2003","06","11","Paragominas","Fazenda Rio Capim","-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-08 17:41:00-03","EAO","IAN","178944","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Melo, ATS de; Carmo, NAS do; Nascimento, MP do","15","Southern America","Brasil","Pará",NA,"Árvore de 40m alt. x 51,91cm DAP; frutos marroms.","IAN178944",NA,"Cordeiro, MR","2003","06","13","Paragominas","PA Km, rio Capim.","-47.3527984619141","-2.99583005905151",NA,NA,"186685","auto",NA,NA,NA,"2003","07",NA,NA,NA,NA,NA
"177","2021-04-08 17:41:00-03","EAO","IAN","29420","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Black, GA","931","Southern America","Brasil","Pará",NA,NA,"IAN029420","IAN029420 IAN029420_1 IAN029420_e IAN029420_e1","Lee, Y-T","1947","06","24","Santarém","Belterra.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"178","2021-04-08 17:40:59-03","EAO","IAN","126344","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Cavalcante, PB; Silva, M","1526","Southern America","Brasil","Pará",NA,NA,"IAN126344",NA,"Lee, Y-T","1966","12","02","Santarém","Km 72 da estrada para cachoeira do Palhão, no Rio Curuá-Una. Mata virgem alta de terra firme, argilosa.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"179","2021-04-08 17:41:00-03","EAO","IAN","162986","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","950","Southern America","Brasil","Pará",NA,NA,"IAN162986",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.1 - Q.H.7. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-04-08 17:41:00-03","EAO","IAN","162987","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","951","Southern America","Brasil","Pará",NA,NA,"IAN162987",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.2 - Q.F.7. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-04-08 17:41:00-03","EAO","IAN","162979","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","943","Southern America","Brasil","Pará",NA,NA,"IAN162979",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.2 - Q.H.10. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-04-08 17:41:00-03","EAO","IAN","162983","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","947","Southern America","Brasil","Pará",NA,NA,"IAN162983",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.5 - Q.6.8. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-04-08 17:41:00-03","EAO","IAN","158450","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","948","Southern America","Brasil","Pará",NA,NA,"IAN158450",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.5 - Q.H.8. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-04-08 17:40:59-03","EAO","IAN","158449","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","945","Southern America","Brasil","Pará",NA,"Árvore 196","IAN158449",NA,"Pestana, LTC","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.6 - Q.I.9. Mata alta. Solo argiloso. Parque Fenológico Flona do Tapajós.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,"2010","03","25",NA,NA,NA,NA
"185","2021-04-08 17:41:00-03","EAO","IAN","162759","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","711","Southern America","Brasil","Pará",NA,NA,"IAN162759",NA,"Ribeiro, BGS","1982","03","09","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.7 - Q.G.10. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-04-08 17:41:00-03","EAO","IAN","162982","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","946","Southern America","Brasil","Pará",NA,NA,"IAN162982",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.7 - Q.G.9. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-04-08 17:40:59-03","EAO","IAN","158448","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","944","Southern America","Brasil","Pará",NA,NA,"IAN158448",NA,"Pestana, LTC","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.7 - Q.J.10. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,"2010","03","25",NA,NA,NA,NA
"188","2021-04-08 17:41:00-03","EAO","IAN","158451","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, LR; Ribeiro, BGS","949","Southern America","Brasil","Pará",NA,NA,"IAN158451",NA,"Ribeiro, BGS","1982","02","18","Santarém","Rodovia Santarém-Cuiabá, Km 67; L.7 - Q.J.8. Mata alta.","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-04-08 17:41:00-03","EAO","IAN","179209","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Santos, IS; Nascimento, MP do; Hopkins, MJG; Carvalho, ACM; Lima, APR de; Ribeiro, JS","25","Southern America","Brasil","Pará",NA,"Árvore.","IAN179209",NA,"Cordeiro, MR","2003","10","08","Santarém","Rodovia Santarém-Cuiabá, Km 83","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,"2003","11",NA,NA,NA,NA,NA
"190","2021-04-08 17:40:59-03","EAO","IAN","155932","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Silva, MG da; Bahia, RP","3529","Southern America","Brasil","Pará",NA,NA,"IAN155932",NA,NA,"1978","05","12","Tucuruí","Rio Tocantins, arredores da vila de Abreu &nf;Branco. Capoeira de terra firme.","-49.6725006103516","-3.76610994338989",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-04-08 17:40:59-03","EAO","IAN","103162","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","34298","Southern America","Brasil","Pará",NA,NA,"IAN103162",NA,"Lee, Y-T","1958","05",NA,"Viseu","Rio Piriá. Terra firme.","-46.1399993896484","-1.1966700553894",NA,NA,"126900","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"192","2021-04-08 17:41:02-03","EAO","IAN","194485","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cruz, ED","1063","Southern America","Brasil","Pará",NA,"DAP = 53cm, AC = 4,5m e AT = 11m.","IAN194485",NA,"Oliveira, JCL de","2016","07","08","Igarapé-Miri","Estrada do município.","-48.881222","-1.883417",NA,NA,NA,NA,NA,"-48.881222","-1.883417",NA,NA,NA,NA,NA,NA,NA
"193","2021-04-08 17:41:02-03","EAO","IAN","171594","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Costa, MAS da; Ribeiro, JELS","20","Southern America","Brasil","Amazonas",NA,"Árvore. Sem dados.","IAN171594",NA,"Pestana, LTC","1995","10","20","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 2145-07.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333","2010","03","25",NA,NA,NA,NA
"194","2021-04-08 17:41:02-03","EAO","IAN","161586","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Daly, DC; Campbell, DG","823","Southern America","Brasil","Pará",NA,NA,"IAN161586",NA,"Pinto, RB","1980","11","05","Acará","Fazenda Borda Gato, near Rio Acará, 30Km W of Tomá-Açú, Paragominas road. Leave road approx. 30Km S of Tomá-Açú. Forestnear recent logging road.","-48.583333","-2.666667",NA,NA,NA,NA,NA,"-48.583333","-2.666667","2014","09","22",NA,NA,NA,NA
"195","2021-04-08 17:41:02-03","EAO","IAN","187870","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cruz, ED","566","Southern America","Brasil","Pará",NA,"Árvore de DAP=24cm, AC=7m, AT= 12m","IAN187870",NA,"Pinto, RB","2012","03","22","Belém","Km 20,6 da Alça Viária sentido Belém-Barcarena","-48.298417","-1.517333",NA,NA,NA,NA,NA,"-48.298417","-1.517333","2014","03",NA,NA,NA,NA,NA
"196","2021-04-08 17:41:02-03","EAO","IAN","150332","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cordeiro, MR","668","Southern America","Brasil","Rondônia",NA,NA,"IAN150332",NA,"Cordeiro, MR","1975","08","30",NA,"Proj. RADAM - Ponto 50. SC-20-VB. Mata alta de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA
"197","2021-04-08 17:41:02-03","EAO","IAN","190273","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Santos, AA","3441","Southern America","Brasil","Rondônia",NA,"Fruto: Maduros marrom&nf;Árvore com 16 m de altura.","IAN190273",NA,"Pinto, RB","2011","07","23","Porto Velho","BR - 364, ramal Primavera à direita, após Mutum Paraná, sentido Abunã&nf;Ambiente: Floresta Ombrófila de terra firme&nf;Relevo: Plano&nf;Substrato: Solo arenoso","-65.089722","-9.646667",NA,NA,NA,NA,NA,"-65.089722","-9.646667","2014","09","22",NA,NA,NA,NA
"198","2021-04-08 17:41:02-03","EAO","IAN","194053","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cruz, ED; Silva, MVF da","997","Southern America","Brasil","Pará",NA,NA,"IAN194053",NA,NA,"2014","10","28","Bujaru","Clube dos 13, estrada Bujaru - Concórdia do Pará","-48.020306","-1.611472",NA,NA,NA,NA,NA,"-48.020306","-1.611472",NA,NA,NA,NA,NA,NA,NA
"199","2021-04-08 17:41:02-03","EAO","IAN","197048","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Braga, DPP","846","Southern America","Brasil","Pará",NA,"flor branca; fruto maduro marrom","IAN197048",NA,NA,"2016","11","16","Senador José Porfírio","Propriedade de Chico Gordo, pasto, terra firme","-51.868222","-2.622278","183","183",NA,NA,NA,"-51.868222","-2.622278",NA,NA,NA,NA,NA,NA,NA
"200","2021-04-08 17:41:02-03","EAO","IAN","199272","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cruz, ED","999","Southern America","Brasil","Pará",NA,"AT=8,5 m.","IAN199272",NA,NA,"2014","10","29","Abaetetuba","Sítio do Sr. Elias.","-48.782222","-1.774167",NA,NA,NA,NA,NA,"-48.782222","-1.774167",NA,NA,NA,NA,NA,NA,NA
"201","2021-04-08 17:41:02-03","EAO","IAN","36383","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Fróes, RL","23056","Southern America","Brasil","Roraima",NA,"Tree, 10m, whitsih flowers, hard brown wood high land t. f. high forest.","IAN036383","IAN036383 IAN036383_e","Pestana, LTC","1948","03","10","Rio Branco","Road Boa vista, Caracarahy, Rio Mucajahy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","25",NA,NA,NA,NA
