"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"748","2015-03-07 08:57:20-03","F","FMNH-SEEDPLANTS","V0137057F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137057F","V0137057F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"749","2015-03-07 08:57:20-03","F","FMNH-SEEDPLANTS","V0137058F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137058F","V0137058F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"750","2015-03-07 08:57:20-03","F","FMNH-SEEDPLANTS","V0137059F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137059F","V0137059F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"751","2018-05-14 17:34:39-03","F","FMNH-SEEDPLANTS","V0181534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"RRC ID Flag","J. A. Steyermark","74651",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,"V0181534F","V0181534F_01 V0181534F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"74651",NA,NA
"752","2018-05-14 17:43:46-03","F","FMNH-SEEDPLANTS","V0181535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"RRC ID Flag","S. R. Hill","12986",NA,NA,NA,"South America","Brazil","Ceará",NA,NA,"-40","-5",NA,NA,NA,NA,"V0181535F","V0181535F_01 V0181535F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12986",NA,NA
"753","2018-05-14 17:33:12-03","F","FMNH-SEEDPLANTS","V0181536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"RRC ID Flag","G. Hatschbach","46290",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0181536F","V0181536F_01 V0181536F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"46290",NA,NA
"754","2019-09-04 19:09:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota grandifolia",NA,NA,"E. F. Poeppig","2458",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"grandifolia","Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"755","2019-09-05 15:44:18-03","F","FMNH-SEEDPLANTS","V0063791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota grandifolia","Cogn.",NA,"E. F. Poeppig","2458","1830",NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0063791F","V0063791F_01","grandifolia","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"756","2019-09-04 20:09:53-03","F","FMNH-SEEDPLANTS","V0063792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota grandifolia","Cogn.",NA,"R. H. Schomburgk","623",NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0063792F","V0063792F_01","grandifolia","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"757","2019-09-04 19:09:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota grandifolia",NA,NA,"E. F. Poeppig","2458",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"grandifolia","Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"758","2019-09-05 15:44:18-03","F","FMNH-SEEDPLANTS","V0063791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota grandifolia","Cogn.",NA,"E. F. Poeppig","2458","1830",NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0063791F","V0063791F_01","grandifolia","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"759","2019-09-04 20:09:53-03","F","FMNH-SEEDPLANTS","V0063792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota grandifolia","Cogn.",NA,"R. H. Schomburgk","623",NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0063792F","V0063792F_01","grandifolia","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"760","2019-01-25 15:42:43-02","IAC","IAC","31676","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","J. Semir; A.B. Martins & R. Goldenberg","G.F. Árbocz","270","1994","04","05",NA,"Brasil","São Paulo","Guaratinguetá","Localizada à margem da estrada de terra entre Guaratinguetá e Campos do Jordão","-45.1925","-22.8164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.1925","-22.8164","1994","09","26",NA,NA,NA,NA,NA
"761","2019-01-25 15:42:43-02","IAC","IAC","52100","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","J.A.M.A. Gomes","J.A.M.A. Gomes","766","2009","10","30",NA,"Brasil","São Paulo","Itapira","Vila Eleutério, margem direita, casa de força, túnel adução. FL-A3.","-46.8217","-22.4361",NA,NA,NA,"Coordenadas do material: 46°45#?#76W ,22°16#?#75S",NA,NA,NA,NA,NA,NA,"-46.8217","-22.4361","2009","10","30",NA,NA,NA,NA,NA
"762","2020-07-23 12:13:17-03","CEPLAC","CEPEC","116352","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","Borges, R.A.X.","775","2007","02","13",NA,"Brasil","Bahia","ITAMARAJÚ","Assentamento Pedra Bonita, aproximadamente 20 Km da rodovia vicinal de Itamaraju sentido Jucuruçu.","-39.631389","-16.838611","500","500",NA,NA,NA,NA,NA,NA,NA,NA,"39W37'53","16S50'19",NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-07-23 12:13:17-03","CEPLAC","CEPEC","148865","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","R. Goldenberg","2074","2014","10","13",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica Wenceslau Guimarães; trilha da Água Vermelha.","-39.710833","-13.578333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W42'39","13S34'42",NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-07-23 12:13:17-03","CEPLAC","CEPEC","52766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","W. W. Thomas","6990","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. p/ Itacaré. Fazenda Lagoa do Conj. Sta. Cruz. Parcela 6. Árvore #210","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"765","2020-07-23 12:13:17-03","CEPLAC","CEPEC","53332","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","W. W. Thomas","7361","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. p/ Itacaré. Fazenda Lagoa do Conj. Sta. Cruz. Parcela 18. Árvre # 770. DBH: 10,3cm.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"766","2020-07-23 12:13:17-03","CEPLAC","CEPEC","119969","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"J. F. A. Baumgratz","D. S. Farias","197","1979","01","04",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Trilha Rodolfo Norte.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-07-23 12:13:17-03","CEPLAC","CEPEC","149824","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","R. Goldenberg","1965",NA,NA,NA,NA,"Brasil","Amazonas","barcelos",NA,"-62.9241981506348","-0.974722027778625",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2020-07-23 12:13:17-03","CEPLAC","CEPEC","125595","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","R. Goldenberg","1113","2008","05","06",NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-09-22 13:48:54-03","USP","SPFW","1672","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","A.DC.",NA,"Williams, L.L.","14606",NA,NA,NA,NA,"Venezuela","Cojedes","San Carlos",NA,NA,NA,"100","100",NA,"Rec'd in 1971 from Field Museum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-04-08 17:12:58-03","UESB","HUESB","1511","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","R. Goldenberg","Macedo, G.E.L.; G. Borges, B.L.; Nenê.; G. Borges, B.L.; Nenê.","945","2004","06","16",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","617","750",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1602.; Árvore de + ou - 5,0 m. Folhas simples, subcrassas, discolor, verde negresco na face adaxial. Material estéril.; Floresta Estacional (Mata de Cipó) em zon",NA,NA,NA,NA,NA,NA,"-41.058333","-13.944722","2005","09",NA,NA,NA,NA,NA,NA
"771","2021-04-08 17:12:58-03","UESB","HUESB","1512","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","R. Goldenberg","Macedo, G.E.L.","1008","2004","06","21",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.075","-13.95","706","706",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Parcela 35. Ind.1713.; Árvore de 6,0 m. Folhas simples, discolor, verde negresco na face adaxial. Material estéril.; Floresta Estacional (Mata de Cipó) em zona de tra",NA,NA,NA,NA,NA,NA,"-41.075","-13.95","2005","09",NA,NA,NA,NA,NA,NA
"772","2021-04-08 17:12:58-03","UESB","HUESB","1508","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","R. Goldenberg","Macedo, G.E.L.; A.F. Souza.; A.F. Souza.","441","2004","01","14",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.948056","692","692",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 852.; Árvore de 5,0 m. Folhas de nervuras trinérveas, pilosas, discolor. Material estéril.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,NA,NA,NA,NA,"-41.072222","-13.948056","2005","09",NA,NA,NA,NA,NA,NA
"773","2021-04-08 17:12:58-03","UESB","HUESB","1515","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","R. Goldenberg","Macedo, G.E.L.","1216","2004","08","18",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.063889","-13.961111","737","737",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 2320. Parcela 49.; Árvore de 12 m. Folhas discolor amarronzada na face abaxial, simples e opostas. Botões cremes.; Floresta Estacional (Mata de Cipó) em zona de",NA,NA,NA,NA,NA,NA,"-41.063889","-13.961111","2005","09",NA,NA,NA,NA,NA,NA
"774","2021-04-08 17:12:58-03","UESB","HUESB","1510","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","R. Goldenberg","Macedo, G.E.L.","688","2004","04","01",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","713","713",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1140. UTM: 8457650.; Árvore de 5,0 m. Folhas simples, dicolor, verde esbranquiçado na face abaxial, opostas cruzadas.; Floresta Estacional (Mata de Cipó) em zona",NA,NA,NA,NA,NA,NA,"-41.058333","-13.944722","2005","09",NA,NA,NA,NA,NA,NA
"775","2021-04-08 17:12:58-03","UESB","HUESB","1514","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","R. Goldenberg","Macedo, G.E.L.; J. Baleiro.; J. Baleiro.","1121","2004","08","03",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.958333","737","737",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 2320. UTM: 8457358.; Árvore de 7,0 m. Folhas opostas, subcrassas, discolor. Flores em espigas novas, em botões bege.; Floresta Estacional (Mata de Cipó) em zona",NA,NA,NA,NA,NA,NA,"-41.072222","-13.958333","2005","09",NA,NA,NA,NA,NA,NA
"776","2020-09-18 09:33:01-03","UFAC","UFACPZ","8458","PreservedSpecimen","Plantae",NA,"Malvales","Cochlospermaceae","Miconia","lepidota","Miconia lepidota","Furtado, C",NA,"Cid Ferreira, CA","10566","1991","11","04",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ008458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-11-12 17:01:41-03","UEL","FUEL","15947","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Wurdack, JJ","Lima, JLS","5","1965","11","09",NA,"Brasil","Pernambuco","Recife","Dois Irmãos, Córrego do Sabiá","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"FUEL008306",NA,NA,NA,"18865","auto",NA,NA,"1967","05","04",NA,NA,NA,NA,NA
"778","2019-10-16 14:13:46-03","UEL","FUEL","36189","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R","Falcão, P; Akie, E","s.n.","2000","02","08",NA,"Brasil","Pernambuco","Recife","Dois Irmãos, mata próxima ao Açude do Prata","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"FUEL008307",NA,NA,NA,"18865","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"779","2019-11-01 15:04:18-03","UnB","UB","77311","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Wurdack, JJ","Ratter, JA","871","1968","04",NA,"Southern America","Brasil","Mato Grosso",NA,"50km ao N de Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-11-01 15:04:18-03","UnB","UB","77312","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Wurdack, JJ","Ratter, JA","1145","1968","04",NA,"Southern America","Brasil","Mato Grosso",NA,"Base Camp, 4km ao N de Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-11-01 15:04:18-03","UnB","UB","77313","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Wurdack, JJ","Prance, GT","59279","1964","10",NA,"Southern America","Brasil","Mato Grosso",NA,"Garapú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-11-01 15:04:18-03","UnB","UB","77314","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Wurdack, JJ","Ratter, JA","1438","1968","05",NA,"Southern America","Brasil","Mato Grosso",NA,"Base Camp, 4km ao N de Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-11-01 15:04:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.",NA,"Casella, FM; Equipe 2","94A","2016","03","22","Southern America","Brasil","Mato Grosso","Sorriso",NA,"-55.7113990783691","-12.5452995300293",NA,NA,NA,"P13",NA,NA,NA,NA,"139969","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-10-03 10:03:59-03","UFSCar","SORO","7247","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","V.C. Souza","Ivanauskas, N.M.; Rozza, A.; Silva, M.M.R.; Vanini, A.","1909","1997","04","24",NA,"Brasil","Mato Grosso","São José do Rio Claro","Bairro Piracema. Savana Florestada. Relevo suave ondulado. Solo do tipo Latossolo Vermelho-Escuro, textura média.","-56.918056","-13.411389",NA,NA,NA,"Árvore de 10m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"56°55'05W","13°24'41S","1997","12","29",NA,NA,NA,NA,NA
"785","2019-10-03 10:03:59-03","UFSCar","SORO","7284","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC","V.C. Souza","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1652","1997","03","23",NA,"Brasil","Mato Grosso","Nova Xavantina","Fazenda Jaó. Borda de floresta secundária. Relevo plano. Solo cascalhento.","-51.983611","-14.751111","1090","1090",NA,"Árvore de 12m. Frutos imaturos amarronzados.",NA,NA,NA,NA,NA,NA,"51°59'01W","14°45'04S","1997","12","29",NA,NA,NA,NA,NA
"786","2019-05-06 11:59:45-03","UFU","HUFU","57104","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Teixeira, R.N.C.","119","2005","07","16",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Propriedade do Sr. Paulo Sick, Fragmento florestal a 5km do município Santa Maria de Jetibá.","-40.696111","-20.409722",NA,NA,NA,"Árvore, ca. 15 m.; Interior de borda de mata.","HUFU00063330","HUFU00063330",NA,NA,NA,NA,"-40.696111","-20.409722",NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-05-06 11:59:45-03","UFU","HUFU","38353","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Rezende, A.R.","Leoni, L.S.","4422","2000","05","09",NA,"Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105","600","600",NA,"Árvore, ca. 12 m. Frutos imaturos; Floresta estacional semidecidual.","HUFU00063332","HUFU00063332",NA,NA,"14353","auto",NA,NA,"2011","04","05",NA,NA,NA,NA,NA
"788","2019-05-06 11:59:45-03","UFU","HUFU","19205","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Rezende, A.R.","Oliveira, P.P.","1736","1997","06","26",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica da União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"HUFU00063331","HUFU00063331",NA,NA,"17620","auto",NA,NA,"2011","08","03",NA,NA,NA,NA,NA
"789","2019-05-06 11:59:45-03","UFU","HUFU","29809","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Kuhlmann, M.","4386","1958","05","31",NA,"Brasil","São Paulo","São José do Barreiro","Encostas de pastagens.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"HUFU00063329","HUFU00063329",NA,NA,"30784","auto",NA,NA,"1995","10",NA,NA,NA,NA,NA,NA
"790","2019-05-06 11:59:45-03","UFU","HUFU","65774","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Cordeiro, J.; MArtin, V.C.","Cordeiro, J.; Silva, J.M.","3452","2010","03","06",NA,"Brasil","São Paulo","São José do Barreiro","Serra da Bocaina, Beira da estrada.","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Árvore, 6m, flor alvacenta.","HUFU00063333","HUFU00063333",NA,NA,"30784","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"791","2020-08-20 20:40:08-03","UFSC","FLOR","54629","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Baumgratz, J.F.A.","Lima, H.C. de; et alii","4876","1994","01","19",NA,"Brasil","Rio de Janeiro","Silva Jardim","Rebio Poço das Antas. Trilha em frente a casa da porteira.","-42.25","-22.5",NA,NA,NA,"Árvore com cerca de 8m de alt. e 15,8cm de DAP. Tronco com casca áspera, marrom, fissurada. EstérilFrequente. Alimento/fauna. IND.: F0170. FAF: 1.00. MICO-LEÃO: 1.00. Planta do RB 309602.","FLOR0054629",NA,NA,NA,NA,NA,"42º15'W","22º30'S","2005",NA,NA,NA,NA,NA,NA,NA
"792","2020-08-20 14:57:56-03","UFSC","FLOR","64942","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Rosa, P.; Baumgratz, J.F.A.","Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","478","2013","04","15",NA,"Brasil","Rio de Janeiro","Silva Jardim","Fazenda Rio Preto. Estrada par Juturnaíba à 10 m da BR 101.","-42.315833","-22.528333",NA,NA,NA,"Árvore, 10m altura. Pré-floração com a frutescência parda, cálice pardo a esverdeado. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanescente de Floresta Atlântica no Sudeste Br","FLOR0064942","FLOR0064942",NA,NA,NA,NA,"42º18'57''W","22º31'42''S","2013","04","15",NA,NA,NA,NA,NA
"793","2020-08-20 14:57:56-03","UFSC","FLOR","64943","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Rosa, P.; Baumgratz, J.F.A.","Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","496","2013","05","22",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha Rodolfo Norte.","-42.304167","-22.530833",NA,NA,NA,"Árvore, 17m altura. Adulto: Folhas discolores, face abaxial dourada. Frutos imaturos verdes, intermediários róseos e maduros nigrescentes. Juvenil: Cultivados no Horto Florestal do Jardim Botânico do Rio de Janeiro. Plantio 20/VI/2014","FLOR0064943","FLOR0064943",NA,NA,NA,NA,"42º18'15''W","22º31'51''S","2013","05","22",NA,NA,NA,NA,NA
"794","2020-08-20 14:57:56-03","UFSC","FLOR","64944","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Rosa, P.; Baumgratz, J.F.A.","Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","500","2013","06","25",NA,"Brasil","Rio de Janeiro","Silva Jardim","Fazenda Rio Preto. Zona de amortecimento da Reserva Biológica de Poço das Antas. Esquerda da estrada para quem vai para a entrada da reserva. Dois indivíduos próximos.","-42.310556","-22.517778","28","28",NA,"Árvore, 10m altura. Coleta de frutos imaturos de coloração esverdeada. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanescente de Floresta Atlântica no Sudeste Brasileiro'. Exsi","FLOR0064944","FLOR0064944",NA,NA,NA,NA,"42º18'38''W","22º31'4''S","2013","06","25",NA,NA,NA,NA,NA
