"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","sex"
"2792","2020-09-12 05:00:02-03","US","US","2777637","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","14479","1971","7","20","Brazil","Amazonas",NA,"Brazilian Amazonia. Rio Purus, Rio Ituxi. Rio Curuquete, Sao Paulo, 30km. above mouth of Rio Coti. Rocky river island",NA,NA,NA,NA,NA,NA,"US02497654","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497654_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2793","2020-09-12 05:00:02-03","US","US","3065209","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","132","1985","2","10","Guyana","U. Takutu-U. Essequibo",NA,"Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls","-59.46","3.06",NA,NA,NA,NA,"US00635166","South America - Neotropics",NA,NA,NA,"Rubiales","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,"90","120",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2794","2020-09-12 05:00:02-03","US","US","3385028","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke & T. McPherson","1661","1996","5","22","Guyana","U. Takutu-U. Essequibo",NA,"Dadanawa Ranch, near Ranch Compound","-59.5167","2.83333",NA,NA,NA,NA,"US00629619","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"100","120",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2795","2020-09-12 05:00:02-03","US","US","3383949","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke","2690","1996","10","1","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; transect: Essequibo R. - summit of Turtle Mt., 2.5km W. of Essequibo R.","-58.7119","4.73306",NA,NA,NA,NA,"US00626053","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00626053_01","200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2796","2020-09-12 05:00:02-03","US","US","3329286","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"L. J. Gillespie, C. L. Kelloff & S. Tiwari","2578","1989","10","31","Guyana","E. Berbice-Corentyne",NA,"Upper Canje River, between Digitima savanna and Mora Creek","-57.6667","5.55",NA,NA,NA,NA,"US00456229","South America - Neotropics",NA,NA,NA,"Rubiales","Boom, B. M.","US00456229_01","5","20",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2797","2020-09-12 05:00:02-03","US","US","2986235","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","2323","1980","9","9","Brazil","Pará",NA,"Municipio de Oriximina, rio Paru do Oeste, margem direita, lago Araca, entre o rio Trombetes e cachoeira Pandaca",NA,NA,NA,NA,NA,NA,"US02497604","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497604_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2798","2020-09-12 05:00:02-03","US","US","3486250","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, S. Price, E. Andries & L. Campbell","1130","2002","11","2","Guyana","Potaro-Siparuni",NA,"Iwokrama Forest Reserve. Burro-Burro River. 1.19 miles from Whitewater base camp","-58.858","4.71667",NA,NA,NA,NA,"US00824452","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"51",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2799","2020-09-12 05:00:02-03","US","US","3329285","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"L. J. Gillespie, C. L. Kelloff & S. Tiwari","2580","1989","10","31","Guyana","E. Berbice-Corentyne",NA,"Upper Canje River, between Digitima savanna and Mora Creek","-57.6667","5.55",NA,NA,NA,NA,"US00456230","South America - Neotropics",NA,NA,NA,"Rubiales","Boom, B. M.",NA,"5","20",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2800","2020-09-12 05:00:02-03","US","US","2777636","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","14267","1971","7","16","Brazil","Amazonas",NA,"Brazilian Amazonia. Rio Purus, Rio Ituxi. Rio Curuquete, vicinity of Cachoeira Santo Antonio",NA,NA,NA,NA,NA,NA,"US02497655","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497655_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2801","2020-09-12 05:00:02-03","US","US","3191777","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"P. J. M. Maas, D. W. Stevenson & J. F. Ramos","6802","1987","10","20","Brazil","Amazonas",NA,"Rio Negro, right side of Ilha Tamandua ( locally Ilha Marajo), Igapo","-67.27","0.1",NA,NA,NA,NA,"US02497631","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497631_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2802","2020-09-12 05:00:02-03","US","US","1800322","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"Ll. Williams","12627","1940","3","18","Venezuela","Bolívar",NA,"La Ceiba, Medio Paragua; Río Asa, afl. del Paragua",NA,NA,NA,NA,NA,NA,"US00750380","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"70",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2803","2020-09-12 05:00:02-03","US","US","2635854","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Maguire & L. Politi","28071","1949","1","1","Venezuela","Amazonas",NA,"Río Cuao, Río Orinoco",NA,NA,NA,NA,NA,NA,"US00750376","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)","US00750376_01","125",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2804","2020-09-12 05:00:02-03","US","US","2784072","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","50488","1961","8","25","Brazil","Amapá",NA,"Territorio Amapa, Rio Araguari, common along river","-51.93","1.67",NA,NA,NA,NA,"US02497622","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497622_01","135",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2805","2020-09-12 05:00:02-03","US","US","3113196","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. A. Silva","180",NA,NA,NA,"Brazil","Amazonas",NA,"Serra do Araca. Estado do Amazonas, na beira do rio Jauari passando igarape Pretinho. Municipio de Barcelos","-63.37","0.7",NA,NA,NA,NA,"US02497640","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497640_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2806","2020-09-12 05:00:02-03","US","US","3015431","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"A. H. Gentry & M. Fallen","17377","1976","8","8","Colombia","Chocó",NA,"North ridge of Alto de Buey, east-southwest of El Valle",NA,NA,NA,NA,NA,NA,"US02497597","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"500","1150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2807","2020-09-12 05:00:02-03","US","US","3652431","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. Brandbyge, E. Asanza C., L. Werling & S. Leth-Nissen","36008","1981","8","23","Ecuador","Napo",NA,"Province Napo. Lagunas de Cuyabeno, Second lake, situated some 3 km W of the first lake","-76.18","-0.02",NA,NA,NA,NA,"US02497588","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497588_01","300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2808","2020-09-12 05:00:02-03","US","US","2989994","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira & J. Ramos","1147","1980","6","28","Brazil","Pará",NA,"Municipio de Oriximina, rio Mapuera. Mata de beira de rio, solo argiloso",NA,NA,NA,NA,NA,NA,"US02497611","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497611_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2809","2020-09-12 05:00:02-03","US","US","3272160","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. ter Steege & P. De Jager","320","1988","4","6","Guyana","U. Demerara-Berbice",NA,"Mabura Hill, 180 km SSE of Georgetown. Essequibo River, Waraputa Falls","-58.63","5.33",NA,NA,NA,NA,"US00635132","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,NA,"50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2810","2020-09-12 05:00:02-03","US","US","3061880","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"V. A. Funk","6086","1984","2","5","Venezuela","Amazonas","Río Negro","Canyon Grande, Cerro de la Neblina, down river from base camp","-66.09","0.83",NA,NA,NA,NA,"US00750371","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. E. S.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2811","2020-09-12 05:00:02-03","US","US","3434541","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke, R. Williams & C. Perry","7727","1998","9","11","Guyana","U. Takutu-U. Essequibo",NA,"Sipu River, 0-5 km E of camp","-58.9519","1.42139",NA,NA,NA,NA,"US00709441","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"240",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2812","2020-09-12 05:00:02-03","US","US","3434963","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke, R. Williams & C. Perry","8799","1999","9","20","Guyana","U. Takutu-U. Essequibo",NA,"S. Kassikaityu R., 0-6 km N and E of camp","-59.2497","1.65306",NA,NA,NA,NA,"US00663447","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00663447_01","240",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2813","2020-09-12 05:00:02-03","US","US","1902165","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Maguire","23835","1944","6","16","Suriname",NA,NA,"Jacob Kondre village, Saramacca River headwaters","-55.53","4.95",NA,NA,NA,NA,"US00635151","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2814","2020-09-12 05:00:02-03","US","US","3344731","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke","275","1995","9","28","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; Burro-Burro R. betw. Dunari Rapids and confluence with Siparuni R.","-58.8333","4.53333",NA,NA,NA,NA,"US00601717","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00601717_01","60","65",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2815","2020-09-12 05:00:02-03","US","US","2917928","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","5762","1968","7","6","Brazil","Rondônia",NA,"Brazilian Amazonia. Territory of Rondonia, Basin of Rio Madeira. Km 215- 216 Madeira-Mamore railroad near Abuna",NA,NA,NA,NA,NA,NA,"US02497618","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497618_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2816","2020-09-12 05:00:02-03","US","US","2572371A","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Maguire, J. J. Wurdack & C. K. Maguire","41935","1957","10","20","Venezuela","Amazonas",NA,"Río Yatua, 30 km above Piedra Arauicaua",NA,NA,NA,NA,NA,NA,"US00750377","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)",NA,"100","115",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2817","2020-09-12 05:00:02-03","US","US","3008029","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira, W. R. Buck, B. W. Nelson, F. Almeida & et al.","770","1979","8","25","Brazil",NA,NA,"Brazilian Amazonia, vicinity of Rio Uatuma. Municipio de Itapiranga, Rio Uatuma, margem direita do rio acima da boca rio Pitinga",NA,NA,NA,NA,NA,NA,"US02497646","South America",NA,NA,NA,"Rubiales",NA,"US02497646_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2818","2020-09-12 05:00:02-03","US","US","3503015","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"M. Rimachi Y.","10461","1993","3","25","Peru","Loreto",NA,"Maynas. Dtto. Punchana. Rio Nanay, orilla de Panga Cocha, un poco arriba de la base de Santa Clotilde",NA,NA,NA,NA,NA,NA,"US02497587","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"90",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2819","2020-09-12 05:00:02-03","US","US","2757872","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. M. Pires & P. B. Cavalcante","52451","1962","8","10","Brazil","Amapá",NA,"Lago Cujubim.",NA,NA,NA,NA,NA,NA,"US00138106","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US00138106_01",NA,NA,NA,"Isotype",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2820","2020-09-12 05:00:02-03","US","US","3572620","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"E. Foldats & J. Velazco","9106","1989","5",NA,"Venezuela","Amazonas","Atures","Río Guayapo entre el km 100 hasta el km 149 (Raudal) de su desembocadura en el Sipapo","-67.03","4.38",NA,NA,NA,NA,"US01087752","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,"130",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2821","2020-09-12 05:00:02-03","US","US","2819627","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, W. C. Steward, F. P. Harter, J. F. Ramos & et al.","10715","1971","2","26","Brazil","Roraima",NA,"Brazilian Amazonia, Territorio do Roraima. Indian trail from Surucucu. Vicinity of Uaica airstrip, Rio Uraricoeira","-63.18","3.55",NA,NA,NA,NA,"US02497653","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497653_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2822","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"T. Henkel, M. Chin, R. Williams & R. James","5125","1994","3","12","Guyana","U. Takutu-U. Essequibo",NA,"Acarai Mts; Sipu River 8-10 km from juncture with Essequibo River","-58.85","1.41667",NA,NA,NA,NA,"US00635689","South America - Neotropics","Bulky Fruit",NA,NA,"Rubiales",NA,NA,"250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2823","2020-09-12 05:00:02-03","US","US","3033194","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"S. R. Hill, C. A. Cid Ferreira, J. Guedes, J. L. Santos & et al.","13201","1983","7","29","Brazil","Amazonas",NA,"Mouth of the rio Maues- Acu, near parana Uraria","-57.73","-3.38",NA,NA,NA,NA,"US02497642","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497642_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2824","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","P10347","1969","2","28","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Demeni, Vicinity of Tototobi",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2825","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, D. Singh & P. Benjamin","5602","2007","3","12","Guyana","Cuyuni-Mazaruni",NA,"Mazaruni River. Apaikwa","-60.3783","6.35131",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,"85",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2826","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin, V. Benjamin & C. E. Hinchliff","4077","2006","9","7","Guyana","Potaro-Siparuni",NA,"Amatuk Island on Potaro River","-59.3133","5.30028",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"41",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2827","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","5045","2006","10","8","Guyana","Cuyuni-Mazaruni",NA,"Aruwai Falls, Mazaruni river approaching falls from above.","-60.5801","6.33336",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"239",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2828","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho & et al.","P16666","1973","7","13","Brazil","Amazonas",NA,"Brazilian Amazonia. Rio Solimoes and Rio Javari. Lago de Tefe, Manua",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2829","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","4579","2006","10","6","Guyana","Cuyuni-Mazaruni",NA,"Topside Peaima Falls.","-60.5792","6.45914",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"129",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2830","2020-09-12 05:00:02-03","US","US","1902144","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Maguire & D. B. Fanshawe","23369","1944","5","10","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, above Kaietuk, along Potaro River","-59.48","5.16",NA,NA,NA,NA,"US00635165","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2831","2020-09-12 05:00:02-03","US","US","1859462","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"Ll. Williams","14378","1942","2","16","Venezuela","Amazonas",NA,"Maroa, Río Guainía","-67.56","2.73",NA,NA,NA,NA,"US00750375","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"127",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2832","2020-09-12 05:00:02-03","US","US","3493266","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke & J. Rhodes","11277","2004","3","7","Suriname",NA,NA,"Central Suriname Nature Reserve, Adampada Creek, affluent of Coppename River, Caiman Sula (= rapids)","-56.5681","4.52967",NA,NA,NA,NA,"US00824419","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00824419_01","50","75",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2833","2020-09-12 05:00:02-03","US","US","1123008","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. S. de la Cruz","1961","1922","9","3","Guyana","Cuyuni-Mazaruni",NA,"Bartica, vic., on the Essequibo River","-58.61","6.41",NA,NA,NA,NA,"US00635169","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)","US00635169_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2834","2020-09-12 05:00:02-03","US","US","2811993","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"L. Coêlho, G. Mota & P. Furtado","315",NA,NA,NA,"Brazil","Amazonas",NA,"Rio Solimoes, rio Bia afluente do rio Jutai",NA,NA,NA,NA,NA,NA,"US02497651","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497651_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2835","2020-09-12 05:00:02-03","US","US","3553372","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2307","1991","2","2","Guyana",NA,NA,"Rupununi District. Kuyuwini Landing, Kuyuwini River","-59.25","2.17",NA,NA,NA,NA,"US00998991","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2836","2020-09-12 05:00:02-03","US","US","3400923","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6586","1997","9","20","Guyana","U. Takutu-U. Essequibo",NA,"Rewa River, at Great Falls","-58.6767","3.17722",NA,NA,NA,NA,"US00645873","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"90",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2837","2020-09-12 05:00:02-03","US","US","3367753","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke","355","1995","10","5","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; Essequibo River betw. Akromukro Channel and Pisham Pisham Falls","-58.4833","4.35",NA,NA,NA,NA,"US00602323","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00602323_01","75",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2838","2020-09-12 05:00:02-03","US","US","3572619","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"E. Foldats & J. Velazco","9565","1989","5",NA,"Venezuela","Amazonas","Atures","Raudal Remo, 9 km por arriba","-67.3","4.56",NA,NA,NA,NA,"US01087751","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,"120",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
