"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"439","2019-05-06 11:57:41-03","UFU","HUFU","26003","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Costa, J.","2011","04","14","Soares; Silva, L.H.; Duval, F.G.; Miranda. H.J. & Mendes, W.","802","2001","03","02","Brasil","Minas Gerais","Uruana","Estrada entre Guarapuava e Uruana",NA,NA,NA,NA,NA,NA,"HUFU00008479","HUFU00008479","Árvore, ca. 2,5 m alt. Flor creme, fruto verde-acastanhado. suber cinza, liso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-05-06 11:57:41-03","UFU","HUFU","3528","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Baitello, J.B.","1980",NA,NA,"Braga, B.","22","1969","01","30","Brasil","São Paulo",NA,"Serra da Cantareira, Região do Pinheirinho.",NA,NA,NA,NA,NA,NA,"HUFU00008480","HUFU00008480","Árvore L 4-6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-08-20 20:38:45-03","UFSC","FLOR","27123","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1995",NA,NA,"Silva, J.M.; Ribas, O.S.","1386","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","Estrada para o Parque das Lauráceas, Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"FLOR0027123",NA,"árvore, 8m altura. Determinação (Copaifera trapezifolia Hayne) confirmada por Roseli L.C. Bortoluzzi em 23.II.2002.",NA,NA,NA,NA,"Fabales",NA,"61623","auto",NA,NA,NA,NA
"442","2020-08-20 20:38:45-03","UFSC","FLOR","6459","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Falkenberg, D.B.","1987",NA,NA,"Klein, R.M.","7195","1967","02","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0006459",NA,"árvore, flor branca, 30m altura",NA,NA,NA,NA,"Fabales",NA,"27000","auto",NA,NA,NA,NA
"443","2020-08-20 20:38:45-03","UFSC","FLOR","26083","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Smith, S.F.","1992",NA,NA,"Klein, R.M.; Bresolin, A.","9771","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"300","300","FLOR0026083",NA,"árvore, Fruto Imaturo, verde, 15m altura",NA,NA,NA,NA,"Fabales",NA,"13751","auto",NA,NA,NA,NA
"444","2020-08-20 20:38:45-03","UFSC","FLOR","5508","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Reis, A.","1984",NA,NA,"Reis, A.","s.n.","1984","11","19","Brasil","Santa Catarina","Guabiruba","Fazenda R. H. Ltda., Lajeado Alto.","-48.9810981750488","-27.0858001708984",NA,NA,"850","850","FLOR0005508",NA,"árvore, Fruto Imaturo, verde, arilo avermelhado, 25m altura. Frutos procurados por Arapongas, que comem o arilo avermelhado. Determinação (Copaifera trapezifolia Hayne) confirmada por Roseli L.C. Bortoluzzi em 23.II.2002.",NA,NA,NA,NA,"Fabales",NA,"16046","auto",NA,NA,NA,NA
"445","2020-08-20 14:55:58-03","UFSC","FLOR","28956","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.",NA,NA,NA,"Reitz, R.; Klein, R.M.","3482","1956","07","18","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"150","150","FLOR0028956",NA,"arvoreta, Fruto Imaturo, verde, 6m altura",NA,NA,NA,NA,"Fabales",NA,"18533","auto",NA,NA,NA,NA
"446","2020-08-20 14:55:58-03","UFSC","FLOR","28553","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.",NA,NA,NA,"Klein, R.M.","1892","1956","03","06","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","FLOR0028553",NA,"árvore, flor verde-clara, 20m altura",NA,NA,NA,NA,"Fabales",NA,"18533","auto",NA,NA,NA,NA
"447","2020-08-20 14:55:58-03","UFSC","FLOR","28548","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.",NA,NA,NA,"Klein, R.M.","1474","1955","07","26","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","FLOR0028548",NA,"árvore, Fruto Imaturo, verde, 18m altura",NA,NA,NA,NA,"Fabales",NA,"27253","auto",NA,NA,NA,NA
"448","2020-08-20 14:55:58-03","UFSC","FLOR","28545","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.",NA,NA,NA,"Klein, R.M.","1044","1955","02","10","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","FLOR0028545",NA,"árvore, flor branca, 20m altura",NA,NA,NA,NA,"Fabales",NA,"27253","auto",NA,NA,NA,NA
"449","2020-08-20 14:55:58-03","UFSC","FLOR","28963","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.",NA,NA,NA,"Klein, R.M.","1597","1955","09","15","Brasil","Santa Catarina","Itajaí","Morro da Ressacada.","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","FLOR0028963",NA,"árvore, Fruto Maduro, verde-castanho, 15m altura",NA,NA,NA,NA,"Fabales",NA,"27253","auto",NA,NA,NA,NA
"450","2020-08-20 20:38:45-03","UFSC","FLOR","28522","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Smith, S.F.","1992",NA,NA,"Klein, R.M.; Bresolin, A.","9840","1971","10","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"400","400","FLOR0028522",NA,"árvore, Fruto Imaturo, verde, 15m altura",NA,NA,NA,NA,"Fabales",NA,"31105","auto",NA,NA,NA,NA
"451","2020-08-20 14:55:59-03","UFSC","FLOR","36893","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Silva, J.M.; Ferreira, L.A. & Abe, L.M.","2853","1999","01","15","Brasil","São Paulo","Barra do Turvo","Salto Chico Salu.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"FLOR0036893",NA,"árvore, flor creme, 20m altura",NA,NA,NA,NA,"Fabales",NA,"38172","auto",NA,NA,NA,NA
"452","2021-03-04 15:43:10-03","IF","SPSF","26527","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"A.Soares & W.Maschio","84","1997","05","15","Brasil","PR","Guaraqueçaba","floreta ombrofila densa montana","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"37295","auto","Magnoliopsida",NA,NA,NA
"453","2021-03-04 15:43:10-03","IF","SPSF","03061","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"A. Rodrigues",NA,"1947","01","19","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"454","2021-03-04 15:43:10-03","IF","SPSF","07104","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"M.Koscinski",NA,NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"455","2021-03-04 15:43:10-03","IF","SPSF","22710","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"N.M.Ivanauskas","787","1996","04","27","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"456","2021-03-04 15:43:10-03","IF","SPSF","52133","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","T.M.Ribeiro",NA,NA,NA,"I. Toffoli & T.M.Ribeiro","44","2009","07","20","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700",NA,NA,"COLETA: Árvore de 8m de altura. Material infértil. Indivíduo 6146 da Fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"457","2021-03-04 15:43:10-03","IF","SPSF","16159","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"G. Hatschbach & R.Kummrow","57097","1992","06","23","Brasil","PR","Cerro Azul","rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"32006","auto","Magnoliopsida",NA,NA,NA
"458","2021-03-04 15:43:10-03","IF","SPSF","37068","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"G.Franco",NA,NA,NA,"F.M.Souza & R.Cielo-Filho & A.P.Ribeiro","656","2006","09","19","Brasil","SP","Ribeirão Grande","Estação Ecologica de Xitué","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvore 25m de altura, fruto imaturo verde.; GEOGRAFIA: Floresta Ombrofila Densa Montana, trilha Xitué&nf;;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"25028","auto","Magnoliopsida",NA,NA,NA
"459","2021-03-04 15:43:10-03","IF","SPSF","01285","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1943","02","02","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"460","2021-03-04 15:43:10-03","IF","SPSF","06340","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"A. Rodrigues",NA,"1941","07","01","Brasil","SP","São Paulo","Cachoeirinha","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"461","2021-03-04 15:43:10-03","IF","SPSF","00587","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"V.C Souza",NA,NA,NA,"M.Koscinski",NA,"1937","03","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: Nomes populares Capaibeira de folha meúda, Pau de óleo.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"462","2021-03-04 15:43:10-03","IF","SPSF","00028","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"M.Koscinski","201","1935","03","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: Nomes populares Pau de óleo, Copaíba de folha meúda; Tóra n° 7 - Madeira branca da cuca. Cerne avermelhada com brilho.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"463","2021-03-04 15:43:10-03","IF","SPSF","05686","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"O.T. Aguiar",NA,"1977","07","07","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"464","2021-03-04 15:43:10-03","IF","SPSF","05613","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"B.Braga",NA,"1969","07","07","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"465","2021-03-04 15:43:10-03","IF","SPSF","05560","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"B.Braga",NA,"1969","01","30","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"466","2017-09-11 17:09:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2017-09-11 17:09:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in sylvis ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:41:35-03","UFRGS","ICN","190964","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G",NA,NA,NA,"Silva, JM; Cordeiro, J","130","1986","07","14","Brasil","PR","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"ICN00015798","ICN00015798","Doação Herbário MBM; Árvore 10 m; Mata remanescente a beira de rio","América do Sul",NA,NA,"Dicotyledon",NA,NA,"61623","auto",NA,NA,NA,NA
"469","2021-02-08 12:41:35-03","UFRGS","ICN","146394","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Lima, HC","2011","03","16","Moro, RS; et al.","596","1992","10","28","Brasil","PR","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"ICN00015796","ICN00015796","árvore com ca. de 15 m. de altura; ritidoma com desprendimento em placas vermelhas; Riacho do Pedregulho; cerrado degradado","América do Sul",NA,NA,"Dicotyledon",NA,NA,"56988","auto",NA,NA,NA,NA
"470","2021-02-08 12:41:35-03","UFRGS","ICN","084253","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Falkenberg, DB",NA,NA,NA,"Klein, RM","7195","1967","02","15","Brasil","SC","Florianópolis","Morro costa da lagoa","-48.5491981506348","-27.596700668335",NA,NA,"250","250","ICN00015793","ICN00015793","Árvore, 30 m alt., flores branca; Mata","América do Sul",NA,NA,"Dicotyledon",NA,NA,"27000","auto",NA,NA,NA,NA
"471","2021-02-08 12:41:35-03","UFRGS","ICN","061549","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Reis, A",NA,NA,NA,"Reis, A","s.n.","1984","11","19","Brasil","SC","Guabiruba","Lajeado Alto, Fazenda R.H.Ltda","-48.9810981750488","-27.0858001708984",NA,NA,"850","850","ICN00015803","ICN00015803","Árvore, 25 m alt., fruto imaturo verde, procurado por Arapongas, que comem o arilo avermelhado; Mata","América do Sul",NA,NA,"Dicotyledon",NA,NA,"16046","auto",NA,NA,NA,NA
"472","2021-02-08 12:41:35-03","UFRGS","ICN","142781","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC",NA,NA,NA,"Reitz, R; Klein, RM","1624","1954","03","02","Brasil","SC","Ibirama","perto da cidade","-49.5177993774414","-27.0569000244141",NA,NA,"100","100","ICN00015800","ICN00015800","Árvore. 15 m de altura. Flor branca-esverdeada.; Capoeira.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"18533","auto",NA,NA,NA,NA
"473","2021-02-08 12:41:35-03","UFRGS","ICN","001099","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Lima, HC",NA,NA,NA,"Schultz, AR","1099","1953","11","11","Brasil","SC","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"ICN00015792","ICN00015792 ICN00015792_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA
"474","2021-02-08 12:41:35-03","UFRGS","ICN","142880","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Smith, SF",NA,NA,NA,"Klein, RM; Bresolin, A","9771","1971","10","18","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"300","300","ICN00015806","ICN00015806","Árvore de 15 m de altura; fruto imaturo: verde.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"13751","auto",NA,NA,NA,NA
"475","2021-02-08 12:41:35-03","UFRGS","ICN","142887","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A",NA,NA,NA,"Reitz, R; Klein, RM","3482","1956","07","18","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"150","150","ICN00015797","ICN00015797","HBR; Arvoreta de 6 m de altura; fruto imaturo: verde.; Capoeira.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"18533","auto",NA,NA,NA,NA
"476","2021-02-08 12:41:35-03","UFRGS","ICN","142774","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC",NA,NA,NA,"Klein, RM","1892","1956","03","06","Brasil","SC","Ibirama","Horto Florestal I.N.P","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","ICN00015805","ICN00015805","Árvore. Flor verde-clara.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"18533","auto",NA,NA,NA,NA
"477","2021-02-08 12:41:35-03","UFRGS","ICN","142769","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC",NA,NA,NA,"Klein, RM","1039","1955","02","10","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"200","200","ICN00015804","ICN00015804","Árvore. Flor em botão.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA
"478","2021-02-08 12:41:35-03","UFRGS","ICN","142775","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC",NA,NA,NA,"Klein, RM","1044","1955","02","10","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","ICN00015799","ICN00015799","Árvore. Flor branca.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA
"479","2021-02-08 12:41:35-03","UFRGS","ICN","142768","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC",NA,NA,NA,"Klein, RM","1436","1955","06","24","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","ICN00015794","ICN00015794","Árvore. Fruto imaturo: verde; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA
"480","2021-02-08 12:41:35-03","UFRGS","ICN","142290","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A",NA,NA,NA,"Klein, RM","1597","1955","09","15","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","ICN00015795","ICN00015795","Doação HBR; Árvore de 15 metros de altura, fruto maduro de cor verde-castanho; Mata","América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA
"481","2021-02-08 12:41:35-03","UFRGS","ICN","142881","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Smith, SF",NA,NA,NA,"Klein, RM; Bresolin, A","9840","1971","10","20","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"400","400","ICN00015801","ICN00015801","Árvore de 15 m de altura; fruto imaturo: verde.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"31105","auto",NA,NA,NA,NA
"482","2021-02-08 12:41:35-03","UFRGS","ICN","001852","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Reitz, R",NA,NA,NA,"Reitz, R; Klein, RM","6564","1958","03","06","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","ICN00015802","ICN00015802","Doação HRB (14893); Árvore 20 m alt., flores brancas, Lenho na xiloteca; Mata","América do Sul",NA,NA,"Dicotyledon",NA,NA,"21797","auto",NA,NA,NA,NA
"483","2019-11-21 10:05:20-03","IBt","SP","309151","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Árbocz, GF; et al.","32668","1995","02","08","Brasil","São Paulo","Barra do Turvo","BR 116, entrada para Bairro dos Barreiros, próxima ao posto policial, mata atlântica de encosta","-48.466944","-24.79375","-48.466944","-24.79375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-21 10:05:20-03","IBt","SP","445236","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Catharino, ELM","2012","07","05","D'Orazio, FAE","9","2012","02","12","Brasil","São Paulo","Tremembé","Poço Grande","-45.634722","-22.977778","-45.634722","-22.977778","545","545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-11-21 10:05:20-03","IBt","SP","129532","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC","2003","09",NA,"Hatschbach, G","20222","1968","11","06","Brasil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"486","2019-11-21 10:05:20-03","IBt","SP","64327","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC","2003","09",NA,"Reitz, R","5711","1953","09","04","Brasil","Santa Catarina","Brusque","Azambuja, capoeirão","-48.9174995422363","-27.0981006622314",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA
"487","2019-11-21 10:05:20-03","IBt","SP","64326","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, RLC","2003","09",NA,"Reitz, R; Klein, RM","1624","1954","03","02","Brasil","Santa Catarina","Ibirama","Capoeira","-49.5177993774414","-27.0569000244141",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA
"488","2019-11-21 10:05:20-03","IBt","SP","387962","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","2004",NA,NA,"Barbosa, E; Silva, JM; Vaz, J","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"SP024596","SP024596",NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
