"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1416","2020-11-12 17:00:40-03","UEL","FUEL","21515","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Silva, JM; et al.","1997","10","14","Brasil","Paraná","Quedas do Iguaçu","Barra do Rio Perdido - Fazenda ADM","-52.9081001281738","-25.4496994018555",NA,NA,NA,NA,"FUEL006082",NA,"1999","10","13","2082",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"24667","auto",NA,NA,NA,NA,NA,NA
"1417","2020-11-12 17:00:40-03","UEL","FUEL","30479","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dias, MC","Ferreira, JA; et al.","1998","11","10","Brasil","Paraná","Reserva","Fazenda Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"FUEL006075",NA,"1999",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"43627","auto",NA,NA,NA,NA,NA,NA
"1418","2020-11-12 17:00:40-03","UEL","FUEL","21397","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Giroto, JC; et al.","1997","09","21","Brasil","Paraná","Rolândia","Fazenda Rhenamia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"FUEL006066",NA,"1998","06","30","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"19311","auto",NA,NA,NA,NA,NA,NA
"1419","2020-11-12 17:00:40-03","UEL","FUEL","26904","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Moraes, P","Mendonça, AM; et al.","1999","10","28","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006060",NA,"2009","05","11","3",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1420","2020-11-12 17:00:40-03","UEL","FUEL","30473","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Pavão, OC; Francisco, EM","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","Chácara Carolina","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006077",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1421","2020-11-12 17:00:40-03","UEL","FUEL","23723","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Francisco, EM; Pavão, OC; Alves, J","1998","10","08","Brasil","Paraná","São Jerônimo da Serra","Chácara Rancho Carolina","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006068",NA,"1999","10","15","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1422","2020-11-12 17:00:40-03","UEL","FUEL","22122","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Francisco, EM; Pavão, OC; Alves, J","1998","10","08","Brasil","Paraná","São Jerônimo da Serra","Entrada da Vila Nova","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006069",NA,"1998","01","18","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1423","2020-11-12 17:00:40-03","UEL","FUEL","30475","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Ferreira, JA","2000","09","22","Brasil","Paraná","São Jerônimo da Serra","Fazenda Fuji","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL005886",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1424","2020-11-12 17:00:40-03","UEL","FUEL","30474","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Medri, C; Francisco, EM","1999","09","25","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006078",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1425","2020-11-12 17:00:40-03","UEL","FUEL","30477","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Francisco, EM; Pavão, OC","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006042",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1426","2020-11-12 17:00:40-03","UEL","FUEL","34700","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Assis, LCS","Francisco, EM","2002","10","21","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL006047",NA,"2005","03","07","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1427","2020-11-12 17:00:40-03","UEL","FUEL","23874","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Assis, LCS","Francisco, EM; et al.","1998","10","15","Brasil","Paraná","Sapopema","Em frente a Vila Rural -do outro lado da Rodovia","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL006050",NA,"2005","03","07","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"21990","auto",NA,NA,NA,NA,NA,NA
"1428","2020-11-12 17:00:40-03","UEL","FUEL","23648","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dias, MC; Medri, C","Medri, C; Kinupp, VF; Francisco, EM","1998","10","10","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL006048",NA,"1999","10","15","723",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"21990","auto",NA,NA,NA,NA,NA,NA
"1429","2020-11-12 17:00:40-03","UEL","FUEL","30476","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Francisco, EM; Pavão, OC; Alves, J","2000","11","01","Brasil","Paraná","Tamarana","Acampamento Água Viva","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"FUEL006058",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"23681","auto",NA,NA,NA,NA,NA,NA
"1430","2020-11-12 17:00:40-03","UEL","FUEL","30481","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Dias, MC; Medri, ME","1999","11","11","Brasil","Paraná","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL005889",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1431","2020-11-12 17:00:40-03","UEL","FUEL","11734","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dias, MC","Vieira, AOS; Dias, MC; Mansano, VF","1994","08","11","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1994",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1432","2020-11-12 17:00:40-03","UEL","FUEL","11737","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dias, MC","Silva, SM; et al.","1990","05","04","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL006070",NA,"1994",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1433","2019-10-16 14:12:59-03","UEL","FUEL","12988","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"s.coletor",NA,NA,NA,"Brasil","Paraná","Tibagi","Fazenda ; Rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1434","2020-11-12 17:00:40-03","UEL","FUEL","17447","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Rosa, NV; et al.","1995","10","27","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL006067",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1435","2020-11-12 17:00:40-03","UEL","FUEL","36667","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Estevan, DA","Estevan, DA; et al.","2004","09","28","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL005884",NA,"2004",NA,NA,"464",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"32424","auto",NA,NA,NA,NA,NA,NA
"1436","2020-11-12 17:00:40-03","UEL","FUEL","37049","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Assis, LCS","Estevan, DA; et al.","2004","10","26","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL006049",NA,"2005","03","07","516",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"32424","auto",NA,NA,NA,NA,NA,NA
"1437","2020-11-12 17:00:40-03","UEL","FUEL","23700","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Francisco, EM; Cavalheiro, AL","1998","12","11","Brasil","Paraná","Ventania","Sítio Paraíso km 57","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL006072",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"32424","auto",NA,NA,NA,NA,NA,NA
"1438","2020-11-12 17:00:40-03","UEL","FUEL","39715","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Verdi, M","Verdi, M; Grosch, B; Klemz, G","2008","11","20","Brasil","Santa Catarina","Campos Novos","Alto São Roque, Ecótono Floresta Estacional Decidual/ Floresta Ombrófila Mista","-51.2249984741211","-27.4016990661621",NA,NA,"717","717",NA,NA,"2008","11","20","1019",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"43319","auto",NA,NA,NA,NA,NA,NA
"1439","2020-11-12 17:00:40-03","UEL","FUEL","49106","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Verdi, M","Verdi, M; Hasckel, RP; Klemz, G","2009","01","28","Brasil","Santa Catarina","Celso Ramos","Linha Silva","-51.3363990783691","-27.6343994140625",NA,NA,"627","627","FUEL006092",NA,"2008","12","01","1477",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"13642","auto",NA,NA,NA,NA,NA,NA
"1440","2020-11-12 17:00:40-03","UEL","FUEL","50917","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Sevegnani, L","Meyer, L; Sevegnani, L; Torres, FJ","2011","11","25","Brasil","Santa Catarina","Concórdia","27.081500 S 51.550100 W","-52.0278015136719","-27.2341995239258",NA,NA,"575","575","FUEL006096",NA,"2011","11","25","6",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"24608","auto",NA,NA,NA,NA,NA,NA
"1441","2020-11-12 17:00:40-03","UEL","FUEL","49112","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dreveck, S","Dreveck, S; Gasper, AL; Carneiro, FE","2008","11","20","Brasil","Santa Catarina","Ibicaré","Lageado Cruzeiro, comum no fragmento; Floresta Estacional Decidual","-51.3650016784668","-27.0918998718262",NA,NA,"762","762","FUEL006091",NA,"2008","11","20","391",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"12166","auto",NA,NA,NA,NA,NA,NA
"1442","2020-11-12 17:00:40-03","UEL","FUEL","45754","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Moraes, P","Gasper, AL; Brogni, E; Santos, EM","2007","11","29","Brasil","Santa Catarina","Papanduva","Lageadinho, 586592 S Long: 7053132 O.","-50.144401550293","-26.3703002929688",NA,NA,"560","560","FUEL006094",NA,"2009","04","01","1071",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"49621","auto",NA,NA,NA,NA,NA,NA
"1443","2020-11-12 17:00:40-03","UEL","FUEL","21658","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Torezan, JMD; et al.","1997","07","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho-Apiaí, Apiaí 11Km de B.Sucesso de Itararé","-48.8400001525879","-24.5",NA,NA,NA,NA,"FUEL006085",NA,"1999","10","13","608",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"37738","auto",NA,NA,NA,NA,NA,NA
"1444","2020-11-12 17:00:40-03","UEL","FUEL","31445","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Carvalho, JPM; et al.","1984","10","16","Brasil","São Paulo","Campos do Jordão","Parque Estadual-região do Pinheiro Seco","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"FUEL006080",NA,"1999","01",NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1445","2019-11-01 15:01:58-03","UnB","UB","144786","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Gomes, BM","Bucci, FFB; Verano, C","2003","07","16","Brasil","Goiás","Campo Limpo de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","10","27","1776","Projeto de Recuperação da Bacia do Ribeirão João Leite.; Árvore com 12,0m de altura x 0,42m CAP. Código fitossociológico JL 046.; Cerradão.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","2019-11-01 15:01:58-03","UnB","UB","189866","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Zanon, MMF","Lindeman, JC; Haas, JH","1966","10","20","Brasil","Paraná ","Campina da Lagoa","15km W of Nova Cantú, road to Campina de Lagoa.","-52.798900604248","-24.5916996002197",NA,NA,NA,NA,NA,NA,"2006","07","20","2762","Tree, 25 cm diâm., 8 m tall, flowers cream, introrse anthers with 2 orange valves dead bark dark grey, cracked like a breadcrust in 2-3 mm thick brittle flakes, living bark 7-9mm, coarse-granular, pale yellow lenses in a dirty yellow network, rather",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"22096","auto",NA,NA,NA,NA,NA,NA
"1447","2019-11-01 15:01:58-03","UnB","UB","150087","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Hatschbach, G","Silva, JM","1992","11","08","Brasil","Paraná ","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1993",NA,NA,"1170","Árvore 10m, flor alva; Capão de Araucárea",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"1448","2019-11-01 15:01:58-03","UnB","UB","150082","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Hatschbach, G","Cruz, JM","1999","11","09","Brasil","Paraná ","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"200","Pequena árvore de alva.; Floresta degradada",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"1449","2019-11-01 15:01:58-03","UnB","UB","150086","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Hatschbach, G","Kummrow, R","1988","11","04","Brasil","Paraná ","Tijucas do Sul","Rod. BR-376, Km 37","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"1989",NA,NA,"3086","Árvore 8m, flores alvas. Araucarieto",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"1450","2019-11-01 15:01:58-03","UnB","UB","150081","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Barneby, R","Heringer, EP","1956","10","11","Brasil","Minas Gerais","Paraopeba","Fazenda do Rasgão, 3Km de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"1973",NA,NA,"5390","Árvore bonita que se rola de flores noutras épocas; Mata",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"1451","2019-11-01 15:01:58-03","UnB","UB","150085","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Hatschbach, G","Poliquesi, CB","1995","10","12","Brasil","Paraná ","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1996",NA,NA,"458","Árvore 5m, flor alva. Araucarieto",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"1452","2019-11-01 15:01:58-03","UnB","UB","150084","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Assis, LCS","Francisco, EM","2002","10","21","Brasil","Paraná ","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"s.n.","Interior da Mata; Árvore 12m, flor branca",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1453","2019-10-03 10:03:49-03","UFSCar","SORO","1693","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees. & Mart.",NA,"Kortz, A. R.; Piotrowski, I.","2008","10","24","Brasil","São Paulo","Sorocaba","campus UFSCar - fragmento 4","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1454","2019-10-03 10:03:49-03","UFSCar","SORO","578","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Costa, D. R; Oliveira, D. A. M.; Petean, F. C. S.; Flores, W. P.","2008","10","17","Brasil","São Paulo","Sorocaba","campus UFSCar - Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1455","2019-10-03 10:03:49-03","UFSCar","SORO","491","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Ness",NA,"Kortz, A. R.; Koch, I.","2008","10","13","Brasil","São Paulo","Sorocaba","campus UFSCar - Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1456","2019-10-03 10:03:49-03","UFSCar","SORO","198","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Coelho, S.; Kortz, A; Cardoso-Leite, E; Casali, M, F.","2008","01","16","Brasil","São Paulo","Sorocaba","campus UFSCar - Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1457","2019-10-03 10:03:49-03","UFSCar","SORO","6271","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata",NA,"T.D.M. Barbosa","Mello, C.E.P.; Campos, C.J.","2006","12","18","Brasil","São Paulo","Bofete","Gigante Adormecido. Floresta Estacional Semidecidual. Alt: 615m.","-48.274639","-23.047944","48°16'28,7W","23°02'52,6S",NA,NA,NA,NA,"2008","01","16","34","Árvore com 11m, casca lisa, folhas ferrugíneas, frutos verdes com receptáculo grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","2019-05-06 11:58:23-03","UFU","HUFU","24832","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Andrade, S.F.","Pavão, O.C.; Ferreira, J.A.","1996","11","08","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUFU00012039","HUFU00012039","2000",NA,NA,"s.n.","Árvore, ca. 6 m. Botões florais cremes, flores brancas e frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1459","2020-08-20 20:39:28-03","UFSC","FLOR","30276","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Vaz, A.M.S.F.","Pastore, U.; Klein, R.M.","1986","10","31","Brasil","Paraná","Terra Roxa","Rio Açu, BR 364.","-53.966667","-24.183333","53º58'W","24º11'S","300","300","FLOR0030276",NA,"1987",NA,NA,"174","árvore, fanerófita, flor com, 12m altura. Folha SG.22-V-A; ponto 90; DAP 0,70 m; diâmetro da copa 8 m; freqüência baixa",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2020-08-20 14:56:59-03","UFSC","FLOR","39587","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Guimarães, F.B.","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia","Área de supressão para implantação do loteamento Frei Lency II.","-51.964167","-27.234444","51º57'51''W","27º14'4''S",NA,NA,"FLOR0039587","FLOR0039587","2011","07",NA,"1213","CON01. Estéril. Coleta de 3 discos do tronco na altura do peito para Xiloteca.",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","2020-08-20 14:56:59-03","UFSC","FLOR","39598","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Guimarães, F.B.","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia","Área de supressão para implantação do loteamento Frei Lency II.","-51.964167","-27.234444","51º57'51''W","27º14'4''S",NA,NA,"FLOR0039598","FLOR0039598","2011","07",NA,"1223","CON11. Estéril. Coleta de 3 discos do tronco na altura do peito para Xiloteca.",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","2020-08-20 14:56:59-03","UFSC","FLOR","39600","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Guimarães, F.B.","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia","Área de supressão para implantação do loteamento Frei Lency II.","-51.964167","-27.234444","51º57'51''W","27º14'4''S",NA,NA,"FLOR0039600","FLOR0039600","2011","07",NA,"1225","Coleta de 3 discos do tronco na altura do peito para Xiloteca.",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2020-08-20 14:56:59-03","UFSC","FLOR","39604","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Assis, L.C.S.","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia","Área de supressão para implantação do loteamento Frei Lency II.","-51.964167","-27.234444","51º57'51''W","27º14'4''S",NA,NA,"FLOR0039604","FLOR0039604","2011","10",NA,"1229","10m altura. Estéril. Coleta de 3 discos do tronco na altura do peito para Xiloteca. CON17.",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
