"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1557","2014-10-23 16:46:00-02","MO","MOBOT","3089487","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"W.G. Herter","1926","1",NA,"Uruguay","Montevideo",NA,"Malvin. (Lit. Platens). Aren. Humid. Soli exp.",NA,NA,NA,NA,"0E8","5.00000000",NA,NA,"Herter 343",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1558","2013-08-23 04:12:00-03","MO","MOBOT","3089488","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Pastor Arenas Rodríguez","1975","2","23","Paraguay","Cordillera",NA,"Tobati, Cerro Tobati. Pie del cerro, palustre, vive en asociación con Xyris, graminea, ciperaceas.",NA,NA,NA,NA,NA,NA,NA,NA,"Arenas Rodríguez 1139",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","2013-05-20 09:15:00-03","MO","MOBOT","3089489","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Jorge E. Ramos","1987","4","12","Colombia","Valle del Cauca","Restrepo","Vereda de Rio Grande, margen derecha del río abajo del puente, en la cienaguita en predios de la finca de la Familia Reyna, por la carretera entre Pavas y Restrepo.",NA,NA,NA,NA,"1250.00000000","1350.00000000",NA,NA,"Ramos Pérez 733",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","2013-05-20 09:15:00-03","MO","MOBOT","3089490","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Jorge E. Ramos","1986","11","17","Colombia","Valle del Cauca","Yumbo","Corregimiento de Mulaló; ca. 1.5 km de la Carretera Panorámica; cerca a la Calera.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Ramos Pérez 673",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","2013-01-28 05:13:00-02","MO","MOBOT","965393","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Timothy J. Killeen|René Guillén V.","1994","12","8","Bolivia","Santa Cruz","Velasco","Velasco, a 20 Km al S de San Ignacio. Pampa húmeda, inundada, en fondo de un valle, con campo cerrado sobre las alturas.","-60.98916","-16.56638",NA,NA,"450.00000000",NA,NA,NA,"Killeen 7346",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"1562","2014-12-02 16:26:00-02","MO","MOBOT","981417","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","W.D. Stevens",NA,NA,NA,"Nélida Soria","1993","2",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, cerca de la Col. Aceite-i.",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6110",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1563","2016-08-27 09:55:00-03","MO","MOBOT","100926218","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Fátima Mereles","1988","12","20","Paraguay","Caazapá",NA,"Tavai.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,"Mereles H. 2261",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1564","2019-03-20 10:02:00-03","MO","MOBOT","101091323","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"J.J. Bruhl|Rosa Guaglianone|N.J. Guarise|W. Reicher","2005","1","8","Argentina","Corrientes",NA,"Dpto. Apostoles. San José, Instituto Agrotécnico Salesiano Pascual Gentilini, 3.6 km E (96º) of entrance to main building. E side of pond. WGS84","-55.6916666","-27.7805556",NA,NA,"152.00000000",NA,NA,NA,"Bruhl 2303",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1565","2008-05-27 22:02:00-03","MO","MOBOT","266341","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","12","8","Paraguay","Paraguarí",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,"Zardini 25166",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","504",NA
"1566","2014-12-11 11:54:00-02","MO","MOBOT","274430","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","1","13","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, W of Pacheco.","-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,"Zardini 18009",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","254",NA
"1567","2013-02-14 05:40:00-02","MO","MOBOT","1123358","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","synonymy",NA,NA,NA,"L. Sodiro",NA,NA,NA,"Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sodiro 199/3",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2008-05-27 22:02:00-03","MO","MOBOT","1186161","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Simon Lægaard","1988","2","16","Ecuador","El Oro",NA,"Ca km 3 St. Rosa - Machala. Roadsides and swamps.","-79.88333","-3.33333",NA,NA,"10.00000000",NA,NA,NA,"Lægaard 70158",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2008-05-27 22:02:00-03","MO","MOBOT","1805137","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","8","Brazil","São Paulo",NA,"1 km NE of Juquitiba along Highway 116 to Curitiba. Verge of Typha marsh.",NA,NA,NA,NA,"660.00000000",NA,NA,NA,"Davidse 10913",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1135",NA
"1570","2013-10-05 06:32:00-03","MO","MOBOT","1817261","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Gerrit Davidse|Ángel C. González","1977","5","18","Venezuela","Apure",NA,"Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) SW of El Faro.","-66.9","7.31666",NA,NA,"35.00000000",NA,NA,NA,"Davidse 13451",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274",NA
"1571","2014-04-24 09:21:00-03","MO","MOBOT","1826095","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","R. Gualianone",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1977","5","2","Venezuela","Apure","Pedro Camejo","9 km directly (in a straight line) WNW of Paso de Cinaruco chalana along the banks of the Río Cinaruco.","-67.5833333","6.5833333",NA,NA,"60.00000000",NA,NA,NA,"Davidse 12497",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1259",NA
"1572","2014-04-24 09:17:00-03","MO","MOBOT","1826349","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","R. Guaglianone",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1977","5","2","Venezuela","Apure","Pedro Camejo","27 km directly (in a straight line) WSW of Paso de Cinaruco along the banks of the Río Cinaruco.","-67.75","6.5166667",NA,NA,"65.00000000",NA,NA,NA,"Davidse 12577",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1261",NA
"1573","2013-10-05 06:33:00-03","MO","MOBOT","1826540","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","R. Guaglianone",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1977","5","5","Venezuela","Apure",NA,"Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.","-67.05","7.16666",NA,NA,"30.00000000",NA,NA,NA,"Davidse 12688",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA
"1574","2013-10-05 06:33:00-03","MO","MOBOT","1826964","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","R. Gualianone",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1977","5","8","Venezuela","Apure",NA,"Distrito Pedro Camejo; 11 km directly (in a straight line) east of Paso de San Pablo and ca. 2 km ENE of Fundo Picachón along the banks of the Río Capanaparo.","-67.65","7.03333",NA,NA,"45.00000000",NA,NA,NA,"Davidse 12880",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1268",NA
"1575","2014-11-11 11:15:00-02","MO","MOBOT","1839630","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","T. Koyama",NA,NA,NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","1980","4","3","Brazil","Pará",NA,"Mun. de Marapanim: just E of the fishing village of Camara, which is ca. 11 km NW of Marudá.","-47.6833333","-0.6166667",NA,NA,"2.00000000","20.00000000",NA,NA,"Davidse 17820",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","80-8",NA
"1576","2013-10-05 06:33:00-03","MO","MOBOT","1845457","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Gerrit Davidse|Ángel C. González","1981","11","18","Venezuela","Sucre",NA,"Distrito Sucre. Playa Arapito. Sandy beach.","-64.4333333","10.2333333",NA,NA,"1.00000000",NA,NA,NA,"Davidse 19017",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1427",NA
"1577","2010-06-18 16:23:00-03","MO","MOBOT","2197797","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"I. Rafael Cordini","1943","6","13","Argentina","Formosa",NA,"En el cauce seco al N de Fr. Cabo 1° Lugones",NA,NA,NA,NA,NA,NA,NA,NA,"Cordini 124",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2011-02-12 06:10:00-02","MO","MOBOT","2250888","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Tito S. Ibarrola","1945","3","27","Argentina","Corrientes","San Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ibarrola 2771",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2018-05-17 05:28:00-03","MO","MOBOT","2250915","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Rosa Guaglianone|María E. Múlgura","1988","12","14","Argentina","Formosa","Pilcomayo","Pque. Nac. Pilcomayo, bañados del borde de la Laguna Blanca",NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 2211",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2010-04-27 17:03:00-03","MO","MOBOT","2432040","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","López, M. G., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|Victor Maruñak","1996","12","5","Argentina","Corrientes","Concepción","Estancia Yatay Corá, 50 km al NE de Chavarría, camino a Concepción; arroyo Garzal cerca del casco",NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 7107",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2009-07-10 17:56:00-03","MO","MOBOT","2441182","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Troels M. Pedersen","1970","3","10","Argentina","Corrientes","Empedrado","Estancia Las Tres Marías. Wet sands by the R. Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 9665",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2016-11-15 05:15:00-02","MO","MOBOT","2441203","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Antonio C. Krapovickas","1945","1","6","Argentina","Formosa",NA,"A orillas de la laguna cercana al río Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 957",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2008-05-27 22:02:00-03","MO","MOBOT","2452684","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Santos","1962","3","21","Brazil",NA,NA,"Est. Espirito Santo, Victoria, Praia da Costa",NA,NA,NA,NA,NA,NA,NA,NA,"Santos 1179",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2008-05-27 22:02:00-03","MO","MOBOT","2452702","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"* CAPPARELLI","1947","3","14","Brazil",NA,NA,"Gravataí, Est. Exp. de Arroz",NA,NA,NA,NA,NA,NA,NA,NA,"CAPPARELLI 192",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2009-07-09 17:05:00-03","MO","MOBOT","2452718","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Gert G. Hatschbach","1960","4","20","Brazil","Paraná",NA,"Mun. Guaratuba, Divias",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 6972",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2009-07-09 17:05:00-03","MO","MOBOT","2452734","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Gert G. Hatschbach","1957","4","5","Brazil","Paraná",NA,"Rio Pereque",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 3682",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","2014-04-27 20:39:00-03","MO","MOBOT","2452752","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"J. Coêlho de Moraes","1955","2","18","Brazil","Pernambuco",NA,"Nazaré da Mata",NA,NA,NA,NA,NA,NA,NA,NA,"Coêlho de Moraes 1252",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","2015-02-02 22:40:00-02","MO","MOBOT","2452769","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"A. Bertels","1951","2","15","Brazil","Rio Grande do Sul",NA,"Pelotas. Pelotas",NA,NA,NA,NA,NA,NA,NA,NA,"Bertels 1401",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","2009-08-21 06:32:00-03","MO","MOBOT","2452786","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Balduino Rambo","1938","1","25","Brazil","Rio Grande do Sul",NA,"Porto Alegre. Itajuan",NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 1950",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2010-11-13 04:25:00-02","MO","MOBOT","2452803","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Roberto M. Klein","1961","11","26","Brazil","Santa Catarina",NA,"Itajaí, Avenida Vasconcelos Drumond",NA,NA,NA,NA,NA,NA,NA,NA,"Klein 2845",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","2010-11-13 04:25:00-02","MO","MOBOT","2452821","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Roberto M. Klein","1955","1","4","Brazil","Santa Catarina",NA,"Itajaí. Cunhas",NA,NA,NA,NA,"10.00000000",NA,NA,NA,"Klein 982",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","2018-06-22 05:25:00-03","MO","MOBOT","2452840","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Pe. Raulino Reitz","1954","3","18","Brazil","Santa Catarina",NA,"Itajaí. Caixa Dagua da fazenda",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 1769",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2018-06-22 05:25:00-03","MO","MOBOT","2452857","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1957","11","8","Brazil","Santa Catarina",NA,"Joinville. Palácio Episcopal",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 5673",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","2018-06-22 05:25:00-03","MO","MOBOT","2452873","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Pe. Raulino Reitz","1953","2","5","Brazil","Santa Catarina",NA,"Palhoça. Campo Massiambú",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 5532",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","2018-06-22 05:25:00-03","MO","MOBOT","2452892","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Pe. Raulino Reitz","1954","1","3","Brazil","Santa Catarina",NA,"São Francisco do Sul. Barra do Saí-guaç-u",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 1422",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","2012-10-16 05:11:00-03","MO","MOBOT","2452911","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Johann Andreas Kneucker","1908","2","6","Brazil","São Paulo",NA,"In einem bei S. Paulo in Brasilien auf schwarzer, humoser Erde",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Kneucker 239a",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","2010-01-25 20:06:00-02","MO","MOBOT","2452928","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Troels M. Pedersen","1973","2","27","Brazil","São Paulo",NA,"Peruibe",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 10309",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","2008-05-27 22:02:00-03","MO","MOBOT","2452962","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"* CAPPARELLI","1942","4","14","Brazil","Rio Grande do Sul",NA,"Torres",NA,NA,NA,NA,NA,NA,NA,NA,"CAPPARELLI 342",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","2010-11-13 05:21:00-02","MO","MOBOT","2488296","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Fátima Mereles",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 377",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","2011-12-22 05:01:00-02","MO","MOBOT","2488309","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Teodoro Rojas","1917",NA,NA,"Paraguay","Alto Paraguay",NA,"Puerto Casado",NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 3092",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","2009-08-21 20:53:00-03","MO","MOBOT","2516425","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Bernardo Rosengurtt","1937","3","7","Uruguay","Canelones",NA,"F.C. Sosa Díaz",NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 1210",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2011-05-03 17:19:00-03","MO","MOBOT","2516440","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Cornelius Osten","1911","4","7","Uruguay","Maldonado",NA,"Piriapolis","-55.283333","-34.9",NA,NA,NA,NA,NA,NA,"Osten 5509",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2014-02-26 21:47:00-03","MO","MOBOT","2516452","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Diego Legrand","1937",NA,NA,"Uruguay","Montevideo",NA,"carrasco, en el campo ralo vecino al río de La Plata",NA,NA,NA,NA,NA,NA,NA,NA,"Legrand 1069",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2010-01-29 20:51:00-02","MO","MOBOT","2516469","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"W.G. Herter","1932","2","8","Uruguay","San José",NA,"Est. Pascual",NA,NA,NA,NA,NA,NA,NA,NA,"Herter 906b",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2009-10-21 21:48:00-02","MO","MOBOT","263843","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","1977","10","17","Venezuela","Delta Amacuro",NA,"Depto. Pedernales (boundary with Depto. Tucupita); sand beach bordering open sandy mud flats and wet depressions, mouth of Cano Guiniquina, between Punta Araguabisi and Punta Baja, at Barra Guiniquina.","-60.96666","9.5",NA,NA,"50.00000000",NA,NA,NA,"Steyermark 114922",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2009-11-14 22:34:00-02","MO","MOBOT","264029","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Julian A. Steyermark|Victor Carreño E.|G.C.K. Dunsterville|E. Dunsterville","1978","12","17","Venezuela","Bolívar",NA,"Entre la quebrada Los Brasileros y el camino hacia Playa Blanca y el río Uaiparú, al suroeste de Icabarú. In savanna.","-61.8","4.33333",NA,NA,"450.00000000",NA,NA,NA,"Steyermark 117714",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2016-11-01 10:28:00-02","MO","MOBOT","266241","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.","-57.4666667","-25.3333333",NA,NA,"200.00000000",NA,NA,NA,"Zardini 18948",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","287",NA
"1608","2009-12-07 20:41:00-02","MO","MOBOT","2837625","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","R. Guaglianone",NA,NA,NA,"Renée H. Fortunato|Rosa Guaglianone|Erik Garino","1991","11","7","Argentina","Formosa","Pilcomayo","Parq. Nac. Pilcomayo, alrededores de Laguna Blanca. Cercanías de la casa de los Guardaparques.","-58.1","-25.16666",NA,NA,NA,NA,NA,NA,"Fortunato 2058",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
