"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"763","2020-12-21 16:44:46-03","MBM","MBM","243522","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Pennington, T.D.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","681",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Capão da Onça","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM243522","MBM243522","Southern America",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"764","2020-12-21 16:44:46-03","MBM","MBM","219589","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2087",NA,NA,NA,"Brazil","Paraná","Quedas do Iguaçu","Barra do Rio Perdido, Fazenda ADM","-52.9081001281738","-25.4496994018555",NA,NA,NA,NA,NA,"MBM219589","MBM219589","Southern America",NA,NA,NA,NA,NA,"24667","auto",NA,NA,NA,NA,NA
"765","2020-12-21 16:44:46-03","MBM","MBM","140768","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","763",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Alto do Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM140768",NA,"Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"766","2020-12-21 16:44:46-03","MBM","MBM","259550","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","1225",NA,NA,NA,"Brazil","Paraná","Santa Mariana","Mata da Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,"MBM259550","MBM259550","Southern America",NA,NA,NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA
"767","2020-12-21 16:44:46-03","MBM","MBM","54077","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","39860",NA,NA,NA,"Brazil","Paraná","São Miguel do Iguaçu","Rio Ocuí","-54.2378005981445","-25.3481006622314",NA,NA,NA,NA,NA,"MBM054077","MBM054077","Southern America",NA,NA,NA,NA,NA,"27679","auto",NA,NA,NA,NA,NA
"768","2020-12-21 16:44:46-03","MBM","MBM","359979","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Cordeiro, J.","2010",NA,NA,"Toderke, M.L.; et al.; et al.","9","2009","10","12","Brazil","Paraná","São Pedro do Iguaçu","Parque Estadual Cabeça do Cachorro","-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,"Árvore, 16m, flor alvacenta. Floresta Estacional Semidecidual","MBM359979","MBM359979","Southern America",NA,NA,NA,NA,NA,"24343","auto",NA,NA,NA,NA,NA
"769","2020-12-21 16:44:46-03","MBM","MBM","349072","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Ribas, O.S.","2009","02",NA,"Urben-Filho; et al.; et al.","180","2008","09","11","Brazil","Paraná","Telêmaco Borba","Poço Preto, UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"MBM349072","MBM349072","Southern America",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"770","2020-12-21 16:44:46-03","MBM","MBM","11472","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","21504",NA,NA,NA,"Brazil","Paraná","Terra Boa","Fazenda Murerê","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,NA,"MBM011472","MBM011472","Southern America",NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
"771","2020-12-21 16:44:46-03","MBM","MBM","119651","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Pennington, T.D.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","51911",NA,NA,NA,"Brazil","Paraná","Tomazina","Rio das Cinzas, Salto Cavalcanti","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,"MBM119651",NA,"Southern America",NA,NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA
"772","2020-12-21 16:44:46-03","MBM","MBM","248441","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Smith, S.F.",NA,NA,NA,"Kegler, A.","374",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Vila Cristina","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM248441","MBM248441","Southern America",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"773","2020-12-21 16:44:46-03","MBM","MBM","196397","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1944",NA,NA,NA,"Brazil","Rio Grande do Sul","Marcelino Ramos","Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"MBM196397","MBM196397","Southern America",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"774","2020-12-21 16:44:46-03","MBM","MBM","256414","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Senna, R.M.",NA,NA,NA,"Antunes, J.","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul","Maximiliano de Almeida","Maximiliano de Almeida","-51.8032989501953","-27.6322002410889",NA,NA,NA,NA,NA,"MBM256414","MBM256414","Southern America",NA,NA,NA,NA,NA,"13380","auto",NA,NA,NA,NA,NA
"775","2020-12-21 16:44:45-03","MBM","MBM","106154","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Aguiar, L.",NA,NA,NA,"Aguiar, L.","158",NA,NA,NA,"Brazil","Rio Grande do Sul","Viamão","Morro Araçá, Itapoã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"MBM106154","MBM106154","Southern America",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"776","2020-12-21 16:44:46-03","MBM","MBM","162353","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Rodrigues, R.R.",NA,NA,NA,"Barreto, K.D.; et al.; et al.","407",NA,NA,NA,"Brazil","São Paulo","Charqueada","Mata da Glória","-47.7700004577637","-22.5100002288818",NA,NA,NA,NA,NA,"MBM162353","MBM162353","Southern America",NA,NA,NA,NA,NA,"12465","auto",NA,NA,NA,NA,NA
"777","2020-12-21 16:44:46-03","MBM","MBM","162354","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Catharino, L.M.E.",NA,NA,NA,"Mantovani; et al.; et al.","3617",NA,NA,NA,"Brazil","São Paulo","Ipeúna","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"MBM162354","MBM162354","Southern America",NA,NA,NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA
"778","2020-12-21 16:44:46-03","MBM","MBM","63050","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Martins, F.R.",NA,NA,NA,"Martins, F.R.","10022",NA,NA,NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,"MBM063050","MBM063050","Southern America",NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA
"779","2020-12-21 16:44:46-03","MBM","MBM","19797","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.",NA,NA,NA,NA,"Krapovickas, A.","19616",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM019797","MBM019797","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-12-21 16:44:46-03","MBM","MBM","128548","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hahn, W.",NA,NA,NA,"Hahn, W.","2319",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM128548","MBM128548","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-12-21 16:44:45-03","MBM","MBM","106486","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Völtz, R.R.","2018","08",NA,"Bernardi, L.","18576","1978","11","14","Paraguay","Itapúa","Itapúa Poty","In silvanis deletis inter Colonia Itapua Poty et Catupyry",NA,NA,NA,NA,NA,NA,"Arbor 20 metralis 60 cm diam.","MBM106486","MBM106486","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2020-12-21 16:44:45-03","MBM","MBM","106506","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Völtz, R.R.","2018","08",NA,"Bernardi, L.","19335","1978","11","20","Paraguay","Pedro Juan Caballero","Colonia Estrella","Tres Palos, Ad oram silvae circa Tres Palos ad septentr. P. J. Caballero, Amambay",NA,NA,NA,NA,NA,NA,"Arbor juvenis vix 4 metralis exilis ramulis fuscis albo lenticelatis.","MBM106506","MBM106506","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2020-12-21 16:44:46-03","MBM","MBM","130418","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","5361",NA,NA,NA,"Brazil","Paraná",NA,"15km S de Cara Funda",NA,NA,NA,NA,NA,NA,NA,"MBM130418","MBM130418","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2020-12-21 16:44:46-03","MBM","MBM","14020","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","13957",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM014020","MBM014020","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-12-21 16:44:46-03","MBM","MBM","14537","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","9337",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM014537","MBM014537","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-12-21 16:44:46-03","MBM","MBM","167461","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Silva, S.M.",NA,NA,NA,"Britez, R.M.","s.n.",NA,NA,NA,"Brazil","Paraná","Três Barras","Estreito do Rio Guarani",NA,NA,NA,NA,NA,NA,NA,"MBM167461","MBM167461","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2020-12-21 16:44:46-03","MBM","MBM","213421","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66975",NA,NA,NA,"Brazil","Mato Grosso","Vila Bela da SS. Trindade","Estrada para Cavalvasco",NA,NA,NA,NA,NA,NA,NA,"MBM213421","MBM213421","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2020-12-21 16:44:46-03","MBM","MBM","322941","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.",NA,NA,NA,NA,"Romanczuk, M.C.; Figueroa Romero, M.R.; Martínez, G.; Rotman, A.D.; Figueroa Romero, M.R.; Martínez, G.; Rotman, A.D.","624","1976","02","01","Argentina","Misiones","Iguazú","Reserva Florestal Parque Nacional Iguazú, A 19 km SE Puerto Iguazú, camino lateral a 2 km de Ruta 12.","-53.433333","-25.716667","-53.433333","-25.716667",NA,NA,NA,"MBM322941","MBM322941","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-12-21 16:44:46-03","MBM","MBM","258118","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Senna, R.M.",NA,NA,NA,"Spanholi, J.","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul","Celso Ramos","Barra do Rio Uruguai",NA,NA,NA,NA,NA,NA,NA,"MBM258118","MBM258118","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2020-12-21 16:44:46-03","MBM","MBM","264161","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Pennington, T.D.",NA,NA,NA,"Jardim, A.; et al.; et al.","2128",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM264161","MBM264161","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2020-12-21 16:44:46-03","MBM","MBM","264162","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Pennington, T.D.",NA,NA,NA,"Killeen, T.; et al.; et al.","7093",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM264162","MBM264162","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-12-21 16:44:46-03","MBM","MBM","322939","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.",NA,NA,NA,NA,"Burkart, A.","14530","1943","12","07","Argentina","Misiones","Eldorado","Eldorado",NA,NA,NA,NA,NA,NA,"Ejemplar citado en Liloa 13: 11 y en Fl. Neotropica 52: 613","MBM322939","MBM322939","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2020-12-21 16:44:46-03","MBM","MBM","322940","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Múlgura de Romero, M.E.","2003",NA,NA,"Burkart, A.","15347","1945","02","13","Argentina","Misiones","San Ignacio","Teyucuaré",NA,NA,NA,NA,NA,NA,NA,"MBM322940","MBM322940","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-12-21 16:44:46-03","MBM","MBM","345279","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Völtz, R.R.","2018","10",NA,"Morrone, O.","3428","1998","12","16","Argentina","Salta","Orán","25 km de la Ruta Nac. 50 camino a Santa María, pasado 2 km la Finca Totó","-64.483333","-23.25","-64.483333","-23.25","450","450",NA,"MBM345279","MBM345279","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2020-12-21 16:44:46-03","MBM","MBM","384086","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Barboza, E.","2013","06","03","Saueressig, D.","1948","2013","04","30","Brazil","Paraná","Nova Laranjeiras",NA,"-52.559997","-25.020003","-52.559997","-25.020003",NA,NA,"Árvore, com flores.","MBM384086",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2020-12-21 16:44:46-03","MBM","MBM","387416","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Michelon, C.",NA,NA,NA,"Michelon, C.","1472","2012","07","07","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","Árvore latescente.; Floresta ripária do Rio Tibagi.","MBM387416","MBM387416","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2020-12-21 16:44:46-03","MBM","MBM","389699","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Michelon, C.","2012","05","18","Perret, L.","32B","2012","05","18","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","520","750","Árvore, com látex.; Em beira de estrada.","MBM389699","MBM389699","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-12-21 16:44:46-03","MBM","MBM","392239","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Völtz, R.R.","2017","05","03","Bona, L.P.","954","2016","11","24","Brazil","Paraná","Chopinzinho","Conglomerado: 489; subunidade: 2; subparcela: 5; indivíduo: 23","-52.56","-25.92","-52.56","-25.92",NA,NA,"Árvore 10 m; flores esverdeadas.","MBM392239","MBM392239","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-12-21 16:44:46-03","MBM","MBM","394818","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Felitto, G.","2015",NA,NA,"Felitto, G.; Gomes, J.A.; Nascimento, J.; Castro, D.; Gomes, J.A.; Nascimento, J.; Castro, D.","864","2014","11","19","Brazil","Paraná","Nova Cantu","PCH Cantu 2, Área futura de reservatório","-52.461944","-24.746111","-52.461944","-24.746111",NA,NA,"Arbusto, 6m, frutos imaturos verdes e maduros amarelos.; Próximo à Rio do Susto; crescendo em barranco; Floresta Estacional Semidecidual.","MBM394818",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-12-21 16:44:46-03","MBM","MBM","400398","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Cordeiro, J.; Barboza, E.","2015","10","02","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","927","2015","08","06","Brazil","Paraná","Nova Cantu","PCH Cantu 2, Área de supressão do futuro reservatório","-52.435833","-24.7325","-52.435833","-24.7325","420","420","Árvore, 6m, frutos imaturos acizentados e verdes.; Floresta Estacional Semidecidual.","MBM400398","MBM400398","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-12-21 16:44:46-03","MBM","MBM","400436","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Felitto, G.; Barboza, E.","2015","10","02","Felitto, G.; Daniel, V.A.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Gomes, J.A.; Nascimento, J.C.","965","2015","08","29","Brazil","Paraná","Nova Cantu","PCH Cantu 2, Área de supressão do futuro reservatório","-52.438333","-24.728889","-52.438333","-24.728889","416","416","Arvoreta, 4m, frutos acizentados.; Floresta Estacional Semidecidual.","MBM400436","MBM400436","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-12-21 16:44:46-03","MBM","MBM","408436","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Barboza, E.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9427","2016","09","09","Brazil","Paraná","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333","-51.523056","-24.698333","550","550","Árvore com 6 m de altura; frutos imaturos.; Floresta Estacional Semidecidual.","MBM408436",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-12-21 16:44:46-03","MBM","MBM","408685","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Barboza, E.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9107","2015","11","02","Brazil","Paraná","Peabiru","PCH Ouro Branco, Rio da Várzea","-52.226389","-23.99","-52.226389","-23.99","375","375","Arbusto com 3 m de altura; flor bege.; Floresta Estacional Semidecidual, em margem de rio encachoeirado.","MBM408685",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-12-21 16:44:46-03","MBM","MBM","410846","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Augusto-Silva, M.","2010","11","25","Augusto-Silva, M.; Silva, V.L.; Silva, V.L.","26","2010","11","25","Brazil","Paraná","Paraíso do Norte","RPPN Fazenda São Bento","-52.645","-23.28","-52.645","-23.28","340","340","Árvore latescente com 11 m de altura. Relativamente comum na mata. Botões verde-claro.; Floresta Estacional Semidecidual Submontana.","MBM410846","MBM410846","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-12-21 16:44:46-03","MBM","MBM","416877","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Engels, M.E.","2018","12","19","Engels, M.E.; Meyer, T.A.; Meyer, T.A.","6547","2018","12","19","Brazil","Paraná","Coronel Domingos Soares","Resgate de flora da PCH Foz do Estrela, Canteiro de Obras","-51.892222","-26.086111","-51.892222","-26.086111","738","738","Arbórea ca. 7m. Caule castanho, folhas verdes discolores. Flores com cálice verde-claro.; Floresta Ombrófila Mista.","MBM416877","MBM416877","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-12-21 16:44:46-03","MBM","MBM","417715","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Medina, W.A.","2014",NA,NA,"Medina, W.A.; Cajade, R.; Fandiño, B.; Cajade, R.; Fandiño, B.","796","2014","06","20","Argentina","Corrientes","Paso de los Libres","Predio Forestal Argentina, Reserva Natural de Usos Múltiples ''La Florida II'","-57.023611","-29.638889","-57.023611","-29.638889","50","50","Árbol de 8-9 m alt. Frutos inmaduros verdes, maduros amarillos.; Interior de selva húmeda.","MBM417715","MBM417715","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-12-21 16:44:46-03","MBM","MBM","410390","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Vieira, A.","2014","11",NA,"Kiem, S.Z.","F2","2014","10","03","Brazil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.916667","-23.916667","-51.916667","-23.916667",NA,NA,"Arbórea, 10m de altura.; Mata fechada.","MBM410390","MBM410390","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-12-21 16:44:46-03","MBM","MBM","426316","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Biral, L.","2018","05",NA,"Biral, L.; Carmo, F.R.; Thomaz, T.T.; Carmo, F.R.; Thomaz, T.T.","1313","2018","05","26","Brazil","Paraná","Santa Helena","Refúgio BIológico de Santa Helena, Beira de fragmento florestal na estrada principal à ca. de 200m de seu início, do lado esquerdo.","-54.363469","-24.841997","-54.363469","-24.841997","240","240","Arvoreta, 3m de altura. Látex abundante. Folhas cartáceas. Frutos verdes.; Florestal Estacional Semidecidual, estágio secundário.","MBM426316",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2020-12-21 16:44:46-03","MBM","MBM","426944","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichl. ex Miq.) Engl.","Kassner-Filho, A.","2018","10","19","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.; Santos, D.; Bollmann, G.; Silva, D.A.","3752","2018","10","19","Brazil","Santa Catarina","Palmitos","Linha Santa Catarina","-53.1","-27.091389","-53.1","-27.091389","320","320","Árvore; Interior do fragmento florestal.","MBM426944",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
