"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"603","2020-08-04 12:48:46-03","UFU","HUFU","6219","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Arantes, A.A.A.","212","1994","09","29","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017714",NA,"Arbusto, ca. 0,6 m. Botões florais brancos. Flores com corola e estames brancos. Cálice verde com lacínios rosa.; Cerrado com campo úmido.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-05-06 12:01:05-03","UFU","HUFU","57848","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Barbosa, A.A.A.","s.n.","2006","09","13","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017734",NA,"Subarbusto com flores alvas.; Cerrado.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-05-06 12:01:05-03","UFU","HUFU","50164","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C.I.","s.n.","2006","09","14","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017744",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-08-04 12:48:46-03","UFU","HUFU","45735","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Rosa, P.O.; Arantes, A.A.A. & Hattori, E.K.O.","09","2006","09","22","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017707",NA,"Arbusto, ca. 1,2 m. Botões florais rosas, flores brancas.; Cerrado.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2006",NA,"09",NA,NA,NA,NA
"607","2019-05-06 12:01:05-03","UFU","HUFU","41282","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Oliveira, A.P.A.","82","2003","11","05","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017706",NA,"Cerrado sentido restrito.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-05-06 12:01:05-03","UFU","HUFU","26169","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Fragola, L.J.","01","1996","09","23","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017729",NA,"Subarbusto, ca. 0,8m. Pétalas alvas.; Cerrado.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-05-06 12:01:05-03","UFU","HUFU","11730","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Leenza, E.O.; Barbosa, A.A.A.","108","1995","10","13","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017705",NA,"Subarbusto, ca. 0,6 m. Flores alvas.; Cerrado s.s.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
"610","2020-08-04 12:48:46-03","UFU","HUFU","11058","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Appolinario, V.; Schiavini, I.","12","1995","01","11","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017743",NA,"Árvore, ca. 1,5 m.; Cerrado sentido restrito.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
"611","2019-05-06 12:01:05-03","UFU","HUFU","53926","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Leonel.; Vasconcelos.","237","2008","10","07","Brasil","Minas Gerais","Vazante","Fazenda Bom Sucesso","-46.9077987670898","-17.9869003295898",NA,NA,NA,NA,"HUFU00017717",NA,"Cerradão.",NA,NA,NA,NA,NA,"62440","auto",NA,NA,NA,"2010",NA,"04",NA,NA,NA,NA
"612","2019-05-06 12:01:05-03","UFU","HUFU","28802","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6446","2002","10","11","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha Escada de Pedras.","-46.653333","-20.434444","-46.653333","-20.434444","841","841","HUFU00036737",NA,"Subarbusto, ca. 0,4 m. Frutos esverdeados a arroxeados.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"613","2019-05-06 12:01:05-03","UFU","HUFU","28222","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Mendes, S.; Arruda, R. & Yamamoto, M.","234","2002","08","22","Brasil","Minas Gerais","Perdizes","Galheiros, Estrada da mata da Aparecida.","-47.154444","-19.248056","-47.154444","-19.248056","879","879","HUFU00017756",NA,"Subarbusto, ca. 1,2 m. Botões florais cor-de-rosa, cálice verde, corola e estames brancos.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-08-04 12:48:46-03","UFU","HUFU","42841","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3880","2005","09","29","Brasil","Minas Gerais","Paraíso Perdido","Parque Nacional da Serra da Canastra, Morro próximo á nascente do rio São Francisco.","-46.323333","-20.624444","-46.323333","-20.624444",NA,NA,"HUFU00036732",NA,"Subarbusto, ca. 0,4 m. Hipanto vinho e estames alvos.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-05-06 12:01:05-03","UFU","HUFU","37950","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Lopes, D.S.; Oliveira, C.F.; Pinese, O.P. & Martins, J.M.E.","7101","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.790556","-20.330556","-46.790556","-20.330556","907","907","HUFU00036747",NA,"Subarbusto. Corola branca e posteriormente rosada.; Campo sujo seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"616","2019-05-06 12:01:05-03","UFU","HUFU","37984","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Romero, R.; Andrade, T.; Cassarotti, S.N.; Machado, A.B. & Rocha, F.A.","3812","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.7925","-20.331389","-46.7925","-20.331389","841","841","HUFU00036741",NA,"Subarbusto, ca. 0,4 m. Cálice verde avermelhado nas pontas. Corola alva avermelhada na ponta, estilete rosa.; Transição de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"617","2019-05-06 12:01:05-03","UFU","HUFU","38019","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Romero, R.; Andrade, T.; Cassarotti, S.N.; Machado, A.B. & Rocha, F.A.","3847","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.7925","-20.331389","-46.7925","-20.331389","841","841","HUFU00036740",NA,"Subarbusto, ca. 0,5 m. Cálice verde, corola e estames brancos.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"618","2019-05-06 12:01:05-03","UFU","HUFU","38084","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","52","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedra","-46.7925","-20.331389","-46.7925","-20.331389","841","841","HUFU00036746",NA,"Subarbusto. Cálice vermelho, corola branca. folha oporta.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"619","2019-05-06 12:01:05-03","UFU","HUFU","38147","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Hattori, E.K.O.; Faria, C.A. & Magalhães, C.C.","380","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.7925","-20.331389","-46.7925","-20.331389",NA,NA,"HUFU00036739",NA,"Subarbusto, ca. 0,8 m. Cálice de verde a vinho, corola rósea e estames creme.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"620","2019-05-06 12:01:05-03","UFU","HUFU","43667","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4044","2005","12","07","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Morro atrás da Pousada do rio Turvo.",NA,NA,NA,NA,NA,NA,"HUFU00036742",NA,"Subarbusto, ca. 0,5 m. Hipanto vinho, corola e estames alvos. Frutos avermelhados.; Cerrado rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"621","2020-08-04 12:48:46-03","UFU","HUFU","44588","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Hattori, E.K.O.; Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N. & Freitas, F.S.","466","2006","02","16","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Paraíso Perdido.",NA,NA,NA,NA,NA,NA,"HUFU00036724",NA,"Subarbusto, ca. 1,0 m. Pétalas e estames brancos, pedicelo avermelhado.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"622","2019-05-06 12:01:05-03","UFU","HUFU","49717","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N. & Mello, F.N.A.","962","2007","10","21","Brasil","Minas Gerais","Conselheiro da Mata","Trilha para o Telésforo, Morro próximo da cidade.","-43.970833","-18.281111","-43.970833","-18.281111","1062","1062","HUFU00017739",NA,"Subarbusto, ca. 0,6 m. Frutos vermelhos.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"623","2019-05-06 12:01:05-03","UFU","HUFU","46118","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4196","2006","10","25","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido.","-46.331389","-20.612222","-46.331389","-20.612222","967","967","HUFU00036745",NA,"Subarbusto, ca. 0,8 m. Hipanto vinho, frutos vermelhos arroxeados.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"624","2019-05-06 12:01:05-03","UFU","HUFU","46217","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4354","2006","10","26","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, depois do terceiro córrego.","-46.2925","-20.598611","-46.2925","-20.598611","1018","1018","HUFU00036743",NA,"Subarbusto, ca. 0,4 m. Frutos verdes a avermelhados.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"625","2019-05-06 12:01:05-03","UFU","HUFU","49589","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","121","2007","10","23","Brasil","Minas Gerais","Buenópolis","Estrada para Serra do Cabral","-44.221944","-17.908333","-44.221944","-17.908333","1022","1022","HUFU00017750",NA,"Arbusto, ca. 1,0 m. Botões florais róseos.; Cerrado de altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"626","2020-08-04 12:48:46-03","UFU","HUFU","50528","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Dias, G.F.; et al.","279","2007","09","25","Brasil","Goiás",NA,"Serra do Facão, Região do Córrego Anta Gorda, margem da estrada.",NA,NA,NA,NA,NA,NA,"HUFU00017733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-05-06 12:01:05-03","UFU","HUFU","54620","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1094","2008","08","30","Brasil","Goiás",NA,"Serra do Facão",NA,NA,NA,NA,NA,NA,"HUFU00017732",NA,"Arbusto 0,5 m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-08-04 12:48:46-03","UFU","HUFU","56458","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","936","2008","04","03","Brasil","Goiás",NA,"Serra do Facão",NA,NA,NA,NA,NA,NA,"HUFU00017751",NA,"Subarbusto, 0,5 m. Frutos imaturos avermelhados e esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-05-06 12:01:05-03","UFU","HUFU","57524","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nobrega, M.G.; Ramos, A.E. & Jesus, F.P.R. de","2024","2003","06","14","Brasil","Distrito Federal",NA,"Chácara do José Kdmar, Próximo ao abatedouro de suinos.",NA,NA,NA,NA,NA,NA,"HUFU00017718",NA,"Arbusto, ca. 50 cm. Inflorescência jovem creme-esverdeada.; Campo limpo sobre morro. Relevo ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,"08",NA,NA,NA,NA
"630","2019-05-06 12:01:05-03","UFU","HUFU","64533","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.","Versiane, A.F.A.; Pacheco, R.A. & Dias, A.C.C.","334","2012","10","04","Brasil","Goiás","Cocalzinho de Goiás","Estrada para a Fazenda Ana Paula","-48.673611","-15.832778","-48.673611","-15.832778","1249","1249","HUFU00017742",NA,"Arbusto, ca. 0,8 m alt. Ramos avermelhados, corola e estames alvos.; Cerrado, campo sujo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
"631","2019-05-06 12:01:05-03","UFU","HUFU","74773","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","15","2016","11",NA,"Brasil","Minas Gerais","Estrela do Sul","Fazenda Duratex Florestal, Parcela 35","-47.810833","-18.781111","-47.810833","-18.781111","993","993","HUFU00072573","HUFU00072573","Planta 270, ca. 1,15m alt. Folhas opostas, flores brancas.; Área de cerrado em regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-08-04 12:48:46-03","UFU","HUFU","8559","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Klein, V.L.G.; Nakajima, J.N.","2615","1994","11","24","Brasil","Goiás","Pirenópolis","Serra dos Pirineus, Estrada para o topo da serra.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"HUFU00017716",NA,"Planta, ca. 0,7 m. Folhas verdes discolores, fruto jovens verdes com máculas vinosas.; Formação rupestre.",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,"2003",NA,"09",NA,NA,NA,NA
"633","2019-05-06 12:01:05-03","UFU","HUFU","47639","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Rosa, P.O.; Bernardes, P.H.N.; Melo, K.B.S. & Pinho, G.V.","578","2007","03","22","Brasil","Minas Gerais","Capitólio","Paraíso Perdido, Região de Furnas. Próximo a cachoeira.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"HUFU00036744",NA,"Subarbusto, ca. 0,6 m. Cálice verde com lacínios vermelhos, corola alva com lacínios vermelhos e estiletes alvos.; Mata de galeria.",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"634","2020-08-04 12:48:46-03","UFU","HUFU","45255","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","1934","2006","07","12","Brasil","Minas Gerais","Capitólio","Trilha da Pedreira Souza, Cerca de 2Km da BR 050.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"HUFU00036736",NA,"Subarbusto, ca. 1,0 m. Botões imaturos.; Campo rupestre.",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"635","2019-05-06 12:01:05-03","UFU","HUFU","28366","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Amorin, E.H.; Mendes, S. & Marçal, O.","166","2002","09","19","Brasil","Minas Gerais","Perdizes","Galheiros, Estrada do Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017741",NA,"Subarbusto, ca. 1 m. Cálice verde, corola e estames brancos.; Cerrado rupestre.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-08-04 12:48:46-03","UFU","HUFU","34109","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","1009","2003","08","22","Brasil","Minas Gerais","Perdizes","Galheiros, Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017711",NA,"Subarbusto, ca. 0,8 m. Cálice verde, corola de rosa a creme (alva), estames alvos.; Cerrado.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,"2003",NA,"10",NA,NA,NA,NA
"637","2019-05-06 12:01:05-03","UFU","HUFU","21404","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Araújo, G.M.; Amaral, A.F.","2796","1999","10","08","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Borda direita da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017736",NA,"Flor branca.; Vereda.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
"638","2019-05-06 12:01:05-03","UFU","HUFU","35242","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Fleury-Silva, H.R.; Nakajima, J.N.; Hattori, E. & Júnior, M.","173","2002","09","19","Brasil","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli, Beira da estrada de acesso principal ao Museu. Próximo ao portão.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017721",NA,"Arbusto, ca. 1,8 m. Botões florais brancos, folhas opostas.; Cerradão.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-05-06 12:01:05-03","UFU","HUFU","50323","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C.I.","s.n.","2006","09","15","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017745",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-05-06 12:01:05-03","UFU","HUFU","50322","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C.I.","s.n.","2006","09","15","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017746",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-05-06 12:01:05-03","UFU","HUFU","50321","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C.I.","s.n.","2007","09","24","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017722",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-05-06 12:01:05-03","UFU","HUFU","41281","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Oliveira, A.P.A.","81","2003","10","17","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017709",NA,"Cerrado sentido restrito.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-05-06 12:01:05-03","UFU","HUFU","18086","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Lopes, D.","s.n.","2006","09","30","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017720",NA,"Vereda.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-08-04 12:48:46-03","UFU","HUFU","11727","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Leenza, E.O.; Barbosa, A.A.A.","93","1995","10","07","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017727",NA,"Subarbusto, ca. 0,7 m. Flores alvas.; Cerrado s.s.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"1996",NA,"05",NA,NA,NA,NA
"645","2019-05-06 12:01:05-03","UFU","HUFU","11726","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Leenza, E.O.; Barbosa, A.A.A.","134","1995","10","27","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017710",NA,"Subarbusto, ca. 0,6 m. Frutos imaturos verdes.; Cerrado s.s.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
"646","2019-05-06 12:01:05-03","UFU","HUFU","11725","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Leenza, E.O.; Barbosa, A.A.A.","71","1995","09","15","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017704",NA,"Subarbusto com botões róseos.; Cerrado s.s.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
"647","2019-05-06 12:01:05-03","UFU","HUFU","11724","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Leenza, E.O.; Barbosa, A.A.A.","100","1995","10","13","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017703",NA,"Subarbusto, ca. 5 m. Flores alvas.; Cerrado s.s.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
