"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"168","2020-12-21 16:34:44-03","MBM","MBM","404899","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Baumgratz, J.F.","2015","05",NA,"Lima, H.C.; Rodrigues, P.J.P.; Negreiros, F.F.; Silva, W.; Rodrigues, P.J.P.; Negreiros, F.F.; Silva, W.","7966","2015","04","01","Brazil","Rio de Janeiro","Miguel Pereira","Rebio Tinguá, Orbel II, nascentes do rio São Pedro, Área da Parcela Permanente PPBio Mata Altântica, Parcela 5","-43.424167","-22.538611","-43.424167","-22.538611","913","913","Arbusto com 2,5 m alt. Frutos esverdeados. Ocasonal no sub-bosque. Material banco DNA.; Mata de encosta.","MBM404899",NA,NA,NA,"Southern America",NA,"MBM404899",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:28:25-03","PUC-RIO","FCAB","3934","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J.C. Siqueira","1986","12","11","J.C. Siqueira; Prof. Helênio","2155","1986","11","23","Brasil","Rio de Janeiro","Nova Friburgo","Cascata do Pinel","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Heterotípico de Miconia paniculata (DC.) Naudin&nf;Arbusto de flores alvas.","003934",NA,"Angiospermae",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:28:25-03","PUC-RIO","FCAB","1886","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J.C. Siqueira","1984","12","11","P. Capell S.J.","s.n.","1952","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Colégio","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Sinônimo relevante: Miconia paniculata (DC.) Naudin","001886",NA,"Angiospermae",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"171","2019-08-15 09:04:02-03","UESC","UESC","21306","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,NA,NA,NA,NA,"Liuth, H.S.","157","2012","01","31","Brasil","Bahia","Camacan",NA,"-39.566111","-15.395833","39W33'58''","15S23'45''","900","900","Árvore 8m. Ramos acinzentados, copa com poucas folhas.","UESC0021306","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"172","2019-09-11 14:45:18-03","UESC","UESC","681","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn","R.Goldenberg","1995",NA,NA,"Santos, T.S.dos","4235","1986","03","10","Brasil","Bahia","Una",NA,"-38.333333","-15.133333","38W20'","15S8'","400","900","Arbusto 2-3 m.; Coletado por herbario Centro de Pesquisas do Cacau (CEPEC/CLEPLAC), Itabuna, BA, e Smithsonian Institution (US), Washington, DC.","UESC0000681","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"173","2019-09-11 14:45:18-03","UESC","UESC","6410","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn",NA,NA,NA,NA,"L.C. do B. Costa,","237","2001","06","19","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Árvore, com aproximadamente 5,0 m de altura.; Planta de uso alimentício, coletada para o projeto Levantamento de espécies vegetais com potencial econômico no Parque Municipal da Boa Esperança.","UESC0006410","Angiospermae","Florideophycidae",NA,NA,NA,NA,"61245","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"174","2015-09-04 20:58:41-03","MNHN","RECOLNAT_MNHN_P","P05314248","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,"Prés Valença.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314248' target='other'> <mi>dwc_moreinfo</mi></a>","P05314248",NA,NA,NA,NA,"hb","P05314248_01",NA,NA,NA,NA,"D 38",NA,NA,NA
"175","2015-09-04 20:58:41-03","MNHN","RECOLNAT_MNHN_P","P05314249","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Minas Gerais",NA,"Prés Forquilha. Prov. de R.R.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314249' target='other'> <mi>dwc_moreinfo</mi></a>","P05314249",NA,NA,NA,NA,"hb","P05314249_01",NA,NA,NA,NA,"19",NA,NA,NA
"176","2016-09-07 10:01:45-03","MNHN","RECOLNAT_MNHN_P","P01903980","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner","Martin & Cremers",NA,NA,NA,"Gardner, G.",NA,"1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ / Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903980' target='other'> <mi>dwc_moreinfo</mi></a>","P01903980",NA,NA,"isotype",NA,"hb","P01903980_01",NA,NA,NA,NA,"394",NA,NA,NA
"177","2016-09-05 16:03:35-03","MNHN","RECOLNAT_MNHN_P","P01903981","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner","Martin & Cremers",NA,NA,NA,"Gardner, G.",NA,"1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ / Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903981' target='other'> <mi>dwc_moreinfo</mi></a>","P01903981",NA,NA,"isotype",NA,"hb","P01903981_01",NA,NA,NA,NA,"394",NA,NA,NA
"178","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314234","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314234' target='other'> <mi>dwc_moreinfo</mi></a>","P05314234",NA,NA,NA,NA,"hb","P05314234_01",NA,NA,NA,NA,"3700",NA,NA,NA
"179","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314235","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Miers",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314235' target='other'> <mi>dwc_moreinfo</mi></a>","P05314235",NA,NA,NA,NA,"hb","P05314235_01",NA,NA,NA,NA,"4371",NA,NA,NA
"180","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314236","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saldanha",NA,NA,NA,NA,"Brasil",NA,NA,"S. Paulo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314236' target='other'> <mi>dwc_moreinfo</mi></a>","P05314236",NA,NA,NA,NA,"hb","P05314236_01",NA,NA,NA,NA,"8562",NA,NA,NA
"181","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314238","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saldanha",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314238' target='other'> <mi>dwc_moreinfo</mi></a>","P05314238",NA,NA,NA,NA,"hb","P05314238_01",NA,NA,NA,NA,"8573",NA,NA,NA
"182","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314239","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Schwacke",NA,"1888","7","1","Brasil","Minas Gerais",NA,"Sertão do Caparaó.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314239' target='other'> <mi>dwc_moreinfo</mi></a>","P05314239",NA,NA,NA,NA,"hb","P05314239_01",NA,NA,NA,NA,"6160",NA,NA,NA
"183","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314240","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314240' target='other'> <mi>dwc_moreinfo</mi></a>","P05314240",NA,NA,NA,NA,"hb","P05314240_01",NA,NA,NA,NA,"13854",NA,NA,NA
"184","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314242","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314242' target='other'> <mi>dwc_moreinfo</mi></a>","P05314242",NA,NA,NA,NA,"hb","P05314242_01",NA,NA,NA,NA,"B1 8",NA,NA,NA
"185","2015-09-04 20:58:41-03","MNHN","RECOLNAT_MNHN_P","P05314252","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314252' target='other'> <mi>dwc_moreinfo</mi></a>","P05314252",NA,NA,NA,NA,"hb","P05314252_01",NA,NA,NA,NA,"D 38",NA,NA,NA
"186","2015-09-04 20:58:41-03","MNHN","RECOLNAT_MNHN_P","P05314253","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saldanha",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314253' target='other'> <mi>dwc_moreinfo</mi></a>","P05314253",NA,NA,NA,NA,"hb","P05314253_01",NA,NA,NA,NA,"8560",NA,NA,NA
"187","2015-09-04 20:58:41-03","MNHN","RECOLNAT_MNHN_P","P05314254","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314254' target='other'> <mi>dwc_moreinfo</mi></a>","P05314254",NA,NA,NA,NA,"hb","P05314254_01",NA,NA,NA,NA,"B2 2452",NA,NA,NA
"188","2015-09-04 20:59:31-03","MNHN","RECOLNAT_MNHN_P","P05314255","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314255' target='other'> <mi>dwc_moreinfo</mi></a>","P05314255",NA,NA,NA,NA,"hb","P05314255_01",NA,NA,NA,NA,"D 38",NA,NA,NA
"189","2015-09-04 20:59:31-03","MNHN","RECOLNAT_MNHN_P","P05314256","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314256' target='other'> <mi>dwc_moreinfo</mi></a>","P05314256",NA,NA,NA,NA,"hb","P05314256_01",NA,NA,NA,NA,"C1 19",NA,NA,NA
"190","2015-09-04 20:59:31-03","MNHN","RECOLNAT_MNHN_P","P05314257","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou",NA,"1877","4","6","Brasil","Rio de Janeiro",NA,"Sommet du pic du Retiro, prés du Petropolis.",NA,NA,NA,NA,"1400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314257' target='other'> <mi>dwc_moreinfo</mi></a>","P05314257",NA,NA,NA,NA,"hb","P05314257_01",NA,NA,NA,NA,"8678",NA,NA,NA
"191","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314246","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou",NA,"1888","1","8","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314246' target='other'> <mi>dwc_moreinfo</mi></a>","P05314246",NA,NA,NA,NA,"hb","P05314246_01","33190","auto",NA,NA,"16917",NA,NA,NA
"192","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314244","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou",NA,"1891","1","18","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314244' target='other'> <mi>dwc_moreinfo</mi></a>","P05314244",NA,NA,NA,NA,"hb","P05314244_01","33190","auto",NA,NA,"18221",NA,NA,NA
"193","2015-09-04 20:58:41-03","MNHN","RECOLNAT_MNHN_P","P05314247","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou",NA,"1870","3","12","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314247' target='other'> <mi>dwc_moreinfo</mi></a>","P05314247",NA,NA,NA,NA,"hb","P05314247_01","33190","auto",NA,NA,"6878",NA,NA,NA
"194","2015-09-04 20:58:40-03","MNHN","RECOLNAT_MNHN_P","P05314245","PreservedSpecimen",NA,"Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou, A.",NA,"1874","1","22","Brasil","Rio de Janeiro","Nova Friburgo","Chemin des Crannin au Alto de Nova Friburgo.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314245' target='other'> <mi>dwc_moreinfo</mi></a>","P05314245",NA,NA,NA,NA,"hb","P05314245_01","33190","auto",NA,NA,"3966",NA,NA,NA
"195","2016-09-07 09:57:24-03","MNHN","RECOLNAT_MNHN_P","P01903945","PreservedSpecimen",NA,"Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Martin & Cremers",NA,NA,NA,"Saldanha, J. de|Glaziou",NA,"1883","2",NA,"Brésil",NA,NA,"(R.J.) Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903945' target='other'> <mi>dwc_moreinfo</mi></a>","P01903945",NA,NA,"isotype",NA,"hb","P01903945_01",NA,NA,NA,NA,"7072",NA,NA,NA
"196","2015-09-04 21:03:01-03","MNHN","RECOLNAT_MNHN_P","P05314553","PreservedSpecimen",NA,"Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Krukoff, B.A.",NA,"1931","11","1","Brasil","Amazonas",NA,"State of Amazonas: near Calama, Madeira River region.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314553' target='other'> <mi>dwc_moreinfo</mi></a>","P05314553",NA,NA,NA,NA,"hb","P05314553_01",NA,NA,NA,NA,"1292",NA,NA,NA
"197","2015-09-04 20:58:03-03","MNHN","RECOLNAT_MNHN_P","P05319582","PreservedSpecimen",NA,"Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin",NA,NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319582' target='other'> <mi>dwc_moreinfo</mi></a>","P05319582",NA,NA,NA,NA,"hb","P05319582_01",NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-04 20:58:03-03","MNHN","RECOLNAT_MNHN_P","P05319583","PreservedSpecimen",NA,"Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","5","13","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319583' target='other'> <mi>dwc_moreinfo</mi></a>","P05319583",NA,NA,NA,NA,"hb","P05319583_01","33190","auto",NA,NA,"16968",NA,NA,NA
"199","2020-10-01 14:23:41-03","JBB","HEPH","29206","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Oliveira, AA de","2010",NA,NA,"Stival-Santos, A","2855","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","-48.78","-27.72","612","612",NA,NA,"Dicotyledon","Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:38:23-03","UFMG","BHCB","42632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:38:23-03","UFMG","BHCB","197533","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,"2011",NA,NA,"Lopes, JC; Mello-Silva, R de; Martinelli, IG; Ferrero, R; Montserrat, L","83","2010","01","27","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata Grande. Ao lado da trilha para o Pico do Pião, cerca de 1000 metros após a Prainha.","-43.53064","-21.4211","-43.53064","-21.4211","1460","1460","Arbusto, ca. 2 metros de altura. Pedúnculos avermelhados, cálice amarelo-esverdeados, corola e androceu alvos.; Mata.","BHCB197533","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:38:23-03","UFMG","BHCB","32153","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:38:23-03","UFMG","BHCB","32153","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:38:23-03","UFMG","BHCB","52563","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Kamino, LHY; et al.","s.n.","2000","06","21","Brasil","Minas Gerais","Camanducaia","Fazenda São José.","-46.004444","-22.755","-46.004444","-22.755","1400","1400","Arbusto. Interior de mata",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:38:23-03","UFMG","BHCB","52653","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Kamino, LHY; França, GS; Stehmann, JR","53","2000","06","21","Brasil","Minas Gerais","Camanducaia","Fazenda São José.","-46.004444","-22.755","-46.004444","-22.755","1400","1400","Arbusto, interior de mata. Estudos de conservação e recuperação de fragmentos florestais da bacia do rio Camanducaia.",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:38:23-03","UFMG","BHCB","72998","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Barreto, HLM","10869",NA,NA,NA,"Brasil","Minas Gerais","Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:38:23-03","UFMG","BHCB","63728","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Forzza, RC","2066","2002","01","27","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:38:23-03","UFMG","BHCB","10276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Andrade, IR; Costa, LVC","s.n.","1987","07","06","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:38:23-03","UFMG","BHCB","19998","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Andrade, PM de","1444","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:38:23-03","UFMG","BHCB","19999","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Andrade, PM de","1443","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:38:23-03","UFMG","BHCB","19997","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Andrade, PM de","1442","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:38:26-03","UFMG","BHCB","197936","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin",NA,NA,NA,NA,"Rezende, SG; Justo, AG","6943","2018","08","30","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.689722","-20.048056","-43.689722","-20.048056","1546","1546","Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197936","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:38:26-03","UFMG","BHCB","197935","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin",NA,NA,NA,NA,"Rezende, SG; Justo, AG","6942","2018","08","27","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.685","-20.041667","-43.685","-20.041667","1580","1580","Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197935","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
