"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"204","2020-11-19 10:23:27-03","CPAP","CPAP","5169","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Ratter, J. A.","1987","11","20","Brasil","MS","Corumbá","Fazenda do Dr. Romeu Albaneze","-57.65","-19.016667","57°39' W","19°01' S",". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,"6035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-19 10:23:27-03","CPAP","CPAP","1990","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Ratter, J. A.","1985","10","07","Brasil","MS","Corumbá","Chaco","-57.65","-19.016667","57°39' W","19°01' S",NA,NA,NA,NA,"5146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-19 10:23:27-03","CPAP","CPAP","5232","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Ratter, J. A.","1987","11","20","Brasil","MS","Corumbá","Fazenda do Dr. Romeu Albaneze","-57.65","-19.016667","57°39' W","19°01' S",". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,"6035a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-11-19 10:23:27-03","CPAP","CPAP","8426","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","S. M. Salis","1991","11",NA,"Silva, M. P. da","1989","05","30","Brasil","MS","Corumbá","Fazenda Piúva, na estrada para Forte Coimbra - ponto 2 - planta 8.32","-57.233333","-19.816667","57°14' W","19°49' S","Arbóreo, 9m de altura. FLOR: não visto. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Raro. AMBIENTE: Mata de morro. SUBSTRATO: com afloramento de rocha. RELEVO: ondulado.",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-19 10:23:27-03","CPAP","CPAP","9019","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Salis, S. M.","1991","10","04","Brasil","MS","Corumbá","Sítio São Marcos, Morro Bocaina","-57.65","-19.016667","57°39' W","19°01' S","Mata calcária. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata calcária. SUBSTRATO: pedregoso, solo litólico. RELEVO: inclinado. <ll>dwc_commonname:</ll> Pimenteira",NA,NA,NA,"562",NA,NA,NA,NA,NA,"220","220",NA,NA,NA,NA,NA,NA,NA
"209","2020-11-19 10:23:27-03","CPAP","CPAP","16313","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","S. F. Smith","1996",NA,NA,"Hatschbach, G.","1995","10","24","Brasil","MT","Porto Estrela","Rodovia MT-343, córrego Ribeirão","-57.2275009155273","-15.3243999481201",NA,NA,"Arbusto 2m de altura. FLOR: alva. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata. SUBSTRATO: . RELEVO: .",NA,NA,NA,"63814",NA,NA,NA,NA,NA,NA,NA,"59745","auto",NA,NA,NA,NA,NA
"210","2019-02-15 11:39:15-02","IPA","IPA","27785","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Plowman, T.","1978","12",NA,"dos Santos, T.S.","1972","11","27","Brasil","Bahia",NA,"Km 5 a 15 da rod. Conquista-Barra da Choça.",NA,NA,NA,NA,"Arbusto ca. 2 m alt. frutos avermelhados.","IPA0027785",NA,NA,"2519","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-08-27 13:30:44-03","IAP","PACA-AGP","38771","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Emrich-Rambo","1954","07","29","Rambo, B.","1948","12","14","Brasil","RS","São Sebastião do Caí","Conceição","-51.3755989074707","-29.5867004394531",NA,NA,"sicher, 29.7.1954.; fr.maturo. Habitat: in silvula campestri","PACA038771",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"12036","auto","Magnoliatae",NA,NA,NA,NA
"212","2019-08-27 13:30:44-03","IAP","PACA-AGP","108881","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Fina, BG",NA,NA,NA,"Fina, BG.","1996","09","24","Brasil","SP","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,"HRCB Habitat: cerrado","PACA108881",NA,NA,"9",NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"24621","auto","Magnoliatae",NA,NA,NA,NA
"213","2019-08-27 13:30:44-03","IAP","PACA-AGP","44397","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Emrich-Rambo","1954","07","29","Rambo, B.","1949","11","14","Brasil","RS","São Leopoldo p. Esteio",NA,NA,NA,NA,NA,"sicher, 29.7.1954.; fl. Habitat: in silvula campestri","PACA044397",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"214","2019-08-27 13:30:44-03","IAP","PACA-AGP","38840","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Emrich-Rambo","1954","07","29","Rambo, B.","1948","12","17","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"sicher, 29.7.1954.; fr.submaturo Habitat: in silvula campestri","PACA038840",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"215","2020-12-20 21:16:56-03","UFV","VIC","10581","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1998","12","18","Oliveira, M.J.F. de","1988","11","25","Brasil","Minas Gerais","Viçosa","Campus da UFV, Estrada da pedreira.","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto, c.a. de 70 cm de altura; ramificado. Corola branca, cálice verde. Visitada por vespas, moscas e abelhas.","VIC010581","VIC010581",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"216","2020-12-20 21:16:56-03","UFV","VIC","17160","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1997","10","08","Lopes, W.P. de; et al.","1994","08","04","Brasil","Minas Gerais","Viçosa","Campus da UFV, Jardim Botânico.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, c.a. de 5,0 metros de altura; casca rósea; alburno amarelo. Ind. nº 1228.","VIC017160","VIC017160",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"217","2020-12-20 21:16:56-03","UFV","VIC","9452","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1999","02","12","Vieira, M.F.","1985","11","18","Brasil","Minas Gerais","Viçosa","Campus da UFV, Mato entre o asfalto que passa em frente ao alojamento masculino novo e o asfalto que dá acesso à Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, c.a. de 3,0 metros de altura; frutos vermlho-alaranjados.","VIC009452","VIC009452",NA,"244",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"218","2020-12-20 21:16:56-03","UFV","VIC","30145","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Campos, E.P.","2005","01","26","Campos, E.P. de","2005","01","26","Brasil","Minas Gerais","Viçosa","Campus da UFV, Recanto das Cigarras. Reserva da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,"Frutos maduros de cor vermelha.","VIC030145","VIC030145",NA,"89",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"219","2020-12-20 21:16:56-03","UFV","VIC","916","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1999","02","01","Mexia, Y.","1930","10","04","Brasil","Minas Gerais","Viçosa","E. S. A. V., Morro noroesta da construção principal, em floresta cortada, em morro.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, c.a. de 6,0 metros de altura, com flores brancas. Comum.","VIC000916","VIC000916",NA,"5144",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"220","2020-12-20 21:16:56-03","UFV","VIC","016425","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Santos, M.V.F. dos","1995","08","17","Brasil","Minas Gerais","Viçosa","Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto","VIC016425","VIC016425",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"221","2020-12-20 21:16:56-03","UFV","VIC","010581","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Oliveira, M.J.F. de","1988","11","25","Brasil","Minas Gerais","Viçosa","Campus da UFV estrada da pedreira","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto de cerca de 70 cm, ramificado,corola branca cálice verde,visitada por vespas,moscas e abelhas.","VIC010581","VIC010581",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"222","2020-12-20 21:16:56-03","UFV","VIC","13060","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1997","10","08","Silva, A.F. da; Fontes, N.R.L.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC013060","VIC013060",NA,"462",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"223","2020-12-20 21:16:56-03","UFV","VIC","16425","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1999","02","01","Santos, M.V.F. dos","1995","08","17","Brasil","Minas Gerais","Viçosa","Campus da UFV, Pastagem da Zootecnia.","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto.","VIC016425","VIC016425",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"224","2020-12-20 21:16:56-03","UFV","VIC","1477","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Bezerra-Loiola, M.I.","2001","08","30","Kuhlmann, J.G.","1934","10","15","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001477","VIC001477",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"225","2020-12-20 21:16:56-03","UFV","VIC","42249","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Santos, M.L.","2001","12","03","Brasil","Minas Gerais","Viçosa","Mata de Seu Nico sítio Bom sucesso","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto.","VIC042249","VIC042249",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"226","2020-12-20 21:16:56-03","UFV","VIC","26662","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Valente, G.E.","2001","11","24","Valente, G.E.; Pereira, Z.V.","2001","11","24","Brasil","Minas Gerais","Viçosa","Reserva Florestal Mata do Paraíso (RFMP), Mata do Paraíso. Beira da trilha principal. Cerca de 300 metros do portão de entrada.","-42.8819007873535","-20.7539005279541",NA,NA,"Planta com c.a. de 2,0 metros de altura, crescendo em beira de trilha no interior da mata. Frutos de coloração esbraquiçados.","VIC026662","VIC026662",NA,"888",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"227","2020-12-20 21:16:56-03","UFV","VIC","48089","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Filardi, F.L.R.; et al.","2002","09","20","Brasil","Minas Gerais","Volta Grande","Rod. Recepção-Barragem","-42.5388984680176","-21.7705993652344",NA,NA,"Flores e Frutos,Árvore; Árvore; Cerrado","VIC048089","VIC048089",NA,"54",NA,NA,NA,NA,NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA
"228","2020-12-20 21:16:56-03","UFV","VIC","1084","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Standley",NA,NA,NA,"Mexia, Y.","1930","10","28","Brasil","Minas Gerais",NA,"Rio Branco, Estrada Viçosa - Barroso. Fazenda da Reserva. Clareira em floresta.",NA,NA,NA,NA,"Árvore, c.a. de 7,0 metros de altura.","VIC001084","VIC001084",NA,"5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-20 21:16:56-03","UFV","VIC","14447","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1999","02","12","Silveira, R.G.; Lisboa, M.L.G.","1993","05",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,"Árvore medindo cerca de 8,0 metros de altura.","VIC014447","VIC014447",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"230","2020-12-20 21:16:56-03","UFV","VIC","29590","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Cota, A.P.","2000","02","27","Brasil","Minas Gerais","Matias Barbosa","Próximo à BR 040, Interior e bordas de matas.","-43.3194007873535","-21.8691997528076",NA,NA,"Planta herbácea, de uma área explorada.","VIC029590","VIC029590",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"10884","auto",NA,NA,NA,NA,NA
"231","2020-12-20 21:16:56-03","UFV","VIC","1193","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1997","10","08","Mexia, Y.","1930",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001193","VIC001193",NA,"4196",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"232","2020-12-20 21:16:56-03","UFV","VIC","3674","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1999","02","01","s.col.","1948","10","30","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC003674","VIC003674",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"233","2020-12-20 21:16:56-03","UFV","VIC","20081","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Bezerra-Loiola, M.I.","2001","08","30","Meira Neto, J.A.A.","1993","11",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"Arvoreta, c.a. de 4,0 metros de altura; flores verde-claras; frutos maduros vermelhos.","VIC020081","VIC020081",NA,"2105",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"234","2020-12-20 21:16:56-03","UFV","VIC","20169","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Meira Neto, J.A.A.","1994","10",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"Planta jovem com 60 cm de altura.","VIC020169","VIC020169",NA,"2204",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"235","2020-12-20 21:16:56-03","UFV","VIC","1478","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1997","10","08","Kuhlmann, J.G.","1934","11","03","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001478","VIC001478",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"236","2020-12-20 21:16:56-03","UFV","VIC","695","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Amaral Júnior, A.","1999","02","01","Mexia, Y.","1930","02","19","Brasil","Minas Gerais","Viçosa","E. S. A. V., Morro noroeste da construção principal, em floresta cortada.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, c.a. de 10 metros de altura; fruto vermelho quando maduro. Abundante na floresta.","VIC000695","VIC000695",NA,"4364",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"237","2020-12-20 21:16:56-03","UFV","VIC","40563","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Lima, J.L.C.","2013","07","20","Simão, M.V.R.C.","2013","01","07","Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, 4m, fruto imaturo oval verde, passando a amarelo e maduro vermelho, sempre com algumas peças florais persistentes marrons, inclusive estilete e estgma (3) no ápice.","VIC040563","VIC040563",NA,"446",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"238","2020-12-20 21:16:56-03","UFV","VIC","40562","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Lima, J.L.C.","2013","07","20","Simão, M.V.R.C.","2012","11","24","Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, 6 m, fruto imaturo verde,com algumas peças florais persistentes marrons.","VIC040562","VIC040562",NA,"379",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"239","2020-12-20 21:16:56-03","UFV","VIC","48088","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Filardi, F.L.R.; et al.","2002","09","17","Brasil","Minas Gerais","Volta Grande","Guarita Represa","-42.5388984680176","-21.7705993652344",NA,NA,"Flores,Arbusto; Arbusto; Mata Ciliar","VIC048088","VIC048088",NA,"12",NA,NA,NA,NA,NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA
"240","2019-11-21 14:35:29-03","UFJF","CESJ","34699","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","R.C. Forzza","2004",NA,NA,"R.C. Forzza; V.R. Almeida; et al.","2001","10","13","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"Arvoreta em borda de mata, ca. 4m alt. Folhas ciscolores. Flores alvas até creme.","CESJ034699",NA,NA,"1868","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"241","2019-11-21 14:35:29-03","UFJF","CESJ","34692","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","R.C. Forzza","2004",NA,NA,"R.C. Forzza; V.R. Almeida; et al.","2001","10","13","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"Arvoreta em borda de mata, ca. 3m alt. Flores creme-esverdeadas.","CESJ034692",NA,NA,"1871","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"242","2019-11-21 14:35:29-03","UFJF","CESJ","52270","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","C.N. Silva","2011","08","04","F.S. Souza; I.A. Almeida; B. Paixão-Souza","2008","10","18","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,NA,"Árvore 4m na borda de mata, flores brancas.","CESJ052270",NA,NA,"598","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"243","2019-11-21 14:35:29-03","UFJF","CESJ","26113","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","M.I.B.Loiola","2000","03","14","M.C. Brügger; R.C. Forzza; R.G. Silveira","1991","11","23","Brasil","Minas Gerais","Juiz de Fora","Toledos","-43.3502998352051","-21.7642002105713",NA,NA,"Arbusto no interior de mata ciliar, e nas bordas da mata, 2-5 m alt. Frutos maduros vermelhos.","CESJ026113",NA,NA,"804","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"244","2019-11-21 14:35:29-03","UFJF","CESJ","10579","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","M.I.B.Loiola","2000","03","14","L. Krieger","1970","09","21","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,"Árvore pequena, beira de fossa, folhas tenras, pouco esverdeadas.","CESJ010579",NA,NA,"CESJ10579","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"245","2019-11-21 14:35:29-03","UFJF","CESJ","30632","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","M.I.B.Loiola","2000","03","14","F.R.G. Salimena; R.G. Silveira; C.A.N. Ribeiro","1997","07","12","Brasil","Minas Gerais","Rio Preto","AHE de Mello","-43.8278007507324","-22.0891990661621",NA,NA,"Área de influência, próximo às parcelas de fitossociologia.","CESJ030632",NA,NA,"s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"246","2019-11-21 14:35:29-03","UFJF","CESJ","49361","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","A.S.M. Valente","2007",NA,NA,"A.S.M. Valente; P.O. Garcia","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,"CESJ049361",NA,NA,"s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"247","2019-11-21 14:35:29-03","UFJF","CESJ","65400","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","B.E. Conde","2014","07","06","B.E. Conde","2013","06","26","Brasil","Minas Gerais","Santos Dumont","São Bento, Coletada em Floresta de fronte a casa o Sr. Alberto o Nascimento.","-43.5525016784668","-21.4566993713379",NA,NA,"Arbórea (2m), com ondulações no caule. Utilizada para confecção de cabos de enxada.","CESJ065400",NA,NA,"412","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA
