"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2052","2019-11-01 15:00:37-03","UnB","UB","140603","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, ML","2003","03","26","Southern America","Brasil",NA,NA,"Frutos imaturos cor verde.; Árvore 6m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","4438","Goiás","Serra do Ouro",NA,"Alexânia","-48.424722","-16.173056",NA,NA,NA,NA,NA,NA,"2003","-48.424722","-16.173056",NA,NA,NA,NA,NA,NA,NA
"2053","2019-11-01 15:00:37-03","UnB","UB","140604","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, ML","2003","02","18","Southern America","Brasil",NA,NA,"Frutos imaturos cor verde.; Árvore 5m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","4076","Goiás","Estrada de chão para Flores de Goiás",NA,"Alvorada do Norte","-46.577778","-14.518889",NA,NA,NA,NA,NA,NA,"2003","-46.577778","-14.518889",NA,NA,NA,NA,NA,NA,NA
"2054","2019-11-01 15:00:37-03","UnB","UB","140605","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mendonça, RC","2003","02","20","Southern America","Brasil",NA,NA,"Fruto imaturo cor verde.; Árvore 3,5m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","5303","Goiás","Estrada de chão que dá acesso a um lugarejo chamado Creola",NA,"Damianópolis","-46.231944","-14.513056",NA,NA,NA,NA,NA,NA,NA,"-46.231944","-14.513056",NA,NA,NA,NA,NA,NA,NA
"2055","2019-11-01 15:00:37-03","UnB","UB","140611","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Eiten, G; Eiten, LT","1961","04","17","Southern America","Brasil",NA,NA,"Tree 5m tall, trunk 8 cm. Thick corky bark, inner bark pinkish light brown.; Dense campo cerrado (a type of woodland). Small scrubby trees with crowns touching to separated by a distance of 1-3 crown diameters. Dappled shade and scattered small openi",NA,"Dicotyledoneae",NA,"Benth.","Cowan, RS","2642","São Paulo","Campos das Sete Lagoas. Fazenda Campininha",NA,"Mogi Guaçu","-47.133333","-22.25",NA,NA,NA,NA,NA,NA,"1976","-47.133333","-22.25",NA,NA,NA,NA,NA,NA,NA
"2056","2019-11-01 15:00:37-03","UnB","UB","140598","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1993","11","07","Southern America","Brasil",NA,NA,"Young tree 2m.; Cerradão",NA,"Dicotyledoneae",NA,"Benth.",NA,"7016","Mato Grosso","Fazenda do Senhor Antonio, Serra da Petrovina",NA,"Tatuapé","-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA
"2057","2019-11-01 15:00:37-03","UnB","UB","140601","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Amorim, EH","2003","03","07","Southern America","Brasil",NA,NA,"Frutos verdes.; Árvore 4,5m.; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Benth.","Barbosa, JM","599","Minas Gerais","Macega. Estação Ambiental Galheiro",NA,"Perdizes","-47.29","-19.1361",NA,NA,NA,NA,NA,NA,NA,"-47.29","-19.1361",NA,NA,NA,NA,NA,NA,NA
"2058","2019-11-01 15:00:37-03","UnB","UB","145466","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Oliveira, VC","2009","07","09","Southern America","Brasil",NA,NA,"Árvore heliófita, fina 4m altura. Folíolos amarelados. Frutos imaturos cor verde.; Solo argiloso-arenoso. Relevo pouco ondulado. Vegetação: cerrado.",NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","6205","Tocantins","Bacia do Tocantins. Sub-bacia: Santa Tereza (T-2, área 1, ponto 4b).",NA,"Jaú do Tocantins","-48.705833","-12.763333","324","324",NA,NA,NA,NA,"2009","-48.705833","-12.763333","07",NA,NA,NA,NA,NA,NA
"2059","2019-11-01 15:00:37-03","UnB","UB","14943","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gomes, BM; Martins, RC","2003","11","12","Southern America","Brasil",NA,NA,"Árvore.; Cerrado.",NA,"Dicotyledoneae",NA,"Benth.","Gomes, BM","371","Minas Gerais","Serra das Araras, Parque Estadual Serra das Araras - PESA.",NA,"Chapada Gaúcha","-45.379722","-15.494167","653","653",NA,NA,NA,NA,NA,"-45.379722","-15.494167",NA,NA,NA,NA,NA,NA,NA
"2060","2019-11-01 15:00:37-03","UnB","UB","160118","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Junqueira, DI","2009","10","28","Southern America","Brasil",NA,NA,"Árvore 4m. Flor amarela.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Junqueira, DI","612","Goiás","Parque Estadual Serra de Caldas Novas",NA,"Caldas Novas","-48.664722","-17.790278","902","902",NA,NA,NA,NA,"2009","-48.664722","-17.790278","10","28",NA,NA,NA,NA,NA
"2061","2019-11-01 15:00:37-03","UnB","UB","163924","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Zanatta, MRV; Faria, JEQ; Oliveira, DR","2010","05","15","Southern America","Brasil",NA,NA,"Árvore, fruto verde.; Cerrado denso.",NA,"Dicotyledoneae",NA,"Benth.","Zanatta, MRV","431","Goiás","Fazenda Vereda",NA,"Montes Claros de Goiás","-51.557222","-15.901111",NA,NA,NA,NA,NA,NA,"2010","-51.557222","-15.901111","05","15",NA,NA,NA,NA,NA
"2062","2019-11-01 15:00:37-03","UnB","UB","169808","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, MA","2007","07","19","Southern America","Brasil",NA,NA,"Árvore ca. 3,5m alt. Flores brancas. Botões florais verdes. Folhas discolores verdes. Especimen coberta po Phthirusa ovata (Pohl) Eichler.; Cerrado urbano.",NA,"Dicotyledoneae",NA,"Benth.","Silva, MA","6168","Distrito Federal","Plano Piloto. Asa Norte. Centro Educacional GISNO - SGAN 907 Módulo A.",NA,"Brasília","-47.895556","-15.7675",NA,NA,NA,NA,NA,NA,"2007","-47.895556","-15.7675","07","19",NA,NA,NA,NA,NA
"2063","2019-11-01 15:00:37-03","UnB","UB","175200","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Moura, IO; Felfili, JM; Silva, JS; Rodrigues, N","2008","05","21","Southern America","Brasil",NA,NA,"2,8 m de altura e 6,7 cm de diâmetro.; Cerrado sensu stricto sobre afloramentos rochosos.",NA,"Dicotyledoneae",NA,"Benth.",NA,"380","Minas Gerais","Parque Estadual do Rio Preto, entre a região do mirante e do vale da estrela.",NA,"São Gonçalo do Rio Preto","-43.370278","-18.131111","1024","1024",NA,NA,NA,NA,NA,"-43.370278","-18.131111",NA,NA,NA,NA,NA,NA,NA
"2064","2019-11-01 15:00:37-03","UnB","UB","177740","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Barros, BS","2010","03","23","Southern America","Brasil",NA,NA,"Árvore ca. 6m altura e 16cm DAP. Folíolos discolores. Frutos imaturos cor verde, maduros marrons; Solo argiloso - quartzoso. Relevo ondulado (morro). Cerrado ralo",NA,"Dicotyledoneae",NA,"Benth.",NA,"6428","Tocantins","Bacia do Araguaia. Sub bacia do rio Bananal",NA,"Colméia","-48.898611","-8.730278","250","250",NA,NA,NA,NA,NA,"-48.898611","-8.730278",NA,NA,NA,NA,NA,NA,NA
"2065","2019-11-01 15:00:37-03","UnB","UB","181052","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Roveratti, J; Santos, AA","2006","06","30","Southern America","Brasil",NA,NA,"Árvore; frutos imaturos verdes.; Cerrado sensu stricto, relevo plano, substrato latossolo.",NA,"Dicotyledoneae",NA,"Benth.",NA,"410","Distrito Federal","Parque Nacional de Brasília - próximo a área do exército. Coordenadas em UTM quadrante 23 L. Lat - 0180091 Long - 825743.",NA,"Brasília","-47.985","-15.741111",NA,NA,NA,NA,NA,NA,NA,"-47.985","-15.741111",NA,NA,NA,NA,NA,NA,NA
"2066","2019-11-01 15:00:37-03","UnB","UB","201600","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Lima, AS; Nogueira, ACR","2013","10","17","Southern America","Brasil",NA,NA,"Com inflorescência",NA,"Dicotyledoneae",NA,"Benth.","Lima, AS","195","Distrito Federal","INMET - Instituto Nacional de Meteorologia",NA,"Brasília","-48.539744","-16.321144",NA,NA,NA,NA,NA,NA,"2013","-48.539744","-16.321144","12","13",NA,NA,NA,NA,NA
"2067","2019-11-01 15:00:37-03","UnB","UB","200108","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Antunes, EC; Antunes, LL","2012","04","26","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"304","Mato Grosso",NA,NA,"Comodoro","-60.358333","-13.742222",NA,NA,NA,NA,NA,NA,NA,"-60.358333","-13.742222",NA,NA,NA,NA,NA,NA,NA
"2068","2019-11-01 15:00:37-03","UnB","UB","201088","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Lima, AS; Nogueira, ACR","2013","05","24","Southern America","Brasil",NA,NA,"Com fruto e semente (carpoteca)&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Benth.","Lima, AS","123","Distrito Federal","INMET - Instituto Nacional de Meteorologia",NA,"Brasília","-47.92413","-15.794154","1160","1160",NA,NA,NA,NA,"2013","-47.92413","-15.794154","12","13",NA,NA,NA,NA,NA
"2069","2019-11-01 15:00:37-03","UnB","UB","201089","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Lima, AS; Nogueira, ACR","2013","10","17","Southern America","Brasil",NA,NA,"Com flor e fruto (carpoteca)&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Benth.","Lima, AS","195","Distrito Federal","INMET - Instituto Nacional de Meteorologia",NA,"Brasília","-47.92413","-15.794154","1160","1160",NA,NA,NA,NA,"2013","-47.92413","-15.794154","12","13",NA,NA,NA,NA,NA
"2070","2019-11-01 15:00:37-03","UnB","UB","201255","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Xavier, G; Proença, CEB; Leite, G","2003","10","01","Southern America","Brasil",NA,NA,"Suber com cortiça profunda fissurada e gretada. Sementes aladas.; Árvore 5,5m; Brejo com buritis.",NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","3","Distrito Federal","Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes",NA,NA,"-47.933333","-16.05","950","950",NA,NA,NA,NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA
"2071","2019-11-01 15:00:37-03","UnB","UB","210801","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Southern America","Brasil",NA,NA,"Árvore, 4m. Ritidoma fissurado; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,"Dicotyledoneae",NA,"Benth.","Fagg, CW","BP173","Goiás","Fazenda Canadá (CSFCDC)",NA,"Edéia","-50.104444","-17.728889","458","458",NA,NA,NA,NA,"2012","-50.104444","-17.728889",NA,NA,NA,NA,NA,NA,NA
"2072","2019-11-01 15:00:37-03","UnB","UB","211204","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","2012","08","02","Southern America","Brasil",NA,NA,"Árvore, 7m. Tronco curticoso; Cerrado denso. Solo argiloso, cinza escuro",NA,"Dicotyledoneae",NA,"Benth.","Fagg, CW","CDFCBD2","Goiás","Fazenda Canadá (CDFCBD)",NA,"Edéia","-50.0604","-17.4021","490","490",NA,NA,NA,NA,"2012","-50.0604","-17.4021",NA,NA,NA,NA,NA,NA,NA
"2073","2019-11-01 15:00:37-03","UnB","UB","212938","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","20","Southern America","Brasil",NA,NA,"Árvore; Mata seca. Solo arenoso cinza",NA,"Dicotyledoneae",NA,"Benth.","Fagg, CW","RET30","Goiás","Rodovia GO-410, 10km de Edéia (REMS01)",NA,"Edéia","-49.856","-17.3777","530","530",NA,NA,NA,NA,"2012","-49.856","-17.3777",NA,NA,NA,NA,NA,NA,NA
"2074","2019-11-01 15:00:37-03","UnB","UB","216422","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Sonsin, J","2016","01","27","Southern America","Brasil",NA,NA,"Nº xiloteca 670; Fruto endocarpo papiráceo segmentado; Cerrado s.s",NA,"Dicotyledoneae",NA,"Benth.","Sonsin, J","200","Distrito Federal","Parque Estadual São Bernardo Sayão",NA,"Brasília","-47.797778","-15.820278","1098","1098",NA,NA,NA,NA,"2016","-47.797778","-15.820278","01","27",NA,NA,NA,NA,NA
"2075","2019-11-01 15:00:37-03","UnB","UB","23184","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Montoro, GR; Proença, CEB; Turma de Botânica de Campo","2006","09","13","Southern America","Brasil",NA,NA,"DAP: 15cm. Presença de folhas novas. Frutos de cor castanho escuro e comprimento de 10 cm.; Árvore 7,5m; Cerrado antropizado. Solo: Solo latossolo.",NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","30","Distrito Federal","Campus da Universidade de Brasília, Centro Olímpico",NA,"Brasília","-47.856111","-15.765833","1012","1012",NA,NA,NA,NA,NA,"-47.856111","-15.765833",NA,NA,NA,NA,NA,NA,NA
"2076","2019-11-01 15:00:37-03","UnB","UB","37128","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, JCS",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito","2059","Distrito Federal","Araponga",NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","2019-11-01 15:00:37-03","UnB","UB","40235","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Kirkbride Junior, JH","1982","10","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Barneby, R","5003","Distrito Federal","Reserva Florestal do Gama",NA,"Gama","-48.05","-16.05",NA,NA,NA,NA,NA,NA,NA,"-48.05","-16.05",NA,NA,NA,NA,NA,NA,NA
"2078","2019-11-01 15:00:37-03","UnB","UB","217036","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Muller, VR; Guimarães, MM","2018","07","16","Southern America","Brasil",NA,NA,"Pastagem, latossolo compactado",NA,"Dicotyledoneae",NA,"Benth.","Muller, VR","P1793","Goiás",NA,NA,"Mara Rosa","-14.1377","-49.2375",NA,NA,NA,NA,NA,NA,"2018","-14.1377","-49.2375","07","20",NA,NA,NA,NA,NA
"2079","2019-11-01 15:00:37-03","UnB","UB","40231","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Kirkbride Junior, JH","1983","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito","5218","Distrito Federal","SQN 316",NA,"Brasília","-47.9","-15.733333",NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.733333",NA,NA,NA,NA,NA,NA,NA
"2080","2019-11-01 15:00:37-03","UnB","UB","40233","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Kirkbride Junior, JH","1981","10","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Barneby, R","4527","Distrito Federal","Córrego Açude",NA,"Brasília","-47.466667","-15.65",NA,NA,NA,NA,NA,NA,NA,"-47.466667","-15.65",NA,NA,NA,NA,NA,NA,NA
"2081","2019-11-01 15:00:37-03","UnB","UB","40234","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Kirkbride Junior, JH","1981",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","3848","Distrito Federal","Região Buracão",NA,"Brasília","-47.45","-15.583333",NA,NA,NA,NA,NA,NA,NA,"-47.45","-15.583333",NA,NA,NA,NA,NA,NA,NA
"2082","2019-11-01 15:00:37-03","UnB","UB","40237","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Haridasan, M",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito","MHs.n.483","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa",NA,"Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"2083","2019-11-01 15:00:37-03","UnB","UB","40243","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Irwin, HS","1966","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Irwin, HS","13899","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084","2019-11-01 15:00:37-03","UnB","UB","40244","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Irwin, HS","1965","10","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Lewis, GP","9125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085","2019-11-01 15:00:37-03","UnB","UB","88243","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, ML","2005",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","5838","Goiás","Nerópolis, Parque Estadual Altamiro de Moura Pacheco-PEAMP",NA,"Nerópolis","-49.156861","-16.536611",NA,NA,NA,NA,NA,NA,NA,"-49.156861","-16.536611",NA,NA,NA,NA,NA,NA,NA
"2086","2019-11-01 15:00:37-03","UnB","UB","88613","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mendonça, RC","2005","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","5885","Goiás","Nerópolis, Parque Estadual Altamiro de Moura Pacheco-PEAMP",NA,"Nerópolis","-49.16925","-16.5205",NA,NA,NA,NA,NA,NA,NA,"-49.16925","-16.5205",NA,NA,NA,NA,NA,NA,NA
"2087","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, RM","2018","07","23","Southern America","Brasil",NA,NA,"Conglomerado MA-497. Extra; Árvore; base reta; casca acinzentada por fora, vinho por dentro, fina, áspera; Área antropizada para lavoura",NA,"Dicotyledoneae",NA,"Benth.","Faria, JEQ","IFN-4971802","Maranhão","Fazenda Vale Verde",NA,"Presidente Dutra","-44.458678","-5.399777","112","112",NA,NA,NA,NA,"2018","-44.458678","-5.399777","10","09",NA,NA,NA,NA,NA
"2088","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Sousa, CA","2017","09","13","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado MA-413. Subunidade 1. Subparcela 1. Indivíduo 18; Árvore; 9m; DAP 11,4cm. Resina inocolor, pouco abundante, pegojosa, sem odor. Base reta. Casca externa escura, interna avermelhada; espessu","UB0129492","Dicotyledoneae",NA,"Benth.","Bijos, NR","IFN-4137881.1","Maranhão",NA,"UB0129492","São João do Soter","-43.74","-4.859722",NA,NA,NA,NA,NA,NA,"2018","-43.74","-4.859722","04","03",NA,NA,NA,NA,NA
"2089","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Sathler, DFT","2018","04","05","Southern America","Brasil",NA,NA,"Conglomerado MT-2272. Subunidade 2. Subparcela 8. Indivíduo 71. F6; Árvore, 5m de altura, DAP 10,5cm.Exsudato aquoso incolor, muito abundante, pegajoso, ausência de odor.Base reta. Casca cor externa marrom, cor interna roxa, fina, reticulada, despren",NA,"Dicotyledoneae",NA,"Benth.","Faria, JEQ; Schindler, B","IFN-22722712.8","Mato Grosso",NA,NA,"Alto Araguaia","-53.1","-17.099722",NA,NA,NA,NA,NA,NA,"2018","-53.1","-17.099722","04","26",NA,NA,NA,NA,NA
"2090","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Romão, DR; Pinto, JRR; Meinen, AA; Rodrigues, RR; Oliveira, NR","2018","01","11","Southern America","Brasil",NA,NA,"Árvore; Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão do Paranã, mata decídua",NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","115","Goiás","Área de ampliação do Parque Nacional da Chapada dos Veadeiros",NA,"Nova Roma","-46.991317","-13.952333","618","618",NA,NA,NA,NA,"2018","-46.991317","-13.952333","04",NA,NA,NA,NA,NA,NA
"2091","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Villarroel, D; Martinez, MT; Miranda, V","2014","12","21","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Villarroel, D","4009","Santa Cruz","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada",NA,"Prov. Vallegrande","-63.947167","-18.869917","155","155",NA,NA,NA,NA,NA,"-63.947167","-18.869917",NA,NA,NA,NA,NA,NA,NA
"2092","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, IA","2018","08","27","Southern America","Brasil",NA,NA,"Conglomerado MA-204. Subunidade 1. Subparcela 5. indivíduo 8. F6; Árvore; DAP em cm: 19,6; altura em m: 6,60; base reta; fruto maduro, 12 x 20cm, vagem, marrom por fora, creme por dentro,seco, semente com arilo; casca marrom por fora, amarelado por d",NA,"Dicotyledoneae",NA,"Benth.","Gomes, BM","IFN-204461.5","Maranhão","Comunidade Buenos",NA,"Urbano Santos","-43.379978","-3.420008","100","100",NA,NA,NA,NA,"2018","-43.379978","-3.420008","10","26",NA,NA,NA,NA,NA
