"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"883","2020-11-12 17:02:25-03","UEL","FUEL","3455","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Silva, SM","1989",NA,NA,"Dias, MC; Perri, CG","1986","09","29","Brasil","Paraná","Londrina","Bosque I","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"173","Tracheophyta","Poales","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-11-12 17:02:25-03","UEL","FUEL","4393","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Silva, SM","1989","08",NA,"Vieira, AOS; et al.","1986","10","15","Brasil","Paraná","Londrina","Sítio Casa das Pedras, Tamarana/Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"128","Tracheophyta","Poales","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-11-12 17:02:25-03","UEL","FUEL","9581","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Moura, R","2000",NA,NA,"Moura, WS","1988","05","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"1286","Tracheophyta","Poales","24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-11-12 17:02:25-03","UEL","FUEL","20856","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo, RC",NA,NA,NA,"Simone, Seguim","1997","10","18","Brasil","Paraná","Ponta Grossa","Cachoeira do Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Poales","46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2020-11-12 17:02:25-03","UEL","FUEL","46083","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Estevan, DA","2009","08",NA,"Estevan, DA; et al.","2006","12","12","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"1823","Tracheophyta","Poales","30511",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2020-11-12 17:02:25-03","UEL","FUEL","46085","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Estevan, DA","2009","07",NA,"Estevan, DA; et al.","2007","12","12","Brasil","Paraná","São Jerônimo da Serra","Estrada Vila Nova do Porte","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"1825","Tracheophyta","Poales","30511",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2020-11-12 17:02:25-03","UEL","FUEL","34565","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","K.L.V.R. de Sá","2003",NA,NA,"K.L.V.R. de Sá; et al.","2003","04","08","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"476","Tracheophyta","Poales","30511",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2020-11-12 17:02:25-03","UEL","FUEL","50233","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Estevan, DA","2009","08",NA,"Estevan, DA","2008","10","01","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"1840","Tracheophyta","Poales","23681",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-11-12 17:02:25-03","UEL","FUEL","50256","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Estevan, DA","2009","10",NA,"Estevan, DA","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"1867","Tracheophyta","Poales","23681",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2020-11-12 17:02:25-03","UEL","FUEL","47050","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Meirelles, J","2008","10","13","Fendrich, TG","2008","10","13","Brasil","Santa Catarina","São Francisco do Sul","Ilha Redonda, F.O.D. de terras baixas","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,"61","Tracheophyta","Poales","23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-01 15:13:21-03","UnB","UB","188930","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Araújo, CC","2015","04","02","Zanatta, MRV; Faria, JEQ","2011","10","31","Brasil","Distrito Federal","Brasília","APA da Cafuringa. Após a Escola Classe Ribeirão. Próximo ao Morro da Pedreira","-47.966389","-15.498889","-47.966389","-15.498889","781","781","Fotos (M.R.V.Zanatta); Epífita à 2m de altura. Flor rosa magenta; Florestta decídua mesofítica de interflúvio sobre calcário (Mata seca decídua sobre calcário)","UB0004611","UB0004611","929","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-11-01 15:13:21-03","UnB","UB","188947","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Araújo, CC","2015","04","02","Zanatta, MRV; Faria, JEQ","2011","10","31","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.928056","-15.614444","-47.928056","-15.614444","1091","1091","Erva epífita. Inflorescência rosa; Mata de galeria não inundável","UB0004610","UB0004610","946","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2019-11-01 15:13:21-03","UnB","UB","34652","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Smith, LB","1983","05",NA,"Kirkbride Junior, JH","1980","10","08","Brasil","Distrito Federal",NA,"Rio das Salinas","-47.95","-15.516667","-47.95","-15.516667",NA,NA,"Epífita. Brácteas vermelha-brancas; corolas vermelhas; Na margem de mata decídua sobre rochas calcáreas","UB0004639","UB0004639","3633","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-01 15:13:21-03","UnB","UB","203014","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Nogueira, M","2018","03","20","Silva, DP; Oliveira, CC; Silva, LCR; Oliveira, RC","2014","11","27","Brasil","Distrito Federal","Brasília","Entrada morro da pedreira, próximo a cidade satélite de Sobradinho - DF.&nf;Fercal.","-47.838139","-15.877194","-47.838139","-15.877194","741","741","Epífita.; Mata seca, relevo montanhoso, substrato calcário.","UB0002920","UB0002920","113","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-01 15:13:21-03","UnB","UB","34648","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Fonseca, A","1996",NA,NA,"Kirkbride Junior, JH","1983","10","19","Brasil","Distrito Federal",NA,"Morro da Canastra","-47.9","-15.583333","-47.9","-15.583333",NA,NA,"Epífita nos ramos; brácteas róseas claras; corolas vermelha-roxas; estigma branca","UB0004612","UB0004612","5432","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-01 15:13:21-03","UnB","UB","34649","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Smith, LB","1965","03",NA,"Heringer, EP","1961","05","23","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,"Mata","UB0004616","UB0004616","8378","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:13:21-03","UnB","UB","34650","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Fonseca, A",NA,NA,NA,"Mendes, ICA","1995","10","29","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,"UB0004614","UB0004614","166","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-01 15:13:21-03","UnB","UB","34651","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Smith, LB","1965",NA,NA,"Irwin, HS","1964","09","06","Brasil","Distrito Federal",NA,"35km ao SW de Brasília",NA,NA,NA,NA,NA,NA,"Epiphyte on vertical liana stems. Stem and bracts pink; Partial shade of gallery forest","UB0004641","UB0004641","6041","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:13:21-03","UnB","UB","37766","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Reitz, PR","1966",NA,NA,"Pires, JM","1963","10","01","Brasil","Goiás",NA,"64km de Jataí para Goiânia",NA,NA,NA,NA,NA,NA,NA,"UB0002875","UB0002875","56990","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:13:21-03","UnB","UB","37767","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Smith, LB","1965",NA,NA,"Prance, GT","1964","10","23","Brasil","Goiás",NA,"50km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,"UB0002876","UB0002876","59592","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:13:21-03","UnB","UB","37768","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Smith, LB","1975",NA,NA,"Irwin, HS","1971","03","23","Brasil","Goiás",NA,"30km ao N de Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,"UB0002879","UB0002879","33062","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Porto, LF; Miranda, ZJG","2001","03","02","Porto, LF","1986","11","10","Brasil","Goiás",NA,"Cachoeira de Itiquira",NA,NA,NA,NA,NA,NA,"Coletada no tronco de árvore - epifitismo. Flor amarela; Cerrado aberto - montanhoso",NA,NA,"s.n.","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-01-04 10:59:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Zanatta, MRV","2015","05",NA,"Zanatta, MRV; Castro, BM","2015","05","16","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira","-47.952296","-15.513927","-47.952296","-15.513927","807","807","Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva epífita. Estéril.; Mata seca de encosta com afloramentos rochosos, ainda com efeito de borda",NA,NA,"2098","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Versieux, L","2009","02","10","Irwin, HS; et al.","1971","02","16","Brasil","Bahia",NA,"Morro do Chapéu, ca. 7km S of the town of Morro do Chapéu",NA,NA,NA,NA,"1150","1150","Epiphyte on low branches of small tree. Bracts cream; Sandstone with sand-filled depressions and crevices","UB0002877","UB0002877","32283","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-11-01 15:13:21-03","UnB","UB","178603","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Oliveira, PFD","2011","07","27","Soares-Silva, LH; et al.","2011","04","08","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Epífita sobre Ocotea corymbosa a 3m. Pedúnculo e bráctea da inflorescência avermelhado. Frutos imaturos verde-acastanhados.",NA,NA,"1449","Monocotyledonae",NA,"44724",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-11-01 15:13:21-03","UnB","UB","11457","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Miranda, ZJG","2002","08","08","Miranda, ZJG","2002","08","08","Brasil","Distrito Federal","Brasília","APA de Cafuringa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Planta coletada em início de floração. População observada em início de floração.; Erva em roseta, epífita. Flor rosa intenso. Fruto verde-oliva.; Cerrado.","UB0004635","UB0004635","87","Monocotyledonae",NA,"70570",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-11-01 15:13:21-03","UnB","UB","194477","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Soares-Silva, LH","2012",NA,NA,"Soares-Silva, LH","2011","11","06","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Erva epífita, inflorescência com brácteas róseas, cálice e corola róseos","UB0002874","UB0002874","1614","Monocotyledonae",NA,"44724",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-11-01 15:13:21-03","UnB","UB","178604","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Oliveira, PFD","2011","07","27","Soares-Silva, LH; Silva Júnior, MC","2011","05","06","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Epífita 3m. Folhas verde-acinzentadas. Frutos jovens verde-acastanhados-cintilante (perolado).","UB0002872","UB0002872","1480","Monocotyledonae",NA,"44724",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Handro, O",NA,NA,NA,"Handro, O","1933","09","28","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores vermelhas","UB0002881","UB0002881","Herb41988","Monocotyledonae",NA,"53584",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2019-10-03 10:03:28-03","UFSCar","SORO","7580","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","R.J.F. Garcia","2007","12",NA,"Garcia, R.J.F.; Schionato, R.","2007","10","03","Brasil","São Paulo","Santos","Área da Santa Casa de Misericórdia de Santos. Rua de servidão da Sabesp.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Epífita; brácteas, escapo e flores purpúreos. Coleção viva.",NA,NA,"3163",NA,NA,"26836",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-10-03 10:03:28-03","UFSCar","SORO","7317","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A.L. de Gasper","2009","09","16","de Gasper, A.L.; Cadorin, T.J. & Schmitt, J.","2009","09","30","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.727225","-26.055025","48°43'38,01W","26°03'18,09S","13","13","Epífita IFFSC e8000a (Abaixo de 4m); Floresta Ombrófila Densa de Terras Baixas; Estádio Suces.: Avançado; Hábito:epífita; Hábitat: borda da mata Cor/Flor: rosa.",NA,NA,"2430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-10-03 10:03:28-03","UFSCar","SORO","6892","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A.K.L. Venda","2010","11","25","Verdi, M.; Souza, N.L.; Klemz, G.; Klettenberg, D.H.","2010","04","12","Brasil","Santa Catarina","São Bonifácio","Rio Sete. Floresta Ombrófila Densa, estádio suces.: médio de regeneração.","-48.960833","-28.080556","48°57'39,00W","28°04'50,00S","332","332","Florística IFFSC 4 (Epífita), hábito: epífita.",NA,NA,"4388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2019-10-03 10:03:28-03","UFSCar","SORO","7291","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","M. Verdi","2010","08","25","Verdi, M.; de Souza, N.L.; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.755833","-27.893333","48°45'21W","27°53'36S","623","623","Florística IFFSC 226 (Epífita); Floresta Ombrófila Densa; Estádio Suces.: mosaicos de incial, médio e avançado; Hábito: epífita; Habitat: interior do fragmento; Cor/flor: rosa.",NA,NA,"4960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-08-20 20:41:00-03","UFSC","FLOR","50797","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Stival-Santos, A.","2012",NA,NA,"Stival-Santos, A.; Mancino, L.","2012","02","28","Brasil","Santa Catarina","Içara","Fazenda Esperqança, às margens da rodovia BR-101, km 376.","-49.225278","-28.734167","49º13'31''W","28º44'3''S","17","17","flor brácteas rosas, flores brancas com estames amarelos. Comum no fragmento Içara 1; Estádio Suces.: Avançado","FLOR0050797",NA,"3371",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-08-20 14:58:51-03","UFSC","FLOR","27495","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Waechter, J.L.","1993","03","04","Jarenkow, J.A.","1993","02","13","Brasil","Rio Grande do Sul","Marcelino Ramos","Teixeira Soares.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"epífita a 3 m de altuara do solo, Fruto Imaturo, verde","FLOR0027495",NA,"2309",NA,"Poales","18635",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-08-20 14:58:51-03","UFSC","FLOR","9863","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Mourz, R.","2000","09","05","Falkenberg, D.B.","1985","09","08","Brasil","Rio Grande do Sul","Viamão","Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,"15","15","epífita, caída no chão, flor bráctea rosada, corola lilás-rosada","FLOR0009863",NA,"3082",NA,"Poales","41667",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-08-20 20:41:00-03","UFSC","FLOR","68243","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Reichert, A.","2019",NA,NA,"Reichert, A.","2019","11","01","Brasil","Santa Catarina","Florianópolis","Lagona Pequena.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"epífita","FLOR0068243",NA,"16",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-08-20 20:41:00-03","UFSC","FLOR","15991","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Falkenberg, D.B.","1986",NA,NA,"Falkenberg, D.B.","1986","10","04","Brasil","Santa Catarina","Florianópolis","Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"80","80","epífita, flor brácteas, sépalas e pétalas rosa-forte","FLOR0015991",NA,"3504",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-08-20 20:41:00-03","UFSC","FLOR","5045","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Reitz, R.","1982",NA,NA,"Klein, R.M.; Bresolin, A.","1967","10","17","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","epífito, flor vermelha","FLOR0005045",NA,"8407",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-08-20 14:58:51-03","UFSC","FLOR","55704","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","09","23","Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,NA,"80","80","epífita, brácetas e cálice róseos","FLOR0055704",NA,"423",NA,"Poales","9090",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-08-20 20:41:00-03","UFSC","FLOR","24137","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Reitz, R.","1982",NA,NA,"Bresolin, A.","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","epífita, flor rosa-roxo","FLOR0024137",NA,"881",NA,"Poales","23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2020-08-20 14:58:51-03","UFSC","FLOR","41036","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Matos, J.Z. de","2012","11",NA,"Matos, J.Z. de","2012","11","08","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041036",NA,"153",NA,"Poales","22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-08-20 14:58:51-03","UFSC","FLOR","31004","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.",NA,NA,NA,"Brasil","Santa Catarina","São Domingos",NA,"-52.5317001342773","-26.5580997467041",NA,NA,NA,NA,NA,"FLOR0031004",NA,"65D",NA,"Poales","17704",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2021-03-04 15:41:58-03","IF","SPSF","38837","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","R.Louzada","2008","09","29","J. A. Pastore & C. de Moura & F.E.S.P.Vilela","2007","09","18","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.5325","-23.395278",NA,NA,"780","780","COLETA: Epífita, flores rosas; GEOGRAFIA: Trilha da Cachoeira;",NA,NA,"1524","Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"927","2021-03-04 15:41:58-03","IF","SPSF","50683","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A. Maruyama","2015","09","07","A. Maruyama & L. Cicco","2015","09","07","Brasil","SP","Cunha",NA,"-45.014722","-23.228333",NA,NA,"1096","1096","COLETA: Epífita em forófito de Cabralea canjerana (Vell.) Mart.. Flores de coloração rosa.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"60","Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"928","2021-03-04 15:41:58-03","IF","SPSF","01417","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"M.G.L.Wanderley","2007","10","31","D.Amaro van Emelen",NA,NA,NA,"Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"22","Magnoliophyta","Bromeliales","53584",NA,"auto","América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
