"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"164","2021-04-05 11:05:53-03","UNESP-IBB","BOTUW","53","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St. Hill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espirito Santo","Santa Teresa","Comp. Vale do Rio Doce","-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,NA,"BOTUW000053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-16 08:38:14-03","UTFPR","HCF","20460","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"L. Meyer","44","2011","11","25","Brasil","SC","Lontras",NA,"-49.550833","-27.1675","49°33'03 W","27°10'03 S","319","319","Arbórea, flor vermelha. Floresta Ombrófila Densa, estádio médio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:29:08-03","UFRRJ","RBR","35824","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","A. Lobão","2018","05",NA,"S.M. Salis; J.R. Spigolon","s.n.","1987","03","18","Brasil","São Paulo","Brotas","Rio Jacaré-pepira-mirim, Mata ciliar.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"RBR00035824","RBR00035824",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"167","2020-06-29 09:29:08-03","UFRRJ","RBR","43144","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga",NA,"2015","06","10","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F98/68.","-43.516389","-22.975278","43º30'59''W","22º58'31''S",NA,NA,NA,"RBR00043144","RBR00043144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-29 09:29:08-03","UFRRJ","RBR","43145","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","L.H. Soares",NA,NA,NA,"L.H. Soares",NA,"2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F128/58.","-43.455","-22.902778","43º27'18''W","22º54'10''S",NA,NA,NA,"RBR00043145","RBR00043145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2013-04-01 09:16:52-03","IPT","BCTW","755","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"170","2013-04-01 09:16:52-03","IPT","BCTW","753","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"171","2013-04-01 09:16:52-03","IPT","BCTW","3950","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Guarani",NA,"-43.0469","-21.3522",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"13577","auto","Magnoliopsida",NA,NA,NA,NA,NA
"172","2013-04-01 09:16:52-03","IPT","BCTW","12071","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"173","2013-04-01 09:16:52-03","IPT","BCTW","12848","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"174","2013-04-01 09:16:52-03","IPT","BCTW","2708","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"175","2013-04-01 09:16:52-03","IPT","BCTW","5392","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí",NA,"-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27253","auto","Magnoliopsida",NA,NA,NA,NA,NA
"176","2013-04-01 09:16:52-03","IPT","BCTW","3448","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Palmital",NA,"-50.21","-22.78",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22461","auto","Magnoliopsida",NA,NA,NA,NA,NA
"177","2013-04-01 09:16:52-03","IPT","BCTW","3957","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Guarani",NA,"-43.0469","-21.3522",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"13577","auto","Magnoliopsida",NA,NA,NA,NA,NA
"178","2013-04-01 09:16:52-03","IPT","BCTW","7119","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Registro",NA,"-47.84","-24.48",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25922","auto","Magnoliopsida",NA,NA,NA,NA,NA
"179","2013-04-01 09:16:52-03","IPT","BCTW","5382","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí",NA,"-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27253","auto","Magnoliopsida",NA,NA,NA,NA,NA
"180","2013-04-01 09:16:52-03","IPT","BCTW","3880","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Dormente",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"181","2013-04-01 09:16:52-03","IPT","BCTW","8092","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"182","2013-04-01 09:16:52-03","IPT","BCTW","3640","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Eldorado",NA,"-48.1","-24.52",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto","Magnoliopsida",NA,NA,NA,NA,NA
"183","2013-04-01 09:16:52-03","IPT","BCTW","6698","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Juquiá",NA,"-47.63","-24.32",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"32505","auto","Magnoliopsida",NA,NA,NA,NA,NA
"184","2013-04-01 09:16:52-03","IPT","BCTW","17428","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"185","2013-04-01 09:16:52-03","IPT","BCTW","12240","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Morro do Diabo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"186","2013-04-01 09:16:52-03","IPT","BCTW","4260","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Alta Sorocabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"187","2013-04-01 09:16:52-03","IPT","BCTW","758","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Iguape",NA,"-47.55","-24.7",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"188","2013-04-01 09:16:52-03","IPT","BCTW","7132","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Registro",NA,"-47.84","-24.48",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25922","auto","Magnoliopsida",NA,NA,NA,NA,NA
"189","2013-04-01 09:16:52-03","IPT","BCTW","756","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Cândido Mota",NA,"-50.38","-22.74",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"26360","auto","Magnoliopsida",NA,NA,NA,NA,NA
"190","2013-04-01 09:16:52-03","IPT","BCTW","6118","S","Plantae",NA,"Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Espírito Santo do Pinhal",NA,"-46.74","-22.19",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"18890","auto","Magnoliopsida",NA,NA,NA,NA,NA
"191","2021-02-22 14:46:08-03","UFSM","SMDB","19642","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.Hill.","Mello-silva, R","2001","11",NA,"Muniz, CFS","319","1981",NA,NA,NA,"São Paulo","Teodoro Sampaio","Serra do Diabo",NA,NA,NA,NA,NA,NA,"Frutos de coloração vermelha quando maduros, árvore, ca. 12m alt.","SMDB019642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-08-26 10:32:21-03","UFSM","SMDB","14445","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.Hill.","Melo-Silva, R","2001","11",NA,"Ludewigs, A,IY","s.n.","1988","04","06","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Árvore, flores escverdeadas, área de cerrado","SMDB014445",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:11:56-03","MBM","MBM","178761","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Fries, R.E.",NA,NA,NA,"Reitz, R.","3585","1949","11","15","Brazil","Santa Catarina","Brusque","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM178761","MBM178761",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:11:56-03","MBM","MBM","38336","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Fries, R.E.",NA,NA,NA,"Klein, R.M.","182","1949","11","25","Brazil","Santa Catarina","Brusque","Campo do Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM038336","MBM038336",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:11:56-03","MBM","MBM","401561","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Reis, A.","1982","04","14","Reis, A.; Botozzo, P.; Botozzo, P.","263","1981","01","29","Brazil","Santa Catarina","Canelinha","Morro do Rolador","-48.7677993774414","-27.2649993896484",NA,NA,"350","350","Árvore de 30 metros, flor em botão pequeno, fruto imaturo verde.; Capoeira.","MBM401561","MBM401561",NA,NA,"Southern America",NA,"15006","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:11:56-03","MBM","MBM","248705","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Nicolau, S.A.",NA,NA,NA,"Nicolau, S.A.; et al.; et al.","1844","1999","10","04","Brazil","São Paulo","Cajuru","Fazenda Santana","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"MBM248705","MBM248705",NA,NA,"Southern America",NA,"21243","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:11:56-03","MBM","MBM","265830","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Maas, P.J.M.",NA,NA,NA,"Gottsberger, G.; Gottsberger, I.; Gottsberger, I.","21-0210","1998","10","02","Brazil","São Paulo","Pardinho","Sítio Palmeiras","-48.3699989318848","-23.0799999237061",NA,NA,NA,NA,NA,"MBM265830","MBM265830",NA,NA,"Southern America",NA,"14628","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:11:56-03","MBM","MBM","225956","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Ivanauskas, N.M.",NA,NA,NA,"Zandoval, J.A.","s.n.","1987","07","27","Brazil","São Paulo","Piracicaba","Parque da ESALQ-USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"MBM225956","MBM225956",NA,NA,"Southern America",NA,"44778","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:11:56-03","MBM","MBM","248704","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Nicolau, S.A.",NA,NA,NA,"Nicolau, S.A.; et al.; et al.","1847","1999","10","04","Brazil","São Paulo","Cajuru","Fazenda Santana","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"MBM248704","MBM248704",NA,NA,"Southern America",NA,"21243","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:11:56-03","MBM","MBM","276419","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Franco, G.A.D.C.",NA,NA,NA,"Souza, L.C.","249","1998","02","15","Brazil","São Paulo","Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"MBM276419","MBM276419",NA,NA,"Southern America",NA,"40712","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:11:56-03","MBM","MBM","340532","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Dutra, S.M.","2007","09","05","Viana, P.L.; et al.; et al.","1863","2005","09","25","Brazil","Minas Gerais",NA,"Ferros. Área de influência da PCH Monjolos",NA,NA,NA,NA,"800","800","Árvore em mata semidecídua","MBM340532","MBM340532",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:11:56-03","MBM","MBM","415364","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Roher, D.","2018","12","07","Roher, D.; Sendin, V.; Sendin, V.","311","2018","08","24","Brazil","Paraná","Tibagi","UHE Tibagi Montante, margem direita","-50.406111","-24.534722","-50.406111","-24.534722","715","715","Árvore com 10 m de altura, flores esverdeadas.; Floresta Ombrófila Mista, setor aluvial.","MBM415364",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:11:56-03","MBM","MBM","426921","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Bosa, D.","1999","10","17","Bosa, D.; Romagna, M.; Romagna, M.","s.n.","1999","10","17","Brazil","Santa Catarina","Morro Grande","Nova Roma","-49.721111","-28.801111","-49.721111","-28.801111",NA,NA,"Árvore; Floresta Ombrófila Densa.","MBM426921",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:11:56-03","MBM","MBM","176459","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Mello-Silva, R.",NA,NA,NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62680","1995","05","12","Brazil","Mato Grosso","Diamantino","Rod. BR-247, Chapada dos Parecis, 50-70 km O do trevo para Arenápolis","-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,NA,"MBM176459","MBM176459",NA,NA,"Southern America",NA,"134442","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:11:56-03","MBM","MBM","340531","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Lafetá, R.C.A.","1999","09","29","Lafetá, R.C.A.","257","1996","09","29","Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore, ca. 5m. Pétalas lilás escuro","MBM340531","MBM340531",NA,NA,"Southern America",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:11:56-03","MBM","MBM","387944","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Dutra, S.M.","2008","07","09","Castro, R.M.","115","2001","02","14","Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"MBM387944","MBM387944",NA,NA,"Southern America",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:11:56-03","MBM","MBM","387944","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Dutra, S.M.","2008","07","09","Castro, R.M.","115","2001","02","14","Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"MBM387944","MBM387944",NA,NA,"Southern America",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:11:56-03","MBM","MBM","125148","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Záchia, R.",NA,NA,NA,"Goetzke, S.","C301","1988","05","09","Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"MBM125148","MBM125148",NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:11:56-03","MBM","MBM","401578","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Záchia, R.","1993",NA,NA,"Reis, A.","270","1981","09","27","Brazil","Santa Catarina","Canelinha","Cia. V. de Santana","-48.7677993774414","-27.2649993896484",NA,NA,NA,NA,"Árvore, flor em botão (muito jovem).; Pastagem.","MBM401578","MBM401578",NA,NA,"Southern America",NA,"15006","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:11:56-03","MBM","MBM","38335","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Fries, R.E.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1647","1954","03","02","Brazil","Santa Catarina","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM038335","MBM038335",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:11:56-03","MBM","MBM","178760","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Fries, R.E.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1647","1954","03","02","Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM178760","MBM178760",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:11:56-03","MBM","MBM","49308","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Záchia, R.",NA,NA,NA,"Leitão Filho, H.F.; et al.; et al.","3213","1976","10","08","Brazil","São Paulo","Jundiaí","10km S.W. de Jundiaí, Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM049308","MBM049308",NA,NA,"Southern America",NA,"17840","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:11:56-03","MBM","MBM","162249","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Kampf, E.",NA,NA,NA,"Kampf, E.","113","1989","09","19","Brazil","São Paulo","Piracicaba","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"MBM162249","MBM162249",NA,NA,"Southern America",NA,"44778","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:11:56-03","MBM","MBM","109269","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Klein, R.M.",NA,NA,NA,"Leite, P.F.; et al.; et al.","58","1986","05","23","Brazil","São Paulo","Teodoro Sampaio","Reserva do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"MBM109269","MBM109269",NA,NA,"Southern America",NA,"54606","auto",NA,NA,NA,NA,NA,NA
"215","2015-10-01 18:14:35-03","MNHN","RECOLNAT_MNHN_P","P00083595","PreservedSpecimen",NA,"Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province des Minas: paturage près Sumidouro voisinage une Villa Principe.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00083595' target='other'> <mi>dwc_moreinfo</mi></a>","P00083595","P00083595_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"lectotype",NA
"216","2015-10-01 18:14:48-03","MNHN","RECOLNAT_MNHN_P","P00083596","PreservedSpecimen",NA,"Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province des Minas: paturage près Sumidouro voisinage une Villa Principe.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00083596' target='other'> <mi>dwc_moreinfo</mi></a>","P00083596","P00083596_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"lectotype",NA
"217","2015-10-01 18:15:00-03","MNHN","RECOLNAT_MNHN_P","P00083597","PreservedSpecimen",NA,"Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province des Minas: paturage près Sumidouro voisinage une Villa Principe.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00083597' target='other'> <mi>dwc_moreinfo</mi></a>","P00083597","P00083597_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"lectotype",NA
"218","2020-10-01 14:25:30-03","JBB","HEPH","27717","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ramos, AE","2011","05",NA,"Rosário, RF do; Silva, MR da","67","2011","03","28","Brasil","Distrito Federal","Brasília","Divisa do Corrego Jerivá e Balsão. setor de chacara do Lago Norte,","-47.810833","-15.748333","-47.810833","-15.748333",NA,NA,"Levantamento florístico, Coordenadas em UTM: 0198795, 8256911 Carpoteca n° 275",NA,NA,"Magnoliid","Magnoliales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
