"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"335","2019-11-01 15:06:58-03","UnB","UB","96566","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Fonseca, ML; Mendonça, RC; Pereira, BAS; Cardoso, E","2584","2001","Southern America","Brasil","Goiás","Fazenda Nica. Propriedade Sr. Cordeirinho. (Linha 2, parcela 6, árvore 118)",NA,NA,"Casca esfoliante, folhas discolores, verdes, cartáceas.; Árvore semi-ciófita 10m x 98cm. Fruto imaturo verde.; Mata seca. Topologia: Ondulado. Solo: Solo argiloso/arenoso com afloramento de calcáreo.",NA,NA,"(O. Berg) Nied.",NA,"Pereira, BAS","04","25","Monte Alegre de Goiás","-46.657778","-13.135833","-46.657778","-13.135833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:06:58-03","UnB","UB","96568","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ratter, JA; Proença, CEB; Fonsêca Filho, J; Santos, JB; Oliveira, NR; Pais, NO","7183","1993","Southern America","Brasil","Goiás","Mata do açude",NA,NA,"Shrub 2,5m; In forest understorey.",NA,NA,"(O. Berg) Nied.",NA,"Incógnito","11","15","Jataí","-51.75","-17.966667","-51.75","-17.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Pereira, BAS","s.n.","1992","Southern America","Brasil","Distrito Federal","Fazenda Palestina, Área de Preservação Ambiental do Cafuringa, c. de 15 km ao N de Brazlândia",NA,NA,"Arvoreta de 4 m, frutos verdes e maduros esverdeados; Na mata ciliar",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB",NA,NA,NA,"-48.25","-16.416667","-48.25","-16.416667","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:06:58-03","UnB","UB","96570","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Pereira, BAS; Alvarenga, D","3378","1997","Southern America","Brasil","Goiás","'Km 01 da estrada Buitinópolis / Alvorada do Norte",NA,NA,"Árvore 8m. Fruto imaturo verde.; Floresta estacional.",NA,NA,"(O. Berg) Nied.",NA,"Pereira, BAS","05","09","Buritinópolis","-46.083333","-15.583333","-46.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:06:58-03","UnB","UB","96572","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, GM","58","1993","Southern America","Brasil",NA,"Fazenda Buriti",NA,NA,"Arbóreo 8,5m; Mata decídua.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:06:58-03","UnB","UB","96573","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Proença, CEB; Rosa, LOC; Carvalho, VM; Potzernheim, ML; Fonsêca, LM; Carvalho, JA","2054B","1998","Southern America","Brasil","Minas Gerais","Entre Capinápolis e Cachoeira Dourada","492",NA,"Estéril. Folhas pouco aromáticas. Casca do tronco lisa, com muitas manchas cinzentas, amarelas e esverdeadas.; Árvore 8m x 15cm; Mata mesofítica caducifolia.",NA,NA,"(O. Berg) Nied.","492","Proença, CEB","09","11",NA,"-49.544444","-18.639722","-49.544444","-18.639722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:06:58-03","UnB","UB","96690","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, MA; Mecenas, VV; Pereira, BAS; Barbosa, JC","3343","1997","Southern America","Brasil","Distrito Federal","Área de Proteção Ambienteal (APA) de Cafuringa. Fazenda Palestina. Proximidades do Córrego Laje","770",NA,"Frutos comestíveis. Casca fina semelhante a jaboticabeira; madeira dura.; Árvore fina 5m. Fruto verde claro.; Floresta mesofítica.",NA,NA,"(O. Berg) Nied.","770","Proença, CEB","07","16","Brasília","-48.166667","-15.516667","-48.166667","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Barbosa, RAA","IFN-6231193.10","2017","Southern America","Brasil","Maranhão",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_623. Subunidade 3. Subparcela 10. Indivíduo 4.&nf;F6 - Medições na subunidade completa; Planta 4,5m, DAP 6,6cm. Base do tipo reta. Casca de cor externa marrom acinzentado rosado e inte","UB0126147","UB0126147","(O. Berg) Nied.",NA,"Faria, JEQ","08","02","Passagem Franca","-43.74","-6.300006","-43.74","-6.300006","2018","02","05",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Marinho, MAO","IFN-3302533.5","2018","Southern America","Brasil","Maranhão","Centro dos Britos","76",NA,"Conglomerado MA-330. Subunidade 3. Subparcela 5. indivíduo 8. F6; Árvore; DAP em cm: 6,2; altura em m: 6,00; base sapopemas; casca bege por fora, goiabapor dentro, fina, lisa, odor doce; Roça com regenerantes, solo argiloso",NA,NA,"(O. Berg) Nied.","76","Faria, JEQ","03","29","Codó","-43.740009","-4.320003","-43.740009","-4.320003","2018","12","03",NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-16 09:44:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, JEQ; Schindler, B; Figueira, M; Simon, MF","10617","2020","Southern America","Brasil","Goiás","Rodovia sentido Água Fria de Goiás, saindo ca. 7 Km em estrada de terra à esquerda, faz. Beira Rio, proprietário sr. Manoel Custódio, margem do ribeirão Cocal","751",NA,"Árvore ca. 17 m de altura, caule liso esbranquiçado, frutos imaturos verdes; Mata seca sobre afloramento calcário",NA,NA,"(O. Berg) Nied.","751","Faria, JEQ","05","19","Planaltina","-47.801389","-15.131389","-47.801389","-15.131389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gonçalves, LF","278","2016",NA,"Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha do Peixe","1648",NA,"Árvore aprox. 8m. Frutos verdes imaturos. Caule descamante",NA,NA,"(O. Berg) Nied.","1648","Gonçalves, LF","07","11","Guapimirim","-43.008333","-22.469167","-43.008333","-22.469167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:06:58-03","UnB","UB","96567","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, AP; Rocha, DMS","109","1999","Southern America","Brasil","Goiás","Topo da morreira. Fazenda Poção. Parque Estadual Terra Ronca",NA,NA,"Árvore 10m; Mata seca calcárea.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","05","09","São Domingos","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:06:58-03","UnB","UB","199088","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, JEQ; Villarroel, D","3025","2012","Southern America","Brasil","Distrito Federal","Santuário do Morro da Pedreira, região da Fercal",NA,NA,"Árvore ca. 12 m de altura, caule liso castanho, botão floral verde; Mata mesofítica",NA,NA,"(O. Berg) Nied.",NA,"Proença, C","11","14","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2012","11",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:06:58-03","UnB","UB","112806","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, JEQ","7","2006","Southern America","Brasil","Goiás","Campus UEG",NA,NA,"Caule parecido com o da jaboticaba; presença de inúmeras galhas.; Árvore 5m; Mata seca.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","06","29","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:06:58-03","UnB","UB","96569","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Rizzo, JA","8620","1972","Southern America","Brasil","Goiás",NA,NA,NA,"Corola esverdeada; muitos estames; tronco liso.; Árvore 2m; Mata.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","11","23","Itumbiara","-49.2153015136719","-18.4192008972168",NA,NA,NA,NA,NA,"77216","auto",NA,NA,NA,NA,NA,NA
"350","2019-11-01 15:06:58-03","UnB","UB","96571","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Monteiro, JRB; Neto, LA","22","1985","Southern America","Brasil","Mato Grosso","Fazenda 20 de Dezembro",NA,NA,"Frutos jovens presentes.; Mata.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","11","29","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:06:58-03","UnB","UB","96574","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ferreira, JA; et al.","s.n.","2001","Southern America","Brasil","Paraná ","Fazenda Congonhas",NA,NA,"Árvore 15m. Fruto verde.; Beira do mato.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB; Soares-Silva, LH","04","14","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:06:58-03","UnB","UB","22460","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","1096","2005","Southern America","Brasil","Piauí",NA,NA,NA,"Árvore 7m x 38cm; .",NA,NA,"(O. Berg) Nied.",NA,"Gomes, BM","07",NA,"Guadalupe","-43.5691986083984","-6.78694009780884",NA,NA,NA,NA,NA,"42640","auto",NA,NA,NA,NA,NA,NA
"353","2019-10-03 10:04:22-03","UFSCar","SORO","6419","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,"185",NA,NA,"Brasil","São Paulo",NA,NA,NA,"Arbusto de aprox. 2,0 m; planta cultivada.",NA,NA,"(O. Berg) Nied.",NA,"P.H. Gaem & A. Tuler",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,"2018","10","17","17154","auto",NA,NA,NA,NA,NA,NA
"354","2019-05-06 12:01:12-03","UFU","HUFU","56088","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","213","2007",NA,"Brasil","Minas Gerais","Fazenda da Mata",NA,NA,"Árvore, ca. 18 m.; Floresta estacional semidecidua.","HUFU00018375",NA,"(O.Berg) Nied.",NA,NA,"03",NA,"Araguari","-48.377222","-18.491111","-48.377222","-18.491111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-04 12:48:56-03","UFU","HUFU","15278","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mota, A.L.P.","2241","1994",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 5.",NA,NA,"Árvore, ca. 15,5 m. Frutos imaturos verdes.","HUFU00018376",NA,"(O.Berg) Nied.",NA,"Arantes, A.A.A.","05","12","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"1998","10","29","58653","auto",NA,NA,NA,NA,NA,NA
"356","2020-08-04 12:48:56-03","UFU","HUFU","15279","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mota, A.L.P.","2243","1994",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 5.",NA,NA,"Árvore, ca. 12 m. Frutos imaturos.","HUFU00018377",NA,"(O.Berg) Nied.",NA,"Arantes, A.A.A.","05","22","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"1998","10","29","58653","auto",NA,NA,NA,NA,NA,NA
"357","2020-08-04 12:48:56-03","UFU","HUFU","15280","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mota, A.L.P.","2225","1994",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 5.",NA,NA,"Árvore, ca. 25 m. Frutos imaturos.","HUFU00018380",NA,"(O.Berg) Nied.",NA,"Arantes, A.A.A.","04","28","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"1998","10","29","58653","auto",NA,NA,NA,NA,NA,NA
"358","2020-08-04 12:48:56-03","UFU","HUFU","34989","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Arantes, A.A.A.","1232","2003",NA,"Brasil","Minas Gerais","Fazenda Três Rios",NA,NA,"Árvore, ca. 15 m. Frutos maduros amarelo-esverdeados.; Mata mesófila semidecídua com mata ciliar.","HUFU00018381",NA,"(O.Berg) Nied.",NA,"Arantes, A.A.A.","08","07","Unaí","-46.9061012268066","-16.3575000762939",NA,NA,"2003","08","07","97926","auto",NA,NA,NA,NA,NA,NA
"359","2020-08-04 12:48:56-03","UFU","HUFU","17450","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Arantes, A.A.A.","712","1997",NA,"Brasil","São Paulo","Parque da ESALQ",NA,NA,"Arvoreta, ca. 3 m. Frutos imaturos verdes e maduros amarelo-esverdeados.","HUFU00018378",NA,"(O.Berg) Nied.",NA,"Arantes, A.A.A.","01","29","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"1997","02",NA,"44778","auto",NA,NA,NA,NA,NA,NA
"360","2019-05-06 12:01:10-03","UFU","HUFU","44029","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Aguiar, O.T.","171","1986",NA,"Brasil","São Paulo","Parque Estadual do Morro do Diabo, Região do Agelim, área da fitossociologia.",NA,NA,"Arvoreta com frutos verdes ou amarelos.","HUFU00018379",NA,"(O.Berg) Nied.",NA,"Sobral, M.","06","25","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,"2005","10",NA,"54606","auto",NA,NA,NA,NA,NA,NA
"361","2020-08-04 12:48:56-03","UFU","HUFU","2656","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, G.M.","788","1991",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,NA,"Árvore, ca. 8 m.; Mata mesofila.","HUFU00015870","HUFU00015870","(O.Berg) Nied.",NA,"Arantes, A.A.A.","05","19","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"1997","02",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"362","2020-08-04 12:48:56-03","UFU","HUFU","2649","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, G.M.","781","1988",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,NA,"Árvore, ca. 5 m.; Mata mesofila.","HUFU00013742","HUFU00013742","(O.Berg) Nied.",NA,"Arantes, A.A.A.","09","05","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"1997","02",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"363","2021-03-04 15:45:38-03","IF","SPSF","03225","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","ciliatum","Psidium ciliatum",NA,"D.Bento Pickel",NA,"1948","América do Sul","Brasil","SP","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"06","15","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"364","2021-03-04 15:45:39-03","IF","SPSF","10323","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"O.T. Aguiar","171","1986","América do Sul","Brasil","SP","P.E.Morro do Diabo",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"06","25","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"365","2021-03-04 15:45:39-03","IF","SPSF","47039","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"G.A.D.C. Franco & E.Furlan","4545",NA,"América do Sul","Brasil","SP","Estação ecológica de Caetetus","580",NA,"COLETA: Árvore nº 5940. Parcela EEC - Número da árvore 5940.; GEOGRAFIA: Parcela permanente. Floresta Estacional Semidecidual Montana.;",NA,NA,"((Nied.)) (O. Berg)","580",NA,NA,NA,"Gália","-49.701111","-22.411111",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"366","2021-02-08 12:44:19-03","UFRGS","ICN","132808","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Kinupp, VF","2979","2005","América do Sul","Brasil","RS","Estação Experimental FEPAGRO",NA,NA,"Arbusto; 2,50 m; frutos imaturos verdes e maduros amarelos com polpa branca; comestível e saboroso, mas pequenos; pomar com espécies nativas plantado por J.R.Mattos.",NA,NA,"(O.Berg) Nied.",NA,"Sobral, M","06","06","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"367","2020-08-26 10:50:14-03","MCN-FZBRS","HAS","77639","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","ciliatum","Psidium ciliatum",NA,"Mattos, J.","s.n.","1976",NA,"Brasil","São Paulo","Instituto Agronômico, Fazenda Santa Elisa",NA,NA,"CULTIVADA. Procedência IGNORADA. Arbusto com frutos maduros, comestíveis.","HAS0077639",NA,"Berg",NA,"Mattos, J.","02",NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"1976",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:12:38-03","IBt","SP","326950","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mecenas, VV; Leite, FQ","73","1995",NA,"Brasil","Distrito Federal","Area de Proteção Ambiental APA de Cafuringa, Fazenda palestina.",NA,NA,"Árvore nº 209, 7m alt., 9,8cm diam, material fértil. parcela I.",NA,NA,"(O.Berg) Nied.",NA,"Mecenas, VV","07","06","Brasília","-48.166667","-15.516667","-48.166667","-15.516667","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:12:38-03","IBt","SP","329846","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Brina, AE","s.n.","1997",NA,"Brasil","Minas Gerais","Margem do Rio Grande, mata ciliar.",NA,NA,"MP.&nf;BHCB 39326",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","02",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:12:38-03","IBt","SP","361020","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Martínez-S, E; et al.","29095","1997",NA,"México","Campeche","Region de Calakmul. a 39km al S de la caseta de entrada a Calakmul. Selva mediana subperennifolia.","170",NA,"Arbol de 15m con fruto, corteza lisa roja.",NA,NA,"(O.Berg) Nied.","170","Martínez-S, E","10","19","Calakmul","-89.802778","18.245556","-89.802778","18.245556","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:12:38-03","IBt","SP","361054","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Martínez-S, E; et al.","28155","1997",NA,"México","Campeche","A 37km al S de la Caseta, de entrada a Calakmul. Selva mediana subcaducifolia.","172",NA,"Arbol de 20m, con fruto",NA,NA,"(O.Berg) Nied.","172","Martínez-S, E","08","08","Calakmul","-89.819444","18.257222","-89.819444","18.257222","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-21 10:12:38-03","IBt","SP","345802","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Hatschbach, G; et al.","71188","2000",NA,"Brasil","Goiás","Gruta Angélica.","550",NA,"Árvore 10m alt., mata de galeira.",NA,NA,"(O.Berg) Nied.","550","Kawasaki, ML","05","16","São Domingos","-46.3182983398438","-13.3983001708984",NA,NA,"2000",NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:12:38-03","IBt","SP","330673","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Tameirão Neto, E; Werneck, MS","s.n.","1994",NA,"Brasil","Minas Gerais","Floresta demidecídua. Mata da Capivara, Unidade de Conservação do Galheiro, CEMIG.",NA,NA,"Arbóreo.&nf;BHCB 25944",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","12","17","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"1997",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:12:38-03","IBt","SP","334064","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Catharino, ELM","s.n.","1984",NA,"Brasil","São Paulo","Passa Cinco.",NA,NA,"Árvore.&nf;ESA 13279",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","11",NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,"1996",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:12:38-03","IBt","SP","331555","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Kato, ETM","28","1998",NA,"Brasil","São Paulo","Campus UNESP. Cultivada.",NA,NA,"Cultivada junto as outras árvores.",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","11","09","Jaboticabal","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:12:38-03","IBt","SP","338749","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Costa, B","s.n.","1963",NA,"Brasil","São Paulo","Sitio São José.",NA,NA,"SPSF 7599",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","07","19","Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:12:38-03","IBt","SP","334063","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ivanauskas, NM; Rodrigues, RR","s.n.","1990",NA,"Brasil","São Paulo","Paque da ESALQ-USP.",NA,NA,"ESA 5921",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","10","23","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"1996",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:12:38-03","IBt","SP","334061","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Paula, MC","s.n.","1992",NA,"Brasil","São Paulo","Parque ESALQ-USP.",NA,NA,"Árvore 6m alt., flor branca, apresenta aroma aromático.&nf;ESA 7892",NA,NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","10","20","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"1996",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
