"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1155","2019-11-01 15:13:54-03","UnB","UB","178559","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1960","04","21","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3,7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625","UB0005536","UB0005536","1944","Southern America",NA,NA,"Flora of Brazil State of São Paulo; In open. Common.; General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. Side of brook in soaking sandy soil.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2019-11-01 15:13:54-03","UnB","UB","178560","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1961","04","18","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. ~8,5 km. NNE of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625",NA,NA,"2675","Southern America",NA,NA,"Flora of Brazil State of São Paulo; General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. Small clearing in brook gallery forest. Invading bare pinkish-brown sandy soil.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-01 15:13:54-03","UnB","UB","178561","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1960","03","23","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. ~4 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625","UB0005538","UB0005538","1757","Southern America",NA,NA,"Flora of Brazil State of São Paulo; In clumps 10-20 cm. diam. in water & exposed in soaking soil alongside.; General vegetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest. Open marsh or dens","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","2019-11-01 15:13:54-03","UnB","UB","178563","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Eiten, G; Eiten, LT; Mimura, I","1965","02","06","Brasil","São Paulo","Paraguaçu Paulista","6 km N of city of Paraguaçu Paulista. At state forest station.","-50.576389","-22.366667","-50.576389","-22.366667","500","550","UB0005540","UB0005540","5873","Southern America",NA,NA,"In clumps with numerous culms per clump.; General vegetation is cerrado scrub & woodland on upland with secondary gallery forests of marshes along brooks. Sedge in marsh SE of houses.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2019-11-01 15:13:54-03","UnB","UB","178564","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Eiten, G; Eiten, LT; Mimura, I","1965","02","06","Brasil","São Paulo","Paraguaçu Paulista","6 km N of city of Paraguaçu Paulista. At state forest station.","-50.576389","-22.366667","-50.576389","-22.366667","500","550",NA,NA,"5859","Southern America",NA,NA,"General vegetation is cerrado scrub & woodland on upland with secondary gallery forests of marshes along brooks. Sedge with trigonous culm and compressed spiklets. In marsh along the road SE of houses.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2019-11-01 15:13:54-03","UnB","UB","178565","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Eiten, G; Eiten, LT; Mimura, I","1965","02","06","Brasil","São Paulo","Paraguaçu Paulista","6 km N of city of Paraguaçu Paulista. At state forest station.","-50.576389","-22.366667","-50.576389","-22.366667","500","550",NA,NA,"5853","Southern America",NA,NA,"General vegetation is cerrado scrub & woodland on upland with secondary gallery forests of marshes along brooks. Sedge in open marsh with moist silty black soil with much humus.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Villarroel, D",NA,NA,NA,"Villarroel, D; Martinez, MT; Toledo, G","2014","05","09","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Zona de la comunidad el Hondo, área con zonas de quebradas con agua permanente, las riberas están dominadas por sabanas abiertas con nivel freático muy superficial (campo limpo úmido). Es muy notorio que estas sabanas quedan inun","-63.428056","-17.666944","-63.428056","-17.666944","410","410",NA,NA,"3608","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2019-11-01 15:13:54-03","UnB","UB","158839","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Campos, SM","1959","12","04","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. ~6 km. N of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-48.183333","-22.188333","-48.183333","-22.188333","575","625",NA,NA,"1532","Southern America",NA,NA,"General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. &nf;This habitat: open marsh (brejo), a dense growth of tall grasses & sedges with scattered herbs. Near habitation","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2019-11-01 15:13:54-03","UnB","UB","178571","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Marinis, G; Martins, EMP","1965","11","26","Brasil","São Paulo","São José do Rio Preto","Estrada para Ipiguá-Nova Granada.","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"32","Southern America",NA,NA,"Ex. herb. Fac. Fil. Cienc. Letr. S. José do Rio Preto. 640; Planta helófita até 0,40 m. Espigas achatadas esverdeadas.","Monocotyledonae",NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA
"1164","2019-11-01 15:13:54-03","UnB","UB","178568","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Skvortzov, B","1964","01","28","Brasil","São Paulo","São Paulo","Ca. 10 km due south of center of São Paulo. Parque do Estado, grounds of the Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"220","Southern America",NA,NA,"In marsh.","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1165","2019-11-01 15:13:54-03","UnB","UB","178569","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Skvortzov, B","1962","11","17","Brasil","São Paulo","São Paulo","City of Sao Paulo, 6 1/2 - 7 km SW of center of city, along the Rio Pinheiros, opposite Jockey Club.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"85","Southern America",NA,NA,"Soil sandy, moist to wet.","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1166","2019-11-01 15:13:54-03","UnB","UB","178567","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Hoehne, W","1949",NA,NA,"Hoehne, W","1948","12","02","Brasil","São Paulo","São Paulo","City of São Paulo: Av. Indianópolis, in marsh.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"ex. Herb. Fac. Farm. Odont. S. Paulo. 2189","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1167","2019-11-01 15:13:54-03","UnB","UB","209609","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Muniz, CFS","1979","11",NA,"Hoehne, FC","1931","04","01","Brasil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Em terreno úmido","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1168","2019-11-01 15:13:54-03","UnB","UB","178566","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Hoehne, W","1942","03","03","Brasil","São Paulo","São Paulo","Near Jaraguá, a mountain just north of city of São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1033","Southern America",NA,NA,"ex. Herb. Fac. Farm. Odont. S. Paulo. 1045; In marsh","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1169","2019-11-01 15:13:54-03","UnB","UB","178562","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Mattos, J","1969","04","08","Brasil","São Paulo","São Paulo","Proc. Estado de São Paulo: perto da Estação de Barragem, na ferrovia São Paulo-Santos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"15429","Southern America",NA,NA,"No leito da estrada de ferro, em lugar úmido.","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1170","2019-11-01 15:14:17-03","UnB","UB","164613","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","flavescens","Pycreus flavescens","(L.) P. Beauv. ex Rchb.","Ribeiro, ARO","2009","05","14","Oliveira, RC; Ribeiro, ARO; Araújo, JE","2009","05","14","Brasil","Rio Grande do Norte","Santo Antônio","1 km. após o povoado de Lagoa Limpa, em direção a Santo Antônio.","-35.456667","-6.429722","-35.456667","-6.429722",NA,NA,NA,NA,"2410","Southern America",NA,NA,"Erva cespitosa;; coletada em caatinga antropizada; relevo levemente ondulado; substrato pedregoso; frequente.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-11-01 15:14:17-03","UnB","UB","13119","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.","Proença, CEB",NA,NA,NA,"Proença, CEB; Milhomens, LC","2003","12","17","Brasil","Distrito Federal",NA,"Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495","-47.933333","-16.05","-47.933333","-16.05","1050","1050",NA,NA,"2733","Southern America",NA,NA,"Erva. Inflorescências verde-amareladas; Erva. Flor verde-amarelada; Campo úmido.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-11-01 15:14:17-03","UnB","UB","179858","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.",NA,"2012","06","21","Woolston, AL","1957","12","29","Paraguay",NA,"Alto Paraguay","Departamento de San Pedro, Alto Paraguay, Primavera.",NA,NA,NA,NA,NA,NA,"UB0009869",NA,"932","Southern America",NA,NA,"Cespitose herb 15-30 cm.; Low campo, swampy.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-01 15:14:17-03","UnB","UB","179860","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.","Alves, M","2006","08","28","Schwacke",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Arraial de Antônio Pereira.","-43.481389","-20.303889","-43.481389","-20.303889","860","860",NA,NA,"1851","Southern America",NA,NA,"RB 63580","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-01 15:14:17-03","UnB","UB","184664","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.",NA,NA,NA,NA,"Pinheiro, GS; Carvalho, JFV","1974","04","06","Brasil","Pará",NA,"Estreito-Marabá, km 1.",NA,NA,NA,NA,NA,NA,NA,NA,"319","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2019-11-01 15:14:17-03","UnB","UB","179859","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.",NA,"2012","05","21","Klein, RM; Bresolin","1966","01","17","Brasil","Santa Catarina","Florianópolis","Rio Vermelho","-48.925556","-28.001944","-48.925556","-28.001944","2","2","UB0009857","UB0009857","6522","Southern America",NA,NA,"FLOR 37704; Banhado","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2019-11-01 15:14:17-03","UnB","UB","78543","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.","Hefler, SM","2009","01","22","Sucre, D","1965","05","29","Brasil","Distrito Federal","Brasília","Clube do Congresso, Penísula Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0007433","UB0007433","373","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1177","2019-11-01 15:14:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.",NA,NA,NA,NA,"Clayton, WD","1965","03","03","Brasil","Distrito Federal","Brasília","Lago Paranoá near University","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"4930","Southern America",NA,NA,"Mud at edge of lake","Monocotyledonae",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1178","2019-11-01 15:14:17-03","UnB","UB","179857","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.",NA,NA,NA,NA,"Lindeman, JC; Haas, JH","1967","01","11","Brasil","Paraná ","Curitiba","Barreirinha, em zona pantanosa do tanque de uma pequena represa no sítio do Dr. Nowacki.","-49.2731018066406","-25.4277992248535",NA,NA,"95","95",NA,NA,"4033","Southern America",NA,NA,"Frequente em pés pequenos na margem do solo firme.","Monocotyledonae",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"1179","2019-11-01 15:14:17-03","UnB","UB","179861","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","Poir.",NA,NA,NA,NA,"Hatschbach, G; Smith, LB; Klein, R","1965","01","19","Brasil","Paraná ","Jaguariaíva","Rio Jaguariaiva, Barra do Mortes. Das margens do rio","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"12297","Southern America",NA,NA,"MBM 26901","Monocotyledonae",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1180","2019-11-01 15:14:17-03","UnB","UB","209604","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","piceus","Pycreus piceus","Liebm.",NA,NA,NA,NA,"Prata, AP; et al.","2011","08","16","Brasil","Sergipe","Indiaroba","Povoado Convento","-37.5116996765137","-11.5192003250122",NA,NA,NA,NA,"UB0009862","UB0009862","2832","Southern America",NA,NA,"Herbácea, ca. 40cm. Inflorescência castanha; Restinga","Monocotyledonae",NA,NA,"17052","auto",NA,NA,NA,NA,NA,NA
"1181","2019-05-06 11:55:04-03","UFU","HUFU","20798","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Rosa, P.O.","2005","09",NA,"Araújo, G.M.","1999","07","30","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Fundo direito da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054375","HUFU00054375","2657",NA,NA,NA,"Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1182","2019-05-06 11:55:04-03","UFU","HUFU","20378","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"Lemos, M.T.O.","1999","01","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Lado esquerdo da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054372","HUFU00054372","s.n.",NA,NA,NA,"Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1183","2019-11-28 15:44:52-03","UFU","HUFU","21751","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Araújo, G.M.","1999","12","03","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Fundo direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054382","HUFU00054382","2935",NA,NA,NA,"Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1184","2020-11-27 11:33:31-03","UFU","HUFU","39718","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Silva, L.P.","2016","02","24","Oliveira, G.C.","2002","02","28","Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00077907",NA,"354",NA,NA,NA,"Herbácea, ca. 0,40 m.; Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1185","2019-11-28 15:44:52-03","UFU","HUFU","59217","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Rezende, A.R.; Monteiro, R.L.","2011","01","16","Brasil","Minas Gerais","Ituiutaba","Trecho Ituiutaba-Trevão, BR-365 à 27 km de Ituiutaba.","-49.203889","-18.883889","-49.203889","-18.883889","660","660","HUFU00029011","HUFU00029011","276",NA,NA,NA,"Erva (0,4 m). Frutos verde-amarelados.; Vereda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-05-06 11:55:04-03","UFU","HUFU","20285","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Rosa, P.O.","2005","09",NA,"Lemos, M.T.O.","1998","12","11","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054374","HUFU00054374","s.n.",NA,NA,NA,"Herbácea com flores esverdeadas/; Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1187","2020-11-27 11:33:31-03","UFU","HUFU","22316","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Silva, L.P.","2016","02","24","Araújo, G.M.","2000","01","21","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4 (lado oeste), fundo, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00077915",NA,"3014",NA,NA,NA,"Campo úmido.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1188","2019-05-06 11:55:04-03","UFU","HUFU","22694","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Rosa, P.O.","2005","09",NA,"Araújo, G.M.","2000","03","24","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4 (lado oeste), fundo, lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054369","HUFU00054369","3105",NA,NA,NA,"Campo úmido.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1189","2019-05-06 11:55:04-03","UFU","HUFU","23213","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Rosa, P.O.","2005","09",NA,"Araújo, G.M.","2000","05","26","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4 (lado oeste), meio, lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054370","HUFU00054370","3240",NA,NA,NA,"Campo úmido.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1190","2019-11-28 15:44:52-03","UFU","HUFU","16563","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Araújo, G.M.","1997","11","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027364","HUFU00027364","s.n.",NA,NA,NA,"Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1191","2019-11-28 15:44:52-03","UFU","HUFU","22765","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Barbosa, A.A.A.; Coelho, C.P.","2000","04","14","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km do centro de Uberlândia. Borda da vereda 2, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00025996","HUFU00025996","3506",NA,NA,NA,"Erva com fruto.; Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1192","2019-11-28 15:44:52-03","UFU","HUFU","22389","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Amaral, A.F.; Cardoso, G.L.","2000","02","04","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km do centro de Uberlândia. Vereda 2, Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027368","HUFU00027368","s.n.",NA,NA,NA,"Fruto marrom.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1193","2019-11-28 15:44:52-03","UFU","HUFU","22229","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Amaral, A.F.; Araújo, G.M.","2000","01","07","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km do centro de Uberlândia. Vereda 2, Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00025999","HUFU00025999","s.n.",NA,NA,NA,"Espécie frequente.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1194","2019-11-28 15:44:52-03","UFU","HUFU","22998","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Araújo, G.M.; Coelho, C.P.","2000","05","12","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km do centro de Uberlândia.Vereda 2. Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00025995","HUFU00025995","3236",NA,NA,NA,"Campo úmido.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1195","2019-11-28 15:44:52-03","UFU","HUFU","18903","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Barbosa, A.A.A.; Araújo, G.M.","1999","01","15","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027347","HUFU00027347","2148",NA,NA,NA,"Vereda.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1196","2019-11-28 15:44:52-03","UFU","HUFU","18255","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L...","2019","09","30","Amaral, A.F.; Lemos, M.T.O.","1998","11","20","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00054381","HUFU00054381","s.n.",NA,NA,NA,"Ca. 20 cm. Inflorescência terminal de cor creme.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
