"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"274","2019-07-26 11:39:57-03","IPA","IPA","91702","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Gallindo, F.","Reinaldo, R C P dos","s.n.","2017","07",NA,"Southern America","Brasil","Pernambuco","Buíque","Vale do Catimbau, Coletada na entrada da Comunidade Batinga.","-37.1557998657227","-8.62306022644043",NA,"Material em estudo para fim de tese de Doutorado na Universidade Federal Rural de Pernambuco sob orientação da Professora Dra. Patrícia Muniz de Medeiros e coorientação do Professor Dr. Ulysses Paulino de Albuquerque, sob o título: S","IPA0091702",NA,NA,NA,NA,NA,"38964","auto","2017",NA,NA,"11",NA,NA,NA,NA,NA,NA
"275","2019-02-15 11:39:48-02","IPA","IPA","80721","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Rita Pereira","Falcão, R.; et al.; et al.","s.n.","2014","03",NA,"Southern America","Brasil","Pernambuco","Garanhuns","Comunidade Quilombola Castainho","-36.4928016662598","-8.89027976989746",NA,"Projeto de Pesquisa na UPE- Garanhuns, sob a orientação da Profa. Rosângela Falcão.","IPA0080721",NA,NA,NA,NA,NA,"21839","auto","2015",NA,NA,"08","04",NA,NA,NA,NA,NA
"276","2019-02-15 11:39:48-02","IPA","IPA","58791","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, A...","Silva, A.","s.n.","1999","12","28","Southern America","Brasil","Pernambuco","Paulista","Sítio de Maria do Caju. Jaguarama.","-34.8731002807617","-7.94083023071289",NA,"Erva lenhosa, até 1m de altura. Flor vermelha arroxeada.","IPA0058791",NA,NA,NA,NA,NA,"17375","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-02-15 11:39:48-02","IPA","IPA","48229","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ataíde, M.","Amazonas, J.P.","s.n.","1985","11",NA,"Southern America","Brasil","Pernambuco","Recife","Cidade Universitária. Campus da UFPE.","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0048229",NA,NA,NA,NA,NA,"18865","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-04-01 10:17:32-03","IPA","IPA","83059","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Mercês, P.F.F. das; Alves, R.C.C.; Alves, R.C.C.","28","2008","11","01","Southern America","Brasil","Pernambuco","Recife","Sede do IPA - Av. Gal. San Martin.","-34.8810997009277","-8.05389022827148",NA,"Arbusto. Apresenta pêlos no caule. Planta pegajosa. Planta tóxica, flores vermelho-vinho, inflorescência tipo cacho, fruto tricoca. Uso doméstico e industrial do óleo retirado da semente para tintas e sabão.","IPA0083059",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-02-15 11:39:48-02","IPA","IPA","89105","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Gallindo, F.","Ferreira, E.P.C.","s.n.","2014","02","14","Southern America","Brasil","Pernambuco","Recife","UFPE, Cidade Universitária, jardim em frente ao novo prédio de Turismo.","-34.8810997009277","-8.05389022827148",NA,"Material em estudo na disciplina de Farmacognosia do Curso de Farmácia da UFPE, sob a orientação do Prof. Alex Lucena.; Arbusto ca. 1,2m, presença de latex. Ramos arroxeados e folhas novas. Frutos imaturos verdes claros.","IPA0089105",NA,NA,NA,NA,NA,"18865","auto","2014",NA,NA,"02","17",NA,NA,NA,NA,NA
"280","2019-02-15 11:39:48-02","IPA","IPA","49411","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Alves, M.","Lemos, M.J.S.","60","1982","07","25","Southern America","Brasil","Bahia",NA,"Dom Macedo Costa. Faz. Mocambo.",NA,NA,NA,"Arbusto ca. 1-2 m de altura. Roxas. Flores vermelho-alaranjadas. N.V.: Pião.","IPA0049411",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"05",NA,NA,NA,NA,NA,NA
"281","2019-02-15 11:39:48-02","IPA","IPA","91083","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cano, O.","Silva, T.L.L. da","4","2016","04","15","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","centro da cidade em Horta Comunitária de Farmácia Popular.","-36.370278","-8.378889",NA,"Material botânico em estudo para fim de projeto junto ao Depto. de Bioquímica-UFPE, sob a orientação do Prof. Dr. Marcelo Alves.; Arbusto, tricomas, flor roxa. Uso medicinal.","IPA0091083",NA,"627","627",NA,NA,NA,NA,"2016","-36.370278","-8.378889","04","29",NA,NA,NA,NA,NA
"282","2019-02-15 11:39:48-02","IPA","IPA","58861","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, A.","Silva, A.","s.n.","1999","10","21","Southern America","Brasil","Pernambuco","Ilha de Itamaracá","Vila Velha. Jardim.",NA,NA,NA,"Arbusto, 1,5 m de altura. Flores arroxeadas.","IPA0058861",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"03",NA,NA,NA,NA,NA,NA
"283","2019-02-15 11:39:48-02","IPA","IPA","66057","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cano, O.","Lima, V.C.; Costa e Silva, M.B.; Rita Pereira; Costa e Silva, M.B.; Rita Pereira","58","2002","05","07","Southern America","Brasil","Pernambuco","Serra Talhada","Sítio Alegre.","-38.22","-7.930833",NA,"N.V.: Pinhão roxo.","IPA0066057",NA,NA,NA,NA,NA,NA,NA,"2004","-38.22","-7.930833","06",NA,NA,NA,NA,NA,NA
"284","2019-02-15 11:39:48-02","IPA","IPA","85068","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Gallindo, F.","Soldati, G.T.; Siebert, S.S.; Lucena, R.F.; Albuquerque, U.P.; Siebert, S.S.; Lucena, R.F.; Albuquerque, U.P.","154","2008","02","13","Southern America","Brasil","Pernambuco","Águas Belas","Aldeia Sede Fulni-ô, entrada da área residencial da aldeia sede. Ambiente aberto.","-37.116667","-9.116667",NA,"Planta arbustiva com 1,5m de altura; corola vermelha; fruto verde quando imaturo; exsudado branco e leitoso.","IPA0085068",NA,"380","380",NA,NA,NA,NA,"2013","-37.116667","-9.116667","09","09",NA,NA,NA,NA,NA
"285","2019-04-01 10:17:32-03","IPA","IPA","92700","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Gallindo, F.; Cano, O.","Dantas, J.I.M.","s.n.","2018","10","09","Southern America","Brasil","Alagoas","Santana do Ipanema","Comunidade Lagoa do Junco.","-37.248056","-9.369722",NA,"Amostra botânica em estudo para pesquisa de Mestrado em Botânica na UFRPE, sob orientação do Prof° Ulisses Paulino de Albuquerque.; Planta arbustiva. Folhas verdes e roxas. Flores pequenas e vermelhas. Frutos verdes. Frequência relati","IPA0092700",NA,NA,NA,NA,NA,NA,NA,"2018","-37.248056","-9.369722","11","01",NA,NA,NA,NA,NA
"286","2019-02-15 11:39:48-02","IPA","IPA","80703","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Gallindo, F.","Silva, K.M. da; et al.; et al.","s.n.","2014","10","13","Southern America","Brasil","Pernambuco","Bom Conselho","Sítio Lagoa Comprida","-36.6796989440918","-9.16971969604492",NA,"Projeto de Pesquisa na UPE- Garanhuns, sob a orientação da Profa. Rosângela Falcão.","IPA0080703",NA,NA,NA,NA,NA,"25241","auto","2015",NA,NA,"01","14",NA,NA,NA,NA,NA
"287","2019-02-15 11:39:48-02","IPA","IPA","49007","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Belo, D.","Belo, D.","s.n","1986","05","10","Southern America","Brasil","Pernambuco","Recife","Campus Universitário UFPE.","-34.8810997009277","-8.05389022827148",NA,"Planta arbustiva. Inflorescência tipo cacho. Fruto tricoca. N.V.: Pinhão roxo.","IPA0049007",NA,NA,NA,NA,NA,"18865","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-02-15 11:39:48-02","IPA","IPA","50263","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Belo, D.","Belo, D.","11","1986","05","10","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos. Perto da ponte Volta ao Mundo.","-34.8810997009277","-8.05389022827148",NA,"Arbusto. Flores vermelho vinho. N.V.: Pinhão rôxo.","IPA0050263",NA,NA,NA,NA,NA,"18865","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-02-15 11:39:48-02","IPA","IPA","42456","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","Noblick, L.R.","Noblick, L.R.; Britto, I.C.; Castro, C.A.; Britto, I.C.; Castro, C.A.","2223","1982","11","30","Southern America","Brasil","Bahia","Feira de Santana","Área controle da Caraíba metais.","-38.9667015075684","-12.2666997909546",NA,"Arbusto viscoso de 1m de altura com caules jovens Frutos verdes. Planta tóxica para o gado. Ocasional.","IPA0042456",NA,NA,NA,"elegans",NA,"46325","auto","1983",NA,NA,"04",NA,NA,NA,NA,NA,NA
"290","2019-02-15 11:39:48-02","IPA","IPA","42467","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.",NA,"Rita Pereira; Egler, W.A.; Barroso, G.M.; Egler, W.A.; Barroso, G.M.","102","1953","09","28","Southern America","Brasil","Mato Grosso do Sul","Corumbá","Estrada para hadário.","-57.6533012390137","-19.0091991424561",NA,"Arbusto 1m. Novas arroxeadas. Flores vermelhas.","IPA0042467",NA,NA,NA,"elegans",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-02-15 11:39:48-02","IPA","IPA","42623","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","Gallindo, F.","Pires, M.G.M.","s.n.","1985","02",NA,"Southern America","Brasil","Pernambuco","Recife","Várzea.","-34.8810997009277","-8.05389022827148",NA,"Arbusto ca. 2m de altura. Látex hialino. Partes jo Brácteas e cálice verdes com manchas vermelhas com","IPA0042623",NA,NA,NA,"elegans",NA,"18865","auto","1985",NA,NA,"02",NA,NA,NA,NA,NA,NA
"292","2019-02-15 11:39:48-02","IPA","IPA","32586","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","GLRB","Harley, R.M.","21104","1980","04","09","Southern America","Brasil","Bahia",NA,"Serra Geral de caiteté ca. 5 km S from Caitité along the Brejinhos das Ametista road. Campos gerais - shrub and herb-rich grassland with acaulous palms, but few trees.","-42.483333","-14.116667",NA,"Shrub to 1.5m stems khaki above. Leaves gossy brig","IPA0032586",NA,"1000","1000","elegans",NA,NA,NA,NA,"-42.483333","-14.116667",NA,NA,NA,NA,NA,NA,NA
"293","2019-02-15 11:39:48-02","IPA","IPA","42622","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","Gallindo, F.","Gallindo, F.","97","1985","02","26","Southern America","Brasil","Pernambuco","Recife","Hipódromo. Rua Martis Ribeiro.","-34.8810997009277","-8.05389022827148",NA,"Arbusto com cerca de 2,5m. Látex hialino. Ramos jo Limbo de folhas maduras verde na face adaxial, ave Cálice com manchas esverdeadas. Corola avermelhada fruto imaturo verde. Glândulas com exudato viscoso. Cultivada em jardim","IPA0042622",NA,NA,NA,"elegans",NA,"18865","auto","1985",NA,NA,"02",NA,NA,NA,NA,NA,NA
"294","2019-02-15 11:39:48-02","IPA","IPA","42620","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","Gallindo, F.","Gallindo, F.","102","1985","03","12","Southern America","Brasil","Pernambuco","Recife","Trreão, Rua Larga do Feitosa.","-34.8810997009277","-8.05389022827148",NA,"Arbusto ca. 1,2m de altura. Ramos e partes jovens Flores vináceas, pétalas das flores pistiladas vin Frutos verdes.","IPA0042620",NA,NA,NA,"elegans",NA,"18865","auto","1985",NA,NA,"03",NA,NA,NA,NA,NA,NA
"295","2019-02-15 11:39:48-02","IPA","IPA","4195","S","Plantae","Plantae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","Pickel, B.","Pickel, B.","513","1923","11",NA,"Southern America","Brasil","Pernambuco","São Lourenço da Mata","Tapera, S. Bento. Cult.","-35.0182991027832","-8.00222015380859",NA,"N.V.: Pinhão rôxo.","IPA0004195",NA,NA,NA,"elegans",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-20 21:16:59-03","UFV","VIC","12178","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Carvalho, A.F.","277","1992","12","10",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Viveiro de plantas da Vila Gianetti.","-42.8819007873535","-20.7539005279541",NA,"Arbusto, c.a. de 2,0 metros de altura; flores vermelhas; folhas e talos arroxeados. Planta tóxica.","VIC012178","VIC012178",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-20 21:16:59-03","UFV","VIC","383A","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll. Arg.","Galundo, F.","Mexia, Y.","4477","1930","03","18",NA,"Brasil","Minas Gerais","Viçosa","E. S. A. V., Solo argiloso vermelho.","-42.8819007873535","-20.7539005279541",NA,"Arbusto, c.a. de 1,5 metros de altura, com corola vermelha.","VIC00383A",NA,NA,NA,"elegans",NA,"13937","auto","1985",NA,NA,"04","02",NA,NA,NA,NA,NA
"298","2020-10-20 14:17:19-03","UFOPA","HSTM","5088","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Amazonas, Z.; s.c.",NA,"2009","07","02",NA,"Brasil","Pará","Santarém","Alameda Monte Serra, bairro do Caranazal.","-54.738889","-2.419444",NA,NA,"HSTM005088","HSTM005088",NA,NA,NA,NA,NA,NA,NA,"54º44'20''W","2º25'10''S",NA,NA,NA,NA,NA,NA,NA
"299","2020-10-20 14:17:19-03","UFOPA","HSTM","13711","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Hidalgo, A.F.; Pires, O.J.","Pires, J.O.; Léda, P.H.O.","38","2018","08","18",NA,"Brasil","Pará","Oriximiná","Bairro Cidade Nova. Coletado no quintal.","-55.8575","-1.776111",NA,NA,"HSTM013711","HSTM013711",NA,NA,NA,NA,NA,NA,"2019","55º51'27''W","1º46'34''S","04","10",NA,NA,NA,NA,NA
"300","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0032624","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","F. J. Fernandez Casas","Vlastimil Zak; Jaime Jaramillo","3417","1988","3","12",NA,"Ecuador","Carchi",NA,"Carretera Las Calderas, Monte Olivo.","-77.83333","0.33333",NA,NA,NA,NA,"2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 14:35:42-03","UFJF","CESJ","64926","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","L. Krieger","L. Krieger","CESJ64926","1981","02","21","América do Sul","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,"Arbusto ornamental. Folhas e caule arroxeados. Flores avermelhadas na planta inteira.","CESJ064926",NA,NA,NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 14:35:42-03","UFJF","CESJ","19515","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","L. Krieger","L. Krieger; R. Mello-Silva","CESJ19515","1983","01","28","América do Sul","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,"Arbusto, folhas, caule e flores arroxeadas. O óleo das sementes em dose fraca é purgativo. O látex usado externamente é usado em reumatismo e hidropsia.","CESJ019515",NA,NA,NA,NA,NA,"340205","auto","1983",NA,NA,"01",NA,NA,NA,NA,NA,NA
"303","2021-04-07 11:43:22-03","UFMS","CGMS","62016","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"A. Pott; V.J. Pott","9284","2001","07","03",NA,"Brasil","Mato Grosso do Sul","Ladário","Laje do cocho 500m S da sede da Fazenda Uruba.","-57.4866666","-19.0719445",NA,"Flor verde-avermelhado. Habitat: Campo com Arbustos e Árvores esparsos em bancada laterítica. Solo litólico de ferro. Relevo quase plano. Frequente. Habito: Subarbusto 1-2m de altura.","CGMS1095012",NA,"110","110",NA,NA,NA,NA,NA,"-57,4866666","-19,0719445",NA,NA,NA,NA,NA,NA,NA
"304","2021-04-07 11:43:22-03","UFMS","CGMS","65737","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A. Pott","A. Pott","16763","2015","08","05",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda Uruba, próximo à Apa Municipal Baía Negra.","-57.4808334","-19.0691667",NA,"Flor vinácea. Fruto imaturo. Habitat: Campo xerofítico. Solo litólico de bancada laterítica de ferro. Relevo suave inclinado. Habito: Arbusto. 1,0-2,5 m de altura. Abundante.","CGMS1098698",NA,"101","101",NA,NA,NA,NA,"2015","-57,4808334","-19,0691667","08","06",NA,NA,NA,NA,NA
"305","2021-04-07 11:43:22-03","UFMS","CGMS","25458","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Josimar Külkamp","A.C.S. Brito; V.A. Assunção; A.J. Vinholi-Junior","41","2008","08","26",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio.","-54.5736111","-20.15",NA,"Flor roxa. Fruto verde imaturo. Habitat: Cerrado. Ambiente ruderal. Habito: Subarbusto. 0,5m de altura.","CGMS1054881",NA,NA,NA,NA,NA,NA,NA,"2018","-54,5736111","-20,15","08","22",NA,NA,NA,NA,NA
"306","2021-04-07 11:43:22-03","UFMS","CGMS","853","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","I. Cordeiro","Suzana",NA,"1979","06","04",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Noca Campo Grande.","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS1017990",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-04-07 11:43:22-03","UFMS","CGMS","31482","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","I. Cordeiro","S. Minguzzi","2","2009","12","14",NA,"Brasil","Mato Grosso do Sul","Naviraí",NA,"-54.190601348877","-23.0650005340576",NA,NA,"CGMS1060481",NA,NA,NA,NA,NA,"54855","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-04-07 11:43:22-03","UFMS","CGMS","37924","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"P.I. Martins; I.M. Bortolotto, A.G.R. Castro, D.C. Louise","70","2010","05","25",NA,"Brasil","Mato Grosso do Sul","Miranda","Distrito de Duque Estrada.","-56.3782997131348","-20.2406005859375",NA,"Fruto verde. Pecíolo e pedúnculo roxo e folhas meio roxas. Habitat: Cultivado em quintais. Habito: Arbusto. 1,00m de altura.","CGMS1067338",NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-27 13:48:25-03","UFS","ASE","118","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Lucena, MFA","Fonseca, MR","ASE118 A","1974","10","03","Southern America","Brasil","Sergipe","Tobias Barreto",NA,"-37.998056","-11.184167",NA,"Subarbusto. Folhas palmatilobadas,latex incolor.Flores unissexuais.Flor masculina,dialipétala(4),7 estames livres de anteras rimosas.; Subarbusto. Folhas palmatilobadas,latex incolor.Flores unissexuais.Flor masculina,dialipétala(4),7","ASE0012592","ASE0012592",NA,NA,NA,NA,NA,NA,"2010","-37.998056","-11.184167","06","29",NA,NA,NA,NA,NA
"310","2019-11-27 13:48:25-03","UFS","ASE","12170","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Nascimento - Júnior, JE","Santos, CS","21","2008","08","15","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Caueira","-37.310278","-10.998333",NA,"Arbusto.; Arbusto.","ASE0019941",NA,NA,NA,NA,NA,NA,NA,"2008","-37.310278","-10.998333","10","31",NA,NA,NA,NA,NA
"311","2019-11-27 13:48:25-03","UFS","ASE","12791","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Lucena, MFA; Andréa S.; Antonio F.","Andréa; Antônio","12791","1999","04","09","Southern America","Brasil","Sergipe","São Cristóvão","Jardim Rosa Elze","-37.206389","-11.014722",NA,NA,"ASE0019586","ASE0019586",NA,NA,NA,NA,NA,NA,"2015","-37.206389","-11.014722","11","18",NA,NA,NA,NA,NA
"312","2019-11-27 13:48:25-03","UFS","ASE","13285","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Lucena, MFA","Matos, AA","1","2007","12","03","Southern America","Brasil","Sergipe",NA,NA,"-37.071667","-10.911111",NA,NA,"ASE0023097","ASE0023097",NA,NA,NA,NA,NA,NA,"2010","-37.071667","-10.911111","06","29",NA,NA,NA,NA,NA
"313","2019-11-27 13:48:25-03","UFS","ASE","13589","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Lucena, MFA","Anjos, AC","13589","2009","04","15","Southern America","Brasil","Sergipe","São Cristóvão","Campus Universitário","-37.099631","-10.925675",NA,NA,"ASE0021658",NA,NA,NA,NA,NA,NA,NA,"2010","-37.099631","-10.925675","06","29",NA,NA,NA,NA,NA
"314","2019-11-27 13:48:25-03","UFS","ASE","16521","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Lucena, MFA","Ferreira, EVR","60","2010","04","23","Southern America","Brasil","Sergipe","Poço Verde","Assentamento Santa Maria da Lage","-38.183333","-10.708333",NA,"Frutos amarelos deiscentes.; Frutos amarelos deiscentes.; Mata de Caatinga.","ASE0023018",NA,NA,NA,NA,NA,NA,NA,"2010","-38.183333","-10.708333","06","29",NA,NA,NA,NA,NA
"315","2019-11-27 13:48:25-03","UFS","ASE","19639","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Nascimento - Júnior, JE","Nascimento - Júnior, JE; Carregosa, T; Amarante, G","829","2011","03","28","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Terreno da Jazida Lev Terra","-37.054167","-10.789167",NA,"Arbusto. Ramos roxos, parte das folhas roxas. Latéx translúcido.; Arbusto. Ramos roxos, parte das folhas roxas. Latéx translúcido.; Restinga arbustiva. Beira de estrada.","ASE0025939",NA,NA,NA,NA,NA,NA,NA,"2011","-37.054167","-10.789167","04","05",NA,NA,NA,NA,NA
