"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1189","2021-02-08 12:40:53-03","UFRGS","ICN","083647","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Waechter, JL","1987",NA,NA,"Waechter, JL; et al.","1987","11",NA,"Brasil","RS","Viamão","Parque Estadual Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Árvore 6m altura, cálices verdes, corolas verdes externamente com pilosidade branca.; Em mata de restinga.","2264","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"1190","2021-02-08 12:40:53-03","UFRGS","ICN","033094","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Irgang, BE",NA,NA,NA,"Porto, ML; et al.","1976","11","01","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,"Dunas.","2269","Dicotyledon",NA,"América do Sul",NA,NA,"19353","auto",NA,NA,NA,NA,NA,NA
"1191","2021-02-08 12:40:53-03","UFRGS","ICN","040698","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Fleig, M",NA,NA,NA,"Fleig, M","1976","11","01","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,NA,"277","Dicotyledon",NA,"América do Sul",NA,NA,"19353","auto",NA,NA,NA,NA,NA,NA
"1192","2021-02-08 12:40:53-03","UFRGS","ICN","096934","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Reitz, R","1988",NA,NA,"Klein, RM; Bresolin, A","1968","10","15","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"50","50",NA,NA,"Arvoreta 4m altura, flor verde.; Capoeira.","7868","Dicotyledon",NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1193","2021-02-08 12:40:55-03","UFRGS","ICN","096939","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Reitz, R","1988",NA,NA,"Klein, RM; Bresolin, A","1969","05","20","Brasil","SC","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"200","200",NA,NA,"Doação FLOR; Árvore 10m altura, fruto maduro cor de vinho.; Mata.","8316","Dicotyledon",NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1194","2021-02-08 12:40:55-03","UFRGS","ICN","157952","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","R.; Hentschel, J Jarenkow",NA,NA,NA,"Hentschel, R","2007","08","20","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,"Arvoreta com 3 m de altura; Dunas internas","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"1195","2021-02-08 12:40:53-03","UFRGS","ICN","092325","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sobral, M",NA,NA,NA,"Daniel, A","1987","11","02","Brasil","RS","Canela","Arroio Müller, Linha São Paulo","-50.692222","-29.392778","-50.692222","-29.392778","600","600",NA,NA,"Mata ripária, margem esquerda do arroio.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2021-02-08 12:40:55-03","UFRGS","ICN","161844","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Molz, M","2007","03","24","Molz, M","2007","03","24","Brasil","RS","Alto Ferrabraz","lado esquerdo da estrada descendo para Sapiranga",NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 7 m de altura, 69 cm de perímetro, Com fruto; Floresta de encosta","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2021-02-08 12:40:55-03","UFRGS","ICN","164812","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Dettke, GA",NA,NA,NA,"Dettke, GA","2009","06","21","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,NA,NA,"frutos maduros; arbórea, topo do morro","204","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2021-02-08 12:40:55-03","UFRGS","ICN","178439","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Molz, M; Grings, M",NA,NA,NA,"Molz, M; Grings, M","2013","11","22","Brasil","RS","Torres","Parque Estadual Itapeva","-49.763611","-29.368333","-49.763611","-29.368333","17","17",NA,NA,"WGS-84; Árvore com 9 m de altura, flores alvas","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2021-02-08 12:40:55-03","UFRGS","ICN","192558","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Seger, GDS",NA,NA,NA,"Seger, GDS; Grings, M","2011","10","18","Brasil","RS","Fontoura Xavier",NA,"-52.325","-28.9825","-52.325","-28.9825",NA,NA,NA,NA,"Árvore com ca. de 10m, extremamente cheia de frutos maduros; Beira de estrada","1172","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2021-02-08 12:40:55-03","UFRGS","ICN","201395","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Figueira, M",NA,NA,NA,"Figueira, M; et al.","2013","03","30","Brasil","RS","São Sepé","Mata ribeirinha, rio Vacacaí","-53.657778","-29.893611","-53.657778","-29.893611",NA,NA,NA,NA,"6821; Dissertação do coletor; Árvore, ocasional. Frutos globosos e de coloração vinácea.; Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, no sub-bosque de mata. Relevo suave-ondulado, solo arenoso.","175","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2021-02-08 12:40:55-03","UFRGS","ICN","133917","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1980","12","31","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","8150","Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1202","2021-02-08 12:40:55-03","UFRGS","ICN","133914","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1975","04","23","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","10859","Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1203","2021-02-08 12:40:55-03","UFRGS","ICN","133910","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1978","02","03","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","12269","Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1204","2021-02-08 12:40:55-03","UFRGS","ICN","133919","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1979","04","20","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","12780","Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1205","2021-02-08 12:40:55-03","UFRGS","ICN","123382","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Bordignon, SAL",NA,NA,NA,"Ikuta, ARY","2002","04","09","Brasil","RS","Camaquã","Reserva Indígena de Pacheco","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,"Alimentação.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"1206","2021-02-08 12:40:53-03","UFRGS","ICN","020322","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Irmão Augusto",NA,NA,NA,"Irmão Augusto","1941","04","02","Brasil","RS","Canoas","Capão do Corvo","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA
"1207","2021-02-08 12:40:53-03","UFRGS","ICN","089445","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Jarenkow, JA","1986","11",NA,"Jarenkow, JA","1986","11","30","Brasil","RS","Capão do Leão","Horto Botânico Irmão Teodoro Luís","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,"Árvore 6m altura, flores verde-amareladas.; Interior de mata arenosa.","515","Dicotyledon",NA,"América do Sul",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"1208","2021-02-08 12:40:55-03","UFRGS","ICN","157679","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Buzatto, CR",NA,NA,NA,"Buzatto, CR","2007","04","21","Brasil","RS","Fortaleza dos Valos","Fazenda Anjico","-53.2228012084961","-28.7971992492676",NA,NA,NA,NA,NA,NA,NA,"283","Dicotyledon",NA,"América do Sul",NA,NA,"39596","auto",NA,NA,NA,NA,NA,NA
"1209","2021-02-08 12:40:55-03","UFRGS","ICN","201800","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sobral, M",NA,NA,NA,"Sevegnani, L","1993","01","15","Brasil","RS","Maquiné","Estação Exp. Fitotéc. de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Árvore com 5m de altura; apx. 50 anos.; Mata secundária","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1210","2021-02-08 12:40:53-03","UFRGS","ICN","087742","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Assunção, AF",NA,NA,NA,"Assunção, AF","1986","06","07","Brasil","RS","Parobé","Morro do Pinhal, Santa Cristina","-50.8347015380859","-29.6285991668701",NA,NA,"140","140",NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"11610","auto",NA,NA,NA,NA,NA,NA
"1211","2021-02-08 12:40:53-03","UFRGS","ICN","031515","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Irgang, BE",NA,NA,NA,"Irmão Gilberto Miguel","1950","02","08","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"1212","2021-02-08 12:40:55-03","UFRGS","ICN","133916","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1974","10","27","Brasil","RS","Santo Ângelo","Granja Piralini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","13923","Dicotyledon",NA,"América do Sul",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"1213","2021-02-08 12:40:55-03","UFRGS","ICN","123365","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Waechter, JL",NA,NA,NA,"Dorneles, LPP; Waechter, JL","2001","09","11","Brasil","RS","Tavares","Parque Nacional da Lagoa do Peixe Fazenda Irida Brum","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,NA,NA,"Mata arenosa.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"26882","auto",NA,NA,NA,NA,NA,NA
"1214","2021-02-08 12:40:55-03","UFRGS","ICN","133912","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1977","01","10","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","10991","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1215","2021-02-08 12:40:55-03","UFRGS","ICN","133909","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1976","01","28","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","9798","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1216","2021-02-08 12:40:55-03","UFRGS","ICN","133908","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1997","01","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","10858","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1217","2021-02-08 12:40:55-03","UFRGS","ICN","133907","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1997","01","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","10859","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1218","2021-02-08 12:40:53-03","UFRGS","ICN","028378","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Irgang, BE",NA,NA,NA,"Porto, ML","1975","05","23","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"1504","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1219","2021-02-08 12:40:55-03","UFRGS","ICN","133918","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1986","05","04","Brasil","RS","Torres","Capão de Vamilla","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","15985","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1220","2021-02-08 12:40:53-03","UFRGS","ICN","047660","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Baptista, LRM",NA,NA,NA,"Baptista, LRM; Waechter, JL","1980","06","28","Brasil","RS","Torres","Entre Faxinal e Campo Bonito","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Arbusto com frutos maduros.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1221","2021-02-08 12:40:53-03","UFRGS","ICN","020812","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Lindeman, JC","1972",NA,NA,"Lindeman, JC; et al.","1972","11","12","Brasil","RS","Torres","Morro do Farol","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Arbusto 1,5m altura.; Declive sul.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1222","2021-02-08 12:40:53-03","UFRGS","ICN","009781","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Lindeman, JC","1972",NA,NA,"Lindeman, JC; et al.","1972","03","20","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Árvore 15m altura, 26cm DAP, fruto ainda verde.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"1223","2021-02-08 12:40:53-03","UFRGS","ICN","009782","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Lindeman, JC",NA,NA,NA,"Lindeman, JC","1972","03","20","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Arbusto 4m altura, fruto vermelho-escuro, mesocarpo amarelado, sementes marrom.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"1224","2021-02-08 12:40:53-03","UFRGS","ICN","007913","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sobral, M","1979","12","07","Schultz, AR","1973","11","19","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,"Arbusto.; Dunas.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"19353","auto",NA,NA,NA,NA,NA,NA
"1225","2021-02-08 12:40:55-03","UFRGS","ICN","096997","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Reitz, R","1988",NA,NA,"Klein, RM; Bresolin, A","1970","11","18","Brasil","SC","Garopaba","Siriú","-48.6133003234863","-28.0233001708984",NA,NA,"5","5",NA,NA,"Arbusto 4m altura, flor verde.; Restinga.","9227","Dicotyledon",NA,"América do Sul",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"1226","2020-09-17 10:40:43-03","UEPA","MFS","007190","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Silva, CAS da","2016","12","12","Silva, CAS da","2016","06","03","Brasil","Pará","Canaã dos Carajás","Serra Sul, Área de floresta de solo pedregoso.","-49.851653","-6.529972","-49.851653","-6.529972",NA,NA,"MFS007190","MFS007190 MFS007190_e","Árvore de 7 m de altura com fruto imaturo verde.","549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-09-17 10:40:43-03","UEPA","MFS","008052","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Cardoso, A",NA,NA,NA,"Cardoso, A","2017","05","08","Brasil","Pará","Conceição do Araguaia","corrego","-49.4466","-8.177433","-49.4466","-8.177433",NA,NA,"MFS008052","MFS008052 MFS008052_e","Arvore, até 12m, proxima a corrego, frutos marrons, bracteas verdes.","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2021-03-22 16:23:05-03","FEPAGRO","BLA","16011","PreservedSpecimen","Plantae","Ebenaceae","Maba","inconstans","Maba inconstans","(Jacq.) Griseb.","O. M. F. Mikusinski",NA,NA,NA,"S. Carvalho","1971","04","25","Brasil","Rio Grande do Sul","Porto Alegre","Chácara do Col.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA016011",NA,"Habitat: Cultivado <ll>dwc_commonname:</ll> maria-preta",NA,"Spermatophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1229","2021-02-18 17:08:28-03","FEPAGRO","BLA","16010","PreservedSpecimen","Plantae","Ebenaceae","Maba","inconstans","Maba inconstans","(Jacq.) Griseb.","B. Rambo",NA,NA,NA,"O. R. Camargo","1957","11","02","Brasil","Rio Grande do Sul","Porto Alegre","Passo dos Dorneles","-51.2299995422363","-30.0331001281738",NA,NA,"4","4","BLA016010",NA,"Habitat: No mato",NA,"Spermatophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1230","2021-02-18 17:08:28-03","FEPAGRO","BLA","16009","PreservedSpecimen","Plantae","Ebenaceae","Maba","inconstans","Maba inconstans","(Jacq.) Griseb.","B. Rambo",NA,NA,NA,"P. N. Capparelli","1947","11","07","Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"40","40","BLA016009",NA,"Habitat: Parque na est","159","Spermatophyta",NA,NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA,NA
"1231","2020-04-30 16:06:42-03","UFMT","CNMT","5049","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","França, A.L.","2015","02","24","Santos, J.P.; Damasceno, H. ;Silva, G.M.X. ; Alencar, L. ; Tavares, I.","2014","07",NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau.","-58.26145","-9.860797","58°15'41.22W","09°51'38.87S",NA,NA,"CNMT005049",NA,"Copa baixa, frutosSão bagáceos de coloração escura quando atinge o estado de maturaçãoProjeto Caracterização da Flora e Modelos de Restauração de Áreas de Preservação Permanete (APP'S) Degradadas no Estado do Mato Grosso.","309","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-11-18 11:14:35-03","UFMT","CNMT","9819","S","Plantae","Ebenaceae","Diospyros","cf. inconstans","Diospyros cf. inconstans","Jacq.","Córdova, M.O.","2020","05","18","Córdova, M.O.; Keffer, J.F.","2018","12","02","Brasil","Mato Grosso","Ipiranga do Norte","Rio Teles Pires, Lagoa do Aguapé. A 7 km SD da sede Marina (Ponte sobre a MT220). Area de Influencia UHE Sinop.","-55.713264","-11.671836","55°42'47.75W","11°40'18.61S","306","306","CNMT009819",NA,"Fruto verde imaturo. Frequente.Projeto de Ictiocoria UHE Sinop. Laboratório de Ictiologia Tropical, UFMT, Sinop.","1205","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-11-18 11:14:35-03","UFMT","CNMT","9818","S","Plantae","Ebenaceae","Diospyros","cf. inconstans","Diospyros cf. inconstans","Jacq.","Córdova, M.O.","2020","05","18","Córdova, M.O.; Keffer, J.F.","2018","12","03","Brasil","Mato Grosso","Sinop","Rio Teles Pires, córrego de entrada à Lagoa do Machado, a 10km da ponte do aeroporto. Area de Influencia da UHE Sinop.","-55.669147","-11.848022","55°40'08.93W","11°50'52.88S","311","311","CNMT009818",NA,"Fruto verde imaturo. Pouco frequente.Projeto de Ictiocoria UHE Sinop. Laboratório de Ictiologia Tropical, UFMT, Sinop.","1178","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-11-18 11:14:35-03","UFMT","CNMT","7968","S","Plantae","Ebenaceae","Diospyros","cf. inconstans","Diospyros cf. inconstans","Jacq.","Córdova, M.O.","2018","06","10","Córdova, M.O.","2018","03","10","Brasil","Mato Grosso","Sinop","Rio Teles Pires, a 2km N da barragem UHE Sinop. Área de Influência UHE Sinop.","-55.451633","-11.266336","55°27'05.88W","11°15'58.81S","290","290","CNMT007968",NA,"Fruto verde imaturo. Frequente.Projeto de Ictiocoria UHE Sinop. Laboratorio Ictiologia Tropical, UFMT Sinop.","1029","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-11-18 11:14:35-03","UFMT","CNMT","9414","S","Plantae","Ebenaceae","Diospyros","cf. inconstans","Diospyros cf. inconstans","Jacq.","Giacoppini, D.R.","2020","01","09","Giacoppini, D.R.; Córdova, M.O.; Jodoi, J.O.","2019","12","12","Brasil","Mato Grosso","Peixoto de Azevedo","Fragmento próximo a BR-163.","-55.118253","-10.390797","55° 7'5.71W","10°23'26.87S",NA,NA,"CNMT009414","CNMT009414","Frutos verdes imaturosEstudo de Impacto Ambiental BR-163, referente ao licenciamento ambiental da Ferrovia EF-170 (MT/PA) #?# Ferrogrão.","776","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-08-26 10:48:39-03","MCN-FZBRS","HAS","94756","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Vieira, A.O.S","2000",NA,NA,"Francisco, E.M.","2000","06",NA,"Brasil","Paraná","São Jerônimo da Serra","Fazenda Tangará","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"HAS0094756",NA,"Árvore 6m; frutos maduros pretos; borda da mata. Herbário Fuel n 29910","s.n.","Magnoliophyta",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
