"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"223","2020-11-04 11:14:40-03","ESALQ","ESA","100382","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"Bertoncini, A.P.","Bertoncini, A.P.","880.0","1998","09","11","Brasil","São Paulo","Avaí",NA,"-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,"ESA100382","ESA100382",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23140","auto",NA,NA,NA,NA,NA
"224","2020-11-04 11:14:40-03","ESALQ","ESA","40225","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Assis, M.A.; Farinaccio, M.A.; Romera, E.C.; Cesar, O.","597.0","1995","08","21","Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"ESA040225","ESA040225",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"14989","auto",NA,NA,NA,NA,NA
"225","2020-11-04 11:14:40-03","ESALQ","ESA","6646","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"Kawasaki, M.L.","Rodrigues, R.R. et al.","406.0",NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA006646","ESA006646",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12906","auto",NA,NA,NA,NA,NA
"226","2020-11-04 11:14:40-03","ESALQ","ESA","11740","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,NA,"Souza, V.C.; Sakuragui, C.M.; Miyagi, P.H.; Levensteinas, B.; Bérgamo, P.; Cardoso, W.P.","4047.0","1993","09","06","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA011740","ESA011740",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"227","2020-11-04 11:14:40-03","ESALQ","ESA","40224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Kinoshita, L.S.","32194.0","1994","10","19","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA040224","ESA040224",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"22843","auto",NA,NA,NA,NA,NA
"228","2020-11-04 11:14:40-03","ESALQ","ESA","13607","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","855.0","1993","07","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA013607","ESA013607",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"229","2020-11-04 11:14:40-03","ESALQ","ESA","27444","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Souza, V.C.","Ewert, M.A.",NA,"1995","10","21","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA027444","ESA027444",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"230","2020-11-04 11:14:40-03","ESALQ","ESA","7828","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Gomes, K. C. S.",NA,"1991","01","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007828","ESA007828",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"231","2020-11-04 11:14:40-03","ESALQ","ESA","5706","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005706","ESA005706",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"232","2020-11-04 11:14:40-03","ESALQ","ESA","7626","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Trevisan, M.J.",NA,"1991","01","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007626","ESA007626",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"233","2020-11-04 11:14:40-03","ESALQ","ESA","30800","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Atarassi, R.K. ; Ramalho, T.R.","5.0","1995","10","29","Brasil","São Paulo","Santa Isabel",NA,"-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,NA,"ESA030800","ESA030800",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"15272","auto",NA,NA,NA,NA,NA
"234","2020-11-04 11:14:40-03","ESALQ","ESA","5079","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Silva, J.B.M.",NA,"1989","09","17","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA005079","ESA005079",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"235","2020-11-04 11:14:40-03","ESALQ","ESA","93140","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Duarte, A.R.","Romão, G.O. ; Duarte, A.R.","321.0","2000","09","21","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA093140","ESA093140",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"236","2020-11-04 11:14:40-03","ESALQ","ESA","26955","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Barroso, G.M.","Cardoso-Leite, E. ; Oliveira, A.","389.0","1994","09","21","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026955","ESA026955",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"15567","auto",NA,NA,NA,NA,NA
"237","2020-11-04 11:14:40-03","ESALQ","ESA","40220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Bernacci, L.C. et al.","810.0","1994","11","29","Brasil","São Paulo","Votuporanga",NA,"-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,NA,"ESA040220","ESA040220",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"20562","auto",NA,NA,NA,NA,NA
"238","2020-11-04 11:14:40-03","ESALQ","ESA","21755","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, M.L.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9397.0","1995","11","10","Brasil","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"Arbusto, ca. 1 m alt.; flores alvas.","ESA021755","ESA021755",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"45913","auto",NA,NA,NA,NA,NA
"239","2020-11-04 11:14:42-03","ESALQ","ESA","7642","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uvalha","Eugenia uvalha",NA,NA,"Tannuti, E.Y.",NA,"1989","07","08","Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,"ESA007642","ESA007642",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"29178","auto",NA,NA,NA,NA,NA
"240","2020-11-04 11:14:42-03","ESALQ","ESA","6648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uvalha","Eugenia uvalha",NA,"Rodrigues, R.R.","Rodrigues, R.R.","1593.0",NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA006648","ESA006648",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12906","auto",NA,NA,NA,NA,NA
"241","2020-11-04 11:14:42-03","ESALQ","ESA","72852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uvalha","Eugenia uvalha",NA,NA,"Handro, O.",NA,"1933","10","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA072852","ESA072852",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"242","2021-01-14 15:32:11-03","MN","R","9054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis var.uvalha","(Cambess.) D. Legrand","Legrand, C.D.","Glaziou, A.F.M.","9422","1878","10","17","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009054","R000009054_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.uvalha",NA,NA
"243","2021-03-26 00:04:27-03","UFPI","TEPB","32154","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess","SOUSA,G.M. & C.FERNANDA","C. FERNANDA","8","2018","02","23","Brasil","Piauí","Altos","Floresta Nacional (FLONA) de Palmares.","-42.4599990844727","-5.03806018829346","42°35#?#47W","05°03#?#30S",NA,NA,"Árvore ou Arvoreta; filotaxia: Oposta; Fruto drupa amarelo quando maduro; Corola Branca. Ambiente: Floresta Estacional Semidecídual <ll>dwc_commonname:</ll> Goiaba de Porco",NA,NA,"2018","04","19",NA,NA,NA,NA,NA,NA,"37760","auto",NA,NA,NA,NA,NA
"244","2020-11-19 10:24:25-03","CPAP","CPAP","10552","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Pott, A.","6388","1993","06","06","Brasil","MS","Corumbá","Fazenda Barrinhos; Sub-região da Nhecolândia; Pantanal - invernada Ponciano","-56.433333","-18.916667","56°26' W","18°55' S","90","90","Arbusto (rebrota) 0,3-0,6m de altura. FLOR: . FRUTO: não visto. INTERESSE: Frutífera. FREQUÊNCIA: Abundante. AMBIENTE: Ex-mata de Anadenanthera/cerradão mesotrófico, com Brachiaria decumbente. SUBSTRATO: solo arenoso. RELEVO: plano convexo. __COMMON_NAME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-19 10:24:25-03","CPAP","CPAP","15862","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","V. J. Pott","Pott, V. J.","3246","1996","11","08","Brasil","MS","Ladário","Fazenda Uruba; 1ª lage","-57.487778","-19.071389","57°29'16'' W","19°04'17'' S",NA,NA,"Subarbusto 1m de altura. Folha discolor. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Lage de minério de Ferro comm Bromelia balansae em época chuvosa. SUBSTRATO: solo litólico. RELEVO: levemente inclinado.",NA,NA,"1996","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-19 10:24:25-03","CPAP","CPAP","15886","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","V. J. Pott","Pott, V. J.","3270","1996","11","09","Brasil","MS","Ladário","Bandalta, 22km da cidade de Corumbá, quase final da lage","-57.560278","-19.164444","57°33'37'' W","19°09'52'' S",NA,NA,"Subarbusto. FLOR: não visto. FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Lage de minério de Ferro com B.balansae, D.meziana e Cereus. SUBSTRATO: solo litólico. RELEVO: levemente inclinado.",NA,NA,"1996","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-19 10:24:25-03","CPAP","CPAP","18119","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","A. Pott","Pott, V. J.","3756","1998","10","07","Brasil","MS","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia; Pantanal - próximo a salina o Meio; cordilheira","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"Arvoreta, 4m de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Esparso. AMBIENTE: Mata de cordilheira. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Eucaliptin",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-19 10:24:25-03","CPAP","CPAP","5674","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Pott, A.","4459","1988","10","31","Brasil","MS","Corumbá","Fazenda São Vicente; Sub-região da Nhecolândia; Pantanal","-56.766667","-18.55","56°46' W","18°33' S","90","90","Subarbusto 03-10 m de altura, multicaule. FLOR: branca. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Campo arbustivo, pouco alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano. <ll>dwc_commonname:</ll> Eucalipto-do-ca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-19 10:24:25-03","CPAP","CPAP","7838","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Pott, A.","5688","1990","10","15","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva Biológica - divisa com fazenda Porto Alegre","-56.65","-18.983333","56°39' W","18°59' S","90","90","Arbusto 05 - 35 m de altura. FLOR: branca. FRUTO: amarelo esverdeado. INTERESSE: Fruto (ácido). FREQUÊNCIA: Mancha densa, ocasional. AMBIENTE: Clareira em cerradão com Alibertia sessilis, Eugenia pyriformis, Strychnos pseudoquina. SUBSTRATO: solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2015-07-02 14:03:12-03","JBP","HPL","8395","S","Plantae","Myrtaceae","Eugenia","cf. pyriformis","Eugenia cf. pyriformis",NA,NA,"R. Tsuji","1957","2006","08","10","Brasil","SP","Campina do Monte Alegre","Coletado no Viveiro do Helton Muniz.","-48.47","-23.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15046","auto",NA,NA,NA,NA,NA
"251","2015-07-02 14:03:14-03","JBP","HPL","5537","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","453","1999","08","11",NA,"MG","Uberaba","Coletado na Fazenda Três Coringas.","-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,NA,"1999","08","11",NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA
"252","2015-07-02 14:03:14-03","JBP","HPL","9256","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","H. Lorenzi","6212","2007","01","17","Brasil","SP","Martinho Prado","Coletado na Fazenda Campininha, arboreto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2015-07-02 14:03:14-03","JBP","HPL","12911","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,NA,"A. Campos-Rocha","518","2010","09","13","Brasil","SP","Americana","Coletado sob cultivo em pomar residencial.","-47.33","-22.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13346","auto",NA,NA,NA,NA,NA
"254","2015-07-02 14:03:14-03","JBP","HPL","6506","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"M. Sobral","H. Lorenzi","6167","2006","09","28","Brasil","MG","Patos de Minas","Coletado e cultivado no Sítio do Dedé.","-46.5181","-18.5789",NA,NA,NA,NA,NA,NA,NA,"2007","05","13",NA,NA,NA,NA,NA,NA,"69541","auto",NA,NA,NA,NA,NA
"255","2015-07-02 14:03:14-03","JBP","HPL","8330","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"A.Amaral Jr.","A.Amaral Jr., J.O. Mendonça et al.","606","1999","04","13","Brasil","MS","Bataguassu","Coletado na margem direita do Rio Paraná (Rio Quiteroizinho) - em área de cerrado a ser inundada. S 22° 09' 01,2; W 52° 27' 02,7.","-52.4222","-21.7142",NA,NA,NA,NA,NA,NA,NA,"1999","04","13",NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA
"256","2015-07-02 14:03:14-03","JBP","HPL","9082","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","H. Lorenzi","H. Lorenzi","51","1991","09","30","Brasil","SP","Leme","Coletado na úsina Cresciumal.","-47.39","-22.18",NA,NA,NA,NA,NA,NA,NA,"1991","09","30",NA,NA,NA,NA,NA,NA,"20942","auto",NA,NA,NA,NA,NA
"257","2015-07-02 14:55:39-03","JBP","HPL","2054","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","F.F. Mazine","R. Tsuji , L.C. Bernacci & E. Franco","602","2004","11","18","Brasil","MG","Carneirinho","Em floresta estacional, beira de estrada.","-50.983722","-19.673056","50° 59' 01,4 W","19° 40' 23 S","413","413",NA,NA,NA,"2006","05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2015-07-02 14:03:14-03","JBP","HPL","5536","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","H. Lorenzi","H. Lorenzi","1215","1993","12","16","Brasil","SP","Mogi Guaçu","Coletado no arboreto da Campininha.","-46.9422","-22.3722",NA,NA,NA,NA,NA,NA,NA,"1993","12","16",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"259","2015-07-02 14:03:14-03","JBP","HPL","5538","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Camb.","G.F. Arbocz","G.F. Arbocz","966","1994","10","29","Brasil","SP","Espirito Santo do Pinhal","Coletado na fazenda Boa Vista.","-46.74","-22.19",NA,NA,NA,NA,NA,NA,NA,"1994","10","29",NA,NA,NA,NA,NA,NA,"18890","auto",NA,NA,NA,NA,NA
"260","2015-07-02 14:03:14-03","JBP","HPL","8869","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Camb.","O.T. Aguiar","H. Lorenzi","6112","2006","08","29","Brasil","MG","Patos de Minas","Coletado nas proximidades da cidade; na propriedade do Sr. Dedé.","-46.5181","-18.5789",NA,NA,NA,NA,NA,NA,NA,"2007","05","10",NA,NA,NA,NA,NA,NA,"69541","auto",NA,NA,NA,NA,NA
"261","2019-02-15 11:46:19-02","IPA","IPA","51067","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Klein, R.M.","Sohn, S.; Campos, J.M.; Campos, J.M.","17","1981","02","12","Brasil","Santa Catarina","Capão Alto",NA,"-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"Folhas verde-clara por cima e na parte inferior acinzentadas. Árvore com tronco fino, casca lisa, fruto em forma de maça pequena, qunado novos são aveludados. O fruto é bem amarelo. Flor amarela.","IPA0051067",NA,"1981","04","28","Southern America",NA,NA,"Plantae",NA,NA,"41668","auto",NA,NA,NA,NA,NA
"262","2019-07-26 11:40:46-03","IPA","IPA","62283","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Mattos, J.R. de","Hoehne, W.","62279","1951","08","28","Brasil","São Paulo","São Paulo","Pacaembú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Pequena árvore no campo.","IPA0062283",NA,"1963","10",NA,"Southern America",NA,NA,"Plantae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"263","2019-02-15 11:46:19-02","IPA","IPA","62276","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M.","Hoehne, W.","3676","1951","09","28","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo, Campo experimental.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto.","IPA0062276",NA,"2006","12",NA,"Southern America",NA,NA,"Plantae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"264","2019-08-27 13:31:22-03","IAP","PACA-AGP","50193","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","Emrich, K.",NA,"1951","02",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in araucarieto Fenofase: flor","PACA050193",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"16452","auto","Magnoliatae",NA,NA,NA,NA
"265","2019-08-27 13:31:22-03","IAP","PACA-AGP","30794","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","Rambo, B.",NA,"1946","01","30","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in araucarieto Fenofase: flor","PACA030794",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"266","2019-08-27 13:31:22-03","IAP","PACA-AGP","28049","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","P. Buck SJ",NA,"1945","02",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in araucarieto Fenofase: flor","PACA028049",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"267","2019-08-27 13:31:22-03","IAP","PACA-AGP","34361","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","Irm. Augusto",NA,"1946","10","17","Brasil","RS","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in silvula riparia Fenofase: flor","PACA034361",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"13082","auto","Magnoliatae",NA,NA,NA,NA
"268","2019-08-27 13:31:22-03","IAP","PACA-AGP","35660","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","Henz, E.",NA,"1946","12","25","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in silva Fenofase: flor","PACA035660",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"269","2019-08-27 13:31:22-03","IAP","PACA-AGP","32591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","Henz, E.",NA,"1945","09","25","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in silva Fenofase: flor","PACA032591",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"270","2019-08-27 13:31:22-03","IAP","PACA-AGP","48498","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kausel","Sehnem, A.","1445","1945","10","31","Brasil","RS","Pareci Novo",NA,"-51.3974990844727","-29.6382999420166",NA,NA,NA,NA,"J.E.Q. Faria confirma em 08.2012 Habitat: in silva Hábito: árvore","PACA048498",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"9951","auto","Magnoliatae",NA,NA,NA,NA
"271","2019-08-27 13:31:22-03","IAP","PACA-AGP","11695","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","Rambo, B.",NA,"1943",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA011695",NA,"1983","05",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"272","2019-08-27 13:31:22-03","IAP","PACA-AGP","61760","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","J. E. Q. Farias","Camargo, O. R.","2716","1957","12","08","Brasil","RS","Taquari","Estação Exp. de Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA061760",NA,"2012","08",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"21657","auto","Magnoliatae",NA,NA,NA,NA
"273","2019-08-27 13:31:22-03","IAP","PACA-AGP","97002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"J. Larocca",NA,"1997","10",NA,"Brasil","RS","Uruguaiana","Arroio Imbá","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"HASU 10223","PACA097002",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"93142","auto","Magnoliatae",NA,NA,NA,NA
