"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"146","2020-12-21 16:38:55-03","MBM","MBM","114551","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.; et al.; et al.","51084","Southern America","Brazil","Minas Gerais","Datas","Ligação da Rod. BR-259 a Costa Sena, Córrego Água Limpa","-43.6557998657227","-18.4456005096436",NA,NA,"MBM114551","MBM114551",NA,NA,NA,NA,"Souza, V.C.",NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:38:55-03","MBM","MBM","65234","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, H.S.; et al.; et al.","27872","Southern America","Brazil","Minas Gerais","Diamantina","18km E of Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"MBM065234","MBM065234",NA,NA,NA,NA,"Philcox, D.",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:38:55-03","MBM","MBM","209567","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66188","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"MBM209567","MBM209567",NA,NA,NA,NA,"Souza, V.C.",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:38:55-03","MBM","MBM","240005","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; et al.; et al.","22420","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"MBM240005","MBM240005",NA,NA,NA,NA,"Souza, V.C.",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:38:55-03","MBM","MBM","44004","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.","7233","Southern America","Brazil","Paraná","Arapoti","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"MBM044004","MBM044004",NA,NA,NA,NA,"Hatschbach, G.",NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:38:55-03","MBM","MBM","44001","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.","578","Southern America","Brazil","Paraná","Castro","Estrada do Cerne, km 116-117, Campos de Castro","-50.0119018554688","-24.7910995483398",NA,NA,"MBM044001","MBM044001",NA,NA,NA,NA,"Hatschbach, G.",NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:38:55-03","MBM","MBM","44002","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","12264","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,"MBM044002","MBM044002",NA,NA,NA,NA,"Hatschbach, G.",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:38:55-03","MBM","MBM","1312","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.; Haas, H.; Haas, H.","13936","Southern America","Brazil","Paraná","Jaguariaíva","Serra das Furnas, Campo das Cinzas","-49.7057991027832","-24.2511005401611",NA,NA,"MBM001312","MBM001312",NA,NA,NA,NA,"Hatschbach, G.",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:38:55-03","MBM","MBM","237027","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","6891","Southern America","Brazil","Paraná","Palmeira","Rod. BR-277, próximo ao Haras Valente","-50.0064010620117","-25.4293994903564",NA,NA,"MBM237027","MBM237027",NA,NA,NA,NA,"Hatschbach, G.",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:38:55-03","MBM","MBM","241957","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","68918","Southern America","Brazil","Paraná","Palmeira","Rod. BR-277, próximo ao Haras Valente","-50.0064010620117","-25.4293994903564",NA,NA,"MBM241957","MBM241957",NA,NA,NA,NA,"Hatschbach, G.",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:38:55-03","MBM","MBM","44003","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.","11253","Southern America","Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"MBM044003","MBM044003",NA,NA,NA,NA,"Hatschbach, G.",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:38:55-03","MBM","MBM","7952","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G.","18795","Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"MBM007952","MBM007952",NA,NA,NA,NA,"Hatschbach, G.",NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965722","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Philcox, D.|Fereira, A.",NA,NA,"Brasil","Mato Grosso",NA,"0.5km E of km 248, Xavantina-Cachimbo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965722' target='other'> <mi>dwc_moreinfo</mi></a>","P02965722","P02965722_01","1968","3","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4503",NA
"159","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965723","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Philcox, D.|Fereira, A.",NA,NA,"Brasil","Mato Grosso",NA,"1 km E of km 244, Xavantina-Cachimbo road.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965723' target='other'> <mi>dwc_moreinfo</mi></a>","P02965723","P02965723_01","1968","3","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4552",NA
"160","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965712","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Weddell, H.A.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965712' target='other'> <mi>dwc_moreinfo</mi></a>","P02965712","P02965712_01","1844","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1614",NA
"161","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965713","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Saint-Hilaire, A.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965713' target='other'> <mi>dwc_moreinfo</mi></a>","P02965713","P02965713_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1805",NA
"162","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965715","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Saint-Hilaire, A. de",NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965715' target='other'> <mi>dwc_moreinfo</mi></a>","P02965715","P02965715_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965724","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gounelle",NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965724' target='other'> <mi>dwc_moreinfo</mi></a>","P02965724","P02965724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-04 08:39:44-03","MNHN","RECOLNAT_MNHN_P","P02965718","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Glaziou, A.",NA,NA,"Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965718' target='other'> <mi>dwc_moreinfo</mi></a>","P02965718","P02965718_01","1889","4","19",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7718",NA
"165","2015-09-04 10:40:32-03","MNHN","RECOLNAT_MNHN_P","P04410285","PreservedSpecimen",NA,NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hunt, D.R.|Ramos, J.F.",NA,NA,"Brasil","Distrito Federal","Brasília","Setor Industrial, Córrego Vicente Pires.","-47.9296989440918","-15.7797002792358","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04410285' target='other'> <mi>dwc_moreinfo</mi></a>","P04410285","P04410285_01","1966","7","12",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"6613",NA
"166","2020-10-01 14:21:50-03","JBB","HEPH","13653","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Munhoz, CBR; et al.","446","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Água fria 1 - Projeto WWF/ASFLO","-47.618889","-14.171389",NA,NA,NA,NA,"1997","06","29","124","Chacon, RG","124",NA,NA,"2006","-47.618889","-14.171389",NA,NA,NA,NA,NA,NA,NA
"167","2020-10-01 14:21:50-03","JBB","HEPH","19553","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Milhomens, LC; Oliveira, MS; Paiva, VF","222","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cristo Redentor","-47.897778","-15.926389",NA,NA,NA,NA,"2003","09","18","1025","Chacon, RG","1025",NA,NA,"2007","-47.897778","-15.926389",NA,NA,NA,NA,NA,NA,NA
"168","2020-10-01 14:21:50-03","JBB","HEPH","20805","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Jesus, FPR de","281","Southern America","Brasil","Distrito Federal","Samambaia","Parque Três Meninas Samambaia DF",NA,NA,NA,NA,NA,NA,"2004","08","20",NA,"Chacon, RG",NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-01 14:21:50-03","JBB","HEPH","35066","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Rosa, PO; Faria, JEQ","2328","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Oréades, Região da Chapada dos Veadeiros. Hamadríades","-47.901389","-14.227778",NA,NA,NA,NA,"2019","06","13","671","Rosa, PO","671",NA,NA,"2019","-47.901389","-14.227778",NA,NA,"08",NA,NA,NA,NA
"170","2020-10-01 14:21:50-03","JBB","HEPH","35997","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendonça, RC; Alvarenga, D","4887","Southern America","Brasil","Distrito Federal","Brasília","Aréa de Proteção Ambiental (APA) Gama e Cabeça, Região Administrativa do Núcleo Bandeirante, Park Way, entrada que dá acesso à Vargem Bonita, Lagoa do Córrego do Cedro","-47.944444","-15.897778",NA,NA,NA,NA,"2002","08","28","990","Rosa, PO","990",NA,NA,"2020","-47.944444","-15.897778",NA,NA,"01",NA,NA,NA,NA
"171","2020-10-01 14:21:50-03","JBB","HEPH","5854","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Equipe do Jardim Botânico de Brasília","929","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,"1987","05","20","1025","Oliveira, MS","1150",NA,NA,"2005","-47.85","-15.866667",NA,NA,"09","01",NA,NA,NA
"172","2020-10-01 14:21:50-03","JBB","HEPH","11493","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Koury, GS","12","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1979","04","19",NA,"Souza, VC",NA,"70570","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-01 14:21:50-03","JBB","HEPH","32171","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Rosa, PO; Soares, ACA; Paiva, VF","1796","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Estrada depois da entrada da CAESB, lado esquerdo","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2016","05","18",NA,"Rosa, PO",NA,"70570","auto","2016",NA,NA,NA,NA,"05",NA,NA,NA,NA
"174","2020-10-01 14:21:50-03","JBB","HEPH","13231","S","Plantae","Dicotyledon","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, RC","832","Southern America","Brasil","Goiás","Colinas do Sul","Canteiro de obras da A.H.E. Serra da Mesa a aproximadamente de 2,5km de Colinas","-48.0783004760742","-14.1513996124268",NA,"Erva ereta",NA,NA,"1997","08","06",NA,"Martins, RC",NA,"58154","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:39:52-03","UFMG","BHCB","50878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:39:52-03","UFMG","BHCB","48409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:39:52-03","UFMG","BHCB","65552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barreto, HLM","8703","Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:39:52-03","UFMG","BHCB","70330","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, VC de","20923","Southern America","Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:39:52-03","UFMG","BHCB","61818","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, VC de","8551","Southern America","Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:39:52-03","UFMG","BHCB","65485","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, JE","106","Southern America","Brasil","Minas Gerais","Indianópolis",NA,"-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:39:52-03","UFMG","BHCB","25077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,"s.n.","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:39:52-03","UFMG","BHCB","33367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Tameirão Neto, E","1891","Southern America","Brasil","Minas Gerais","Araguari","UHE Capim Branco","-48.187198638916","-18.6471996307373",NA,"Herbáceo; Vereda","BHCB024814",NA,"1996","03","04",NA,NA,NA,"58653","auto","2007",NA,NA,NA,NA,"08","15",NA,NA,NA
"183","2021-02-11 17:21:44-03","UFPR","UPCB","42937","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schlecht.","Souza, V.C.","22420",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, 17°42'29S 44°11'31W","-44.191944","-17.708056",NA,"Erva até 1m, flores roxas. Campo arenoso com cerrado e afloramentos rochosos adjacentes..",NA,NA,"1999","05","16",NA,"Souza, V.C.",NA,NA,NA,"1999","-44.191944","-17.708056",NA,NA,"01","01",NA,NA,NA
"184","2021-02-11 17:21:44-03","UFPR","UPCB","8770","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schlecht.","Hatschbach, G.","24643",NA,"Brasil","Mato Grosso do Sul","Rio Brilhante","BR 167","-54.5463981628418","-21.8019008636475",NA,"Flor lilás. Brejo..",NA,NA,"1970","08","14",NA,"Hatschbach, G.",NA,"65544","auto","1971",NA,NA,NA,NA,"03",NA,NA,NA,NA
"185","2021-02-11 17:21:44-03","UFPR","UPCB","16623","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schlecht.","Hatschbach, G.","51084",NA,"Brasil","Minas Gerais","Datas","Ligação Rodovia BR 259 a Costa Sena, Córrego Água Limpa","-43.6557998657227","-18.4456005096436",NA,"Ereta, flor lilás. Campo rupestre, solo arenoso úmido..",NA,NA,"1987","03","18","1100","Souza, V.C.","1100","23532","auto","1987",NA,NA,NA,NA,"01","01",NA,NA,NA
"186","2021-02-11 17:21:44-03","UFPR","UPCB","60996","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schlecht.","Kozera, C.","2269",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea, ereta, flores lilases, campo..",NA,NA,"2005","05","19",NA,"Kozera, C.",NA,"27346","auto","2006",NA,NA,NA,NA,"01","01",NA,NA,NA
"187","2021-02-11 17:21:44-03","UFPR","UPCB","5585","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schlecht.","Hatschbach, G.","13936",NA,"Brasil","Paraná","Jaguariaíva","Serra das Furnas, Campo das Cinzas","-49.7057991027832","-24.2511005401611",NA,"Flor 5P 6/8. Locais úmidos do campo..",NA,NA,"1966","03","02",NA,"Hatschbach, G.",NA,"44368","auto","1966",NA,NA,NA,NA,"12",NA,NA,NA,NA
"188","2009-07-17 07:39:00-03","MO","MOBOT","3015743","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Émile Hassler","Hassler 8179","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-12-27 05:34:00-02","MO","MOBOT","100252614","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Urrelo|D. Ayaviri|W. S. Alverson|J.M. Rojas|Robin B. Foster","Urrelo Z. 273","South America","Bolivia","Pando",NA,"Naranjal hacia San Lorenzo","-66.9","-11.5166667",NA,NA,NA,NA,"2002","7","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"190","2008-05-27 22:02:00-03","MO","MOBOT","1858215","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Stephan G. Beck","Beck 18421","South America","Bolivia","La Paz","Abel Iturralde","De Ixiamas unos pocos Km hacia el Este vía Aserradero Fatixi. Pampa de Gramineas altas con algunos árboles de Curatella americana","-68.1","-13.73333",NA,NA,NA,NA,"1990","2","6","460.00000000","St. G. Beck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2014-01-31 17:31:00-02","MO","MOBOT","3012265","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gert G. Hatschbach|Maria M. Hatschbach|Armando C. Cervi|J. Cordeiro","Hatschbach 51084","South America","Brazil","Minas Gerais",NA,"Datas. Ligação Rod. BR- 259 a Costa Sena, Corrego Água Limpa. Campo rupestre, solo arenoso úmido.",NA,NA,NA,NA,NA,NA,"1987","3","18","1100.00000000","V.C. Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2014-04-07 08:31:00-03","MO","MOBOT","3013317","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Ludwig Riedel","Riedel 2278","South America","Brazil",NA,NA,"[In uliginosis pr. Batataes]",NA,NA,NA,NA,NA,NA,"1834",NA,NA,NA,"V.C. Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2014-01-31 17:31:00-02","MO","MOBOT","3013489","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gert G. Hatschbach|Maria M. Hatschbach|Armando C. Cervi|J. Cordeiro","Hatschbach 51084","South America","Brazil","Minas Gerais",NA,"Datas. Ligação Rod. BR-259 a Costa Sena, Corrego Água Limpa. Campo rupestre, solo arenoso úmido.",NA,NA,NA,NA,NA,NA,"1987","3","18","1100.00000000","V.C. Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","3013713","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Per Dusén","Dusén 14799","South America","Brazil","Paraná",NA,"Desvio Ribas, in campo subhumido.",NA,NA,NA,NA,NA,NA,"1914",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
