"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"846","2020-07-23 11:59:10-03","CEPLAC","CEPEC","25242","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","20817","1980","03","23",NA,"Brasil","Bahia","BARRA DA ESTIVA","3-13Km ao W da cidade, Rod. p/ Jussiape. Serra do Sincorá.","-41.416667","-13.666667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W25'","13S40'",NA,NA,"09/01/1991",NA,NA,NA,NA,NA
"847","2020-07-23 11:59:10-03","CEPLAC","CEPEC","25769","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","21187","1980","04","10",NA,"Brasil","Bahia","CAETITÉ","Serra Geral de Caetité. Ca. 3Km de Caetité, ao S da Rod. para Brejinho das Ametistas.","-42.483333","-14.083333",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,"42W29'","14S5'",NA,NA,"30/04/2013",NA,NA,NA,NA,NA
"848","2020-07-23 11:59:10-03","CEPLAC","CEPEC","25870","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","21163","1980","04","10",NA,"Brasil","Bahia","CAETITÉ","Serra Geral de Caetité. 3Km de Caetité, ao S da Rod. para Brejinho das Ametistas.","-42.483333","-14.083333",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,"42W29'","14S5'",NA,NA,"30/04/2013",NA,NA,NA,NA,NA
"849","2020-07-23 11:59:10-03","CEPLAC","CEPEC","43218","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. P. de Queiroz","986","1999","09","05",NA,"Brasil","Bahia","IPIRÁ","Faz. Recreio. Estrada do Feijão, Km 43.","-38.683333","-12.366667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"38W41'","12S22'",NA,NA,"12/03/1987",NA,NA,NA,NA,NA
"850","2020-07-23 11:59:10-03","CEPLAC","CEPEC","45466","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. C. Ferreira","71","1988","03","16",NA,"Brasil","Bahia","LENÇÓIS","(Entre a cidade e o Ribeirão do Meio).","-41.533333","-12.583333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W32'","12S35'",NA,NA,"11/10/1988",NA,NA,NA,NA,NA
"851","2020-07-23 11:59:10-03","CEPLAC","CEPEC","29729","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"H. P. Bautista","368","1980","08","26",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Sem informação.","-40.916667","-11.633333",NA,NA,NA,NA,NA,NA,"M. G. Staudt",NA,NA,NA,NA,"40W55'","11S38'",NA,NA,"11/05/2016",NA,NA,NA,NA,NA
"852","2020-07-23 11:59:10-03","CEPLAC","CEPEC","32083","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","22294","1980","05","21",NA,"Brasil","Bahia","palmeiras","14.5Km ao NW de Lençóis, ao N da Rod. Seabra/Itaberaba.Rampa baixa Morro do Pai Inácio. Serras dos Lencois","-41.466667","-12.45",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W28'0","12S27'0",NA,NA,"30/12/1980",NA,NA,NA,NA,NA
"853","2020-07-23 11:59:10-03","CEPLAC","CEPEC","40027","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. R. Noblick","4340","1985","08","14",NA,"Brasil","Bahia","IPECAETÁ","Ca. 1Km da cidade, Faz. Riachão, Serra Orobozinho.","-39.283333","-12.333333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W17'","12S20'",NA,NA,"13/09/1988",NA,NA,NA,NA,NA
"854","2020-07-23 11:59:10-03","CEPLAC","CEPEC","40030","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. R. Noblick","4167","1985","07","17",NA,"Brasil","Bahia","serra preta","7Kmao W do Ponto de Serra Preta, Faz. Sta. Clara.","-39.333333","-12.166667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W20'","12S10'",NA,NA,"13/09/1988",NA,NA,NA,NA,NA
"855","2020-07-23 11:59:10-03","CEPLAC","CEPEC","47162","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","26918","1988","11","18",NA,"Brasil","Bahia","BARRA DA ESTIVA","28Km ao NE da cidade, perto do povoado Sincorá da Serra. Ao pé da Serra do Sincorá.","-41.3","-13.466667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W18'","13S28'",NA,NA,"30/05/1989",NA,NA,NA,NA,NA
"856","2020-07-23 11:59:10-03","CEPLAC","CEPEC","47842","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","25652","1988","10","26",NA,"Brasil","Bahia","RIO DE CONTAS","9Km ao N da cidade na estrada p/ povoado de Mato Grosso. Margem de riacho. Afloram. Rochas.","-41.833333","-13.5",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W50'","13S30'",NA,NA,"30/05/1989",NA,NA,NA,NA,NA
"857","2020-07-23 11:59:10-03","CEPLAC","CEPEC","72754","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. P. de Queiroz","3231","1993","06","18",NA,"Brasil","Bahia","castro alves","Topo da Serra da Jibóia, em torno da Torre de TV.","-39.466667","-13.85",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W28'","13S51'",NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"858","2020-07-23 11:59:10-03","CEPLAC","CEPEC","74653","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","4165","1996","11","09",NA,"Brasil","Bahia","PIATÃ","Estrada Piatã/Abaira, entrada a direita para Catolés.","-41.738611","-13.266944",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W44'19","13S16'1",NA,NA,"30/10/2000",NA,NA,NA,NA,NA
"859","2020-07-23 11:59:10-03","CEPLAC","CEPEC","55178","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"W. W. Thomas","8940","1991","01","29",NA,"Brasil","Bahia","ILHÉUS","3,2Km ao SW da Rod. Olivença/Maruim.","-39.05","-14.966667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W3'","14S58'",NA,NA,"28/10/2002",NA,NA,NA,NA,NA
"860","2020-07-23 11:59:10-03","CEPLAC","CEPEC","59793","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"W. W. Thomas","9966","1993","10","19",NA,"Brasil","Bahia","PRADO","10Km ao N de Prado, Rod. para Cumuruxatiba.","-39.3","-17.283333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W18'","17S17'",NA,NA,"28/10/2002",NA,NA,NA,NA,NA
"861","2020-07-23 11:59:10-03","CEPLAC","CEPEC","62537","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. L. Guedes","2970","1993","08","23",NA,"Brasil","Bahia",NA,"Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA,NA
"862","2020-07-23 11:59:10-03","CEPLAC","CEPEC","62983","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"S. Ginzbarg","824","1988","03","22",NA,"Brasil","Bahia","MARACÁS","17Km ao NO da cidade, estrada para Marcionílio Souza. (6Km ao N entroncamento para Planaltina).","-40.466667","-13.333333",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,"40W28'","13S20'",NA,NA,"30/04/2013",NA,NA,NA,NA,NA
"863","2020-07-23 11:59:10-03","CEPLAC","CEPEC","68127","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. P. Orlandi","639","1994","08","31",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.443056","-12.459722",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W26'35","12S27'35",NA,NA,"30/08/1994",NA,NA,NA,NA,NA
"864","2020-07-23 11:59:10-03","CEPLAC","CEPEC","68485","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. L. Guedes","301","1994","07","29",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.445278","-12.459722",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W26'43","12S27'35",NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"865","2020-07-23 11:59:10-03","CEPLAC","CEPEC","71231","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. M. Amorim","1991","1996","09","26",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada Km 46 BA-001 Ilheus/Una. Na estr. p/ Faz. Jaquieral.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W5'","15S9'",NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"866","2020-07-23 11:59:10-03","CEPLAC","CEPEC","71447","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","3134","1996","06","28",NA,"Brasil","Bahia","MORRO DO CHAPÉU","12Km na estrada Morro do Chapéu/Ferro Doido.","-41.1","-11.581944",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,"41W6'0","11S34'55",NA,NA,"30/04/2013",NA,NA,NA,NA,NA
"867","2020-07-23 11:59:10-03","CEPLAC","CEPEC","71969","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"G. Hatschbach","63273","1995","08","13",NA,"Brasil","Bahia","itabello","Cascalheira.",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"868","2020-07-23 11:59:10-03","CEPLAC","CEPEC","73398","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. M. Arbo","7375","1997","01","17",NA,"Brasil","Bahia","JACOBINA","19Km ao NW da cidade, BR-324. Serra do Tombador. Margem do caminho.","-40.666667","-11.083333",NA,NA,NA,NA,NA,NA,"L. M. Moura",NA,NA,NA,NA,"40W40'","11S5'",NA,NA,"30/01/2012",NA,NA,NA,NA,NA
"869","2020-07-23 11:59:10-03","CEPLAC","CEPEC","73600","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. M. Arbo","7690","1997","01","23",NA,"Brasil","Bahia","MARACÁS","6Km a E de Maracás, caminho a Itiruçu.","-40.383333","-13.45",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"40W23'","13S27'",NA,NA,"28/10/2002",NA,NA,NA,NA,NA
"870","2020-07-23 11:59:10-03","CEPLAC","CEPEC","73614","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. M. Arbo","7133","1997","01","12",NA,"Brasil","Bahia","ILHÉUS","10Km ao S de Pontal, 2,5Km ao oeste da Rod. Ilheus/Olivença.","-39.033333","-14.883333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W2'","14S53'",NA,NA,"30/12/1997",NA,NA,NA,NA,NA
"871","2020-07-23 11:59:10-03","CEPLAC","CEPEC","75338","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","34","1992","02","09",NA,"Brasil","Bahia","ILHÉUS","15Km ao N de Ilheus. Rod. para Ponta do Ramo.","-39.05","-14.666667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W3'","14S40'",NA,NA,"28/10/2002",NA,NA,NA,NA,NA
"872","2020-07-23 11:59:10-03","CEPLAC","CEPEC","75484","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M. M. Arbo","7846","1997","01","31",NA,"Brasil","Bahia","ILHÉUS","3Km ao W Rod. Ilheus/Olivença, entrada no Km 10. Faz. Barra do Manguinho.","-39.066667","-14.883333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W4'","14S53'",NA,NA,"28/10/2002",NA,NA,NA,NA,NA
"873","2020-07-23 11:59:10-03","CEPLAC","CEPEC","87401","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"Grupo Pedra do Cavalo","380","1980","07","01",NA,"Brasil","Bahia","CACHOEIRA","Barragem de Bananeiras. Vale dos Rios Paraguçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W5'","12S32'",NA,NA,"30/09/1980",NA,NA,NA,NA,NA
"874","2020-07-23 11:59:10-03","CEPLAC","CEPEC","76466","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"H. P. Bautista","4002","1997","04","04",NA,"Brasil","Bahia","PIATÃ","Pai Inácio. Serra de Santana.","-41.760833","-13.150278",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,"41W45'39","13S9'1",NA,NA,"30/04/2013",NA,NA,NA,NA,NA
"875","2020-07-23 11:59:10-03","CEPLAC","CEPEC","76703","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"W. W. Thomas","11689","1997","07","30",NA,"Brasil","Ceará","crato","12Km ao SW de Crato, Rod. p/ Exú (PE), Serra do Araripe.","-39.498056","-7.248611",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W29'53","7S14'55",NA,NA,"30/10/2000",NA,NA,NA,NA,NA
"876","2020-07-23 11:59:10-03","CEPLAC","CEPEC","78235","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. A. Mattos-Silva","3325","1996","01","30",NA,"Brasil","Bahia","ILHÉUS","Km 16 Rod. Ilheus/Itabuna. Campus da UESC, ao longo do rumo ao W Área da reserva.","-39.166667","-14.8",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W10'","14S48'",NA,NA,"28/10/2002",NA,NA,NA,NA,NA
"877","2020-07-23 11:59:10-03","CEPLAC","CEPEC","89157","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"J. G. Jardim","3273","2001","03","31",NA,"Brasil","Bahia","LICÍNIO DE ALMEIDA","Ca. 3,8Km da cidade. Rod. Para Urandi.","-42.509167","-14.713056",NA,NA,NA,NA,NA,NA,"F. A. Santana",NA,NA,NA,NA,"42W30'33","14S42'47",NA,NA,"30/09/2012",NA,NA,NA,NA,NA
"878","2020-07-23 11:59:10-03","CEPLAC","CEPEC","96534","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. S. Conceição","429","1999","10","24",NA,"Brasil","Bahia","ABAÍRA","Engenho de Baixo, estrada para Serra do Atalho.","-41.797778","-13.290556",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W47'52","13S17'26",NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"879","2020-07-23 11:59:10-03","CEPLAC","CEPEC","99216","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"T. Ribeiro","134","1988","10","06",NA,"Brasil","Bahia","miguel calmon","Entre a Fazenda Pé de Serra e o riacho do Caldeirão.","-40.554444","-11.4075",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"40W33'16","11S24'27",NA,NA,"30/04/2001",NA,NA,NA,NA,NA
"880","2020-07-23 11:59:10-03","CEPLAC","CEPEC","95864","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","50017","1991","12","19",NA,"Brasil","Bahia","ABAÍRA","Arredores de Catolés.","-41.85","13.283333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W51'","13N17'",NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"881","2020-07-23 11:59:10-03","CEPLAC","CEPEC","96861","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"V. C. Souza","50260","1991","11","22",NA,"Brasil","Bahia","ABAÍRA","Arredores de Catolés.","-41.85","13.283333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W51'","13N17'",NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"882","2020-07-23 11:59:10-03","CEPLAC","CEPEC","14621","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"S. A. Mori","10624","1978","09","17",NA,"Brasil","Bahia","ALCOBAÇA","Rod. BR-255, ca. 6Km ao NW de Alcobaça.","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"50074","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/1981",NA,NA,NA,NA,NA
"883","2020-07-23 11:59:10-03","CEPLAC","CEPEC","46980","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. M. de Carvalho","3040","1990","04","14",NA,"Brasil","Bahia","ANDARAÍ","Ca. 8Km na estrada Andarai/Mucuge.","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"58558","auto",NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"884","2020-07-23 11:59:10-03","CEPLAC","CEPEC","108415","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","26918","1988","11","18",NA,"Brasil","Bahia","BARRA DA ESTIVA","Ao pé da Serra do Sincorá, 28Km NE da cidade, perto do povoado Sincorá da Serra.","-41.3269004821777","-13.6260995864868",NA,NA,NA,NA,NA,NA,"L. Moura",NA,"61861","auto",NA,NA,"13128'41",NA,NA,"30/08/2013",NA,NA,NA,NA,NA
"885","2020-07-23 11:59:10-03","CEPLAC","CEPEC","45732","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"F. S. Santos","842","1988","03","30",NA,"Brasil","Bahia","BELMONTE","Km 51 Rod. Itapebi/Belmonte, a 5Km ao oeste de Barrolândia. Est. Experim. Gregório Bondar.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"71281","auto",NA,NA,NA,NA,NA,"30/01/1990",NA,NA,NA,NA,NA
"886","2020-07-23 11:59:10-03","CEPLAC","CEPEC","70931","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"P. R. Sicupira","27","2002","08","05",NA,"Brasil","Bahia","CANAVIEIRAS","Ilha de Atalaia. Ca. 2,5Km da ponte rumo a barra do Albino.","-38.9472007751465","-15.6750001907349",NA,NA,"<ll>dwc_commonname:</ll> Caminho-de-roça",NA,NA,NA,"SpeciesLink/lacunas",NA,"48203","auto",NA,NA,NA,NA,NA,"30/09/1996",NA,NA,NA,NA,NA
"887","2020-07-23 11:59:10-03","CEPLAC","CEPEC","24362","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. A. Mattos-Silva","1341","1981","07","22",NA,"Brasil","Bahia","CANAVIEIRAS","Km 22 Rod. Canavieiras/Sta. Luzia (BA-270), ramal a direita, 2Km adentro Faz. Gomogô","-38.9472007751465","-15.6750001907349",NA,NA,"<ll>dwc_commonname:</ll> Caminho-de-roça-preto",NA,NA,NA,"SpeciesLink/lacunas",NA,"48203","auto",NA,"0W0'0","0S0'0",NA,NA,"15/02/1991",NA,NA,NA,NA,NA
"888","2020-07-23 11:59:10-03","CEPLAC","CEPEC","104813","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. J. Alves","327","2001","08","14",NA,"Brasil","Bahia","Cravolândia","Sudoeste da Bahia. Assentamento Palestina.","-39.814998626709","-13.3585996627808",NA,NA,NA,NA,NA,NA,"R. C. R. C. Batista",NA,"21331","auto",NA,NA,NA,NA,NA,"14/10/2011",NA,NA,NA,NA,NA
"889","2020-07-23 11:59:10-03","CEPLAC","CEPEC","65737","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. J. Ribeiro","415","1994","10","15",NA,"Brasil","Bahia","EUNÁPOLIS","Sem informação.","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"37596","auto",NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"890","2020-07-23 11:59:10-03","CEPLAC","CEPEC","27503","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"S. A. Mori","13645","1981","04","19",NA,"Brasil","Bahia","ILHÉUS","2Km ao S da Rod. Olivença/Una.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA,NA
"891","2020-07-23 11:59:10-03","CEPLAC","CEPEC","24114","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"J. L. Hage","972","1981","06","17",NA,"Brasil","Bahia","ILHÉUS","Quadra A' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"61245","auto",NA,NA,NA,NA,NA,"28/01/1991",NA,NA,NA,NA,NA
"892","2020-07-23 11:59:10-03","CEPLAC","CEPEC","46824","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. M. de Carvalho","2817","1990","03","15",NA,"Brasil","Bahia","JACOBINA","Ca. 20Km na Rod. Jacobina/Morro do Chapéu.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,"L. M. Moura",NA,"62396","auto",NA,NA,NA,NA,NA,"30/01/2012",NA,NA,NA,NA,NA
"893","2020-07-23 11:59:10-03","CEPLAC","CEPEC","57179","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. M. Amorim","982","1993","02","21",NA,"Brasil","Bahia","JACOBINA","Ca. 22Km a partir da estrada Jacobina/Itaitu.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,"62396","auto",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA,NA
"894","2020-07-23 11:59:10-03","CEPLAC","CEPEC","17258","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. King","8026","1979","07","14",NA,"Brasil","Bahia","JEQUIÉ","Chacaras Provisao. Ca. 4Km a E de Jequie.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"49443","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"895","2020-07-23 11:59:10-03","CEPLAC","CEPEC","33173","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. M. de Carvalho","1928","1983","10","12",NA,"Brasil","Bahia","JEQUIÉ","Km 20 na estrada Jequie/Contendas do Sincorá.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,"49443","auto",NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA,NA,NA
"896","2020-07-23 11:59:10-03","CEPLAC","CEPEC","31178","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"A. M. de Carvalho","1583","1983","02","10",NA,"Brasil","Bahia","JEQUIÉ","Km 7 da estrada Jequié/Ipiaú.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,"R. C. R. C. Batista",NA,"49443","auto",NA,NA,NA,NA,NA,"14/10/2011",NA,NA,NA,NA,NA
