"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"397","2020-10-01 14:20:55-03","JBB","HEPH","17162","Amost","Plantae","Dicotyledon","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Salles, AEH","2462A,B","Southern America","Brasil","Bahia","Morro do Chapéu","Estrada de Andara para Mucugê na Chapada Diamantina","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"(Vell.) Miers","Salles, AEH","2001","11","26",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-10-01 14:20:55-03","JBB","HEPH","17162","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Salles, AEH","2462A,B","Southern America","Brasil","Bahia","Morro do Chapéu","Estrada de Andara para Mucugê na Chapada Diamantina","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"(Vell.) Miers","Salles, AEH","2001","11","26",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-10-01 14:20:55-03","JBB","HEPH","28363","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Chacon, RG","874","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - estrada de terra - final do asfalto - indo p/Administração","-47.9296989440918","-15.7797002792358",NA,"Sépalas esverdeadas e róseas",NA,NA,"(Vell.) Miers","Oliveira, MS","2012","02","01",NA,NA,"70570","auto","2012",NA,NA,"02",NA,NA,NA,NA,NA,NA
"400","2020-10-01 14:20:55-03","JBB","HEPH","28370","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Chacon, RG","881","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - trilha de asfalto em direção ao Centro de Visitantes","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"(Vell.) Miers","Oliveira, MS","2012","02","02",NA,NA,"70570","auto","2012",NA,NA,"02",NA,NA,NA,NA,NA,NA
"401","2020-10-01 14:20:55-03","JBB","HEPH","30139","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Temnadenia","violaceae","Temnadenia violaceae",NA,"Soares, ACA; Oliveira, MS; Garay, K","138","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, trilha de entrada sentido Portaria Principal /Herbário","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"(Vell.) Miers","Oliveira, MS","2014","02","03",NA,NA,"70570","auto","2014",NA,NA,"02","03",NA,NA,NA,NA,NA
"402","2021-01-15 17:52:56-03","UFMG","BHCB","151716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Mendes, MS","s.n.","Southern America","Brasil","Minas Gerais","Rio Acima","Córrego Fazenda Velha, Região do Rio do Peixe","-44.341389","-20.241389",NA,"Formação de campo sujo, trepadeira.",NA,NA,"(Vell.) Miers",NA,"2010","03","25","1200","1200",NA,NA,NA,"-44.341389","-20.241389",NA,NA,NA,NA,NA,NA,NA
"403","2021-01-15 17:52:56-03","UFMG","BHCB","127827","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Mendes, MS; Brina, AE; Ranieri, BD","252","Southern America","Brasil","Bahia","Caetité","Brejinho das Ametistas, Área da Bahia Mineração","-42.522222","-14.256111",NA,NA,NA,NA,"(Vell.) Miers",NA,"2008","08",NA,"985","985",NA,NA,NA,"-42.522222","-14.256111",NA,NA,NA,NA,NA,NA,NA
"404","2021-01-15 17:52:56-03","UFMG","BHCB","146471","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Oliveira, JG; Rodrigues, FM","60","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim, Transicão de Cerrado com Mata semidecídua da trilha da Caixa D#?#água","-44.236944","-20.139167",NA,"Liana com corola vinácea e cálice verde com manchas vináceas,",NA,NA,"(Vell.) Miers",NA,"2008","01","22",NA,NA,NA,NA,"2012","-44.236944","-20.139167","03",NA,NA,NA,NA,NA,NA
"405","2020-12-11 11:32:01-03","UFMG","BHCB","177304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2142","Southern America","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175",NA,"Prensado em álcool; Liana; frutos imaturos verdes.; Campo Rupestre Quartzítico",NA,NA,"(Vell.) Miers",NA,"2015","04","22",NA,NA,NA,NA,"2016","-43.824167","-20.175",NA,NA,NA,NA,NA,NA,NA
"406","2020-12-11 11:32:01-03","UFMG","BHCB","181144","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Carmo, FF","4200","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda/GR3","-43.957778","-20.283333",NA,NA,"BHCB035622",NA,"(Vell.) Miers",NA,"2009","01","12","1260","1260",NA,NA,"2010","-43.957778","-20.283333",NA,NA,NA,NA,NA,NA,NA
"407","2020-12-11 11:32:01-03","UFMG","BHCB","183885","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Sousa, NL; Souza, JAM; Avelar, R","397","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.840556","-20.262222",NA,"Escandente, 1,4m alt. Epifítico. Cálice verde e rosa, flor rosa clara e escura e interior da flor verde. Folha papirácea.; Floresta Estacional Semidecidual. Área aberta próximo a pastagem.",NA,NA,"(Vell.) Miers",NA,"2016","11","23","1037","1037",NA,NA,NA,"-43.840556","-20.262222",NA,NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:32:01-03","UFMG","BHCB","199044","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Brina, AE","s.n.","Southern America","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.705","-20.481667",NA,"Coordenadas aproximadas","BHCB199044",NA,"(Vell.) Miers",NA,"2018","02","22","1337","1337",NA,NA,"2018","-43.705","-20.481667","03",NA,NA,NA,NA,NA,NA
"409","2021-01-15 17:52:56-03","UFMG","BHCB","26198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Lombardi, JA","683","Southern America","Brasil","Espírito Santo","Manguinhos","Primeira entrada vindo de Jacareípe",NA,NA,NA,"Liana, folhas carnosas, cálice verde, corola magenta externamente no tubo, magenta e verde na fauce. Ocre internamente e na boca.; Capoeira.",NA,NA,"(Vell.) Miers",NA,"1995","11","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-01-15 17:52:56-03","UFMG","BHCB","92062","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Simões, AO; Barbosa, AR; Flores, AS; Rodrigues, RS; Belinello, R","1111","Southern America","Brasil","Minas Gerais","Cachoeira de Pajeú","BR - 116, Divisa de Cachoeira de Pajeú e Águas Vermelhas. Cerca de 13 km da divisa com a Bahia.","-41.389728","-15.818333",NA,"Liana, látex incolor, flores violáceas.; Cerrado.",NA,NA,"(Vell.) Miers",NA,"2002","01","16",NA,NA,NA,NA,NA,"-41.389728","-15.818333",NA,NA,NA,NA,NA,NA,NA
"411","2021-01-15 17:52:56-03","UFMG","BHCB","59378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Souza, VC de; Souza, JP; Sanches, ID; Mazine, FF; Paiva, GA","10982","Southern America","Brasil","São Paulo","São Pedro","SP - 191, Km 207. Próximo ao Condomínio Serra Verde.","-47.983778","-22.5703",NA,"Liana, flores lilases.; Cerrado.",NA,NA,"(Vell.) Miers",NA,"1996","02","20","560","560",NA,NA,NA,"-47.983778","-22.5703",NA,NA,NA,NA,NA,NA,NA
"412","2021-01-15 17:52:56-03","UFMG","BHCB","86366","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5642","Southern America","Brasil","Minas Gerais","Almenara","Fazenda Limoeiro","-40.851056","-16.049722",NA,"Coordenadas originais: 16°02'59-03'26,4S; 40°51'03,8-19,3W Prensado em álcool.; Liana, com látex, folhas cartáceas, sépalas verdes, tubo creme-avermelhado, lobos lilases.; Alto de morro (área aberta), e encosta e fundo de vale (mata).",NA,NA,"(Vell.) Miers",NA,"2004","02","28","741","836",NA,NA,NA,"-40.851056","-16.049722",NA,NA,NA,NA,NA,NA,NA
"413","2021-01-15 17:52:56-03","UFMG","BHCB","87056","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3696","Southern America","Brasil","Minas Gerais","Novo Cruzeiro","Estrada Palmeiras para Fazenda Araras","-41.993806","-17.645",NA,"Coordenadas originais: 17°38#?#42,0; 41°59#?#37,7; Trepadeira, flores púpuras.; Na borda da Floresta Estacional Semidecidual Montana.",NA,NA,"(Vell.) Miers",NA,"2004","02","12","810","810",NA,NA,NA,"-41.993806","-17.645",NA,NA,NA,NA,NA,NA,NA
"414","2021-01-15 17:52:56-03","UFMG","BHCB","32693","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Brina, AE; Costa, LV","s.n.","Southern America","Brasil","Minas Gerais","Lagoa Santa","APA Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,"Cerrado.","BHCB017705",NA,"(Vell.) Miers",NA,"1995","10",NA,NA,NA,"12338","auto","2014",NA,NA,"02","21",NA,NA,NA,NA,NA
"415","2021-01-15 17:52:56-03","UFMG","BHCB","92064","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Simões, AO; Matsumoto, K","719","Southern America","Brasil","Minas Gerais","Carrancas","Cachoeira da Zilda., Na subida para a Serra do Moleque.","-44.6425018310547","-21.4874992370605",NA,"Liana, volúvel, látex incolor, cálice verde com bordos vináceos, tubo da corola esverdeado, lobos vináceos, fauce esverdeada.; Afloramento.",NA,NA,"(Vell.) Miers",NA,"1999","01","28",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-01-15 17:52:56-03","UFMG","BHCB","2624","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Grandi, TSM","523","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. Veterinária.","-43.937801361084","-19.9207992553711",NA,"Escandente - volúvel; flores vermelho violáceas; inflorescência de 9 flores.; Cerrado; solo drenado.",NA,NA,"(Vell.) Miers",NA,"1981","03","27",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-01-15 17:52:56-03","UFMG","BHCB","2750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ferrari, JM","788","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. Veterinária.","-43.937801361084","-19.9207992553711",NA,"Escandente.; Terrestre-mata.",NA,NA,"(Vell.) Miers",NA,"1979","12",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-01-15 17:52:56-03","UFMG","BHCB","32692","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Brina, AE; Costa, LV","s.n.","Southern America","Brasil","Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,"Coletada entre 10/1995 e 02/1996; Cerrado.",NA,NA,"(Vell.) Miers",NA,"1995","10",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-01-15 17:52:56-03","UFMG","BHCB","92063","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Simões, AO; Pansari, ER","1052","Southern America","Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas","-41.8114013671875","-13.5789003372192",NA,"Liana, látex incolor, flores vináceas.; Em transição caatinga-campo rupestre.",NA,NA,"(Vell.) Miers",NA,"2001","02","04",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-01-15 17:52:56-03","UFMG","BHCB","3451","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Grandi, TSM","808","Southern America","Brasil","Minas Gerais","Taquaraçu de Minas","Jangada.","-43.687198638916","-19.6697006225586",NA,"Escandente volúvel; muito frequente; flores violetas.; Cerradão; solo drenado.",NA,NA,"(Vell.) Miers",NA,"1982","01","09",NA,NA,"20159","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-01-15 17:52:56-03","UFMG","BHCB","23636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Lombardi, JA; Toledo, FRN","222","Southern America","Brasil","Minas Gerais","Lagoa Santa","Local próximo à lagoa após a Vila Militar.","-43.8897018432617","-19.6271991729736",NA,"Liana, flor roxa, com centro verde. Frutos jovens arroxeados, látex incolor.; Cerrado.",NA,NA,"(Vell.) Miers",NA,"1994","05","13",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:32:01-03","UFMG","BHCB","68521","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Pedersoli, JL","143","Southern America","Brasil","Minas Gerais","Itabira","Parque Itabiruçu.","-43.2268981933594","-19.6191997528076",NA,"Cipó",NA,NA,"(Vell.) Miers",NA,"1993","06","01",NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-01-15 17:52:56-03","UFMG","BHCB","44409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Queiroz, LP de; França, F; Santos, CC dos; Castro, IF","4940","Southern America","Brasil","Bahia","Rio de Contas","Rio Brumado, Subida do morro ao lado da barragem no rio Brumado.","-41.8114013671875","-13.5789003372192",NA,"Coordenadas: 11.3427S 41.5044W. (Coordenadas não correspondem com a localidade na ficha); Trepadeira, volúvel latescente, látex incolor. Folhas semi-suculentas com face adaxial verde-escura e abaxial verde-clara com nervura central rósea. Flores com",NA,NA,"(Vell.) Miers",NA,"1998","01","25","1157","1157","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-01-15 17:52:56-03","UFMG","BHCB","182127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Braga, IF; Marques, NS","s.n.","Southern America","Brasil","Minas Gerais","Igarapé","Serra Azul, Serra das Farofas","-44.301700592041","-20.0702991485596",NA,"Coordenadas registradas não correspondem no mapa: 20º61'39'' S e 44º00'00'' W; Escandente; Floresta Semidecidual","BHCB037814",NA,"(Vell.) Miers",NA,"2016","01","20",NA,NA,"8870","auto","2016",NA,NA,"06","14",NA,NA,NA,NA,NA
"425","2021-01-15 17:52:56-03","UFMG","BHCB","67259","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Mota, RC da","1061","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,"Erva.; Planta coletada em campo rupestre.",NA,NA,"(Vell.) Miers",NA,"2000","12","14",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-01-15 17:52:56-03","UFMG","BHCB","18930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Stehmann, JR; et al.","s.n.","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Escandente.",NA,NA,"(Vell.) Miers",NA,"1990","10","20",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-01-15 17:52:56-03","UFMG","BHCB","91996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Simões, AO; Matsumoto, K; Jannini, AW; Lopes, AC; Belinelo, R","s.n.","Southern America","Brasil","Minas Gerais","Carrancas","Toca da Ponte, mata do dinossauro, cerca de 3km da cidade","-44.6425018310547","-21.4874992370605",NA,"Liana látex incolor, tubo da corola roxo esverdeado, lobos vináceos, fauce esverdeada. Em campo próximo a mata",NA,NA,"(Vell.) Miers",NA,NA,NA,NA,NA,NA,"21143","auto","1997",NA,NA,"11","12",NA,NA,NA,NA,NA
"428","2020-03-11 09:00:12-03","URCA","HCDAL","302","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"S/C","HCDAL302",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Vell.) Miers","Miranda, A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-03-11 09:00:12-03","URCA","HCDAL","12849","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Campos, N.B.","47",NA,"Brasil","Ceará","Crato","Malhada Bonita, Chapada do Araripe.","-39.4094009399414","-7.23416996002197",NA,"Liana, trepadeira; cor da flor roxa; possui seiva.; Cerradão",NA,NA,"(Vell.) Miers",NA,"2017","03","03",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-03-11 09:00:12-03","URCA","HCDAL","12849","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Campos, N.B.","47",NA,"Brasil","Ceará","Crato","Malhada Bonita, Chapada do Araripe.","-39.4094009399414","-7.23416996002197",NA,"Liana, trepadeira; cor da flor roxa; possui seiva.; Cerradão",NA,NA,"(Vell.) Miers",NA,"2017","03","03",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:17:53-03","UFPR","UPCB","15197","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Hatschbach, G.","51052",NA,"Brasil","Minas Gerais","Dantas","Rob. BR 259",NA,NA,NA,"Volúvel, látex alvo. Flor púrpura, base esverdeada. Campo rupestre, clareiras de capões..",NA,NA,"(Vell.) Miers","Koch, I.","1987","03","17",NA,NA,NA,NA,"2009",NA,NA,"05","19",NA,NA,NA,NA,NA
"432","2021-02-11 17:17:53-03","UFPR","UPCB","79786","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Krieger, L. | Brugger, M.","24320",NA,NA,NA,NA,NA,NA,NA,NA,"Cipó volúvel, flores róseas quase vermelhas..",NA,NA,"(Vell.) Miers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:17:53-03","UFPR","UPCB","80061","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Krieger, L | Brugger, M.","24320",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cipó volúvel, flores róseas quase vermelhas..",NA,NA,"(Vell.) Miers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:17:53-03","UFPR","UPCB","80076","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Krieger, L | Brugger, M.","24230",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cipó volúvel, flores róseas quase vermelhas..",NA,NA,"(Vell.) Miers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:17:53-03","UFPR","UPCB","27674","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cervi, A.C.","4030",NA,"Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,"Escandente. Flores lilases, base do tubo verde-amarelado..",NA,NA,"(Vell.) Miers","Hatschbach, G.","1992","12","29",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:17:53-03","UFPR","UPCB","42091","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cervi, A.C.","6838",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Trepadeira, flores vermelhas com fauce verde..",NA,NA,"(Vell.) Miers","Cervi, A.C.","1999","09","30",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:17:53-03","UFPR","UPCB","22673","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cervi, A.C.","4147",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Volúvel. Flores violáceas com fauce verde..",NA,NA,"(Vell.) Miers","Koch, I.","1993","10","28",NA,NA,"44368","auto","2009",NA,NA,"05","19",NA,NA,NA,NA,NA
"438","2021-02-11 17:17:53-03","UFPR","UPCB","22227","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cervi, A.C.","4196",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Volúvel, lacticífera. Flores roxas. Cerrado..",NA,NA,"(Vell.) Miers","Koch, I.","1993","11","30",NA,NA,"44368","auto","2009",NA,NA,"05","19",NA,NA,NA,NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","420936","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Alwyn H. Gentry|Elsa M. Zardini|A. Fernandes","Gentry 50029","South America","Brazil","Ceará",NA,"Cerradão forest, top of Chapada de Araripe; ca. 10 km S of Crato.","-39.5","-7.46666",NA,NA,NA,NA,"(Vell.) Miers","Mary E. Endress","1985","2","13","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-109","4",NA,NA
"440","2019-10-30 04:39:00-03","MO","MOBOT","2876559","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15168","South America","Brazil","Bahia",NA,"Serra do Rio de Contas. 12-14 km N of town of Rio de Contas on the road to Mato Grosso. Dry quartzite hillside with disturbed woodland on lower slopes, and scrub above.","-41.83333","-13.46666",NA,NA,NA,NA,"(Vell.) Miers","C.C. Xifreda","1974","1","17","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
