"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1143","2020-12-21 16:25:27-03","MBM","MBM","12666","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","22956","1969","11","19","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM012666","MBM012666",NA,NA,NA,"Nova Russia",NA,NA,NA,"Southern America",NA,"forficata","46557","auto",NA,NA,NA,NA,NA,NA
"1144","2020-12-21 16:25:27-03","MBM","MBM","31291","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Klein, R.M.","302","1951",NA,NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM031291","MBM031291",NA,NA,NA,"Mata da Limeira",NA,NA,NA,"Southern America",NA,"forficata","19684","auto",NA,NA,NA,NA,NA,NA
"1145","2020-12-21 16:25:27-03","MBM","MBM","48154","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Zanotto; et al.; et al.","3","1976","11","27","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM048154","MBM048154",NA,NA,NA,"Botucatu",NA,NA,NA,"Southern America",NA,"forficata","40412","auto",NA,NA,NA,NA,NA,NA
"1146","2020-12-21 16:25:27-03","MBM","MBM","48153","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Rosa, E.F.","3","1976","11","27","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM048153","MBM048153",NA,NA,NA,"Botucatu",NA,NA,NA,"Southern America",NA,"forficata","40412","auto",NA,NA,NA,NA,NA,NA
"1147","2020-12-21 16:25:27-03","MBM","MBM","54562","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Sazima, M.","s.n.","1974","11","10","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"MBM054562","MBM054562",NA,NA,NA,"Sousas",NA,NA,NA,"Southern America",NA,"forficata","23900","auto",NA,NA,NA,NA,NA,NA
"1148","2020-12-21 16:25:27-03","MBM","MBM","323194","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Massuqueto, S.C.","12","2006","11","23","Brazil","São Paulo","Chavantes","-49.7000007629395","-23.0300006866455",NA,NA,NA,NA,"MBM323194","MBM323194","2008","10","25","Represa FBA.","Arbusto, 2m, flor alva.",NA,NA,"Southern America",NA,"forficata","13173","auto",NA,NA,NA,NA,NA,NA
"1149","2020-12-21 16:25:27-03","MBM","MBM","69277","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hoehne, W.","s.n.","1946","11","15","Brazil","São Paulo","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"MBM069277","MBM069277",NA,NA,NA,"Limeira",NA,NA,NA,"Southern America",NA,"forficata","20999","auto",NA,NA,NA,NA,NA,NA
"1150","2020-12-21 16:25:27-03","MBM","MBM","15563","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Pabst, G.","9246","1968","12","24","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"MBM015563","MBM015563",NA,NA,NA,"Estrada Fernão Dias, 9 Km depois de Mairiporã",NA,NA,NA,"Southern America",NA,"forficata","15840","auto",NA,NA,NA,NA,NA,NA
"1151","2020-12-21 16:25:27-03","MBM","MBM","122796","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Furtado, P.P.","168","1982","04","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"MBM122796","MBM122796",NA,NA,NA,"Fazenda Palmital, Rio Ivaí",NA,NA,NA,"Southern America",NA,"forficata",NA,NA,NA,NA,NA,NA,NA,NA
"1152","2020-12-21 16:25:27-03","MBM","MBM","215728","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Chagas; Silva, F.","1578","1991","08","04","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"MBM215728","MBM215728",NA,NA,NA,"Serra do Cadeado, rodovia Mauá - Ortigueira",NA,NA,NA,"Southern America",NA,"forficata",NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-12-21 16:25:27-03","MBM","MBM","388823","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Cordeiro, J.; Silva, R.C.","Caxambu, M.G.","4094","2012","04","29","Brazil","São Paulo","Pariquera-Açu","-47.841333","-24.796111","-47.841333","-24.796111","40","40","MBM388823","MBM388823","2012",NA,NA,"Propriedade do Sr. Flávio","Arbusto ca. 1,80, heliófito. Frutos imaturos verdes.; Relevo: ondulado. Floresta Ombrófila Densa Submontana.",NA,NA,"Southern America",NA,"forficata",NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-12-21 16:25:27-03","MBM","MBM","295724","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fonseca Vaz, A.M.S. da","Hoffmann, W.A.","291","1985","11","08","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBM295724","MBM295724",NA,NA,NA,"Vale do Canaã",NA,NA,NA,"Southern America",NA,"forficata","23813","auto",NA,NA,NA,NA,NA,NA
"1155","2020-12-21 16:25:27-03","MBM","MBM","24294","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","31391","1973","02","09","Brazil","Minas Gerais","Manhumirim","-41.9580993652344","-20.3577995300293",NA,NA,NA,NA,"MBM024294","MBM024294",NA,NA,NA,"Manhumirim",NA,NA,NA,"Southern America",NA,"forficata","14432","auto",NA,NA,NA,NA,NA,NA
"1156","2020-12-21 16:25:27-03","MBM","MBM","40387","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","37840","1975","12","15","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM040387","MBM040387",NA,NA,NA,"Colônia Sete Barras",NA,NA,NA,"Southern America",NA,"forficata","49901","auto",NA,NA,NA,NA,NA,NA
"1157","2020-12-21 16:25:27-03","MBM","MBM","73870","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.; et al.; et al.","44463","1981","12","10","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM073870","MBM073870",NA,NA,NA,"Morro do Bicho",NA,NA,NA,"Southern America",NA,"forficata","38300","auto",NA,NA,NA,NA,NA,NA
"1158","2020-12-21 16:25:27-03","MBM","MBM","84222","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Ladrum, L.R.","3998","1981","12","09","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM084222","MBM084222",NA,NA,NA,"Morro do Bicho",NA,NA,NA,"Southern America",NA,"forficata","38300","auto",NA,NA,NA,NA,NA,NA
"1159","2020-12-21 16:25:27-03","MBM","MBM","53396","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","39325","1976","12","21","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM053396","MBM053396",NA,NA,NA,"Rio Cotia",NA,NA,NA,"Southern America",NA,"forficata","38300","auto",NA,NA,NA,NA,NA,NA
"1160","2020-12-21 16:25:27-03","MBM","MBM","31289","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","3962","1957","04","24","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM031289","MBM031289",NA,NA,NA,"Paranaí",NA,NA,NA,"Southern America",NA,"forficata","61623","auto",NA,NA,NA,NA,NA,NA
"1161","2020-12-21 16:25:27-03","MBM","MBM","232828","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Isernhagen, I.; et al.; et al.","171","1998","02","04","Brazil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"MBM232828","MBM232828 MBM232828_1",NA,NA,NA,"Rio Categipe",NA,NA,NA,"Southern America",NA,"forficata","14258","auto",NA,NA,NA,NA,NA,NA
"1162","2020-12-21 16:25:27-03","MBM","MBM","83310","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Ladrum, L.R.","4078","1982","01","05","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM083310","MBM083310",NA,NA,NA,"Along road to Rio Branco do Sul",NA,NA,NA,"Southern America",NA,"forficata","32006","auto",NA,NA,NA,NA,NA,NA
"1163","2020-12-21 16:25:27-03","MBM","MBM","205013","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fonseca Vaz, A.M.S. da","Odia, E.V.; Cruz, J.M.; Cruz, J.M.","73","1996","12","14","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM205013","MBM205013",NA,NA,NA,"Cerro Azul, arredores",NA,NA,NA,"Southern America",NA,"forficata","32006","auto",NA,NA,NA,NA,NA,NA
"1164","2020-12-21 16:25:27-03","MBM","MBM","58014","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","40669","1977","12","19","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM058014","MBM058014",NA,NA,NA,"Centro Cívico",NA,NA,NA,"Southern America",NA,"forficata","25180","auto",NA,NA,NA,NA,NA,NA
"1165","2020-12-21 16:25:27-03","MBM","MBM","241607","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Dunaiski Jr.; A.; A.","1233","1999","06",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM241607","MBM241607",NA,NA,NA,"Curitiba",NA,NA,NA,"Southern America",NA,"forficata","25180","auto",NA,NA,NA,NA,NA,NA
"1166","2020-12-21 16:25:27-03","MBM","MBM","384637","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Cordeiro, J.","Gomes, L.O.","s.n.","2013","08","07","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM384637","MBM384637","2013","08","09","Horto Municipal da Barreirinha","Árvore 15m; frutos maduros marrons.",NA,NA,"Southern America",NA,"forficata","25180","auto",NA,NA,NA,NA,NA,NA
"1167","2020-12-21 16:25:27-03","MBM","MBM","176873","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Ziller, S.R.","752","1995","04","18","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM176873","MBM176873",NA,NA,NA,"Próximo a Tagaçaba",NA,NA,NA,"Southern America",NA,"forficata","37295","auto",NA,NA,NA,NA,NA,NA
"1168","2020-12-21 16:25:27-03","MBM","MBM","212792","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Ziller, S.R.","1396","1995","12","12","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM212792","MBM212792",NA,NA,NA,"Serra Negra",NA,NA,NA,"Southern America",NA,"forficata","37295","auto",NA,NA,NA,NA,NA,NA
"1169","2020-12-21 16:25:27-03","MBM","MBM","320486","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Silva, J.M.; Barboza, E.; Cunha, E.M.; Barboza, E.; Cunha, E.M.","5133","2006","10","13","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM320486","MBM320486","2008","10","25","Estrada Jaguariaíva-Parque estadual do Cerrado. Pesqueiro.","Arbusto, 2m, flor alvacenta. Cerrado.",NA,NA,"Southern America",NA,"forficata","44368","auto",NA,NA,NA,NA,NA,NA
"1170","2020-12-21 16:25:27-03","MBM","MBM","222429","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fonseca Vaz, A.M.S. da","Carneiro, J.","380","1997","12",NA,"Brazil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"MBM222429","MBM222429",NA,NA,NA,"Fazenda Monte Verde",NA,NA,NA,"Southern America",NA,"forficata","17300","auto",NA,NA,NA,NA,NA,NA
"1171","2020-12-21 16:25:27-03","MBM","MBM","108237","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","2694","1986","01","02","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM108237","MBM108237",NA,NA,NA,"Estação Engenheiro Lange",NA,NA,NA,"Southern America",NA,"forficata","30514","auto",NA,NA,NA,NA,NA,NA
"1172","2020-12-21 16:25:27-03","MBM","MBM","32398","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","35627","1974","12","13","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM032398","MBM032398",NA,NA,NA,"Porto Barreiro",NA,NA,NA,"Southern America",NA,"forficata","30514","auto",NA,NA,NA,NA,NA,NA
"1173","2020-12-21 16:25:27-03","MBM","MBM","217888","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fonseca Vaz, A.M.S. da","Hatschbach, G.; Deodato, F.; Deodato, F.","67127","1997","10","16","Brazil","Paraná","São José da Boa Vista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,"MBM217888","MBM217888",NA,NA,NA,"Rod. PR-151, km 3-5 em direção a Sengés",NA,NA,NA,"Southern America",NA,"forficata","21399","auto",NA,NA,NA,NA,NA,NA
"1174","2020-12-21 16:25:27-03","MBM","MBM","30101","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Kummrow, R.","487","1974","03","29","Brazil","Paraná","Siqueira Campos","-49.8339004516602","-23.6888999938965",NA,NA,NA,NA,"MBM030101","MBM030101",NA,NA,NA,"Siqueira Campos, arredores",NA,NA,NA,"Southern America",NA,"forficata","23657","auto",NA,NA,NA,NA,NA,NA
"1175","2020-12-21 16:25:27-03","MBM","MBM","139985","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Souza, M.L.","742","1985","03","27","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139985","MBM139985",NA,NA,NA,"Campus da UFSC",NA,NA,NA,"Southern America",NA,"forficata","27000","auto",NA,NA,NA,NA,NA,NA
"1176","2020-12-21 16:25:27-03","MBM","MBM","139984","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Souza, M.L.","757","1985","04","19","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139984","MBM139984",NA,NA,NA,"Horto Botânico, UFSC, Ilha de Santa Catarina",NA,NA,NA,"Southern America",NA,"forficata","27000","auto",NA,NA,NA,NA,NA,NA
"1177","2020-12-21 16:25:27-03","MBM","MBM","31292","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Reitz, R.; Klein, R.M.; Klein, R.M.","1559","1954","03","01","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"MBM031292","MBM031292",NA,NA,NA,"Ibirama",NA,NA,NA,"Southern America",NA,"forficata","18533","auto",NA,NA,NA,NA,NA,NA
"1178","2020-12-21 16:25:27-03","MBM","MBM","132411","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link",NA,"Krapovickas, A.; et al.; et al.","39621","1985","01","19","Brazil","Santa Catarina","Penha","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"MBM132411","MBM132411",NA,NA,NA,"Armação, 7 Km S de Penha",NA,NA,NA,"Southern America",NA,"forficata","9872","auto",NA,NA,NA,NA,NA,NA
"1179","2020-12-21 16:25:27-03","MBM","MBM","83311","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Delmanto Jr.; O.","3","1976","11","27","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM083311","MBM083311",NA,NA,NA,"Botucatu",NA,NA,NA,"Southern America",NA,"forficata","40412","auto",NA,NA,NA,NA,NA,NA
"1180","2020-12-21 16:25:27-03","MBM","MBM","48152","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Delmanto Jr.; O.","3","1976","11","27","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM048152","MBM048152",NA,NA,NA,"Botucatu",NA,NA,NA,"Southern America",NA,"forficata","40412","auto",NA,NA,NA,NA,NA,NA
"1181","2020-12-21 16:25:27-03","MBM","MBM","29247","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata platypetala","(Burch. ex Benth.) Wund.","Wunderlin, R.P.","Hatschbach, G.","34086","1974","02","12","Brazil","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"MBM29247",NA,NA,NA,NA,"Parque Águas Quentes",NA,NA,NA,"Southern America",NA,"platypetala","74875","auto",NA,NA,NA,NA,NA,NA
"1182","2020-12-21 16:25:28-03","MBM","MBM","9120","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Fortunato, R.","Hatschbach, G.","21065","1969","02","08","Brazil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"MBM009120","MBM009120",NA,NA,NA,"Boa Vista",NA,NA,NA,"Southern America",NA,"pruinosa","51148","auto",NA,NA,NA,NA,NA,NA
"1183","2020-12-21 16:25:28-03","MBM","MBM","298672","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, R.L.C.","Ribas, O.S.; Straube, F.C.; Marques, P.H.C.; Straube, F.C.; Marques, P.H.C.","6084","2004","03","19","Brazil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"MBM298672","MBM298672","2008","10","25","Rio Floriano, Parque Nacional do Iguaçu.","Árvore, 5m, fruto maduro. Margem do rio. Floresta estacional semidecídua.",NA,NA,"Southern America",NA,"pruinosa","51148","auto",NA,NA,NA,NA,NA,NA
"1184","2020-12-21 16:25:28-03","MBM","MBM","394899","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Hassl.","Cordeiro, J.","Canestraro, B.K.","672","2013","12","20","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM394899","MBM394899","2015","01","14","Bairro Bom Retiro","Arbóreo, espinhos no caule e ramos, flores alvas, 4m.",NA,NA,"Southern America",NA,"pruinosa","25180","auto",NA,NA,NA,NA,NA,NA
"1185","2020-12-21 16:25:28-03","MBM","MBM","265278","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, R.L.C.","Oliveira, V.P.","s.n.","1990","01","27","Brazil","Paraná","Guapirama","-50.0396995544434","-23.5160999298096",NA,NA,NA,NA,"MBM265278","MBM265278","2008","10","25","Rod. BR 153, km 55.","Árvore, 5m, flor alva. Floresta estacional Semidecídua.",NA,NA,"Southern America",NA,"pruinosa","18301","auto",NA,NA,NA,NA,NA,NA
"1186","2020-12-21 16:25:27-03","MBM","MBM","139195","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Fortunato, R.","Oliveira, V.P. de","32","1990","01","27","Brazil","Paraná","Guapirama","-50.0396995544434","-23.5160999298096",NA,NA,NA,NA,"MBM139195","MBM139195",NA,NA,NA,"Sítio JP",NA,NA,NA,"Southern America",NA,"pruinosa","18301","auto",NA,NA,NA,NA,NA,NA
"1187","2020-12-21 16:25:27-03","MBM","MBM","149302","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, R.C.L.","Abrão, H.R.S.; et al.; et al.","159","1991","10","04","Brazil","Paraná","Mangueirinha","-52.1755981445312","-25.9410991668701",NA,NA,NA,NA,"MBM149302","MBM149302",NA,NA,NA,"Rio Iguaçu",NA,NA,NA,"Southern America",NA,"pruinosa","42783","auto",NA,NA,NA,NA,NA,NA
"1188","2020-12-21 16:25:28-03","MBM","MBM","236230","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, R.L.C.","Ziller, S.R.","1696","1997","07","12","Brazil","Paraná","Palotina","-53.8400001525879","-24.283899307251",NA,NA,NA,NA,"MBM236230","MBM236230","2008","10","25","Reserva São Camilo.","Da capoeira.",NA,NA,"Southern America",NA,"pruinosa","20826","auto",NA,NA,NA,NA,NA,NA
"1189","2020-12-21 16:25:28-03","MBM","MBM","297183","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, R.C.","Roderjan, C.V.; et al.; et al.","1250","1996","02","13","Brazil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"MBM297183","MBM297183",NA,NA,NA,"Rio Jordão",NA,NA,NA,"Southern America",NA,"pruinosa","37408","auto",NA,NA,NA,NA,NA,NA
