"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"272","2020-09-12 05:00:02-03","US","US","2403345","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"-- Reitz & Klein, --","1958","12","10","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim [interpreted]",NA,NA,NA,NA,"1400",NA,NA,"US01617952","US01617952_01","7730",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","2841343","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. M. Klein","1962","12","12","Brazil","Santa Catarina",NA,"Campo Novo, Mafra",NA,NA,NA,NA,"800",NA,NA,"US01617966","US01617966_01","3887",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","2557858","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1956","12","5","Brazil","Santa Catarina",NA,"14 km. from C Mun. Curitibanos and Campos Novos: campo west of Curitibanos toward Campos Novos",NA,NA,NA,NA,"850","950",NA,"US01617950","US01617950_01","8298",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"275","2020-09-12 05:00:02-03","US","US","2557859","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1956","12","2","Brazil","Santa Catarina",NA,"Mun. Lajes: Campo, between Palmeiras and Lajes",NA,NA,NA,NA,"800","900",NA,"US01617955","US01617955_01","8086",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","3388997","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. Wasum","2000","1","20","Brazil","Rio Grande do Sul",NA,"RS - Mun. São Francisco de Paula - Tainhas no barranco - em beira da estrada","-50.8875","-29.2139",NA,NA,"850",NA,NA,"US01617961","US01617961_01","411",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","3422399","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. Wasum","2000","12","3","Brazil","Rio Grande do Sul",NA,"Mun. São Francisco de Paula - RS 235",NA,NA,NA,NA,"830",NA,NA,"US01617953","US01617953_01","805",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","2742856","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"-- Reitz & Klein, --","1957","9","7","Brazil","Santa Catarina",NA,"Campo Novo",NA,NA,NA,NA,"800",NA,NA,"US01617947","US01617947_01","4859",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","3132521","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. Reis & et al.","1989","7","1","Brazil","Rio Grande do Sul",NA,"RS - Jaquirana",NA,NA,NA,NA,"800",NA,NA,"US01617956","US01617956_01","5949",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","3472617","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. Wasum & M. Rossato","2004","12","4","Brazil","Rio Grande do Sul",NA,"RS - Mun. de São Francisco de Paula - RS 235",NA,NA,NA,NA,"830",NA,NA,"US01617958","US01617958_01","2261",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2252192","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"-- Reitz & Klein, --","1957","9","5","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre",NA,NA,NA,NA,"1500",NA,NA,"US01617957","US01617957_01","4786",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","3388759","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Scur","1999","12","1","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul-Apanhador - Vila Seca em beira da estrada",NA,NA,NA,NA,"780",NA,NA,"US01617960","US01617960_01","214",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","3531240","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. Wasum","2001","12","23","Brazil","Rio Grande do Sul",NA,"RS - Mun. de São Francisco de Paula - estrada para no caminho - beira da mata",NA,NA,NA,NA,"830",NA,NA,"US01617959","US01617959_01","1293",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US","2557857","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1956","12","9","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: slopes of Morro Iquererim",NA,NA,NA,NA,"1300","1500",NA,"US01617951","US01617951_01","8510",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US","2280969","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1957","2","18","Brazil","Santa Catarina",NA,"Mun. Joaçaba: Campo, campos of Palmas, 55 km west of Caçador",NA,NA,NA,NA,"1000","1200",NA,"US01617921","US01617921_01","11376",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","3687603","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"E. L. Barbosa, J. Cordeiro, J. M. Silva & J. Vaz","2009","11","13","Brazil","Santa Catarina",NA,"Vargeão (Mun. Xanxerê)",NA,NA,NA,NA,NA,NA,NA,"US01617954","US01617954_01","2606",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US","3388994","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Scur","2000","1","12","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Oliva",NA,NA,NA,NA,"780",NA,NA,"US01617963","US01617963_01","390",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","3389005","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. Wasum","1999","12","19","Brazil","Rio Grande do Sul",NA,"RS - Mun. S. Francisco de Paula - Parque Paraíso da sobre solo - em barranco","-50.7347","-29.3142",NA,NA,"830",NA,NA,"US01617962","US01617962_01","376",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","2454196","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. Reitz","1965","1","6","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Campo, rock outcrop, and bog, 18 km southwest of São Joaquim","-49.98","-28.4",NA,NA,"1100","1200",NA,"US01617948","US01617948_01","14373",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"290","2020-09-12 05:00:02-03","US","US","2645281","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1957","2","9","Brazil","Santa Catarina",NA,"Mun. Campos Novos: Campo, 10 km west of Campos Novos",NA,NA,NA,NA,"800","900",NA,"US01617945","US01617945_01","11158",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"291","2020-09-12 05:00:02-03","US","US","2645282","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1957","2","12","Brazil","Santa Catarina",NA,"Mun. Lajes: Campo, 10 km east of Capão",NA,NA,NA,NA,"900","1000",NA,"US01617946","US01617946_01","11331",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","2748075","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"A. Lourteig","1967","12","15","Brazil","Santa Catarina",NA,"Mun. Lajes, Painel, campo en región de Araucaria",NA,NA,NA,NA,"1000",NA,NA,"US01617967","US01617967_01","2212",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","2645279","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera & R.M. Klein in Reitz",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1956","12","22","Brazil","Santa Catarina","Caçador","Fazenda Carneiros, NE of Cacador.","-51.0149993896484","-26.7752990722656",NA,NA,"950","1100",NA,"US00119945","US00119945_01","9041","38516","auto",NA,"Asterales","South America",NA,"catharinensis","Dicotyledonae",NA,"1",NA,NA,NA,"Isotype"
"294","2020-09-12 05:00:02-03","US","US","1954639","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"-- Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina. Campo dos Padres",NA,NA,NA,NA,"1900",NA,NA,"US01617920","US01617920_01","2498",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","2841350","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"R. M. Klein","1963","10","28","Brazil","Santa Catarina",NA,"Campos Novos",NA,NA,NA,NA,"1000",NA,NA,"US01617965","US01617965_01","4150",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","2779247","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"G. Davidse, T. P. Ramamoorthy & D. Vital","1976","3","10","Brazil","Santa Catarina",NA,"21 km NE of Santa Cecilia along Highway BR-116 to Curitiba",NA,NA,NA,NA,"1250",NA,NA,"US01617919","US01617919_01","11084",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"297","2020-09-12 05:00:02-03","US","US","3125352","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"M. Rossato & et al.","1987","9","13","Brazil","Rio Grande do Sul",NA,"RS - Esmeralda - Fazenda da Guabiroba",NA,NA,NA,NA,"850",NA,NA,"US01617949","US01617949_01","3219",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","2645279","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera & R.M. Klein in Reitz",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1956","12","22","Brazil","Santa Catarina","Caçador","Fazenda Carneiros, NE of Cacador.","-51.0149993896484","-26.7752990722656",NA,NA,"950","1100",NA,"US00119945","US00119945_01","9041","38516","auto",NA,"Asterales","South America",NA,"catharinensis","Dicotyledonae",NA,"1",NA,NA,NA,"Isotype"
"299","2019-12-09 17:29:27-03","UFPR","EFC","10919","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Dunaiski Jr., A.","2011","06","01","Dunaiski Jr., A.; et al.","2011","05","05","Brasil","Santa Catarina","São Joaquim","Pericó","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Erva no campo, flores amarelas.","EFC010919",NA,"4381","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:16:37-03","USP","SPF","217563","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Oliveira, CT","2015","08",NA,"Mello-Silva, R","2015","01","29","Brasil","Santa Catarina","Lages","Salto Caveiras, Campo com capões de Podocarpus no alto e ao lado do salto do rio Caveiras.","-50.4835","-27.812083","-50.4835","-27.812083","854","854",NA,"SPF00217563",NA,"3763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-25 13:51:42-03","UNIVILLE","JOI","1664","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"F.C.S. Vieira","2004","08","03","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"; HABITAT: campo; HABITO: erva terrestre","JOI001664","JOI001664","394","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-10 11:38:26-03","UNILA","EVB","1982","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Gaio, J.","2013","02","15","Gaio, J.; Grizzon, M.; Keil, R.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul- Distrito de Criúva- São Luiz",NA,"-51.179722","-29.163333","51º10'47''W","29º9'48''S","788","788",NA,"EVB001982","EVB001982","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-10 11:38:26-03","UNILA","EVB","513","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schneider, A.A.",NA,NA,NA,"Rosina, A.","2012","06","07","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132",NA,"EVB000513","EVB000513","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-10 11:38:26-03","UNILA","EVB","542","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schneider, A.A.",NA,NA,NA,"Rosina, A.","2012","06","07","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132",NA,"EVB000542","EVB000542","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-10-16 14:11:18-03","UEL","FUEL","51945","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Gaio, J","2013","02","15","Gaio, J; Grizzon, M; Keil, R","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","Distrito de Criúva-São Luis, em campo nativo","-50.985694","-28.968417","-50.985694","-28.968417","812","812",NA,NA,NA,"284",NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-10-16 14:11:18-03","UEL","FUEL","45852","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Robinson, H","2003","06",NA,"Scur, L","2003","02","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - Ilhéus, Campo","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,NA,"1092","49662","auto","Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-11-12 16:58:29-03","UEL","FUEL","39858","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G","1999",NA,NA,"Silva, JM; Ribas, OS; Cordeiro, J; Barbosa, E","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,"2761","37493","auto","Tracheophyta","Asterales",NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"308","2020-11-12 16:58:29-03","UEL","FUEL","39858","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G","1999",NA,NA,"Silva, JM; Ribas, OS; Cordeiro, J; Barbosa, E","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,"2761","37493","auto","Tracheophyta","Asterales",NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"309","2019-05-06 11:54:11-03","UFU","HUFU","24555","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","1999",NA,NA,"Silva, J.M.; Robas, O.S.; Cordeiro, J. & Barbosa, E.","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Terrícola com flor amarela.; Campo de latitude, solo turfoso e úmido.","HUFU00055962","HUFU00055962","2761","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"310","2019-05-06 11:54:11-03","UFU","HUFU","25229","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2001",NA,NA,"Ribas, O.S.; Silva, J.M.","2001","02","11","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","Erva, capítulo amarelo.; Campo de altitude.","HUFU00055960","HUFU00055960","3270","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"311","2019-05-06 11:54:11-03","UFU","HUFU","25228","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","1998",NA,NA,"Ribas, O.S.; Cordeiro, J. & Barbosa, E.","1998","01","14","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Pedra da Flor.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Xilopodífera com capítulos amarelos.; Campo limpo seco de altitude.","HUFU00055961","HUFU00055961","2286","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"312","2019-05-06 11:54:11-03","UFU","HUFU","24555","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","1999",NA,NA,"Silva, J.M.; Robas, O.S.; Cordeiro, J. & Barbosa, E.","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Terrícola com flor amarela.; Campo de latitude, solo turfoso e úmido.","HUFU00055962","HUFU00055962","2761","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"313","2019-05-06 11:54:11-03","UFU","HUFU","25229","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2001",NA,NA,"Ribas, O.S.; Silva, J.M.","2001","02","11","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","Erva, capítulo amarelo.; Campo de altitude.","HUFU00055960","HUFU00055960","3270","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"314","2019-05-06 11:54:11-03","UFU","HUFU","25228","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","1998",NA,NA,"Ribas, O.S.; Cordeiro, J. & Barbosa, E.","1998","01","14","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Pedra da Flor.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Xilopodífera com capítulos amarelos.; Campo limpo seco de altitude.","HUFU00055961","HUFU00055961","2286","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"315","2021-02-23 13:21:57-03","MN","R-TIPOS","115613","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Zardini, E.M.","1978","01",NA,"Smith, L.B.; Klein, R.M.","1957","02","12","Brasil","Santa Catarina","Lajes","10km east of Capão Alto","-50.326099395752","-27.8160991668701",NA,NA,"9001000","9001000",NA,"R000115613","R000115613_001","11331","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isoparatypus"
"316","2020-08-20 14:55:20-03","UFSC","FLOR","19873","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Steiner, N.","2016","01","08","Silva, R.A. da; Steiner, N.","2016","01","08","Brasil","Santa Catarina","Curitibanos",NA,"-50.5675",NA,"50º34'3''W","27º19'98''S","1013","1013","erva perene, 15 a 20cm de altura, inflorescência em capítulo, amarela, fruto tipo cipsela","FLOR0019873",NA,"s.n.",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-20 14:55:22-03","UFSC","FLOR","50257","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Gaio, J.","2013","02","15","Gaio, J.; Grizzon, M. & Keil, R.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","Distrito de Criúva, São Luiz.","-50.985833","-28.968333","50º59'9''W","28º58'6''S","812","812",NA,"FLOR0050257",NA,"284",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
