"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","year","month","day","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"585","2019-01-23 11:13:43-02","F","FMNH-SEEDPLANTS","V0069067F","PreservedSpecimen","Plantae","Rubiaceae","Exostema","australe","Exostema australe",NA,NA,"A. Saint-Hilaire","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0069067F","V0069067F_01","1816",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"586","2020-10-14 16:35:28-03","UFVJM","HDJF","7415","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook. f. ex K. Schum.",NA,"Paixão, FA","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083","-43.376778","-20.251083","691","691",NA,"HDJF007415","HDJF007415_01","2018","09","29",NA,NA,NA,"100P3","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-04-29 16:30:20-03","UFVJM","HDJF","6028","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook. f. ex K. Schum.","Machado, ELM","Soares, CCC; Barbalho, PPG;","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA SA3","-43","-19","-43","-19","782","782",NA,"HDJF006028","HDJF006028_01","2018","06","13","2018",NA,NA,"125","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-04-29 16:30:20-03","UFVJM","HDJF","4841","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook. f. ex K. Schum.","Moreira, SN","Moreira, SN; Pereira, E","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.433056","-18.890556","-43.433056","-18.890556","851","851",NA,"HDJF004841",NA,"2016","08","18","2016","06","12","2083","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-02-20 14:37:38-03","IAC","IAC","19541","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","H.F. Leitão Filho","Brasil","São Paulo","Campinas","Rocinha, Estação de Tratamento de Água da Prefeitura de Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1967","10","19","2001","01","29","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-06-24 08:11:53-03","IAC","IAC","22177","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","W. Hoehne","W. Hoehne","Brasil","São Paulo","Sete Barras","Estação de Sete Barras, Serra de Paranapiacaba","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,NA,"1967","04","19","1967","04","19","6189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-02-20 14:37:38-03","IAC","IAC","27955","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","A.C. Dias","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Instituto Florestal","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,NA,"1985","01","15","2001","01","29","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-02-20 14:37:38-03","IAC","IAC","29867","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","Brasil","São Paulo",NA,"Rodovia Pariqueraçu a Cananeia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","01","11","2001","01","29","1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-02-20 14:37:38-03","IAC","IAC","29944","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","G.F. Árbocz","Brasil","São Paulo","Piracaia","Beira da estrada que Margeia o rio Cachoeira, paralela à Rod. Dom Pedro I","-46.3581","-23.0539","-46.3581","-23.0539",NA,NA,NA,NA,NA,"1994","02","09","2001","01","29","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-06-24 08:11:53-03","IAC","IAC","32012","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","J.C.R. Macedo","J.C.R. Macedo","Brasil","São Paulo","Cajamar",NA,"-46.8769","-23.3561","-46.8769","-23.3561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-02-20 14:37:38-03","IAC","IAC","35957","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","R.B. Torres et al.","Brasil","São Paulo","Tapiraí","Estrada Tapiraí a Juquiá SP 79, km 167","-47.5072","-23.9636","-47.5072","-23.9636",NA,NA,NA,NA,NA,"1998","03","02","2001","01","29","416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-02-20 14:37:38-03","IAC","IAC","36738","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","S.I. Elias; M.M.R. Silva; D.B. Amador; F.O. Freitas; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; N.M. Ivanauskas; J. Paula-Souza & A. Vanini","Brasil","São Paulo","Itararé","Estrada de Itararé a Bom Sucesso","-49.1500001","-24.2666667","-49.1500001","-24.2666667",NA,NA,"Coordenadas do material: 24°16#?#S 49°09#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,NA,"1997","12","11","2001","01","29","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-02-20 14:37:38-03","IAC","IAC","40411","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","A.A. Oliveira; S. Gandolfi & F.R.Q. Batista et al.","Brasil","São Paulo","Caraguatatuba","Parque Estação da Serra do Mar, Sítio Dito Cachimbo. Distrito Porto Novo","-45.5666667","-23.7333333","-45.5666667","-23.7333333",NA,NA,"Coordenadas do material: 23°44#?#S 45°34#?#W. Entretanto, é indicado que a coleta teria sido em São Sebastião/SP",NA,NA,"2000","04","19","2001","04","16","3618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-06-24 08:11:53-03","IAC","IAC","40417","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","A.R. Ferretti; A. Vanini; A.G. Nave & F.M. Peneireiro et al.","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar, trilha da Barra do Rio","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,"1996","12","12","2001","04","16","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-06-24 08:11:53-03","IAC","IAC","40446","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","A.R. Ferretti; A. Vanini; A.G. Nave & F.M. Peneireiro et al.","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,"1996","12","11","2001","04","16","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-06-24 08:11:53-03","IAC","IAC","43572","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","F.T. Farah; S. Aguiar; T.B. Breier; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; J. Paula-Souza & N.M. Ivanauskas","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"altitude de 700 a 800 m",NA,NA,"2001","04","12","2004","03","08","2162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-02-20 14:37:38-03","IAC","IAC","46908","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","E. Ramos","R.B. Torres; L.C. Bernacci; J.A.M.A. Gomes; E. Ramos & O.A. Santos","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.084632","-23.366386","-45.084632","-23.366386",NA,NA,NA,NA,NA,"2006","02","23","2007","11","23","1696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-02-20 14:37:38-03","IAC","IAC","48933","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","R.B. Torres; S.M.P. Silva; L.C.P. Barros & F.C.S. Ribeiro","Brasil","São Paulo","Piquete","Bairro Benfica, Mata Benfica, borda do caminho, perto da água","-45.233262","-22.59362","-45.233262","-22.593620",NA,NA,NA,NA,NA,"2007","03","21","2007","10","10","1845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-02-20 14:37:38-03","IAC","IAC","49031","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 14, indivíduo G 292",NA,NA,"2007","02","07","2006","11","01","386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-02-20 14:37:38-03","IAC","IAC","49249","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","E. Ramos et al.","E. Ramos; H.R. Gonçalves; J.A.M.A. Gomes; F.J. Benedetti & S. Santos","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079093","-23.380516","-45.079093","-23.380516",NA,NA,"Subparcela 75 indivíduo F1062.&nf;nome popular: corujeiro",NA,NA,"2007","08","07","2007","08","07","434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-02-20 14:37:38-03","IAC","IAC","50539","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","J.A.M.A. Gomes & C.B. Virillo","J.A.M.A. Gomes & C.B. Virillo","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"indivíduo G 0574",NA,NA,"2006","12","03","2006","12","03","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-02-20 14:37:38-03","IAC","IAC","50540","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","J.A.M.A. Gomes & C.B. Virillo","J.A.M.A. Gomes & C.B. Virillo","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"indivíduo G 0543",NA,NA,"2006","12","03","2006","12","03","629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-02-20 14:37:38-03","IAC","IAC","50541","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","J.A.M.A. Gomes & C.B. Virillo","J.A.M.A. Gomes & C.B. Virillo","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"indivíduo G 0543",NA,NA,"2006","12","03","2006","12","03","628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-02-20 14:37:38-03","IAC","IAC","54091","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","S.L. Jung-Mendaçolli","T.P. Pires","Brasil","São Paulo","Jundiaí","Reserva Biológica da Serra do Japi","-46.93799","-23.240659","-46.937990","-23.240659",NA,NA,"Projeto de coleta de sementes do Jardim Botânico de Jundiaí, coordenadas do material: UTM 23K 301759; 7428560",NA,NA,"2013","02","19","2013","03","06","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-02-20 14:37:38-03","IAC","IAC","54151","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","J.A. Oliveira","M.P. Ferreira","Brasil","São Paulo","Sete Barras","Parque Carlos Botelho, em frente á sede","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,NA,"2004","01","23","2012","09","23","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-02-20 14:37:38-03","IAC","IAC","55755","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","I.P. Renó","I.P. Renó","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.2217","-45.3100","-23.2217",NA,NA,"Parcela L, Indivíduo L0537",NA,NA,"2014","01","28","2014","01","28","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-06-24 08:11:53-03","IAC","IAC","31750","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","L. Rossi","V.L.A.Garcia","Brasil","Minas Gerais",NA,"Poço Danta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01","26","1988","06","26","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-07-23 12:20:03-03","CEPLAC","CEPEC","137543","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"S. J. S. Neto","R. Guedes","Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"2453",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"613","2020-07-23 12:20:03-03","CEPLAC","CEPEC","148952","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"M. Gomes","L. G. C. Rigon","Brasil","Rio de Janeiro","PIRAÍ",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"1054",NA,NA,NA,NA,"20293","auto",NA,"11/1/2016",NA,NA,NA
"614","2020-07-23 12:20:03-03","CEPLAC","CEPEC","149873","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"C. D. M. Ferreira","C. D. M. Ferreira","Brasil","Rio de Janeiro","rio claro",NA,"-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"183",NA,NA,NA,NA,"27045","auto",NA,NA,NA,NA,NA
"615","2020-07-23 12:20:03-03","CEPLAC","CEPEC","148228","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"M. Gomes","M. Gomes","Brasil","Rio de Janeiro","rio claro",NA,"-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"1076",NA,NA,NA,NA,"27045","auto",NA,NA,NA,NA,NA
"616","2020-07-23 12:20:03-03","CEPLAC","CEPEC","152444","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"M. Verdi","M. Verdi","Brasil","Santa Catarina","POUSO REDONDO",NA,"-49.9338989257812","-27.2581005096436",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"1315",NA,NA,NA,NA,"18527","auto",NA,NA,NA,NA,NA
"617","2020-07-23 12:20:03-03","CEPLAC","CEPEC","152428","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"Korte, A.","Korte, A.","Brasil","Santa Catarina","Rio do Campo",NA,"-50.1413993835449","-26.9489002227783",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"2024",NA,NA,NA,NA,"24225","auto",NA,NA,NA,NA,NA
"618","2020-11-19 14:06:30-03","Unimontes","MCMG","5831","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum. (A.)",NA,"Oliveira,O.S .; Tolentino, G.S.","Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,"2017","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"619","2013-02-07 10:19:17-02","UMC","HUMC","4372","S","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.",NA,"Equipe FEPAF","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba Mata Ciliar.","-46.089167","-23.654444","46W05'21","23S39'16","781","781","Arbórea. Flor creme.",NA,NA,"2006","12","08",NA,NA,NA,"65",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-09-22 13:49:02-03","USP","SPFW","358","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.;Downs",NA,"Ceccantini, G.C.T. Angyalossy, V.","Brasil",NA,NA,"Universidade de São Paulo - USP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-09-22 13:49:02-03","USP","SPFW","3443","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.;Downs","Tomy Fisher","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","Brasil","Santa Catarina","Guaramirim",NA,"-48.929333","-26.454361","48º55'45,6''W","26º27'15,7''S",NA,NA,NA,NA,NA,"2008","01","14",NA,NA,NA,"757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-09-22 13:49:02-03","USP","SPFW","357","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.;Downs",NA,"Ceccantini, G.C.T. Angyalossy, V.","Brasil",NA,NA,"Universidade de São Paulo - USP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-09-22 13:49:02-03","USP","SPFW","1131","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.;Downs","L.B. Smith 1960","Reitz ;Klein","Brasil","Santa Catarina","Lauro Müller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,"400","400",NA,NA,NA,"1958","12","16",NA,NA,NA,"8036",NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA
"624","2020-09-22 13:49:02-03","USP","SPFW","3","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.;Downs","Ceccantini, G.C.T.","Angyalossy, V. Ceccantini, G.C.T.","Brasil","São Paulo","São Paulo","Reserva Florestal CUASO","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"625","2020-09-22 13:49:02-03","USP","SPFW","6584","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm.;Downs",NA,"Ceccantini, G.C.T.","Brasil","São Paulo","São Paulo","Rodovia dos Imigrantes Km 35,8","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1991","09","15",NA,NA,NA,"4",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"626","2021-04-08 17:13:09-03","UESB","HUESB","7616","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Barbosa, M.R.V.","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","-39.637139","-13.717056",NA,NA,"Árvore.#?#Folhas membranáceas, grandes, tricomas por todo galho, opostas simples.&nf;; Floresta Ombrófila Densa.","HUESB000007616",NA,"2012","04","16","2013","04","04","634","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-11-04 17:30:34-03","UEM","HUEM","10819","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.","J.Jardim","S.R.Ziller; Soares, A","Brasil","Paraná","Guaraqueçaba","Serra Negra. Fazenda GUAM Agro-Industrial","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Floresta Ombrófila Densa Submontana.","HUEM000010981","HUEM000010981","1995","04","11","2009","07",NA,"806",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"628","2020-11-12 16:59:56-03","UEL","FUEL","51256","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook. f.","Ferreira Jr, M","Francisco, EM","Brasil","Paraná","Guaraqueçaba",NA,"-48.334667","-25.308917","-48.334667","-25.308917",NA,NA,NA,NA,NA,"2012","10","18","2012","11","01","475","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-11-12 16:59:56-03","UEL","FUEL","7212","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook. f.","Ferreira Jr, M","Kummrow, R; Cordeiro, J","Brasil","Paraná","Morretes","Estrada Morumbi, Picada para Engº Lange","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","05","08","2691","Tracheophyta","Gentianales",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"630","2020-11-12 16:59:56-03","UEL","FUEL","22607","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook. f.","Jardim, JG","Dias, MC; Souza, LRM; Francisco, EM","Brasil","Paraná","Primeiro de Maio","Mata Santa Rosa","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,NA,"1996","08","22","2009","07","29","s.n.","Tracheophyta","Gentianales",NA,NA,"18944","auto",NA,NA,NA,NA,NA
"631","2020-11-12 16:59:56-03","UEL","FUEL","6835","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook. f.","Jardim, JG","Vieira, AOS; et al.","Brasil","Paraná","Telêmaco Borba","Estrada para Ilha Surubim, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"1989","06","13","2009","07","29","318","Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"632","2020-11-12 16:59:56-03","UEL","FUEL","23970","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook. f.","Jardim, JG","Paiva, MRC; et al.","Brasil","Paraná","Telêmaco Borba","Ilha Suruby (em frente), Rio Tibagi, Rio Tibagi em frente)","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"1998","11","27","2009","07","29","s.n.","Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"633","2020-11-12 16:59:56-03","UEL","FUEL","20724","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook. f.","Jardim, JG","Kinupp, VF; Paiva, MRC; Alves, J","Brasil","Paraná","Telêmaco Borba","Rio Tibagi, próximo a ponte, proximo a ponte Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"1996","12","12","2009","07","29","s.n.","Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA
