"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"476","2021-03-21 19:38:03-03","UFC","EAC","15844","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Andrade Neto, M.","1988","11","13","Southern America","Brasil",NA,NA,"Arbusto escandente, flor amarela.; Mata","EAC0015844","s.n.","Ceará","Viçosa do Ceará","Perto do cemitério","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Loiola, M.I.B.; Lima, I.G.","34051","auto",NA,"2015","11","17",NA,NA,NA,NA,NA,NA
"477","2021-03-21 19:38:03-03","UFC","EAC","32241","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Matos, F.J.A.; Lúcio, J.","2002","11","28","Southern America","Brasil",NA,NA,"Cipó grande, ramos com frutos verdes, produz Japonina.; Mata úmida","EAC0032241","s.n.","Ceará","Viçosa do Ceará","Sítio Bananeiras, Solo sedimentar, relevo ondulado.","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Matos, F.J.A.","34051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-03-21 19:38:03-03","UFC","EAC","21479","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Cláudio, L.","1994","09","12","Southern America","Brasil",NA,NA,"Arbusto.","EAC0021479","s.n.","Ceará","Viçosa do Ceará","Sítio Brasileirinho","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Nunes, E.","34051","auto",NA,"1994","09",NA,NA,NA,NA,NA,NA,NA
"479","2021-03-21 19:38:03-03","UFC","EAC","5814","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Nunes, E.; Martins, P.","1979","04","18","Southern America","Brasil",NA,NA,NA,"EAC0005814","EAC5814","Maranhão","Colinas","BR 135 subida da Serra Negra","-44.2491989135742","-6.02582979202271",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Nunes, E.; et al.","43082","auto",NA,"1979","05","10",NA,NA,NA,NA,NA,NA
"480","2021-03-21 19:38:03-03","UFC","EAC","4049","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fernandes, A.; Matos, F.J.A.","1978","08","03","Southern America","Brasil",NA,NA,"Escandente.","EAC0004049","EAC4049","Maranhão","Imperatriz","Perto de Açailândia, estr. Belém-Brasília","-47.49169921875","-5.52639007568359",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Fernandes, A.; Bezerra, P.","48110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-21 19:38:03-03","UFC","EAC","27343","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Conceição, G.M.","1998","05","05","Southern America","Brasil",NA,NA,"Arbusto escandente, fruto amarelo imaturo.; Cerrado","EAC0027343","s.n.","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Fernandes, A.; Nunes, E.","176498","auto",NA,"1998","12","26",NA,NA,NA,NA,NA,NA
"482","2021-03-21 19:38:03-03","UFC","EAC","27366","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Conceição, G.M.","1998","05","05","Southern America","Brasil",NA,NA,"Arbusto escandente, flor amarela.; Cerrado","EAC0027366","s.n.","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Fernandes, A.; Nunes, E.","176498","auto",NA,"1999","02","02",NA,NA,NA,NA,NA,NA
"483","2021-03-21 19:38:03-03","UFC","EAC","8433","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fernandes, A.; Nunes, E.","1980","04","19","Southern America","Brasil",NA,NA,"Cipó, flor amarela.; Cerrado","EAC0008433","EAC8433","Maranhão","São João dos Patos","BR 230, estrada para Barão de Grajaú","-43.7022018432617","-6.49499988555908",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Loiola, M.I.B.; Lima, I.G.","47367","auto",NA,"2015","11","17",NA,NA,NA,NA,NA,NA
"484","2021-03-21 19:38:03-03","UFC","EAC","20172","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Andrade, M.","1993","07","10","Southern America","Brasil",NA,NA,"Arbusto escandente, flor amarela.","EAC0020172","s.n.","Minas Gerais","Pintópolis",NA,"-45.1556015014648","-16.0589008331299",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Andrade, M.","30876","auto",NA,"1993","08",NA,NA,NA,NA,NA,NA,NA
"485","2021-03-21 19:38:03-03","UFC","EAC","54770","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lima-Verde, L.W.; et al.","2004","08","19","Southern America","Brasil",NA,NA,"Arbustivo.; Cerrado.","EAC0054770","2786","Piauí","Altos","Fazenda São José (Sr. Pedro) saindo para Campo Mai","-42.4599990844727","-5.03806018829346",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Lima-Verde, L.W.","37760","auto",NA,"2004","12",NA,NA,NA,NA,NA,NA,NA
"486","2021-03-21 19:38:03-03","UFC","EAC","6247","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Castro, A.J.; Nunes, E.","1979","05","31","Southern America","Brasil",NA,NA,"Arbusto escandente, flor amarela.; Mata.","EAC0006247","s.n.","Piauí","Buriti dos Lopes","Volta da Jurema para Esperantina, depois de Rosári","-41.8669013977051","-3.17499995231628",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Loiola, M.I.B.; Lima, I.G.","21335","auto",NA,"2015","11","17",NA,NA,NA,NA,NA,NA
"487","2021-03-21 19:38:03-03","UFC","EAC","6240","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Castro, A.J.; Nunes, E.","1979","05","31","Southern America","Brasil",NA,NA,"Arbusto escandente, flor amarela, aromática.; Capoeira.","EAC0006240","s.n.","Piauí","Buriti dos Lopes","Volta da Jurema para Esperantina, Sambaíba","-41.8669013977051","-3.17499995231628",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Loiola, M.I.B.; Lima, I.G.","21335","auto",NA,"2015","11","17",NA,NA,NA,NA,NA,NA
"488","2021-03-21 19:38:03-03","UFC","EAC","55056","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lima-Verde, L.W.; et al.","2004","08","20","Southern America","Brasil",NA,NA,"Árvore.; Cerrado.","EAC0055056","2871","Piauí","Campo Maior",NA,"-42.1685981750488","-4.82777976989746",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,"Lima-Verde, L.W.","41673","auto",NA,"2014","01",NA,NA,NA,NA,NA,NA,NA
"489","2020-07-30 15:33:33-03","UFSM","SMDB","15030","S","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Bieras, AC","2005","02","10",NA,"Brasil",NA,NA,"Cerrado sensu strito; arbusto (aproximadamente 2m de altura). HRCB 44688","SMDB015030","103","São Paulo","Pratânia",NA,"-48.6599998474121","-22.7999992370605",NA,NA,NA,NA,NA,NA,"Willd.",NA,"Bieras, AC","14688","auto",NA,"2005","02","10",NA,NA,NA,NA,NA,NA
"490","2020-12-21 16:41:11-03","MBM","MBM","406976","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.; Felitto, G.; Lozano, E.D.; Oliveira, E.","2013","08","10","Southern America","Brazil",NA,NA,"Liana.","MBM406976","170","Goiás","Simolândia","EIA LT Barreiras II - Pirapora 2","-46.4832992553711","-14.4736003875732",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,"27234","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-12-21 16:41:11-03","MBM","MBM","37262","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Macedo, A.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM037262","678","Minas Gerais","Ituiutaba","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"Willd.","MBM037262","Handro, O.","50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-12-21 16:41:11-03","MBM","MBM","159487","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Anderson, W.R.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM159487","12418","Goiás","Caiapônia","1km S of Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,NA,"Willd.","MBM159487","Wurdack, J.","77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-12-21 16:41:11-03","MBM","MBM","169355","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM169355","60788","Mato Grosso do Sul","Ladário","Fazenda Urubá","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,"Willd.","MBM169355","Wurdack, J.","23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-12-21 16:41:11-03","MBM","MBM","87780","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM087780","47346","Minas Gerais","Itaobim","Rod. BA-116, 5km N de Itaobim","-41.5032997131348","-16.5617008209229",NA,NA,NA,NA,NA,NA,"Willd.","MBM087780","Marques, M.C.M.","19493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-12-21 16:41:11-03","MBM","MBM","131666","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Hatschbach, M.; Cordeiro, J.; Hatschbach, M.; Cordeiro, J.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM131666","52688","Minas Gerais","Itinga","Morais","-41.7653007507324","-16.6131000518799",NA,NA,NA,NA,NA,NA,"Willd.","MBM131666","Marques, M.C.M.","41806","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-21 16:41:11-03","MBM","MBM","23986","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM023986","31267","Minas Gerais","São Tomé das Letras","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,NA,"Willd.","MBM023986","Wurdack, J.","16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-12-21 16:41:11-03","MBM","MBM","106763","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Heringer, E.P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM106763","18475","Minas Gerais","Unaí","Unaí","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,NA,"Willd.","MBM106763","Heringer, E.P.","97926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-21 16:41:11-03","MBM","MBM","19214","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Pelanda, P.; Pelanda, P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM019214","26697","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,"Willd.","MBM019214","Wurdack, J.","33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-21 16:41:11-03","MBM","MBM","318617","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Barboza, E.; Costa, E.F.; Costa, E.F.","2006","05","04","Southern America","Brazil",NA,NA,"Arbusto, 2m, flor amarela. Campo cerrado","MBM318617","1329","Paraná","Sengés","Rio do Funil, fazenda Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,"Willd.","MBM318617","Lüdtke, R.","55682","auto",NA,"2007","02","28",NA,NA,NA,NA,NA,NA
"500","2020-12-21 16:41:11-03","MBM","MBM","128185","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hahn, W.",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM128185","1566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM128185","Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-21 16:41:11-03","MBM","MBM","106761","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Heringer, E.P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM106761","16149","Distrito Federal",NA,"Catetinho",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM106761","Mendonça, R.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-21 16:41:11-03","MBM","MBM","106769","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira, B.A.S.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM106769","939","Distrito Federal",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM106769","Pereira, B.A.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-21 16:41:11-03","MBM","MBM","134137","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM134137","54037","Goiás","Arraias","Arraias, km 8-10 da rodovia para Campos Belos",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM134137","Wurdack, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-21 16:41:11-03","MBM","MBM","14143","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM014143","24238","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM014143","Wurdack, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-12-21 16:41:11-03","MBM","MBM","213114","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM213114","67002","Mato Grosso","Vila Bela da SS. Trindade","Fazenda Pousada do Guaporé, estrada Vila Bela - Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM213114","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-12-21 16:41:11-03","MBM","MBM","243433","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM243433","24238","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,"Wurdack, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-12-21 16:41:11-03","MBM","MBM","409152","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Caxambu, M.G.","2015","04","24",NA,"Brasil",NA,NA,"Subarbusto escandente, heliófito, em orla de floresta.; Relevo: ondulado.","MBM409152","6161","Minas Gerais","Delfinópolis","Estância Jo, Próxima à Serra da Canastra.","-46.903056","-20.297583","-46.903056","-20.297583","671","671",NA,NA,"Willd.","MBM409152","Barboza, E.",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-12-21 16:41:11-03","MBM","MBM","48792","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM048792","38605","Mato Grosso","Terenos","Rod. BR-262, Cachoeirão",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM048792","Wurdack, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:41:11-03","MBM","MBM","71350","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Croat, T.B.",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,"MBM071350","21352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM071350","Liesner, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:41:11-03","MBM","MBM","81079","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira, B.A.S.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM081079","194","Distrito Federal",NA,"Córrego Cachoeirinha",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM081079","Wurdack, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:41:11-03","MBM","MBM","81080","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Heringer, E.P.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM081080","1218","Distrito Federal",NA,"Recor, Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM081080","Pereira, B.A.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:41:11-03","MBM","MBM","91564","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Amaral, M.C.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM091564","s.n.","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM091564","Marques, M.C.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:41:11-03","MBM","MBM","95494","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Solomon, J.C.",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,"MBM095494","7707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM095494","Wurdack, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:41:11-03","MBM","MBM","99466","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Rosa, N.A.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM099466","4067","Pará",NA,"Rodovia Tucuruí - Repartimento, km 41-45",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","MBM099466","Rosa, N.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:41:11-03","MBM","MBM","100123","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Anderson, W.R.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM100123","12418","Goiás","Caiapônia","1km S of Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,NA,"Willd.","MBM100123","Wurdack, J.","77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:41:11-03","MBM","MBM","247955","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM247955","70797","Goiás","Campos Belos","Fundão","-46.7717018127441","-13.0367002487183",NA,NA,NA,NA,NA,NA,"Willd.","MBM247955","Schinini, A.","70364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-12-21 16:41:11-03","MBM","MBM","247960","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM247960","71004","Goiás","Divinópolis de Goiás","Ca. 3km O na rodovia para Campos Belos","-46.3931007385254","-13.2950000762939",NA,NA,NA,NA,NA,NA,"Willd.","MBM247960","Schinini, A.","35017","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-12-21 16:41:11-03","MBM","MBM","106762","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Heringer, E.P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM106762","17226","Goiás","Formosa","Formosa","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,NA,NA,"Willd.","MBM106762","Heringer, E.P.","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-21 16:41:11-03","MBM","MBM","34391","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM034391","36670","Goiás","Piracanjuba","Rod. BR-153, km 81","-49.0167007446289","-17.3027992248535",NA,NA,NA,NA,NA,NA,"Willd.","MBM034391","Wurdack, J.","41044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-12-21 16:41:11-03","MBM","MBM","180019","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM180019","62472","Mato Grosso","Jauru","Rod. MT-248, km 18 de Jauru para Figueirópolis do Oeste","-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,NA,NA,"Willd.","MBM180019","Wurdack, J.","40234","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-21 16:41:11-03","MBM","MBM","22213","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022213","29534","Mato Grosso do Sul","Corumbá","Serra do Urucum","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"Willd.","MBM022213","Wurdack, J.","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-12-21 16:41:11-03","MBM","MBM","65462","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM065462","42824","Minas Gerais","Francisco Sá","Francisco Sá, 15km S","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,"Willd.","MBM065462","Wurdack, J.","45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-21 16:41:11-03","MBM","MBM","254194","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Krieger, L.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM254194","9202","Minas Gerais","Lima Duarte","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"Willd.","MBM254194","Roth, L.","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-21 16:41:11-03","MBM","MBM","81745","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM081745","46577","Minas Gerais","Porteirinha","Porteirinha, arredores","-43.0283012390137","-15.7433004379272",NA,NA,NA,NA,NA,NA,"Willd.","MBM081745","Marques, M.C.M.","56892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
