"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","fieldNumber","individualCount"
"306","2013-02-13 05:33:00-02","MO","MOBOT","941674","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2963","1993","South America","Bolivia",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado. 1 km S del desvio de los caminos hacia Pisofirme y el aserradero Moira. Vegetacion sobre laja, bosque deciduo.","J.G. Carvalho-Sobrinho (UEFS)","7","3","Santa Cruz","Velasco","-61.4925","-14.6058333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"307","2012-03-18 05:12:00-03","MO","MOBOT","965427","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Fabiana Mamani M.|M. Saucedo","Mamani M. 791","1995","South America","Bolivia",NA,NA,NA,NA,"Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación adyacente a la laja.","W. Alverson (F)","6","14","Santa Cruz","Nuflo de Chavez","-61.84638","-16.52027","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"308","2012-03-18 05:12:00-03","MO","MOBOT","965428","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Fabiana Mamani M.|M. Saucedo","Mamani M. 791A","1995","South America","Bolivia",NA,NA,NA,NA,"Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación adyacente a la laja.","F. Mamani","6","14","Santa Cruz","Nuflo de Chavez","-61.84638","-16.52027","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"309","2008-05-27 22:02:00-03","MO","MOBOT","968850","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Antony Jardim","Jardim 1888","1995","South America","Bolivia",NA,NA,NA,NA,"Las Trancas, Lomerio, cerca las parcelas de Bolfor. Bosque seco chiquitano de Anadenanthera con afloramientos grandes de laja.","A. Fuentes (LPB)","3","29","Santa Cruz","Nuflo de Chavez","-61.83916","-16.54583","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","978479","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Antony Jardim|A. Cadden","Jardim 2141","1995","South America","Bolivia",NA,NA,NA,NA,"Bocamina, Serranía de Sunsas, Tucavaca, cerca del campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueño. Suelos lateríticos con piedra caliza.","P. Gibbs (K)","7","4","Santa Cruz","Chiquitos","-58.783056","-18.628889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2010-01-31 18:10:00-02","MO","MOBOT","3390795","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Edwin L. Tyson|Merle Kuns","Tyson 981","1964","South America","Bolivia",NA,NA,NA,NA,"Frequent in savanna, less so in bushy areas.","P.E. Gibbs (STA)","3","9","Beni","Mamore","-66.73333","-14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2015-05-20 10:33:53-03","UFERSA","MOSS","12952","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St. -Hil.) A.Robyns",NA,"Lima, B.G. de","602","2010","América do Sul","Brasil",NA,"árvore de 8m. de altura; coletada em caatinga; relevo ondulado; substrato cristalino; rara; flor branca; n.v.: imbiratanha.",NA,NA,"Chapada Moura/Fazenda Elmo Moreno.","Lima, B.G. de","07","10","Ceará","Iguatu","-39.2225","-6.353889",NA,NA,NA,NA,"2010","11","13","39W13'21","6S21'14",NA,NA,NA,NA
"313","2020-08-31 09:05:41-03","INPA","INPA","132055","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Carreira, LMM","827","1983","Southern America","Brasil",NA,NA,"INPA0132055","INPA0132055 INPA0132055_e INPA0132055_e1","Vila Bela a Pontes e Lacerda, km 8, Km 8 da estrada Vila Bela a Pontes e lacerda, picada da estrada de Sararé.","Silva, MG da","05","05","Mato Grosso",NA,"-59.773222","-15.307056",NA,NA,NA,NA,"1983",NA,NA,"-59.773222","-15.307056",NA,NA,NA,NA
"314","2020-08-31 09:05:41-03","INPA","INPA","134511","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Silva, MFF da","1078","1983","Southern America","Brasil",NA,NA,"INPA0134511","INPA0134511 INPA0134511_e INPA0134511_e1","Carolina/Pedra Caída, BR-010; Transamazônica, margem esquerda da rodovia, Pedra Caída. Cerradão no topo da serra.","Carvalho-Sobrinho, JG de","04","13","Maranhão","Carolina","-47.4692","-7.3331",NA,NA,NA,NA,"2015","12",NA,"-47.4692","-7.3331",NA,NA,NA,NA
"315","2020-08-31 09:05:41-03","INPA","INPA","86137","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Meneces, E","216","1976","Southern America","Bolivia",NA,NA,"INPA0086137","INPA0086137 INPA0086137_e","Cadi, rio Matos.","Carvalho-Sobrinho, JG de","08","28","Beni","Ballivián",NA,NA,NA,NA,NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 09:05:41-03","INPA","INPA","119785","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Plowman, T","8188","1980","Southern America","Brasil",NA,NA,"INPA0119785","INPA0119785 INPA0119785_e","Road from highway Br-153 to Itaporã, 12 km. West of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","Carvalho-Sobrinho, JG de","01","31","Goiás","Presidente Kennedy","-48.616667","-3.583333",NA,NA,NA,NA,"2015","12",NA,"-48.616667","-3.583333",NA,NA,NA,NA
"317","2020-07-21 08:48:03-03","ICAUFMG","MCCA","2705","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"SOUZA, C.L.","38","2017",NA,"Brasil",NA,NA,"MCCA02831","MCCA02831 MCCA02831_01 MCCA02831_02","Fazenda Pequi Porteirinha",NA,"04","13","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-04 11:05:41-03","UFRB","HURB","16824","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Silva, A.F.","99","2014",NA,"Brasil",NA,"UFRN 18451.","HURB000016824",NA,"Conglomerado RN 101 4-9-2;","G.C.Delgado-Junior","06","11","Rio Grande do Norte","Riacho de Santana","-38.34","-6.3",NA,NA,NA,NA,"2014","12","12","38º20'24W","6º18'00S",NA,NA,NA,NA
"319","2017-11-24 14:11:25-02","UFLA","ESAL","17807","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Pinto, JRR","192",NA,NA,"Brasil",NA,"árvore; 5,0 m; ;; floresta",NA,NA,"Parque N. da Chapada dos Guimarães","Ary T. Oliveira Filho",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-01-13 12:16:40-03","UFLA","ESAL","32573","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Gianasi, FM; Santos, RM","s.n.","2019",NA,"Brasil",NA,"Árvore; 14 m de altura; 30,5 cm diâmetro; tronco clorofilado, com poucas estrias de suberização; copa completamente sem folhas com frutos maduros em disperssão, coletados frutos imaturos de coloração verde com glândulas avermelhadas na base do cálice",NA,NA,"Furados encontrado próxima à estrada após saída de Montalvânia","Santos, RM","08","09","Minas Gerais","Montalvânia","-44.430556","-14.438611",NA,NA,NA,NA,"2019","08","09","-44.430556","-14.438611",NA,NA,NA,NA
"321","2019-12-19 11:19:33-03","UFG","UFG","204","S","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A. St.-Hil., Juss. & Cambess.) K. Schum.",NA,"J.A. Rizzo; A. Barbosa","853","1968",NA,"Brasil",NA,NA,"UFG0000204","UFG0000204",NA,NA,"05","18","Tocantins","Pium","-49.182201385498","-10.4425001144409",NA,NA,"159515","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-12-19 11:17:50-03","UFG","UFG","UFG0000204","S","Plantae",NA,NA,"Bombacaceae","Bombax","marginatum",NA,"Bombax marginatum","(A. St.-Hil., Juss. & Cambess.) K. Schum.",NA,"Rizzo, J.A.; Barbosa, A.","853","1968",NA,"Brasil",NA,"À 10 km da Barreira da Cruz, que fica próximo a cidade de Pium. Cerrado.",NA,NA,"À 10 km da Barreira da Cruz, que fica próximo a cidade de Pium. Cerrado.","Barroso, G.M.","05","18","Tocantins","Pium","-49.182201385498","-10.4425001144409",NA,NA,"159515","auto","1969","07",NA,NA,NA,NA,NA,NA,NA
"323","2019-12-19 11:17:50-03","UFG","UFG","320","S","Plantae",NA,NA,"Bombacaceae","Bombax","marginatum",NA,"Bombax marginatum","(A. St.-Hil., Juss. & Cambess.) K. Schum.",NA,"Rizzo, J.A.; Barbosa, A.","3039","1968",NA,"Brasil",NA,"Subarbusto, corola branca.",NA,NA,"À margem direita da BR-153, que liga Goiânia a São Paulo - Jardim Goiás. Cerrado alterado.","Barroso, G.M.","12","07","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto","1969","07",NA,NA,NA,NA,NA,NA,NA
"324","2021-01-26 13:56:02-03","IMA","MAC","41258","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Chagas-Mota; N.Ramos","3517","2009",NA,"Brasil",NA,"Árvore ca. 4 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0041258",NA,"Serra Lisa.","E.C.O.Chagas","05","06","Alagoas","Chã Preta","-36.2961006164551","-9.25527954101562",NA,NA,"13328","auto","2009","05","06",NA,NA,NA,NA,NA,NA
"325","2021-01-26 13:56:02-03","IMA","MAC","49518","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Chagas-Mota","8557","2010",NA,"Brasil",NA,"Árvore ca. 9 m de altura. Estéril.; Caatinga.","MAC0049518","MAC0049518","Serra das Mãos.","E.C.O.Chagas","09","14","Alagoas","Traipu","-37.0032997131348","-9.97056007385254",NA,NA,"30834","auto","2010","09","14",NA,NA,NA,NA,NA,NA
"326","2021-01-26 13:56:02-03","IMA","MAC","49195","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Chagas-Mota","8234","2010",NA,"Brasil",NA,"Árvore ca. 10 m de altura. Fruto verde.; Agreste.","MAC0049195","MAC0049195","Serra das Mãos.","E.C.O.Chagas","08","22","Alagoas","Traipu","-37.0032997131348","-9.97056007385254",NA,NA,"30834","auto","2010","08","22",NA,NA,NA,NA,NA,NA
"327","2021-01-26 13:56:02-03","IMA","MAC","55549","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"A.Costa","444","2010",NA,"Brasil",NA,"Árvore ca. 7 m de alt. Flores brancas.; Caatinga.","MAC0055549","MAC0055549","Serra-da-Mão.",NA,"09","30","Alagoas","Traipu","-37.003333","-9.970833",NA,NA,NA,NA,NA,NA,NA,"-37.003333","-9.970833",NA,NA,NA,NA
"328","2021-02-04 10:26:46-03","UFRPE","HST","18969","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"L.P. de Queiroz; P.G.Ribeiro, D.Cardoso & R.M.Sales","14753","2010",NA,"Brasil",NA,"Árvore ca. 10 m alt., copa aberta, tronco ca. 40 cm DAP., corticoso, com entrecasca verde; folíolos coriáceos; flores com cálice verdes, pétalas carnosas verde-oliva externamente, internamente creme, estames brancos; frutos imaturos ve","HST018969",NA,"Estrada para Lú Grande, região do Brejo do Zacarias","L.P. de Queiroz","05","22","Bahia","Pilão Arcado","-42.742222","-10.015278","392","392",NA,NA,"2010","05",NA,"42W44'32''","10S0'55''",NA,NA,NA,NA
"329","2021-02-04 10:26:46-03","UFRPE","HST","5809","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"L.P.Félix; et M.F.O.Pires","7191","1995",NA,"Brasil",NA,"Árvore ca. 4,50 m alt.; áfila na floração; tronco verde; flores de cálice externamente verde-amarronzado, estames brancos.","HST005809",NA,NA,"J.G.Carvalho-Sobrinho","07","22","Pernambuco","Nova Descoberta",NA,NA,NA,NA,NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA
"330","2021-02-04 10:26:46-03","UFRPE","HST","14596","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"A.M.Miranda; et al.","3975","2002",NA,"Brasil",NA,"Arvoreta ca. 4 m alt.; áfila; caule marrom-acinzentado; flores com cálice verde com glândulas vermelhas na base, corola amarronzada; flietes brancos, anteras cremes","HST014596",NA,"Barreira do Espilheiro","J.G.Carvalho-Sobrinho","05","26","Bahia","Campo Alegre de Lourdes","-43.011100769043","-9.51556015014648",NA,NA,"61688","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"331","2021-02-04 10:26:46-03","UFRPE","HST","1317","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"F.Paiva","1020","1963",NA,"Brasil",NA,"Árvore, mais ou menos 15m. 75 a 78cm. de diâmetro. Folha composta. Casca verde com saliências cinzentas.","HST001317",NA,"Sítio Retiro da Fazenda Nova","J.G.Carvalho-Sobrinho","05","08","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"30071","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"332","2021-02-04 10:26:46-03","UFRPE","HST","22491","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"J.N.B. Santos ; (Parcela B22 ind.473)","s.n.","2018",NA,"Brasil",NA,"Árvore ca. 8 m alt. e 40 cm CAP.","HST022491",NA,"Vaquejada","W.B.Santos et A.M.Miranda","05","18","Pernambuco","Araripina","-40.4982986450195","-7.57610988616943","24","24","41571","auto","2018","07",NA,NA,NA,NA,NA,NA,NA
"333","2021-02-04 10:26:46-03","UFRPE","HST","14850","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"S.M.Rodrigues","1003","1997",NA,"Brasil",NA,"Arvoreta ca. 1,60 m alt.; caule verde; folha membranácea; cálice verde; corola verde externamente e branca internamente; crassas.","HST014850",NA,"Parque Ambiental","J.G.Carvalho-Sobrinho","03","26","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,"56344","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 11:48:48-03","UFPE","UFP","7379","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum",NA,NA,"Alves, JLH","s.n.","1987",NA,"Brasil",NA,"Caatinga.","UFP007379",NA,NA,"Bocage, A","10","22","Pernambuco","Alagoinha","-36.7757987976074","-8.46638965606689",NA,NA,"16004","auto","1993","10","07",NA,NA,NA,NA,NA,NA
"335","2021-03-01 11:48:55-03","UFPE","UFP","60164","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hill) A. Robyns",NA,"Pinheiro, K","1339","2009",NA,"Brasil",NA,"Árvore com cerca de 4m;estéril.","UFP060164",NA,NA,"Pinheiro, K","02","12","Pernambuco","Mirandiba","-38.718611","-8.07","572","572",NA,NA,"2009","04","14","-38.718611","-8.07",NA,NA,NA,NA
"336","2021-03-01 11:48:55-03","UFPE","UFP","74369","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hill) A. Robyns",NA,"Mendes, K; Gomes, P; Pessoa, E; Pinheiro, I","394","2010",NA,"Brasil",NA,"Árvore com cerca de 2m.Trilha antes do alojamento.","UFP074369",NA,NA,"Amorim, BS","01","20","Pernambuco","São Caitano","-36.186667","-8.239361","650","650",NA,NA,"2012","06",NA,"-36.186667","-8.239361",NA,NA,NA,NA
"337","2020-10-27 11:19:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hill) A. Robyns",NA,"Alves, M","s.n.","1993",NA,"Brasil",NA,"Arboréa.",NA,NA,NA,"Carvalho-Sobrinho, JG","05","10","Pernambuco","Alagoinha","-36.7757987976074","-8.46638965606689",NA,NA,"16004","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"338","2020-09-25 10:35:54-03","UFPE","UFP","11303","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hill) A. Robyns",NA,"Alves, M","s.n.","1993",NA,"Brasil",NA,"Arboréa.","UFP011303",NA,NA,"Carvalho-Sobrinho, JG","05","10","Pernambuco","Alagoinha","-36.7757987976074","-8.46638965606689",NA,NA,"16004","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"339","2021-03-01 11:47:05-03","UFPE","UFP","46758","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hill) A. Robyns",NA,"Oliveira, M; Nascimento, P","2943","2007",NA,"Brasil",NA,"LAT: 0449569 LONG: 9057301; Arvoreta deesnuda: Flores alvas internamente e ferrugineas extremamente; estames alvos. Ocasional.; Caatinga arbustivo-arbórea densa. Solo argilo-arenoso, com afloramentos rochosos.","UFP046758",NA,NA,"Carvalho-Sobrinho, JG","07","12","Pernambuco","Cabrobó","-39.310001373291","-8.51416969299316","320","320","40602","auto","2005","12",NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 11:47:05-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hill) A. Robyns",NA,"Oliveira, M; Nascimento, P","2943","2007",NA,"Brasil",NA,"LAT: 0449569 LONG: 9057301; Arvoreta deesnuda: Flores alvas internamente e ferrugineas extremamente; estames alvos. Ocasional.; Caatinga arbustivo-arbórea densa. Solo argilo-arenoso, com afloramentos rochosos.",NA,NA,NA,"Carvalho-Sobrinho, JG","07","12","Pernambuco","Cabrobó","-39.310001373291","-8.51416969299316","320","320","40602","auto","2005","12",NA,NA,NA,NA,NA,NA,NA
"341","2019-07-31 14:33:01-03","CPATSA","HTSA","4114","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Silva, M.F.F. da; Taylor, E.; Rosa, N.A.; Silva, J.B.F. da; Oliveira, J.G. de; Rosário, C da S &","1078","1983",NA,"Brasil",NA,"Árvore de 7m, flor grande branca, fruto imaturo verde.",NA,NA,"BR-010; Transamazônica, margem esquerda da rodovia, Pedra Caída. Cerradão no topo da serra.",NA,"04","13","Maranhão","Carolina","-47.4693984985352","-7.33277988433838",NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-08-02 10:21:35-03","CPATSA","HTSA","3536","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Seido, C.L.; Espírito-Santo, F.S.","007","2006",NA,"Brasil",NA,"Árvore com ca. 6 m alt., desprovida de folhas. Frutos secos, deiscentes, imaturos, sementes anemocóricas.; Caatinga arbustiva-arbórea.",NA,NA,"Povoado de Cabloco, Fazenda Boqueirão. Área nº 34 Oeste de Pernambuco, alta importância biológica.","Seido, C.L.","09","01","Pernambuco","Afrânio","-41.0050010681152","-8.51500034332275","544","544","43704","auto","2006","09","01",NA,NA,NA,NA,NA,NA
"343","2020-09-12 05:00:02-03","US","US","2055344","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Bombax","marginatum","fruticosa","Bombax marginatum fruticosa","Chodat & Hassl.","Possible Type; Syntype; Isotype","E. Hassler","8237",NA,"South America","Paraguay",NA,"Cited by A. Robyns, Bull. Jard. Bot. Etat 33: 79 (1963). Also an isotype of Bombax marginatum subsp. meridionale var. intermedium Hassler; also a syntype of Bombax marginatum subsp. meridionale Hassler. Cited by A. Robyns, Bull. Jard. Bot. Etat 33: 79 (1963). Also an isotype of Bombax marginatum subsp. meridionale var. intermedium Hassler; also a possible type of Bombax marginatum f. fruticosa Chodat & Hassler. Cited by A. Robyns, Bull. Jard. Bot. Etat 33: 79 (1963). Also a syntype of Bombax marginatum subsp. meridionale Hassler; also a possible type of Bombax marginatum f. fruticosa Chodat & Hassler","US00811396",NA,NA,"Robyns, A. G. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"344","2020-09-12 05:00:02-03","US","US","3485493","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil. et al.) A. Robyns",NA,"H. S. Irwin & et al.","24000","1969","South America - Neotropics","Brazil","Bulky fruit",NA,NA,NA,"Chapada dos Veadeiros. Cerrado. Brejo, cerrado and gallery woods, ca. 8 km S of Cavalcante.","Robyns, A. G. M.","3","7","Minas Gerais",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"345","2020-09-12 05:00:02-03","US","US","3558379","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil. et al.) A. Robyns",NA,"M. Nee & R. Flores S.","54804","2007","South America - Neotropics","Bolivia",NA,NA,"US01226808",NA,NA,NA,"3","20","Tarija","Gran Chaco","-63.1639","-21.3686","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"346","2020-09-12 05:00:02-03","US","US","3321526","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil. et al.) A. Robyns",NA,"B. A. S. Pereira, D. Alvarenga & F. C. A. Oliveira","2693","1995","South America - Neotropics","Brazil",NA,NA,"US01226809","US01226809_01","Municipio de Padre Bernardo",NA,"3","14","Goiás",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
