"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"677","2019-11-01 15:03:44-03","UnB","UB","108259","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Montoro, GR","50","2007","05","24","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botanico de Brasilia","-47.9296989440918","-15.7797002792358",NA,"Matriz. Material testemunha da Dissertação de Mestrado de Gustavo Montoro, departamento de Botânica, UnB.; Árvore; Cerrado sentido restrito.",NA,NA,"Silva Júnior, MC",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-11-01 15:03:44-03","UnB","UB","216224","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silvestre, LFV","36","2014","09","29","Southern America","Brasil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,"Registro etnobotânico - alimento, medicinal; Arbóreo 15m; Cerrado sensu stricto",NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-11-01 15:03:44-03","UnB","UB","157465","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Belém, RP; Mendes, JM","393","1965","01","30","Southern America","Brasil","Minas Gerais","Montes Claros","30km. de Montes Claros para Francisco Sá.","-43.8616981506348","-16.7350006103516",NA,"Árvore de 6m x 0,2m diâm.; flor creme sujo com linhas avermelhadas internamente.; Cerrado.",NA,NA,"Taroda, N",NA,NA,"72568","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-11-01 15:03:44-03","UnB","UB","157467","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Fonsêca Filho, J; Fonsêca, A","FF8","1976","12","28","Southern America","Brasil","Minas Gerais","Paraopeba","Fazenda Pratinha, near Paraopeba.","-44.4042015075684","-19.2744007110596",NA,"Tree, 12m tall, 0,5m in diam. at breast height. Trunk smooth.; Forest green. In the remains of forest on a small calcareous hill.",NA,NA,"Taylor, EL",NA,NA,"26090","auto","1989","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-05-06 11:59:02-03","UFU","HUFU","13222","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Mota, A.L.P.","92","1991","01","04",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Fazenda Cristal.",NA,NA,NA,"Árvore ca. de 8 m. Com exudação viscosa transparente.; Pasto.","HUFU00015595","HUFU00015595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-05-06 11:59:02-03","UFU","HUFU","13656","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Mota, A.L.P.","1152","1992","05","13",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Fazenda Barreiro.",NA,NA,NA,"Árvore, ca. 10 m. Flores lilás.","HUFU00015553","HUFU00015553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-05-06 11:59:02-03","UFU","HUFU","13154","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Mota, A.L.P.","10","1990","12","13",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari",NA,NA,NA,"Árvore, ca. 12 m. Botões florais.; Isolada em pasto.","HUFU00015545","HUFU00015545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-05-06 11:59:02-03","UFU","HUFU","15247","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Mota, A.L.P.","2157","1994","02","08",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Canteiro de Obras UHE Miranda.",NA,NA,NA,"Árvore, ca. de 14 m. Botões e flores.","HUFU00015552","HUFU00015552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-05-06 11:59:02-03","UFU","HUFU","1082","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Schiavini, I.; Barbosa, A.A.A.","130","1987","08","25",NA,"Brasil","Goiás","Aruanã","Próximo à margem do rio Araguaia","-51.0830993652344","-14.9202995300293",NA,"Cerradão mesofítico.","HUFU00015594","HUFU00015594",NA,NA,NA,"93680","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-05-06 11:59:02-03","UFU","HUFU","47030","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Araújo, G.M.; et al.","s.n.","2006","01","06",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 9 m. Flores creme.; Floresta decidua.","HUFU00015547","HUFU00015547",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-05-06 11:59:02-03","UFU","HUFU","46311","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Damasceno Júnior, G.A.; Nakajima, J.N.; Romero, R. & Pott, V.J.","3133","2001","11","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Reserva Indígena Guató, Trilha do Carandá.","-57.6533012390137","-19.0091991424561",NA,"Mata semidecídua, solo argiloso, relevo plano ondulado (morro).","HUFU00015593","HUFU00015593","Damasceno-Junior, G.A.",NA,NA,"295160","auto","2001","11","26",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-05-06 11:59:02-03","UFU","HUFU","46942","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","332","2007","01","26",NA,"Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 7 m. Botões florais verdes, cálice externamente verde e interiormente esverdeados.; Mata decidua.","HUFU00015549","HUFU00015549",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-05-06 11:59:02-03","UFU","HUFU","48226","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","693","2007","05","25",NA,"Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 12 m. Frutos verdes.; Mata decidua.","HUFU00015546","HUFU00015546",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-05-06 11:59:02-03","UFU","HUFU","46644","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","153","2006","12","11",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 6 m. Botões avermelhados, cálice ferrugíneo e estigma amarelo.; Mata decidua (borda).","HUFU00015548","HUFU00015548",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-05-06 11:59:02-03","UFU","HUFU","71969","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Pegorari, P.","441","2006",NA,NA,NA,"Brasil","Minas Gerais","Uberaba","Mata do caminho.","-47.9319000244141","-19.7483005523682",NA,"Frutos verde vagem com 3 sementes brancos. Flor com corola e cálice, tendendo p/ vermelho escuro e bege.","HUFU00059040","HUFU00059040","Nakajima, J.N.",NA,NA,"73879","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-05-06 11:59:02-03","UFU","HUFU","46720","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","228","2006","12","14",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil II.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 6 m. Frutos imaturos marrons.; Mata decidua (interior).","HUFU00015551","HUFU00015551",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-05-06 11:59:02-03","UFU","HUFU","43531","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Araújo, G.M.; Aguiar, E.","s.n.","2005","09","06",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 12 m. Flor amarela-vemelho.; Mata decidua.","HUFU00015550","HUFU00015550",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-08-06 10:39:40-03","FMM","FMM","1092","MachineObservation","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin",NA,NA,"2012","10","13",NA,"Brasil","Goiás","Alexânia","Olhos D'água","-48.587569","-16.030406",NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM01092","FMM01092_v1 FMM01092_v2",NA,NA,NA,NA,NA,NA,NA,NA,"48°35'15.25W","16° 1'49.46S",NA,NA,NA,NA,NA,NA
"695","2019-08-06 10:39:40-03","FMM","FMM","1094","MachineObservation","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin",NA,NA,"2012","05","05",NA,"Brasil","Goiás","Alexânia","Olhos D'água","-48.587569","-16.030406",NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM01094","FMM01094_v1 FMM01094_v2 FMM01094_v3",NA,NA,NA,NA,NA,NA,NA,NA,"48°35'15.25W","16° 1'49.46S",NA,NA,NA,NA,NA,NA
"696","2019-08-06 10:39:40-03","FMM","FMM","1093","MachineObservation","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin",NA,NA,"2012","09","29",NA,"Brasil","Goiás","Alexânia","Olhos D'água","-48.587569","-16.030406",NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM01093","FMM01093_v",NA,NA,NA,NA,NA,NA,NA,NA,"48°35'15.25W","16° 1'49.46S",NA,NA,NA,NA,NA,NA
"697","2019-08-06 10:39:40-03","FMM","FMM","1095","MachineObservation","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin",NA,NA,"2012","04","22",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.875575","-15.766958",NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antropizada","FMM01095","FMM01095_v1 FMM01095_v2 FMM01095_v3",NA,NA,NA,NA,NA,NA,NA,NA,"47°52'32.07W","15°46'1.05S",NA,NA,NA,NA,NA,NA
"698","2020-08-20 14:57:36-03","UFSC","FLOR","64392","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Antar, G.M.; et all","680","2015","01","03",NA,"Brasil","São Paulo","Pereira Barreto","Propriedade do Sr. Toninho do Avião, as margens do rio Tietê. Acesso por estrada de terra vicinal, próxima a ponte sobre o canal, partindo da rodovia Feliciano Salles da unha.","-51.087778","-20.648056",NA,"Árvore ca. 8m altura. Perianto creme, ovário esverdeado","FLOR0064392","FLOR0064392","Antar, G.M.","335","335",NA,NA,"2015","02",NA,"51º5'16''W","20º38'53''S",NA,NA,NA,NA,NA,NA
"699","2020-08-20 20:39:52-03","UFSC","FLOR","30039","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","67658","1998","03","11",NA,"Brasil","Bahia","Boquira","Serra Geral, Serra do Brejo Grande.","-42.730598449707","-12.8231000900269",NA,"árvore, flor purpúrea, margem das pétalas amarela, 4m altura","FLOR0030039",NA,"Cristóbal, C.L.",NA,NA,"36950","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2018-11-12 13:14:39-02","UFMT","UFMT","43816","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Verly, O.M.","17","2016","12","05",NA,"Brasil","Mato Grosso","Cáceres","Horto Florestal Prof.ª Michelle Carmelinda Pegorini Bordini, IFMT Campus Cáceres #?# Prof. Olegário Baldo","-57.695211","-16.1327",NA,"NEURODENDRO #?# Sistema Inteligente de Identificação de Espécies Florestais do Pantanal Matogrossense; Árvore 12,0m, galhos cilíndricos, inflorescêncidas do tipo racemo de panículas, terminais, flores monoclamídeas, cálice de coloração vermelho-amarron",NA,NA,"Verly, O.M.",NA,NA,NA,NA,"2017","06","20","-57.695211","-16.1327",NA,NA,NA,NA,NA,NA
"701","2018-07-17 19:03:44-03","UFMT","UFMT","42959","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Dalla Côrt, A.S.; Marchesin, L.; Nogueira, L.A.S.; Silveira, G.L.","s.n.","2013","09","30",NA,"Brasil","Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT","-54.578378","-16.465103",NA,"Árvore; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA
"702","2015-11-27 10:17:30-02","UFMT","UFMT","42685","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ribeiro, R.V.; Da Silva, V.","29/429","2015","09","07",NA,"Brasil","Mato Grosso","Porto Alegre do Norte","Zona rural nas proximidades da cidade","-51.6324996948242","-10.8768997192383",NA,"Arbórea; Cerrado",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2018-07-12 18:08:21-03","UFMT","UFMT","42685","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ribeiro, R.V.; Da Silva, V.","29/429","2015","09","07",NA,"Brasil","Mato Grosso","Porto Alegre do Norte","Zona rural nas proximidades da cidade","-51.6324996948242","-10.8768997192383",NA,"Arbórea; Cerrado",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-03-04 15:44:52-03","IF","SPSF","35654","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata",NA,"G. Hatschbach & M.Hatschbach & E.Barbosa","74902","2003","03","18","América do Sul","Brasil","MS","Miranda","fazenda Lagoão Fechado","-56.3782997131348","-20.2406005859375",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: encosta de morro, cerrado&nf;;",NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"705","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Gardner, G","3598",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae haud addictis",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","?","hb. Mus. Ps.n.",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,"prov. Mato Grosso",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Gardner, G","2317 ?",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae haud addictis",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Gardner, G","3598",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae haud addictis",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Pará",NA,"in silvis provinciae Pará prope capitalem",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","?","s.n.",NA,NA,NA,"Southern America","Brazil","Piauí",NA,"prov. Piauhy ad Brejo, Praedio d' Alcántara",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae haud addictis",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2017-09-11 16:27:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Spruce, R","s.n.",NA,NA,NA,"Southern America","Brazil","Pará ","Santarém",NA,"-54.71","-2.44",NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,"-54.71","-2.44",NA,NA,NA,NA,NA,NA
"713","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2017-09-11 16:27:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Spruce, R","s.n.",NA,NA,NA,"Southern America","Brazil","Pará ","Santarém","ad Santarem","-54.71","-2.44",NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,"-54.71","-2.44",NA,NA,NA,NA,NA,NA
"715","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Pará",NA,"prope capitalem",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Martius, CFP","Iter Bras2464",NA,NA,NA,"Southern America","Brazil","Amazonas",NA,"et alibi, necnon in provincia Amazonas",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Gardner, G","2317",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae haud addictis",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae haud addictis",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,"P12P3N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","2878","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","St. Hil et Naud",NA,"BS296","1999","04","22",NA,"Brasil","Mato Grosso","Nova Xavantina","Reserva Biologica Mario Viana, Corrego Bacaba.Proxima a casa e barragem, 150m em direcao a cachoeira","-52.36","-14.72",NA,"CAP 150cm. Relevo acidentado[HABITAT=Mata de Galeria]",NA,NA,"Marimon B. S.",NA,NA,NA,NA,"1999","11",NA,"-52.36","-14.72",NA,NA,NA,NA,NA,NA
"721","2020-12-21 10:14:41-03","UNEMAT","NX-FANEROGAMAS","3874","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A. ST. Hil.",NA,"24","2001","09","03",NA,"Brasil","Mato Grossa","Alto Boa Vista","Escola Agricola Jose Rodrigues","-51.3877983093262","-11.6744003295898",NA,"Casca lisa, ocasional na mata de galeria",NA,NA,"Chieregatto L. C.",NA,NA,"102616","auto","2001","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-12-21 10:14:41-03","UNEMAT","NX-FANEROGAMAS","3673","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A. ST. Hil e Novo",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grossa","Novo Santo Antonio","Impunca do acampamento. Margem esquerda do Rio das Mortes. Terra da Maria Izabel","-41.9333000183105","-5.288330078125",NA,NA,NA,NA,"Ratter J. A.",NA,NA,"17513","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","2879","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A. ST.-Hil. E Naud",NA,"ES53","1997","08","15",NA,"Brasil","Mato Grosso","Barra do Garças","Vale do sonhos, Fazenda Furna Azul.","-52.2566986083984","-15.8900003433228",NA,"Ocasional, caducifolia. Casca lisa.[HABITAT=Floresta da encosta.]",NA,NA,"Ratter J. A.",NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-02-08 12:43:30-03","UFRGS","ICN","018772","S","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Augusto, I;; Major, E","s.n.","1940","07","27","América do Sul","Brasil","RS","Porto Alegre","Rua Santo Ângelo","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
