"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"333","2015-10-31 05:50:00-02","MO","MOBOT","3470388","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","T.B. Guimarães","Wilson Hoehne","Hoehne 12176","1949","1","27","South America","Brazil","São Paulo",NA,"São Paulo: Brooklyn Paulista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2016-06-16 08:31:00-03","MO","MOBOT","473080","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Carmen Cristobal (CTES)","Blas Pérez","Pérez Maricerich 944","1991","8",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3"
"335","2020-12-28 12:37:00-03","MO","MOBOT","809809","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Crisobal (CTES)","Elsa M. Zardini|Leongino Guerrero","Zardini 35339","1993","3","4","South America","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyratí - Villa Oliva. 10 km S of Puerto Guyratí. Savanna and patches of forest on clay soil.","-57.65","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"810","4"
"336","2013-10-13 05:48:00-03","MO","MOBOT","941485","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","A. Jardim (USZ)","Timothy J. Killeen|René Guillén V.|Corine Vriesendorp","Killeen 6728","1994","10","12","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 10 Km hacia Los Fierros. Isla grande en zona de pampa de termitero, con algunas islas de bosque.","-60.93333","-14.69444",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2013-01-28 05:13:00-02","MO","MOBOT","967989","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","A. Jardim (USZ)","René Guillén V.|R. Choré","Guillén Villarroel 3419","1995","5","2","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 2500 m al NE del campamento Refugio hacia la Serranía de Huanchaca, en el potrero 1. Pampa termitera. Suelos arcillo-arenosos.","-61.015","-14.7425",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"338","2020-12-28 12:36:00-03","MO","MOBOT","1429295","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Crisobal (CTES)","Elsa M. Zardini|Luciano Espinoza","Zardini 53742","2000","1","14","South America","Paraguay","Concepción",NA,"Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1199","4"
"339","2020-12-28 12:41:00-03","MO","MOBOT","1817023","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Crisobal (CTES)","Elsa M. Zardini|R. Gamarra","Zardini 59228","2002","12","5","South America","Paraguay","Itapúa",NA,"Yacyreta dam island reserve. Dunes and inundated savannas.","-56.7547222","-27.4888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1273","4"
"340","2016-11-15 05:15:00-02","MO","MOBOT","3055327","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 34868","1979",NA,NA,"South America","Bolivia","Beni","Gral. Ballivian","San Borja, En claros.","-66.95","-14.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1092152","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","E. Gutiérrez","E. Gutiérrez","Gutiérrez Crespo 2043","1996","6","3","South America","Bolivia","Beni","Moxos","Territorio Indigena. Parque Nacional Isiboro Sécure. Bajíos de pampa, con totora.","-65.26666","-15.81666",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","1151154","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Paz (LPB)","C. Paz|E. Polanco T.","Paz R. 246","1995","10","7","South America","Bolivia","Beni","Yacuma","Estación Biológica del Beni, a 3.5 km de la estancia El Porvenir. Sabana inundable con islas de bosque. Montículo termitero.","-66.38333","-14.83333",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"343","2008-05-27 22:02:00-03","MO","MOBOT","1451597","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"E. Villanueva|et al.","Villanueva 882","1988","6","12","South America","Bolivia","Beni","Yacuma","Estación Biológica del Beni, Estancia El Porvenir, cerca de la estación. Sabana estacionalmente inundada.","-66.33333","-14.83333",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","1451595","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal","Stephan G. Beck","Beck 13131","1987","2","26","South America","Bolivia","Beni","Yacuma","San Borja. 50 km hacia San Ignacio de Mojos. Porvenir-Estación Biológica Beni. Potrero de gramíneas altas al lado de la pista de aterrizaje.","-66.331667","-14.874444",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-06-22 14:18:42-03","UNESP-IBILCE","SJRP","29473","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Krieger, P. L.",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,NA,"Rasteira, flores brancas.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"346","2020-06-22 14:18:42-03","UNESP-IBILCE","SJRP","21246","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Carmem. L. Cristobal","Hoehne, F.C.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1975","53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"347","2020-06-22 14:18:42-03","UNESP-IBILCE","SJRP","17391","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hoehne, W.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"348","2020-06-22 14:18:42-03","UNESP-IBILCE","SJRP","29441","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Krieger, P. L.",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Entre Rios de Minas","Faz. Da Pedra","-44.065601348877","-20.6707992553711",NA,"Erva, flores branco-vinhosas. Frutos em ouriço.;",NA,NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"349","2020-06-22 14:18:42-03","UNESP-IBILCE","SJRP","21706","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"A.D. Faria",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Aguaí","próximo ao rio jaguari-mirim, sítio rachel cristina","-46.9700012207031","-22.0499992370605",NA,"Pétalas creme, ramos com espinhos;",NA,NA,NA,NA,NA,NA,NA,"25812","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"350","2020-06-22 14:18:42-03","UNESP-IBILCE","SJRP","17509","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hatschbach, M.",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Buritizeiro","Rod. BA 365, próximo ao km 208","-44.9622001647949","-17.3511009216309",NA,"Com 1,50m, pétalas alvas.;",NA,NA,NA,NA,NA,NA,NA,"88041","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"351","2020-08-31 09:05:22-03","INPA","INPA","256085","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Lewis, GP","1473","1987","03","12","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, Estação.","-61.812344","3.600917",NA,NA,"INPA0256085","INPA0256085 INPA0256085_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.812344","3.600917",NA,NA,NA,NA
"352","2020-08-31 09:05:22-03","INPA","INPA","177508","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Lima, J","Macêdo, M","3577","1993","12","15","Southern America","Brasil","Mato Grosso","Tangará da Serra","Tangará da Serra, Divisa com município de Tangará da Serra e Nova Olímpia.","-58.2","-14.2",NA,NA,"INPA0177508","INPA0177508 INPA0177508_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.2","-14.2",NA,NA,NA,NA
"353","2020-08-31 09:05:22-03","INPA","INPA","112962","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Hatschbach, GG","44791","1982","03","18","Southern America","Brasil","Goiás","Água Fria de Goiás",NA,"-47.7842","-14.9858",NA,NA,"INPA0112962","INPA0112962 INPA0112962_e",NA,NA,NA,NA,"1982",NA,NA,NA,NA,"-47.7842","-14.9858",NA,NA,NA,NA
"354","2020-08-31 09:05:22-03","INPA","INPA","12922","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Fittkau, EJ","INPA12922","1962","04","04","Southern America","Brasil","Pará",NA,NA,NA,NA,NA,NA,"INPA0012922","INPA0012922 INPA0012922_e INPA0012922_e1",NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-31 09:05:22-03","INPA","INPA","136292","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Rosa, NA","Rosa, NA","4195","1982","04","09","Southern America","Brasil","Amapá",NA,"Rio Amaparí","-52.916667","0.916667",NA,NA,"INPA0136292","INPA0136292 INPA0136292_e",NA,NA,NA,NA,"1983",NA,NA,"01","06","-52.916667","0.916667",NA,NA,NA,NA
"356","2020-08-31 09:05:22-03","INPA","INPA","152192","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Ramos, JF","Hopkins, MJG","571","1986","06","07","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá","-61.333333","3.366667",NA,NA,"INPA0152192","INPA0152192 INPA0152192_e INPA0152192_e1",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA
"357","2020-08-31 09:05:22-03","INPA","INPA","152394","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Ramos, JF","Hopkins, MJG","787","1986","06","17","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá","-61.333333","3.366667",NA,NA,"INPA0152394","INPA0152394 INPA0152394_e INPA0152394_e1",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA
"358","2020-08-31 09:05:22-03","INPA","INPA","177403","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Lima, J","Macêdo, M","3504","1993","12","05","Southern America","Brasil","Mato Grosso","Jangada","Jangada, Próximo ao Córrego Guanandi, Km 516.","-56.5","-15.2",NA,NA,"INPA0177403","INPA0177403 INPA0177403_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.5","-15.2",NA,NA,NA,NA
"359","2020-08-31 09:05:22-03","INPA","INPA","12516","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Ducke, A","MG10609","1910","12","31","Southern America","Brasil","Pará","Faro",NA,"-56.8","-1.2",NA,NA,"INPA0012516","INPA0012516 INPA0012516_e INPA0012516_e1",NA,NA,NA,NA,"1974",NA,NA,NA,NA,"-56.8","-1.2",NA,NA,NA,NA
"360","2020-08-31 09:05:22-03","INPA","INPA","184551","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Hopkins, MJG","Henderson, AJ","621","1986","07","16","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, Ilha de Maracá, Estação Ecológica de Maracá","-61.333333","3.3",NA,NA,"INPA0184551","INPA0184551 INPA0184551_e INPA0184551_nd",NA,NA,NA,NA,"1986",NA,NA,NA,NA,"-61.333333","3.3",NA,NA,NA,NA
"361","2020-08-31 09:05:22-03","INPA","INPA","249546","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Mari, MLG","Amaral, IL do","3258","2011","05","10","Southern America","Brasil","Amazonas","Iranduba","Cacau-Pirêra","-60.087056","-3.306028",NA,NA,"INPA0249546","INPA0249546 INPA0249546_e",NA,NA,NA,NA,"2011",NA,NA,NA,NA,"-60.087056","-3.306028",NA,NA,NA,NA
"362","2020-08-31 09:05:22-03","INPA","INPA","8695","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Rodrigues, WA","2284","1961","03","24","Southern America","Brasil","Amazonas","Iranduba","Cacau-Pirêra","-60.066667","-3.283333",NA,NA,"INPA0008695","INPA0008695 INPA0008695_e INPA0008695_e1",NA,NA,NA,NA,"1974",NA,NA,NA,NA,"-60.066667","-3.283333",NA,NA,NA,NA
"363","2020-08-31 09:05:22-03","INPA","INPA","201011","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Ribas, OS","2428","1998","02","02","Southern America","Brasil","Mato Grosso do Sul","Guia Lopes da Laguna","Rod. MS-382, 20 km NO de Guia Lopes da Laguna.","-56.114200592041","-21.457799911499",NA,NA,"INPA0201011","INPA0201011 INPA0201011_e",NA,NA,NA,NA,"1998","44012","auto",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-08-31 09:05:22-03","INPA","INPA","167599","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Ratter, JA","5567","1987","03","05","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Ecological Station.","-61.416667","3.366667",NA,NA,"INPA0167599","INPA0167599 INPA0167599_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA
"365","2017-11-24 14:11:22-02","UFLA","ESAL","689","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Nazareno",NA,"-44.611400604248","-21.2164001464844",NA,"erva; 1,20 m; creme/lilás;; palustre",NA,NA,NA,NA,NA,NA,NA,"15209","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2018-10-09 16:31:42-03","UFLA","ESAL","1247","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","A. Gehrt","Heringer, EP","112",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278",NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA
"367","2017-11-24 14:11:22-02","UFLA","ESAL","14166","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Villela, EA; Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Gonçalo do Sapucaí","Margem da Fernão Dias","-45.5952987670898","-21.8922004699707",NA,"erva; 1,50; ;; palustre",NA,NA,NA,NA,NA,NA,NA,"18245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-12-19 11:19:33-03","UFG","UFG","29376","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","H.D. Ferreira","Lucimara","s.n.","1998","07","18",NA,"Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,"Xilopódio, herbacea, folhas alternadas, aspeuza na folha, 60 cm de altura.","UFG0029376",NA,NA,NA,NA,NA,"2006","28572","auto","03","08",NA,NA,NA,NA,NA,NA
"369","2019-12-19 11:19:33-03","UFG","UFG","2031","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"J.A. Rizzo; A. Barbosa","2978","1968","12","05",NA,"Brasil","Goiás","Goiânia","Morro Santo Antônio","-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002031","UFG0002031",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-12-19 11:19:33-03","UFG","UFG","28017","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","H.D. Ferreira","J.A. Rizzo; et al.","12807","2005","01","21",NA,"Brasil","Goiás","Catalão",NA,"-53.864167","-18.163056",NA,"Cerrado. Erva de 60 cm de altura, com inflorescência branca.","UFG0028017",NA,"1000","1000",NA,NA,"2005",NA,NA,"10","25","-53.864167","-18.163056",NA,NA,NA,NA
"371","2019-12-19 11:19:33-03","UFG","UFG","29788","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","H.D. Ferreira","H.D. Ferreira","4396","2004","05","24",NA,"Brasil","Goiás","Acreúna",NA,"-50.3768997192383","-17.3955993652344",NA,"Vegetação vereda, altura ca. de 1,5 - 2,0 metros; folhas 1,5 - 3,5 cm de comprimento","UFG0029788",NA,NA,NA,NA,NA,"2004","35493","auto","05","24",NA,NA,NA,NA,NA,NA
"372","2019-12-19 11:19:33-03","UFG","UFG","29195","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","H.D. Ferreira","H.D. Ferreira","4365","2004","11","23",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,"Erva ca. de 60 cm, fruto verde.","UFG0029195",NA,NA,NA,NA,NA,"2006","25250","auto","04","03",NA,NA,NA,NA,NA,NA
"373","2019-12-19 11:19:33-03","UFG","UFG","569","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"J.A. Rizzo; A. Barbosa","2297","1968","09","09",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0000569","UFG0000569",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-05-14 12:37:11-03","UFG","UFG","13092","S","Plantae",NA,NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Mello, C.","379","1990","10","27",NA,"Brasil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,"UFG0013092",NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","1097968","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"K. Fiebrig","5804","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,"US03380586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","3322447","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.","Lindeman, J. C.","A. .R. A. Görts-van Rijn, J. Brandbyge, J.-J. de Granville, O. Poncy, H. J. M. Sipman & L. van der Wollenberg","284","1992","11","18","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Lethem and Dadanawa Ranch, between, S. Rupununi Savanna","-59.41","2.83",NA,NA,"US00695588",NA,"100","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","3131006","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.","Cremers, G.","G. Cremers","9572","1986","12","27","South America - Neotropics","French Guiana",NA,NA,"Savane de Corossony, PK 111 de la route Cayenne-St. Laurent","-53","5.38",NA,NA,"US00695586","US00695586_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","3067128","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","O. Huber","7508","1983","6","20","South America - Neotropics","Venezuela","Bolívar","Roscio","San Ignacio de Yuruaní, aprox. 3 km al SW (Sector Centro-oriental de la Gran Sabana)","-61.13","5.01",NA,NA,"US00837982",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","3392843","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","M. J. Jansen-Jacobs, R. Lilwah, U. Raghoenandan, F. Scheplitz & J. Vermeer","5511","1997","9","14","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"S. Rupununi savanna, Wakadanawa Savanna","-59.56","1.98",NA,NA,"US00642680",NA,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","3439330","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.","Fernández, A.","A. Fernández, K. J. Wurdack & C. Reyes","16120","1999","10",NA,"South America - Neotropics","Venezuela","Amazonas",NA,"Mun. Atabapo, Río Orinoco, Macuruco","-67.02","3.95",NA,NA,"US00837984",NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","3265731","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2411","1991","2","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.16",NA,NA,"US00695584",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","2047738","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"S. G. Smith & J. M. Idrobo","1467","1950","8","19","South America - Neotropics","Colombia","Meta",NA,"North side of river near junction of Güejar and Zanza rivers; north end of Cordillera Macarena. Intendencia Meta.",NA,NA,NA,NA,"US03380567",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","2029873","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"W. R. Philipson, J. M. Idrobo & A. Fernandez","1323","1949","11","6","South America - Neotropics","Colombia","Meta",NA,"Intendencia del Meta. El Mico Airstrip (Camp 1), last savanna before Rio Guejar.",NA,NA,NA,NA,"US03380570","US03380570_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","3696574","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"C. Delnatte & L. Collado Santamaria","1690","2009","2","24","South America","French Guiana",NA,NA,"Route Nationale R.N. 1, PK58, Region littorale","-52.685","5.157",NA,NA,"US01339939",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
