"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"466","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384410","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Prance GT; et al.",NA,"1974","03","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384410",NA,"Myrtales","DC.",NA,NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus-Porto-Velho Highway. Br319, Manaus-Porto Velho Road, Km. 245. 3Km. south of Igapó Acu. Forest on terra firme.",NA,NA,"NL-U1384410",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"467","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384411","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Mexia YEJ",NA,"1931","04","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384411 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384411",NA,"Myrtales","DC.",NA,NA,NA,"Plants of Brazil. States of Minas Geraes. Corinto. Fazenda do Diamante; Corriga Diamant; understory on streambank.",NA,NA,"NL-U1384411",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"468","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Harley RM; et al.",NA,"1974","03","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384416",NA,"Myrtales","DC.",NA,NA,NA,"Estado De bahia. Coastal Zone. Itacaré, near the mouth of the Rio de Contas, Coastal evergreen forest with disturbed margins, roacks by the sea, and samicultivated ground. This plant is growing in coastal forest.","-38.983333","-14.3","NL-U1384416",NA,NA,NA,NA,"-38.983333","-14.3",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"469","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1396403","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Idrobo JM; Schultes RE",NA,"1951","01","22","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1396403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1396403",NA,"Myrtales","DC.",NA,NA,NA,"Meta: Sabanas de San Juan de Arama, margen izquierda de lrio GUajr, alrededores del aterrzaje'Los Micos'.",NA,NA,"NL-U1396403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"470","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397043","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Callejas Posada R; et al.",NA,"1986","10","08","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397043",NA,"Myrtales","DC.",NA,NA,NA,"Flora de Colombia, Antioquia: Mpio. de Sto. Domingo. Correg. Santiago. Sector La Negr. Bosque humedo tropical.",NA,NA,"NL-U1397043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"471","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397044","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Krukoff BA",NA,"1939","10","08","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397044",NA,"Myrtales","DC.",NA,NA,NA,"Bolivia: Department of La Paz: Provice of Larecaja: Copacabana (about 10 km south of Mapiri).",NA,NA,"NL-U1397044",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"472","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"García-Barriga H; Jaramillo Mejía R",NA,"1969","06","16","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397045",NA,"Myrtales","DC.",NA,NA,NA,"Colombia, Depto. Santander del Sur: Municipio de Pie de Cuesta; La Mesa de Los Santos.",NA,NA,"NL-U1397045",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"473","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397046","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Idrobo JM; Schultes RE",NA,"1951","01","22","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397046",NA,"Myrtales","DC.",NA,NA,NA,"Colombia, Meta: Sabanas de San Juan de Amara, margen izwuierda del río Güejar, alrededores del aterrizaje 'Los Micos.",NA,NA,"NL-U1397046",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"474","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Steyermark JA",NA,"1961","10","17","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397047",NA,"Myrtales","DC.",NA,NA,NA,"Flora de Venezuela, Estado Aragua: Parque NAcional Hernry Pittier: rich forest on southwest-facing side of mountain, bordering quebrada above Guamitas, along trail between Guamitas and La Mesa.",NA,NA,"NL-U1397047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"475","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Battjes J",NA,"1986","09","23","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397048",NA,"Myrtales","DC.",NA,NA,NA,"Colombia, Amazonas, Aduche, rastrojo Rodolfo.",NA,NA,"NL-U1397048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"476","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397049","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Jaramillo Mejía R; Hammen T van der; Rangel O",NA,"1977","08","14","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397049",NA,"Myrtales","DC.",NA,NA,NA,"Colombia, Departamento del MAgdalena: Sierra Nevada de Santa Martha; Alto rio Buritaca.",NA,NA,"NL-U1397049",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"477","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397050","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Callejas Posada R; et al.",NA,"1986","11","08","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397050",NA,"Myrtales","DC.",NA,NA,NA,"Flora de Colombia, Antioquia: Borde de los Mpios. Gomez Plata-Yolombó Sector La Cancana, margen izquierda del Río Porce. Km 14 en la via Amalfi. Bosque humedo tropical.",NA,NA,"NL-U1397050",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"478","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397052","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Plowman TC; Davis EW; Jacobs SWL",NA,"1974","09","15","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397052",NA,"Myrtales","DC.",NA,NA,NA,"Plants of Colombia, Departamento Meta: Northwest end of Sierra de la macarena. Hacienda Los Micos. Quebrada Honda.",NA,NA,"NL-U1397052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"479","2020-02-08 10:04:00-03","NBC","NL-BOTANY","WAG.1094466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Pereira E; Pabst GFJ",NA,"1957","04","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094466 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094466",NA,"Myrtales","DC.",NA,NA,NA,"Minas Gerais, pr.Quintina Vargas a 8Km de Cordisburgo.",NA,NA,"NL-WAG1094466",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"480","2020-02-08 10:04:00-03","NBC","NL-BOTANY","WAG.1094467","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Pereira E; Pabst GFJ",NA,"1957","04","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094467",NA,"Myrtales","DC.",NA,NA,NA,"Minas Gerais, pr.Quintina Vargas a 8Km de Cordisburgo.",NA,NA,"NL-WAG1094467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"481","2020-11-04 11:13:38-03","ESALQ","ESA","28227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Dubs, B.","1792.0","1995","01","27",NA,"Brasil",NA,NA,NA,"ESA028227","Magnoliophyta",NA,"DC.","Dubs","Mato Grosso","Alto Paraguai",NA,"-56.4824981689453","-14.5136003494263","ESA028227",NA,NA,"78022","auto",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"482","2020-11-04 11:13:38-03","ESALQ","ESA","102801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Nakajama, J.N.","3141.0","2002","04","12",NA,"Brasil",NA,NA,NA,"ESA102801","Magnoliophyta",NA,NA,NA,"Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542","ESA102801",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-11-04 11:13:38-03","ESALQ","ESA","35175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Souza, J.P.; Souza, V.C.; Duarte, A.R.; Elias, S.I.","507.0","1996","04","27",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; frutos maduros violeta-azulados","ESA035175","Magnoliophyta",NA,"(Bonpl.) DC.","Goldenberg, R.","São Paulo","Itatinga","Estrada Itatinga - Angatuba, ca. 15 Km de Itatinga. 23º18'07,7S, 48º31'34,8W. 560 m.s.m. Cerrado","-48.6100006103516","-23.1000003814697","ESA035175",NA,NA,"28219","auto",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"484","2020-11-04 11:13:38-03","ESALQ","ESA","75186","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2205.0","2001","04","13",NA,"Brasil",NA,NA,"Arbusto, ca. 1,8m alt. Ramos jovens avermelhados, frutos negros.","ESA075186","Magnoliophyta",NA,"(Bonpl.) DC.","Ivanauskas, N.M. et al.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu. 23o59'20,7S; 46o46'31,5W. 750msm.","-46.6300010681152","-23.5400009155273","ESA075186",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-11-04 11:13:38-03","ESALQ","ESA","15992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Rodrigues, R.R. et al.","71.0","1994","08","06",NA,NA,NA,NA,NA,"ESA015992","Magnoliophyta",NA,"(DC.) Naud.","Goldenberg, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"486","2020-11-04 11:13:38-03","ESALQ","ESA","105730","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Silva, A.C.B.","763.0","2001","01","10",NA,"Brasil",NA,NA,NA,"ESA105730","Magnoliophyta",NA,NA,"Romero, R.","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542","ESA105730",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-11-04 11:13:38-03","ESALQ","ESA","84803","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","149.0","2003","04","16",NA,"Brasil",NA,NA,"Árvore.Frutos imaturos verdes; maturos ferrugíneos","ESA084803","Magnoliophyta",NA,"DC.","Silva, R.R.","São Paulo","Ribeirão Grande","Parque Est.Intervales, trilha da cachoeira das pedrinhas, Floresta Ombrófila Densa, próximo ao rio","-482.188","-241.728","ESA084803","790","790",NA,NA,"-482,188","-241,728",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-11-04 11:13:38-03","ESALQ","ESA","103470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Mendes, S.","134.0","2002","06","28",NA,"Brasil",NA,NA,NA,"ESA103470","Magnoliophyta",NA,NA,NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627","ESA103470",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-11-04 11:13:38-03","ESALQ","ESA","75213","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2234.0","2001","04","13",NA,"Brasil",NA,NA,NA,"ESA075213","Magnoliophyta",NA,"(Bonpl.) DC.","Ivanauskas, N.M. et al.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu. 23o59'20,7S; 46o46'31,5W. 750msm.","-46.6300010681152","-23.5400009155273","ESA075213",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-11-04 11:13:38-03","ESALQ","ESA","71182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Souza, J.P.; Pereira, V.; Muniz, M.R.A.; Vaz da Silva, P.P.; Souza, P.C.A.; Stella, A.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3396.0","2000","04","22",NA,"Brasil",NA,NA,"Arbusto, 1,5m alt.; flores alvas","ESA071182","Magnoliophyta",NA,"(Bonpl.) DC.","Souza, V.C.","São Paulo","São Sebastião","Barra do Una/ Boracéia, estrada de acesso da Fazenda Águas do Bento. Floresta de Restinga. Planície Fluvio-Marinha. Borda da mata com elevada umidade, próximo a curso d'água","-45.4099998474121","-23.7600002288818","ESA071182","30","30","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-11-04 11:13:38-03","ESALQ","ESA","69631","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Franco, G.A.D.C.; Baptista, V.R.; Ferreira, L.; Cielo Filho, R.; Zidko, A.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2970.0","2000","04","22",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura, flores brancas e frutos imaturos verdes","ESA069631","Magnoliophyta",NA,"(Bonpl.) DC.",NA,"São Paulo","São Sebastião","Praia Barra da Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. Floresta de restinga. Planície Fluvio Marinha, Formação Cananéia. Borda paralela à estrada","-45.4099998474121","-23.7600002288818","ESA069631","30","30","41977","auto","-45,766,944","-23,731,667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-01-14 15:31:40-03","MN","R","136598","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010053612",NA,NA,"(Bonpl.) DC.","Goldenberg, R.","Ceará",NA,NA,NA,NA,"R010053612_001",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-01-14 15:31:40-03","MN","R","136892","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010053607",NA,NA,"(Bonpl.) DC.","Goldenberg, R.","Ceará",NA,NA,NA,NA,"R010053607_001",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-01-14 15:31:40-03","MN","R","137337","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010054876",NA,NA,"(Bonpl.) DC.","Goldenberg, R.","Ceará",NA,NA,NA,NA,"R010054876_001 R010054876_002",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-01-14 15:31:40-03","MN","R","148689","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Freire Allemão, F.; Cysneiros, M.","637",NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient da Prov. do Ceará","R010054881",NA,NA,"(Bonpl.) DC.","Goldenberg, R.","Ceará",NA,NA,NA,NA,"R010054881_001",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-01-14 15:31:40-03","MN","R","9546","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Glaziou, A.F.M.","11957","1876","01","08",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009546",NA,NA,"(Bonpl.) DC.",NA,"Rio de Janeiro",NA,NA,NA,NA,"R000009546_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-01-14 15:31:40-03","MN","R","9579","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Glaziou, A.F.M.; Schwacke, C.A.W.","3967","1879","09",NA,NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009579",NA,NA,"(Bonpl.) DC.","Goldenberg, R.","Rio de Janeiro",NA,NA,NA,NA,"R000009579_001",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-04-02 11:40:37-03","UFPI","TEPB","4679","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Warren Douglas Stevens",NA,"1980","06","07",NA,"Nicarágua",NA,NA,"Small tree, fruits green to deep purple, buds white. Ambiente: Semi-evergreen forest",NA,NA,NA,"(Bonpl.) DC.","F. Almeda","Chontales",NA,"Vicinity of Mina Babilonia.",NA,NA,NA,"500","500",NA,NA,NA,NA,"1980","01","01",NA,NA,NA,NA,NA,NA
"499","2021-04-02 11:40:37-03","UFPI","TEPB","3175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Heringer, E.P",NA,"1980","03","31",NA,"Brasil",NA,NA,"Árvore alta; delgada e pendendo para fora da mata ciliar; folhas glabras; macias; flores alvas caindo com a maior facilidade Ambiente: Mata ciliar <ll>dwc_commonname:</ll> Mangue-manso",NA,NA,NA,"(Bonpl.) DC.","FERNANDES, A.","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, quadrícula N°139","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"1980","02","26",NA,NA,NA,NA,NA,NA
"500","2021-04-02 11:40:37-03","UFPI","TEPB","28971","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Miranda, A.M","5198","2005","09","16",NA,"Brasil",NA,NA,"Arbusto ca 2m alt; caule verde-enegrecido; folhas membranáceas; flores com cálice verde; corola e andorceu branco; frutos imaturos verde; frequente Ambiente: Área antropizada",NA,NA,NA,"(Bonpl.) DC.","A. M. Miranda","Pernambuco","Jaboatão dos Guararapes",NA,"-35.0147018432617","-8.11277961730957",NA,NA,NA,"16392","auto",NA,NA,"2005","10","01",NA,NA,NA,NA,NA,NA
"501","2020-11-19 10:24:19-03","CPAP","CPAP","10947","PreserverdSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Cervi, A. C.","3491","1991","12","16",NA,"Brasil",NA,NA,"Árvore com 3m de altura. FLOR: alvas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata do canal de drenagem (ravina, grota vossoroca). SUBSTRATO: . RELEVO: .",NA,NA,NA,"Cogn.",NA,"PR","Jáguariaíva&nf;ag","Próximo 2km da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2015-07-02 14:02:58-03","JBP","HPL","8885","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. Franco","4","2007","05","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","R. Goldenberg","MG","Almeida Campos","Coletado nas proximidades do município de Almeida Campos; em área de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","06","03",NA,NA,NA,NA,NA,NA
"503","2015-07-02 14:02:58-03","JBP","HPL","5056","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. Lorenzi","2570","1996","03","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","H. Lorenzi","SP","Mogi Mirim","Coletado nas proximidades da cidade em cerrado.","-46.95","-22.43",NA,NA,NA,"19575","auto",NA,NA,"1996","03","12",NA,NA,NA,NA,NA,NA
"504","2015-07-02 14:55:35-03","JBP","HPL","4131","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. Lorenzi","5387","2005","05","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","R. Goldenberg","MG","Paracatu","Coletada na mata ciliar junto ao cerrado, em beira de rodovia para Coromandel.","-46.946806","-17.376083",NA,"578","578",NA,NA,"46° 56' 48,5 W","17° 22' 33,9 S","2008","06","03",NA,NA,NA,NA,NA,NA
"505","2015-07-02 14:02:58-03","JBP","HPL","8151","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. Tsuji, H. Lorenzi, A. Campos-Rocha","1922","2007","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","R. Goldenberg","GO","Nerópolis","Coletado nas proximidades da estrada de terra a partir da GO-080 (km 42; sentido Nerópolis-Petrolina, lado esquerdo da pista); em área de pasto.","-49.2186","-16.4064",NA,NA,NA,"15315","auto",NA,NA,"2008","06","03",NA,NA,NA,NA,NA,NA
"506","2014-09-04 12:55:58-03","UNICAP","HUCPE","1080","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Cunha, L. .V.","D205","2008","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","Oliveira-Jr.","Pernambuco","Igarassu","Mata Dedo de Deus","-34.87481","-7.832298",NA,NA,NA,NA,NA,"-34.87481","-7.832298","2008","12","03",NA,NA,NA,NA,NA,NA
