"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount"
"492","2020-08-20 14:55:05-03","UFSC","FLOR","19999","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Cordeiro, J.; Budziak, C.","561","1988","08","17","Brasil","Paraná","Campina Grande do Sul","Cerne.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto, flor capítulos alvacentos, 2,5m altura","FLOR0019999","FLOR0019999","Marques, D.","2015","05","21",NA,"Asterales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"493","2020-08-20 14:55:05-03","UFSC","FLOR","19843","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kummrow, R.; Zelma, F.J.","3038","1988","08","03","Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"arbusto, 1,5m altura","FLOR0019843","FLOR0019843","Marques, D.",NA,NA,NA,NA,"Asterales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"494","2020-08-20 14:55:05-03","UFSC","FLOR","23801","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Falkenberg, D.B.; Iza, O.","6600","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da trilha para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"750","750","arbusto, corola branca, estames purpúreos, 2m altura","FLOR0023801","FLOR0023801","Marques, D.","2015","05","21",NA,"Asterales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"495","2020-08-20 14:55:05-03","UFSC","FLOR","427","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Reitz, R.; Klein, R.M.","9717","1960","08","11","Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista (antigamente mun. São José).","-49.0217018127441","-27.6725006103516",NA,NA,"1000","1000","arbusto, flor branca, 3m altura","FLOR0000427","FLOR0000427","Marques, D.","2015","05","21",NA,"Asterales",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"496","2020-08-20 14:55:05-03","UFSC","FLOR","24303","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Falkenberg, D.B.","6731","1994","07","16","Brasil","Santa Catarina","Rancho Queimado","Sítio Trisâmia.","-49.0217018127441","-27.6725006103516",NA,NA,"900","900","arbusto, flor branca, 3m altura","FLOR0024303","FLOR0024303","Marques, D.","2015","05","21",NA,"Asterales",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"497","2021-03-04 15:42:30-03","IF","SPSF","28811","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","F.O. Souza","149","2000","08","09","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Ombrofila em Regeneracao&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"498","2021-03-04 15:42:30-03","IF","SPSF","16965","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","J.B.Baitello","516","1994","03","29","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"499","2021-03-04 15:42:30-03","IF","SPSF","06176","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho & A.C.Dias","285","1980","07","11","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"500","2021-03-04 15:42:30-03","IF","SPSF","06123","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","J.R.Guillaumon","13","1980","07","30","Brasil","SP","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA
"501","2021-03-04 15:42:30-03","IF","SPSF","29578","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","L.D.Meireles 54",NA,"2001","04","11","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"502","2021-03-04 15:42:30-03","IF","SPSF","45066","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","J.B.Baitello & P.L.R.Moraes & J.G.Rohwer","2566","2011","09","17","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Mata baixa de meia encosta.&nf;Árvore 7m altura; frutos.; GEOGRAFIA: Início da trilha do Mirante.;",NA,NA,"G.A.D.C. Franco","2011","10","04","Magnoliophyta","Asterales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"503","2021-03-04 15:42:30-03","IF","SPSF","22954","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","R.J.F.Gracia & M.Gomes Neto","1192","1997","07","07","Brasil","SP","São Paulo","P.E.Serra do Mar, Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Borda de mata ciliar.&nf;Arbusto 1,7m altura; estames roxos a marrons; pétalas e ramos dos estiletes brancos.; GEOGRAFIA: Trilha para o Rio Branco.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"504","2021-03-04 15:42:30-03","IF","SPSF","22944","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","P.Affonso","14","1997","07","07","Brasil","SP","São Paulo","P.E.Serra do Mar, Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Capoeira.&nf;Arvoreta 2,5m altura; flores brancas e anteras cor de vinho.; GEOGRAFIA: Trilha do Campo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"505","2021-03-04 15:42:30-03","IF","SPSF","09382","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.C.Dias & M.P.Machado","54","1985","08","20","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"506","2021-03-04 15:42:30-03","IF","SPSF","09907","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","2510","1984","08","10","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"507","2021-03-04 15:42:30-03","IF","SPSF","09912","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","1504","1983","08","31","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"508","2021-03-04 15:42:30-03","IF","SPSF","09915","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho & I.C.C.Macedo","32","1983","07","07","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"509","2021-03-04 15:42:30-03","IF","SPSF","09916","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","1475","1983","08","30","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"510","2021-03-04 15:42:30-03","IF","SPSF","09918","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","1423","1983","08","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"511","2021-03-04 15:42:30-03","IF","SPSF","10516","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","2498","1984","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"512","2021-03-04 15:42:30-03","IF","SPSF","12526","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","G.A.D.C. Franco & A.Custodio Filho","699","1988","09","28","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.866667","-23.65",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"513","2021-03-04 15:42:30-03","IF","SPSF","14624","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","1475A","1983","08","30","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"514","2021-03-04 15:42:30-03","IF","SPSF","29480","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","G.O.Romao","633","2001","04","13","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.775278","-23.989167",NA,NA,"750","750","COLETA: XLS: SPSFAntigo&nf;Floresta Ribeirinha ao longo do Rio Mambu.&nf;Árvore 7m; botões castanho-amarelados.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"515","2021-03-04 15:42:30-03","IF","SPSF","30017","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.",NA,"21","2001","11","21","Brasil","SP","São Luís do Paraitinga","Núcleo Santa Virgínia, trilha do rio Ipiranga","-45.125","-23.351667",NA,NA,"925","925","COLETA: Árvore de 5m, heliófito, flores em capítulo brancas.; GEOGRAFIA: Ecossistema: Floresta Ombrófila Densa Montana&nf;Hábitat: Floresta secundária, solo rochoso.;",NA,NA,"M.Monge","2016","07","14","Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"516","2021-03-04 15:42:30-03","IF","SPSF","39051","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","R.T. Polisel","370","2006","09","07","Brasil","SP","Juquitiba","Recanto da Paz","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Arvoreta 4 m, capítulos brancos.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"517","2021-03-04 15:42:30-03","IF","SPSF","43183","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","F.M.Souza & N.M.Ivanauskas & D.Souza & A.A.Silva","1156","2009","09","05","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.598611","-24.337222",NA,NA,"904","904","COLETA: Arvoreta, 6m. Botões brancos.; GEOGRAFIA: Núcleo Areado, Trilha da Serra do Facão, divisa entre PETAR e a propriedade de Iara Pesec, Floresta Ombrófila Densa Montana.;",NA,NA,"G.A.D.C. Franco","2010","01","29","Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"518","2021-03-04 15:42:30-03","IF","SPSF","45397","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6381","2011","08","31","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.360278","-22.779722",NA,NA,"1884","1884","COLETA: Arbusto 2m altura; capítulos de cor branca.;",NA,NA,"G.A.D.C. Franco","2012","01","30","Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"519","2021-03-04 15:42:30-03","IF","SPSF","32434","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","F.A.R.D.P.Arzolla & G.C.R.Paula","322","2003","10","26","Brasil","MG","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA,NA
"520","2021-03-04 15:42:30-03","IF","SPSF","28942","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","F.O. Souza","147","2000","08","09","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila em regeneracao&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"521","2021-03-04 15:42:30-03","IF","SPSF","21124","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","C.A.M.Scaramuza & V.C.Souza","482","1989","09","23","Brasil","SP","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"522","2021-03-04 15:42:30-03","IF","SPSF","20923","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","K.D.Barreto","2980","1994","08","17","Brasil","SP","Itararé","Pedreira Cobastalco","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo rupestre&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"523","2021-03-04 15:42:30-03","IF","SPSF","11008","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","A.Custodio Filho","2695","1986","06","01","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"524","2021-03-04 15:42:30-03","IF","SPSF","22935","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","P.Affonso","37","1997","07","08","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Borda de mata&nf;Árvore 6m altura; flores brancas, brácteas verdes com borda vinho, estames vinho.; GEOGRAFIA: Trilha do Rio Embú-Guaçú.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"525","2021-03-04 15:42:30-03","IF","SPSF","29572","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","F.T.Farah","2190","2001","04","13","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"526","2021-03-04 15:42:43-03","IF","SPSF","47230","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela & N.M.Ivanauskas","423","2012","12","19","Brasil","SP","Guapiara",NA,"-48.554444","-24.276944",NA,NA,"841","841","COLETA: Árvore com flores.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"G.A.D.C.Franco","2012","12","31","Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"527","2021-03-04 15:42:43-03","IF","SPSF","47239","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & N.M.Ivanauskas","1578","2012","12","19","Brasil","SP","Guapiara",NA,"-48.554444","-24.276944",NA,NA,"841","841","COLETA: Árvore com flores alvas.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"G.A.D.C.Franco","2012","12","31","Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"528","2017-09-11 17:08:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Sello, HL","4560",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia meridionali, loco accuratius non notato",NA,NA,NA,NA,NA,NA,"in Herb. Reg. Berol.",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-02-08 12:36:13-03","UFRGS","ICN","182845","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Souza, FM; Ivanauskas, NM; Souza, D; Silva, AA","1156","2009","09","29","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira Núcleo Areado Trilha da Serra do Facão","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Doação SPSF 43183; Arvoreta 6m de altura, botões florais brancos; Floresta Ombrófila Densa Montana",NA,NA,"Franco, GDAC",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"38740","auto",NA,NA,NA,NA,NA,NA
"530","2021-02-08 12:38:44-03","UFRGS","ICN","032049","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Klein, RM","2105","1956","06","15","Brasil","SC","Ibirama","Horto Florestal do Instituto Nacional do Pinho.","-49.5177993774414","-27.0569000244141",NA,NA,"700","700","Doação HBR 15194; Arvoreta 4 m altura, flor branca.; Mata.",NA,NA,"Cabrera, AL",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"531","2021-02-08 12:38:44-03","UFRGS","ICN","002732","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reitz, R; Klein, RM","3856",NA,NA,NA,"Brasil","SC","Ibirama","Horto Florestal do Instituto Nacional do Pinho.","-49.5177993774414","-27.0569000244141",NA,NA,"700","700","Doação HBR 23127. Lenho na xiloteca.; Arvoreta 5 m altura, flor branca.; Mata.",NA,NA,"Cabrera, AL",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"532","2021-02-08 12:38:44-03","UFRGS","ICN","157244","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Falkenberg, DB; Iza, O","6600","1994","04","09","Brasil","SC","Ilhota","Morro do Baú ao longo da trilha para o topo","-48.8272018432617","-26.8997001647949",NA,NA,"750","750","Doação do Herbário FLOR; arbusto, 2m altura, corola branca, estames prupúreos; interior de matinha de topo de morro",NA,NA,"Falkenberg, DB",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18275","auto",NA,NA,NA,NA,NA,NA
"533","2021-02-08 12:38:44-03","UFRGS","ICN","155578","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Falkenberg, DB","6731","1994","07","16","Brasil","SC","Rancho Queimado","Sítio Trisâmia","-49.0217018127441","-27.6725006103516",NA,NA,"900","900","Doação do herbário FLOR. 6 dupl.; arbusto, 3m de altura; flores brancas.; beira de mata atlântica secundária",NA,NA,"Falkenberg, DB",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"17361","auto",NA,NA,NA,NA,NA,NA
"534","2021-02-08 12:38:44-03","UFRGS","ICN","113608","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummrow, R; et al.","2802","1986","09","09","Brasil","PR","Balsa Nova","São Luiz do Puruna.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Prefeitura Municipal de Curitiba, Museu Botânico Municipal; Arbusto, capítulos alvos.; Borda do capão.",NA,NA,"Hatschbash, G",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27346","auto",NA,NA,NA,NA,NA,NA
