"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","recordNumber","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1182","2021-02-08 12:54:27-03","UFRGS","ICN","050830","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Valls, JFM","Allem, A; Vieira, G","1978","03","22","Brasil","RS","Bagé","UEPAE 5 Cruzes-Embrapa","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"erva cespitosa 10-20 cm altura, frequente, pastagem nativa,forrageira apreciada por bovinos e ovinos; em potreiro fechado, campo limpo",NA,NA,"2012","1974","07","13","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA
"1183","2021-02-08 12:54:27-03","UFRGS","ICN","192777","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Valls, JM; Irgang, BE; Oliveira, PL","1971","04","07","Brasil","RS","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,"1492",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA
"1184","2021-02-08 12:54:27-03","UFRGS","ICN","025525","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Barcellos, A","Porto, ML","1973","02","20","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Campo próximo à cidade.",NA,NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA
"1185","2021-02-08 12:54:27-03","UFRGS","ICN","009842","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Valls, J; Arzivenco, L","1972","04","05","Brasil","RS","Porto Alegre","Alto do Morro da Gloria","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Em campo arbustivo.",NA,NA,"2010","2029","12","07","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1186","2021-02-08 12:54:27-03","UFRGS","ICN","118460","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Longhi-Wagner, HM","Longhi-Wagner, HM; et al.","1992","03","13","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Pouco comum.",NA,NA,NA,"2560",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1187","2021-02-08 12:54:27-03","UFRGS","ICN","049825","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Krapovickas, A; Cristóbal, CL; Quarin, C","1973","01","19","Brasil","RS","Rosário do Sul","14 Km W de Rosário do Sykm Ruta BR-290","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"Suelo sub., pedregoso",NA,NA,NA,"22793",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"71660","auto",NA,NA,NA,NA,NA
"1188","2021-02-08 12:54:27-03","UFRGS","ICN","044994","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto (CTES), C","Valls, JFM; et al.","1979","04","27","Brasil","RS","Santana do Livramento","BR 158 km 30, ao sul do Rio Vacacuá","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"muito vigoroso.; solo modificado no acostamento com vegetação graminosa.",NA,NA,NA,"4731",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"1189","2021-02-08 12:54:27-03","UFRGS","ICN","044416","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Valls, J; et al.","1979","04","23","Brasil","RS","São Pedro do Sul","BR-453, Km 54","-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,"Campo grosso sobre arenito.",NA,NA,"2010","4603","12","07","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"32227","auto",NA,NA,NA,NA,NA
"1190","2021-02-08 12:54:27-03","UFRGS","ICN","131688","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Longhi-Wagner, HM","1999","04","08","Brasil","MG","Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6164",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2021-02-08 12:54:27-03","UFRGS","ICN","131687","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM","1999","04","08","Brasil","MG","Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6163",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2021-02-08 12:54:27-03","UFRGS","ICN","023669","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Rosengurtt","1972","03","21","Uruguai","Artigas",NA,NA,NA,NA,NA,NA,NA,NA,"Col. Acevedo entre Aº Mandiyú y Aº Ñaquiñá; Campestre escasa",NA,NA,NA,"11302",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2021-02-08 12:54:27-03","UFRGS","ICN","025820","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Parodi, LR",NA,NA,NA,"Argentina","Jujuy",NA,"San Salvador de Jujuy. Orilla del río Grande",NA,NA,NA,NA,NA,NA,"Doação Gaspar Xuarez; em pedreras",NA,NA,NA,"193",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2021-02-08 12:54:27-03","UFRGS","ICN","025996","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peixoto, C","Meyer, Cuezzo; Logname","1960","02","26","Bolívia","Tarija","Eustáquio Mendez","Rincón de la Victoria",NA,NA,NA,NA,"2500","2500",NA,NA,NA,NA,"20792",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2021-02-08 12:54:27-03","UFRGS","ICN","026007","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Barcellos, A","Ramirez, JR","1950","02","14","Paraguai","Paraguarí","Caapucú","Ea. Barrerito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"550",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2021-02-08 12:54:27-03","UFRGS","ICN","049826","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Carnevali, R","1972","04","05","Argentina","Corrientes","Paso de Los Libres","Campo Gral. Avalos, Ea. San Pedro",NA,NA,NA,NA,NA,NA,"Abundante.; Em campos, sobre las márgenes del río Uruguay.",NA,NA,NA,"3211",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2021-02-08 12:54:27-03","UFRGS","ICN","087708","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Filgueiras, TS","Silva, SS; Freire, EC; Dambrós, LA","1990","05","11","Brasil","GO","Alvorada do Norte","Estrada Alvorada/ Sítio d'Abadia. Savana Parque.","-46.416667","-14.633333","-46.416667","-14.633333",NA,NA,"32.115.90; Planta graminoide, frequencia densa. Subdominante.; Campo sujo. Solo cambissolo álico cascalhento.",NA,NA,"1990","s.n.","06","19","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2021-02-08 12:54:27-03","UFRGS","ICN","103605","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Boechat, SC; Filgueiras, T","1994","07","19","Brasil","GO",NA,"16 Km da saída de Alto Paraíso em direção a Teresina.","-47.544167","-14.025556","-47.544167","-14.025556",NA,NA,"Campo úmido graminoso.",NA,NA,NA,"48",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2021-02-08 12:54:27-03","UFRGS","ICN","110647","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, H; Zanin, A","1996","01","24","Brasil","SP","Itacaré","Estrada para a Fazenda Santa Andreia, afloramento sedimentar a esquerda antes da ponte.",NA,NA,NA,NA,NA,NA,"Campo seco.",NA,NA,NA,"3072",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2021-02-08 12:54:27-03","UFRGS","ICN","110655","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Zanin, A","Longhi-Wagner, H; Zanin, A","1996","01","24","Brasil","SP","Itacaré","Estrada de Itacaré para IAC, em direção a Bonsucesso.",NA,NA,NA,NA,NA,NA,"Folhagem flácida e glauca, ramificações nos nós.; Em barranco pendente.",NA,NA,"1996","3109","11","23","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2021-02-08 12:54:27-03","UFRGS","ICN","110663","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Zanin, A","Longhi-Wagner, H; Zanin, A","1996","01","24","Brasil","SP","Itacaré",NA,NA,NA,NA,NA,NA,NA,"Folhagem glauca, colmos flácidos; Baixada úmida",NA,NA,"1996","3143","11","23","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2021-02-08 12:54:27-03","UFRGS","ICN","110673","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Zanin, A","Longhi-Wagner, H; Zanin, A","1996","01","25","Brasil","SP","Itacaré","Fazenda Santa Maria do Espinho",NA,NA,NA,NA,NA,NA,"Base da planta prostrada.; Campo seco.",NA,NA,"1996","3184","11","23","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2021-02-08 12:54:27-03","UFRGS","ICN","112231","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Zanin, A","Hoeck, K","1957","02",NA,"Brasil","SP",NA,"Interior do Est. de São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","s.n.","09","12","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2021-02-08 12:54:27-03","UFRGS","ICN","130566","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Longhi-Wagner, HM","Longhi-Wagner, HM; et al.","2004","01","13","Brasil","PR","Palmeira","beira BR 376 para Ponta Grossa","-49.755556","-25.428889","-49.755556","-25.428889",NA,NA,NA,NA,NA,NA,"8887",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2021-02-08 12:54:27-03","UFRGS","ICN","130812","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Longhi-Wagner, HM; et al.","2004","02","07","Brasil","MG","Lagoa Santa","estrada para fragmento de cerrado (da FAB) 19°39'58S 43°53'55W","-43.898611","-19.666111","-43.898611","-19.666111",NA,NA,NA,NA,NA,NA,"9125",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2021-02-08 12:54:27-03","UFRGS","ICN","130975","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Longhi-Wagner, HM; et al.","2004","02","10","Brasil","MG","Diamantina","estrada para Biri-biri 18°13'14 1S 43°37'05 2W","-43.618056","-18.220556","-43.618056","-18.220556",NA,NA,NA,NA,NA,NA,"9169",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2021-02-08 12:54:27-03","UFRGS","ICN","130998","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Longhi-Wagner, HM; et al.","2004","02","11","Brasil","MG","Diamantina","estrada para Biri-biri desvio à esquerda para Pinheiros 18°10'24 7S 43°37'55 7W","-43.631944","-18.173333","-43.631944","-18.173333",NA,NA,"beira do caminho",NA,NA,NA,"9192",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2021-02-08 12:54:27-03","UFRGS","ICN","136695","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","2005","03","07","Brasil","PR","Castro para Tibagi","Lat. 24°45'18 S long. 50°58'00 W","-50.966667","-24.755","-50.966667","-24.755","1070","1070","Dupl. SI.; Campo pedregoso, árido, arenito.",NA,NA,NA,"9473a",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2021-02-08 12:54:27-03","UFRGS","ICN","133175","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Pereira, SC","Krieger, L","1988","02","12","Brasil","MG","São João del-Rei","Bengo",NA,NA,NA,NA,NA,NA,"doação UFJF.",NA,NA,NA,"21881",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2021-02-08 12:54:27-03","UFRGS","ICN","133328","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Sendulsky, T","Krieger, L; FPNC","1989","04","01","Brasil","MG",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,"2000","2000","doação UFJF.",NA,NA,NA,"787",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2021-02-08 12:54:27-03","UFRGS","ICN","136817","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","2005","03","10","Brasil","SC","Água Doce","Lat. 26°39'29 S / long. 51°32'11 W","-51.536389","-26.658056","-51.536389","-26.658056","1210","1210","Dupl. CEN, SI.",NA,NA,NA,"9525",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2021-02-08 12:54:27-03","UFRGS","ICN","136831","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Zuloaga; Paula, CC","2005","03","15","Brasil","MG","Ouro Branco","Serra de Ouro Branco. Lat. 20°30'21 S long. 43°38'16 W","-43.637778","-20.505833","-43.637778","-20.505833","1300","1300","Em afloramento rochoso, na areia, entre as rochas.",NA,NA,NA,"9539",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2021-02-08 12:54:27-03","UFRGS","ICN","136883","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Zuloaga; Paula, CC","2005","03","15","Brasil","MG","Ouro Branco","no topo da Serra (Igreja). Lat. 20°29'35 S long. 43°42'41 W","-43.711389","-20.493056","-43.711389","-20.493056","1560","1560","No afloramento.",NA,NA,NA,"9590",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2021-02-08 12:54:27-03","UFRGS","ICN","150415","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Zanin, A; et al.","2006","03","08","Brasil","SC","Urubici","Campo dos Padres em direção ao Morro Boa Vista","-49.3375","-27.9475","-49.3375","-27.9475","1508","1508","Doação Herbário FLOR.; Campo com gado.",NA,NA,NA,"857",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2021-02-08 12:54:27-03","UFRGS","ICN","155747","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Lerina, R","Oliveira, RP; et al.","2007","05","05","Brasil","BA","Morro do Chapéu","no topo do Morrão ca. 3 km da cidade na subida para o Morrão 11°35' S 41°12' W","-41.2","-11.583333","-41.2","-11.583333",NA,NA,"Doação do Herbário HUEFS.; Erva ereta ca. 80,0 cm alt.; Área de cerrado, antropizado.",NA,NA,NA,"1306",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2021-02-08 12:54:27-03","UFRGS","ICN","158931","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Longhi-Wagner, HM","Meireles, LD; et al.","2007","04","24","Brasil","MG","Passa Quatro","Serra Fina Capim Amarelo (Baixo) 22°26'58 4 S 44°53'49 6 W. Campo quartzítico","-44.896944","-22.449444","-44.896944","-22.449444","1800","1800","Doação do Herbário UEC.; Erva em mancha extensa.",NA,NA,NA,"3139",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2021-02-08 12:54:27-03","UFRGS","ICN","161111","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","2007","12","03","Brasil","MG","Ouro Branco","Serra do Ouro Branco área 3 na encosta do afloramento Itabirito solo canga 20°29'14 5 S 43°41'13 9 W","-43.686944","-20.487222","-43.686944","-20.487222","1447","1447","Só vegetativo. Bastante no topo do afloramento.",NA,NA,NA,"10399",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2021-02-08 12:54:27-03","UFRGS","ICN","161142","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","2007","12","03","Brasil","MG","Ouro Branco","Serra do Ouro Branco área 1 20°30'22 S 43°37'59 3 W","-43.633056","-20.506111","-43.633056","-20.506111","1275","1275","Novinho na fresta do afloramento.",NA,NA,NA,"10446",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2021-02-08 12:54:27-03","UFRGS","ICN","161158","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","2007","12","04","Brasil","MG","Ouro Branco","Serra do Ouro Branco área 3 beira de mata ciliar 20°28'29 5 S 43°43'55 1 W","-43.731944","-20.474722","-43.731944","-20.474722","1325","1325",NA,NA,NA,NA,"10470",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2021-02-08 12:54:27-03","UFRGS","ICN","169221","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Longhi-Wagner, HM; Welker, CAD","2009","01","13","Brasil","RS","São Francisco de Paula","Tainhas para Várzea do Cedro RST-453 - 29°13'21.9''S 50°26'40.4''W","-50.444444","-29.2225","-50.444444","-29.2225",NA,NA,"comum; campo +/- seco na beira da estrada",NA,NA,NA,"10645",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2021-02-08 12:54:27-03","UFRGS","ICN","169223","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Welker, CAD","2010","03","02","Brasil","RS","São José dos Ausentes","Pico do Monte Negro - 28°37'1.6''S 49°48'9.2''W","-49.8025","-28.616944","-49.8025","-28.616944",NA,NA,"pouco comum, inconspícuo no meio de muito Andropogon lateralis; no platô de campo, próximo ao Monte Negro",NA,NA,NA,"303",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2021-02-08 12:54:27-03","UFRGS","ICN","169224","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Welker, CAD","2010","03","02","Brasil","RS","São José dos Ausentes","RS-020 - 28°31'59.4''S 49°45'30.3''W","-49.758333","-28.533056","-49.758333","-28.533056",NA,NA,"campo +/- seco, nas margens de um banhadão",NA,NA,NA,"308",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2021-02-08 12:54:27-03","UFRGS","ICN","174180","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Welker, CAD;","2007","12","02","Brasil","MG","Ouro Branco","Serra do Ouro Branco","-43.686944","-20.487222","-43.686944","-20.487222","1447","1447","na encosta do afloramento, solo canga",NA,NA,NA,"10399",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2021-02-08 12:54:27-03","UFRGS","ICN","174188","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Welker, CAD;","2007","12","02","Brasil","MG","Ouro Branco","Serra do Ouro Branco","-43.633056","-20.506111","-43.633056","-20.506111","1275","1275","campo graminoso quartzítico",NA,NA,NA,"10446",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2021-02-08 12:54:27-03","UFRGS","ICN","174195","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Welker, CAD;","2007","12","04","Brasil","MG","Ouro Branco","Serra do Ouro Branco","-43.731944","-20.474722","-43.731944","-20.474722","1325","1325","mata ciliar",NA,NA,NA,"10470",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2021-02-08 12:54:27-03","UFRGS","ICN","181943","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Welker, CAD","2012","03","04","Brasil","RS","Canela","RS-235, em direção a São Francisco de Paula, pouco antes","-50.739167","-29.320833","-50.739167","-29.320833",NA,NA,"Amostra de DNA; Campo seco e p",NA,NA,"2014","CW427","08",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2021-02-08 12:54:27-03","UFRGS","ICN","181952","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Welker, CAD","2012","03","07","Brasil","RS","Jaquirana","ERS-110, próximo ao Km 54","-50.434722","-29.033056","-50.434722","-29.033056",NA,NA,"Amostra de DNA; Campo na beira",NA,NA,"2014","CW450","08",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2021-02-08 12:54:27-03","UFRGS","ICN","182171","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Welker, CAD","2013","03","08","Uruguai","Tacuarembó","Tacuarembó","Ruta 5, Km 361, a 25 km da cidade","-56.032778","-31.948611","-56.032778","-31.948611",NA,NA,"Amostra de DNA; Beira da estrada",NA,NA,"2014","CW647","08",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2021-02-08 12:54:27-03","UFRGS","ICN","182175","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Welker, CAD","2013","03","08","Uruguai","Rivera","Tranquera","Ruta 30","-55.820833","-31.172778","-55.820833","-31.172778",NA,NA,"Amostra de DNA; Banhado",NA,NA,"2014","CW654","08",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2021-02-08 12:54:27-03","UFRGS","ICN","184969","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Welker, CAD","Fieker, CZ; et al.","2015","01","20","Brasil","MG","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.419444","-20.253056","-46.419444","-20.253056",NA,NA,"Cerrado - campo limpo",NA,NA,"2016","78","01",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2021-02-08 12:54:27-03","UFRGS","ICN","188197","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Boldrini, II","Schaefer, J; Schaefer, JS; Schaefer, GF","2017","02","27","Brasil","RS","Passa Sete","Campo do Sobradinho","-52.938333","-29.399444","-52.938333","-29.399444",NA,NA,NA,NA,NA,"2017","s.n.","03",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
