"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","class","order","recordNumber","individualCount","continentOcean","preparationType","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","sex"
"356","2021-02-08 12:52:09-03","UFRGS","ICN","044506","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Gonçalves, CN","2004","03","16","Waechter, JL","1979","04","14","Brasil","SC","Jacinto Machado","Fundão do Tigre Preto.","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,"ICN00038767",NA,"Cerca de 3-4m de altura; flores esverdeadas com estrias vinosas.; Epífitico em beira de mato.","23999","auto","Monocotyledon",NA,NA,"1211",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"357","2021-02-08 12:52:21-03","UFRGS","ICN","014920","S","Plantae","Orchidaceae","Pleurothallis","felis-lingua","Pleurothallis felis-lingua","Barb.Rodr.","Pabst, GFJ","1952","10","28","Dutra, J","1927","04",NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00040903",NA,"Capão","20837","auto","Monocotyledon",NA,NA,"920",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"358","2021-02-08 12:52:21-03","UFRGS","ICN","027993","S","Plantae","Orchidaceae","Pleurothallis","felis-lingua","Pleurothallis felis-lingua","Barb.Rodr.","Lindeman, JC",NA,NA,NA,"Irgang, B; Girardi, A; et al.","1972","07","15","Brasil","RS",NA,"Parque de Torres",NA,NA,NA,NA,NA,NA,"ICN00040904",NA,"Mato de banhado mexido, limite N de dentro",NA,NA,"Monocotyledon",NA,NA,"s.n.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"359","2021-02-08 12:52:21-03","UFRGS","ICN","196247","S","Plantae","Orchidaceae","Pleurothallis","juergensii","Pleurothallis juergensii","Schltr.",NA,NA,NA,NA,"Jürgens, C","1921","03",NA,"Brasil","RS","Rio Pardo","Fazenda Boa Esperança","-52.378101348877","-29.9897003173828",NA,NA,"70","70","ICN00032254",NA,"(Coleção Dutra)","46320","auto","Monocotyledon",NA,NA,"20",NA,"América do Sul",NA,NA,NA,NA,"Isotypus",NA,NA
"360","2021-02-08 12:52:22-03","UFRGS","ICN","047319","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Barros, F","1983","01","26","E.S.","1923","09",NA,"Brasil","RS","Porto Alegre","Nas figueiras","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00040976",NA,NA,"29946","auto","Monocotyledon",NA,NA,"s.n.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"361","2021-02-08 12:52:22-03","UFRGS","ICN","048087","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Barros, F","1983","01","26","Waechter, JL","1980","07","24","Brasil","RS","Santa Cruz do Sul","Pinheiral","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"ICN00040972",NA,"Epífito a cerca de 1 m de altura, flores verde-amareladas, internamente atropurpúreas.; Interior de mata com Araucária e Podocarpus","38612","auto","Monocotyledon",NA,NA,"1666",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"362","2021-02-08 12:52:22-03","UFRGS","ICN","034510","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Waechter, JL",NA,NA,NA,"Waechter, JL","1977","07","07","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00040982",NA,"Epífita a mais ou menos 7 m de altura.; Sobre Pasoqueria, em mato","20837","auto","Monocotyledon",NA,NA,"558",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"363","2021-02-08 12:52:22-03","UFRGS","ICN","041278","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Waechter, JL",NA,NA,NA,"Waechter, JL","1978","04","29","Brasil","RS","Gramado","Planalto Nelz","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"ICN00040978",NA,"Epifítico entre 1-3 m de altura, flores esverdeadas com estrias e pintas pardo-avermelhadas.; Sobre tronco em decomposição","13851","auto","Monocotyledon",NA,NA,"833",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"364","2021-02-08 12:52:22-03","UFRGS","ICN","103660","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Nunes, VF",NA,NA,NA,"Matzenbacher, NI","1993","09","19","Brasil","RS","Guaíba","BR-116 Km 307, Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040974",NA,"Em mata de galeria","28343","auto","Monocotyledon",NA,NA,"s.n.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"365","2021-02-08 12:52:22-03","UFRGS","ICN","110843","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Nunes, VF",NA,NA,NA,"Nunes, VF; Matzenbacher, NI; Meira, MS","1993","10","11","Brasil","RS","Guaíba","Cerro do Poeta, Fazenda São Maximiano, Passo do Petim (BR-116), Propriedade do Sr. Nelson Ivo Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040973",NA,"Epífita reptante, flores esverdeadas com manchas escuras.; Ás vezes sobre rochas","28343","auto","Monocotyledon",NA,NA,"1350",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"366","2021-02-08 12:52:22-03","UFRGS","ICN","110816","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Nunes, VF",NA,NA,NA,"Nunes, VF","1994","04","28","Brasil","RS","Guaíba","Cerro do Poeta, Fazenda São Maximiano, Passo do Petim (BR-116), Propriedade do Sr. Nelson Ivo Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040979",NA,"Epífita ou rupícola com flores escuras.","28343","auto","Monocotyledon",NA,NA,"1401",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"367","2021-02-08 12:52:22-03","UFRGS","ICN","110817","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Nunes, VF","1994","04","08","Nunes, VF","1994","04","08","Brasil","RS","Guaíba","Cerro do Poeta, Fazenda São Maximiano, Passo do Petim (BR-116), Propriedade do Sr. Nelson Ivo Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040975",NA,"Rupícola ou epífita com flores escuras.; Interior da mata","28343","auto","Monocotyledon",NA,NA,"1400",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"368","2021-02-08 12:52:22-03","UFRGS","ICN","110823","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Nunes, VF","1996","04","18","Nunes, VF","1994","02","26","Brasil","RS","Guaíba","Cerro do Poeta, Fazenda São Maximiano, Passo do Petim (BR-116), Propriedade do Sr. Nelson Ivo Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040977",NA,"Epífita ou rupícola reptante com flores escuras.","28343","auto","Monocotyledon",NA,NA,"1392",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"369","2021-02-08 12:52:22-03","UFRGS","ICN","015108","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Pabst, GFJ","1952","09","25","Dutra, J","1926","11","22","Brasil","RS","São Leopoldo","Amaral Ribeiro","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00040980",NA,NA,"10287","auto","Monocotyledon",NA,NA,"1108",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:52:22-03","UFRGS","ICN","014866a","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Pabst, GFJ","1964","09","01","Dutra, J","1926","04",NA,"Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00040969",NA,NA,"10287","auto","Monocotyledon",NA,NA,"866a",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:52:22-03","UFRGS","ICN","034513","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Waechter, JL",NA,NA,NA,"Waechter, JL","1977","07","08","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00040981",NA,"Epífita com flores verdes-claras e estrias vináceas.; Sobre canela","20837","auto","Monocotyledon",NA,NA,"561",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"372","2021-02-08 12:52:22-03","UFRGS","ICN","034516","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Waechter, JL",NA,NA,NA,"Waechter, JL","1977","07","09","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00040983",NA,"Sobre muro de pedra, na margem da estrada","20837","auto","Monocotyledon",NA,NA,"564",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:52:22-03","UFRGS","ICN","031016","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Waechter, JL","1978","05","22","Waechter, JL","1976","02","25","Brasil","RS","Viamão","Itapoã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00040971",NA,"Epífita e epilítica (granito). Flores esverdeadas.","41667","auto","Monocotyledon",NA,NA,"222",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:52:22-03","UFRGS","ICN","042358","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Barros, F","1983","01","26","Waechter, JL","1978","07","12","Brasil","RS","Viamão","Parque Saint' Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00040970",NA,"Epifítico de 1-3 m de altura.; Interior de Mato","41667","auto","Monocotyledon",NA,NA,"875",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"375","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","47684","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","cf. saundersiana","Acianthera cf. saundersiana","(Rchb. f.) Pridgeon & M.. Chase",NA,NA,NA,NA,"Senna, R.M.","2008","10",NA,"Brasil","Rio Grande do Sul","Caraá","Fraga, APA Municipal de Caraá","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"HAS0047684",NA,"epífita floresta","21250","auto","Magnoliophyta",NA,NA,"1461",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","1810","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M..Chase","Waechter, J.L.","2006","05","24","Rosa, Z.M.; Menegueti, J.","1975","05",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0001810",NA,"epífita; no mato; flores roxas quase negro no lado de dentro","25424","auto","Magnoliophyta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:12:49-03","IBt","SP","200476","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Muniz, CFS","1981","03","15","Brasil","São Paulo","Gália","Parque Estadual de Caetetus","-49.666667","-22.333333","-49.666667","-22.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:12:49-03","IBt","SP","406596","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Rodrigues, VT",NA,NA,NA,"Rodrigues, VT; Vinhos, F","2006","07","19","Brasil","São Paulo","Mogi das Cruzes","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","-46.192236","-23.485836","-46.192236","-23.485836","880","880",NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:12:49-03","IBt","SP","41451","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Kuhlmann, M","1939","08","24","Brasil","São Paulo",NA,"Entre Cotia e Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-21 10:12:49-03","IBt","SP","490858","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Barros, F","2013","05","28","Milaneze Gutierre, MA","2013","03","04","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-21 10:12:49-03","IBt","SP","490859","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Barros, F","2013","05","28","Milaneze Gutierre, MA","2012","03","01","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-21 10:12:49-03","IBt","SP","183031","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Guimarães, LRS","2008","11","17","Barros, F","1980","04","10","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,"221",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:12:49-03","IBt","SP","452863","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Barberena, FFVA","2009","05","27","Barberena, FFVA","2008","03","15","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Proximidades do Abrigo IV","-44.5633010864258","-22.4960994720459",NA,NA,"790","790",NA,NA,NA,"19648","auto",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-21 10:12:49-03","IBt","SP","232324","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Romanini, RP","2005",NA,NA,"Barros, F",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,"303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-21 10:12:49-03","IBt","SP","209646","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Romanini, RP","2006",NA,NA,"Barros, F; Martuscelli, P","1986","04","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga da Praia do Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,"1278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:12:49-03","IBt","SP","162673","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Romanini, RP","2005",NA,NA,"De-Grande, DA; Lopes, EA; Barros, F","1979","12","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Trilha de acesso à captação de água doce","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,"369",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:12:49-03","IBt","SP","24126","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Ostermeyer, R","1929","07","10","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:12:49-03","IBt","SP","425756","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Barbero, APP","2008","07","14","Barbero, APP","2008","07","14","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:12:49-03","IBt","SP","425758","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Barbero, APP","2008","07","14","Barbero, APP","2008","07","14","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:12:49-03","IBt","SP","22562","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Handro, O","1927","07","22","Brasil","São Paulo","São Paulo","Arredores de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:12:49-03","IBt","SP","8251","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Gehrt, A","1922","06","20","Brasil","São Paulo","São Paulo","Butanta, Pirajussara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:12:49-03","IBt","SP","31696","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Hoehne, FC","1934","04","20","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:12:49-03","IBt","SP","44618","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Handro, O","1938","07","07","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-21 10:12:49-03","IBt","SP","487919","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase",NA,"2014","07","23","Shirasuna, RT","2014","07","23","Brasil","São Paulo","São Paulo","Lote 4. Cultivada no viveiro Tamboril.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"3571",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-21 10:12:49-03","IBt","SP","170287","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Barros, F","1981","06","23","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"645",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-21 10:12:49-03","IBt","SP","20636","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Hoehne, FC","1927","06","01","Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-12-03 09:40:45-03","IBt","SP","327281","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Martuscelli, P","1986","06","03","Brasil","São Paulo","Teodoro Sampaio","Reserva Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-03 09:40:45-03","IBt","SP","327246","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Martuscelli, P","1986","06","03","Brasil","São Paulo","Teodoro Sampaio","Reserva Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,"237",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-21 10:12:49-03","IBt","SP","425759","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Barbero, APP","2008","07","14","Barbero, APP","2008","07","14","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-21 10:13:41-03","IBt","SP","5718","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.","Handro, O","1975","05",NA,"Hoehne, FC","1921","07","20","Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP002330","SP002330","Flores cor de vinho","53584","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"401","2019-11-21 10:13:43-03","IBt","SP","5452","S","Plantae","Orchidaceae","Pleurothallis","insularis","Pleurothallis insularis","Hoehne & Schltr.","Hoehne, FC","1926",NA,NA,"Gehrt, A","1921","04","06","Brasil","São Paulo","Itanhaém","Ilha da Queimada Grande","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"SP002350","SP002350","Flor cor de vinho&nf;Sintipo? de Pleurothallis josephensis Barb. Rodr. var. papillifera Hoehne","26998","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"402","2019-11-21 10:13:43-03","IBt","SP","8236","S","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis papillifera","Hoehne","Hoehne, FC","1929",NA,NA,"Gehrt, A","1923","03","14","Brasil","São Paulo",NA,"Piassaguera",NA,NA,NA,NA,NA,NA,"SP002353","SP002353","Flor esverdeada, riscada de vermelho",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Syntype","papillifera",NA
"403","2019-11-21 10:13:43-03","IBt","SP","19309","S","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis subcrenulata","Hoehne","Hoehne, FC","1929",NA,NA,"Hoehne, FC","1927","05","01","Brasil","Minas Gerais","Pouso Alegre",NA,"-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,"SP002354","SP002354",NA,"20835","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Holotype","subcrenulata",NA
"404","2019-11-21 10:13:43-03","IBt","SP","22554","S","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis integripetala","Hoehne","Hoehne, FC","1929",NA,NA,"Edwall, G","1897","05","20","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP002352","SP002352",NA,"53584","auto",NA,NA,NA,"CGG3705",NA,NA,NA,NA,NA,NA,"Holotype","integripetala",NA
