"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","individualCount"
"793","2021-03-04 15:43:27-03","IF","SPSF","44551","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C. de Moura","2011","02","24","C. de Moura & L.L.Novaes & T.C.C.Camargo & M.A.G.Magenta & J.N.C.Francisco","380","2011","02","23","Brasil","SP","Iguape","Reserva de Desenvolvimento Sustentável Barra do Una","-47.076667","-24.4425",NA,NA,"COLETA: Vegetação de praia.&nf;Planta reptante; caule vermelho; frutos verdes.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"794","2021-03-04 15:43:27-03","IF","SPSF","06088","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,NA,NA,NA,NA,"D.A. De Grande & E.A.Lopes","92","1978","05","05","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37574","auto",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"795","2021-03-04 15:43:27-03","IF","SPSF","06064","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,NA,NA,NA,NA,"D.A. De Grande & E.A.Lopes","69","1978","04","06","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37574","auto",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"796","2021-03-04 15:43:27-03","IF","SPSF","24845","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,NA,NA,NA,NA,"E.R.Batista","6","1999","01","05","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,"17990","auto",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"797","2021-03-04 15:43:27-03","IF","SPSF","29443","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"J.A.Pastore","2002","08","02","J.A.Pastore & C.Moura","1146","2002","03","01","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: praia de Paranapua&nf;;",NA,NA,"25482","auto",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"798","2021-03-04 15:43:27-03","IF","SPSF","51954","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","A. Maruyama","2017","02","02","A. Maruyama & L.Cicco","796","2017","02","20","Brasil","SP","Praia Grande","Km 99 da Rodovia 101","-46.504722","-24.016111",NA,NA,"COLETA: Liana reptante com flores, com pétalas de coloração amarela.; GEOGRAFIA: Vegetação da Planície Costeira, Restinga Arbustiva Inundável próximo ao CDP da Praia Grande, sentido Serra da Leoa.;",NA,NA,NA,NA,"12","12","Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"799","2021-03-04 15:43:27-03","IF","SPSF","30059","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","1177","2002","07","05","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: praia de Paranapua&nf;;",NA,NA,"25482","auto",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"800","2021-02-08 12:42:33-03","UFRGS","ICN","111726","S","Plantae","Fabaceae","Vigna","cf. luteola","Vigna cf. luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Longhi-Wagner, H","s.n.","1995","03",NA,"Brasil","PR","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"ICN00032785",NA,"24916","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"801","2021-02-08 12:42:33-03","UFRGS","ICN","142168","S","Plantae","Fabaceae","Vigna","cf. luteola","Vigna cf. luteola","(Jacq.) Benth.","Camargo, R",NA,NA,NA,"Camargo, R","131","2003","11","23","Brasil","SC","Jaguaruna","BR 101 km 350","-49.0256004333496","-28.6149997711182",NA,NA,"Trepadeira herbácea, flor amarela, frutos imaturos","ICN00032747",NA,"25787","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"802","2021-02-08 12:42:33-03","UFRGS","ICN","146236","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Lüdtke, R",NA,NA,NA,"Lüdtke, R","446","2005","12","14","Brasil","RS","Capão da Canoa","Jardim Beira Mar","-50.0097007751465","-29.7455997467041",NA,NA,"flores amarelas; dunas","ICN00026535","ICN00026535","15808","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"803","2021-02-08 12:42:33-03","UFRGS","ICN","169542","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS","2010","07","19","Menezes, LS","122","2010","02","07","Brasil","RS","Imbé","margem norte da laguna Tramandaí","-50.128101348877","-29.9752998352051",NA,NA,NA,"ICN00026543","ICN00026543","11309","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"804","2021-02-08 12:42:33-03","UFRGS","ICN","004556","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ferreira, AG",NA,NA,NA,"Ferreira, AG","354","1967","10","25","Brasil","RS","Porto Alegre","aterro Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,"erva rastejante, flkores amarelas; terreno arenoso","ICN00026521","ICN00026521 ICN00026521_1","29946","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"805","2021-02-08 12:42:33-03","UFRGS","ICN","157838","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Burkart, A",NA,NA,NA,"Ferreira, AG","188","1967","04","24","Brasil","RS","Porto Alegre","aterro Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,"Trepadeira semi-rastejante. Flores amareladas.; No meio do campo arenoso.","ICN00026518","ICN00026518 ICN00026518_1","29946","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"806","2021-02-08 12:42:33-03","UFRGS","ICN","049252","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1983",NA,NA,"Miotto, S","916","1981","04","10","Brasil","RS","Rio Grande","Estação Ecologica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,"ICN00026541","ICN00026541","82892","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"807","2021-02-08 12:42:33-03","UFRGS","ICN","047177","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1984",NA,NA,"Baptista, LRM","s.n.","1980","03","21","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"em banhado","ICN00026537","ICN00026537","20837","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"808","2021-02-08 12:42:33-03","UFRGS","ICN","009159","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Lindeman, JC; et. al","s.n.","1971","11","18","Brasil","RS","Torres","beira do rio Mampituba","-49.7268981933594","-29.3353004455566",NA,NA,"petalas amarelas, carena esverdeada","ICN00026540","ICN00026540","20837","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"809","2021-02-08 12:42:33-03","UFRGS","ICN","134764","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS","2009","08","06","Hagelund, K","7637","1974","01","03","Brasil","RS","Torres","pé do morro do farol","-49.7268981933594","-29.3353004455566",NA,NA,"Doação de K. Hagelund","ICN00026532","ICN00026532","20837","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"810","2021-02-08 12:42:33-03","UFRGS","ICN","033931","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1983",NA,NA,"Waechter, JL","527","1977","05","11","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,"voluvel, flores amarelas, com nodulo radiculares; campo umido","ICN00026524","ICN00026524 ICN00026524_1","21077","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"811","2021-02-08 12:42:33-03","UFRGS","ICN","033090","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Porto, ML; et al.","2265","1976","11","01","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,"dunas","ICN00032799",NA,"19353","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"812","2021-02-08 12:42:33-03","UFRGS","ICN","121297","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Flores, A",NA,NA,NA,"Flores, A","163","1998","02","13","Brasil","SC","Florianópolis","praia da Armação","-48.5491981506348","-27.596700668335",NA,NA,"Erva volúvel; flores amarelas. Ambiente arenoso, próximo ao mar.","ICN00026525","ICN00026525","27000","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"813","2021-02-08 12:42:33-03","UFRGS","ICN","122345","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Snak, C","2010","09",NA,"Bortoluzzi, RLC; Bortoluzzi, AL","1141","2002","01","26","Brasil","SC","Sombrio","centro da cidade","-49.61669921875","-29.113899230957",NA,NA,"Planta volúvel, em área antropizada. Flores arroxeadas quando no início da antese e amarelas quando completamente desenvolvidas","ICN00026542","ICN00026542","16515","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"814","2021-02-08 12:42:33-03","UFRGS","ICN","033366","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Lorscheitter, ML; Baptista, LRM","s.n.","1971","05","04","Brasil","RS","Guaíba","Centro Agronomico","-51.3250007629395","-30.113899230957",NA,NA,NA,"ICN00026965","ICN00026965","28343","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"815","2021-02-08 12:42:33-03","UFRGS","ICN","138642","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Boldrini, II","1042","1993","02","26","Brasil","RS","Imbé",NA,"-50.128101348877","-29.9752998352051",NA,NA,"Flor amarelo-clara; Em terreno baldio","ICN00026534","ICN00026534 ICN00026534_1","11309","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"816","2021-02-08 12:42:33-03","UFRGS","ICN","083228","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1992","01",NA,"Wagner, HL","1973","1989","05","28","Brasil","RS","Osório","estrada Passinhos-Osorio","-50.2696990966797","-29.8866996765137",NA,NA,"flores amarelas, terpadeira; muito comum em beira de estradas","ICN00026536","ICN00026536 ICN00026536_1","27350","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"817","2021-02-08 12:42:33-03","UFRGS","ICN","014788","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1992",NA,NA,"Dutra, J","788","1934","12","07","Brasil","RS","Osório","pinguela","-50.2696990966797","-29.8866996765137",NA,NA,NA,"ICN00026523","ICN00026523 ICN00026523_1","27350","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"818","2021-02-08 12:42:33-03","UFRGS","ICN","004564","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ferreira, AG",NA,NA,NA,"Ferreira, AG","417","1937","11","06","Brasil","RS","Porto Alegre","aterro Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,"erva rastejante, flores amarelas","ICN00026520","ICN00026520 ICN00026520_1","29946","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"819","2021-02-08 12:42:33-03","UFRGS","ICN","049253","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1984",NA,NA,"Miotto, S","917","1981","04","10","Brasil","RS","Rio Grande","Estação Ecologica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,"ICN00026529","ICN00026529","82892","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"820","2021-02-08 12:42:33-03","UFRGS","ICN","134763","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS","2009","08","06","Hagelund, K","5989","1970","09","23","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"Doação de K. Hagelund","ICN00026531","ICN00026531","20837","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"821","2021-02-08 12:42:33-03","UFRGS","ICN","062413","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Eisinger, SM",NA,NA,NA,"Stehmann, JR","189","1983","09","11","Brasil","RS","Tramandaí","beira de lagoa","-50.1335983276367","-29.9846992492676",NA,NA,"trepadeira voluvel","ICN00026538","ICN00026538","21077","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"822","2021-02-08 12:42:33-03","UFRGS","ICN","043260","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1984",NA,NA,"Waechter, JL","1018","1978","10","26","Brasil","RS","Tramandaí","em dunas secundarias, mais ou menos fixadas","-50.1335983276367","-29.9846992492676",NA,NA,"estolonifera, corola amarela","ICN00026539","ICN00026539","21077","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"823","2021-02-08 12:42:33-03","UFRGS","ICN","158739","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Paz, J",NA,NA,NA,"Daruy, JP; M.","s.n.","2003","03","15","Brasil","RS","Viamão","Itapuã Lagoa Negra","-51.0233001708984","-30.0811004638672",NA,NA,NA,"ICN00032734",NA,"41667","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"824","2021-02-08 12:42:33-03","UFRGS","ICN","135842","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS","2170","2004","01","23","Brasil","SC","Florianópolis","Praia Daniela","-48.5491981506348","-27.596700668335",NA,NA,"Sobre as dunas","ICN00026530","ICN00026530","27000","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"825","2021-02-08 12:42:33-03","UFRGS","ICN","135862","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS","2190","2004","02","11","Brasil","SC","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,"Nas dunas","ICN00026533","ICN00026533","18121","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"826","2021-02-08 12:42:33-03","UFRGS","ICN","062303","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, S","1985",NA,NA,"Stehmann, JR","584","1985","03",NA,"Uruguai","Rocha","Castillos","Praia de Valizas",NA,NA,NA,NA,"flores amarelas, trepadeira voluve; junto a vertente, entre dunas","ICN00026528","ICN00026528",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"827","2021-02-08 12:42:33-03","UFRGS","ICN","121325","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Flores, A","337","1999","05","15","Brasil","RS",NA,"19 Km da Polícia Rodoviária na RS 040 em direção a Mostardas",NA,NA,NA,NA,"Trepadeira; flor amarela com estrias; quilha pouco torcida.","ICN00032746",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"828","2021-02-08 12:42:33-03","UFRGS","ICN","121601","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Bortoluzzi, RLC; Biondo, E","1010","2001","10","19","Brasil","SC","Palhoça","BR 101, trevo entrada para Palhoça.","-48.668611","-27.665556","-48.668611","-27.665556","Trepadeira. Flores amarelas","ICN00032748",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"829","2021-02-08 12:42:33-03","UFRGS","ICN","146458","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS; Bortoluzzi, RLC","2339","2006","01","12","Brasil","SC","Itapoá",NA,"-48.611111","-26.074167","-48.611111","-26.074167","Em terreno baldio",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"830","2021-02-08 12:42:33-03","UFRGS","ICN","138499","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Lindeman, JC; Haas, JH","5245","1967","03","26","Brasil","PR",NA,"restinga between Matinhos and Caiobá",NA,NA,NA,NA,"Petals yellow","ICN00032749",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"831","2021-02-08 12:42:33-03","UFRGS","ICN","168104","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS","2011","05","30","Miotto, STS; et al.","2621","2011","02","24","Brasil","SC","Araranguá","BR-101 Km 396; 28°48'59 1S 49°23'37 0W","-49.393611","-28.816389","-49.393611","-28.816389",NA,"ICN00026544","ICN00026544",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"832","2021-02-08 12:42:33-03","UFRGS","ICN","146468","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS","2352","2006","02","21","Brasil","SC","Garopaba","trevo de entrada para a cidade BR-101e estrada secundária; 28°07'49 4''S 48°41'32 6''W","-48.692222","-28.130278","-48.692222","-28.130278",NA,"ICN00026527","ICN00026527 ICN00026527_1",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"833","2021-02-08 12:42:33-03","UFRGS","ICN","146455","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS; Bortoluzzi, RLC","2336","2006","01","12","Brasil","SC","Itapoá",NA,"-48.608333","-26.033056","-48.608333","-26.033056","Material em sílica; Em dunas na beira da praia","ICN00032750",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"834","2021-02-08 12:42:33-03","UFRGS","ICN","146459","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS; Bortoluzzi, RLC","2340","2006","01","12","Brasil","SC","Itapoá",NA,"-48.592778","-26.146389","-48.592778","-26.146389","Em terreno baldio","ICN00026522","ICN00026522 ICN00026522_1",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"835","2021-02-08 12:42:33-03","UFRGS","ICN","146462","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS; Bortoluzzi, RLC","2344","2006","01","13","Brasil","SC","Laguna","Morro da Glória; 28°29'16 9''S 48°46'43 1''W","-48.778611","-28.487778","-48.778611","-28.487778",NA,"ICN00026526","ICN00026526 ICN00026526_1",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"836","2021-02-08 12:42:33-03","UFRGS","ICN","146467","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS",NA,NA,NA,"Miotto, STS; Bortoluzzi, RLC","2350","2006","01","13","Brasil","SC","Laguna","28°28'31,5''S 48°46'05,7''W","-48.768056","-28.475278","-48.768056","-28.475278","Nas dunas, na beira do mar","ICN00026519","ICN00026519 ICN00026519_1",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"837","2021-02-08 12:42:33-03","UFRGS","ICN","123196","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Camargo, R",NA,NA,NA,"Camargo, R","39","2002","01","04","Brasil","RS","Cidreira","35 km da cidade na Estrada Interpraias","-50.2056007385254","-30.1811008453369",NA,NA,"Trepadeira, flor amarela.",NA,NA,"19547","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"838","2021-02-08 12:42:33-03","UFRGS","ICN","129287","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Paz, J",NA,NA,NA,"Paz, J; Daruy, M","82","2003","03","15","Brasil","RS","Viamão","Itapuã Lag.Negra","-51.0233001708984","-30.0811004638672",NA,NA,"trepadeira, sobre um junco; flor amarela",NA,NA,"41667","auto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"839","2020-12-15 09:18:22-03","UEPA","MFS","001470","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Falcão da Silva, M","154",NA,NA,NA,"Brasil","Pará","Maracanã","Ilha de Algodoal.Praia da Princesa.Restinga (1º cordão Dunar.)","-47.45135","-0.764622","-47.45135","-0.764622","Erva, ca. 0,50m de alt.Flor amarela.Fruto imaturo verde.Freqüente.À sombra do 1º cordão dunar.","MFS001470","MFS001470 MFS001470_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-12-15 09:18:22-03","UEPA","MFS","006099","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Silva, CAS da",NA,NA,NA,"Silva, GC","03","2016","09","01","Brasil","Pará","Altamira","Ilha do Mansour - Seu Zacarias.","-52.212339","-3.198617","-52.212339","-3.198617","Erva trepadeira com fruto imaturo verde e piloso.","MFS006099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-12-15 09:18:22-03","UEPA","MFS","002125","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Silva, WL","2012","10","17","Lucas, F.C.A.","478",NA,NA,NA,"Brasil","Pará","Maracanã","Algodoal, Praia da Princesa","-47.57455","-0.588736","-47.57455","-0.588736","Erva reptante ou trepadeira herbacea. Flores amarelas e frutos maduros marrons. Psamófila reptante próximo ao bar da pedra.","MFS002125","MFS002125 MFS002125_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-12-15 09:18:22-03","UEPA","MFS","007202","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Silva, CAS da","2016","12","12","Silva, CAS da","562","2016","05","06","Brasil","Pará","Canaã dos Carajás","Serra Sul, Área de canga com solo pedregoso.","-49.851653","-6.529972","-49.851653","-6.529972","Liana com flor roxa.","MFS007202","MFS007202 MFS007202_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
