"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"540","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Faria, JEQ; Oliveira, ALR","Araújo, DS","IFN-343822.8","2017","09","14","Southern America","Brasil","Piauí","Baixa Grande do Ribeiro",NA,"-45.179722","-7.919722",NA,NA,NA,"Medições na subunidade completa. Conglomerado PI-343. Subunidade 2. Subparcela 8. Indivíduo 18; Árvore, 17m, DAP 14,2cm. Base reta. Casca externa cinza, interna amarela; espessura fina; do tipo rugosa; Área de buritizal com solos mal d","UB0129223","UB0129223",NA,NA,"2018","03","23","-45.179722","-7.919722",NA,NA,NA,NA,NA,NA,NA
"541","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Silva, JA","IFN-22943641.9","2018","04","12","Southern America","Brasil","Mato Grosso","Itiquira",NA,"-53.999722","-17.28",NA,NA,NA,"Conglomerado MT-2294. Subunidade 1. Subparcela 9. Indivíduo 50. F6; Árvore, 15m,12cm. Base reta. Casca externa verde, casca interna verde claro, fina, rugosa, odor do corte perfumado; Área de APP, solo pedregoso",NA,NA,NA,NA,"2018","12","21","-53.999722","-17.28",NA,NA,NA,NA,NA,NA,NA
"542","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Silva, G","IFN-112721611.6","2018","08","20","Southern America","Brasil","Mato Grosso","Tapurah",NA,"-56.34","-12.78",NA,NA,NA,"Conglomerado MT-1127. Subunidade 1. Subparcela 6. Indivíduo 53. F6; Árvore, 10,6m,7,6cm. Base reta. Casca externa marrom acinzentado, casca interna alaranjada, fina, áspera, odor do corte verdura; Mata de galeria&nf;Solo encharcado",NA,NA,NA,NA,"2020","01","14","-56.34","-12.78",NA,NA,NA,NA,NA,NA,NA
"543","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Soares, J","IFN-16136534.10","2018","08","07","Southern America","Brasil","Mato Grosso","Nobres",NA,"-55.8","-14.399722",NA,NA,NA,"Conglomerado MT-1613. Subunidade 4. Subparcela 10. Indivíduo 12. F8; Árvore, Base com raízes fúlcreas. Casca externa marrom, casca interna creme, fina, lisa, odor do corte aromático; Floresta madura, solo arenoso",NA,NA,NA,NA,"2020","01","14","-55.8","-14.399722",NA,NA,NA,NA,NA,NA,NA
"544","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Pacheco, MACM","IFN-13533801.8","2018","09","05","Southern America","Brasil","Mato Grosso","Paranatinga",NA,"-54.54","-13.499722",NA,NA,NA,"Conglomerado MT-1353. Subunidade 1. Subparcela 8. Indivíduo 32. F6; Árvore, 15m,7cm. Base reta. Casca externa cinza, casca interna branco, grossa, áspera, odor do corte aromático; Mata ciliar",NA,NA,NA,NA,"2020","01","14","-54.54","-13.499722",NA,NA,NA,NA,NA,NA,NA
"545","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Ebling, M","IFN-17776881.1","2018","06","20","Southern America","Brasil","Mato Grosso","Primavera do Leste",NA,"-54","-14.94",NA,NA,NA,"Conglomerado MT-1777. Subunidade 1. Subparcela 1. Indivíduo 7. F6; Árvore, 24m,20,5cm. Base com raízes fúlcreas. Casca externa marrom, casca interna laranja, fina, áspera, odor do corte vagem; Solo inundado temporariamente",NA,NA,NA,NA,"2018","12","26","-54","-14.94",NA,NA,NA,NA,NA,NA,NA
"546","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Silva, G","IFN-112721481.1","2018","08","20","Southern America","Brasil","Mato Grosso","Tapurah",NA,"-56.34","-12.78",NA,NA,NA,"Conglomerado MT-1127. Subunidade 1. Subparcela 10. Indivíduo 10. F8; Árvore, Base reta.; Mata de galeria&nf;Solo encharcado",NA,NA,NA,NA,"2020","01","14","-56.34","-12.78",NA,NA,NA,NA,NA,NA,NA
"547","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Silva, MG; Maria, J","3282","1977","07","05","Southern America","Brasil","Mato Grosso",NA,"Rio Juruena",NA,NA,NA,NA,NA,"Árvore 10m x 10cm de diâmetro. Flor amarela perfumada. Fruto quando maduro abre e é vermelho internamente; Mata, terra firme, solo arenoso",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Proença, CEB","Sathler, DFT","IFN-233221.3","2018","03","20","Southern America","Brasil","Mato Grosso","Alto Taquari",NA,"-53.280556","-18.000556",NA,NA,NA,"Conglomerado MT-2332. Subunidade 1. Subparcela 3. Indivíduo 1. F6; Árvore, 8,7m,26,7cm. Base reta. Casca externa cinza, casca interna amarelo, fina, reticulada",NA,NA,NA,NA,"2018","04","11","-53.280556","-18.000556",NA,NA,NA,NA,NA,NA,NA
"549","2019-11-01 14:52:26-03","UnB","UB","23464","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Fonsêca, SG","1563","1970","06","08","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional - Mata da Barragem Santa Maria","-47.887778","-15.95",NA,NA,NA,"Árvore 12m. Frutos",NA,NA,NA,NA,"1988","02",NA,"-47.887778","-15.95","emarginata",NA,NA,NA,NA,NA,NA
"550","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Silva, RM","IFN-7221565","2018","07","03","Southern America","Brasil","Maranhão","Carolina","Garreleira","-46.800144","-7.199541","348","348",NA,"Conglomerado MA-722. Extra; Árvore; DAP em cm: 17,0; altura em m: 10,00; base reta; casca amarronzada por fora, amarelada por dentro, fina, estriada; Área brejosa em regeneração",NA,NA,NA,NA,"2018","12","03","-46.800144","-7.199541",NA,NA,NA,NA,NA,NA,NA
"551","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Soares, J","IFN-16136093.1","2018","08","07","Southern America","Brasil","Mato Grosso","Nobres",NA,"-55.8","-14.399722",NA,NA,NA,"Conglomerado MT-1613. Subunidade 3. Subparcela 1. Indivíduo 11. F6; Árvore, 9m,13,8cm. Base com raízes fúlcreas. Casca externa marrom, casca interna creme, fina, lisa, odor do corte aromático; Floresta madura, solo arenoso",NA,NA,NA,NA,"2020","01","14","-55.8","-14.399722",NA,NA,NA,NA,NA,NA,NA
"552","2019-11-01 14:52:26-03","UnB","UB","23291","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Harley, RM","10569","1968","10","09","Southern America","Brasil","Mato Grosso",NA,"By Base Camp","-52.25","-15.85",NA,NA,NA,"Plant 14m with girth of 40cm. Leaves leathery; Swampy gallery forest",NA,NA,NA,NA,"1988","02",NA,"-52.25","-15.85","emarginata",NA,NA,NA,NA,NA,NA
"553","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Gabriel, CS","IFN-189010774.1","2018","07","10","Southern America","Brasil","Mato Grosso","Araguaiana",NA,"-51.84","-15.299722",NA,NA,NA,"Conglomerado MT-1890. Subunidade 4. Subparcela 1. Indivíduo 4. F6; Árvore, 12m,5,3cm. Base reta. Casca externa cinza, casca interna amarelo, grossa, áspera, sem odor de corte; Solo com afloramento do lençol freático/área de várzea",NA,NA,NA,NA,"2020","01","15","-51.84","-15.299722",NA,NA,NA,NA,NA,NA,NA
"554","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Rigo, S","IFN-127430412.1","2018","11","15","Southern America","Brasil","Mato Grosso","Sapezal",NA,"-58.86","-13.32",NA,NA,NA,"Conglomerado MT-1274. Subunidade 2. Subparcela 1. Indivíduo 1. F8; Arbusto, Base reta; Relevo suave ondulado, solo profundo com muita serrapilheira, floresta madura",NA,NA,NA,NA,"2020","01","14","-58.86","-13.32",NA,NA,NA,NA,NA,NA,NA
"555","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Gabriel, CS","IFN-189010744.1","2018","07","10","Southern America","Brasil","Mato Grosso","Araguaiana",NA,"-51.84","-15.299722",NA,NA,NA,"Conglomerado MT-1890. Subunidade 4. Subparcela 1. Indivíduo 1. F8; Árvore, Base reta. Casca externa cinza, casca interna amarelo, grossa, áspera, sem odor de corte; Solo com afloramento de lençol freático/área de várzea",NA,NA,NA,NA,"2018","12","26","-51.84","-15.299722",NA,NA,NA,NA,NA,NA,NA
"556","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Ebling, M","IFN-17776931.1","2018","06","20","Southern America","Brasil","Mato Grosso","Primavera do Leste",NA,"-54","-14.94",NA,NA,NA,"Conglomerado MT-1777. Subunidade 1. Subparcela 1. Indivíduo 5. F8; Árvore, Base com raízes fúlcreas. Casca externa marrom, casca interna palha, fina, áspera, odor do corte vagem; Solo alagado, banhado",NA,NA,NA,NA,"2018","12","26","-54","-14.94",NA,NA,NA,NA,NA,NA,NA
"557","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Sathler, DFT","IFN-21791883.3","2018","03","29","Southern America","Brasil","Mato Grosso","Ponte Branca",NA,"-53.099722","-16.56",NA,NA,NA,"Conglomerado MT-2179. Subunidade 3. Subparcela 3. Indivíduo 28. F6; Árvore, 14m,12,8cm. Base com raízes fúlcreas. Casca externa cinza, casca interna amarelo, fina, estriada; Mata de galeria, solo úmido",NA,NA,NA,NA,"2018","12","26","-53.099722","-16.56",NA,NA,NA,NA,NA,NA,NA
"558","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Faria, JEQ","Silva, RM","IFN-6291698","2018","07","29","Southern America","Brasil","Maranhão","Porto Franco","Povoado Maravilha","-47.160443","-6.480182","213","213",NA,"Conglomerado MA-629. Extra; Árvore; DAP em cm: 9,6; altura em m: 11,30; base reta; casca amarronzada por fora, amarelada por dentro, grossa, rugosa; Área de cerradão",NA,NA,NA,NA,"2018","09","26","-47.160443","-6.480182",NA,NA,NA,NA,NA,NA,NA
"559","2019-11-01 14:52:26-03","UnB","UB","23292","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Heringer, EP","15272","1976","01",NA,"Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417","emarginata",NA,NA,NA,NA,NA,NA
"560","2019-11-01 14:52:26-03","UnB","UB","23293","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Fonsêca, SG","1286","1968","10","09","Southern America","Brasil","Mato Grosso",NA,"Arredores doAcampamento da Expedição Inglesa",NA,NA,NA,NA,NA,"Árvore. Flores alaranjadas e pilosas",NA,NA,NA,NA,"1988","02",NA,NA,NA,"emarginata",NA,NA,NA,NA,NA,NA
"561","2019-11-01 14:52:26-03","UnB","UB","23465","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Pires, JM","9633","1963","05","06","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.887778","-15.95",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95","emarginata",NA,NA,NA,NA,NA,NA
"562","2019-11-01 14:52:26-03","UnB","UB","23471","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Ramos, J","6616","1966","07","12","Southern America","Brasil","Distrito Federal","Brasília","Setor Industrial","-47.887778","-15.95",NA,NA,NA,"Gallery forest and adjacent sedge meadow",NA,NA,NA,NA,"1988","02",NA,"-47.887778","-15.95","emarginata",NA,NA,NA,NA,NA,NA
"563","2019-11-01 14:52:26-03","UnB","UB","40916","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Irwin, HS","16657","1966","06","05","Southern America","Brasil","Mato Grosso",NA,"Ca. 86km N of Xavantina",NA,NA,"550","550",NA,"Tree 8m x 15cm. Fruit light green; Gallery forest",NA,NA,NA,NA,"1988","02",NA,NA,NA,"emarginata",NA,NA,NA,NA,NA,NA
"564","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","625","1978","09","20","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore de 8 m de altura x 10 cm de diâmetro, fruto amarelado, semente preta brilhosa pequena com arilo na base; Mata ciliar R-5 área inundada",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-01 14:52:25-03","UnB","UB","216875","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Kuhlmann, MP","Kuhlmann, MP","297","2014","08","20","Southern America","Brasil","Distrito Federal","Brasília","ESECAE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 20 m, fruto maduro cor rosada, até sete sementes com arilo branco; Mata de Galeria",NA,NA,"70570","auto","2014","08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-01 14:52:25-03","UnB","UB","216711","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Kuhlmann, MP","Kuhlmann, MP","297","2014","08","20","Southern America","Brasil","Distrito Federal","Brasília","ESECAE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 20 m, fruto maduro cor rosada, até sete sementes com arilo branco; Mata de Galeria",NA,NA,"70570","auto","2014","08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-01 14:52:25-03","UnB","UB","11622","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, JB","Oliveira, MC; Santos, JB; Pereira, DJS","12","2002","06",NA,"Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica de Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 12m; Mata de galeria.",NA,NA,"70570","auto","2002","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 14:52:25-03","UnB","UB","15694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Oliveira Filho, IMX","Oliveira Filho, IMX","41","2004","01","15","Southern America","Brasil","Distrito Federal","Brasília","Parque Olhos D'agua","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Botão floral ceme-esverdeado. Caule castanho finamente fissurado e gretado. Copa de aspecto piramidal. Folhas cartáceas, leve discolores com a face adaxial verde escura e abaxial verde-clara.; Árvore 8m; Brejo.",NA,NA,"70570","auto","2004","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","315","1977","12","13","Southern America","Brasil","Distrito Federal","Brasília","RECOR. Coletada na R-8","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Material fixado; Árvore de 7x00, 8 m copa reduzida, flor amarela; botão floral de cor verde com galhas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-01 14:52:26-03","UnB","UB","8916","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Pontes, AF","Soares-Silva, LH; Carvalho, AM","767","2000","05","31","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Frutos maduros verdes externa e, vermelhos internamente, sementes escuras.; Árvore; Mata ciliar.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-11-01 14:52:25-03","UnB","UB","216360","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Silvestre, LFV","184","2015","05","16","Southern America","Brasil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,"Registro etnobotânico; Arbóreo linheira 20m; Mata de galeria","UB0031990","UB0031990","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-01 14:52:25-03","UnB","UB","144648","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Heringer, EP","7254","1959","10","30","Southern America","Brasil","Minas Gerais","Paraopeba","Fazenda Pindaíba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Brejo",NA,NA,"26090","auto","1988","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2019-11-01 14:52:25-03","UnB","UB","144661","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Heringer, EP","7254","1959","09","26","Southern America","Brasil","Minas Gerais","Paraopeba","Hôrto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","1988","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-11-01 14:52:25-03","UnB","UB","215217","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Pires, JM","51820","1961",NA,NA,"Southern America","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-11-12 17:00:54-03","UEL","FUEL","41176","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Walter, BMT","Walter, BMT; Mendonça, RC; Oliveira, NR; Cardoso, E","5245","2004","08","10",NA,"Brasil","Tocantins","Almas","Região Norte. Fazenda Minehaha., Arredores do Córrego do Cachorro ca. 70 Km a nordeste da Cidade de Almas.","-47.129444","-11.115278","400","400",NA,NA,NA,NA,NA,NA,"2004","08","10","-47.129444","-11.115278",NA,NA,NA,NA,NA,NA,NA
"576","2020-11-12 17:00:54-03","UEL","FUEL","5307","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Silva, MG; Maria, J","3282","1977","07","05",NA,"Brasil","Mato Grosso",NA,"Rio Juruena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-11-12 17:00:54-03","UEL","FUEL","7957","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Filgueiras, TS; Alvarenga, D","1556","1988","12","15",NA,"Brasil","Minas Gerais","Paracatu",NA,"-47.05","-17.016667",NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"-47.05","-17.016667",NA,NA,NA,NA,NA,NA,NA
"578","2020-11-12 17:00:54-03","UEL","FUEL","31741","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Fonseca, ML; et al.","2784","2001","05","17",NA,"Brasil","Bahia","Cocos","Fazenda Trijunção.Próximo a sede Santa Luiza, Próximo a sede Santa Luiza","-44.5344009399414","-14.1838998794556",NA,NA,NA,NA,NA,NA,"199742","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-11-12 17:00:54-03","UEL","FUEL","5306","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer, EP; et al.","315","1977","12","13",NA,"Brasil","Distrito Federal","Brasília","Picada R-8","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-11-12 17:00:54-03","UEL","FUEL","9417","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Araujo, GM","s.n.","1987","10","08",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-11-12 17:00:54-03","UEL","FUEL","17638","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Paschoal, MES","1652","1996","01","05",NA,"Brasil","São Paulo","Agudos","Fazenda da Cia. Cervejaria Brahma, Cervejaria Brahma","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,"52219","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-11-12 17:00:54-03","UEL","FUEL","28084","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Leitão Filho, HF","Carpanezzi, AA","113","1991","07",NA,NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"22843","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-11-12 17:00:54-03","UEL","FUEL","13818","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Kinoshita, LS","27266","1992","11","12",NA,"Brasil","São Paulo","Itirapina","Mata Ciliar, região alagada, regiao alagada.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
