"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1289","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Bijos, NR","Araújo, JF","IFN-6323041.1","2017","07","17","Brasil","Bahia","Luís Eduardo Magalhães",NA,"-45.899989","-12.566569","-45.899989","-12.566569",NA,NA,"UB0125481","UB0125481","2018","05","31","Southern America",NA,NA,"Conglomerado BA-632. Subunidade 1. Subparcela 1. Indivíduo 3. F8; Arbusto. 2m de altura. Base reta; Cerrado denso",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Castello, ACD","Gomes, SM; Pereira, JB","129","1996","10","10","Brasil","Distrito Federal","Brazlândia","Rio do Sal","-47.9025","-15.73","-47.9025","-15.73",NA,NA,NA,NA,"2018","11",NA,"Southern America",NA,NA,"Árvore 25m de altura. Flor branca; Mata de Galeria. relevo declivoso. Latossolo vermelho-amarelo com cascalho",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Rios, MNS","306","2014","09","30","Brasil","Distrito Federal","Planaltina","Reserva da Embrapa Cerrados","-47.716667","-15.633333","-47.716667","-15.633333",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore, ca. de 3,5m; folhas simples, alternas, espiraladas, acumuladas nas pontas dos ramos, pilosas nas duas faces; flores cor creme.; Cerrado sentido restrito.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Gomes, SM; Tostes, RG","172","1996","10","10","Brasil","Distrito Federal","Taguatinga","Lado norte da Estrada Parque de Ceilândia (Estrutural)","-48.049167","-15.790833","-48.049167","-15.790833",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Flor creme; Cerrado sensu stricto. Relevo plano. Latossolo vermelho-escuro",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Castello, ACD","Irwin, HS; Souza, R; Santos, RR","9306","1965","10","19","Brasil","Goiás","Chapada dos Veadeiros","Ca. 12 Km. N.W. of Veadeiros","-47","-14","-47","-14","901","901",NA,NA,"2018","11",NA,"Southern America",NA,NA,"Gnarled tree ca. 4m x 8 cm. Corolla yellow-green",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2019-11-01 14:52:37-03","UnB","UB","181993","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Oliveira, DE","Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","1578","2006","09",NA,"Brasil","Goiás","Jaraguá ","Serra de Jaraguá","-49.3475","-15.770833","-49.3475","-15.770833",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Cerrado sensu stricto aberto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2019-11-01 14:52:37-03","UnB","UB","193301","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Ferreira, WM","Eiten, G; Eiten, LT","8871","1968","09","21","Brasil","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. (1 km due W of Royal Society-Royal Geographic Society Base Camp). Along side road to Base Camp, 150m from main road.","-51.75","-12.85","-51.75","-12.85","450","450",NA,NA,"1989","04",NA,"Southern America",NA,NA,"Tree 5m tall with white latex. Corolla limbs white.; Cerrado low-tree woodland. At roadside.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Gabriel, CS","IFN-20732202.1","2018","04","04","Brasil","Mato Grosso","Torixoréu",NA,"-52.56","-16.02","-52.56","-16.02",NA,NA,NA,NA,"2018","04","27","Southern America",NA,NA,"Conglomerado IFN-2073. Subunidade 2. Subparcela 1. Indivíduo 15. F6; Árvore, 4m de altura, DAP 10,5cm. Látex branco, pouco abundante, pegajoso, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna amarela, grossa, fissurada, des",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Gabriel, CS","IFN-20732091.6","2018","04","04","Brasil","Mato Grosso","Torixoréu",NA,"-52.56","-16.02","-52.56","-16.02",NA,NA,NA,NA,"2019","12","15","Southern America",NA,NA,"Conglomerado IFN-2073. Subunidade 1. Subparcela 6. Indivíduo 44. F6; Árvore, 7,5m de altura, DAP 10cm. Látex branco, pouco abundante, pegajoso, ausência de odor de corte. Base reta. Fruto, cor interna branco, cor externa marrom. Casca cor externa cin",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2019-11-01 14:52:37-03","UnB","UB","9478","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Milhomens, LC; Proença, CEB; Duval, FG; Carvalho, JA","54","2000","11","26","Brasil","Minas Gerais","Garapuava","Beira de estrada","-46.3","-16.033333","-46.3","-16.033333","551","551",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Cerrado.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2019-11-01 14:52:37-03","UnB","UB","9323","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Proença, CEB; Milhomens, LC; Carvalho, JA; Mendes, VC","2299","2000","11","27","Brasil","Minas Gerais","Umuarama",NA,"-46.433333","-16.083333","-46.433333","-16.083333","955","955",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Arvoreta 1,4m. Flor branca. Fruto creme.; Cerrado sensu stricto. Solo: Solo franco-arenoso.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2019-11-01 14:52:37-03","UnB","UB","13812","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Ferreira, M","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer, AE; Silva, FC","3622","1980","03","03","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1989",NA,NA,"Southern America",NA,NA,"Flores com a corola arroxeada e o cálice avermelhado; estames avermelhados e brancos",NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1301","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Gomes, SM","Heringer, EP","10585B","1965","09","30","Brasil","Distrito Federal","Brasília","Parque do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1995","11","01","Southern America",NA,NA,"Árvore de 15 metros",NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1302","2019-11-01 14:52:37-03","UnB","UB","182932","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Santos, JR","Santos, JR; Neiva, CAF","503","2006","09","14","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore com 6m de altura. Flor branca. Fruto marrom; Cerrado sensu stricto típico. Relevo plano. Cambissolo arenso",NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1303","2019-11-01 14:52:37-03","UnB","UB","180811","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Fallen, M","Valle, MP","8","1981","10","12","Brasil","Distrito Federal","Brasília","SE do alojamento estudantil, Unb.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1984",NA,NA,"Southern America",NA,NA,"Árvore 3,5 m.; tronco ereto e sulcado latescente; folhas aveludadas.; Cerrado maltratado, recém queimado.",NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1304","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes - Ferreira W","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25452","1970","01","26","Brasil","Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,NA,"900","900",NA,NA,"1989","04",NA,"Southern America",NA,NA,"Gnarled tree 4 m x 12 cm. Fruit light gray-green; Cerrado",NA,"Dicotyledoneae",NA,"94621","auto",NA,NA,NA,NA,NA,NA
"1305","2019-11-01 14:52:37-03","UnB","UB","216241","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Silvestre, LFV","54","2014","10","21","Brasil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"UB0031987","UB0031987",NA,NA,NA,"Southern America",NA,NA,"Registro etnobotânico - medicinal; Arbóreo 5m, flor branco-amarelada; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"92497","auto",NA,NA,NA,NA,NA,NA
"1306","2019-11-01 14:52:37-03","UnB","UB","108254","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Silva Júnior, MC","Montoro, GR","3","2007","03","09","Brasil","Goiás","Goiás","Fazenda Estância Quinta da Serra","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Matriz. Material testemunha da Dissertação de Mestrado de Gustavo Montoro, departamento de Botânica, UnB.; Cerrado sentido restrito.",NA,"Dicotyledoneae",NA,"63502","auto",NA,NA,NA,NA,NA,NA
"1307","2019-11-01 14:52:37-03","UnB","UB","144744","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Fonseca, ML","Silva, SS; Pereira, JDA; Silva, MA; Dambrós, LA","343","2007","10","12","Brasil","Goiás","Ivolândia","Bacia do Rio Caiapó. Fazenda Campo Redondo. Ponto 39.","-50.7938995361328","-16.601900100708",NA,NA,NA,NA,NA,NA,"2008","06",NA,"Southern America",NA,NA,"Árvore ca. 5,0 m altura. Corola esbranquiçada.; Campo úmido (transicional p/ cerrado pastejado).",NA,"Dicotyledoneae",NA,"64901","auto",NA,NA,NA,NA,NA,NA
"1308","2019-11-01 14:52:37-03","UnB","UB","110914","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Paula, JE","Paula, JE","3732","2004","05","11","Brasil","Goiás","Planaltina","Planaltina, 2 km da Lagoa Formosa em direção ao Capão dos Negros.","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Latex copiosp, branco; tronco comcasca grossa.; Árvore pequena; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"61159","auto",NA,NA,NA,NA,NA,NA
"1309","2019-11-01 14:52:37-03","UnB","UB","202472","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Teixeira, AMC","Teixeira, AMC; Pinto, JRR","31","2014","07",NA,"Brasil","Goiás","São Domingos","Parque Estadual de Terra Ronca - Transecto Florística&nf;Cerrado sentido restrito","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,NA,NA,"2014","07",NA,"Southern America",NA,NA,"Árvore, 10 cm de diâmetro, 3 m de altura",NA,"Dicotyledoneae",NA,"73215","auto",NA,NA,NA,NA,NA,NA
"1310","2019-11-01 14:52:37-03","UnB","UB","151419","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Rocha, DMS","Rocha, DMS","31","1998","05","25","Brasil","Goiás","São Domingos","Parque Estadual Terra Ronca.","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvores altas (10 a 15 cm).; Árvore 5m; Cerrado atípico",NA,"Dicotyledoneae",NA,"73215","auto",NA,NA,NA,NA,NA,NA
"1311","2019-11-01 14:52:37-03","UnB","UB","5502","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Anderson, WR","7351","1973","03","18","Brasil","Goiás","Teresina de Goiás","4 Km by road S of Teresina","-47.2647018432617","-13.7763996124268",NA,NA,"1000","1000",NA,NA,"1989","04",NA,"Southern America",NA,NA,"Stems with abundant látex. Fruit separate.; Tree 4m. Fruto marrom-brown.; Cerrado. Topologia: Encosta.",NA,"Dicotyledoneae",NA,"42211","auto",NA,NA,NA,NA,NA,NA
"1312","2019-11-01 14:52:37-03","UnB","UB","174746","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Sato","Ramos, AE; et al.","381","1988","01","20","Brasil","Mato Grosso","Ponte Branca","Fazenda Altamira.","-52.8333015441895","-16.7642002105713",NA,NA,NA,NA,NA,NA,"1988","04",NA,"Southern America",NA,NA,"Arbusto grosso de 1,8m, latescente.; Cerrado.",NA,"Dicotyledoneae",NA,"42196","auto",NA,NA,NA,NA,NA,NA
"1313","2019-11-01 14:52:37-03","UnB","UB","174747","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Fereira, WM","Heringer, EP","5065","1956","10","29","Brasil","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"1989","04",NA,"Southern America",NA,NA,"Árvore baixa, torturosa, galhos pendentes, leitosa lenho quebradiço.; Cerrado. Pobre até meio cerrado.",NA,"Dicotyledoneae",NA,"26090","auto",NA,NA,NA,NA,NA,NA
"1314","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Morales, JF","Gottsberger, IS","5618872","1972","08","18","Brasil","São Paulo","Botucatu","Munícipio de Botucatu: 18 km north of BOTUCATU, (14 km east of SÃO MANUEL). &nf;Along the São Manuel, Piracicaba highway. Near ex-RR station","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"1996","10",NA,"Southern America",NA,NA,"Vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree; Cerrado",NA,"Dicotyledoneae",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"1315","2019-11-01 14:52:37-03","UnB","UB","8029","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Oliveira, RS; Batista, JAN","291","1998","04","01","Brasil","Tocantins","Porto Nacional","6-7 km de Porto Nacional para Palmas","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,"1998","04","22","Southern America",NA,NA,"Coordenadas P.I.V.; Árvore 3m. Fruto bege.; Cerrado.",NA,"Dicotyledoneae",NA,"77281","auto",NA,NA,NA,NA,NA,NA
"1316","2019-10-03 10:03:21-03","UFSCar","SORO","5217","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,NA,"409",NA,NA,NA,"Brasil","São Paulo","Sorocaba","Bairro do Eden, próximo a empresa Schaeffler e linhas de transmissão de energia elétrica","-47.409153","-23.430364","47°24'32,95W","23°25'49,31S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvore ca 3 metros, látex branco pouco abundante ao cortar os ramos,mais abundate ao quebrar as folhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2019-10-03 10:03:21-03","UFSCar","SORO","2075","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Koch, I.; Cavassan, O.",NA,NA,NA,NA,"Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA
"1318","2019-10-03 10:03:21-03","UFSCar","SORO","97","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Casali, M. F.; Covre, R.A.; Koch, I.;Kortz, A. R.; Rodrigues, B.N.","24","2007","10","10","Brasil","São Paulo","Sorocaba","FACENS","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1319","2019-10-03 10:03:21-03","UFSCar","SORO","342","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Casali, M. F.; Coelho, S.; Koch, I.; Kortz, A. R.","6","2007","10","03","Brasil","São Paulo","Sorocaba","FACENS","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1320","2019-10-03 10:03:21-03","UFSCar","SORO","5863","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Franco, M.P.; Pinheiro, R.C.; Pires, V.C.M.; Souza, T.R.B.; Urzedo, D.I.","79","2008","10","24","Brasil","São Paulo","Sorocaba","FACENS - Sorocaba.","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore. Látex branco; semente alada.",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"1321","2019-10-03 10:03:21-03","UFSCar","SORO","2093","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Koch, I.; Cavassan, O.","55","1992","10","21","Brasil","São Paulo","Bauru","Reserva do Horto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA
"1322","2019-05-06 11:51:59-03","UFU","HUFU","13582","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Morales, J.F.","Mota, A.L.P.","1110","1992","01","17","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. José Costa.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00002204","HUFU00002204","2012","11",NA,NA,NA,NA,"Árvore, ca. 8 m. Botões florais verdes.; Cerrado.",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"1323","2019-05-06 11:51:59-03","UFU","HUFU","28607","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Volpi, R.L.","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","266","2002","10","08","Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Antes da Sete Cidades.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"HUFU00053008","HUFU00053008","2003","10",NA,NA,NA,NA,"Árvore 4 m. Cálice creme, corola creme-amarelada.; Cerrado rupestre.",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"1324","2019-05-06 11:51:59-03","UFU","HUFU","52301","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Morokawa, R.","Romero, R.; Mello, F.N.A.; Rosa, P.O. & Soares, P.N.","8075","2008","09","23","Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"HUFU00002206","HUFU00002206","2009","09",NA,NA,NA,NA,"Árvore, ca. 2,5 m. Cálice e corola creme.; Campo rupestre.",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"1325","2019-05-06 11:51:59-03","UFU","HUFU","52752","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Morokawa, R.","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","356","2008","09","23","Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"HUFU00002207","HUFU00002207","2009","09",NA,NA,NA,NA,"Arbusto, ca. 1,2 m. Flores alvas.; Campo rupestre.",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"1326","2019-05-06 11:51:59-03","UFU","HUFU","35093","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Castello, A.C.D.","Alves, A.S.S.; Alves, A.A.","585","2003","08","31","Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,"HUFU00001206",NA,"2017","10",NA,NA,NA,NA,"Arvoreta, ca. 3,0 m. Botão floral.; Cerrado Sentido Restrito-típico.",NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA
"1327","2019-05-06 11:51:59-03","UFU","HUFU","45746","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Damaso, P.P.","Damaso, P.P.; Nakajima, J.N.","02","2004","11","12","Brasil","Minas Gerais","Monte Alegre de Minas","Fazenda Conquista","-48.8807983398438","-18.8705997467041",NA,NA,NA,NA,"HUFU00002227","HUFU00002227","2004","12",NA,NA,NA,NA,"Árvore, ca. 6 m. Latecente, frutos jovem esverdeado.; Borda de cerradão.",NA,NA,NA,"45497","auto",NA,NA,NA,NA,NA,NA
"1328","2019-05-06 11:51:59-03","UFU","HUFU","57839","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Morales, J.F.","s/coletor","s.n.","2007","05","12","Brasil","Minas Gerais","Patrocínio","Fazenda União","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"HUFU00002203","HUFU00002203","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"1329","2020-11-27 11:33:10-03","UFU","HUFU","78036","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Hemsing, P.K.B.; Dias, A.G.","729","2018","10","22","Brasil","Minas Gerais","Uberlândia","Bacia do Uberabinha, Baixo Uberabinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00075281",NA,NA,NA,NA,NA,NA,NA,"Arvore, ca. 3m. Corola e cálice creme-esverdeado, pétalas das flores vermelhas marrons.; Cerradão.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
