"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","locality","phylum","order","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount"
"288","2019-05-06 11:54:38-03","UFU","HUFU","37240","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Oliveira, G.C.","2165","2002","12","26",NA,"Brasil",NA,NA,"Herbácea ca. de 0,10 m. Verde-amarelada.; Vereda.","HUFU00025927","Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025927",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-08-04 12:47:54-03","UFU","HUFU","5721","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Romero, R.; Arantes, A.A.A.","1017","1994","05","24",NA,"Brasil",NA,NA,"Herbácea, ca. 0,15 m. Flores amarelas.; Campo úmido.","HUFU00025919","Uberlândia","Reserva do Clube Caça e Pesca Itororó",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025919","Nakajima, J.N.","58223","auto","1995",NA,NA,NA,NA,"09","11",NA,NA,NA
"290","2019-05-06 11:54:38-03","UFU","HUFU","42361","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barbosa, A.A.A.","s.n.","2005","05","13",NA,"Brasil",NA,NA,"Erva com flor amarelo claro.; Vereda.","HUFU00003735","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Fundo.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00003735","Resende, I.L.M.","58223","auto","2009",NA,NA,NA,NA,"07","23",NA,NA,NA
"291","2019-05-06 11:54:38-03","UFU","HUFU","21048","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barbosa, A.A.A.","2264","1999","08","13",NA,"Brasil",NA,NA,"Erva com flor alva a lilás.; Vereda.","HUFU00025917","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Meio esquerdo da vereda 1.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025917","Guimarães, E.F.","58223","auto","2005",NA,NA,NA,NA,"01",NA,NA,NA,NA
"292","2019-05-06 11:54:38-03","UFU","HUFU","19819","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barbosa, A.A.A.; Araújo, G.M.","2476","1999","03","05",NA,"Brasil",NA,NA,"Erva rara.; Vereda.","HUFU00025920","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Vereda 1 (direito, borda).",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025920",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-05-06 11:54:38-03","UFU","HUFU","32998","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Volpi, R.L.; Romero, R.; Pacheco, R.A.; Mendonça, I.; Cruz, M.P.; Alves, A.S. & Carvalho, S.M","647","2003","05","15",NA,"Brasil",NA,NA,"Planta, ca. 0,08 m. Tépalas e estames amarelos.; Campo úmido.","HUFU00051665","Delfinópolis","Trilha Escada de Pedras",NA,NA,"Mart.","Minas Gerais","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00051665","Nakajima, J.N.","41380","auto","2003",NA,NA,NA,NA,"10",NA,NA,NA,NA
"294","2019-05-06 11:54:38-03","UFU","HUFU","3165","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","FEEP","219","1992","06","05",NA,"Brasil",NA,NA,"Herbáceo, 30 cm, flores amarelas.; Campo úmido.","HUFU00025918","Uberlândia","Estação Ecológica do Panga",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025918","Maas, P.J.M.","58223","auto","1995",NA,NA,NA,NA,"09","18",NA,NA,NA
"295","2019-05-06 11:54:38-03","UFU","HUFU","20554","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Faria, P.","s.n.","1999","06","29",NA,"Brasil",NA,NA,"Erva com flor amarela.; Vereda.","HUFU00025922","Uberlândia","Estação Ecológica do Panga, Vereda 4 (esquerdo, meio).",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025922",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-05-06 11:54:38-03","UFU","HUFU","22485","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Araújo, G.M.","3038","2000","02","18",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00025926","Uberlândia","Estação Ecológica do Panga, Vereda 4 (lado oeste). Meio da vereda, lado esquerdo.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025926",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-05-06 11:54:38-03","UFU","HUFU","23242","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Araújo, G.M.","3268","2000","05","26",NA,"Brasil",NA,NA,"Espécie frequente, flor amarela.; Vereda.","HUFU00025924","Uberlândia","Estação Ecológica do Panga, Vereda 4 (lado oeste). Meio da vereda, lado esquerdo.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025924",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-05-06 11:54:38-03","UFU","HUFU","37241","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Oliveira, G.C.","2511","2003","01","22",NA,"Brasil",NA,NA,"Herbácea, ca. 0,1 m. Verde amarelada.; Vereda.","HUFU00025928","Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025928",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-05-06 11:54:38-03","UFU","HUFU","19505","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barbosa, A.A.A.","s.n.","1999","04","09",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00025921","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Margem direita, meio da vereda.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025921",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-05-06 11:54:38-03","UFU","HUFU","23006","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barbosa, A.A.A.","3244","2000","05","12",NA,"Brasil",NA,NA,"Erva com fruto verde.; Vereda.","HUFU00025925","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Meio da vereda 1, lado direito",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025925",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-05-06 11:54:38-03","UFU","HUFU","19912","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Amaral, A.F.; Barbosa, A.A.A. & Pedroni, F.","1975","1998","12","04",NA,"Brasil",NA,NA,"Herbácea ca. de 30 cm. Gamopétala, dem folhas.","HUFU00025923","Uberlândia","Reserva do Clube Caça e Pesca Itroró, Braço esquerdo, meio da vereda 1.",NA,NA,"Mart.","Minas Gerais","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00025923",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-04-23 15:26:42-03","UFMT","UFMT","31963","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3618","1997","03","26",NA,"Brasil",NA,NA,"Erva ereta, com flores amarelas.; Savana Gramineo-Lenhosa (Campo umido).","UFMT00031963","Barra do Garças","Fazenda Brasil. Relevo suave ondulado.",NA,NA,"Mart.","Mato Grosso","-52.439444","-15.583333",NA,NA,NA,"Souza, J.P.",NA,NA,"1998",NA,"-52.439444","-15.583333",NA,NA,NA,NA,NA,NA
"303","2020-05-19 17:19:29-03","UFMT","UFMT","23426","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","SchessI, M.","2631","1992","05","30",NA,"Brasil",NA,NA,"Flores amarela.; Savana (campo de murundus).","UFMT00023426","Poconé","Estrada de Poconé a Porto Cercado aproximadamente do Km 27.",NA,NA,"Mart.","Mato Grosso","-56.483333","-16.35","110","110",NA,"Maas, P.J.M.",NA,NA,"1994",NA,"-56.483333","-16.35",NA,"04",NA,NA,NA,NA
"304","2015-04-17 16:11:49-03","UFMT","UFMT","29175","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Ramos, E.J.","s.n.","2009","05","21",NA,"Brasil",NA,NA,"Herbácea, com flores amarelas, bráquitias lilás, caduciforme, 15-20 cm de altura.; Vereda.","UFMT00029175","Jaciara","Fazenda Usina",NA,NA,"Mart.","Mato Grosso","-55.082111","-15.992778",NA,NA,NA,"Pott, V.J.",NA,NA,"2009",NA,"-55.082111","-15.992778",NA,"09","05",NA,NA,NA
"305","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"Ponte Feita",NA,NA,"Mart.","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in campis humidiusculis editis prope Villa do Principe et in Serra do Frio.",NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in campis humidiusculis editis prope Villa do Principe et in Serra do Frio.",NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Serro","in campis humidiusculis editis prope Villa do Principe et in Serra do Frio.",NA,NA,"Mart.","Minas Gerais","-43.3794","-18.6047",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Gardner, G","5211",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Serro","in campis humidiusculis editis prope Villa do Principe et in Serra do Frio.",NA,NA,"Mart.","Minas Gerais","-43.3794","-18.6047",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Serro","in campis humidiusculis editis prope Villa do Principe et in Serra do Frio.",NA,NA,"Mart.","Minas Gerais","-43.3794","-18.6047",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-09-17 10:40:25-03","UEPA","MFS","008698","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Cardoso, A","2527","2017","05","12",NA,"Brasil",NA,NA,"Erva ereta, crescendo em drenagem de canga. Flor amarela.","MFS008698","Conceição do Araguaia","Canga",NA,NA,"Mart.","Pará","-49.45","-8",NA,NA,"MFS008698 MFS008698_e","Cardoso, A",NA,NA,NA,NA,"-49.45","-8",NA,NA,NA,NA,NA,NA
"312","2021-03-03 22:00:02-03","FLAS","FLAS","162430","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","C.R. Sperling, R.S. Secco, M. Condon, A.L. Mesquita","5832",NA,NA,NA,NA,"Brazil","Preserved herbarium specimen",NA,"[Collr. related note] Sperling No. 5832. --[Label heading:] Programa Flora. The New York Botanical Garden. Insitiuto Nacional de Pesquisas da Amazônia. Museu Paraense Emilio Goeldi. --[Label footing:] Fieldwork supported by The National Science Foundation and the Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).",NA,NA,NA,NA,NA,"Mart.","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-21 10:02:58-03","IBt","SP","8733","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Edwall, G","s.n.","1906","09",NA,NA,"Brasil",NA,NA,NA,"SP044878",NA,"Campos Novos do Paranapanema. Rio Alambary",NA,NA,"Mart.","São Paulo",NA,NA,NA,NA,"SP044878","Maas, PJM; Benthem, J",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-21 10:02:58-03","IBt","SP","210576","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Toledo, CB; Romaniuc Neto, S; Sajo, MG","114","1986","05","14",NA,"Brasil",NA,NA,NA,"SP044870","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Mart.","Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"SP044870","Mello-Silva, R","44724","auto","1987",NA,NA,NA,NA,"06","17",NA,NA,NA
"315","2019-11-21 10:02:58-03","IBt","SP","185836","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barros, F","86","1980","04","04",NA,"Brasil",NA,NA,NA,"SP044877","Botumirim",NA,NA,NA,"Mart.","Minas Gerais","-43.010799407959","-16.872200012207",NA,NA,"SP044877","Maas, PJM","39434","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 10:02:58-03","IBt","SP","204423","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barros, F","1110","1985","06","05",NA,"Brasil",NA,NA,NA,"SP044871","Diamantina","Estrada Diamantina - Biribiri",NA,NA,"Mart.","Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,"SP044871","Cordeiro, I","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:02:58-03","IBt","SP","144106","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Joly, AB; et al.","CFSC1768","1972","04","16",NA,"Brasil",NA,NA,NA,"SP044873","Jaboticatubas","Serra do Cipó, Estrada da Usina",NA,NA,"Mart.","Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"SP044873","Maas, PJM; Benthem, J","31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:02:58-03","IBt","SP","144105","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Semir, J; et al.","CFSC4181","1973","05","02",NA,"Brasil",NA,NA,NA,"SP044872","Jaboticatubas","Serra do Cipó, Km 114",NA,NA,"Mart.","Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"SP044872","Maas, PJM; Benthem, J","31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:02:58-03","IBt","SP","144161","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Joly, AB; et al.","CFSC1553","1972","04","15",NA,"Brasil",NA,NA,NA,"SP044876","Jaboticatubas","Serra do Cipó, Km 114",NA,NA,"Mart.","Minas Gerais","-43.7449989318848","-19.513599395752","1160","1160","SP044876","Maas, PJM; Benthem, J","31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:02:58-03","IBt","SP","144098","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Joly, AB; et al.","CFSC2513","1972","05","29",NA,"Brasil",NA,NA,NA,"SP044875","Jaboticatubas","Serra do Cipó, Km 114",NA,NA,"Mart.","Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"SP044875","Maas, PJM; Benthem, J","31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:02:58-03","IBt","SP","144092","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Joly, AB; et al.","CFSC201","1970","06","06",NA,"Brasil",NA,NA,NA,"SP044874","Jaboticatubas","Serra do Cipó, Km 116",NA,NA,"Mart.","Minas Gerais","-43.7449989318848","-19.513599395752","1175","1175","SP044874","Maas, PJM; Benthem, J","31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
