"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"409","2021-03-04 15:43:27-03","IF","SPSF","30403","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J.B.Baitello","1181","2002","09","26","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & Grimes","J.B.Baitello","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto","2002","02","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"410","2021-03-04 15:43:28-03","IF","SPSF","45498","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","R.B.Torres & N.Figueiredo","P898",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: Mata Secundária&nf;Árvore 15m altura; frutos verdes.&nf;Nome popular: angico-branco; GEOGRAFIA: Beira da mata&nf;EX-UEC;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & Grimes",NA,"SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,"624","624","29370","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"411","2021-03-04 15:43:27-03","IF","SPSF","32357","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","F.A.R.D.P.Arzolla","306","2003","08","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Jundiaí","imediações da serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"412","2021-03-04 15:43:27-03","IF","SPSF","29942","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J.R.Guillaumon",NA,"2002","04","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Pereira Barreto&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Vinhedo","Condomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"413","2021-03-04 15:43:28-03","IF","SPSF","43865","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale",NA,"2441","2010","06","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore 3,5m de altura, fruto verde.; GEOGRAFIA: Trilha do Canyon- Lajeado.;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & Grimes","N.S.Pinto","SP","Itapeva","Estação Experimental","-49.07","-24.062222",NA,NA,NA,NA,NA,"2010","08","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"414","2021-03-04 15:43:27-03","IF","SPSF","20768","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J.M.Silva","1453","1995","04","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"PR","Tunas","encostas e alto de morros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"415","2021-03-04 15:43:27-03","IF","SPSF","35215","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J.B.Baitello","1737","2005","06","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Árvore 8m, frutos; GEOGRAFIA: Mata de fundo de vale e cerrado.;",NA,"Magnoliophyta","Fabales",NA,"J.B.Baitello","SP","Franco da Rocha","Parque Estadual do Juquery","-46.695833","-23.355833",NA,NA,NA,NA,NA,"2007","06","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"416","2021-03-04 15:43:27-03","IF","SPSF","40018","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","F.M.Souza & G.A.D.C. Franco & C.D.Lima","1097","2008","04","24","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 6m. Frutos verdes, tronco suberoso.; GEOGRAFIA: Trilha do Pai Zé;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & Grimes","G.A.D.C. Franco","SP","São Paulo","Parque Estadual do Jaraguá","-46.765278","-23.451667",NA,"1002","1002",NA,NA,"2008","04","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"417","2021-03-04 15:43:28-03","IF","SPSF","44523","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","C.R.Lima & J.B.Baitello & R.Cielo-Filho","292","2010","09","30","América do Sul","Brasil",NA,NA,"COLETA: Árvore 15m altura; flores cor creme.; GEOGRAFIA: Trilha do Cânion Lageado.;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & Grimes","A.C.O.Barbosa","SP","Itapeva","Estação Experimental","-49.07","-24.064722",NA,NA,NA,NA,NA,"2011","03","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"418","2021-03-04 15:43:17-03","IF","SPSF","51091","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves","304","2014","04","03","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4,5 m. Indivíduo 9311 da fitossociologia. Material infértil.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & J.W.Grimes","M.G.K.Cornia","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.266389","-22.526667",NA,"1307","1307",NA,NA,"2016","09","16",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"419","2021-03-04 15:43:27-03","IF","SPSF","16734","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","G. Hatschbach & E.Barbosa","58192","1992","11","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"PR","Tibagi","Canyon rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"420","2021-03-04 15:43:27-03","IF","SPSF","37047","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J.A.Pastore & M.T.Z.Togniato & R.Cielo-Filho","1380","2006","06","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Árvore 4m altura, frutos marrons e verdes; GEOGRAFIA: região do aceiro São Rafael&nf;UTM: X=750341 Y=7377732;",NA,"Magnoliophyta","Fabales",NA,"R.Cielo-Filho","SP","Buri","Estação Experimental do Instituto Florestal","-48.5900001525879","-23.7900009155273",NA,NA,NA,"28249","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"421","2021-03-04 15:43:27-03","IF","SPSF","25606","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","O.T. Aguiar & F.T.Rocha & J.B.Baitello","646","1997","10","10","América do Sul","Brasil",NA,NA,"COLETA: Árvore 25m altura, inflorescência globosa, flores cor creme.&nf;Nome popular: angico; GEOGRAFIA: Campo Cerrado;",NA,"Magnoliophyta","Fabales","(Vell.) Barneby & Grimes","L.P. de Queiroz","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto","2012","09","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"422","2021-03-04 15:43:27-03","IF","SPSF","32345","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","F.A.R.D.P.Arzolla","300","2003","08","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Jundiaí","Serra do Japí","-46.8800010681152","-23.1800003051758",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"423","2021-03-04 15:43:27-03","IF","SPSF","37075","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","F.A.R.D.P.Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & M.O.Leite & C.S.Nunes & V.Gregorato & J.R.dos Santos","1016","2006","08","07","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: região da Chapadinha&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"424","2021-03-04 15:43:28-03","IF","SPSF","00955","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","D.Bento Pickel",NA,"1943","09","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Campinas","Fazenda Estiva","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"425","2021-03-04 15:43:29-03","IF","SPSF","45624","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","R.B.Torres & N.Figueiredo & A.R.de Oliveira","216","1987","06","08","América do Sul","Brasil",NA,NA,"COLETA: Beira da mata&nf;Árvore 15m altura; frutos verdes.&nf;Nome popular: angico-branco; GEOGRAFIA: Mata Secundária&nf;EX-UEC;",NA,"Magnoliophyta","Fabales","(Vell.) Benth.",NA,"SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,"624","624","29370","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"426","2021-03-04 15:43:29-03","IF","SPSF","04627","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","A.N.Andrade","196",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Piracicaba","Cia.Paulista de E.Ferro","-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"427","2021-03-04 15:43:28-03","IF","SPSF","00371","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","A. Rodrigues",NA,"1944","05","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"428","2021-03-04 15:43:29-03","IF","SPSF","11504","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","D.Bento Pickel",NA,"1945","09","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","arboreto V. Amalia","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"429","2021-03-04 15:43:29-03","IF","SPSF","01194","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","D.Bento Pickel",NA,"1943","10","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"430","2021-03-04 15:43:28-03","IF","SPSF","00118","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","M.Koscinski",NA,"1934","09","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSF Antigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"431","2021-03-04 15:43:29-03","IF","SPSF","04297","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","D.Bento Pickel",NA,"1952","10","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Vinhedo","fazenda Boa Vista","-46.9700012207031","-23.0300006866455",NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"432","2021-03-04 15:43:29-03","IF","SPSF","04637","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","O.Vecchi","107",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"433","2021-03-04 15:43:29-03","IF","SPSF","01007","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","D.Bento Pickel",NA,"1943","11","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Campinas","Fazenda Estiva","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"434","2021-03-04 15:43:29-03","IF","SPSF","09223","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","M.J.Robim","288","1985","05","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"435","2021-03-04 15:43:29-03","IF","SPSF","19367","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","J.Y.Tamashiro","802","1995","04","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Joanópolis","estrada para bairro Azevedo","-46.2700004577637","-22.9300003051758",NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"436","2021-03-04 15:43:29-03","IF","SPSF","07246","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","B.Lopes",NA,"1971","07","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"437","2021-03-04 15:43:29-03","IF","SPSF","07102","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"438","2021-02-08 12:41:56-03","UFRGS","ICN","135926","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Von Linsinger","524","2000","05","08","América do Sul","Brasil",NA,NA,"Árvore com 10 m de altura; Coletada próximo do campo limpo de cerrado alterado por ação antrópica","ICN00017622","Dicotyledon",NA,"(Vell.) Barneby & J.W.Grimes","Lima, HC; Iganci, J","PR","Jaguariaíva","Lagão","-49.7057991027832","-24.2511005401611","ICN00017622 ICN00017622_1",NA,NA,"44368","auto","2009","06","24",NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:41:56-03","UFRGS","ICN","144791","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Serviço Florestal","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,"ICN00017623","Dicotyledon",NA,"(Vell.) Barneby & J.W.Grimes","Iganci, JRV","SP",NA,NA,NA,NA,"ICN00017623",NA,NA,NA,NA,"2006","11","13",NA,NA,NA,NA,NA,NA,NA
"440","2019-11-21 10:05:56-03","IBt","SP","13074","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","s.col.","18A","1901","10","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo",NA,"Alto Tieté",NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-04 09:01:44-03","IBt","SP","262124","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lorenzi, H","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-04 09:01:44-03","IBt","SP","29527","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-21 10:05:56-03","IBt","SP","30995","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC","s.n.","1933","08","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo",NA,"Entre Japí e Pirapora",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-21 10:05:56-03","IBt","SP","30998","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC","s.n.","1933","08","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo",NA,"Entre Japí e Pirapora",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-21 10:05:56-03","IBt","SP","30998a","Carpo","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC","s.n.","1933","08","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo",NA,"Entre Japí e Pirapora",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-21 10:05:56-03","IBt","SP","310231","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Bernacci, LC; et al.","802","1995","04","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Grimes, JW","São Paulo","Joanópolis","Estrada para bairro Azevedo","-46.189722","-22.895833",NA,NA,NA,NA,NA,"1996",NA,NA,"-46.189722","-22.895833",NA,NA,NA,NA,NA
"447","2019-11-21 10:05:56-03","IBt","SP","473802","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lima, AC; Filardi, FR","7070","2009","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Lima, HC","Rio de Janeiro","Petrópolis","Área de Proteção Ambiental da Região Serrana de Petrópolis. Itaiava, Vale do sossego. Condomínio Vale do Sossego, final da rua R. Floresta de encosta degradada.","-43.160833","-22.444167",NA,"840","840",NA,NA,"2009","03","23","-43.160833","-22.444167",NA,NA,NA,NA,NA
"448","2019-11-21 10:05:56-03","IBt","SP","65851","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hodgson, A","18","1960","09","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-02-04 09:01:44-03","IBt","SP","862","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Vecchi, O","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-21 10:05:56-03","IBt","SP","38158","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Sampaio, AJ","7396","1934","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-21 10:05:56-03","IBt","SP","38159","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Mello Barreto","4525","1934","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-21 10:05:56-03","IBt","SP","38157","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Mello Barreto","4524","1932","11","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-21 10:05:56-03","IBt","SP","224054","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Carvalho, AMV; Martinelli, G","2337","1986","03","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC","Rio de Janeiro","Petrópolis","Morro do Cuca, entre Vale das Videiras e Araras","-43.1786003112793","-22.5049991607666",NA,NA,NA,"36524","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-21 10:05:56-03","IBt","SP","49744","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Kuhlmann, M","488","1943","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,"18036","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-21 10:05:56-03","IBt","SP","65029","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Campos, SM","240","1960","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC","São Paulo","Araçoiaba da Serra","estrada para Tatuí","-47.6100006103516","-23.5",NA,NA,NA,"18496","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-21 10:05:56-03","IBt","SP","6541","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Toledo, B","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-21 10:05:56-03","IBt","SP","48224","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Aloisi, J","s.n.","1942","10","02",NA,"Brasil",NA,NA,NA,"SP025537",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303","SP025537",NA,NA,"23900","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-21 10:05:56-03","IBt","SP","183026","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Handro, O","2313","1982","10","10",NA,"Brasil",NA,NA,NA,"SP025539",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697","SP025539",NA,NA,"23869","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-21 10:05:56-03","IBt","SP","183026a","Extra","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Handro, O","2313","1982","10","10",NA,"Brasil",NA,NA,NA,"SP025540",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697","SP025540",NA,NA,"23869","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-21 10:05:56-03","IBt","SP","499195","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Kameyama, C; et al.","299","2013","08","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Kameyama, C","São Paulo","Guarulhos","Morro atrás do Condomínio Cidade Soberana, próximo à Rod. Juvenal Ponciano de Camargo, antiga rodovia para Nazaré Paulista","-46.5299987792969","-23.4599990844727",NA,NA,NA,"26398","auto","2013","09","20",NA,NA,NA,NA,NA,NA,NA
