"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1176","2020-11-19 14:06:24-03","Unimontes","MCMG","6372","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","12","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1177","2020-11-19 14:06:24-03","Unimontes","MCMG","6370","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","12","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1178","2020-11-19 14:06:24-03","Unimontes","MCMG","6379","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","12","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1179","2020-11-19 14:06:24-03","Unimontes","MCMG","6254","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","11","Brasil","Minas Gerais","Rio Doce","Rio Doce","-42.8958015441895","-20.2446994781494","W42° 52' 38.2","S20° 12' 33.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14517","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1180","2020-11-19 14:06:24-03","Unimontes","MCMG","6251","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","10","Brasil","Minas Gerais","Santa Cruz do Escalvado","Santa Cruz do Escalvado","-42.8138999938965","-20.2360992431641","W42° 54' 42.8","S20° 15' 24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14334","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1181","2020-11-19 14:06:24-03","Unimontes","MCMG","6333","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","06","Brasil","Minas Gerais","São José do Goiabal","São José do Goiabal","-42.7050018310547","-19.9286003112793","W42° 39' 00.1","S19° 58' 42.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15967","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-02-27 14:02:33-03","UFSJ","HUFSJ","8495","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","; Maruyama, A","Maruyama, A; Martins, C","220","2015","11","24","Brasil","Goiás","Ipameri","Faixa de servidão da BR-050","-48.217767","-17.313833","-48.217767","-17.313833","939","939","HUFSJ008495","HUFSJ008495_v00 HUFSJ008495_v01 HUFSJ008495_v02 HUFSJ008495_v03 HUFSJ008495_v04 HUFSJ008495_v05 HUFSJ008495_v06 HUFSJ008495_v07 HUFSJ008495_v08 HUFSJ008495_v09",NA,NA,NA,NA,"Arvoreta ca. 4 m alt., inserida em Cerrado Stricto Senso. Frutos amarelos com diametro de aproximadamente 3 cm, exsudação leitosa branca.",NA,NA,NA,NA,"2015","11","28",NA,NA,NA,NA,NA
"1183","2020-11-04 17:29:53-03","UEM","HUEM","4849","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","S.F. Athayde","S.F. Athayde; Carrião, DJS; Labiak, P","312","1995","08","28","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEM000007986","HUEM000007986",NA,NA,NA,NA,"Árvore; 20 m de altura; CAP = 102 cm; com frutos; comum no interior da floresta secundária; casca interna com látex bege.; Floresta OmbrófIla Densa Atlântica Submontana.",NA,NA,"37295","auto","1995","08",NA,NA,NA,NA,NA,NA
"1184","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000564321","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Spencer le Marchant Moore; b.1850; d.1931; S.Moore","366","1891","10",NA,"Brasil","Mato Grosso",NA,NA,"-55.929878","-13.163117","-55.929878","-13.163117",NA,NA,NA,NA,"Syntype",NA,NA,"NHMUK:ecatalogue:4979076","<a href=http://www.nhm.ac.uk/services/media-store/asset/7375d9a05c5d40d6d18e7b691eb78c802f686f1e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000564322","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Spencer le Marchant Moore; b.1850; d.1931; S.Moore","677","1891","11",NA,"Brasil","Mato Grosso",NA,NA,"-55.929878","-13.163117","-55.929878","-13.163117",NA,NA,NA,NA,"Lectotype",NA,NA,"NHMUK:ecatalogue:4979425","<a href=http://www.nhm.ac.uk/services/media-store/asset/5598023b472d4d58517b7dc1f094ae3a08ca3631/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-09-18 09:34:10-03","UFAC","UFACPZ","10803","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(Ducke) C.C.Berg",NA,"Ehringhaus, C","557","1998","09",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ010803",NA,NA,NA,NA,NA,NA,NA,"Urticales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-11-12 17:02:51-03","UEL","FUEL","19854","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.More) Berg","Athayde, SF","Athayde, SF; Carrião, DJS; Labiak, PH","312","1995","08","28","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL012580",NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales","37295","auto","1995","08",NA,NA,NA,NA,NA,NA
"1188","2020-11-12 17:02:51-03","UEL","FUEL","25114","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.More) Berg","Hatschbach, G","Silva, JM; Barbosa, E","2543","1998","08","29","Brasil","Paraná","Morretes","Serra da Prata, Torre da Prata (trilha), Torre da Prata (trilha)","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL012834",NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales","30514","auto","1998",NA,NA,NA,NA,NA,NA,NA
"1189","2019-11-01 15:04:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Bringel, JBA","Sousa, CA","IFN-3596771.6","2017","08","29","Brasil","Maranhão","Aldeias Altas",NA,"-43.200025","-4.499986","-43.200025","-4.499986",NA,NA,"UB0126292","UB0126292",NA,"Southern America",NA,NA,"Conglomerado MA-359. Subunidade 1. Subparcela 6. Indivíduo 21. F8; Árvore com 9,0 m de altura e DAP de 11,2 cm. Base reta, exsudatos látex , branco líquido e sem odor. Casca cinza/esverdeada, fina e lenticelada, internamente bege","Dicotyledoneae",NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"1190","2019-11-01 15:04:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Neto, NEO","Sousa, CA","IFN-3594384.10","2017","08","28","Brasil","Maranhão","Caxias","São Domingo","-43.200003","-4.499985","-43.200003","-4.499985","120","120",NA,NA,NA,"Southern America",NA,NA,"Conglomerado MA-359. Subunidade 4. Subparcela 10. indivíduo 33. F8; Arbusto; altura em m: 1,70; base reta; Floresta em regeneração, solo argiloso","Dicotyledoneae",NA,NA,NA,"2018","10","15",NA,NA,NA,NA,NA
"1191","2019-11-01 15:04:53-03","UnB","UB","182704","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Arruda, EC; Ferreira, H","300","2004","11","16","Brasil","Mato Grosso","Barão de Melgaço","RPPN Sesc Pantanal. São Pedro de Joselândia","-56.286111","-16.555278","-56.286111","-16.555278",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Frutos carnosos vermelho rubi; Vegetação cambarazal. Solo arenoso","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2019-11-01 15:04:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Bijos, NR","Gomes, MS","IFN-2221002.1","2017","06","30","Brasil","Piauí","Marcos Parente",NA,"-43.920028","-7.02","-43.920028","-7.02",NA,NA,"UB0128140","UB0128140",NA,"Southern America",NA,NA,"Medições na subunidade completa. Conglomerado PI_222. Subunidade 2. Subparcela 1. Indivíduo 1; Árvore 8m, DAP 22cm. Casca de cor externa cinza/amarelo, cor interna amarelo claro, espessura externa fina e do tipo áspera. Odor de abobri","Dicotyledoneae",NA,NA,NA,"2017","08","10",NA,NA,NA,NA,NA
"1193","2019-11-01 15:04:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Bijos, NR","Silva, KF","IFN-4673451.10","2017","07","28","Brasil","Maranhão","Barra do Corda",NA,"-44.819983","-5.219994","-44.819983","-5.219994",NA,NA,"UB0128597",NA,NA,"Southern America",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_467. Subunidade 1. Subparcela 10. Indivíduo 05RN. F8-Avaliação da regeneração natural; Árvore 4,5 m. Látex, de cor branca sem odor. Base reta. Casca externa de cor cinza, fina e rugo","Dicotyledoneae",NA,NA,NA,"2018","01","11",NA,NA,NA,NA,NA
"1194","2019-11-01 15:04:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Bijos, NR","Viana, G","IFN-485491.1","2017","07","07","Brasil","Piauí","Santa Luz",NA,"-44.279989","-8.820006","-44.279989","-8.820006",NA,NA,"UB0128139","UB0128139",NA,"Southern America",NA,NA,"Medições na subunidade completa. Conglomerado PI 485. Subunidade 1. Subparcela 1. Indivíduo 1; Árvore; 8,4m de altura; DAP 23,5cm. Base do caule reta. Casca externa amarelada, interna de cor vermelha; espessura fina; do tipo lisa","Dicotyledoneae",NA,NA,NA,"2017","08","28",NA,NA,NA,NA,NA
"1195","2019-11-01 15:04:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Bringel, JBA","Konopczyk, RMG","IFN-4445171.1","2017","08","10","Brasil","Maranhão","Caxias",NA,"-43.560003","-5.377769","-43.560003","-5.377769",NA,NA,"UB0126294","UB0126294",NA,"Southern America",NA,NA,"Conglomerado MA-444. Subunidade 1. Subparcela 1. Indivíduo 9RN. F8; Arbusto com 1,8 m de altura. Exudatos tipo latex, branco viscoso e sem odor; Área com queimadas frequentes, presença de muitas palmeiras","Dicotyledoneae",NA,NA,NA,"2018","04","05",NA,NA,NA,NA,NA
"1196","2021-02-23 13:22:50-03","MN","R-TIPOS","24141","PreservedSpecimen","Plantae","Moraceae","Brosimopsis","amplifolia","Brosimopsis amplifolia","Ducke","Ducke, A.","Ducke, W.A.","RB - 18260","1922","10","06","Brasil","Pará","Montanhinha","Médio Tapajós",NA,NA,NA,NA,NA,NA,"R000024141","R000024141_001","Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,"1922","10","06",NA,NA,NA,NA,NA
"1197","2021-02-23 13:22:50-03","MN","R-TIPOS","6567","PreservedSpecimen","Plantae","Moraceae","Brosimopsis","lactescens","Brosimopsis lactescens","S. Moore",NA,"Moore, S.M. Le","677","1891",NA,NA,"Brasil","Mato Grosso","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"R000006567","R000006567_001","Isolectotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-08-20 15:00:17-03","UFSC","FLOR","28139","PreservedSpecimen","Plantae","Moraceae","Brosimopsis","lactescens","Brosimopsis lactescens","S. Moore","Reis, A.","Núcleo de Pesquisas em Florestas Tropicais - NPFT","1",NA,NA,NA,"Brasil","Santa Catarina","São Pedro de Alcântara","Área Florestal da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"FLOR0028139",NA,NA,NA,NA,NA,"com látex",NA,"Rosales","15407","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-08-20 20:41:56-03","UFSC","FLOR","30888","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Hatschbach, G.","Silva, J.M.; Barbosa, E.","2543","1998","08","29","Brasil","Paraná","Morretes","Serra da Prata, trilha para o pico Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0030888",NA,NA,NA,NA,NA,"árvore, flor creme, 25m altura",NA,"Rosales","30514","auto","1998",NA,NA,NA,NA,NA,NA,NA
"1200","2020-03-03 18:32:33-03","UFMT","UFMT","44392","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Souza, R.S.; Oliveira, N.","s.n.","2017","10","18","Brasil","Mato Grosso","Barão de Melgaço","RPPN Sesc Pantanal.","-56.32705","-16.541933","-56.32705","-16.541933",NA,NA,NA,NA,NA,NA,NA,NA,"Frutos quando maturos ficam com coloração preta arrouxeada.; Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2019-05-31 13:24:17-03","UFMT","UFMT","16291","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Amorim Neto, L.","Macedo, M.; Ferreira, A.R.; Silva, A.; Somavilla, N.","5553","1997","08","30","Brasil","Mato Grosso","Poxoréu","Distrito Alto Coité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nome popular: mamica-de-cadela; Arvoreta de mais ou menos 2 m, folhas alternas, infrutescência caulinar.; Cerrado. Solo arenoso.",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"1202","2020-01-17 18:34:25-03","UFMT","UFMT","7210","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg, C.C.","Berg, C.C.; Steward, W.C.; Ramos, J.F.; Monteiro, O.P.; Lima, J.F.","P18473","1973","10","13","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, at base of Salto dos Dardanelos. west side of the river.","-59.35","-10.2","-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,"Nome vilgar:  canela de curia; Tree, 15m x 35cm diameter. Inflorescence green. Stigma white. White latex; Forest on terra firme",NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA
"1203","2019-05-31 13:24:17-03","UFMT","UFMT","17036","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Macedo, M.; Ferreira, A.R.; Silva, E.","5657","1997","10","17","Brasil","Mato Grosso","Alto Garças","Fazenda Alegria","-53.5280990600586","-16.9438991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nome popular: mamica-de-cadela; Arbusto, folhas alternas, frutos imaturos verdes.; Cerrado. Solo arenoso",NA,NA,"58359","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1204","2019-05-31 13:24:17-03","UFMT","UFMT","35745","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Arruda, E.C.; Ferreira, H.","350","2004","11","29","Brasil","Mato Grosso","Barão de Melgaço","Distrito de São Pedro de Joselãndia RPPN Sesc Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbóreo 8m de altura, látex branco, frutos vermelhos; Cambarazal",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1205","2019-05-31 13:24:17-03","UFMT","UFMT","35746","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Arruda, E.C.; Ferreira, H.","300","2004","11","16","Brasil","Mato Grosso","Barão de Melgaço","Distrito de São Pedro de Joselãndia RPPN Sesc Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbóreo, 10m de altura, látex branco, frutos vermelhos.; Cambarazal",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1206","2019-05-31 13:24:17-03","UFMT","UFMT","39375","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Nasser, O.S.; Ferreira, H.","s.n.","2007","10","17","Brasil","Mato Grosso","Barão de Melgaço","RPPN- Sesc Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore com flores; Mata ciliar",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-03-10 19:41:31-03","UFMT","UFMT","16292","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Amorim Neto, L.","Macedo, M.; Ferreira, A.R.; Somavilla, N.; Lopes, I.","5554","1997","06","21","Brasil","Mato Grosso","Barra do Garças","MT -100 km 30 - Barra do Garças: Araguaiana","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nome popular: mamica-de-cadela; Arbusto de mais ou menos 2m, folhas alternas, caulifloria, inflorescência imatura esverdeada, fruto maduro amarelado; Cerrado. Solo argilo-arenoso.",NA,NA,"123012","auto","1997",NA,NA,NA,NA,NA,NA,NA
"1208","2019-05-31 13:24:17-03","UFMT","UFMT","17563","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Deodato, F.","65378","1996","11","07","Brasil","Mato Grosso","Cáceres","rodovia BR-070, Serra do Mangabal","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de 1,50m, lacticífero, fruto maduro amarelo.; Campo cerrado",NA,NA,"172193","auto","1996","12",NA,NA,NA,NA,NA,NA
"1209","2021-02-12 18:59:28-03","UFMT","UFMT","37303","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Lima, J.; Silva, G.A.; Cunha, C.N.; et al","438","2004","09","14","Brasil","Mato Grosso","Poconé","Estrada Posto Espirito Santo - São Luis - RPPN- Sesc Pantanal","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 10m, com frutos verdes.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2021-02-12 18:59:28-03","UFMT","UFMT","21062","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Pott, A.; Duarte, T.","Cunha, C.N.","4143",NA,NA,NA,"Brasil","Mato Grosso","Poconé","Fazenda Nova Berlim, Pantanal de Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"frutos imaturos; Pantanal de Poconé",NA,NA,"200792","auto","2006","07","18",NA,NA,NA,NA,NA
"1211","2019-05-31 13:24:17-03","UFMT","UFMT","12819","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Duarte, T.","Macedo, M.; Godinho, R.","4475","1995","10","09","Brasil","Mato Grosso","Poconé","Fazenda São Vicente do Rio Claro - km 33- Rodovia Transpantaneira","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 8m fruto maduro amarelo.; Mata inundável - pantanal",NA,NA,"200792","auto","2006","07","19",NA,NA,NA,NA,NA
"1212","2019-05-31 13:24:17-03","UFMT","UFMT","26078","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Yoshitake, N.M.; Jaesiel, G.; Suli, G.S.","05","2003","03","02","Brasil","Mato Grosso","Sinop",NA,"-55.502498626709","-11.8641996383667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 15m latescente com látex branco.; Mata, solo argilo-arenoso",NA,NA,"56293","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2020-01-31 10:38:57-03","IFAM","EAFM","1648","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg, C.C.","Stropp, J.; Assunção, P.","485a","2007","07",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina, Próximo a Torre do LBA.","-67.0892028808594","-0.130278006196022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; HABITAT: Floresta de Terra Firme.",NA,NA,"377621","auto","2009","12","17",NA,NA,NA,NA,NA
"1214","2020-01-31 10:38:57-03","IFAM","EAFM","5209","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg, C.C.","Gomes, M.; Miranda, S.","269","1976","09","03","Brasil","Mato Grosso","Aripuanã",NA,"-59.459400177002","-10.1667003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; DESC: Árvore de 25 m de altura x 40 cm de diâmetro; frutos verdes. Mata de terra firme; solo argiloso.",NA,NA,"273871","auto","1988","08",NA,NA,NA,NA,NA,NA
"1215","2020-01-31 10:38:57-03","IFAM","EAFM","3107","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Ramos, J.F.","Junqueira, A.B.; Barros, R.N.S.","318","2007","07","05","Brasil","Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Barreira do Capanã.","-62.077161","-6.400694","-62.077161","-6.400694",NA,NA,NA,NA,NA,NA,NA,NA,"; HABITAT: Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio).; DESC: Árvore; 18 m; látex creme.",NA,NA,NA,NA,"2008","03","20",NA,NA,NA,NA,NA
"1216","2020-01-31 10:38:57-03","IFAM","EAFM","1606","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg, C.C.","Stropp, J.; Assunção, P.","447","2007","07",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina, Próximo a Torre do LBA.","-67.0892028808594","-0.130278006196022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; HABITAT: Floresta de Terra Firme.",NA,NA,"377621","auto","2009","12","17",NA,NA,NA,NA,NA
"1217","2021-03-04 15:45:53-03","IF","SPSF","04031","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brasil","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1218","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","13478","PreservedSpecimen","Plantae","Moraceae","Brosimum","cf. lactescens","Brosimum cf. lactescens","(S.Moore) C.C. Berg",NA,"Cozer-Leal A.C., Fetter P.; iduarte G.P.","ACL7","2010","11","18","Brasil","Mato Grosso","Nova Xavantina","Coleta na margem do Rio das Mortes, próximo a Ilha dos Pintados.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frutos maduros.[HABITAT=Beira do Rio ]",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1219","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","6491","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C. Berg","Santos A.","Marimon B.S., Lima H.S.; Jancoski H.; Franczak D.D.; Stefanello D.; Lagos M.C.C.","BS840","2004","07","28","Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia. Rio das Mortes.","-50.965888889","-12.378722222","-50.965888889","-12.378722222",NA,NA,NA,NA,NA,NA,NA,NA,"Abundante. Látex branco. Casca rugosa, fina e bege.[HABITAT=Mata Ciliar]",NA,NA,NA,NA,"2010","04","29",NA,NA,NA,NA,NA
"1220","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","4776","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C. Berg","Santos A.","Marimon B.S., Lima H.S.; Franczak D.D.","BS791","2003","10","15","Brasil","Mato Grosso","Ribeirão Cascalheira","Barreira Amarela. Rio das Mortes. Margem de lago (boca franca).","-50.98","-12.53","-50.98","-12.53",NA,NA,NA,NA,NA,NA,NA,NA,"Abundante. Látex branco. Casca rugosa e amarelada.[HABITAT=Mata Ciliar Inundável.]",NA,NA,NA,NA,"2010","04","29",NA,NA,NA,NA,NA
"1221","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","3948","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C. Berg","Santos A.","Lima H.S., Neto J.P.; Marimon B.S.","BS602","2000","08","10","Brasil","Mato Grosso","Cocalinho","Fazenda Tracajá. Rio da Mortes.","-51.097861111","-13.07325","-51.097861111","-13.07325","230","230",NA,NA,NA,NA,NA,NA,"Ocasional. Casca rugosa. Látex branco. Sicônios jovens.[HABITAT=Mata Ciliar]",NA,NA,NA,NA,"2010","04","29",NA,NA,NA,NA,NA
