"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"157","2021-04-07 11:45:19-03","UFMS","CGMS","74457","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Saiefert, T. M. O.","2018","10","06",NA,"Brasil",NA,NA,"Flor amarela esverdeada. Fruto baga e pedicelo desenvolvido. Habitat: Domínio cerrado, fitofisionomia cerradão, solo úmido próximo a mata de galeria. Habito: Árvore","CGMS1107323",NA,NA,NA,"(Nees & Mart.) Mez","23","Fazenda Santa fé, saída para sidrolândia.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"2019","02","24",NA,"161190","auto",NA,NA,NA,NA
"158","2021-04-07 11:45:19-03","UFMS","CGMS","97","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","05","29",NA,"Brasil",NA,NA,"Flor amarelo pálido a bege. Habitat: Cerrado. Habito: Arbóreo.","CGMS1016504",NA,NA,NA,"(Nees & Mart.) Mez","2086","Loteamento Itatiaia.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","21",NA,"161190","auto",NA,NA,NA,NA
"159","2021-04-07 11:45:19-03","UFMS","CGMS","92","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","05","29",NA,"Brasil",NA,NA,"Flor amarelo pálido. Habitat: Cerrado. Habito: Arbóreo.","CGMS1016508",NA,NA,NA,"(Nees & Mart.) Mez","2085","Loteamento Itatiaia.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","21",NA,"161190","auto",NA,NA,NA,NA
"160","2021-04-07 11:45:19-03","UFMS","CGMS","76","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","10","23",NA,"Brasil",NA,NA,"Flor bege. Habitat: Cerrado. Habito: Arbusto.","CGMS1016511",NA,NA,NA,"(Nees & Mart.) Mez","2194","Loteamento Rita Vieira.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","01",NA,"161190","auto",NA,NA,NA,NA
"161","2021-04-07 11:45:19-03","UFMS","CGMS","102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","03","28",NA,"Brasil",NA,NA,"Flores amarelo claro a bege. Habitat: Cerrado. Solo arenoso. Habito: Árvore. 6,00m de altura ou pequena árvore de 2,00-4,00m de altura.","CGMS1016501",NA,NA,NA,"(Nees & Mart.) Mez","2057","Loteamento Rita Vieira.",NA,"I. de Vattimo-Gil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1987","05","18",NA,"161190","auto",NA,NA,NA,NA
"162","2021-04-07 11:45:19-03","UFMS","CGMS","93","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","04","20",NA,"Brasil",NA,NA,"Flor amarelo pálido. Habitat: Solo arenoso. Habito: Pequena árvore.","CGMS1016507",NA,NA,NA,"(Nees & Mart.) Mez","2062","Loteamento Rita Vieira.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","20",NA,"161190","auto",NA,NA,NA,NA
"163","2021-04-07 11:45:19-03","UFMS","CGMS","104","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","04","20",NA,"Brasil",NA,NA,"Flores amarelas a beges. Habitat: Cerrado. Habito: Árvore.","CGMS1016500",NA,NA,NA,"(Nees & Mart.) Mez","2060","Loteamento Rita Vieira.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","21",NA,"161190","auto",NA,NA,NA,NA
"164","2021-04-07 11:45:19-03","UFMS","CGMS","101","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","04","20",NA,"Brasil",NA,NA,"Flores alvas. Pequenas árvores Com folhas lanceoladas. Habitat: Terrestre. Cerrado. Habito: árvore. 3,00-4,00m de altura.","CGMS1016502",NA,NA,NA,"(Nees & Mart.) Mez","2061","Loteamento Rita Vieira.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","21",NA,"161190","auto",NA,NA,NA,NA
"165","2021-04-07 11:45:19-03","UFMS","CGMS","11934","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Macedo-Alves","2005","05","09",NA,"Brasil",NA,NA,"Flor verde. Habitat: Cerrado - úmido. Habito: Arbóreo.","CGMS1041296",NA,NA,NA,"(Nees & Mart.) Mez","15","Mata UFMS.",NA,"F.M. Alves","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"2005","05","09",NA,"161190","auto",NA,NA,NA,NA
"166","2021-04-07 11:45:19-03","UFMS","CGMS","98","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","04","23",NA,"Brasil",NA,NA,"Flores alvas. Habitat: Cerrado. Solo arenoso. Habito: Arbusto.","CGMS1016503",NA,NA,NA,"(Nees & Mart.) Mez","2067","Parque dos Poderes, em frente à Secretaria da Fazenda.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","21",NA,"161190","auto",NA,NA,NA,NA
"167","2021-04-07 11:45:19-03","UFMS","CGMS","53","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.G. da Silva","1988","04","18",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Cerrado. Habito: Arbóreo.","CGMS1016523",NA,NA,NA,"(Nees & Mart.) Mez","108","Próximo à CEVAL.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","01",NA,"161190","auto",NA,NA,NA,NA
"168","2021-04-07 11:45:19-03","UFMS","CGMS","64","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.G. da Silva","1988","09","18",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Habito: Arbóreo.","CGMS1016516",NA,NA,NA,"(Nees & Mart.) Mez","110","Próximo à Secretaria de Administração - CCHS.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","01",NA,"161190","auto",NA,NA,NA,NA
"169","2021-04-07 11:45:19-03","UFMS","CGMS","11485","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","U.M. Resende","1997","09",NA,NA,"Brasil",NA,NA,NA,"CGMS1040804",NA,NA,NA,"(Nees & Mart.) Mez","1400","Próximo à UFMS. - Reserva biológica.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"170","2021-04-07 11:45:19-03","UFMS","CGMS","65","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.G. da Silva","1987","06","12",NA,"Brasil",NA,NA,NA,"CGMS1016515",NA,NA,NA,"(Nees & Mart.) Mez","105","Reserva Biológica. Câmpus - UFMS.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"171","2021-04-07 11:45:19-03","UFMS","CGMS","96","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1987","05","22",NA,"Brasil",NA,NA,"Flor branca amarelada. Habitat: Solo úmido argiloso. Habito: Arbóreo.","CGMS1016505",NA,NA,NA,"(Nees & Mart.) Mez","2079","Reserva Biológica do Câmpus da UFMS.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","03","21",NA,"161190","auto",NA,NA,NA,NA
"172","2021-04-07 11:45:19-03","UFMS","CGMS","95","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","M.E.C. Amaral","1985","12","19",NA,"Brasil",NA,NA,NA,"CGMS1016506",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Reserva Biológica - UFMS.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"173","2021-04-07 11:45:19-03","UFMS","CGMS","3078","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","U.M. Resende","1990","05","23",NA,"Brasil",NA,NA,"Flor branco-esverdeada. Habitat: Terrestre. Habito: Arbusto.","CGMS1016496",NA,NA,NA,"(Nees & Mart.) Mez","117","Reserva Biológica UFMS.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"174","2021-04-07 11:45:19-03","UFMS","CGMS","70","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.G. da Silva","1988","04","19",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Cerrado. Habito: Arbóreo.","CGMS1016512",NA,NA,NA,"(Nees & Mart.) Mez","112","Residencial Itatiaia.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","01",NA,"161190","auto",NA,NA,NA,NA
"175","2021-04-07 11:45:19-03","UFMS","CGMS","48","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.G. da Silva","1988","04","19",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Habito: Arbóreo.","CGMS1016528",NA,NA,NA,"(Nees & Mart.) Mez","113","Residencial Itatiaia.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","01",NA,"161190","auto",NA,NA,NA,NA
"176","2021-04-07 11:45:19-03","UFMS","CGMS","51","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.G. da Silva","1988","09","18",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Cerrado. Habito: Arbóreo.","CGMS1016525",NA,NA,NA,"(Nees & Mart.) Mez","114","Residencial Itatiaia.",NA,"J.B. Baitello","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","01",NA,"161190","auto",NA,NA,NA,NA
"177","2021-04-07 11:45:19-03","UFMS","CGMS","4455","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A. Conceição","1991","08","11",NA,"Brasil",NA,NA,"Folha subcoreacea. Habitat: Cerrado. Habito: Arbusto. 2,00-3,00m de altura.","CGMS1016492",NA,NA,NA,"(Nees & Mart.) Mez","2774","Santa Maria.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"178","2021-04-07 11:45:19-03","UFMS","CGMS","11467","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W. Garcez","2002","04","30",NA,"Brasil",NA,NA,"Em Botões florais. Habitat: Cerrado. Habito: Arbóreo.","CGMS1040786",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Vila Ieda.",NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"179","2021-04-07 11:45:19-03","UFMS","CGMS","22901","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Z.V. Pereira; G. Lobtchencko","2000","03","12",NA,"Brasil",NA,NA,"Com flores e botões verdes.","CGMS1052316",NA,NA,NA,"(Nees & Mart.) Mez","800","Fazenda Paradouro.",NA,"V.J. Pott; A. Pott","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA
"180","2021-04-07 11:45:19-03","UFMS","CGMS","9745","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","M.V. Camargo; A. Sangalli, M.G. Vieira","1999","11","15",NA,"Brasil",NA,NA,NA,"CGMS1016484",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Fazenda Santa Madalena.",NA,"F.M. Alves","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"2006","03","30",NA,"74744","auto",NA,NA,NA,NA
"181","2021-04-07 11:45:19-03","UFMS","CGMS","25356","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Matos-Alves; G.M. Silva; A.L.B. Sartori","2007","05","11",NA,"Brasil",NA,NA,NA,"CGMS1054776",NA,NA,NA,"(Nees & Mart.) Mez","94","Rodovia Nioaque (ca 5 km do Posto Tuiuiu sentido Porto Murtinho).",NA,NA,"Mato Grosso do Sul","Nioaque","-55.8300018310547","-21.1352996826172",NA,NA,NA,NA,NA,NA,NA,NA,"49299","auto",NA,NA,NA,NA
"182","2021-04-07 11:45:19-03","UFMS","CGMS","915","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Alunos de Viologia IV Semestre.","1984","04","14",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Habito: Arbustivo.","CGMS1016499",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Fazenda Ponta.",NA,NA,"Mato Grosso do Sul","Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA
"183","2021-04-07 11:45:19-03","UFMS","CGMS","78","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Alunos de Biologia","1984","04","14",NA,"Brasil",NA,NA,"Flor branca. Habitat: Terrestre. Habito: Arbustivo.","CGMS1016509",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Fazenda Pontal.",NA,NA,"Mato Grosso do Sul","Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA
"184","2021-04-07 11:45:19-03","UFMS","CGMS","77","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Alunos de Biologia","1984","04","14",NA,"Brasil",NA,NA,NA,"CGMS1016510",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Fazenda Pontal.",NA,"J.B. Baitello","Mato Grosso do Sul","Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,"1989","02","01",NA,"35127","auto",NA,NA,NA,NA
"185","2021-04-07 11:45:19-03","UFMS","CGMS","33628","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","S.R. Zacharias; E.M. Dutra","2011","12","13",NA,"Brasil",NA,NA,"Fruto vermelho quando maduro e preto quando seco. Habitat: Cerrado. Cerrado sensu stricto. Ambiente seco. Habito: Árvore. 3,00m de altura.","CGMS1063023",NA,NA,NA,"(Nees & Mart.) Mez","404","Assentamento Nova Querência - Lote 106.",NA,"F. Macedo-Alves","Mato Grosso do Sul","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"2012","03","20",NA,"52758","auto",NA,NA,NA,NA
"186","2021-04-07 11:45:19-03","UFMS","CGMS","33629","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","S.R. Zacharias; E.M. Dutra","2011","12","13",NA,"Brasil",NA,NA,NA,"CGMS1063024",NA,NA,NA,"(Nees & Mart.) Mez","405","Assentamento Nova Querência - Lote 106.",NA,"F. Macedo-Alves","Mato Grosso do Sul","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"2012","03","20",NA,"52758","auto",NA,NA,NA,NA
"187","2021-04-07 11:45:19-03","UFMS","CGMS","33547","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","S.R. Zacharias; A.A. Fanina","2011","07","10",NA,"Brasil",NA,NA,NA,"CGMS1062942",NA,NA,NA,"(Nees & Mart.) Mez","137","Assentamento Nova Querência - Lote 94.",NA,"A. Pott","Mato Grosso do Sul","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"2011","09","29",NA,"52758","auto",NA,NA,NA,NA
"188","2021-03-01 16:32:36-03","UNICAMP","UEC","132366","S","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Fernandes, HQB; Assis, AM; Demuner, V; Bausen, E","2003","03","18",NA,"Brazil",NA,NA,"Árvore, 28 m de altura x 31 cm de diâmetro. Flores amarelas (parcela 10, indivíduo 434).; Mata atlântica de encosta.","UEC003938",NA,"Magnoliopsida",NA,"Mez","3303","Caramuru. Sítio Jetibá (propriedade de Ademival Adeodato).","UEC003938","Barbosa, TDM","Espírito Santo","Santa Maria De Jetibá","-40.715694","-20.102278","800","800","-40.715694","-20.102278","2012","07",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:32:36-03","UNICAMP","UEC","132529","S","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Kollmann, L; Bausen, E; Pizziolo, W","2002","03","12",NA,"Brazil",NA,NA,"Árvore 25 m. Dap 70. Fuste 15 m. Flores amareladas. Árvore caída.","UEC003936",NA,"Magnoliopsida",NA,"Mez","5638","Nova Lombardia, Reserva Biológica Augusto Ruschi.","UEC003936","Barbosa, TDM","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","650","650",NA,NA,"2012","07",NA,NA,"23813","auto",NA,NA,NA,NA
"190","2021-03-01 16:32:36-03","UNICAMP","UEC","132230","S","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Kollmann, L; Bausen, E","2001","09","25",NA,"Brazil",NA,NA,"Árvore 17 m. Dap 32. Fuste 12 m. Frutos verdes.","UEC003940",NA,"Magnoliopsida",NA,"Mez","4707","Nova Lombardia, Reserva Biológica Augusto Ruschi.","UEC003940","Barbosa, TDM","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","800","800",NA,NA,"2012","07",NA,NA,"23813","auto",NA,NA,NA,NA
"191","2021-03-01 16:32:40-03","UNICAMP","UEC","92757","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Pastore, JA; Castellani, ED; Custódio-Filho, A","1997","03","18",NA,"Brazil",NA,NA,"Arvoreta 3-4 m altura, flores amareladas.; Cerradão.","UEC014571",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","742","Ribeirão Anhumas.","UEC014571","Baitello, JB","São Paulo","Barretos","-48.833333","-20.433333",NA,NA,"-48.833333","-20.433333","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:32:40-03","UNICAMP","UEC","142821","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, JP; Souza, VC; Duarte, AR; Elias, SI","1996","04","27",NA,"Brazil",NA,NA,"Arbusto; flores creme.; Pasto, em área originalmente ocupada por cerrado.","UEC014583",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","619","26 km de Itatinga, em direção a Angatuba.","UEC014583","Quinet, A","São Paulo","Itatinga","-48.530972","-23.295306","610","610","-48.530972","-23.295306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:32:40-03","UNICAMP","UEC","127742","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Sciamarelli, A; Oliveira, MIB; Clemente, LP; Souza, EA; Bensfeld, R; Pereira, MH","2001","08","05",NA,"Brazil",NA,NA,"Árvore com em e frutos verdes.","UEC014585",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","949","Maracaju-Itaporã.&nf;Mata da curva.&nf;MS 162.","UEC014585","Bernacci, LC","Mato Grosso do Sul",NA,"-54.935556","-21.054722",NA,NA,"-54.935556","-21.054722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:32:40-03","UNICAMP","UEC","140225","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Breier, TB","2002","09",NA,NA,"Brazil",NA,NA,"1.2.","UEC014581",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","1346","Pantanal da Nhecolândia.","UEC014581",NA,"Mato Grosso do Sul","Nhecolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:32:40-03","UNICAMP","UEC","175402","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Barbosa, TDM; Carmo, JAM; Scatigna, AV","2012","11","04",NA,"Brazil",NA,NA,"Arvoreta, 2m, frutos imaturos verdes, frutos maduros negros, cúpula avermelhada.; Cerrado, mata ciliar, solo arenoso, relevo plano.","UEC029539",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","1539","Balneário Paraíso.","UEC029539","Barbosa, TDM","Mato Grosso do Sul","Rio Verde","-55.569","-19.590833","425","425","-55.569","-19.590833","2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:32:40-03","UNICAMP","UEC","156683","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, LC","1998","04","20",NA,"Brazil",NA,NA,"Arvoreta 2,5m altura, flores cor bege.; Campo.","UEC008912",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","326","Estação Experimental","UEC008912","Baitello, JB","São Paulo","Itapetininga","-48","-23.566667",NA,NA,"-48","-23.566667","1998","01","28",NA,NA,NA,NA,NA,NA,NA
"197","2019-08-20 10:16:41-03","UNICAMP","UEC","31786","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Garcia, WG","1979",NA,NA,NA,"Brazil",NA,NA,NA,"UEC014579",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","13760","Arredores da tribo Caiuá.","UEC014579",NA,"Mato Grosso do Sul","Amambai","-55.320619","-23.118472",NA,NA,"-55.320619","-23.118472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:32:40-03","UNICAMP","UEC","6128","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Leitão Filho, HF","1979","01","25",NA,"Brazil",NA,NA,"Arbusto.; Cerrado.","UEC014568",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","9305","Rodovia Campo Grande-Aquidauana ao longo dos kms 52-110.","UEC014568","Baitello, JB","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"1988","05","09",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:32:40-03","UNICAMP","UEC","84904","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, VC; Moraes, PLR; Vitti, FX","1994","04","15",NA,"Brazil",NA,NA,"Árvore, ca. 10 m alt. tépalas creme-esverdeadas, anteras creme-amareladas; nectários verde-claros. Sem odor.; Mata mesófila semidecídua secundária.","UEC014557",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","5713","Fazenda Rocha. Ao lado da estação do IAC.","UEC014557","Baitello, JB","São Paulo","Pindorama","-48.8925","-21.213889",NA,NA,"-48.8925","-21.213889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:32:40-03","UNICAMP","UEC","29575","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Heringer, EP; Filgueiras, TS; Mendonça, R; Pereira, BAS; Heringer-Salles, AE","1980","06","11",NA,"Brazil",NA,NA,"Arvoreta pendente na beira da mata; folhas glabras; flores amarelo esverdeados; botões idem; ráquis com zonas avermelhadas.; Mata ciliar.","UEC014553",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","5072","Bacia do Rio São Bartolomeu.","UEC014553","Moraes, PLR","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2004","10","06",NA,"70570","auto",NA,NA,NA,NA
"201","2021-03-01 16:32:40-03","UNICAMP","UEC","6099","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Heringer, EP","1975","05","20",NA,"Brazil",NA,NA,"Árvore com 15m, 30cm de diâmetro, flores alvas, nas extremidades dos ramos em penículas, pendentes, frutos atacado por insetos. Floresceu nos dias mais frios em Brasília.; Mata de galeria fresca, solos férteis, formada de árvores com","UEC138488",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","14639","Catetinho","UEC138488",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"202","2021-03-01 16:32:40-03","UNICAMP","UEC","6126","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Shepherd, GJ; et al.","1978","04","19",NA,"Brazil",NA,NA,"Árvore de 5,0m, flores esverdeadas.","UEC138535",NA,"Magnoliopsida",NA,"(Nees & C.Mart.) Mez","7404","Rodovia Itumbiara-Rio Verde a 25km de Itumbiara.","UEC138535",NA,"Goiás","Itumbiara","-49.2153015136719","-18.4192008972168","550","550",NA,NA,NA,NA,NA,NA,"77216","auto",NA,NA,NA,NA
