"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"775","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177595F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177595F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177595F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"776","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177596F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177596F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177596F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"777","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177597F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177597F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177597F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"778","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177598F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177598F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177598F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"779","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177599F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177599F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177599F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"780","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177600F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177600F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177600F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"781","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177601F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177601F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177601F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"782","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177602F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177602F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177602F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"783","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177603F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177603F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177603F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"784","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177604F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177604F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177604F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"785","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177605F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177605F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177605F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"786","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177606F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177606F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177606F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"787","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177607F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0177607F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177607F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"788","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177608F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0177608F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177608F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"789","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177609F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0177609F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177609F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"790","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177610F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0177610F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177610F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"791","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177611F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0177611F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177611F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"792","2015-03-07 08:41:03-03","F","FMNH-SEEDPLANTS","V0177612F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177612F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177612F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"793","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177613F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177613F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177613F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"794","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177614F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177614F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177614F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"795","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177615F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177615F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177615F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"796","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177616F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177616F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177616F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"797","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177617F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177617F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177617F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"798","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177618F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177618F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177618F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"799","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177619F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177619F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177619F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"800","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177620F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177620F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177620F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"801","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177621F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177621F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177621F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"802","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177622F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177622F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177622F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"803","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177623F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177623F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177623F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"804","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177624F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177624F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177624F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"805","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177625F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177625F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177625F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"806","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177626F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177626F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177626F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"807","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177627F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177627F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177627F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"808","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177628F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177628F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177628F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"809","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177629F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177629F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177629F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"810","2015-03-07 08:41:04-03","F","FMNH-SEEDPLANTS","V0177630F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0177630F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177630F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"811","2019-06-11 12:44:02-03","F","FMNH-SEEDPLANTS","V0354795F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"M. J. Jansen-Jacobs","3127","1992","10","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0354795F","27","South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0354795F_01","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","3127",NA,NA
"812","2019-06-11 12:40:20-03","F","FMNH-SEEDPLANTS","V0354796F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"P. J. M. Maas","7630","1988","9","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0354796F","22","South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0354796F_01 V0354796F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","7630",NA,NA
"813","2018-05-14 16:21:51-03","F","FMNH-SEEDPLANTS","V0354797F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"A. H. Gentry","24890","1979","2","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,"V0354797F","22","South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0354797F_01","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","24890",NA,NA
"814","2019-09-05 15:39:32-03","F","FMNH-SEEDPLANTS","V0041961F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens simulans",NA,"L. O. Williams","1044","1929","6","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0041961F",NA,"South America",NA,NA,"Holotype","Spermatophyta",NA,"simulans","V0041961F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"815","2019-01-25 15:45:28-02","IAC","IAC","13532","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R.L. Fróes","22116","1947","04","Brasil","Amazonas",NA,"Rio Negro",NA,NA,NA,NA,NA,"Nome popular: tapuruquara. Tem Andriapetalum rubescens Pohl como basiônimo/sinônimo.",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,"R.L. Fróes",NA,NA,NA,NA,"1947","04","08",NA,NA,NA,NA
"816","2019-01-25 15:45:28-02","IAC","IAC","13603","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R.L. Fróes","s/nº","1947","09","Brasil","Amazonas",NA,"Rio Negro",NA,NA,NA,NA,NA,"Nome popular: tauapeaçu. Tem Andriapetalum rubescens Pohl como basiônimo/sinônimo.",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,"R.L. Fróes",NA,NA,NA,NA,"1947","09","23",NA,NA,NA,NA
"817","2019-01-25 15:45:28-02","IAC","IAC","13892","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","W.A. Ducke","2075","1943","09","Brasil","Amazonas",NA,"Rio Cauamé",NA,NA,NA,NA,NA,"Tem Andriapetalum rubescens Pohl como basiônimo/sinônimo.",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,"W.A. Ducke",NA,NA,NA,NA,"1943","09","11",NA,NA,NA,NA
"818","2019-01-25 15:45:28-02","IAC","IAC","9466","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","J.M. Pires","82","1946","11","Brasil","Amazonas","Maués",NA,"-57.7186","-3.3836","-57.7186","-3.3836",NA,"Tem Andriapetalum rubescens Pohl como basiônimo/sinônimo. Recebido em 14/05/1948",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"J.M. Pires",NA,NA,NA,NA,"1946","11","30",NA,NA,NA,NA
"819","2020-07-23 12:19:35-03","CEPLAC","CEPEC","105034","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"M. C. Ferreira","770","1986","02","Brasil","Bahia","conde","Fazenda do Bu. Mata da Areia Branca.","-37.695","-12.026111","37W41'42","12S1'34","28/01/2015",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,"M. S. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2020-07-23 12:19:35-03","CEPLAC","CEPEC","105657","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"E. Rosas","46","1994","10","Brasil","Bahia","conde","Fazenda do Bu Mata da Areia Branca.","-37.695","-12.026111","37W41'42","12S1'34","21/08/2014","<ll>dwc_commonname:</ll> Imbauçú",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,"M. S. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2020-07-23 12:19:35-03","CEPLAC","CEPEC","136261","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"E. N. de Matos","820","2011","11","Brasil","Bahia","entre rios","Alto do Sempre-verde","-37.782778","-12.221944","37W46'58","12S13'19",NA,"<ll>dwc_commonname:</ll>",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"E. N. de Matos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2020-07-23 12:19:35-03","CEPLAC","CEPEC","153322","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"Schulte, T.F.","213","2016","03","Brasil","Bahia","alagoinhas","Conglomerado BA_674-1-10-8RN","-38.419167","-12.135556","38W25'9","12S8'8","18/4/2017","<ll>dwc_commonname:</ll>",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2020-07-23 12:19:35-03","CEPLAC","CEPEC","153494","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"Schulte, T.F.","385","2016","03","Brasil","Bahia","MATA DE SÃO JOÃO","Conglomerado BA_771-3-7-60","-38.299167","-12.530278","38W17'57","12S31'49","18/4/2017","<ll>dwc_commonname:</ll>",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2020-07-23 12:19:35-03","CEPLAC","CEPEC","153891","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"Santos, E.A.","1491","2016","03","Brasil","Bahia","esplanada","Conglomerado BA_628-2-10-4RN","-37.945","-11.796111","37W56'42","11S47'46","19/4/2017","<ll>dwc_commonname:</ll>",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-07-23 12:19:35-03","CEPLAC","CEPEC","140762","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"Lopes, L.C.M.","516","2012","05","Brasil","Bahia","UNA",NA,"-39.089444",NA,"39W5'22","15S11'87",NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-07-23 12:19:35-03","CEPLAC","CEPEC","84311","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"J. G. Jardim","2594","2000","01","Brasil","Bahia","ILHÉUS","Mata da Esperança. Ao W, acesso Rod. Ilheus/Itabuna, Banco da Vitória.","-39.083333","-14.775","39W5'0","14S46'30","21/08/2014",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"M. S. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-07-23 12:19:35-03","CEPLAC","CEPEC","93070","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"M. Alves","2022","2000","06","Brasil","Bahia","conde","Rod. BA-099 (Linha Verde), Km 127, a esquerda (ao N) - Mata do Bu, trilha do bebedouro.","-37.693056","-12.0225","37W41'35","12S1'21","21/08/2014",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,"M. S. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-07-23 12:19:35-03","CEPLAC","CEPEC","154645","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"Popovkin, A.V.","574",NA,NA,"Brasil","Bahia","entre rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52418","auto",NA,NA,NA,NA,NA,NA,NA
"829","2020-07-23 12:19:35-03","CEPLAC","CEPEC","39127","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"A. M. de Carvalho","2127","1986","01","Brasil","Amazonas","manaus","Marg. Rio Negro oposto a cidade, boca Rio Januari.","-60.0250015258789","-3.10193991661072",NA,NA,"30/04/1990",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,"R. T. Pennington",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"830","2020-07-23 12:19:35-03","CEPLAC","CEPEC","40346","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"G. C. P. Pinto","426","1981","11","Brasil","Bahia","MATA DE SÃO JOÃO","Estrada do Côco, em direção a Sauípe.","-38.2991981506348","-12.5303001403809",NA,NA,"30/12/2007",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,"47329","auto",NA,NA,NA,NA,NA,NA,NA
"831","2009-11-26 13:55:28-02","INPA","INPAW","6670","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Rodrigues, R.","156","1977","11","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2009-11-26 13:55:28-02","INPA","INPAW","4558","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Prance, G.T.","14484",NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
