"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"580","2020-11-04 11:10:51-03","ESALQ","ESA","71607","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Farah, F.T. et al.","455.0","1998","09","07",NA,"Brasil",NA,NA,NA,"ESA071607","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-11-04 11:10:51-03","ESALQ","ESA","10867","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Rocha, Y.T.","85.0","1993","04","23",NA,"Brasil",NA,NA,NA,"ESA010867","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Américo Brasiliense",NA,"-48.0999984741211","-21.7199993133545",NA,NA,NA,"19311","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"582","2020-11-04 11:10:51-03","ESALQ","ESA","60377","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Pinheiro, M.H.O.","291.0","1997","10","31",NA,"Brasil",NA,NA,NA,"ESA060377","Magnoliophyta",NA,"(Don) Irwin & Barneby",NA,"São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,"29186","auto","1997",NA,NA,"10","31",NA,NA,NA,NA,NA,NA,NA
"583","2020-11-04 11:10:51-03","ESALQ","ESA","69209","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bicudo, L.R.H. et al.","1140.0","1986","05","20",NA,"Brasil",NA,NA,NA,"ESA069209","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"584","2020-11-04 11:10:51-03","ESALQ","ESA","66201","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bicudo, L.R.H. et al.","885.0","1986","04","01",NA,"Brasil",NA,NA,NA,"ESA066201","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"585","2020-11-04 11:10:51-03","ESALQ","ESA","66197","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Pompei, D.G.","10.0","1974","10","26",NA,"Brasil",NA,NA,NA,"ESA066197","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"586","2020-11-04 11:10:51-03","ESALQ","ESA","66199","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Campos, C.J.",NA,"1982","03","17",NA,"Brasil",NA,NA,NA,"ESA066199","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"587","2020-11-04 11:10:51-03","ESALQ","ESA","66198","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bicudo, L.R.H.","1074.0","1986","05","06",NA,"Brasil",NA,NA,NA,"ESA066198","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"588","2020-11-04 11:10:51-03","ESALQ","ESA","69313","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Cordeiro, L.","6.0","1984","04","10",NA,"Brasil",NA,NA,NA,"ESA069313","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,"14989","auto","1998",NA,NA,"01","13",NA,NA,NA,NA,NA,NA,NA
"589","2020-11-04 11:10:51-03","ESALQ","ESA","103723","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Gorenstein, M.R.","4305.0","2005","06","15",NA,"Brasil",NA,NA,NA,"ESA103723","Magnoliophyta",NA,NA,"Durigam, G. & Franco, G.A.D.C.","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273","ESA103723",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-11-04 11:10:51-03","ESALQ","ESA","15982","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Rodrigues, R.R. et al.","92.0","1994","08","06",NA,"Brasil",NA,NA,NA,"ESA015982","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Iperó",NA,"-47.6800003051758","-23.3500003814697",NA,NA,NA,"17831","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"591","2020-11-04 11:10:51-03","ESALQ","ESA","15563","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C. et al.","6045.0","1994","06","02",NA,"Brasil",NA,NA,NA,"ESA015563","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,"42926","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"592","2020-11-04 11:10:51-03","ESALQ","ESA","77522","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Romão, G.O. ; Chaddad Jr., J.","803.0","2002","03","21",NA,"Brasil",NA,NA,NA,"ESA077522","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-11-04 11:10:51-03","ESALQ","ESA","66793","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Rizzo, J.A. et al.","24251.0","2000","07","20",NA,"Brasil",NA,NA,NA,"ESA066793","Magnoliophyta",NA,NA,NA,"Tocantins","Novo Jardim",NA,"-46.6282997131348","-11.8239002227783",NA,NA,NA,"61355","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"594","2020-11-04 11:10:51-03","ESALQ","ESA","73707","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25456.0","2001","07","09",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; frutos imaturos verdes. Cerrado.","ESA073707","Magnoliophyta",NA,"(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 10 km de Joaquim Felício. 17o42'33S, 44o11'29W. 960 m.s.m. Afloramento rochoso com campo arenoso e cerrado adjacentes.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,"-44,191,389","-17,709,167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-11-04 11:10:51-03","ESALQ","ESA","25657","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C. et al.","3637.0","1993","05","21",NA,"Brasil",NA,NA,NA,"ESA025657","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"596","2020-11-04 11:10:51-03","ESALQ","ESA","9300","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C. et al.","3555.0","1993","05","19",NA,"Brasil",NA,NA,NA,"ESA009300","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"597","2020-11-04 11:10:51-03","ESALQ","ESA","3934","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Viana, J.M.S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA003934","Magnoliophyta",NA,NA,"Rando, J.G.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-11-04 11:10:51-03","ESALQ","ESA","21081","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C. et al.","7249.0","1994","11","14",NA,"Brasil",NA,NA,NA,"ESA021081","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-11-04 11:10:51-03","ESALQ","ESA","69314","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Furlan, A.","217.0","1985","04","03",NA,"Brasil",NA,NA,NA,"ESA069314","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","1998",NA,NA,"01","13",NA,NA,NA,NA,NA,NA,NA
"600","2020-11-04 11:10:51-03","ESALQ","ESA","69361","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Viegas, A.P.",NA,"1940","02","29",NA,"Brasil",NA,NA,NA,"ESA069361","Magnoliophyta",NA,"(G.Don) Irwin & Barneby",NA,"São Paulo","São Simão",NA,"-47.5499992370605","-21.4699993133545",NA,NA,NA,"27881","auto","1998",NA,NA,"01","13",NA,NA,NA,NA,NA,NA,NA
"601","2020-11-04 11:10:51-03","ESALQ","ESA","32941","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","11678.0","1996","07","04",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores amarelas.","ESA032941","Magnoliophyta",NA,"(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","Santana do Riacho","Arredores do Córrego Chapéu de Sol. Transição cerrado - campo rupestre com mata ciliar adjacente.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"602","2020-11-04 10:55:49-03","ESALQ","ESA","136708","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Coelho, R. L. G.","686.0","2016","02","12",NA,"Brasil",NA,NA,"Arbusto de 50cm alt. Flores fechadas amarelas.","ESA136708",NA,NA,NA,"Gibau, A.","Minas Gerais","Tupaciguara","Estrada de Tupaciguara em sentido a Itumbiara - GO. Entrada da Fazenda antes do posto policial. 890m alt.","-48.7050018310547","-18.5921993255615",NA,NA,NA,"41604","auto","2018",NA,NA,"09","23",NA,NA,NA,NA,NA,NA,NA
"603","2020-11-04 11:10:51-03","ESALQ","ESA","74128","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","25877.0","2001","07","13",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; frutos imaturos verdes.","ESA074128","Magnoliophyta",NA,"(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","Grão Mogol","Estrada para Montes Claros, ca. 20 km de Grão Mogol. 16o33'06S, 43o02'40W. Cerrado.","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2021-01-14 15:28:50-03","MN","R","103208","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Smith, L.B.; Segadas-Vianna, F.","6929","1952","04","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin, H.S.","Minas Gerais","Belo Horizonte","Jaboticatubas",NA,"-19.666667",NA,"900","900",NA,NA,"1977","43° 55 W","19° 40' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-03-31 13:39:11-03","MN","R","103216","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Smith, L.B.","7081","1952","04","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S. Barneby, R.C.","Minas Gerais","Belo Horizonte","Jaboticatubas","-43.95","-19.666667",NA,"1","1",NA,NA,"1977","43°57'w","19° 40'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-01-14 15:28:50-03","MN","R","103211","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Smith, L.B.","6900","1952","05","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S. Barneby, R.C.","Minas Gerais","Belo Horizonte","Jaboticatubas","-43.666667","-19.416667",NA,"900","900",NA,NA,"1977","43°40'w","19°25'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2021-01-14 15:28:50-03","MN","R","47238","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Mello Filho, L.E.","242","1945","04","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin, H.S.","Minas Gerais","S. Sebastião do Paraiso",NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2021-01-14 15:28:50-03","MN","R","64220","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Hoehne, F.C.","1899","1909","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Don","Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-01-14 15:28:50-03","MN","R","65581","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Löfgren, A.","552","1910","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin, H.S. & Barneby, R. C.","Ceará","Serra de Araripe",NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-01-14 15:28:50-03","MN","R","69780","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Glaziou, A.F.M.","12613","1877","01","20",NA,"Brasil",NA,NA,"Plantae Flum. Ex Herb. Glaziou / Herb. J. de Saldanha, n°6195","R000069780",NA,NA,"G. Don","Irwin, H.S. & Barneby, R.C.","Minas Gerais",NA,NA,NA,NA,"R000069780_001",NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-01-14 15:28:50-03","MN","R","138289","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Anderson, W.R.",NA,"1972","03","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S.;Barneby, R.C.","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"26018","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-01-14 15:28:50-03","MN","R","190937","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Barcia, J.C.C.; Emmerich, M. & Mello Filho, L.E.","1263","1983","05","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Lima, H.C.","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-01-14 15:28:50-03","MN","R","190936","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Barcia, J.C.C.; Emmerich, M. & Mello Filho, L.E.","1283","1983","05","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Lima, H.C.","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-01-14 15:28:50-03","MN","R","65781","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Sampaio, A.J.","6446","1934","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin, H.S.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-01-14 15:28:50-03","MN","R","129980","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Irwin, H.S.","2362","1959","01","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S.; Barneby, R.C.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-01-14 15:28:50-03","MN","R","54080","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Palacios, M.A; Balegno, B. & Cuezzo, A.R.","3327","1948","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin, H.S. & Barneby, R. C.","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-01-14 15:28:50-03","MN","R","64161","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Hoehne, F.C.","6612","1915","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S. & Baney, R.C.","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-01-14 15:28:50-03","MN","R","121105","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Lutz, A.","1683","1924","12","28",NA,"Brasil",NA,NA,"Herbário Adolpho Lutz",NA,NA,NA,"G. Don","Graziela","Minas Gerais","Belo Horizonte","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-01-14 15:28:50-03","MN","R","129982","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Williams, L.O.","5043","1945","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S.; Barneby, R.C.","Minas Gerais","Belo Horizonte","Bento Pires","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-01-14 15:28:50-03","MN","R","129983","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Williams, L.O.; Assis Vicente.","7109","1945","05","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S.; Barneby, R.C.","Minas Gerais","Belo Horizonte","Bento Pires","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-01-14 15:28:50-03","MN","R","161361","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Anderson, W.R.; Fryxell, P.A.; Hill, S.R.; Santos, R.R. & Souza, R.","8300","1973","04","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Barneby, R.C.","Goiás","Goiânia","Cristalina","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-01-14 15:28:50-03","MN","R","129981","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Irwin, H.S.","2544","1959","02","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S.; Barneby, R.C.","Goiás","Goiânia","Itumbiara","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-01-14 15:28:50-03","MN","R","102266","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Silveira, A.A.",NA,"1896",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Don","Irwin,H.S.; Barneby, R.C.","Minas Gerais","Belo Horizonte","São Jõao Del Rei","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-01-14 15:30:19-03","MN","R","106936","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Atala, F.","24","1958","04","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Souza, V.C.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"01","10",NA,NA,NA,NA,NA,NA,NA
"625","2021-01-14 15:30:19-03","MN","R","106943","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Atala, F.","29","1958","04","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Souza, V.C.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"01","10",NA,NA,NA,NA,NA,NA,NA
"626","2021-01-14 15:30:19-03","MN","R","106948","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Atala, F.","35","1958","04","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Souza, V.C.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"01","10",NA,NA,NA,NA,NA,NA,NA
"627","2021-01-14 15:30:19-03","MN","R","145328","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Zarucchi, J.L.; Vieira, M.G.; Petersen, R.H.; Nelson, B.W.; Mota; C.D. & Ramos, J.F.","2805","1979","10","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Barneby, R.C.","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","6010W","1250S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-01-14 15:30:19-03","MN","R","171510","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Nelson, B.W.","381","1979","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Hervencio, P.","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-01-14 15:30:19-03","MN","R","130358","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Santo, E.A.A.; Sacco, J.C.","1736","1963","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Hervencio, P.","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1997",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-01-14 15:30:19-03","MN","R","130250","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Atala, F.","2","1957","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Souza, V.C.","Mato Grosso do Sul","Três Lagoas",NA,"-51.6782989501953","-20.7511005401611",NA,NA,NA,"150618","auto","2001",NA,NA,"01","10",NA,NA,NA,NA,NA,NA,NA
"631","2021-01-14 15:30:19-03","MN","R","130418","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Trinta, Z.A.; Fromm-Trinta, E.","586","1964","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Hervencio, P.","Minas Gerais","Barbacena",NA,"-43.7736015319824","-21.2257995605469",NA,NA,NA,"27982","auto","1997",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-01-15 14:42:18-03","MN","R","104476","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Vidal, J.","V - 225","1958","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Souza, V.C.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2001",NA,NA,"01","10",NA,NA,NA,NA,NA,NA,NA
"633","2021-01-15 14:42:18-03","MN","R","104478","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Vidal, J.","V - 216","1958","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Souza, V.C.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2001",NA,NA,"01","10",NA,NA,NA,NA,NA,NA,NA
"634","2021-01-14 15:30:19-03","MN","R","207518","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Del-Vechio, G.","103","2006","04","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Lima, H.C.","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto","2006",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA
"635","2021-01-14 15:30:19-03","MN","R","207515","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Del-Vechio, G.","61","2005","03","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G. Don) H.S. Irwin & Barneby","Lima, H.C.","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto","2006",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA
