"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"677","2016-03-25 06:58:00-03","MO","MOBOT","2954595","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Christopher Davidson|Josephine Jones","South America","Peru",NA,NA,NA,NA,"Davidson 9483","1979","11","29",NA,"Loreto","Momoncillo, lower Rio Momón, tributary of Rio Nanay, near Iquitos. Lowland primary rainforest along the river, but away from the immediate river bank.",NA,NA,"Aubl.","H.J. Esser",NA,"-73.3","-3.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"678","2012-11-01 05:08:00-02","MO","MOBOT","2954617","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Luz Delgado","South America","Venezuela",NA,NA,NA,NA,"Delgado 984","1990","5",NA,NA,"Bolívar","Municipio Sucre. Bosque medio-medio en peniplanicie con sotobosque medio a denso, en la margen izquierda del Río Ariza.",NA,NA,"Aubl.","Esser",NA,"-64.46666","6.63333",NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2012-12-25 11:01:00-02","MO","MOBOT","2954652","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Gerardo Aymard|Andrés Garcia|Luz Delgado","South America","Venezuela",NA,NA,NA,NA,"Aymard C. 6905","1988","5","6",NA,"Bolívar","Municipio Foráneo Aripao. Bosque riberenos del Caño Fatùu, tributario del Alto Rio Caura, a 3 km aguas arriba de la boca, 10 km aguas arriba de la comunidad Y'ekuana Araguaña. AProx 4 74 N.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2016-09-14 05:18:00-03","MO","MOBOT","2954753","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Paul J. M. Maas|J. Koek-Noorman|Harry Lall|Ben J.H. ter Welle|L. Y. T. Westra","South America","Guyana",NA,NA,NA,NA,"Maas 7504","1988","9","17",NA,NA,"Base of Mt. Makarapan; makarapan Creek about 1/2 mile downstream from rapids, near abandoned balata bleeder's camp. Mixed fores on brown sand.",NA,NA,"Aubl.","Esser",NA,"-58.95","3.9833333",NA,"80.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"681","2014-02-25 05:40:00-03","MO","MOBOT","2954754","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ángel Fernández","South America","Venezuela",NA,NA,NA,NA,"Fernández 3935","1987","2",NA,NA,"Delta Amacuro","Dpto Antonio Diaz, Lomas 22Km al Suroeste de Wausa, cano Cariabo, afluente del Rio Amacuro.",NA,NA,"Aubl.","H.J. Esser",NA,"-60.06666","8.05",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2009-05-08 12:06:00-03","MO","MOBOT","2955086","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Luis Marcano-Berti","South America","Venezuela",NA,NA,NA,NA,"Marcano-Berti 456","1964","11","29",NA,"Delta Amacuro","Bosque pluvial, Este de Rio Grande. Este-Noreste de El Palmer, cerca de los límites del Estado Bolívar.",NA,NA,"Aubl.","H.-J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"683","2011-08-30 13:54:00-03","MO","MOBOT","2955131","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","N.M. Heyde|Jan C. Lindeman","South America","Suriname",NA,NA,NA,NA,"Heyde 159","1976",NA,NA,NA,NA,"Area of Kabalebo Dam project, distr. Nickerie, rain forest ca. 4 km S. of road camp, ca. 23 km SW of Avanavero dam site.",NA,NA,"Aubl.","Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2010-09-20 19:25:00-03","MO","MOBOT","2955259","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Gerold Stahel","South America","Suriname",NA,NA,NA,NA,"Stahel 212","1944","8",NA,NA,NA,"Zanderij I.",NA,NA,"Aubl.","Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2011-06-08 12:20:00-03","MO","MOBOT","2955318","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Manuel Rimachi Y.","South America","Peru",NA,NA,NA,NA,"Rimachi Y. 7619","1984","8","7",NA,"Loreto","Dtto. Iquitos. Río Nanay, Quebrada de Momón, un poco arriba del caserio de San José, en terreno bajo, tahuampa.",NA,NA,"Aubl.","Esser","Maynas",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2016-09-14 05:18:00-03","MO","MOBOT","2955522","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Paul J. M. Maas","South America","Peru",NA,NA,NA,NA,"Maas 6291","1984","11","14",NA,"Loreto","Rio Momon, near confluence with Rio Nanay. Periodically inundated forest.",NA,NA,"Aubl.","Esser","Maynas",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"687","2008-05-27 22:02:00-03","MO","MOBOT","2955652","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Guillermo Klug","South America","Peru",NA,NA,NA,NA,"Klug 2721","1932","9",NA,NA,"San Martín","Pongo de Cainarachi, Río Cainarachi, Tributary of Río Huallaga, forest.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-03-05 04:34:00-03","MO","MOBOT","2955662","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Cyl Farney|Edinho F. Batista","South America","Brazil",NA,NA,NA,NA,"Farney 1979","1987",NA,NA,NA,"Pará","Mun. de Oriximina, Rio Trombetas, Mata de Terra Firme entre a foz do Rio Cachorro e Cach. do trava.",NA,NA,"Aubl.","Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2011-06-08 12:20:00-03","MO","MOBOT","2955830","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Manuel Rimachi Y.","South America","Peru",NA,NA,NA,NA,"Rimachi Y. 1863","1975","8","18",NA,"Loreto","Dtto. Iquitos. Río Nanay, from Bellavista to Pampachica, lowland forest freq. innundated.",NA,NA,"Aubl.","Esser","Maynas",NA,NA,NA,"105.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","2955976","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","John James Pipoly, III","South America","Guyana",NA,NA,NA,NA,"Pipoly 8206","1986","8","3",NA,NA,"Barima-Waini Region; HEad of Barima River, Ayambara Falls, 4. 5mi W of Eclipse Falls, 10 mi W Arakaka. Wet forest on steep slopes. On large granite rocks interspersed with redl loamy sand.",NA,NA,"Aubl.","Esser",NA,"-60.15","7.65",NA,"1.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2008-05-27 22:02:00-03","MO","MOBOT","2955990","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ghillean T. Prance","South America","Brazil",NA,NA,NA,NA,"Prance 2291","1966","9","15",NA,"Acre","Km. 1-4 , road Boca do Acre to Rio Branco. Varzea Forest.",NA,NA,"Aubl.","Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2008-05-27 22:02:00-03","MO","MOBOT","2956053","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Boris A. Krukoff","South America","Brazil",NA,NA,NA,NA,"Krukoff 6154","1934","9","14",NA,"Amazonas","Municipality Humayta, near Tres Casas. On varzea land.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2010-11-25 09:02:00-02","MO","MOBOT","2956122","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Marion J. Jansen-Jacobs","South America","Guyana",NA,NA,NA,NA,"Jansen-Jacobs 333","1985","2","20",NA,NA,"High forest along creek.",NA,NA,"Aubl.","W. Punt",NA,"-59.38333","3.13333",NA,"280.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","2956234","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Boris A. Krukoff","South America","Brazil",NA,NA,NA,NA,"Krukoff 8957","1936","10","26",NA,"Amazonas","Shore of creek. Municipality São Paulo de Olivença; basin of creek Belem.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2012-11-26 11:59:00-02","MO","MOBOT","2956335","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","H. David Clarke|B. Hoffman","South America","Guyana",NA,NA,NA,NA,"Clarke 577","1995","11","22",NA,NA,"Region: Potaro-Siparuni. Iwokrama Rainforest Reserve; Iwokrama Mts., at & near summit of unnmaed peak S of base camp. Dense forest on brown sandy loam; with Symphonia, Caryocar, Lecythidaceae, Moonobea.",NA,NA,"Aubl.","H.J. Esser",NA,"-58.83333","4.33333",NA,"600.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2015-12-27 05:33:00-02","MO","MOBOT","2956500","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","T. D. Pennington","South America","Brazil",NA,NA,NA,NA,"Pennington P22625","1974","9","10",NA,"Amazonas","Km 134, Manaus-Itacoatiara Road. Sloping terra firme; yellow clay.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","2956556","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Boris A. Krukoff","South America","Brazil",NA,NA,NA,NA,"Krukoff 1317","1931","11",NA,NA,NA,"In terra firma; State of Matto Grosso: near Tabjara, upper Machado River region.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","2956578","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ghillean T. Prance","South America","Brazil",NA,NA,NA,NA,"Prance 23808","1976","10","15",NA,"Amazonas","Seven hours above Paumari. Varzea forest.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2010-10-08 17:52:00-03","MO","MOBOT","2956691","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","P. Mutchnick|S. Tiwari","South America","Guyana",NA,NA,NA,NA,"Mutchnick 1427","1995","5","31",NA,NA,"Region: Potaro-Siparuni. Northern Pakaraima Mts. Ciong Valley, 9 km N of Kato Village. Mesic primary forest with interspersed savanna.",NA,NA,"Aubl.","H.J. Esser",NA,"-59.83333","4.7",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2011-05-25 10:59:00-03","MO","MOBOT","2956717","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. van Donselaar","South America","Suriname",NA,NA,NA,NA,"Donselaar 3763","1966",NA,NA,NA,NA,"Brokopondo District. Plantation Brokobaka; on bank of rivulet.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2011-06-08 12:20:00-03","MO","MOBOT","2956854","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Manuel Rimachi Y.","South America","Peru",NA,NA,NA,NA,"Rimachi Y. 2340","1976","6","1",NA,"Loreto","Dtto. Iquitos. Río Nanay above Bellavista, from Pampa Chica to Santa Clara, shoreline forest freq. inundated,",NA,NA,"Aubl.","H.J. Esser","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2008-05-27 22:02:00-03","MO","MOBOT","2957000","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ghillean T. Prance","South America","Brazil",NA,NA,NA,NA,"Prance 22910","1974","10","14",NA,"Amazonas","BR 319, Km 386, Manaus-Poreo Velho Road, 8km. south of Rio Jutaí. Forest on terra firme.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2009-11-16 09:35:00-02","MO","MOBOT","2957040","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","C.A. Cid Ferreira","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 8626","1986",NA,NA,NA,"Amazonas","Estado do Amazonas, municipio de So Paulo de Olivenca, Rio Camatai afluente da margem direita do alto Solimoes, localidade de Sao Lazaro a 2 km da margem do rio, Mata de terra firme, solo argiloso.",NA,NA,"Aubl.","Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2016-03-25 06:58:00-03","MO","MOBOT","2957089","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Christopher Davidson|Josephine Jones","South America","Peru",NA,NA,NA,NA,"Davidson 9528","1979","11","30",NA,"Loreto","Momoncillo--lower Rio Momón. Tributary of Rio Nanay, near Iquitos. Primary lowland rainforest along the river but away from the immediate river bank.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"705","2011-06-08 12:20:00-03","MO","MOBOT","2957097","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Manuel Rimachi Y.","South America","Peru",NA,NA,NA,NA,"Rimachi Y. 7642","1984","8","10",NA,"Loreto","Dtto. iquitos. Rio Nanay, Quebrada De Momon, un poco abajo del caserio de San Jose, terreno humedo, tahuampa.",NA,NA,"Aubl.","Esser","Maynas",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2009-11-16 09:40:00-02","MO","MOBOT","2957208","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","C.A. Cid Ferreira|et al.","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 10478","1991","10","30",NA,"Acre","Mun. Cruzeiro do Sul: Igarapé Humaitá, afluente da margem direita do Rio Juruá. Colocação Sto. Antônio. Mata de terra firme. Solo areno-argiloso.",NA,NA,"Aubl.","H.J. Esser",NA,"-72.78333","-8.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2012-02-05 05:07:00-02","MO","MOBOT","2957316","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|A.R.A. Görts-van Rijn|Renske C. Ek","South America","Guyana",NA,NA,NA,NA,"Jansen-Jacobs 923","1987","11","13",NA,NA,"Kanuku Mts., SLope of Nappi Mt. Camp 2. Forest.",NA,NA,"Aubl.","W. Punt",NA,"-59.56666","2.05555",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2008-05-27 22:02:00-03","MO","MOBOT","2957375","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Nelson A. Rosa","South America","Brazil",NA,NA,NA,NA,"Rosa 2929","1978","12","12",NA,"Maranhão","Zé Doca, km 180 da BR 316, 13 km de acesco. Mata de terra firme, relevo ondulado.",NA,NA,"Aubl.","H.-J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2009-05-08 12:08:00-03","MO","MOBOT","2965447","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Luis Marcano-Berti","South America","Venezuela",NA,NA,NA,NA,"Marcano-Berti 152","1964","5","17",NA,"Delta Amacuro","Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolivar.",NA,NA,"Aubl.","H.-J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"710","2012-03-28 05:28:00-03","MO","MOBOT","3067693","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Jorge Caranqui|H. Cariajano","South America","Ecuador",NA,NA,NA,NA,"Caranqui 35","1996","1","10",NA,"Pastaza","Parroquia Simón Bolívar, Los Vencedores, E.E.Pastaza. Bosque húedo tropical semi perturbado.",NA,NA,"Aubl.",NA,"Pastaza","-77.8833333","-1.6333333",NA,"1040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","1",NA
"711","2014-04-14 22:53:00-03","MO","MOBOT","3127162","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.","South America","Brazil",NA,NA,NA,NA,"Carvalho 5191","1994","9","26",NA,"Bahia","Mpio de Ilhéus. Cidade de Ilhéus. mata da Esperança. Entrada a 2 km partir da antiga ponte do Rio Fundao. Mata Higrófila Sul Baiana.",NA,NA,"Aubl.","H.J. Esser",NA,"-39.06916","-14.78194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2016-09-14 05:18:00-03","MO","MOBOT","3150968","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Paul J. M. Maas|Hiltje Maas|Jefferson Prado|D.P. Gomes Silva|R.L.O. Maia|E.C. de Oliveira|José R. Bandeira","South America","Brazil",NA,NA,NA,NA,"Maas 9157","2001","10","22",NA,"Acre","Mun. Cruzeiro do Sul: BR-364, km 76, Unidade de Assentamento Santa Luzia, Ramal 5. Rainforest on terra firme.",NA,NA,"Aubl.","H.J. Esser",NA,"-72.3475","-7.7633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","3270239","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Basil Stergios","South America","Venezuela",NA,NA,NA,NA,"Stergios 14712","1990","2","7",NA,"Amazonas","Rio Padamo, selvas humedas de planicie ondulada de tierra firme, con una franja de rebalse temporal (banco) cerca de la orilla del rio.",NA,NA,"Aubl.","P. Berry",NA,"-65.21666","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2008-05-27 22:02:00-03","MO","MOBOT","3287725","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. Wayt Thomas","South America","Brazil",NA,NA,NA,NA,"Thomas 12772","2001","11","4",NA,"Bahia","Mun. Itacaré. Fazenda Capitão. 7.9 km W of junction BA 001 on road from Itacareto Ubaitaba. Southern Bahian Wet Forest along banks of the Riacho do Capitão, forest along stream.",NA,NA,"Aubl.","W.W. Thomas",NA,"-39.08833","-14.34444",NA,"40.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2008-05-27 22:02:00-03","MO","MOBOT","3294573","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Basil Stergios","South America","Venezuela",NA,NA,NA,NA,"Stergios 12107","1988","4","13",NA,"Bolívar","Selvas ribereñas del Rio Caura, aprox 2 km abajo del Caño Guacamaya (Guaya).",NA,NA,"Aubl.",NA,NA,"-64.01666","4.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2008-05-27 22:02:00-03","MO","MOBOT","3312074","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Basil Stergios","South America","Venezuela",NA,NA,NA,NA,"Stergios 14343","1990","1","28",NA,"Amazonas","Rio Metacuni. Selvas humedas, siempre-verdes de lomrio bajo, faldas del tepuy-altiplanicie Sedukerawa.",NA,NA,"Aubl.","P. Berry",NA,"-64.93333","3.25",NA,"210.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2008-05-27 22:02:00-03","MO","MOBOT","3312082","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Basil Stergios","South America","Venezuela",NA,NA,NA,NA,"Stergios 14497","1990","2","1",NA,"Amazonas","Rio Metacuni. Selvas humedas, siempre-verdes de lomerio bajo.",NA,NA,"Aubl.","A. Licata",NA,"-65.2","3.03333",NA,"200.00000000","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-04-22 15:39:00-03","MO","MOBOT","3427832","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Camilo Kajekai|Abel Wisum","South America","Ecuador",NA,NA,NA,NA,"Kajekai 1335","2007","7","11",NA,"Morona-Santiago","Cordillera de Cutucú, vertiente nororiental. Centro Shuar Wisui, parroquia Macuma. Colina Saka Mura. Bosque maduro no intervenido, árboles hasta 30 m, suelo negro.",NA,NA,"Aubl.","H. Esser (M)","Taisha","-77.7636111","-2.1055556",NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","8",NA
"719","2017-12-04 15:38:00-02","MO","MOBOT","3469559","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Camilo Kajekai","South America","Ecuador",NA,NA,NA,NA,"Kajekai 1161","2007","3","17",NA,"Morona-Santiago","Región de la Cordillera del Cóndor, en su extremo nororiental. Cantón Tiwintza. Centro Shuar Kaputna, costado sur del Río Santiago. En planicie aluvial y en colinas bajas. Bosque maduro, con dosel de 30 m; suelo amarillento o negro.",NA,NA,"Aubl.","H. Esser (M)","Tiwintza","-77.9230556","-3.0241667",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","5",NA
"720","2014-04-04 05:46:00-03","MO","MOBOT","504951","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Rodolfo Vásquez|H. Valderrama","South America","Peru",NA,NA,NA,NA,"Vásquez Martínez 1349","1981","2","7",NA,"Loreto","Roca fuerte (Río Momon). Bosque primario.",NA,NA,"Aubl.","Hans-Joachim Esser (M)","Maynas","-73.5","-3.66666",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"378","6",NA
"721","2012-05-24 05:04:00-03","MO","MOBOT","778769","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Juan Revilla","South America","Peru",NA,NA,NA,NA,"Revilla Cardenas 1415","1976","9","10",NA,"Loreto","Vicinity of Iquitos. [LOCALITY DATA UNKNOWN].",NA,NA,"Aubl.","Hans-Joachim Esser (M)","Maynas","-73.25","-3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","5",NA
"722","2014-01-24 11:27:00-02","MO","MOBOT","880405","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Milton Aulestia|Nestor Andi|Enomenga, Nenquerei","South America","Ecuador",NA,NA,NA,NA,"Aulestia 1510","1993","12","1",NA,"Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km 67-69. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.",NA,NA,"Aubl.","H. Esser (A)","Aguarico","-76.3666667","-0.8166667",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"723","2014-01-24 13:20:00-02","MO","MOBOT","880485","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Milton Aulestia|I. Ima","South America","Ecuador",NA,NA,NA,NA,"Aulestia 1592","1994","1","15",NA,"Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 71, al sur del Río Tivacuno. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.",NA,NA,"Aubl.","H. Esser (M)","Aguarico","-76.2333333","-0.8333333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"724","2014-01-24 14:01:00-02","MO","MOBOT","880640","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Milton Aulestia|O. Gonti","South America","Ecuador",NA,NA,NA,NA,"Aulestia 1748","1994","2","17",NA,"Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 75-76, entre el Río Tivacuno y Río Yasuni. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.",NA,NA,"Aubl.","H. Esser (M)","Aguarico","-76.3","-0.8333333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"725","2018-06-03 05:28:00-03","MO","MOBOT","881738","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Alberto Dik|J. Andi","South America","Ecuador",NA,NA,NA,NA,"Dik 954","1994","1","23",NA,"Napo","Reserva Etnica Huaorani. Carretera del oleoducto de Maxus en construcción, km 72-75. Bosque húmedo Tropical. Bosque primario. Suelos rojos. Zona de colinas.",NA,NA,"Aubl.","Hajo Esser (M)","Aguarico","-76.35","-0.83333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
