"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"147","2020-10-14 10:00:18-03","FURB","FURB","26184","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Cadorin, TJ","2010","06","17","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2513","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","Epífita IFFSC e1025b (Acima de 4m) - sobre forófito 4 Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita; Fruto com fruto;","FURB20562","FURB20562","770","770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:00:18-03","FURB","FURB","28115","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Costa, A","2011","10","03","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4100","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","Florística IFFSC 148 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola; Fruto verde;","FURB20551","FURB20551","604","604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:00:18-03","FURB","FURB","28196","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kessous, I. M.","2018","04","27","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3068","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","Epífita IFFSC e578b (Acima de 4m). Forófito 6. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB20294","FURB20294","660","660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:00:18-03","FURB","FURB","28444","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Cadorin, TJ","2010","07","06","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2865","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1016667","-49.0500000","-26.1016667","Epífita IFFSC e1065a (Abaixo de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20557","FURB20557","1169","1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:00:18-03","FURB","FURB","28592","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, J","2010","06","09","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2683","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","Epífita IFFSC e573b (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita; Fruto seco;","FURB20487","FURB20487","787","787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:00:18-03","FURB","FURB","28674","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, JL","2010","06","05","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2639","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","Epífita IFFSC e226b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; Fruto marrom;","FURB20488","FURB20488","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:00:18-03","FURB","FURB","28878","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, JL","2010","09","22","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2587","2010","06","01","Brasil","Santa Catarina","São Martinho","Chicão - Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","Epífita IFFSC e173b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto marrom;","FURB20548","FURB20548","558","558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:00:18-03","FURB","FURB","28894","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Cadorin, TJ","2010","09","22","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2556","2010","06","15","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna / Monte Barão.","-49.0269445","-27.2636111","-49.0269445","-27.2636111","Epífita IFFSC e8007a (Acima de 4m) - sobre forófito 1 Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Primário; interior do fragmento Habito: epífita;","FURB20547","FURB20547","1097","1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:00:18-03","FURB","FURB","29131","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, JL","2010","09","28","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2379","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","Epífita IFFSC e47b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; mata ciliar Habito: epífita de arbórea; Fruto seco;","FURB20492","FURB20492 FURB20492_1","479","479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:00:18-03","FURB","FURB","29410","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2887","2010","06","28","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","Epífita IFFSC e142c (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto seco;","FURB20489","FURB20489","445","445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:00:18-03","FURB","FURB","30434","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, JL","2010","06","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2798","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","Florística IFFSC e01b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: rupícola;","FURB20539","FURB20539","330","330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:00:18-03","FURB","FURB","31485","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Korte, A","2010","11","03","Korte, A.; Kniess, A.","4607","2010","10","13","Brasil","Santa Catarina","Águas Mornas","Rio Miguel.","-48.9608333","-27.7202778","-48.9608333","-27.7202778","Florística IFFSC 284 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita;","FURB20546","FURB20546","460","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:00:18-03","FURB","FURB","31593","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Schmitt, JL","2010","10","12","Schmitt, J.L.; Caglioni, E.","3062","2010","10","12","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","Epífita IFFSC e148b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto seco;","FURB20538","FURB20538","666","666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:00:18-03","FURB","FURB","33826","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Verdi, M","2010","10","13","Verdi, M.; Dreveck, S.","5726","2010","10","13","Brasil","Santa Catarina","São Bento do Sul","Minas de Caulin - APA Rio Vermelho/Humbold.","-49.2238889","-26.2819445","-49.2238889","-26.2819445","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: epífita;","FURB20500","FURB20500","995","995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:00:18-03","FURB","FURB","33827","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Dreveck, S","2010","10","11","Dreveck, S.; Verdi, M.","2435","2010","10","11","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho Estação - APA Rio Vermelho/Humbold.","-49.2638889","-26.2705556","-49.2638889","-26.2705556","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: epífita; flor escapo floral vermelho","FURB20499","FURB20499","1010","1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:00:18-03","FURB","FURB","33828","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Dreveck, S","2010","10","12","Dreveck, S.; Verdi, M.","2466","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/Humbold.","-49.3516667","-26.3130556","-49.3516667","-26.3130556","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor bráctea vermelha e flor amarela","FURB20501","FURB20501","647","647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:00:18-03","FURB","FURB","43430","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kessous, I. M.","2018","04","27","Gasper, A.L. de; Funez, L.A. & Vieira, C.","3308","2013","12","03","Brasil","Santa Catarina","Lontras","Fazenda Três Picos.","-49.5094444","-27.2822223","-49.5094444","-27.2822223","Projeto REFLORA FAPESC 14843/2011-1. Habitat: floresta no topo do morro Habito: erva terrícola; flor bráctea amarela, flor amarela","FURB20718","FURB20718","883","883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:00:18-03","FURB","FURB","43544","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kessous, I. M.","2018","04","27","Gasper, A.L. de; Funez, L.A. & Kemmelmeier, K.","3453","2014","01","31","Brasil","Santa Catarina","Blumenau","Morro do Cachorro, do meio para o topo.","-49.0319445","-26.7766667","-49.0319445","-26.7766667","Projeto REFLORA FAPESC 14843/2011-1 Habitat: Floresta Ombrófila Densa; Estágio Secundário; beira de estrada Habito: epífita;","FURB20716","FURB20716","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:00:18-03","FURB","FURB","43826","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kessous, I. M.","2018","04","27","Funez, L.A.","2719","2013","12","28","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.4005556","-26.8780556","-49.4005556","-26.8780556",NA,"FURB20709","FURB20709","852","852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:00:18-03","FURB","FURB","44960","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kessous, I. M.","2018","04","27","Funez, L.A.","3454","2014","10","01","Brasil","Santa Catarina","Grão Pará",NA,"-49.3677778","-28.0552778","-49.3677778","-28.0552778",NA,"FURB20706","FURB20706","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:00:18-03","FURB","FURB","8935","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Verdi, M","2008","05","08","Verdi, M.; Carneiro, F.E.","666","2008","05","08","Brasil","Santa Catarina","Otacílio Costa","Águsd Paradas / Fazenda Klabin.","-50.0386111","-27.3613889","-50.0386111","-27.3613889","Florística IFFSC 415. Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;","FURB20504","FURB20504","849","849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:00:18-03","FURB","FURB","63438","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema",NA,"Schwirkowski, P.","2018","11","15","Schwirkowski, P.","3159","2018","11","15","Brasil","Santa Catarina","São Bento do Sul","Vila Pilz. Estrada Sertãozinho, após a igreja.","-49.4088889","-26.3163889","-49.4088889","-26.3163889","FOM. Esciófita. Cálice vermelho, corola amarela Habitat: Interior da mata Habito: Epífita","FURB63438","FURB63438","900","900",NA,NA,NA,NA,NA,"platynema",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:54:13-03","UCS","HUCS","48945","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Herrmann, P.B.","2016","04","15","Herrmann, P.B.","s.n.","2016","04","15","Brasil","Rio Grande do Sul","Canela","Floresta Nacional de Canela","-50.815601348877","-29.3656005859375",NA,NA,"Doação Herbário CCS - UERGS São Francisco de Paula; Bromélia encontrada no interior da mata",NA,NA,NA,NA,"Angiospermae","Poales",NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:54:13-03","UCS","HUCS","2199","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.","1987","02",NA,"Wasum, R.A.","s.n.","1986","10","25","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"Epífita, na mata",NA,NA,NA,NA,"Angiospermae","Poales",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:54:13-03","UCS","HUCS","34576","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Valduga, E.; Gonzatti, F.","2014","11","04","Magrini, S.","s.n.","2009","04","08","Brasil","Rio Grande do Sul","Caxias do Sul","Mato Sanvitto","-51.1794013977051","-29.1681003570557",NA,NA,"interior da mata, epífita",NA,NA,"780","780","Angiospermae","Poales",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-27 16:09:08-03","UFES","VIES","29180","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Gomes, J.M.L.; Hudson, N.","4494","2001","02","01","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,"VIES029180","VIES029180",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-15 20:23:39-03","UTFPR","HCF","20260","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"V. Ariati","402","2009","07","08","Brasil","PR","Campina Grande do Sul","Crista entre morros Caratuva e Taipa-","-48.829167","-25.236389","48°49'45 W","25°14'11 S","terrícola, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-16 08:38:53-03","UTFPR","HCF","16570","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","J. Cordeiro & E. Barboza","2016",NA,NA,"M.G. Caxambu","6002","2015","03","27","Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.106778","-24.555278","48°06'24,4 W","24°33'19 S","erva epífita, heliófita ripária. Brácteas florais vermelhas e flores amarelas.",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-08-16 08:38:53-03","UTFPR","HCF","7468","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","M.G. Caxambu","2009","12","08","M.G. Caxambu","2463","2008","12","08","Brasil","PR","Turvo","Propriedade da família Rickli","-51.553417","-25.037861","51°33'12,3 W","25°02'16,3 S","erva epífita, com folhas imbricadas formando um copo. Folhas verdes, de margem lisa. Flores amarelas, com brácteas rosas.",NA,NA,"1065","1065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-08-16 08:38:53-03","UTFPR","HCF","8267","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","M.G. Caxambu","2009","11","12","M.G. Caxambu","2737","2009","10","16","Brasil","PR","Ponta Grossa","Arredores","-49.924556","-25.167833","49°55'28,4 W","25°10'04,2 S","erva semi-ciófila, epífita. Brácteas vermelhas com flores amarelas.",NA,NA,"1028","1028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-15 20:23:39-03","UTFPR","HCF","23899","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","M.G. Caxambu","2017","10","26","M.G. Caxambu","7937","2017","10","05","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, Nascentes","-53.669333","-25.082722","53°40'09,6 W","25°04'57,8 S","erva epífita, ripária, semi-ciófila. Flores amarelas e brácteas florais vermelhas.",NA,NA,"719","719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-15 20:23:39-03","UTFPR","HCF","29748","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","M.G. Caxambu","2019","11","15","M.G. Caxambu","9090","2019","10","25","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.837194","-25.950417","51°50'13,9 W","25°57'01,5 S","erva epífita, semi-ciófila, com folhas imbricadas formando copo. Flores amarelas envoltas por brácteas vermelhas. Pedúnculo da inflorescência vermelho. Rara.",NA,NA,"779","779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-23 12:59:23-03","UTFPR","HCF","31059","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","M.G. Caxambu","2020","11","23","E.L. Siqueira","3454","2020","10","23","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.815639","-25.974306","51°48'56,3 W","25°58'27,5 S","erva ciófila, rupícola. Bráctea floral vermelha e inflorescências amarelas. Rara.",NA,NA,"616","616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-05-18 17:36:00-03","UFSM","SMDB","11925","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Breier, T B",NA,NA,NA,"Breier, T B","s.n.","2002","11","04","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB011925",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:19:34-03","MBM","MBM","15110","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Pereira, E.",NA,NA,NA,"Pereira, E.","10627","1967","09","27","Brazil","Rio de Janeiro",NA,"Serra da Estrela, Fazenda Rocio",NA,NA,NA,NA,"Epífita.","MBM015110","MBM015110",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:19:35-03","MBM","MBM","242824","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Schinini, A.",NA,NA,NA,"Keller, H.A.","48","1999","02","20","Argentina",NA,NA,"Misiones",NA,NA,NA,NA,NA,"MBM242824","MBM242824",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:19:35-03","MBM","MBM","47771","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Trujillo, B.","10505","1971","09","19","Venezuela",NA,NA,"Universidade Central de Venezuela",NA,NA,NA,NA,"Epífita.","MBM047771","MBM047771 MBM047771_1 MBM047771_2",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:19:34-03","MBM","MBM","105371","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Zelma, F.J.; Zelma, F.J.","29","1985","11","06","Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,"Epífita.","MBM105371","MBM105371",NA,NA,NA,NA,NA,"27346","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:19:35-03","MBM","MBM","33655","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","6643","1959","11","19","Brazil","Paraná","Campina Grande do Sul","Alto da Serra","-49.0553016662598","-25.3055992126465",NA,NA,"Epífita.","MBM033655","MBM033655",NA,NA,NA,NA,NA,"55154","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
