"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"1162","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828574","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Plowman, T.|Davis, W.",NA,"1974","6","6","Colômbia",NA,NA,"Depto. Tolima: Hacienda Corinto entre Melgar y el Carmen de Apicala. Colômbia, América do Sul",NA,NA,NA,NA,"450",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828574' target='other'> <mi>dwc_moreinfo</mi></a>","P06828574","P06828574_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3756",NA
"1163","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828575","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Haught, O.",NA,"1944","8","16","Colômbia",NA,NA,"Colombia. Dept. Magdalena, rodside near Fonseca. Colômbia, América do Sul",NA,NA,NA,NA,"200",NA,"Plants of Colombia. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828575' target='other'> <mi>dwc_moreinfo</mi></a>","P06828575","P06828575_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4309",NA
"1164","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828576","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Triana, J.",NA,"1851","1","1","Colômbia",NA,NA,"Nouvelle-Grenade. Magdalena, Prov. de Mariquita. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,"Voyage de J. Triana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828576' target='other'> <mi>dwc_moreinfo</mi></a>","P06828576","P06828576_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"836",NA
"1165","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828578","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Spruce, R.",NA,"1851","6","1","Brasil",NA,NA,"Solimôes. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828578' target='other'> <mi>dwc_moreinfo</mi></a>","P06828578","P06828578_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1705",NA
"1166","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828593","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Bernard",NA,"1954","7","1","Venezuela",NA,NA,"Venezuela. Merida, Sta Cruz de Mora, Puente La Victoria. Venezuela",NA,NA,NA,NA,"600",NA,"Plantas de Venezuela. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828593' target='other'> <mi>dwc_moreinfo</mi></a>","P06828593","P06828593_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1314",NA
"1167","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828594","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Breteler, F.J.",NA,"1964","5","4","Venezuela",NA,NA,"Venezuela. State of Barinas, Ticoporo forest reserve. Venezuela","-70.75","8.25",NA,NA,"350",NA,"Instituto Florestal Latino-Americano. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828594' target='other'> <mi>dwc_moreinfo</mi></a>","P06828594","P06828594_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3903",NA
"1168","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828595","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Breteler, F.J.",NA,"1964","7","30","Venezuela",NA,NA,"Venezuela. 30 Km S.W. of Mérida along road to San Cristóbal. Venezuela",NA,NA,NA,NA,"1100",NA,"Instituto Florestal Latino-Americano. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828595' target='other'> <mi>dwc_moreinfo</mi></a>","P06828595","P06828595_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4064",NA
"1169","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828596","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Oldeman",NA,"1970","4","16","Guyane française",NA,NA,"Guyane. Rive gauche du Yaroupi, Saut Tainoua. Guiana Francesa",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828596' target='other'> <mi>dwc_moreinfo</mi></a>","P06828596","P06828596_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"T 502",NA
"1170","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828598","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Oldeman",NA,"1970","4","25","Guyane française",NA,NA,"Guyane. Rive gauche du Yaroupi, Saut Ouaimicouaré. Guiana Francesa",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828598' target='other'> <mi>dwc_moreinfo</mi></a>","P06828598","P06828598_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B 3076",NA
"1171","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828599","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Oldeman",NA,"1971","11","24","Guiana",NA,NA,"Station Pasteur, rive gauche de Crique Grand-Inini env. 4km. du confluent avec le Maroni. Guiana , América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828599' target='other'> <mi>dwc_moreinfo</mi></a>","P06828599","P06828599_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3252",NA
"1172","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828601","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Balansa, B.",NA,"1876","2","27","Paraguai",NA,NA,"Santa Bárbara. Paraguai",NA,NA,NA,NA,NA,NA,"Plantes du Paraguay - 1874-1877. . Reçu le 7 mai 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828601' target='other'> <mi>dwc_moreinfo</mi></a>","P06828601","P06828601_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA
"1173","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828602","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Balansa, B.",NA,"1884","1","1","Paraguai",NA,NA,"Paraguay. Paraguai",NA,NA,NA,NA,NA,NA,"Pl. du Paraguay. 1878-1884. Reçu le 7 fevrier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828602' target='other'> <mi>dwc_moreinfo</mi></a>","P06828602","P06828602_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4596",NA
"1174","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828603","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,"1885","1","1","Paraguai",NA,NA,"In silvis prope Cordillera, de Altos. Paraguai",NA,NA,NA,NA,NA,NA,". Oct. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828603' target='other'> <mi>dwc_moreinfo</mi></a>","P06828603","P06828603_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1366",NA
"1175","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828604","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Weddell, H.A.",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay. Paraguai",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828604' target='other'> <mi>dwc_moreinfo</mi></a>","P06828604","P06828604_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3280",NA
"1176","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828605","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Weddell, H.A.",NA,"1845","4","1","Paraguai",NA,NA,". Paraguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828605' target='other'> <mi>dwc_moreinfo</mi></a>","P06828605","P06828605_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3280",NA
"1177","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828606","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Weddell, H.A.",NA,"1845","4","1","Paraguai",NA,NA,"Paraguay. Paraguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828606' target='other'> <mi>dwc_moreinfo</mi></a>","P06828606","P06828606_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3280",NA
"1178","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828607","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Weddell, H.A.",NA,NA,NA,NA,"Paraguai",NA,NA,". Paraguai",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828607' target='other'> <mi>dwc_moreinfo</mi></a>","P06828607","P06828607_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3280",NA
"1179","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828608","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Pedersen, T.M.",NA,"1950","11","16","Argentina",NA,NA,"Argentina. Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Plants of Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828608' target='other'> <mi>dwc_moreinfo</mi></a>","P06828608","P06828608_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"847",NA
"1180","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828609","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Bonpland",NA,"1833","1","1","Argentina",NA,NA,"Corrientes. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828609' target='other'> <mi>dwc_moreinfo</mi></a>","P06828609","P06828609_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828610","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Bonpland, A.",NA,"1821","1","1","Argentina",NA,NA,"Corrientes. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,". Near 1821. Herbier de la province de Corrientes, donné par M.A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828610' target='other'> <mi>dwc_moreinfo</mi></a>","P06828610","P06828610_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828611","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Pedersen, T.M.",NA,"1950","11","18","Argentina",NA,NA,"Argentina. Estancia Santa Marina, Dep. Mburucuyá, Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Plants of Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828611' target='other'> <mi>dwc_moreinfo</mi></a>","P06828611","P06828611_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"856",NA
"1183","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828612","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,"1901","9","1","Paraguai",NA,NA,"Prope Concepcion. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguariensis 1901/2 iter ad Paraguariam Septentrionalem. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828612' target='other'> <mi>dwc_moreinfo</mi></a>","P06828612","P06828612_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7329",NA
"1184","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828614","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Maruñak, V.",NA,"1970","10","23","Argentina",NA,NA,"Argentina. Prov. Corrientes, Dep. Capital, Corrientes, en borde de ruta nº 12, a 10 km del centro de la ciudad, al Este. Frente al aeropuerto Cabá Puenta. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Plantas de Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828614' target='other'> <mi>dwc_moreinfo</mi></a>","P06828614","P06828614_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"141",NA
"1185","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828615","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,"1901","9","1","Paraguai",NA,NA,"Prope Concepcion. Paraguai",NA,NA,NA,NA,NA,NA,"Plantrae Paraguariensis - 1901/2 Iter ad Paraguariam Septentrionalem. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828615' target='other'> <mi>dwc_moreinfo</mi></a>","P06828615","P06828615_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828631","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Nadeaud",NA,"1863","2","1","Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Arbres du Bresil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828631' target='other'> <mi>dwc_moreinfo</mi></a>","P06828631","P06828631_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2015-09-05 11:40:39-03","MNHN","RECOLNAT_MNHN_P","P06828644","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828644' target='other'> <mi>dwc_moreinfo</mi></a>","P06828644","P06828644_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1939",NA
"1188","2015-09-05 12:09:21-03","MNHN","RECOLNAT_MNHN_P","P06889508","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Hunger Filho, M.",NA,"1928","7",NA,"Brasil",NA,NA,"Bresil Sud-Est: São Paulo, Paraná, Rio. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Aug. Chevalier - Voyage au Brésil (1928). Août-Sept.-Oct. 1828. Collecção Navarro de Andrade. Serviço Florestal da Companhia Paulista de Estradas de Ferro <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06889508' target='other'> <mi>dwc_moreinfo</mi></a>","P06889508","P06889508_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2015-09-05 12:09:21-03","MNHN","RECOLNAT_MNHN_P","P06889519","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Panizza, S.",NA,"1977","9","13","Brasil","Minas Gerais","Alfenas",". Alfenas, Minas Gerais, Sudeste, Brasil, América do Sul","-45.9472007751465","-21.42919921875",NA,NA,NA,NA,"Plantas do Brasil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06889519' target='other'> <mi>dwc_moreinfo</mi></a>","P06889519","P06889519_01",NA,NA,NA,"32044","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2015-09-05 12:09:21-03","MNHN","RECOLNAT_MNHN_P","P06889516","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Leite, C.M.",NA,"1979","10","1","Brasil","Minas Gerais","Alfenas",". Alfenas, Minas Gerais, Sudeste, Brasil, América do Sul","-45.9472007751465","-21.42919921875",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06889516' target='other'> <mi>dwc_moreinfo</mi></a>","P06889516","P06889516_01",NA,NA,NA,"32044","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"979",NA
"1191","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828583","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Black, G.A.|Ledeux, P.",NA,"1950","11","3","Brasil","Pará","Óbidos","Brésil. Estado do Pará, Morro de Óbidos. Óbidos, Pará, Norte, Brasil, América do Sul","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,"Plantas da Amazonia. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828583' target='other'> <mi>dwc_moreinfo</mi></a>","P06828583","P06828583_01",NA,NA,NA,"479825","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"50 10516",NA
"1192","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828581","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Glaziou, A.",NA,"1875","3","18","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Province de Rio Janeiro, Ilha do Governador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". 1874. Prélévement Pollen pour Melle MP Ledru (I.P.H. Paris) M. Malplanche. 1989 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828581' target='other'> <mi>dwc_moreinfo</mi></a>","P06828581","P06828581_01",NA,NA,NA,"57442","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7880",NA
"1193","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828580","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Glaziou, A.",NA,"1875","3","18","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Rio de Janeiro, Ilha do Governador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828580' target='other'> <mi>dwc_moreinfo</mi></a>","P06828580","P06828580_01",NA,NA,NA,"57442","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14281",NA
"1194","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758110","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Pirani, J.R.|Yano, O.|Santos, D.P.",NA,"1983","1","19","Brasil","Rio Grande do Sul","Tenente Portela","Brésil. Rio Grande do Sul, Tenente Portela, Parque Florestal do Turvo, extremo noroeste do RS-Alto Uruguai. Tenente Portela, Rio Grande do Sul, Sul, Brasil, América do Sul","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758110' target='other'> <mi>dwc_moreinfo</mi></a>","P06758110","P06758110_01",NA,NA,NA,"14404","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"485",NA
"1195","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758109","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Mattos, J.|Mattos, N.",NA,"1966","11","9","Brasil","São Paulo","Águas da Prata","Brésil. São Paulo, Aguas da Prata, na Floresta Estadual. Águas da Prata, São Paulo, Sudeste, Brasil, América do Sul","-46.7099990844727","-21.9300003051758",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758109' target='other'> <mi>dwc_moreinfo</mi></a>","P06758109","P06758109_01",NA,NA,NA,"13435","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14179",NA
"1196","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758106","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Hoehne, W.",NA,"1951","10","23","Brasil","São Paulo","Jales","Brésil. São Paulo, Jales, Pastos do Retiro. Jales, São Paulo, Sudeste, Brasil, América do Sul","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758106' target='other'> <mi>dwc_moreinfo</mi></a>","P06758106","P06758106_01",NA,NA,NA,"16486","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758105","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Hoehne, W.",NA,"1955","9","25","Brasil","São Paulo","Limeira","Brésil. São Paulo, Limeira. Limeira, São Paulo, Sudeste, Brasil, América do Sul","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758105' target='other'> <mi>dwc_moreinfo</mi></a>","P06758105","P06758105_01",NA,NA,NA,"20999","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758101","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Kuhn, E.",NA,"1951","11","19","Brasil","São Paulo","Limeira","Brésil. São Paulo, Limeira, Parque Biologico Bueno de Miranda. Limeira, São Paulo, Sudeste, Brasil, América do Sul","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758101' target='other'> <mi>dwc_moreinfo</mi></a>","P06758101","P06758101_01",NA,NA,NA,"20999","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"36",NA
"1199","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758104","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Pirani, J.R.",NA,"1983","11","10","Brasil","São Paulo","Penápolis","Brésil. São Paulo, Município de Penápolis, Faz. São Sebastião. Bairro Bonito. Penápolis, São Paulo, Sudeste, Brasil, América do Sul","-50.0699996948242","-21.4200000762939",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758104' target='other'> <mi>dwc_moreinfo</mi></a>","P06758104","P06758104_01",NA,NA,NA,"25555","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"827",NA
"1200","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758103","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Hoehne, W.",NA,"1941","12","7","Brasil","São Paulo","Valinhos","Brésil. São Paulo, próximo Valinhos. Valinhos, São Paulo, Sudeste, Brasil, América do Sul","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758103' target='other'> <mi>dwc_moreinfo</mi></a>","P06758103","P06758103_01",NA,NA,NA,"12075","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
