"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"2116","2019-11-21 10:10:18-03","IBt","SP","68675","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Macedo, A","4625","1956","08","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Goiás","Jataí","Ribeirão Grande","-51.7144012451172","-17.8813991546631",NA,NA,NA,"75073","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA
"2117","2019-11-21 10:10:18-03","IBt","SP","219457","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Heringer, EP","16111","1978","12","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,"83221","auto","1987","01",NA,NA,NA,NA,NA,NA,NA,NA
"2118","2019-11-21 10:10:18-03","IBt","SP","131279","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Eiten, G; Eiten, LT","9299","1968","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso","Barra do Garças","Serra do Roncador, Crest of Serra do Roncador, along road 55 km NNE of village of Xavantina, at Beiracaia","-52.2566986083984","-15.8900003433228","450","450",NA,"123012","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA
"2119","2019-11-21 10:10:18-03","IBt","SP","109840","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hunt, DR; Ramos, JF","5879","1966","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Mato Grosso","Nova Xavantina","Barra do Garças - Xavantina road, 20 km from Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","2019-11-21 10:10:18-03","IBt","SP","103349","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Irwin, HS; Souza, R; Reis dos Santos, R; Grear Jr, JW","16803","1966","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Mato Grosso","Nova Xavantina","Ca. 20 km S of Xavantina","-52.353099822998","-14.6732997894287","400","400",NA,"79739","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","2019-11-21 10:10:18-03","IBt","SP","103325","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Irwin, HS; Souza, R; Reis dos Santos, R; Grear Jr, JW","17121","1966","06","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Mato Grosso","Nova Xavantina","Drainage of the upper Rio Araguaia. Ca. 78 km S of Xavantina","-52.353099822998","-14.6732997894287","500","500",NA,"79739","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","2019-11-21 10:10:18-03","IBt","SP","268190","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1003","1992","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso do Sul","Bataguassu","Fazenda Santa Clara","-52.4221992492676","-21.7141990661621",NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","2019-11-21 10:10:18-03","IBt","SP","268230","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Catharino, ELM; Cordeiro, I; Ribeiro, W; Simonetti, C; Machado, C","1823","1992","11","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso do Sul","Brasilândia","Estrada entre Porto João André - Brasilândia, várzea do rio Paraná","-52.0368995666504","-21.2558002471924",NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","2020-07-10 08:57:53-03","IBt","SP","4817","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hoehne, FC","CRONDON2494","1911","05",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Hoehne, FC","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,NA,NA,"102528","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","2019-11-21 10:10:18-03","IBt","SP","219192","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Barros, F","1188","1985","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso do Sul","Selvíria",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","2019-11-21 10:10:18-03","IBt","SP","224600","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Tozzi, AMGA; et al.","109","1985","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso do Sul","Selvíria","Fazenda do Sr. Cacildo Arantes","-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto","1989","04",NA,NA,NA,NA,NA,NA,NA,NA
"2127","2019-11-21 10:10:18-03","IBt","SP","224517","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Martins, AB; et al.","58","1985","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto","1989","04",NA,NA,NA,NA,NA,NA,NA,NA
"2128","2019-11-21 10:10:18-03","IBt","SP","335741","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Simão Bianchini, R; Bianchini, S","1190","1998","01","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Simão Bianchini, R","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"22010","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","2019-11-21 10:10:18-03","IBt","SP","38238","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mello Barreto","455","1932","11","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mello Barreto","Minas Gerais","Belo Horizonte","jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","2019-11-21 10:10:18-03","IBt","SP","54773","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Williams, LO; Assis, V","7575","1945","09","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Morro das Pedras","-43.937801361084","-19.9207992553711","1000","1000",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","2019-11-21 10:10:18-03","IBt","SP","54772","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Williams, LO; Assis, V","7530","1945","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Morro das Pedras","-43.937801361084","-19.9207992553711","1000","1100",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","2019-11-21 10:10:18-03","IBt","SP","204615","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kral, R; Lopes, EA","73012","1985","08","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Mãe d'Água","-43.4249992370605","-19.0372009277344","700","700",NA,"60318","auto","1995","07",NA,NA,NA,NA,NA,NA,NA,NA
"2133","2019-11-21 10:10:18-03","IBt","SP","452972","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva, ACB","594","2000","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Romero, R","Minas Gerais","Delfinópolis","Gurita.","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","2019-11-21 10:10:18-03","IBt","SP","138127","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hatschbach, G; Koczicki, C","35258","1974","10","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Minas Gerais","Jaboticatubas","Rio Doce","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","2019-11-21 10:10:18-03","IBt","SP","129602","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hatschbach, G","30051","1972","07","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","2019-11-21 10:10:18-03","IBt","SP","79872","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Heringer, EP","3460","1954","06","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Minas Gerais","Paraopeba","Horto Florestal","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA
"2137","2019-11-21 10:10:18-03","IBt","SP","54774","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Assis, V","16","1945","10","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Gleason","Minas Gerais","Santa Luzia","Fazenda da Chicaca","-43.8513984680176","-19.7696990966797","1100","1100",NA,"19939","auto","1946",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","2019-11-21 10:10:18-03","IBt","SP","38239","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mello Barreto","6668","1934","05","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Hoehne, FC","Minas Gerais","Santa Luzia","Lagoa Santa","-43.8513984680176","-19.7696990966797",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","2019-11-21 10:10:18-03","IBt","SP","184227","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Forero, E; Menezes, NL; Dietrich, SMC; Wanderley, MGL","8018","1980","09","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 107, caminho para Usina Dr. Pacifico Mascarenhas","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto","1985","03",NA,NA,"19",NA,NA,NA,NA,NA
"2140","2019-11-21 10:10:18-03","IBt","SP","290683","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Romero, R; et al.","475","1993","10","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Romero, R","Minas Gerais","Uberlândia","Fazenda Experimental do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto","1995","12",NA,NA,"15",NA,NA,NA,NA,NA
"2141","2019-11-21 10:10:18-03","IBt","SP","302147","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, VC; Souza, JP","9636","1995","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Águas de Santa Bárbara","Ca. 11km da cidade em direção a Lençóis, próx. à entreada da Reserva do Instituto Florestal","-49.238899230957","-22.8805999755859",NA,NA,NA,"18363","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","2019-11-21 10:10:18-03","IBt","SP","308520","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Corrêa, PL","243","1996","09","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Agudos","Parque Ecológico Municipal de Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,"52219","auto","1997","06",NA,NA,"04",NA,NA,NA,NA,NA
"2143","2019-11-21 10:10:18-03","IBt","SP","296104","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Barreto, KD; Fernandes, GD; Fernandes, RD","3488","1995","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Anhembi","Sítio Berreirinho","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto","1995","07",NA,NA,NA,NA,NA,NA,NA,NA
"2144","2019-11-21 10:10:18-03","IBt","SP","80135","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Loefgren, A","CGG870","1888","09","11",NA,"Brasil",NA,NA,"Arbusto sublenhoso vulgar, fl. alba, estame amarelo.","SP006859",NA,NA,"DC.",NA,"São Paulo","Araraquara","Cerrado.","-48.1699981689453","-21.7900009155273",NA,NA,"SP006859","29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","2019-11-21 10:10:18-03","IBt","SP","254222","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chiea, SAC; Romaniuc Neto, S; Godoi, JV; Pereira, DF","652","1991","07","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","2019-11-21 10:10:18-03","IBt","SP","251332","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Godoi, JV; Romaniuc Neto, S; Chiea, SAC; Pereira, DF","97","1991","07","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","2019-11-21 10:10:18-03","IBt","SP","244372","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pastore, JA","266","1989","09","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Assis","estação Expeirmental, Instituto Florestal, região do Barro Preto, área alagada","-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto","1990","10",NA,NA,NA,NA,NA,NA,NA,NA
"2148","2019-11-21 10:10:18-03","IBt","SP","341927","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Nicolau, SA; Villagra, BLP; Dias, JWD; Cortez, L","1940","1999","12","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Cajuru","fazenda Santa Carlota, estrada da Barroca (passando a 1ª porteira)","-47.2999992370605","-21.2700004577637",NA,NA,NA,"21243","auto","2000","06",NA,NA,NA,NA,NA,NA,NA,NA
"2149","2019-11-21 10:10:18-03","IBt","SP","40913","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva, L","s.n.","1938","12","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Hoehne, FC","São Paulo","Campinas","Faz. Campo Grande","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","2019-11-21 10:10:18-03","IBt","SP","40914","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Botinhão, J","s.n.","1938","12","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"São Paulo","Campinas","Faz. Campo Grande","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","2019-11-21 10:10:18-03","IBt","SP","302254","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kinoshita, LS; Santos, LB","94/115","1994","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637",NA,NA,NA,"27086","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","2019-11-21 10:10:18-03","IBt","SP","302259","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kinoshita, LS; Santos, LB","94/112","1994","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637",NA,NA,NA,"27086","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","2019-11-21 10:10:18-03","IBt","SP","11714","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Loefgren, A","CGG1411","1889","09","23",NA,"Brasil",NA,NA,"Arbusto sublenhoso, fl. alba, baga nigra.","SP006860",NA,NA,"DC.","Hoehne, FC","São Paulo","Casa Branca","Casa Branca, cerrado.","-47.0800018310547","-21.7700004577637",NA,NA,"SP006860","27086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2021-02-25 09:38:41-03","IBt","SP","512573","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Almeida Scabbia, RJ","655","2012","09","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","2021-02-25 09:38:41-03","IBt","SP","512574","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Almeida Scabbia, RJ","657","2012","09","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","2019-11-21 10:10:18-03","IBt","SP","198151","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Forero, E; Lima, DA; Yano, O; Fonnegra, R","8138","1980","09","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Guarulhos","Bairro das Pimentas, sitio Kida","-46.5299987792969","-23.4599990844727",NA,NA,NA,"26398","auto","1985","01",NA,NA,NA,NA,NA,NA,NA,NA
"2157","2019-11-21 10:10:18-03","IBt","SP","47371","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gonçalves, P; Kuhlmann, M","s.n.","1942","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Kuhlmann, M","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","2019-11-21 10:10:18-03","IBt","SP","248624","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pereira, DF","44","1991","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","2019-11-21 10:10:18-03","IBt","SP","75168","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mattos, JR; Mattos, NF","8224","1960","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","São Paulo","Mogi Guaçu","Fazenda Campininha, 3 km NNW de Padua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","2019-11-21 10:10:18-03","IBt","SP","165504","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sakane, M","606","1977","09","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mantovani, W","São Paulo","Mogi Guaçu","Fazenda Campininha, Reserva Biológica","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1981","09",NA,NA,NA,NA,NA,NA,NA,NA
"2161","2019-11-21 10:10:18-03","IBt","SP","166554","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mantovani, W","1034","1980","09","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mantovani, W","São Paulo","Mogi Guaçu","Martinho Prado Júnior, Reserva Biológica da Fazenda campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1980","12",NA,NA,"29",NA,NA,NA,NA,NA
"2162","2019-11-21 10:10:18-03","IBt","SP","166070","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mantovani, W","923","1980","08","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mantovani, W","São Paulo","Mogi Guaçu","Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1981","01",NA,NA,NA,NA,NA,NA,NA,NA
"2163","2019-11-21 10:10:18-03","IBt","SP","166555","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mantovani, W","941","1980","09","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mantovani, W","São Paulo","Mogi Guaçu","Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1980","12",NA,NA,"19",NA,NA,NA,NA,NA
"2164","2019-11-21 10:10:18-03","IBt","SP","168890","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Oliveira, CM; Mantovani, W","29","1981","03","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mantovani, W","São Paulo","Mogi Guaçu","Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1981","03",NA,NA,"17",NA,NA,NA,NA,NA
"2165","2019-11-21 10:10:18-03","IBt","SP","232413","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Barros, F","424","1980","09","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1989","06",NA,NA,NA,NA,NA,NA,NA,NA
"2166","2019-11-21 10:10:18-03","IBt","SP","198385","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL; Barros, F","8379","1980","09","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207","600","600",NA,"39309","auto","1985","01",NA,NA,NA,NA,NA,NA,NA,NA
"2167","2019-11-21 10:10:18-03","IBt","SP","198255","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Forero, E; Chiea, SAC; Muniz, C; Silva, J","8249","1980","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207","650","650",NA,"39309","auto","1985","01",NA,NA,NA,NA,NA,NA,NA,NA
"2168","2019-11-21 10:10:18-03","IBt","SP","198237","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Forero, E; Chiea, SAC; Muniz, C; Silva, J","8228","1980","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207","650","650",NA,"39309","auto","1985","12",NA,NA,NA,NA,NA,NA,NA,NA
"2169","2019-11-21 10:10:18-03","IBt","SP","198219","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Forero, E; Chiea, SAC; Muniz, C; Silva, J","8209","1980","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207","650","650",NA,"39309","auto","1985","01",NA,NA,NA,NA,NA,NA,NA,NA
"2170","2019-11-21 10:10:18-03","IBt","SP","216244","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Velozo, ES","63","1986","09","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Reserva ecológica","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","2019-11-21 10:10:18-03","IBt","SP","58987","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Handro, O","515","1955","09","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Reserva Florestal, perto de Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA
